actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value
636,PT05M11.00S,2021-12-24T05:10:55.8Z,4,REGULAR,substitution,out,[],1629185,,,1610612763,95,93,2021-12-24T05:10:58Z,6310000,,,0,,SUB out: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M11.00S,2021-12-24T05:10:55.8Z,4,REGULAR,substitution,in,[],201939,,,1610612763,95,93,2021-12-24T05:10:58Z,6320000,,,0,,SUB in: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M11.00S,2021-12-24T05:10:55.8Z,4,REGULAR,substitution,out,[],203937,,,1610612763,95,93,2021-12-24T05:11:05Z,6330000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M11.00S,2021-12-24T05:10:55.8Z,4,REGULAR,substitution,in,[],1628415,,,1610612763,95,93,2021-12-24T05:11:05Z,6340000,,,0,,SUB in: D. Brooks,[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M50.00S,2021-12-24T05:11:34.4Z,4,REGULAR,turnover,bad pass,[],1629630,,,1610612763,95,93,2021-12-24T05:11:36Z,6350000,,,0,,J. Morant bad pass TURNOVER (3 TO),"[1629630, 203110]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,,3.0,,,,,,,,Green,203110.0,,,,,,,,,,
641,PT04M50.00S,2021-12-24T05:11:34.4Z,4,REGULAR,steal,,[],203110,,,1610612744,95,93,2021-12-24T05:11:36Z,6360000,,,0,,D. Green STEAL (1 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M46.00S,2021-12-24T05:11:37.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201939,93.64323258869908,59.068627450980394,1610612744,97,93,2021-12-24T05:13:51Z,6370000,45.0,7.0,1,right,S. Curry running Layup (39 PTS) (D. Green 9 AST),"[201939, 203110]",1610612744.0,GSW,running,,,Curry,S. Curry,,,,,,,,,,,4.59,Made,39.0,,,,,,,,,D. Green,203110.0,9.0,
644,PT04M37.00S,2021-12-24T05:11:47.8Z,4,REGULAR,2pt,Jump Shot,[],1629001,22.026938239159,50.0,1610612763,97,95,2021-12-24T05:11:50Z,6390000,0.0,155.0,1,left,D. Melton 15' pullup Jump Shot (16 PTS) (D. Brooks 2 AST),"[1629001, 1628415]",1610612763.0,MEM,pullup,,,Melton,D. Melton,,,,,,,,,,,15.46,Made,16.0,,,,,,,,,D. Brooks,1628415.0,2.0,
646,PT04M24.00S,2021-12-24T05:12:00.2Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,97,95,2021-12-24T05:12:01Z,6410000,,,0,,D. Green bad pass TURNOVER (3 TO),"[203110, 1628415]",1610612744.0,GSW,,,,Green,D. Green,,,,,,3.0,,,,,,,,Brooks,1628415.0,,,,,,,,,,
647,PT04M24.00S,2021-12-24T05:12:00.2Z,4,REGULAR,steal,,[],1628415,,,1610612763,97,95,2021-12-24T05:12:02Z,6420000,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT04M18.00S,2021-12-24T05:12:07.0Z,4,REGULAR,foul,personal,['2freethrow'],1627780,,,1610612763,97,95,2021-12-24T05:12:25Z,6430000,,,0,,G. Payton II shooting personal FOUL (3 PF) (Morant 2 FT),"[1627780, 1629630]",1610612744.0,GSW,shooting,,,Payton II,G. Payton II,,,,,201245.0,,3.0,0.0,Morant,1629630.0,,,,,,,,,,,,,,,
650,PT04M18.00S,2021-12-24T05:12:30.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629630,,,1610612763,97,95,2021-12-24T05:12:30Z,6450000,,,0,,MISS J. Morant Free Throw 1 of 2,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Missed,,,,,,,,,,,,,
651,PT04M18.00S,2021-12-24T05:12:30.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,97,95,2021-12-24T05:12:30Z,6460000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,650.0,,,,,,,
652,PT04M18.00S,2021-12-24T05:12:44.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629630,,,1610612763,97,96,2021-12-24T05:12:44Z,6470000,,,0,,J. Morant Free Throw 2 of 2 (19 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
653,PT04M04.00S,2021-12-24T05:13:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203110,91.5407358738502,49.26470588235294,1610612744,99,96,2021-12-24T05:13:04Z,6480000,-4.0,27.0,1,right,D. Green driving Layup (8 PTS) (S. Curry 4 AST),"[203110, 201939]",1610612744.0,GSW,driving,,,Green,D. Green,,,,,,,,,,,2.73,Made,8.0,,,,,,,,,S. Curry,201939.0,4.0,
654,PT03M48.00S,2021-12-24T05:13:17.1Z,4,REGULAR,2pt,Jump Shot,[],1629001,23.603810775295663,28.921568627450984,1610612763,99,96,2021-12-24T05:13:20Z,6490000,105.0,169.0,1,left,MISS D. Melton 19' step back Shot,[1629001],1610612763.0,MEM,step back,,,Melton,D. Melton,,,,,,,,,,,19.95,Missed,,,,,,,,,,,,,
655,PT03M46.00S,2021-12-24T05:13:19.1Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,99,96,2021-12-24T05:13:33Z,6500000,,,0,,J. Toscano-Anderson REBOUND (Off:1 Def:2),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,,,,,,,654.0,3.0,2.0,1.0,,,,
656,PT03M27.00S,2021-12-24T05:13:37.4Z,4,REGULAR,3pt,Jump Shot,[],201939,71.30420499342969,11.519607843137255,1610612744,102,96,2021-12-24T05:13:41Z,6510000,-192.0,217.0,1,right,S. Curry 29' 3PT step back (42 PTS),[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,,,,,29.02,Made,42.0,,,,,,,,,,,,
657,PT03M25.00S,2021-12-24T05:13:45.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,102,96,2021-12-24T05:13:45Z,6520000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT03M25.00S,2021-12-24T05:14:38.4Z,4,REGULAR,substitution,out,[],1630214,,,1610612763,102,96,2021-12-24T05:15:15Z,6530000,,,0,,SUB out: X. Tillman,[1630214],1610612763.0,MEM,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT03M25.00S,2021-12-24T05:14:38.4Z,4,REGULAR,substitution,in,[],1628991,,,1610612763,102,96,2021-12-24T05:15:15Z,6540000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M04.00S,2021-12-24T05:15:36.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,8.623521681997373,38.23529411764706,1610612763,102,98,2021-12-24T05:15:40Z,6550000,59.0,29.0,1,left,D. Bane 6' floating Jump Shot (12 PTS) (J. Jackson Jr. 2 AST),"[1630217, 1628991]",1610612763.0,MEM,floating,,,Bane,D. Bane,,,,,,,,,,,6.54,Made,12.0,,,,,,,,,J. Jackson Jr.,1628991.0,2.0,
662,PT02M45.00S,2021-12-24T05:15:54.8Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,102,98,2021-12-24T05:15:56Z,6570000,,,0,,S. Curry bad pass TURNOVER (3 TO),"[201939, 1629001]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,3.0,,,,,,,,Melton,1629001.0,,,,,,,,,,
663,PT02M45.00S,2021-12-24T05:15:54.8Z,4,REGULAR,steal,,[],1629001,,,1610612763,102,98,2021-12-24T05:15:56Z,6580000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M41.00S,2021-12-24T05:15:59.5Z,4,REGULAR,turnover,lost ball,[],1629001,,,1610612763,102,98,2021-12-24T05:16:00Z,6590000,,,0,,D. Melton lost ball TURNOVER (4 TO),"[1629001, 203110]",1610612763.0,MEM,,,,Melton,D. Melton,,,,,,4.0,,,,,,,,Green,203110.0,,,,,,,,,,
665,PT02M41.00S,2021-12-24T05:15:59.5Z,4,REGULAR,steal,,[],203110,,,1610612744,102,98,2021-12-24T05:16:46Z,6600000,,,0,,D. Green STEAL (2 STL),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M27.00S,2021-12-24T05:16:15.9Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,102,98,2021-12-24T05:20:11Z,6610000,,,0,,D. Green bad pass TURNOVER (4 TO),"[203110, 1630217]",1610612744.0,GSW,,,,Green,D. Green,,,,,,4.0,,,,,,,,Bane,1630217.0,,,,,,,,,,
667,PT02M27.00S,2021-12-24T05:16:15.9Z,4,REGULAR,steal,,[],1630217,,,1610612763,102,98,2021-12-24T05:20:11Z,6620000,,,0,,D. Bane STEAL (1 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M23.00S,2021-12-24T05:16:22.2Z,4,REGULAR,foul,personal,['2freethrow'],203110,,,1610612763,102,98,2021-12-24T05:16:31Z,6630000,,,0,,D. Green shooting personal FOUL (3 PF) (Morant 2 FT),"[203110, 1629630]",1610612744.0,GSW,shooting,,,Green,D. Green,,,,,201246.0,,3.0,1.0,Morant,1629630.0,,,,,,,,,,,,,,,
670,PT02M23.00S,2021-12-24T05:16:51.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1629630,,,1610612763,102,99,2021-12-24T05:16:51Z,6650000,,,0,,J. Morant Free Throw 1 of 2 (20 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
671,PT02M23.00S,2021-12-24T05:17:09.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629630,,,1610612763,102,100,2021-12-24T05:17:09Z,6660000,,,0,,J. Morant Free Throw 2 of 2 (21 PTS),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
672,PT02M08.00S,2021-12-24T05:17:26.9Z,4,REGULAR,turnover,bad pass,[],203110,,,1610612744,102,100,2021-12-24T05:17:28Z,6670000,,,0,,D. Green bad pass TURNOVER (5 TO),"[203110, 1629001]",1610612744.0,GSW,,,,Green,D. Green,,,,,,5.0,,,,,,,,Melton,1629001.0,,,,,,,,,,
673,PT02M08.00S,2021-12-24T05:17:26.9Z,4,REGULAR,steal,,[],1629001,,,1610612763,102,100,2021-12-24T05:17:28Z,6680000,,,0,,D. Melton STEAL (2 STL),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M03.00S,2021-12-24T05:17:31.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,8.492115637319317,43.38235294117647,1610612763,102,102,2021-12-24T05:17:34Z,6690000,33.0,27.0,1,left,D. Melton running Layup (18 PTS),[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,,,,,,,4.29,Made,18.0,,,,,,,,,,,,
675,PT02M03.00S,2021-12-24T05:17:37.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,102,102,2021-12-24T05:17:37Z,6700000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M46.00S,2021-12-24T05:19:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629308,90.88370565045992,45.83333333333333,1610612744,104,102,2021-12-24T05:19:22Z,6710000,-21.0,33.0,1,right,J. Toscano-Anderson driving reverse Layup (4 PTS),[1629308],1610612744.0,GSW,driving reverse,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,3.92,Made,4.0,,,,,,,,,,,,
677,PT01M30.00S,2021-12-24T05:19:37.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,8.229303547963205,54.65686274509803,1610612763,104,102,2021-12-24T05:20:57Z,6720000,-23.0,25.0,1,left,MISS J. Jackson Jr. driving finger roll Layup,[1628991],1610612763.0,MEM,driving finger roll,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,3.41,Missed,,,,,,,,,,,,,
678,PT01M28.00S,2021-12-24T05:19:39.2Z,4,REGULAR,rebound,defensive,[],203110,,,1610612744,104,102,2021-12-24T05:21:37Z,6730000,,,0,,D. Green REBOUND (Off:0 Def:5),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,677.0,5.0,5.0,0.0,,,,
679,PT01M21.00S,2021-12-24T05:19:48.1Z,4,REGULAR,foul,personal,[],1628415,,,1610612744,104,102,2021-12-24T05:19:54Z,6740000,,,0,,D. Brooks personal FOUL (5 PF),"[1628415, 201939]",1610612763.0,MEM,,,,Brooks,D. Brooks,,,,,201639.0,,5.0,1.0,Curry,201939.0,,,,,,,,,,,,,,,
681,PT01M12.00S,2021-12-24T05:20:27.8Z,4,REGULAR,3pt,Jump Shot,[],1627780,94.03745072273325,3.9215686274509802,1610612744,107,102,2021-12-24T05:20:31Z,6760000,-230.0,4.0,1,right,G. Payton II 3PT  (22 PTS) (J. Toscano-Anderson 6 AST),"[1627780, 1629308]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,23.04,Made,22.0,,,,,,,,,J. Toscano-Anderson,1629308.0,6.0,
683,PT00M56.00S,2021-12-24T05:20:47.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,11.645860709592641,48.77450980392157,1610612763,107,102,2021-12-24T05:20:50Z,6780000,6.0,57.0,1,left,MISS J. Morant driving floating Shot,[1629630],1610612763.0,MEM,driving floating,,,Morant,J. Morant,,,,,,,,,,,5.73,Missed,,,,,,,,,,,,,
684,PT00M54.40S,2021-12-24T05:20:48.6Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,107,102,2021-12-24T05:20:55Z,6790000,,,0,,O. Porter Jr. REBOUND (Off:3 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,683.0,8.0,5.0,3.0,,,,
685,PT00M32.10S,2021-12-24T05:21:11.0Z,4,REGULAR,3pt,Jump Shot,[],201939,70.90998685939553,14.215686274509803,1610612744,107,102,2021-12-24T05:21:13Z,6800000,-179.0,221.0,1,right,MISS S. Curry 28' 3PT,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,28.43,Missed,,,,,,,,,,,,,
686,PT00M30.80S,2021-12-24T05:21:12.3Z,4,REGULAR,rebound,offensive,[],203490,,,1610612744,107,102,2021-12-24T05:21:33Z,6810000,,,0,,O. Porter Jr. REBOUND (Off:4 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,685.0,9.0,5.0,4.0,,,,
687,PT00M19.60S,2021-12-24T05:21:23.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201939,92.59198423127464,43.872549019607845,1610612744,109,102,2021-12-24T05:21:26Z,6820000,-31.0,17.0,1,right,S. Curry driving finger roll Layup (44 PTS),[201939],1610612744.0,GSW,driving finger roll,,,Curry,S. Curry,,,,,,,,,,,3.51,Made,44.0,,,,,,,,,,,,
688,PT00M19.60S,2021-12-24T05:21:29.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,109,102,2021-12-24T05:21:29Z,6830000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M18.50S,2021-12-24T05:23:03.5Z,4,REGULAR,foul,personal,[],203110,,,1610612763,109,102,2021-12-24T05:23:07Z,6840000,,,0,,D. Green personal FOUL (4 PF),"[203110, 1628991]",1610612744.0,GSW,,,,Green,D. Green,,,,,201245.0,,4.0,1.0,Jackson Jr.,1628991.0,,,,,,,,,,,,,,,
692,PT00M14.30S,2021-12-24T05:23:26.0Z,4,REGULAR,3pt,Jump Shot,[],1629630,33.065045992115635,22.058823529411764,1610612763,109,102,2021-12-24T05:23:29Z,6860000,140.0,258.0,1,left,MISS J. Morant 29' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,,,,,,29.37,Missed,,,,,,,,,,,,,
693,PT00M11.40S,2021-12-24T05:23:31.3Z,4,REGULAR,rebound,offensive,[],1629001,,,1610612763,109,102,2021-12-24T05:23:31Z,6870000,,,0,,D. Melton REBOUND (Off:2 Def:7),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,692.0,9.0,7.0,2.0,,,,
694,PT00M11.40S,2021-12-24T05:23:31.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629001,5.590000152587891,50.0,1610612763,109,104,2021-12-24T05:25:55Z,6880000,0.0,0.0,1,left,D. Melton tip Layup (20 PTS),[1629001],1610612763.0,MEM,tip,,,Melton,D. Melton,,,,,,,,,,,0.0,Made,20.0,,,,,,,,,,,,
695,PT00M10.90S,2021-12-24T05:23:34.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612744,109,104,2021-12-24T05:26:48Z,6890000,,,0,,D. Bane take personal FOUL (3 PF) (Toscano-Anderson 2 FT),"[1630217, 1629308]",1610612763.0,MEM,take,,,Bane,D. Bane,,,,,201639.0,,3.0,0.0,Toscano-Anderson,1629308.0,,,,,,,,,,,,,,,
697,PT00M10.90S,2021-12-24T05:24:11.0Z,4,REGULAR,freethrow,1 of 2,[],1629308,,,1610612744,110,104,2021-12-24T05:24:11Z,6910000,,,0,,J. Toscano-Anderson Free Throw 1 of 2 (5 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
698,PT00M10.90S,2021-12-24T05:24:28.2Z,4,REGULAR,freethrow,2 of 2,[],1629308,,,1610612744,111,104,2021-12-24T05:24:28Z,6920000,,,0,,J. Toscano-Anderson Free Throw 2 of 2 (6 PTS),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,Made,6.0,,,,,,,,,,,,
699,PT00M10.90S,2021-12-24T05:24:31.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612763,111,104,2021-12-24T05:24:31Z,6930000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M07.10S,2021-12-24T05:25:55.5Z,4,REGULAR,3pt,Jump Shot,[],1630217,29.517082785808146,78.43137254901961,1610612763,111,104,2021-12-24T05:25:57Z,6940000,-142.0,225.0,1,left,MISS D. Bane 26' 3PT - blocked,"[1630217, 203110]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,26.62,Missed,,,,Green,203110.0,,,,,,,,
701,PT00M07.10S,2021-12-24T05:25:55.5Z,4,REGULAR,block,,[],203110,,,1610612763,111,104,2021-12-24T05:25:58Z,6950000,,,0,,D. Green BLOCK (3 BLK),[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M04.80S,2021-12-24T05:26:00.8Z,4,REGULAR,rebound,defensive,[],201939,,,1610612744,111,104,2021-12-24T05:26:00Z,6960000,,,0,,S. Curry REBOUND (Off:0 Def:4),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,700.0,4.0,4.0,0.0,,,,
703,PT00M04.80S,2021-12-24T05:26:01.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612744,111,104,2021-12-24T05:29:39Z,6970000,,,0,,D. Bane take personal FOUL (4 PF) (Curry 2 FT),"[1630217, 201939]",1610612763.0,MEM,take,,,Bane,D. Bane,,,,,201245.0,,4.0,0.0,Curry,201939.0,,,,,,,,,,,,,,,
705,PT00M04.80S,2021-12-24T05:26:37.0Z,4,REGULAR,freethrow,1 of 2,[],201939,,,1610612744,112,104,2021-12-24T05:29:39Z,6990000,,,0,,S. Curry Free Throw 1 of 2 (45 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,45.0,,,,,,,,,,,,
708,PT00M04.80S,2021-12-24T05:26:37.0Z,4,REGULAR,freethrow,2 of 2,[],201939,,,1610612744,113,104,2021-12-24T05:29:39Z,6995000,,,0,,S. Curry Free Throw 2 of 2 (46 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,Made,46.0,,,,,,,,,,,,
706,PT00M04.80S,2021-12-24T05:26:37.7Z,4,REGULAR,substitution,out,[],203110,,,1610612763,113,104,2021-12-24T05:29:27Z,7000000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M04.80S,2021-12-24T05:26:37.7Z,4,REGULAR,substitution,in,[],1630228,,,1610612763,113,104,2021-12-24T05:29:27Z,7010000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M00.80S,2021-12-24T05:27:05.7Z,4,REGULAR,3pt,Jump Shot,[],1629630,41.080814717477004,47.794117647058826,1610612763,113,104,2021-12-24T05:29:07Z,7015000,11.0,334.0,1,left,MISS J. Morant 33' pullup 3PT,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,,,,,,,33.39,Missed,,,,,,,,,,,,,
710,PT00M00.10S,2021-12-24T05:27:06.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,113,104,2021-12-24T05:29:07Z,7017500,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,709.0,,,,,,,
711,PT00M00.00S,2021-12-24T05:27:14.2Z,4,REGULAR,period,end,[],0,,,1610612763,113,104,2021-12-24T05:27:14Z,7050000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT00M00.00S,2021-12-24T05:27:16.1Z,4,REGULAR,game,end,[],0,,,0,113,104,2021-12-24T05:27:16Z,7060000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
