actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
640,PT05M17.00S,2021-11-08T03:43:19.7Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,112,96,2021-11-08T04:05:01Z,6290000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:7),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,639.0,8.0,7.0,1.0,,,,,,,,,,,,,
641,PT05M12.00S,2021-11-08T03:43:25.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203490,31.225361366622867,70.83333333333334,1610612744,112,96,2021-11-08T04:05:55Z,6300000,-104.0,241.0,1,left,MISS O. Porter Jr. 26' step back 3PT,[203490],1610612744.0,GSW,step back,,,Porter Jr.,O. Porter Jr.,,,,,,,26.26,Missed,,,,,,,,,,,,,,,,,
642,PT05M09.00S,2021-11-08T03:43:28.4Z,4,REGULAR,rebound,defensive,[],1630528,,,1610612745,112,96,2021-11-08T04:05:55Z,6310000,,,0,,J. Christopher REBOUND (Off:1 Def:2),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,641.0,3.0,2.0,1.0,,,,,,,,,,,,,
643,PT05M03.00S,2021-11-08T03:43:29.7Z,4,REGULAR,3pt,Jump Shot,[],1629717,92.9862023653088,4.901960784313726,1610612745,112,96,2021-11-08T04:06:42Z,6320000,-225.0,13.0,1,right,MISS A. Brooks 3PT,[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,22.59,Missed,,,,,,,,,,,,,,,,,
644,PT05M00.00S,2021-11-08T03:43:32.7Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,112,96,2021-11-08T04:06:42Z,6330000,,,0,,O. Porter Jr. REBOUND (Off:1 Def:8),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,643.0,9.0,8.0,1.0,,,,,,,,,,,,,
645,PT04M41.00S,2021-11-08T03:43:49.3Z,4,REGULAR,3pt,Jump Shot,[],1629308,8.278580814717477,2.228860294117647,1610612744,112,96,2021-11-08T04:01:33Z,6340000,239.0,25.0,1,left,MISS J. Toscano-Anderson 24' 3PT,[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,24.02,Missed,,,,,,,,,,,,,,,,,
646,PT04M37.00S,2021-11-08T03:43:53.3Z,4,REGULAR,rebound,defensive,[],1628021,,,1610612745,112,96,2021-11-08T04:01:37Z,6350000,,,0,,D. Nwaba REBOUND (Off:3 Def:6),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,645.0,9.0,6.0,3.0,,,,,,,,,,,,,
648,PT04M35.00S,2021-11-08T03:43:57.7Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1628021,91.80354796320631,51.470588235294116,1610612745,112,98,2021-11-08T04:02:09Z,6370000,7.0,25.0,1,right,D. Nwaba running Layup (6 PTS),[1628021],1610612745.0,HOU,running,,,Nwaba,D. Nwaba,,,,,,,2.56,Made,,,,,6.0,,,,,,,,,,,,
649,PT04M35.00S,2021-11-08T03:44:09.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,112,98,2021-11-08T03:44:09Z,6380000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M35.00S,2021-11-08T03:45:31.1Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,112,98,2021-11-08T03:45:44Z,6390000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M35.00S,2021-11-08T03:45:31.1Z,4,REGULAR,substitution,out,[],203490,,,1610612744,112,98,2021-11-08T03:45:44Z,6400000,,,0,,SUB out: O. Porter Jr.,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT04M35.00S,2021-11-08T03:45:31.1Z,4,REGULAR,substitution,out,[],1630224,,,1610612744,112,98,2021-11-08T03:45:44Z,6410000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT04M35.00S,2021-11-08T03:45:31.1Z,4,REGULAR,substitution,in,[],1629185,,,1610612744,112,98,2021-11-08T03:45:44Z,6420000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M35.00S,2021-11-08T03:45:31.1Z,4,REGULAR,substitution,in,[],1627814,,,1610612744,112,98,2021-11-08T03:45:44Z,6430000,,,0,,SUB in: D. Lee,[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT04M35.00S,2021-11-08T03:45:31.1Z,4,REGULAR,substitution,in,[],1630586,,,1610612744,112,98,2021-11-08T03:45:44Z,6440000,,,0,,SUB in: U. Garuba,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT04M18.00S,2021-11-08T03:45:48.1Z,4,REGULAR,3pt,Jump Shot,[],203952,9.773324572930349,97.30392156862744,1610612744,112,98,2021-11-08T04:07:51Z,6450000,-237.0,39.0,1,left,MISS A. Wiggins 3PT,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,23.98,Missed,,,,,,,,,,,,,,,,,
657,PT04M13.00S,2021-11-08T03:45:53.1Z,4,REGULAR,rebound,defensive,[],1630586,,,1610612745,112,98,2021-11-08T03:53:27Z,6460000,,,0,,U. Garuba REBOUND (Off:0 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,656.0,1.0,1.0,0.0,,,,,,,,,,,,,
658,PT04M00.00S,2021-11-08T03:46:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630528,92.72339027595268,46.568627450980394,1610612745,112,98,2021-11-08T03:54:26Z,6470000,-17.0,16.0,1,right,MISS J. Christopher driving reverse Layup,[1630528],1610612745.0,HOU,driving reverse,,,Christopher,J. Christopher,,,,,,,2.34,Missed,,,,,,,,,,,,,,,,,
659,PT03M57.00S,2021-11-08T03:46:08.7Z,4,REGULAR,rebound,offensive,[],1630586,,,1610612745,112,98,2021-11-08T03:46:18Z,6480000,,,0,,U. Garuba REBOUND (Off:1 Def:1),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,658.0,2.0,1.0,1.0,,,,,,,,,,,,,
660,PT03M53.00S,2021-11-08T03:46:12.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630586,91.14651773981603,4.166666666666666,1610612745,112,98,2021-11-08T03:46:21Z,6490000,-229.0,31.0,1,right,MISS U. Garuba 3PT,[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,23.12,Missed,,,,,,,,,,,,,,,,,
661,PT03M48.00S,2021-11-08T03:46:17.3Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,112,98,2021-11-08T03:46:21Z,6500000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:4),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,660.0,4.0,4.0,0.0,,,,,,,,,,,,,
662,PT03M28.00S,2021-11-08T03:46:36.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,6.783837056504599,49.01960784313725,1610612744,114,98,2021-11-08T03:55:17Z,6510000,5.0,11.0,1,left,J. Toscano-Anderson driving DUNK (6 PTS),[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,1.23,Made,,,,,6.0,,,,,,,,,,,,
663,PT03M03.00S,2021-11-08T03:47:02.1Z,4,REGULAR,3pt,Jump Shot,[],1630528,91.40932982917214,2.2058823529411766,1610612745,114,98,2021-11-08T03:56:11Z,6520000,-239.0,28.0,1,right,MISS J. Christopher 24' 3PT,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,24.07,Missed,,,,,,,,,,,,,,,,,
664,PT03M03.00S,2021-11-08T03:47:02.1Z,4,REGULAR,rebound,offensive,[],1630231,,,1610612745,114,98,2021-11-08T03:47:08Z,6530000,,,0,,K. Martin Jr. REBOUND (Off:2 Def:2),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,,,663.0,4.0,2.0,2.0,,,,,,,,,,,,,
665,PT02M57.00S,2021-11-08T03:47:08.2Z,4,REGULAR,turnover,lost ball,[],1630231,,,1610612745,114,98,2021-11-08T03:47:16Z,6540000,,,0,,K. Martin Jr. lost ball TURNOVER (1 TO),"[1630231, 1627780]",1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,1.0,,,,,,,,,,,,,,,Payton II,1627780.0,,,
666,PT02M57.00S,2021-11-08T03:47:08.2Z,4,REGULAR,steal,,[],1627780,,,1610612744,114,98,2021-11-08T03:47:10Z,6550000,,,0,,G. Payton II STEAL (4 STL),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M47.00S,2021-11-08T03:47:18.4Z,4,REGULAR,turnover,lost ball,[],1629185,,,1610612744,114,98,2021-11-08T03:47:22Z,6560000,,,0,,C. Chiozza lost ball TURNOVER (1 TO),"[1629185, 1630586]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,1.0,,,,,,,,,,,,,,,Garuba,1630586.0,,,
668,PT02M47.00S,2021-11-08T03:47:18.4Z,4,REGULAR,steal,,[],1630586,,,1610612745,114,98,2021-11-08T03:47:20Z,6570000,,,0,,U. Garuba STEAL (1 STL),[1630586],1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M36.00S,2021-11-08T03:47:29.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630586,68.28186596583443,47.30392156862745,1610612745,114,101,2021-11-08T03:47:35Z,6580000,-13.0,246.0,1,right,U. Garuba 24' 3PT  (3 PTS) (A. Brooks 1 AST),"[1630586, 1629717]",1610612745.0,HOU,,,,Garuba,U. Garuba,,,,,,,24.61,Made,,,,,3.0,A. Brooks,1629717.0,1.0,,,,,,,,,
671,PT02M11.00S,2021-11-08T03:47:53.7Z,4,REGULAR,turnover,bad pass,[],1629185,,,1610612744,114,101,2021-11-08T03:48:00Z,6600000,,,0,,C. Chiozza bad pass TURNOVER (2 TO),"[1629185, 1629717]",1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,2.0,,,,,,,,,,,,,,,Brooks,1629717.0,,,
672,PT02M11.00S,2021-11-08T03:47:53.7Z,4,REGULAR,steal,,[],1629717,,,1610612745,114,101,2021-11-08T03:47:56Z,6610000,,,0,,A. Brooks STEAL (2 STL),[1629717],1610612745.0,HOU,,,,Brooks,A. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M08.00S,2021-11-08T03:47:57.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629717,92.72339027595268,46.81372549019608,1610612745,114,103,2021-11-08T03:57:23Z,6620000,-16.0,16.0,1,right,A. Brooks running Layup (5 PTS),[1629717],1610612745.0,HOU,running,,,Brooks,A. Brooks,,,,,,,2.25,Made,,,,,5.0,,,,,,,,,,,,
674,PT01M51.00S,2021-11-08T03:48:16.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629308,6.652431011826544,50.0,1610612744,116,103,2021-11-08T03:58:50Z,6630000,0.0,10.0,1,left,J. Toscano-Anderson driving DUNK (8 PTS),[1629308],1610612744.0,GSW,driving,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,1.0,Made,,,,,8.0,,,,,,,,,,,,
676,PT01M40.00S,2021-11-08T03:48:32.3Z,4,REGULAR,3pt,Jump Shot,[],1629717,67.36202365308804,31.862745098039213,1610612745,116,103,2021-11-08T03:48:37Z,6650000,-91.0,254.0,1,right,MISS A. Brooks 27' pullup 3PT,[1629717],1610612745.0,HOU,pullup,,,Brooks,A. Brooks,,,,,,,27.0,Missed,,,,,,,,,,,,,,,,,
677,PT01M37.00S,2021-11-08T03:48:35.3Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,116,103,2021-11-08T03:48:37Z,6660000,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,676.0,3.0,2.0,1.0,,,,,,,,,,,,,
678,PT01M29.00S,2021-11-08T03:48:45.4Z,4,REGULAR,foul,personal,['2freethrow'],1629717,,,1610612744,116,103,2021-11-08T03:48:56Z,6670000,,,0,,A. Brooks shooting personal FOUL (3 PF) (Wiggins 2 FT),"[1629717, 203952]",1610612745.0,HOU,shooting,,,Brooks,A. Brooks,,,,,204059.0,,,,,,,,,,,,3.0,0.0,Wiggins,203952.0,,,,,
680,PT01M29.00S,2021-11-08T03:49:10.2Z,4,REGULAR,freethrow,1 of 2,[],203952,,,1610612744,117,103,2021-11-08T03:49:10Z,6690000,,,0,,A. Wiggins Free Throw 1 of 2 (15 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,
681,PT01M29.00S,2021-11-08T03:49:11.6Z,4,REGULAR,substitution,out,[],1627780,,,1610612744,117,103,2021-11-08T03:49:20Z,6700000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT01M29.00S,2021-11-08T03:49:11.6Z,4,REGULAR,substitution,in,[],1630228,,,1610612744,117,103,2021-11-08T03:49:20Z,6710000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT01M29.00S,2021-11-08T03:49:34.8Z,4,REGULAR,freethrow,2 of 2,[],203952,,,1610612744,118,103,2021-11-08T03:49:34Z,6720000,,,0,,A. Wiggins Free Throw 2 of 2 (16 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
684,PT01M28.00S,2021-11-08T03:49:38.3Z,4,REGULAR,foul,personal,[],203952,,,1610612745,118,103,2021-11-08T03:50:01Z,6730000,,,0,,A. Wiggins take personal FOUL (3 PF),"[203952, 1630528]",1610612744.0,GSW,take,,,Wiggins,A. Wiggins,,,,,1146.0,,,,,,,,,,,,3.0,0.0,Christopher,1630528.0,,,,,
686,PT01M28.00S,2021-11-08T03:49:47.6Z,4,REGULAR,substitution,out,[],203952,,,1610612745,118,103,2021-11-08T03:49:52Z,6750000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M28.00S,2021-11-08T03:49:47.6Z,4,REGULAR,substitution,in,[],1630541,,,1610612745,118,103,2021-11-08T03:49:52Z,6760000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M10.00S,2021-11-08T03:50:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629717,90.22667542706965,53.92156862745098,1610612745,118,105,2021-11-08T03:50:16Z,6770000,20.0,39.0,1,right,A. Brooks driving Layup (7 PTS) (J. Christopher 2 AST),"[1629717, 1630528]",1610612745.0,HOU,driving,,,Brooks,A. Brooks,,,,,,,4.4,Made,,,,,7.0,J. Christopher,1630528.0,2.0,,,,,,,,,
689,PT00M58.60S,2021-11-08T03:50:24.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630541,18.084756898817346,37.745098039215684,1610612744,120,105,2021-11-08T03:50:33Z,6780000,61.0,117.0,1,left,M. Moody 13' driving floating Jump Shot (4 PTS) (C. Chiozza 1 AST),"[1630541, 1629185]",1610612744.0,GSW,driving floating,,,Moody,M. Moody,,,,,,,13.25,Made,,,,,4.0,C. Chiozza,1629185.0,1.0,,,,,,,,,
691,PT00M52.70S,2021-11-08T03:50:33.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630528,92.32917214191852,51.470588235294116,1610612745,120,107,2021-11-08T03:50:44Z,6800000,7.0,20.0,1,right,J. Christopher running Layup (2 PTS),[1630528],1610612745.0,HOU,running,,,Christopher,J. Christopher,,,,,,,2.1,Made,,,,,2.0,,,,,,,,,,,,
692,PT00M29.30S,2021-11-08T03:50:59.5Z,4,REGULAR,3pt,Jump Shot,[],1629185,12.302890932982917,2.696078431372549,1610612744,120,107,2021-11-08T03:51:16Z,6810000,237.0,63.0,1,left,MISS C. Chiozza 24' step back 3PT - blocked,"[1629185, 1628021]",1610612744.0,GSW,step back,,,Chiozza,C. Chiozza,,,,,,,24.48,Missed,,,,,,,,,,,,,,,Nwaba,1628021.0,
693,PT00M29.30S,2021-11-08T03:50:59.5Z,4,REGULAR,block,,[],1628021,,,1610612744,120,107,2021-11-08T03:51:05Z,6820000,,,0,,D. Nwaba BLOCK (1 BLK),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M28.70S,2021-11-08T03:51:00.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612744,120,107,2021-11-08T03:51:16Z,6830000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,692.0,,,,,,,,,,,,,,,,
695,PT00M28.70S,2021-11-08T03:51:09.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612744,120,107,2021-11-08T03:51:27Z,6840000,,,0,,GSW shot clock Team TURNOVER,[],1610612744.0,GSW,,,,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,,
696,PT00M12.20S,2021-11-08T03:51:30.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628021,93.24901445466492,52.450980392156865,1610612745,120,107,2021-11-08T03:51:38Z,6850000,12.0,11.0,1,right,MISS D. Nwaba Layup,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,1.65,Missed,,,,,,,,,,,,,,,,,
697,PT00M10.10S,2021-11-08T03:51:32.6Z,4,REGULAR,rebound,defensive,[],1629185,,,1610612744,120,107,2021-11-08T03:51:32Z,6860000,,,0,,C. Chiozza REBOUND (Off:0 Def:1),[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,696.0,1.0,1.0,0.0,,,,,,,,,,,,,
698,PT00M00.00S,2021-11-08T03:52:27.5Z,4,REGULAR,period,end,[],0,,,1610612744,120,107,2021-11-08T03:52:27Z,6870000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M00.00S,2021-11-08T03:52:29.8Z,4,REGULAR,game,end,[],0,,,0,120,107,2021-11-08T03:52:29Z,6880000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
