actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
625,PT05M27.00S,2022-03-21T02:42:46.5Z,4,REGULAR,foul,offensive,[],1630170,,,1610612759,97,101,2022-03-21T02:43:06Z,6110000,,,0,,D. Vassell offensive FOUL (3 PF),"[1630170, 1629673]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,1627541.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,
627,PT05M27.00S,2022-03-21T02:42:46.5Z,4,REGULAR,turnover,offensive foul,[],1630170,,,1610612759,97,101,2022-03-21T02:43:06Z,6130000,,,0,,D. Vassell offensive foul TURNOVER (2 TO),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,1627541.0,,,,,2.0,,,,,,,,,
628,PT05M27.00S,2022-03-21T02:42:51.7Z,4,REGULAR,substitution,out,[],1626196,,,1610612744,97,101,2022-03-21T02:42:55Z,6140000,,,0,,SUB out: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT05M27.00S,2022-03-21T02:42:51.7Z,4,REGULAR,substitution,in,[],1630563,,,1610612744,97,101,2022-03-21T02:42:55Z,6150000,,,0,,SUB in: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT05M18.00S,2022-03-21T02:43:11.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202357,8.360709592641262,53.18627450980392,1610612744,97,101,2022-03-21T02:43:13Z,6160000,-16.0,26.0,1,left,MISS N. Bjelica cutting Layup,[202357],1610612744.0,GSW,cutting,,,Bjelica,N. Bjelica,,,,,3.06,Missed,,,,,,,,,,,,,,,,,,,
631,PT05M16.00S,2022-03-21T02:43:13.3Z,4,REGULAR,rebound,defensive,[],1630563,,,1610612759,97,101,2022-03-21T02:43:19Z,6170000,,,0,,J. Primo REBOUND (Off:0 Def:3),[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,630.0,3.0,3.0,0.0,,,,,
632,PT05M05.00S,2022-03-21T02:43:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.24901445466492,58.08823529411765,1610612759,97,101,2022-03-21T02:43:25Z,6180000,40.0,11.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,4.19,Missed,,,,,,,,,,,,,,,,,,,
633,PT05M03.00S,2022-03-21T02:43:25.3Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,97,101,2022-03-21T02:57:20Z,6190000,,,0,,O. Porter Jr. REBOUND (Off:7 Def:7),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,632.0,14.0,7.0,7.0,,,,,
634,PT04M59.00S,2022-03-21T02:43:29.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203952,23.340998685939553,89.70588235294117,1610612744,97,101,2022-03-21T02:44:52Z,6200000,-199.0,167.0,1,left,MISS A. Wiggins 25' running 3PT,[203952],1610612744.0,GSW,running,,,Wiggins,A. Wiggins,,,,,25.93,Missed,,,,,,,,,,,,,,,,,,,
635,PT04M57.00S,2022-03-21T02:43:31.8Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612759,97,101,2022-03-21T02:43:38Z,6210000,,,0,,J. Poeltl REBOUND (Off:8 Def:6),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,634.0,14.0,6.0,8.0,,,,,
636,PT04M48.00S,2022-03-21T02:43:43.3Z,4,REGULAR,foul,personal,[],1629673,,,1610612759,97,101,2022-03-21T02:43:45Z,6220000,,,0,,J. Poole personal FOUL (3 PF),"[1629673, 1627751]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,201245.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,,
638,PT04M48.00S,2022-03-21T02:44:03.7Z,4,REGULAR,substitution,out,[],1630228,,,1610612759,97,101,2022-03-21T02:44:06Z,6240000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M48.00S,2022-03-21T02:44:03.7Z,4,REGULAR,substitution,in,[],202691,,,1610612759,97,101,2022-03-21T02:44:06Z,6250000,,,0,,SUB in: K. Thompson,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT04M42.00S,2022-03-21T02:44:17.8Z,4,REGULAR,3pt,Jump Shot,[],1630563,93.38042049934296,3.431372549019608,1610612759,97,101,2022-03-21T02:44:21Z,6260000,-233.0,10.0,1,right,MISS J. Primo 3PT,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
641,PT04M39.00S,2022-03-21T02:44:20.8Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,97,101,2022-03-21T02:44:29Z,6270000,,,0,,N. Bjelica REBOUND (Off:3 Def:5),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,640.0,8.0,5.0,3.0,,,,,
642,PT04M30.00S,2022-03-21T02:44:31.2Z,4,REGULAR,foul,personal,['2freethrow'],1630563,,,1610612744,97,101,2022-03-21T02:44:42Z,6280000,,,0,,J. Primo shooting personal FOUL (3 PF) (Poole 2 FT),"[1630563, 1629673]",1610612759.0,SAS,shooting,,,Primo,J. Primo,,,,,,,,,,,201245.0,3.0,0.0,Poole,1629673.0,,,,,,,,,,
644,PT04M30.00S,2022-03-21T02:44:58.7Z,4,REGULAR,freethrow,1 of 2,[],1629673,,,1610612744,98,101,2022-03-21T02:44:58Z,6300000,,,0,,J. Poole Free Throw 1 of 2 (25 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,25.0,,,,,,,,,,,,,,,,,,
645,PT04M30.00S,2022-03-21T02:45:13.2Z,4,REGULAR,freethrow,2 of 2,[],1629673,,,1610612744,99,101,2022-03-21T02:45:13Z,6310000,,,0,,J. Poole Free Throw 2 of 2 (26 PTS),[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,Made,26.0,,,,,,,,,,,,,,,,,,
647,PT04M06.00S,2022-03-21T02:45:40.5Z,4,REGULAR,3pt,Jump Shot,[],1629640,77.87450722733246,9.558823529411764,1610612759,99,101,2022-03-21T02:45:55Z,6330000,-202.0,155.0,1,right,MISS K. Johnson 25' 3PT,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,25.51,Missed,,,,,,,,,,,,,,,,,,,
648,PT04M06.00S,2022-03-21T02:45:40.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612759,99,101,2022-03-21T02:45:55Z,6340000,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,647.0,,,,,,,,
649,PT04M06.00S,2022-03-21T02:45:45.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,99,101,2022-03-21T02:45:47Z,6350000,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,,
722,PT03M52.00S,2022-03-21T02:46:02.0Z,4,REGULAR,turnover,bad pass,[],203490,,,1610612744,99,101,2022-03-21T03:03:48Z,6370000,,,0,,O. Porter Jr. bad pass TURNOVER (3 TO),"[203490, 1629640]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,3.0,,,,,,,Johnson,1629640.0,
723,PT03M52.00S,2022-03-21T02:46:02.0Z,4,REGULAR,steal,,[],1629640,,,1610612759,99,101,2022-03-21T03:02:22Z,6380000,,,0,,K. Johnson STEAL (1 STL),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M48.00S,2022-03-21T02:46:19.1Z,4,REGULAR,foul,personal,[],1629673,,,1610612759,99,101,2022-03-21T03:02:22Z,6390000,,,0,,J. Poole take personal FOUL (4 PF),"[1629673, 1629640]",1610612744.0,GSW,take,,,Poole,J. Poole,,,,,,,,,,,2530.0,4.0,0.0,Johnson,1629640.0,,,,,,,,,,
655,PT03M48.00S,2022-03-21T02:46:57.0Z,4,REGULAR,instantreplay,request,[],0,,,1610612759,99,101,2022-03-21T02:46:19Z,6410000,,,0,,,[],,,stands,,,,,,,,,,,,,,,2530.0,,,,,,,,,,,,,,Common Foul Upheld
656,PT03M36.00S,2022-03-21T02:48:09.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630563,90.22667542706965,40.68627450980392,1610612759,99,101,2022-03-21T02:46:19Z,6420000,-47.0,39.0,1,right,MISS J. Primo 6' driving Layup,[1630563],1610612759.0,SAS,driving,,,Primo,J. Primo,,,,,6.1,Missed,,,,,,,,,,,,,,,,,,,
657,PT03M33.00S,2022-03-21T02:48:12.9Z,4,REGULAR,rebound,defensive,[],202357,,,1610612744,99,101,2022-03-21T02:59:07Z,6430000,,,0,,N. Bjelica REBOUND (Off:3 Def:6),[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,656.0,9.0,6.0,3.0,,,,,
658,PT03M18.00S,2022-03-21T02:48:27.7Z,4,REGULAR,2pt,Jump Shot,[],1629673,6.783837056504599,66.42156862745098,1610612744,99,101,2022-03-21T02:48:31Z,6440000,-82.0,11.0,1,left,MISS J. Poole 8' turnaround Shot,[1629673],1610612744.0,GSW,turnaround,,,Poole,J. Poole,,,,,8.29,Missed,,,,,,,,,,,,,,,,,,,
659,PT03M15.00S,2022-03-21T02:48:30.7Z,4,REGULAR,rebound,defensive,[],1630170,,,1610612759,99,101,2022-03-21T02:48:55Z,6450000,,,0,,D. Vassell REBOUND (Off:2 Def:4),[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,658.0,6.0,4.0,2.0,,,,,
660,PT03M10.00S,2022-03-21T02:48:40.4Z,4,REGULAR,foul,personal,[],202357,,,1610612759,99,101,2022-03-21T02:48:43Z,6460000,,,0,,N. Bjelica personal FOUL (2 PF),"[202357, 1627749]",1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,1627541.0,2.0,0.0,Murray,1627749.0,,,,,,,,,,
662,PT03M10.00S,2022-03-21T02:48:45.0Z,4,REGULAR,substitution,out,[],1627751,,,1610612759,99,101,2022-03-21T02:48:50Z,6480000,,,0,,SUB out: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT03M10.00S,2022-03-21T02:48:45.0Z,4,REGULAR,substitution,in,[],1626196,,,1610612759,99,101,2022-03-21T02:48:50Z,6490000,,,0,,SUB in: J. Richardson,[1626196],1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT03M02.00S,2022-03-21T02:49:06.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,90.75229960578186,40.44117647058824,1610612759,99,101,2022-03-21T02:49:09Z,6500000,-48.0,34.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612759.0,SAS,driving finger roll,,,Murray,D. Murray,,,,,5.89,Missed,,,,,,,,,,,,,,,,,,,
665,PT03M00.00S,2022-03-21T02:49:08.2Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,99,101,2022-03-21T02:49:27Z,6510000,,,0,,O. Porter Jr. REBOUND (Off:7 Def:8),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,664.0,15.0,8.0,7.0,,,,,
666,PT02M49.00S,2022-03-21T02:49:18.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,13.354139290407357,46.568627450980394,1610612744,101,101,2022-03-21T02:49:21Z,6520000,17.0,73.0,1,left,A. Wiggins 7' driving floating bank Jump Shot (13 PTS),[203952],1610612744.0,GSW,driving floating bank,,,Wiggins,A. Wiggins,,,,,7.5,Made,13.0,,,,,,,,,,,,,,,,,,
667,PT02M31.00S,2022-03-21T02:49:39.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,83.52496714848883,49.754901960784316,1610612759,101,103,2022-03-21T02:49:42Z,6530000,-1.0,102.0,1,right,D. Murray 10' driving floating Jump Shot (18 PTS),[1627749],1610612759.0,SAS,driving floating,,,Murray,D. Murray,,,,,10.24,Made,18.0,,,,,,,,,,,,,,,,,,
668,PT02M31.00S,2022-03-21T02:49:44.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202357,,,1610612759,101,103,2022-03-21T02:49:49Z,6540000,,,0,,N. Bjelica shooting personal FOUL (3 PF) (Murray 1 FT),"[202357, 1627749]",1610612744.0,GSW,shooting,,,Bjelica,N. Bjelica,,,,,,,,,,,1627541.0,3.0,0.0,Murray,1627749.0,,,,,,,,,,
670,PT02M31.00S,2022-03-21T02:49:52.8Z,4,REGULAR,substitution,out,[],202357,,,1610612759,101,103,2022-03-21T02:50:45Z,6560000,,,0,,SUB out: N. Bjelica,[202357],1610612744.0,GSW,,,,Bjelica,N. Bjelica,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M31.00S,2022-03-21T02:49:52.8Z,4,REGULAR,substitution,in,[],1630228,,,1610612759,101,103,2022-03-21T02:50:45Z,6570000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M31.00S,2022-03-21T02:50:08.8Z,4,REGULAR,freethrow,1 of 1,[],1627749,,,1610612759,101,104,2022-03-21T02:50:08Z,6580000,,,0,,D. Murray Free Throw 1 of 1 (19 PTS),[1627749],1610612759.0,SAS,,,,Murray,D. Murray,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
673,PT02M14.00S,2022-03-21T02:50:27.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203952,17.296320630749015,47.30392156862745,1610612744,103,104,2022-03-21T02:50:32Z,6590000,13.0,110.0,1,left,A. Wiggins 11' fadeaway Jump Shot (15 PTS),[203952],1610612744.0,GSW,fadeaway,,,Wiggins,A. Wiggins,,,,,11.09,Made,15.0,,,,,,,,,,,,,,,,,,
674,PT01M58.00S,2022-03-21T02:50:43.9Z,4,REGULAR,turnover,bad pass,[],1627749,,,1610612759,103,104,2022-03-21T02:50:45Z,6600000,,,0,,D. Murray bad pass TURNOVER (2 TO),"[1627749, 203952]",1610612759.0,SAS,,,,Murray,D. Murray,,,,,,,,,,,,,,,,2.0,,,,,,,Wiggins,203952.0,
675,PT01M58.00S,2022-03-21T02:50:43.9Z,4,REGULAR,steal,,[],203952,,,1610612744,103,104,2022-03-21T02:50:45Z,6610000,,,0,,A. Wiggins STEAL (2 STL),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M52.00S,2022-03-21T02:50:51.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630228,6.652431011826544,56.372549019607845,1610612744,105,104,2022-03-21T02:50:54Z,6620000,-32.0,10.0,1,left,J. Kuminga reverse Layup (9 PTS) (J. Poole 3 AST),"[1630228, 1629673]",1610612744.0,GSW,reverse,,,Kuminga,J. Kuminga,,,,,3.34,Made,9.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,,,
678,PT01M42.00S,2022-03-21T02:51:04.7Z,4,REGULAR,2pt,Jump Shot,[],1627749,76.5604467805519,48.28431372549019,1610612759,105,104,2022-03-21T02:51:07Z,6640000,-9.0,168.0,1,right,MISS D. Murray 16' pullup Shot,[1627749],1610612759.0,SAS,pullup,,,Murray,D. Murray,,,,,16.8,Missed,,,,,,,,,,,,,,,,,,,
679,PT01M40.00S,2022-03-21T02:51:06.7Z,4,REGULAR,rebound,defensive,[],203952,,,1610612744,105,104,2022-03-21T02:51:14Z,6650000,,,0,,A. Wiggins REBOUND (Off:3 Def:5),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,678.0,8.0,5.0,3.0,,,,,
680,PT01M20.00S,2022-03-21T02:51:26.9Z,4,REGULAR,2pt,Jump Shot,[],1630228,6.438896189224705,88.7484681372549,1610612744,105,104,2022-03-21T02:51:39Z,6660000,-194.0,8.0,1,left,MISS J. Kuminga 19' Jump Shot,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,19.39,Missed,,,,,,,,,,,,,,,,,,,
681,PT01M17.00S,2022-03-21T02:51:29.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,105,104,2022-03-21T02:51:39Z,6670000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,680.0,,,,,,,,
682,PT01M17.00S,2022-03-21T02:51:33.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612759,105,104,2022-03-21T02:51:33Z,6680000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT01M04.00S,2022-03-21T02:52:00.0Z,4,REGULAR,3pt,Jump Shot,[],1626196,74.58935611038108,11.27450980392157,1610612759,105,107,2022-03-21T02:52:02Z,6690000,-194.0,186.0,1,right,J. Richardson 26' 3PT  (25 PTS) (D. Murray 8 AST),"[1626196, 1627749]",1610612759.0,SAS,,,,Richardson,J. Richardson,,,,,26.87,Made,25.0,D. Murray,1627749.0,8.0,,,,,,,,,,,,,,,
685,PT00M54.40S,2022-03-21T02:52:15.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629673,7.440867279894875,41.17647058823529,1610612744,107,107,2022-03-21T02:52:17Z,6710000,44.0,17.0,1,left,J. Poole driving Layup (28 PTS),[1629673],1610612744.0,GSW,driving,,,Poole,J. Poole,,,,,4.74,Made,28.0,,,,,,,,,,,,,,,,,,
686,PT00M36.70S,2022-03-21T02:52:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,91.93495400788436,40.68627450980392,1610612759,107,107,2022-03-21T02:52:36Z,6720000,-47.0,23.0,1,right,MISS D. Murray driving Layup,[1627749],1610612759.0,SAS,driving,,,Murray,D. Murray,,,,,5.21,Missed,,,,,,,,,,,,,,,,,,,
687,PT00M33.90S,2022-03-21T02:52:37.1Z,4,REGULAR,rebound,defensive,[],202691,,,1610612744,107,107,2022-03-21T02:52:37Z,6730000,,,0,,K. Thompson REBOUND (Off:1 Def:2),[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,686.0,3.0,2.0,1.0,,,,,
688,PT00M22.80S,2022-03-21T02:52:48.2Z,4,REGULAR,2pt,Jump Shot,[],202691,29.122864651773984,47.549019607843135,1610612744,107,107,2022-03-21T02:52:50Z,6740000,12.0,221.0,1,left,MISS K. Thompson 22' Jump Shot,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,22.16,Missed,,,,,,,,,,,,,,,,,,,
689,PT00M20.40S,2022-03-21T02:52:50.6Z,4,REGULAR,rebound,offensive,[],203490,,,1610612744,107,107,2022-03-21T02:52:50Z,6750000,,,0,,O. Porter Jr. REBOUND (Off:8 Def:8),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,688.0,16.0,8.0,8.0,,,,,
690,PT00M18.70S,2022-03-21T02:52:54.2Z,4,REGULAR,foul,personal,[],1630170,,,1610612744,107,107,2022-03-21T02:52:58Z,6760000,,,0,,D. Vassell take personal FOUL (4 PF),"[1630170, 1629673]",1610612759.0,SAS,take,,,Vassell,D. Vassell,,,,,,,,,,,201245.0,4.0,0.0,Poole,1629673.0,,,,,,,,,,
692,PT00M18.70S,2022-03-21T02:53:08.0Z,4,REGULAR,substitution,out,[],1630563,,,1610612744,107,107,2022-03-21T02:53:12Z,6780000,,,0,,SUB out: J. Primo,[1630563],1610612759.0,SAS,,,,Primo,J. Primo,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M18.70S,2022-03-21T02:53:08.0Z,4,REGULAR,substitution,in,[],1627751,,,1610612744,107,107,2022-03-21T02:53:12Z,6790000,,,0,,SUB in: J. Poeltl,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M09.20S,2022-03-21T02:53:34.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629673,33.85348226018397,71.56862745098039,1610612744,107,107,2022-03-21T02:56:17Z,6800000,-108.0,266.0,1,left,MISS J. Poole 28' step back 3PT,[1629673],1610612744.0,GSW,step back,,,Poole,J. Poole,,,,,28.67,Missed,,,,,,,,,,,,,,,,,,,
695,PT00M04.30S,2022-03-21T02:53:39.2Z,4,REGULAR,rebound,offensive,[],1630228,,,1610612744,107,107,2022-03-21T02:56:17Z,6810000,,,0,,J. Kuminga REBOUND (Off:3 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,694.0,5.0,2.0,3.0,,,,,
696,PT00M03.00S,2022-03-21T02:53:46.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630170,,,1610612744,107,107,2022-03-21T02:53:58Z,6820000,,,0,,D. Vassell personal FOUL (5 PF) (Wiggins 2 FT),"[1630170, 203952]",1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,1627541.0,5.0,0.0,Wiggins,203952.0,,,,,,,,,,
698,PT00M03.00S,2022-03-21T02:54:15.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203952,,,1610612744,108,107,2022-03-21T02:54:15Z,6840000,,,0,,A. Wiggins Free Throw 1 of 2 (16 PTS),[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Made,16.0,,,,,,,,,,,,,,,,,,
699,PT00M03.00S,2022-03-21T02:54:21.2Z,4,REGULAR,substitution,out,[],1630228,,,1610612744,108,107,2022-03-21T02:54:27Z,6850000,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M03.00S,2022-03-21T02:54:21.2Z,4,REGULAR,substitution,in,[],1626172,,,1610612744,108,107,2022-03-21T02:54:27Z,6860000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M03.00S,2022-03-21T02:54:30.9Z,4,REGULAR,substitution,out,[],1630170,,,1610612744,108,107,2022-03-21T02:54:35Z,6870000,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M03.00S,2022-03-21T02:54:30.9Z,4,REGULAR,substitution,in,[],1628380,,,1610612744,108,107,2022-03-21T02:54:35Z,6880000,,,0,,SUB in: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M03.00S,2022-03-21T02:54:52.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203952,,,1610612744,108,107,2022-03-21T02:54:52Z,6890000,,,0,,MISS A. Wiggins Free Throw 2 of 2,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,Missed,,,,,,,,,,,,,,,,,,,
704,PT00M02.40S,2022-03-21T02:54:56.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612759,108,107,2022-03-21T02:54:56Z,6900000,,,0,,TEAM defensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,703.0,,,,,,,,
705,PT00M02.40S,2022-03-21T02:54:57.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612759,108,107,2022-03-21T02:55:05Z,6910000,,,0,,K. Looney loose ball personal FOUL (3 PF) (Poeltl 2 FT),"[1626172, 1627751]",1610612744.0,GSW,loose ball,,,Looney,K. Looney,,,,,,,,,,,2530.0,3.0,0.0,Poeltl,1627751.0,,,,,,,,,,
707,PT00M02.40S,2022-03-21T02:55:34.1Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612759,108,108,2022-03-21T02:55:34Z,6930000,,,0,,J. Poeltl Free Throw 1 of 2 (7 PTS),[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
708,PT00M02.40S,2022-03-21T02:55:38.5Z,4,REGULAR,substitution,out,[],1628380,,,1610612759,108,108,2022-03-21T02:55:41Z,6940000,,,0,,SUB out: Z. Collins,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M02.40S,2022-03-21T02:55:38.5Z,4,REGULAR,substitution,in,[],1630170,,,1610612759,108,108,2022-03-21T02:55:41Z,6950000,,,0,,SUB in: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M02.40S,2022-03-21T02:55:34.1Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612759,108,108,2022-03-21T02:56:13Z,6960000,,,0,,MISS J. Poeltl Free Throw 2 of 2,[1627751],1610612759.0,SAS,,,,Poeltl,J. Poeltl,,,,,,Missed,,,,,,,,,,,,,,,,,,,
711,PT00M01.30S,2022-03-21T02:55:35.2Z,4,REGULAR,rebound,offensive,[],1629640,,,1610612759,108,108,2022-03-21T02:56:13Z,6970000,,,0,,K. Johnson REBOUND (Off:2 Def:5),[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,710.0,7.0,5.0,2.0,,,,,
712,PT00M00.30S,2022-03-21T02:55:58.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629640,94.40999984741211,50.0,1610612759,108,110,2022-03-21T02:55:58Z,6980000,0.0,0.0,1,right,K. Johnson putback Layup (14 PTS),[1629640],1610612759.0,SAS,putback,,,Johnson,K. Johnson,,,,,0.0,Made,14.0,,,,,,,,,,,,,,,,,,
713,PT00M00.30S,2022-03-21T02:56:04.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,108,110,2022-03-21T02:56:04Z,6990000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT00M00.30S,2022-03-21T02:56:27.6Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,108,110,2022-03-21T02:57:34Z,7000000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
