actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
632,PT03M39.00S,2021-11-22T03:39:05.9Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,116,96,2021-11-22T03:39:44Z,6130000,,,0,,S. Barnes REBOUND (Off:4 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,631.0,,,,,10.0,6.0,4.0,,,,,,,,,
633,PT03M28.00S,2021-11-22T03:39:17.1Z,4,REGULAR,3pt,Jump Shot,[],1627832,93.11760840998686,2.941176470588235,1610612761,116,96,2021-11-22T03:39:19Z,6140000,-235.0,12.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
634,PT03M26.00S,2021-11-22T03:39:19.1Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,116,96,2021-11-22T03:39:39Z,6150000,,,0,,P. Achiuwa REBOUND (Off:3 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,,633.0,,,,,8.0,5.0,3.0,,,,,,,,,
635,PT03M13.00S,2021-11-22T03:39:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630201,92.06636005256242,45.09803921568628,1610612761,116,98,2021-11-22T03:39:34Z,6160000,-25.0,22.0,1,right,M. Flynn driving Layup (2 PTS),[1630201],1610612761.0,TOR,driving,,,Flynn,M. Flynn,,,,,3.3,Made,,,,2.0,,,,,,,,,,,,,,,
636,PT02M55.00S,2021-11-22T03:39:49.6Z,4,REGULAR,turnover,bad pass,[],203952,,,1610612744,116,98,2021-11-22T03:39:51Z,6170000,,,0,,A. Wiggins bad pass TURNOVER (2 TO),"[203952, 1627783]",1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,2.0,Siakam,1627783.0,
637,PT02M55.00S,2021-11-22T03:39:49.6Z,4,REGULAR,steal,,[],1627783,,,1610612761,116,98,2021-11-22T03:39:52Z,6180000,,,0,,P. Siakam STEAL (1 STL),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT02M50.00S,2021-11-22T03:39:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630173,92.46057818659659,57.84313725490197,1610612761,116,100,2021-11-22T03:42:35Z,6190000,39.0,18.0,1,right,P. Achiuwa alley-oop Layup (12 PTS) (S. Barnes 5 AST),"[1630173, 1630567]",1610612761.0,TOR,alley-oop,,,Achiuwa,P. Achiuwa,,,,,4.33,Made,,,,12.0,S. Barnes,1630567.0,5.0,,,,,,,,,,,,
640,PT02M47.00S,2021-11-22T03:40:03.5Z,4,REGULAR,turnover,bad pass,[],201939,,,1610612744,116,100,2021-11-22T03:40:48Z,6210000,,,0,,S. Curry bad pass TURNOVER (4 TO),"[201939, 1630567]",1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,4.0,Barnes,1630567.0,
641,PT02M47.00S,2021-11-22T03:40:03.5Z,4,REGULAR,steal,,[],1630567,,,1610612761,116,100,2021-11-22T03:40:06Z,6220000,,,0,,S. Barnes STEAL (2 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT02M36.00S,2021-11-22T03:40:08.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,90.3580814717477,45.83333333333333,1610612761,116,100,2021-11-22T03:40:11Z,6230000,-21.0,38.0,1,right,MISS P. Siakam driving Layup,[1627783],1610612761.0,TOR,driving,,,Siakam,P. Siakam,,,,,4.34,Missed,,,,,,,,,,,,,,,,,,,
643,PT02M35.00S,2021-11-22T03:40:13.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,116,100,2021-11-22T03:40:13Z,6240000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,642.0,,,,,,,,,,,,,,,,
644,PT02M35.00S,2021-11-22T03:40:15.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,116,100,2021-11-22T03:40:15Z,6250000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT02M35.00S,2021-11-22T03:40:30.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,116,100,2021-11-22T03:40:30Z,6260000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT02M24.00S,2021-11-22T03:42:13.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630567,91.14651773981603,60.78431372549019,1610612761,116,100,2021-11-22T03:42:15Z,6270000,54.0,31.0,1,right,MISS S. Barnes 6' Layup,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,6.2,Missed,,,,,,,,,,,,,,,,,,,
647,PT02M21.00S,2021-11-22T03:42:17.4Z,4,REGULAR,rebound,offensive,[],1630567,,,1610612761,116,100,2021-11-22T03:42:17Z,6280000,,,0,,S. Barnes REBOUND (Off:5 Def:6),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,646.0,,,,,11.0,6.0,5.0,,,,,,,,,
648,PT02M21.00S,2021-11-22T03:42:17.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1630567,94.40999984741211,50.0,1610612761,116,100,2021-11-22T03:49:25Z,6290000,0.0,0.0,1,right,MISS S. Barnes tip Layup,[1630567],1610612761.0,TOR,tip,,,Barnes,S. Barnes,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
649,PT02M19.00S,2021-11-22T03:42:19.4Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612761,116,100,2021-11-22T03:49:25Z,6300000,,,0,,P. Siakam REBOUND (Off:2 Def:4),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,648.0,,,,,6.0,4.0,2.0,,,,,,,,,
688,PT02M18.00S,2021-11-22T03:42:24.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1627783,92.19776609724047,43.13725490196079,1610612761,116,100,2021-11-22T03:49:25Z,6305000,-34.0,21.0,1,right,MISS P. Siakam tip Layup,[1627783],1610612761.0,TOR,tip,,,Siakam,P. Siakam,,,,,4.01,Missed,,,,,,,,,,,,,,,,,,,
689,PT02M17.00S,2021-11-22T03:42:25.2Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,116,100,2021-11-22T03:49:09Z,6307500,,,0,,O. Porter Jr. REBOUND (Off:0 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,688.0,,,,,4.0,4.0,0.0,,,,,,,,,
650,PT02M07.00S,2021-11-22T03:42:31.1Z,4,REGULAR,3pt,Jump Shot,[],203490,10.726018396846255,96.32352941176471,1610612744,116,100,2021-11-22T03:42:34Z,6310000,-232.0,48.0,1,left,MISS O. Porter Jr. 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,23.66,Missed,,,,,,,,,,,,,,,,,,,
651,PT02M05.00S,2021-11-22T03:42:33.1Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,116,100,2021-11-22T03:42:54Z,6320000,,,0,,S. Barnes REBOUND (Off:5 Def:7),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,650.0,,,,,12.0,7.0,5.0,,,,,,,,,
652,PT02M00.00S,2021-11-22T03:42:39.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612761,116,100,2021-11-22T03:42:49Z,6330000,,,0,,J. Poole shooting personal FOUL (5 PF) (Barnes 2 FT),"[1629673, 1630567]",1610612744.0,GSW,shooting,,,Poole,J. Poole,,,,,,,,,,,,,,,,,1662.0,5.0,0.0,Barnes,1630567.0,,,,
654,PT02M00.00S,2021-11-22T03:43:06.6Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,116,100,2021-11-22T03:43:06Z,6350000,,,0,,MISS S. Barnes Free Throw 1 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
655,PT02M00.00S,2021-11-22T03:43:06.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,116,100,2021-11-22T03:43:06Z,6360000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,654.0,,,,,,,,,,,,,,,,
656,PT02M00.00S,2021-11-22T03:43:21.6Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,116,101,2021-11-22T03:43:21Z,6370000,,,0,,S. Barnes Free Throw 2 of 2 (9 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,9.0,,,,,,,,,,,,,,,
657,PT01M41.00S,2021-11-22T03:43:41.9Z,4,REGULAR,3pt,Jump Shot,[],1629673,28.203022339027594,15.686274509803921,1610612744,119,101,2021-11-22T03:43:45Z,6380000,172.0,213.0,1,left,J. Poole 27' 3PT  (33 PTS) (D. Green 8 AST),"[1629673, 203110]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,27.32,Made,,,,33.0,D. Green,203110.0,8.0,,,,,,,,,,,,
659,PT01M33.00S,2021-11-22T03:43:56.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203490,,,1610612761,119,101,2021-11-22T03:44:10Z,6400000,,,0,,O. Porter Jr. personal FOUL (2 PF) (Barnes 2 FT),"[203490, 1630567]",1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,,,,,1662.0,2.0,0.0,Barnes,1630567.0,,,,
661,PT01M33.00S,2021-11-22T03:44:31.1Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,119,102,2021-11-22T03:44:31Z,6420000,,,0,,S. Barnes Free Throw 1 of 2 (10 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,10.0,,,,,,,,,,,,,,,
662,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,out,[],203952,,,1610612761,119,102,2021-11-22T03:44:44Z,6430000,,,0,,SUB out: A. Wiggins,[203952],1610612744.0,GSW,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,out,[],203110,,,1610612761,119,102,2021-11-22T03:44:44Z,6440000,,,0,,SUB out: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,out,[],201939,,,1610612761,119,102,2021-11-22T03:44:44Z,6450000,,,0,,SUB out: S. Curry,[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,out,[],1627832,,,1610612761,119,102,2021-11-22T03:44:44Z,6460000,,,0,,SUB out: F. VanVleet,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,out,[],1627783,,,1610612761,119,102,2021-11-22T03:44:44Z,6470000,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,in,[],1629185,,,1610612761,119,102,2021-11-22T03:44:44Z,6480000,,,0,,SUB in: C. Chiozza,[1629185],1610612744.0,GSW,,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,in,[],1630228,,,1610612761,119,102,2021-11-22T03:44:44Z,6490000,,,0,,SUB in: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,in,[],1630541,,,1610612761,119,102,2021-11-22T03:44:44Z,6500000,,,0,,SUB in: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,in,[],1630625,,,1610612761,119,102,2021-11-22T03:44:44Z,6510000,,,0,,SUB in: D. Banton,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT01M33.00S,2021-11-22T03:44:31.7Z,4,REGULAR,substitution,in,[],1628449,,,1610612761,119,102,2021-11-22T03:44:44Z,6520000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT01M33.00S,2021-11-22T03:44:57.2Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,119,102,2021-11-22T03:44:57Z,6530000,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Missed,,,,,,,,,,,,,,,,,,,
673,PT01M30.00S,2021-11-22T03:44:59.2Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,119,102,2021-11-22T03:44:59Z,6540000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:5),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,672.0,,,,,5.0,5.0,0.0,,,,,,,,,
674,PT01M12.00S,2021-11-22T03:45:17.0Z,4,REGULAR,3pt,Jump Shot,[],203490,24.917871222076215,86.76470588235294,1610612744,119,102,2021-11-22T03:45:19Z,6550000,-184.0,182.0,1,left,MISS O. Porter Jr. 25' 3PT,[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
675,PT01M10.00S,2021-11-22T03:45:19.0Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,119,102,2021-11-22T03:46:23Z,6560000,,,0,,S. Barnes REBOUND (Off:5 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,674.0,,,,,13.0,8.0,5.0,,,,,,,,,
676,PT01M04.00S,2021-11-22T03:45:29.4Z,4,REGULAR,foul,offensive,[],1630625,,,1610612761,119,102,2021-11-22T03:45:48Z,6570000,,,0,,D. Banton off-the-ball offensive FOUL (3 PF),"[1630625, 1629185]",1610612761.0,TOR,off-the-ball,,,Banton,D. Banton,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Chiozza,1629185.0,,,,
678,PT01M04.00S,2021-11-22T03:45:29.4Z,4,REGULAR,turnover,offensive foul,[],1630625,,,1610612761,119,102,2021-11-22T03:45:48Z,6590000,,,0,,D. Banton offensive foul TURNOVER (3 TO),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,1626302.0,,,,,3.0,,,
679,PT01M02.00S,2021-11-22T03:45:49.5Z,4,REGULAR,turnover,bad pass,[],1629673,,,1610612744,119,102,2021-11-22T03:45:51Z,6600000,,,0,,J. Poole bad pass TURNOVER (5 TO),"[1629673, 1630201]",1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,5.0,Flynn,1630201.0,
680,PT01M02.00S,2021-11-22T03:45:49.5Z,4,REGULAR,steal,,[],1630201,,,1610612761,119,102,2021-11-22T03:45:52Z,6610000,,,0,,M. Flynn STEAL (2 STL),[1630201],1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M46.90S,2021-11-22T03:46:04.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628449,83.919185282523,53.67647058823529,1610612761,119,104,2021-11-22T03:46:08Z,6620000,18.0,99.0,1,right,C. Boucher 10' driving floating Jump Shot (10 PTS) (P. Achiuwa 3 AST),"[1628449, 1630173]",1610612761.0,TOR,driving floating,,,Boucher,C. Boucher,,,,,10.04,Made,,,,10.0,P. Achiuwa,1630173.0,3.0,,,,,,,,,,,,
683,PT00M25.50S,2021-11-22T03:46:33.6Z,4,REGULAR,turnover,out-of-bounds,[],1629185,,,1610612744,119,104,2021-11-22T03:46:40Z,6640000,,,0,,C. Chiozza bad pass out-of-bounds TURNOVER (1 TO),[1629185],1610612744.0,GSW,bad pass,,,Chiozza,C. Chiozza,,,,,,,,,,,,,,,,,1662.0,,,,,1.0,,,
684,PT00M14.90S,2021-11-22T03:46:51.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630173,91.40932982917214,41.17647058823529,1610612761,119,104,2021-11-22T03:46:53Z,6650000,-44.0,28.0,1,right,MISS P. Achiuwa driving finger roll Layup,[1630173],1610612761.0,TOR,driving finger roll,,,Achiuwa,P. Achiuwa,,,,,5.24,Missed,,,,,,,,,,,,,,,,,,,
685,PT00M11.70S,2021-11-22T03:46:54.5Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,119,104,2021-11-22T03:46:54Z,6660000,,,0,,O. Porter Jr. REBOUND (Off:0 Def:6),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,684.0,,,,,6.0,6.0,0.0,,,,,,,,,
686,PT00M00.00S,2021-11-22T03:47:09.6Z,4,REGULAR,period,end,[],0,,,1610612744,119,104,2021-11-22T03:47:09Z,6670000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M00.00S,2021-11-22T03:47:12.1Z,4,REGULAR,game,end,[],0,,,0,119,104,2021-11-22T03:47:12Z,6680000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
