actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
638,PT03M06.00S,2021-11-06T04:21:01.2Z,4,REGULAR,3pt,Jump Shot,[],1630530,33.196452036793694,72.79411764705883,1610612740,117,80,2021-11-06T04:21:04Z,6240000,-114.0,260.0,1,left,MISS T. Murphy III 28' 3PT,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,28.34,Missed,,,,,,,,,,,,,,
639,PT03M04.00S,2021-11-06T04:21:03.2Z,4,REGULAR,rebound,defensive,[],1629308,,,1610612744,117,80,2021-11-06T04:21:17Z,6250000,,,0,,J. Toscano-Anderson REBOUND (Off:0 Def:4),[1629308],1610612744.0,GSW,,,,Toscano-Anderson,J. Toscano-Anderson,,,,,,,,,,,,638.0,4.0,4.0,0.0,,,,,,,,,,
640,PT02M57.00S,2021-11-06T04:21:13.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,117,80,2021-11-06T04:21:13Z,6260000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M47.00S,2021-11-06T04:21:38.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630228,93.64323258869908,43.38235294117647,1610612744,119,80,2021-11-06T04:21:41Z,6270000,-33.0,7.0,1,right,J. Kuminga driving Layup (2 PTS),[1630228],1610612744.0,GSW,driving,,,Kuminga,J. Kuminga,,,,,,,,,,3.39,Made,,,,,,,,2.0,,,,,,
642,PT02M22.00S,2021-11-06T04:22:03.3Z,4,REGULAR,3pt,Jump Shot,[],1629712,28.07161629434954,18.872549019607842,1610612740,119,80,2021-11-06T04:22:06Z,6280000,156.0,211.0,1,left,MISS D. Louzada 26' 3PT,[1629712],1610612740.0,NOP,,,,Louzada,D. Louzada,,,,,,,,,,26.25,Missed,,,,,,,,,,,,,,
643,PT02M19.00S,2021-11-06T04:22:06.7Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,119,80,2021-11-06T04:22:06Z,6290000,,,0,,J. Kuminga REBOUND (Off:0 Def:2),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,642.0,2.0,2.0,0.0,,,,,,,,,,
644,PT02M13.00S,2021-11-06T04:22:12.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630541,79.84559789750328,92.15686274509804,1610612744,122,80,2021-11-06T04:22:16Z,6300000,211.0,137.0,1,right,M. Moody 25' 3PT  (3 PTS) (J. Kuminga 1 AST),"[1630541, 1630228]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,25.14,Made,,,,,,,,3.0,J. Kuminga,1630228.0,1.0,,,
646,PT02M00.00S,2021-11-06T04:22:28.3Z,4,REGULAR,foul,personal,[],1630228,,,1610612740,122,80,2021-11-06T04:22:31Z,6320000,,,0,,J. Kuminga personal FOUL (1 PF),"[1630228, 203107]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,2714.0,1.0,0.0,Satoransky,203107.0,,,,,,,,,,,,,,,,
648,PT01M57.00S,2021-11-06T04:22:45.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,6.1268068331143235,51.225490196078425,1610612740,122,82,2021-11-06T04:22:47Z,6340000,-6.0,5.0,1,left,J. Alvarado cutting Layup (5 PTS) (T. Satoransky 4 AST),"[1630631, 203107]",1610612740.0,NOP,cutting,,,Alvarado,J. Alvarado,,,,,,,,,,0.8,Made,,,,,,,,5.0,T. Satoransky,203107.0,4.0,,,
650,PT01M43.00S,2021-11-06T04:23:03.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627780,92.19776609724047,49.50980392156863,1610612744,124,82,2021-11-06T04:23:05Z,6360000,-2.0,21.0,1,right,G. Payton II DUNK (17 PTS) (D. Lee 2 AST),"[1627780, 1627814]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,2.09,Made,,,,,,,,17.0,D. Lee,1627814.0,2.0,,,
652,PT01M27.00S,2021-11-06T04:23:19.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630184,8.492115637319317,50.245098039215684,1610612740,124,82,2021-11-06T04:23:21Z,6380000,-1.0,27.0,1,left,MISS K. Lewis Jr. cutting DUNK,[1630184],1610612740.0,NOP,cutting,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,2.73,Missed,,,,,,,,,,,,,,
653,PT01M24.00S,2021-11-06T04:23:22.9Z,4,REGULAR,rebound,offensive,[],1629712,,,1610612740,124,82,2021-11-06T04:23:23Z,6390000,,,0,,D. Louzada REBOUND (Off:1 Def:0),[1629712],1610612740.0,NOP,,,,Louzada,D. Louzada,,,,,,,,,,,,652.0,1.0,0.0,1.0,,,,,,,,,,
654,PT01M22.00S,2021-11-06T04:23:24.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630184,3.630091984231275,96.07843137254902,1610612740,124,82,2021-11-06T04:23:27Z,6400000,-230.0,-18.0,1,left,MISS K. Lewis Jr. 3PT,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,23.11,Missed,,,,,,,,,,,,,,
655,PT01M20.00S,2021-11-06T04:23:26.6Z,4,REGULAR,rebound,offensive,[],1629712,,,1610612740,124,82,2021-11-06T04:26:46Z,6410000,,,0,,D. Louzada REBOUND (Off:2 Def:0),[1629712],1610612740.0,NOP,,,,Louzada,D. Louzada,,,,,,,,,,,,654.0,2.0,0.0,2.0,,,,,,,,,,
656,PT01M17.00S,2021-11-06T04:23:30.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630631,34.510512483574246,46.07843137254902,1610612740,124,82,2021-11-06T04:23:32Z,6420000,20.0,272.0,1,left,MISS J. Alvarado 27' 3PT,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,27.26,Missed,,,,,,,,,,,,,,
657,PT01M14.00S,2021-11-06T04:23:33.1Z,4,REGULAR,rebound,defensive,[],1627780,,,1610612744,124,82,2021-11-06T04:23:33Z,6430000,,,0,,G. Payton II REBOUND (Off:2 Def:4),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,656.0,6.0,4.0,2.0,,,,,,,,,,
658,PT01M07.00S,2021-11-06T04:23:39.4Z,4,REGULAR,turnover,bad pass,[],1630228,,,1610612744,124,82,2021-11-06T04:23:41Z,6440000,,,0,,J. Kuminga bad pass TURNOVER (1 TO),"[1630228, 1630631]",1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,1.0,Alvarado,1630631.0,,,,,,,
659,PT01M07.00S,2021-11-06T04:23:39.4Z,4,REGULAR,steal,,[],1630631,,,1610612740,124,82,2021-11-06T04:23:42Z,6450000,,,0,,J. Alvarado STEAL (1 STL),[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M00.00S,2021-11-06T04:23:47.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630184,26.62614980289093,81.37254901960785,1610612740,124,82,2021-11-06T04:23:50Z,6470000,-157.0,198.0,1,left,MISS K. Lewis Jr. 25' 3PT,[1630184],1610612740.0,NOP,,,,Lewis Jr.,K. Lewis Jr.,,,,,,,,,,25.25,Missed,,,,,,,,,,,,,,
662,PT00M57.10S,2021-11-06T04:23:51.0Z,4,REGULAR,rebound,defensive,[],1627814,,,1610612744,124,82,2021-11-06T04:23:51Z,6480000,,,0,,D. Lee REBOUND (Off:0 Def:3),[1627814],1610612744.0,GSW,,,,Lee,D. Lee,,,,,,,,,,,,661.0,3.0,3.0,0.0,,,,,,,,,,
663,PT00M46.00S,2021-11-06T04:24:04.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612744,124,82,2021-11-06T04:24:04Z,6490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M44.80S,2021-11-06T04:24:26.4Z,4,REGULAR,2pt,Jump Shot,[],1630541,86.41590013140605,74.01960784313727,1610612744,126,82,2021-11-06T04:24:29Z,6500000,120.0,75.0,1,right,M. Moody 14' Jump Shot (5 PTS) (G. Payton II 3 AST),"[1630541, 1627780]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,14.17,Made,,,,,,,,5.0,G. Payton II,1627780.0,3.0,,,
666,PT00M29.40S,2021-11-06T04:24:45.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203107,14.668199737187912,49.26470588235294,1610612740,126,84,2021-11-06T04:25:12Z,6520000,4.0,85.0,1,left,T. Satoransky 8' turnaround Jump Shot (8 PTS),[203107],1610612740.0,NOP,turnaround,,,Satoransky,T. Satoransky,,,,,,,,,,8.55,Made,,,,,,,,8.0,,,,,,
667,PT00M29.40S,2021-11-06T04:24:50.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629308,,,1610612740,126,84,2021-11-06T04:25:02Z,6530000,,,0,,J. Toscano-Anderson shooting personal FOUL (2 PF) (Satoransky 1 FT),"[1629308, 203107]",1610612744.0,GSW,shooting,,,Toscano-Anderson,J. Toscano-Anderson,,,,,1627962.0,2.0,0.0,Satoransky,203107.0,,,,,,,,,,,,,,,,
670,PT00M29.40S,2021-11-06T04:25:18.7Z,4,REGULAR,freethrow,1 of 1,[],203107,,,1610612740,126,85,2021-11-06T04:25:18Z,6560000,,,0,,T. Satoransky Free Throw 1 of 1 (9 PTS),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,Made,,,,,,,,9.0,,,,,,
671,PT00M12.90S,2021-11-06T04:25:37.4Z,4,REGULAR,turnover,bad pass,[],1630541,,,1610612744,126,85,2021-11-06T04:25:39Z,6570000,,,0,,M. Moody bad pass TURNOVER (1 TO),"[1630541, 203107]",1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,1.0,Satoransky,203107.0,,,,,,,
672,PT00M12.90S,2021-11-06T04:25:37.4Z,4,REGULAR,steal,,[],203107,,,1610612740,126,85,2021-11-06T04:25:39Z,6580000,,,0,,T. Satoransky STEAL (2 STL),[203107],1610612740.0,NOP,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M04.90S,2021-11-06T04:25:45.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629712,30.56833114323259,29.65686274509804,1610612740,126,85,2021-11-06T04:25:47Z,6590000,102.0,235.0,1,left,MISS D. Louzada 25' 3PT,[1629712],1610612740.0,NOP,,,,Louzada,D. Louzada,,,,,,,,,,25.59,Missed,,,,,,,,,,,,,,
674,PT00M03.80S,2021-11-06T04:25:46.5Z,4,REGULAR,rebound,defensive,[],1630228,,,1610612744,126,85,2021-11-06T04:26:01Z,6600000,,,0,,J. Kuminga REBOUND (Off:0 Def:3),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,673.0,3.0,3.0,0.0,,,,,,,,,,
675,PT00M00.00S,2021-11-06T04:25:53.1Z,4,REGULAR,period,end,[],0,,,1610612744,126,85,2021-11-06T04:25:53Z,6610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M00.00S,2021-11-06T04:25:55.2Z,4,REGULAR,game,end,[],0,,,0,126,85,2021-11-06T04:25:55Z,6620000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
