actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
638,PT02M29.00S,2022-02-17T05:23:12.6Z,4,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,112,106,2022-02-17T05:23:12Z,6280000,,,0,,K. Looney Free Throw 1 of 2 (12 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,12.0,,,,,,,,,,,,,,,,
639,PT02M29.00S,2022-02-17T05:23:26.0Z,4,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,113,106,2022-02-17T05:23:26Z,6290000,,,0,,K. Looney Free Throw 2 of 2 (13 PTS),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,
640,PT02M11.00S,2022-02-17T05:23:48.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203999,90.22667542706965,63.23529411764706,1610612743,113,106,2022-02-17T05:23:51Z,6300000,66.0,39.0,1,right,MISS N. Jokic 7' turnaround Hook,[203999],1610612743.0,DEN,turnaround,,,Jokic,N. Jokic,,,,,,,7.7,Missed,,,,,,,,,,,,,,,,,
641,PT02M09.00S,2022-02-17T05:23:50.5Z,4,REGULAR,rebound,offensive,[],203932,,,1610612743,113,106,2022-02-17T05:24:42Z,6310000,,,0,,A. Gordon REBOUND (Off:2 Def:7),[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,640.0,9.0,7.0,2.0,,,,,,,,,
642,PT02M06.00S,2022-02-17T05:23:53.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203932,94.40999984741211,50.0,1610612743,113,106,2022-02-17T05:23:53Z,6320000,0.0,0.0,1,right,MISS A. Gordon tip Layup,[203932],1610612743.0,DEN,tip,,,Gordon,A. Gordon,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,,
643,PT02M05.00S,2022-02-17T05:23:53.8Z,4,REGULAR,rebound,defensive,[],203490,,,1610612744,113,106,2022-02-17T05:23:53Z,6330000,,,0,,O. Porter Jr. REBOUND (Off:2 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,642.0,6.0,4.0,2.0,,,,,,,,,
644,PT01M50.00S,2022-02-17T05:24:09.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203952,7.178055190538765,36.27450980392157,1610612744,113,106,2022-02-17T05:24:12Z,6340000,69.0,15.0,1,left,MISS A. Wiggins 7' turnaround Hook,[203952],1610612744.0,GSW,turnaround,,,Wiggins,A. Wiggins,,,,,,,7.02,Missed,,,,,,,,,,,,,,,,,
645,PT01M48.00S,2022-02-17T05:24:11.5Z,4,REGULAR,rebound,offensive,[],203490,,,1610612744,113,106,2022-02-17T05:24:47Z,6350000,,,0,,O. Porter Jr. REBOUND (Off:3 Def:4),[203490],1610612744.0,GSW,,,,Porter Jr.,O. Porter Jr.,,,,,,,,,,,,,644.0,7.0,4.0,3.0,,,,,,,,,
646,PT01M39.00S,2022-02-17T05:24:21.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202691,20.18725361366623,47.05882352941176,1610612744,113,106,2022-02-17T05:24:24Z,6360000,15.0,137.0,1,left,MISS K. Thompson 13' pullup Shot,[202691],1610612744.0,GSW,pullup,,,Thompson,K. Thompson,,,,,,,13.81,Missed,,,,,,,,,,,,,,,,,
647,PT01M37.00S,2022-02-17T05:24:23.0Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,113,106,2022-02-17T05:25:18Z,6370000,,,0,,A. Rivers REBOUND (Off:0 Def:1),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,646.0,1.0,1.0,0.0,,,,,,,,,
648,PT01M27.00S,2022-02-17T05:24:33.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627854,93.11760840998686,58.57843137254902,1610612743,113,108,2022-02-17T05:24:36Z,6380000,43.0,12.0,1,right,B. Forbes driving Layup (22 PTS),[1627854],1610612743.0,DEN,driving,,,Forbes,B. Forbes,,,,,,,4.46,Made,22.0,,,,,,,,,,,,,,,,
649,PT01M18.00S,2022-02-17T05:24:54.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203999,,,1610612744,113,108,2022-02-17T05:25:11Z,6390000,,,0,,N. Jokic personal FOUL (3 PF) (Looney 2 FT),"[203999, 1626172]",1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,203593.0,,,,,,,,,,,,3.0,0.0,Looney,1626172.0,,,,,
651,PT01M18.00S,2022-02-17T05:25:20.2Z,4,REGULAR,freethrow,1 of 2,[],1626172,,,1610612744,113,108,2022-02-17T05:25:30Z,6410000,,,0,,MISS K. Looney Free Throw 1 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,
652,PT01M18.00S,2022-02-17T05:25:20.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612744,113,108,2022-02-17T05:25:30Z,6420000,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,651.0,,,,,,,,,,,,
653,PT01M18.00S,2022-02-17T05:25:34.5Z,4,REGULAR,freethrow,2 of 2,[],1626172,,,1610612744,113,108,2022-02-17T05:25:34Z,6430000,,,0,,MISS K. Looney Free Throw 2 of 2,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,Missed,,,,,,,,,,,,,,,,,
654,PT01M17.00S,2022-02-17T05:25:35.5Z,4,REGULAR,rebound,defensive,[],203085,,,1610612743,113,108,2022-02-17T05:25:35Z,6440000,,,0,,A. Rivers REBOUND (Off:0 Def:2),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,653.0,2.0,2.0,0.0,,,,,,,,,
655,PT01M00.00S,2022-02-17T05:25:53.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203932,93.9060446780552,57.59803921568627,1610612743,113,110,2022-02-17T05:25:56Z,6450000,38.0,5.0,1,right,A. Gordon alley-oop DUNK (10 PTS) (N. Jokic 7 AST),"[203932, 203999]",1610612743.0,DEN,alley-oop,,,Gordon,A. Gordon,,,,,,,3.83,Made,10.0,N. Jokic,203999.0,7.0,,,,,,,,,,,,,
657,PT01M00.00S,2022-02-17T05:25:59.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,113,110,2022-02-17T05:25:59Z,6470000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT01M00.00S,2022-02-17T05:27:08.8Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,113,110,2022-02-17T05:27:36Z,6480000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT01M00.00S,2022-02-17T05:27:08.8Z,4,REGULAR,substitution,out,[],203999,,,1610612744,113,110,2022-02-17T05:27:36Z,6490000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M00.00S,2022-02-17T05:27:08.8Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,113,110,2022-02-17T05:27:36Z,6500000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT01M00.00S,2022-02-17T05:27:08.8Z,4,REGULAR,substitution,in,[],203210,,,1610612744,113,110,2022-02-17T05:27:36Z,6510000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M48.70S,2022-02-17T05:27:57.6Z,4,REGULAR,3pt,Jump Shot,[],202691,25.969119579500656,83.33333333333334,1610612744,113,110,2022-02-17T05:28:00Z,6520000,-167.0,192.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612744.0,GSW,,,,Thompson,K. Thompson,,,,,,,25.4,Missed,,,,,,,,,,,,,,,,,
663,PT00M46.40S,2022-02-17T05:27:59.9Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,113,110,2022-02-17T05:28:14Z,6530000,,,0,,J. Green REBOUND (Off:1 Def:3),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,662.0,4.0,3.0,1.0,,,,,,,,,
664,PT00M45.40S,2022-02-17T05:28:06.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,113,110,2022-02-17T05:28:06Z,6540000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M45.40S,2022-02-17T05:28:26.1Z,4,REGULAR,substitution,out,[],1629673,,,1610612743,113,110,2022-02-17T05:29:40Z,6550000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M45.40S,2022-02-17T05:28:26.1Z,4,REGULAR,substitution,out,[],203210,,,1610612743,113,110,2022-02-17T05:29:40Z,6560000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M45.40S,2022-02-17T05:28:26.1Z,4,REGULAR,substitution,in,[],1626172,,,1610612743,113,110,2022-02-17T05:29:40Z,6570000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M45.40S,2022-02-17T05:28:26.1Z,4,REGULAR,substitution,in,[],203999,,,1610612743,113,110,2022-02-17T05:29:40Z,6580000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M37.60S,2022-02-17T05:30:03.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203999,90.22667542706965,44.6078431372549,1610612743,113,112,2022-02-17T05:30:58Z,6590000,-27.0,39.0,1,right,N. Jokic Layup (35 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,4.78,Made,35.0,,,,,,,,,,,,,,,,
670,PT00M21.20S,2022-02-17T05:30:23.0Z,4,REGULAR,3pt,Jump Shot,[],201939,23.47240473061761,88.48039215686273,1610612744,113,112,2022-02-17T05:30:26Z,6600000,-192.0,168.0,1,left,MISS S. Curry 25' step back 3PT,[201939],1610612744.0,GSW,step back,,,Curry,S. Curry,,,,,,,25.55,Missed,,,,,,,,,,,,,,,,,
671,PT00M19.00S,2022-02-17T05:30:25.2Z,4,REGULAR,rebound,defensive,[],1628420,,,1610612743,113,112,2022-02-17T05:30:42Z,6610000,,,0,,M. Morris REBOUND (Off:0 Def:4),[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,670.0,4.0,4.0,0.0,,,,,,,,,
672,PT00M14.90S,2022-02-17T05:30:29.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628420,94.95729303547962,58.57843137254902,1610612743,113,114,2022-02-17T05:30:33Z,6620000,43.0,-5.0,1,right,M. Morris running Layup (10 PTS),[1628420],1610612743.0,DEN,running,,,Morris,M. Morris,,,,,,,4.32,Made,10.0,,,,,,,,,,,,,,,,
673,PT00M14.90S,2022-02-17T05:30:38.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612744,113,114,2022-02-17T05:30:38Z,6630000,,,0,,GSW Timeout,[],1610612744.0,GSW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M14.90S,2022-02-17T05:31:05.0Z,4,REGULAR,substitution,out,[],1626172,,,1610612744,113,114,2022-02-17T05:32:04Z,6640000,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M14.90S,2022-02-17T05:31:05.0Z,4,REGULAR,substitution,out,[],203999,,,1610612744,113,114,2022-02-17T05:32:04Z,6650000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M14.90S,2022-02-17T05:31:05.0Z,4,REGULAR,substitution,in,[],1629673,,,1610612744,113,114,2022-02-17T05:32:04Z,6660000,,,0,,SUB in: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M14.90S,2022-02-17T05:31:05.0Z,4,REGULAR,substitution,in,[],203210,,,1610612744,113,114,2022-02-17T05:32:04Z,6670000,,,0,,SUB in: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M05.90S,2022-02-17T05:32:30.2Z,4,REGULAR,2pt,Jump Shot,[],201939,14.931011826544022,18.627450980392158,1610612744,115,114,2022-02-17T05:32:33Z,6680000,157.0,88.0,1,left,S. Curry 17' pullup Jump Shot (24 PTS),[201939],1610612744.0,GSW,pullup,,,Curry,S. Curry,,,,,,,17.98,Made,24.0,,,,,,,,,,,,,,,,
679,PT00M05.90S,2022-02-17T05:32:34.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628420,,,1610612744,115,114,2022-02-17T05:32:43Z,6690000,,,0,,M. Morris shooting personal FOUL (2 PF) (Curry 1 FT),"[1628420, 201939]",1610612743.0,DEN,shooting,,,Morris,M. Morris,,,,,203593.0,,,,,,,,,,,,2.0,0.0,Curry,201939.0,,,,,
681,PT00M05.90S,2022-02-17T05:32:48.2Z,4,REGULAR,substitution,out,[],1627854,,,1610612744,115,114,2022-02-17T05:36:04Z,6710000,,,0,,SUB out: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M05.90S,2022-02-17T05:32:48.2Z,4,REGULAR,substitution,in,[],203999,,,1610612744,115,114,2022-02-17T05:36:04Z,6720000,,,0,,SUB in: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M05.90S,2022-02-17T05:33:08.3Z,4,REGULAR,substitution,out,[],1629673,,,1610612744,115,114,2022-02-17T05:36:04Z,6730000,,,0,,SUB out: J. Poole,[1629673],1610612744.0,GSW,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M05.90S,2022-02-17T05:33:08.3Z,4,REGULAR,substitution,in,[],1627780,,,1610612744,115,114,2022-02-17T05:36:04Z,6740000,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M05.90S,2022-02-17T05:33:26.8Z,4,REGULAR,freethrow,1 of 1,[],201939,,,1610612744,116,114,2022-02-17T05:33:26Z,6750000,,,0,,S. Curry Free Throw 1 of 1 (25 PTS),[201939],1610612744.0,GSW,,,,Curry,S. Curry,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,
686,PT00M05.90S,2022-02-17T05:33:29.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,116,114,2022-02-17T05:33:29Z,6760000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M05.90S,2022-02-17T05:34:43.3Z,4,REGULAR,substitution,out,[],1627780,,,1610612743,116,114,2022-02-17T05:35:00Z,6770000,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M05.90S,2022-02-17T05:34:43.3Z,4,REGULAR,substitution,out,[],203210,,,1610612743,116,114,2022-02-17T05:35:00Z,6780000,,,0,,SUB out: J. Green,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M05.90S,2022-02-17T05:34:43.3Z,4,REGULAR,substitution,in,[],1626172,,,1610612743,116,114,2022-02-17T05:35:00Z,6790000,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M05.90S,2022-02-17T05:34:43.3Z,4,REGULAR,substitution,in,[],1627854,,,1610612743,116,114,2022-02-17T05:35:00Z,6800000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M00.20S,2022-02-17T05:35:22.9Z,4,REGULAR,3pt,Jump Shot,[],1628420,73.53810775295663,87.25490196078431,1610612743,116,117,2022-02-17T05:36:04Z,6810000,186.0,196.0,1,right,M. Morris 27' 3PT  (13 PTS) (N. Jokic 8 AST),"[1628420, 203999]",1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,27.06,Made,13.0,N. Jokic,203999.0,8.0,,,,,,,,,,,,,
693,PT00M00.00S,2022-02-17T05:36:05.8Z,4,REGULAR,instantreplay,request,[],0,,,1610612744,116,117,2022-02-17T05:36:16Z,6830000,,,0,,,[],,,support,,,,,,,,,1662.0,,,,,,,,,,,,,,,,,,,,End Period - Good Basket
694,PT00M00.00S,2022-02-17T05:36:18.9Z,4,REGULAR,period,end,[],0,,,1610612744,116,117,2022-02-17T05:36:18Z,6840000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M00.00S,2022-02-17T05:36:20.9Z,4,REGULAR,game,end,[],0,,,0,116,117,2022-02-17T05:36:20Z,6850000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
