actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
272,PT04M49.00S,2022-10-20T00:28:07.4Z,2,REGULAR,2pt,Jump Shot,[],1627742,92.19776609724047,70.34313725490196,1610612740,30,47,2022-10-20T00:56:13Z,2590000,102.0,21.0,1,right,B. Ingram 10' fadeaway Jump Shot (9 PTS) (N. Marshall 2 AST),"[1627742, 1630230]",1610612740.0,NOP,fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,10.38,Made,,,,,,,9.0,N. Marshall,1630230.0,2.0,,,,,
273,PT04M36.00S,2022-10-20T00:28:19.3Z,2,REGULAR,3pt,Jump Shot,[],201988,31.488173455978973,32.35294117647059,1610612751,33,47,2022-10-20T00:28:23Z,2600000,88.0,243.0,1,left,P. Mills 25' 3PT  (5 PTS),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,Above the Break 3,24+ Right Center,,,,25.9,Made,,,,,,,5.0,,,,,,,,
274,PT04M12.00S,2022-10-20T00:28:43.6Z,2,REGULAR,2pt,Jump Shot,[],1628984,76.5604467805519,50.0,1610612740,33,47,2022-10-20T00:28:47Z,2610000,0.0,168.0,1,right,MISS D. Graham 16' driving floating Shot,[1628984],1610612740.0,NOP,driving floating,,,Graham,D. Graham,,,,,Mid-Range,16-24 Center,,,,16.78,Missed,,,,,,,,,,,,,,,
275,PT04M10.00S,2022-10-20T00:28:45.6Z,2,REGULAR,rebound,defensive,[],1630549,,,1610612751,33,47,2022-10-20T00:28:47Z,2620000,,,0,,D. Sharpe REBOUND (Off:2 Def:2),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Center,,,,,,274.0,4.0,2.0,2.0,,,,,,,,,,,
276,PT03M54.00S,2022-10-20T00:29:06.0Z,2,REGULAR,foul,personal,[],202685,,,1610612751,33,47,2022-10-20T00:29:11Z,2630000,,,0,,J. Valanciunas personal FOUL (1 PF),"[202685, 201988]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,1628951.0,1.0,0.0,Mills,201988.0
278,PT03M54.00S,2022-10-20T00:29:13.8Z,2,REGULAR,substitution,out,[],1630560,,,1610612751,33,47,2022-10-20T00:29:24Z,2650000,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
279,PT03M54.00S,2022-10-20T00:29:13.8Z,2,REGULAR,substitution,out,[],1628984,,,1610612751,33,47,2022-10-20T00:29:24Z,2660000,,,0,,SUB out: D. Graham,[1628984],1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,,,,,,,,,,,
280,PT03M54.00S,2022-10-20T00:29:13.8Z,2,REGULAR,substitution,out,[],1630230,,,1610612751,33,47,2022-10-20T00:29:24Z,2670000,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
281,PT03M54.00S,2022-10-20T00:29:13.8Z,2,REGULAR,substitution,in,[],1627732,,,1610612751,33,47,2022-10-20T00:29:24Z,2680000,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT03M54.00S,2022-10-20T00:29:13.8Z,2,REGULAR,substitution,in,[],1629627,,,1610612751,33,47,2022-10-20T00:29:24Z,2690000,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M54.00S,2022-10-20T00:29:13.8Z,2,REGULAR,substitution,in,[],203468,,,1610612751,33,47,2022-10-20T00:29:24Z,2700000,,,0,,SUB in: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M50.00S,2022-10-20T00:29:45.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612751,33,47,2022-10-20T00:29:58Z,2710000,,,0,,H. Jones personal FOUL (2 PF) (Simmons 2 FT),"[1630529, 1627732]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,202041.0,2.0,0.0,Simmons,1627732.0
286,PT03M50.00S,2022-10-20T00:30:14.2Z,2,REGULAR,freethrow,1 of 2,[],1627732,,,1610612751,33,47,2022-10-20T00:30:33Z,2730000,,,0,,MISS B. Simmons Free Throw 1 of 2,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
287,PT03M50.00S,2022-10-20T00:30:14.2Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612751,33,47,2022-10-20T00:30:33Z,2740000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,286.0,,,,,,,,,,,,,,
288,PT03M50.00S,2022-10-20T00:30:14.2Z,2,REGULAR,freethrow,2 of 2,[],1627732,,,1610612751,33,47,2022-10-20T00:30:33Z,2750000,,,0,,MISS B. Simmons Free Throw 2 of 2,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
289,PT03M46.00S,2022-10-20T00:30:18.2Z,2,REGULAR,rebound,defensive,[],203468,,,1610612740,33,47,2022-10-20T00:30:33Z,2760000,,,0,,C. McCollum REBOUND (Off:0 Def:3),[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,288.0,3.0,3.0,0.0,,,,,,,,,,,
290,PT03M40.00S,2022-10-20T00:30:38.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630529,81.553876478318,43.627450980392155,1610612740,33,47,2022-10-20T00:30:45Z,2770000,-32.0,121.0,1,right,MISS H. Jones 12' pullup Shot,[1630529],1610612740.0,NOP,pullup,,,Jones,H. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,12.5,Missed,,,,,,,,,,,,,,,
291,PT03M34.00S,2022-10-20T00:30:44.9Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,33,47,2022-10-20T00:30:45Z,2780000,,,0,,J. Valanciunas REBOUND (Off:3 Def:2),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,290.0,5.0,2.0,3.0,,,,,,,,,,,
292,PT03M34.00S,2022-10-20T00:30:44.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612740,33,49,2022-10-20T00:30:49Z,2790000,0.0,0.0,1,right,J. Valanciunas tip Layup (9 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,9.0,,,,,,,,
295,PT03M28.00S,2022-10-20T00:30:50.9Z,2,REGULAR,3pt,Jump Shot,[],201142,29.6484888304862,28.921568627450984,1610612751,36,49,2022-10-20T00:31:01Z,2820000,105.0,226.0,1,left,K. Durant 24' 3PT  (11 PTS) (B. Simmons 3 AST),"[201142, 1627732]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,,,,24.96,Made,,,,,,,11.0,B. Simmons,1627732.0,3.0,,,,,
296,PT03M13.00S,2022-10-20T00:31:04.9Z,2,REGULAR,2pt,Jump Shot,[],1627742,83.919185282523,28.431372549019606,1610612740,36,49,2022-10-20T00:31:27Z,2830000,-108.0,99.0,1,right,MISS B. Ingram 14' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Left,,,,14.62,Missed,,,,,,,,,,,,,,,
298,PT03M10.00S,2022-10-20T00:31:07.9Z,2,REGULAR,rebound,offensive,[],1630529,,,1610612740,36,49,2022-10-20T00:31:09Z,2850000,,,0,,H. Jones REBOUND (Off:2 Def:0),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Mid-Range,8-16 Left,,,,,,296.0,2.0,0.0,2.0,,,,,,,,,,,
299,PT03M07.00S,2022-10-20T00:31:11.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,93.77463863337714,46.32352941176471,1610612740,36,51,2022-10-20T00:31:14Z,2860000,-18.0,6.0,1,right,J. Valanciunas Layup (11 PTS) (H. Jones 2 AST),"[202685, 1630529]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,1.94,Made,,,,,,,11.0,H. Jones,1630529.0,2.0,,,,,
300,PT03M00.00S,2022-10-20T00:31:20.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630529,,,1610612751,36,51,2022-10-20T00:31:40Z,2870000,,,0,,H. Jones shooting personal FOUL (3 PF) (Durant 2 FT),"[1630529, 201142]",1610612740.0,NOP,shooting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1628951.0,3.0,0.0,Durant,201142.0
302,PT03M00.00S,2022-10-20T00:31:50.9Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,37,51,2022-10-20T00:31:50Z,2890000,,,0,,K. Durant Free Throw 1 of 2 (12 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,,
303,PT03M00.00S,2022-10-20T00:31:51.5Z,2,REGULAR,substitution,out,[],1630549,,,1610612751,37,51,2022-10-20T00:31:58Z,2900000,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
304,PT03M00.00S,2022-10-20T00:31:51.5Z,2,REGULAR,substitution,out,[],1630529,,,1610612751,37,51,2022-10-20T00:31:58Z,2910000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
305,PT03M00.00S,2022-10-20T00:31:51.5Z,2,REGULAR,substitution,in,[],202681,,,1610612751,37,51,2022-10-20T00:31:58Z,2920000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
306,PT03M00.00S,2022-10-20T00:31:51.5Z,2,REGULAR,substitution,in,[],1630230,,,1610612751,37,51,2022-10-20T00:31:58Z,2930000,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
307,PT03M00.00S,2022-10-20T00:32:15.0Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,38,51,2022-10-20T00:32:15Z,2940000,,,0,,K. Durant Free Throw 2 of 2 (13 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,13.0,,,,,,,,
309,PT02M50.00S,2022-10-20T00:32:29.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.19776609724047,49.01960784313725,1610612740,38,53,2022-10-20T00:32:54Z,2950000,-5.0,21.0,1,right,Z. Williamson driving Layup (10 PTS) (B. Ingram 3 AST),"[1629627, 1627742]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,2.14,Made,,,,,,,10.0,B. Ingram,1627742.0,3.0,,,,,
311,PT02M50.00S,2022-10-20T00:32:32.3Z,2,REGULAR,foul,personal,['1freethrow'],1627732,,,1610612740,38,53,2022-10-20T00:32:42Z,2970000,,,0,,B. Simmons shooting personal FOUL (3 PF) (Williamson 1 FT),"[1627732, 1629627]",1610612751.0,BKN,shooting,,,Simmons,B. Simmons,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,202041.0,3.0,0.0,Williamson,1629627.0
314,PT02M50.00S,2022-10-20T00:33:00.6Z,2,REGULAR,freethrow,1 of 1,[],1629627,,,1610612740,38,54,2022-10-20T00:33:00Z,2990000,,,0,,Z. Williamson Free Throw 1 of 1 (11 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,,
315,PT02M37.00S,2022-10-20T00:33:17.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626220,5.863994743758213,49.01960784313725,1610612751,40,54,2022-10-20T00:33:54Z,3000000,5.0,3.0,1,left,R. O'Neale driving reverse Layup (2 PTS) (K. Irving 3 AST),"[1626220, 202681]",1610612751.0,BKN,driving reverse,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,0.55,Made,,,,,,,2.0,K. Irving,202681.0,3.0,,,,,
317,PT02M24.00S,2022-10-20T00:33:31.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,89.43823915900131,48.529411764705884,1610612740,40,54,2022-10-20T00:33:41Z,3020000,-7.0,47.0,1,right,MISS Z. Williamson Layup - blocked,"[1629627, 201142]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.74,Missed,,,,,Durant,201142.0,,,,,,,,,
318,PT02M24.00S,2022-10-20T00:33:31.4Z,2,REGULAR,block,,[],201142,,,1610612740,40,54,2022-10-20T00:33:34Z,3030000,,,0,,K. Durant BLOCK (1 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
319,PT02M24.00S,2022-10-20T00:33:31.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,40,54,2022-10-20T00:33:41Z,3040000,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,317.0,,,,,,,,,,,,,,
320,PT02M24.00S,2022-10-20T00:33:36.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629627,,,1610612751,40,54,2022-10-20T00:33:58Z,3050000,,,0,,Z. Williamson loose ball personal FOUL (1 PF) (Durant 2 FT),"[1629627, 201142]",1610612740.0,NOP,loose ball,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,202027.0,1.0,0.0,Durant,201142.0
322,PT02M24.00S,2022-10-20T00:34:12.3Z,2,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,41,54,2022-10-20T00:34:12Z,3070000,,,0,,K. Durant Free Throw 1 of 2 (14 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,14.0,,,,,,,,
323,PT02M24.00S,2022-10-20T00:34:14.2Z,2,REGULAR,substitution,out,[],1627732,,,1610612751,41,54,2022-10-20T00:34:20Z,3080000,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT02M24.00S,2022-10-20T00:34:14.2Z,2,REGULAR,substitution,in,[],1629651,,,1610612751,41,54,2022-10-20T00:34:20Z,3090000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT02M24.00S,2022-10-20T00:34:38.9Z,2,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,42,54,2022-10-20T00:34:38Z,3100000,,,0,,K. Durant Free Throw 2 of 2 (15 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,15.0,,,,,,,,
326,PT02M14.00S,2022-10-20T00:34:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,94.1688567674113,48.28431372549019,1610612740,42,54,2022-10-20T00:34:54Z,3110000,-9.0,2.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1629651]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,0.89,Missed,,,,,Claxton,1629651.0,,,,,,,,,
327,PT02M14.00S,2022-10-20T00:34:50.4Z,2,REGULAR,block,,[],1629651,,,1610612740,42,54,2022-10-20T00:34:52Z,3120000,,,0,,N. Claxton BLOCK (2 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
328,PT02M11.00S,2022-10-20T00:34:53.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,42,54,2022-10-20T00:34:54Z,3130000,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,326.0,6.0,4.0,2.0,,,,,,,,,,,
329,PT02M08.00S,2022-10-20T00:34:55.9Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],201142,29.517082785808146,73.2843137254902,1610612751,45,54,2022-10-20T00:35:01Z,3140000,-116.0,225.0,1,left,K. Durant 25' 3PT pullup (18 PTS),[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,25.33,Made,,,,,,,18.0,,,,,,,,
330,PT01M45.00S,2022-10-20T00:35:19.0Z,2,REGULAR,turnover,lost ball,[],202685,,,1610612740,45,54,2022-10-20T00:35:24Z,3150000,,,0,,J. Valanciunas lost ball TURNOVER (1 TO),"[202685, 201142]",1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,In The Paint (Non-RA),0-8 Center,1.0,Durant,201142.0,,,,,,,,,,,,,,,,,
331,PT01M45.00S,2022-10-20T00:35:19.0Z,2,REGULAR,steal,,[],201142,,,1610612751,45,54,2022-10-20T00:35:24Z,3160000,,,0,,K. Durant STEAL (1 STL),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
332,PT01M41.00S,2022-10-20T00:35:23.1Z,2,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",201142,31.35676741130092,72.30392156862744,1610612751,45,54,2022-10-20T00:35:27Z,3170000,-112.0,242.0,1,left,MISS K. Durant 26' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,,26.67,Missed,,,,,,,,,,,,,,,
333,PT01M39.00S,2022-10-20T00:35:25.1Z,2,REGULAR,rebound,defensive,[],202685,,,1610612740,45,54,2022-10-20T00:35:27Z,3180000,,,0,,J. Valanciunas REBOUND (Off:3 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Above the Break 3,24+ Left Center,,,,,,332.0,6.0,3.0,3.0,,,,,,,,,,,
334,PT01M34.00S,2022-10-20T00:35:33.7Z,2,REGULAR,foul,personal,[],1626220,,,1610612740,45,54,2022-10-20T00:35:55Z,3190000,,,0,,R. O'Neale personal FOUL (2 PF),"[1626220, 1629627]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,202027.0,2.0,0.0,Williamson,1629627.0
336,PT01M24.00S,2022-10-20T00:36:05.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,92.19776609724047,45.588235294117645,1610612740,45,54,2022-10-20T00:36:08Z,3210000,-22.0,21.0,1,right,MISS Z. Williamson driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,3.03,Missed,,,,,,,,,,,,,,,
337,PT01M21.00S,2022-10-20T00:36:08.0Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,45,54,2022-10-20T00:36:08Z,3220000,,,0,,J. Valanciunas REBOUND (Off:4 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,336.0,7.0,3.0,4.0,,,,,,,,,,,
338,PT01M21.00S,2022-10-20T00:36:07.8Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612740,45,54,2022-10-20T00:36:09Z,3230000,0.0,0.0,1,right,MISS J. Valanciunas tip Layup,[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
339,PT01M21.00S,2022-10-20T00:36:07.8Z,2,REGULAR,rebound,offensive,[],202685,,,1610612740,45,54,2022-10-20T00:36:09Z,3240000,,,0,,J. Valanciunas REBOUND (Off:5 Def:3),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,Restricted Area,0-8 Center,,,,,,338.0,8.0,3.0,5.0,,,,,,,,,,,
340,PT01M20.00S,2022-10-20T00:36:09.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202685,94.40999984741211,50.0,1610612740,45,56,2022-10-20T00:36:09Z,3250000,0.0,0.0,1,right,J. Valanciunas tip Layup (13 PTS),[202685],1610612740.0,NOP,tip,,,Valanciunas,J. Valanciunas,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,13.0,,,,,,,,
341,PT01M03.00S,2022-10-20T00:36:30.7Z,2,REGULAR,foul,offensive,[],1629651,,,1610612751,45,56,2022-10-20T00:36:40Z,3260000,,,0,,N. Claxton offensive FOUL (1 PF),"[1629651, 1627742]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Ingram,1627742.0
343,PT01M03.00S,2022-10-20T00:36:30.7Z,2,REGULAR,turnover,offensive foul,[],1629651,,,1610612751,45,56,2022-10-20T00:36:30Z,3280000,,,0,,N. Claxton offensive foul TURNOVER (4 TO),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,4.0,,,,,,,,,,,,,,,202041.0,,,,
344,PT00M49.30S,2022-10-20T00:37:05.2Z,2,REGULAR,2pt,Jump Shot,['fromturnover'],1627742,94.1688567674113,69.6078431372549,1610612740,45,58,2022-10-20T00:37:10Z,3290000,98.0,2.0,1,right,B. Ingram 9' turnaround fadeaway Jump Shot (11 PTS) (Z. Williamson 2 AST),"[1627742, 1629627]",1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Right,,,,9.8,Made,,,,,,,11.0,Z. Williamson,1629627.0,2.0,,,,,
346,PT00M31.00S,2022-10-20T00:37:31.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.850854139290407,59.80392156862745,1610612751,47,58,2022-10-20T00:37:38Z,3310000,-49.0,96.0,1,left,K. Durant 10' driving floating Jump Shot (20 PTS),[201142],1610612751.0,BKN,driving floating,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,,,,10.82,Made,,,,,,,20.0,,,,,,,,
347,PT00M31.00S,2022-10-20T00:37:36.3Z,2,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630230,,,1610612751,47,58,2022-10-20T00:37:56Z,3320000,,,0,,N. Marshall shooting personal FOUL (1 PF) (Durant 1 FT),"[1630230, 201142]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,202041.0,1.0,0.0,Durant,201142.0
349,PT00M31.00S,2022-10-20T00:37:49.3Z,2,REGULAR,substitution,out,[],201988,,,1610612751,47,58,2022-10-20T00:37:52Z,3340000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT00M31.00S,2022-10-20T00:37:49.3Z,2,REGULAR,substitution,in,[],1628410,,,1610612751,47,58,2022-10-20T00:37:52Z,3350000,,,0,,SUB in: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT00M31.00S,2022-10-20T00:38:10.5Z,2,REGULAR,freethrow,1 of 1,[],201142,,,1610612751,48,58,2022-10-20T00:38:10Z,3360000,,,0,,K. Durant Free Throw 1 of 1 (21 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,Made,,,,,,,21.0,,,,,,,,
352,PT00M08.60S,2022-10-20T00:38:34.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1627742,92.46057818659659,50.0,1610612740,48,58,2022-10-20T00:38:39Z,3370000,0.0,18.0,1,right,MISS B. Ingram driving DUNK - blocked,"[1627742, 201142]",1610612740.0,NOP,driving,,,Ingram,B. Ingram,,,,,Restricted Area,0-8 Center,,,,1.84,Missed,,,,,Durant,201142.0,,,,,,,,,
353,PT00M08.60S,2022-10-20T00:38:34.5Z,2,REGULAR,block,,[],201142,,,1610612740,48,58,2022-10-20T00:38:37Z,3380000,,,0,,K. Durant BLOCK (2 BLK),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
354,PT00M06.70S,2022-10-20T00:38:36.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612740,48,58,2022-10-20T00:38:46Z,3390000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Restricted Area,0-8 Center,,,,,,352.0,,,,,,,,,,,,,,
355,PT00M06.70S,2022-10-20T00:38:41.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612740,48,58,2022-10-20T00:38:50Z,3400000,,,0,,NOP shot clock Team TURNOVER,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,202027.0,,,,
356,PT00M06.70S,2022-10-20T00:38:47.1Z,2,REGULAR,substitution,out,[],1629651,,,1610612751,48,58,2022-10-20T00:39:15Z,3410000,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
357,PT00M06.70S,2022-10-20T00:38:47.1Z,2,REGULAR,substitution,out,[],1628410,,,1610612751,48,58,2022-10-20T00:39:15Z,3420000,,,0,,SUB out: E. Sumner,[1628410],1610612751.0,BKN,,,,Sumner,E. Sumner,,,,,,,,,,,,,,,,,,,,,,,,,,
358,PT00M06.70S,2022-10-20T00:38:47.1Z,2,REGULAR,substitution,out,[],203468,,,1610612751,48,58,2022-10-20T00:39:15Z,3430000,,,0,,SUB out: C. McCollum,[203468],1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,,,,,,,,,,,,
359,PT00M06.70S,2022-10-20T00:38:47.1Z,2,REGULAR,substitution,out,[],202685,,,1610612751,48,58,2022-10-20T00:39:15Z,3440000,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
