actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
616,PT02M43.00S,2023-01-13T02:38:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,93.11760840998686,49.50980392156863,1610612738,91,103,2023-01-13T02:38:26Z,5960000,False,-2.0,12.0,1,right,J. Tatum driving Layup (19 PTS),[1628369],1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,,,1.25,Made,19.0,,,,,,,,,,,,,,,
617,PT02M43.00S,2023-01-13T02:38:25.2Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203925,,,1610612738,91,103,2023-01-13T02:38:31Z,5970000,False,,,0,,J. Harris shooting personal FOUL (5 PF) (Tatum 1 FT),"[203925, 1628369]",1610612751.0,BKN,shooting,,,Harris,J. Harris,,,,,Restricted Area,0-8 Center,1627541.0,,,,,,,,,,,,,,5.0,0.0,Tatum,1628369.0,,
619,PT02M43.00S,2023-01-13T02:38:55.3Z,4,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,91,104,2023-01-13T02:38:55Z,5990000,False,,,0,,J. Tatum Free Throw 1 of 1 (20 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,
620,PT02M33.00S,2023-01-13T02:39:07.8Z,4,REGULAR,2pt,Jump Shot,[],203933,26.363337713534822,45.83333333333333,1610612751,91,104,2023-01-13T02:39:12Z,6000000,False,21.0,195.0,1,left,MISS T. Warren 19' pullup Shot,[203933],1610612751.0,BKN,pullup,,,Warren,T. Warren,,,,,Mid-Range,16-24 Center,,,19.64,Missed,,,,,,,,,,,,,,,,
621,PT02M29.00S,2023-01-13T02:39:11.8Z,4,REGULAR,rebound,defensive,[],1628369,,,1610612738,91,104,2023-01-13T02:39:12Z,6010000,False,,,0,,J. Tatum REBOUND (Off:0 Def:11),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,,,,620.0,11.0,11.0,0.0,,,,,,,,
622,PT02M15.00S,2023-01-13T02:39:25.2Z,4,REGULAR,turnover,lost ball,[],1628369,,,1610612738,91,104,2023-01-13T02:39:29Z,6020000,False,,,0,,J. Tatum lost ball TURNOVER (3 TO),"[1628369, 203925]",1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,In The Paint (Non-RA),8-16 Center,,3.0,,,,,,,,,,,,,,,,,Harris,203925.0
623,PT02M15.00S,2023-01-13T02:39:25.2Z,4,REGULAR,steal,,[],203925,,,1610612751,91,104,2023-01-13T02:39:27Z,6030000,False,,,0,,J. Harris STEAL (2 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
624,PT02M10.00S,2023-01-13T02:39:30.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203925,8.09789750328515,96.07843137254902,1610612751,94,104,2023-01-13T02:39:37Z,6040000,False,-230.0,24.0,1,left,J. Harris 3PT running (18 PTS) (S. Curry 1 AST),"[203925, 203552]",1610612751.0,BKN,running,,,Harris,J. Harris,,,,,Left Corner 3,24+ Left,,,23.16,Made,18.0,S. Curry,203552.0,1.0,,,,,,,,,,,,
626,PT01M41.00S,2023-01-13T02:39:59.5Z,4,REGULAR,turnover,bad pass,[],203935,,,1610612738,94,104,2023-01-13T02:40:04Z,6060000,False,,,0,,M. Smart bad pass TURNOVER (4 TO),"[203935, 1626220]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,,4.0,,,,,,,,,,,,,,,,,O'Neale,1626220.0
627,PT01M41.00S,2023-01-13T02:39:59.5Z,4,REGULAR,steal,,[],1626220,,,1610612751,94,104,2023-01-13T02:40:01Z,6070000,False,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
628,PT01M41.00S,2023-01-13T02:40:04.2Z,4,REGULAR,foul,personal,[],203935,,,1610612751,94,104,2023-01-13T02:40:12Z,6080000,False,,,0,,M. Smart personal FOUL (2 PF),"[203935, 1626220]",1610612738.0,BOS,,,,Smart,M. Smart,,,,,Above the Break 3,24+ Center,1627541.0,,,,,,,,,,,,,,2.0,0.0,O'Neale,1626220.0,,
631,PT01M37.00S,2023-01-13T02:41:53.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",202681,6.258212877792378,46.81372549019608,1610612751,96,104,2023-01-13T02:42:17Z,6110000,False,16.0,6.0,1,left,K. Irving driving finger roll Layup (24 PTS),[202681],1610612751.0,BKN,driving finger roll,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,1.71,Made,24.0,,,,,,,,,,,,,,,
632,PT01M13.00S,2023-01-13T02:42:19.6Z,4,REGULAR,3pt,Jump Shot,[],1628401,95.0886990801577,3.431372549019608,1610612738,96,107,2023-01-13T02:42:24Z,6120000,False,-233.0,-6.0,1,right,D. White 3PT  (15 PTS) (J. Tatum 5 AST),"[1628401, 1628369]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,23.29,Made,15.0,J. Tatum,1628369.0,5.0,,,,,,,,,,,,
634,PT01M12.00S,2023-01-13T02:42:29.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,96,107,2023-01-13T02:42:29Z,6140000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M12.00S,2023-01-13T02:42:29.8Z,4,REGULAR,substitution,out,[],1629057,,,1610612751,96,107,2023-01-13T02:43:54Z,6150000,False,,,0,,SUB out: R. Williams III,[1629057],1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M12.00S,2023-01-13T02:42:29.8Z,4,REGULAR,substitution,in,[],1630202,,,1610612751,96,107,2023-01-13T02:43:54Z,6160000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M09.00S,2023-01-13T02:44:06.7Z,4,REGULAR,3pt,Jump Shot,[],202681,3.3672798948751645,96.81372549019608,1610612751,96,107,2023-01-13T02:44:22Z,6170000,False,-234.0,-21.0,1,left,MISS K. Irving step back 3PT,[202681],1610612751.0,BKN,step back,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,23.5,Missed,,,,,,,,,,,,,,,,
638,PT01M06.00S,2023-01-13T02:44:09.7Z,4,REGULAR,rebound,defensive,[],1628401,,,1610612738,96,107,2023-01-13T02:44:09Z,6180000,False,,,0,,D. White REBOUND (Off:2 Def:5),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,,,,637.0,7.0,5.0,2.0,,,,,,,,
639,PT00M47.00S,2023-01-13T02:44:29.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629684,87.46714848883047,45.09803921568628,1610612738,96,109,2023-01-13T02:44:35Z,6190000,False,-25.0,65.0,1,right,G. Williams 6' driving Layup (12 PTS),[1629684],1610612738.0,BOS,driving,,,Williams,G. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,6.97,Made,12.0,,,,,,,,,,,,,,,
640,PT00M31.60S,2023-01-13T02:44:47.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,8.229303547963205,44.11764705882353,1610612751,96,109,2023-01-13T02:44:53Z,6200000,False,29.0,25.0,1,left,MISS K. Irving driving reverse Layup,[202681],1610612751.0,BKN,driving reverse,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,3.85,Missed,,,,,,,,,,,,,,,,
641,PT00M28.50S,2023-01-13T02:44:50.9Z,4,REGULAR,rebound,offensive,[],1626220,,,1610612751,96,109,2023-01-13T02:44:50Z,6210000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,640.0,5.0,4.0,1.0,,,,,,,,
642,PT00M25.80S,2023-01-13T02:44:53.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203933,24.129434954007884,85.29411764705883,1610612751,96,109,2023-01-13T02:44:59Z,6220000,False,-176.0,174.0,1,left,MISS T. Warren 24' 3PT,[203933],1610612751.0,BKN,,,,Warren,T. Warren,,,,,Above the Break 3,24+ Left Center,,,24.81,Missed,,,,,,,,,,,,,,,,
643,PT00M24.60S,2023-01-13T02:44:54.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,96,109,2023-01-13T02:51:16Z,6230000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,642.0,,,,,,,,,,,
644,PT00M23.20S,2023-01-13T02:45:00.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628369,,,1610612751,96,109,2023-01-13T02:45:12Z,6240000,False,,,0,,J. Tatum loose ball personal FOUL (3 PF) (O'Neale 2 FT),"[1628369, 1626220]",1610612738.0,BOS,loose ball,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,,,,,,,,3.0,0.0,O'Neale,1626220.0,,
646,PT00M23.20S,2023-01-13T02:45:28.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626220,,,1610612751,97,109,2023-01-13T02:45:59Z,6260000,False,,,0,,R. O'Neale Free Throw 1 of 2 (10 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,
647,PT00M23.20S,2023-01-13T02:45:43.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626220,,,1610612751,98,109,2023-01-13T02:45:59Z,6270000,False,,,0,,R. O'Neale Free Throw 2 of 2 (11 PTS),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,,
650,PT00M00.00S,2023-01-13T02:46:09.9Z,4,REGULAR,period,end,[],0,,,1610612738,98,109,2023-01-13T02:46:09Z,6280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M00.00S,2023-01-13T02:46:13.2Z,4,REGULAR,game,end,[],0,,,0,98,109,2023-01-13T02:46:13Z,6290000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
