actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
482,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,out,['startperiod'],1630549,,,1610612753,78,62,2023-04-08T01:12:21Z,4740000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,out,['startperiod'],203915,,,1610612753,78,62,2023-04-08T01:12:21Z,4750000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,out,['startperiod'],1631216,,,1610612753,78,62,2023-04-08T01:12:21Z,4760000,False,,,0,,SUB out: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,out,['startperiod'],1629048,,,1610612753,78,62,2023-04-08T01:12:21Z,4770000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612753,78,62,2023-04-08T01:12:21Z,4780000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,in,['startperiod'],1629661,,,1610612753,78,62,2023-04-08T01:12:21Z,4790000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612753,78,62,2023-04-08T01:12:21Z,4800000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,in,['startperiod'],1629626,,,1610612753,78,62,2023-04-08T01:12:21Z,4810000,False,,,0,,SUB in: B. Bol,[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-04-08T01:10:31.5Z,4,REGULAR,substitution,in,['startperiod'],1629678,,,1610612753,78,62,2023-04-08T01:12:21Z,4820000,False,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2023-04-08T01:12:28.3Z,4,REGULAR,period,start,[],0,,,1610612751,78,62,2023-04-08T01:12:28Z,4830000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT11M48.00S,2023-04-08T01:12:39.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629651,8.09789750328515,58.57843137254902,1610612751,78,62,2023-04-08T01:13:16Z,4840000,False,-43.0,24.0,1,left,MISS N. Claxton driving Hook,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,,4.9,Missed,,,,,,,,,,,,,,,
493,PT11M45.00S,2023-04-08T01:12:42.4Z,4,REGULAR,rebound,defensive,[],1630284,,,1610612753,78,62,2023-04-08T01:12:44Z,4850000,False,,,0,,K. Harris REBOUND (Off:0 Def:3),[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,492.0,,,,,,3.0,3.0,0.0,,
494,PT11M40.00S,2023-04-08T01:12:50.9Z,4,REGULAR,foul,offensive,[],1629678,,,1610612753,78,62,2023-04-08T01:13:13Z,4860000,False,,,0,,A. Schofield offensive FOUL (2 PF),"[1629678, 203552]",1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,202027.0,2.0,0.0,Curry,203552.0,,,,,
496,PT11M40.00S,2023-04-08T01:12:50.9Z,4,REGULAR,turnover,offensive foul,[],1629678,,,1610612753,78,62,2023-04-08T01:12:50Z,4880000,False,,,0,,A. Schofield offensive foul TURNOVER (2 TO),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),8-16 Right,2.0,,,,,,,,,,202027.0,,,,,,,,,
497,PT11M28.00S,2023-04-08T01:13:18.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1628969,5.338370565045992,23.284313725490197,1610612751,80,62,2023-04-08T01:13:34Z,4890000,False,134.0,-2.0,1,left,M. Bridges 13' pullup Jump Shot (16 PTS) (N. Claxton 2 AST),"[1628969, 1629651]",1610612751.0,BKN,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,13.36,Made,16.0,N. Claxton,1629651.0,2.0,,,,,,,,,,,
499,PT11M05.00S,2023-04-08T01:13:41.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630284,87.46714848883047,47.794117647058826,1610612753,80,64,2023-04-08T01:13:45Z,4910000,False,-11.0,65.0,1,right,K. Harris 6' driving floating Jump Shot (8 PTS),[1630284],1610612753.0,ORL,driving floating,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,6.62,Made,8.0,,,,,,,,,,,,,,
500,PT10M53.00S,2023-04-08T01:13:53.0Z,4,REGULAR,3pt,Jump Shot,[],1628969,31.882391590013142,49.50980392156863,1610612751,80,64,2023-04-08T01:13:57Z,4920000,False,2.0,247.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,24.72,Missed,,,,,,,,,,,,,,,
501,PT10M51.00S,2023-04-08T01:13:56.6Z,4,REGULAR,rebound,offensive,[],1629661,,,1610612751,80,64,2023-04-08T01:13:56Z,4930000,False,,,0,,C. Johnson REBOUND (Off:3 Def:2),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Center,,,,,,,,,,500.0,,,,,,5.0,2.0,3.0,,
502,PT10M48.00S,2023-04-08T01:13:59.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203552,24.26084099868594,85.7843137254902,1610612751,83,64,2023-04-08T01:14:03Z,4940000,False,-179.0,176.0,1,left,S. Curry 25' 3PT step back (13 PTS) (C. Johnson 1 AST),"[203552, 1629661]",1610612751.0,BKN,step back,,,Curry,S. Curry,,,,,Above the Break 3,24+ Left Center,,,,25.07,Made,13.0,C. Johnson,1629661.0,1.0,,,,,,,,,,,
504,PT10M19.00S,2023-04-08T01:14:27.4Z,4,REGULAR,3pt,Jump Shot,[],1630175,68.01905387647832,31.61764705882353,1610612753,83,67,2023-04-08T01:14:34Z,4960000,False,-92.0,248.0,1,right,C. Anthony 26' 3PT pullup (14 PTS),[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,26.46,Made,14.0,,,,,,,,,,,,,,
505,PT09M58.00S,2023-04-08T01:14:47.8Z,4,REGULAR,2pt,Jump Shot,[],203552,18.610381077529567,18.627450980392158,1610612751,83,67,2023-04-08T01:14:53Z,4970000,False,157.0,122.0,1,left,MISS S. Curry 19' pullup Shot,[203552],1610612751.0,BKN,pullup,,,Curry,S. Curry,,,,,Mid-Range,16-24 Right Center,,,,19.9,Missed,,,,,,,,,,,,,,,
506,PT09M54.00S,2023-04-08T01:14:51.8Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,83,67,2023-04-08T01:14:53Z,4980000,False,,,0,,C. Okeke REBOUND (Off:1 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,505.0,,,,,,3.0,2.0,1.0,,
507,PT09M47.00S,2023-04-08T01:14:59.2Z,4,REGULAR,3pt,Jump Shot,[],1629643,69.07030223390277,24.754901960784316,1610612753,83,70,2023-04-08T01:15:04Z,4990000,False,-126.0,238.0,1,right,C. Okeke 26' 3PT  (3 PTS) (C. Anthony 6 AST),"[1629643, 1630175]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,26.96,Made,3.0,C. Anthony,1630175.0,6.0,,,,,,,,,,,
509,PT09M20.00S,2023-04-08T01:15:25.8Z,4,REGULAR,3pt,Jump Shot,[],1626220,28.465834428383708,14.950980392156863,1610612751,83,70,2023-04-08T01:15:29Z,5010000,False,175.0,215.0,1,left,MISS R. O'Neale 27' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,27.74,Missed,,,,,,,,,,,,,,,
510,PT09M17.00S,2023-04-08T01:15:28.8Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,83,70,2023-04-08T01:15:29Z,5020000,False,,,0,,B. Bol REBOUND (Off:0 Def:3),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,509.0,,,,,,3.0,3.0,0.0,,
511,PT09M10.00S,2023-04-08T01:15:36.5Z,4,REGULAR,2pt,Jump Shot,[],1630175,80.23981603153744,30.637254901960787,1610612753,83,70,2023-04-08T01:15:41Z,5030000,False,-97.0,133.0,1,right,MISS C. Anthony 16' pullup Shot,[1630175],1610612753.0,ORL,pullup,,,Anthony,C. Anthony,,,,,Mid-Range,16-24 Left Center,,,,16.47,Missed,,,,,,,,,,,,,,,
512,PT09M06.00S,2023-04-08T01:15:40.5Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,83,70,2023-04-08T01:15:41Z,5040000,False,,,0,,M. Bridges REBOUND (Off:0 Def:3),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,511.0,,,,,,3.0,3.0,0.0,,
513,PT08M58.00S,2023-04-08T01:15:51.9Z,4,REGULAR,foul,personal,['2freethrow'],1630284,,,1610612751,83,70,2023-04-08T01:15:59Z,5050000,False,,,0,,K. Harris shooting personal FOUL (3 PF) (Bridges 2 FT),"[1630284, 1628969]",1610612753.0,ORL,shooting,,,Harris,K. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202027.0,3.0,0.0,Bridges,1628969.0,,,,,
515,PT08M58.00S,2023-04-08T01:16:16.3Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,84,70,2023-04-08T01:16:16Z,5070000,False,,,0,,M. Bridges Free Throw 1 of 2 (17 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
516,PT08M58.00S,2023-04-08T01:16:16.9Z,4,REGULAR,substitution,out,[],1630175,,,1610612751,84,70,2023-04-08T01:16:21Z,5080000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M58.00S,2023-04-08T01:16:16.9Z,4,REGULAR,substitution,in,[],203487,,,1610612751,84,70,2023-04-08T01:16:21Z,5090000,False,,,0,,SUB in: M. Carter-Williams,[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT08M58.00S,2023-04-08T01:16:38.0Z,4,REGULAR,freethrow,2 of 2,[],1628969,,,1610612751,85,70,2023-04-08T01:16:38Z,5100000,False,,,0,,M. Bridges Free Throw 2 of 2 (18 PTS),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
519,PT08M37.00S,2023-04-08T01:16:59.6Z,4,REGULAR,2pt,Jump Shot,[],1629626,90.09526938239159,75.73529411764706,1610612753,85,70,2023-04-08T01:17:24Z,5110000,False,129.0,41.0,1,right,MISS B. Bol 13' pullup Shot,[1629626],1610612753.0,ORL,pullup,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,13.5,Missed,,,,,,,,,,,,,,,
520,PT08M30.00S,2023-04-08T01:17:06.6Z,4,REGULAR,rebound,offensive,[],1629643,,,1610612753,85,70,2023-04-08T01:17:06Z,5120000,False,,,0,,C. Okeke REBOUND (Off:2 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Mid-Range,8-16 Right,,,,,,,,,,519.0,,,,,,4.0,2.0,2.0,,
521,PT08M30.00S,2023-04-08T01:17:05.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629643,94.40999984741211,50.0,1610612753,85,72,2023-04-08T01:17:05Z,5130000,False,0.0,0.0,1,right,C. Okeke tip Layup (5 PTS),[1629643],1610612753.0,ORL,tip,,,Okeke,C. Okeke,,,,,Mid-Range,8-16 Left,,,,0.0,Made,5.0,,,,,,,,,,,,,,
522,PT08M21.00S,2023-04-08T01:17:14.9Z,4,REGULAR,2pt,Jump Shot,[],1628969,14.536793692509855,26.47058823529412,1610612751,85,72,2023-04-08T01:17:20Z,5140000,False,118.0,84.0,1,left,MISS M. Bridges 14' driving floating Shot - blocked,"[1628969, 1629626]",1610612751.0,BKN,driving floating,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,14.46,Missed,,,,,,,,,,,,,,Bol,1629626.0
523,PT08M21.00S,2023-04-08T01:17:14.9Z,4,REGULAR,block,,[],1629626,,,1610612751,85,72,2023-04-08T01:17:18Z,5150000,False,,,0,,B. Bol BLOCK (2 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
524,PT08M17.00S,2023-04-08T01:17:18.9Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,85,72,2023-04-08T01:17:18Z,5160000,False,,,0,,N. Claxton REBOUND (Off:4 Def:10),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Right,,,,,,,,,,522.0,,,,,,14.0,10.0,4.0,,
525,PT08M12.00S,2023-04-08T01:17:24.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628969,26.62614980289093,19.11764705882353,1610612751,85,72,2023-04-08T01:17:28Z,5170000,False,154.0,198.0,1,left,MISS M. Bridges 25' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,25.09,Missed,,,,,,,,,,,,,,,
526,PT08M08.00S,2023-04-08T01:17:28.2Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,85,72,2023-04-08T01:17:28Z,5180000,False,,,0,,C. Okeke REBOUND (Off:2 Def:3),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,525.0,,,,,,5.0,3.0,2.0,,
527,PT07M58.00S,2023-04-08T01:17:37.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203487,81.15965834428384,43.872549019607845,1610612753,85,72,2023-04-08T01:17:45Z,5190000,False,-31.0,125.0,1,right,MISS M. Carter-Williams 12' driving floating Shot,[203487],1610612753.0,ORL,driving floating,,,Carter-Williams,M. Carter-Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,12.83,Missed,,,,,,,,,,,,,,,
528,PT07M53.00S,2023-04-08T01:17:42.1Z,4,REGULAR,rebound,offensive,[],203487,,,1610612753,85,72,2023-04-08T01:17:45Z,5200000,False,,,0,,M. Carter-Williams REBOUND (Off:1 Def:2),[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,527.0,,,,,,3.0,2.0,1.0,,
529,PT07M53.00S,2023-04-08T01:17:43.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203487,90.88370565045992,49.01960784313725,1610612753,85,72,2023-04-08T01:19:25Z,5210000,False,-5.0,33.0,1,right,MISS M. Carter-Williams putback Layup - blocked,"[203487, 1629651]",1610612753.0,ORL,putback,,,Carter-Williams,M. Carter-Williams,,,,,Restricted Area,0-8 Center,,,,3.36,Missed,,,,,,,,,,,,,,Claxton,1629651.0
573,PT07M53.00S,2023-04-08T01:17:43.0Z,4,REGULAR,block,,[],1629651,,,1610612753,85,72,2023-04-08T01:28:43Z,5215000,False,,,0,,N. Claxton BLOCK (1 BLK),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
530,PT07M50.00S,2023-04-08T01:17:46.0Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,85,72,2023-04-08T01:17:50Z,5220000,False,,,0,,N. Claxton REBOUND (Off:4 Def:11),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,,,,,529.0,,,,,,15.0,11.0,4.0,,
531,PT07M48.00S,2023-04-08T01:17:47.6Z,4,REGULAR,turnover,bad pass,[],1628969,,,1610612751,85,72,2023-04-08T01:18:03Z,5230000,False,,,0,,M. Bridges bad pass TURNOVER (2 TO),"[1628969, 1629626]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,2.0,Bol,1629626.0,,,,,,,,,,,,,,,,,
532,PT07M48.00S,2023-04-08T01:17:47.6Z,4,REGULAR,steal,,[],1629626,,,1610612753,85,72,2023-04-08T01:17:49Z,5240000,False,,,0,,B. Bol STEAL (1 STL),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
533,PT07M46.00S,2023-04-08T01:17:50.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629626,73.66951379763469,15.196078431372548,1610612753,85,72,2023-04-08T01:19:50Z,5250000,False,-174.0,195.0,1,right,MISS B. Bol 26' running pullup 3PT,[1629626],1610612753.0,ORL,running pullup,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,26.13,Missed,,,,,,,,,,,,,,,
534,PT07M44.00S,2023-04-08T01:17:52.7Z,4,REGULAR,rebound,offensive,[],1629678,,,1610612753,85,72,2023-04-08T01:17:52Z,5260000,False,,,0,,A. Schofield REBOUND (Off:2 Def:0),[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,533.0,,,,,,2.0,0.0,2.0,,
535,PT07M42.00S,2023-04-08T01:17:54.1Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629678,95.6143232588699,96.81372549019608,1610612753,85,75,2023-04-08T01:20:15Z,5270000,False,234.0,-11.0,1,right,A. Schofield 3PT pullup (3 PTS),[1629678],1610612753.0,ORL,pullup,,,Schofield,A. Schofield,,,,,Right Corner 3,24+ Right,,,,23.44,Made,3.0,,,,,,,,,,,,,,
536,PT07M41.00S,2023-04-08T01:18:00.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,85,75,2023-04-08T01:18:00Z,5280000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT07M41.00S,2023-04-08T01:18:24.8Z,4,REGULAR,substitution,out,[],203552,,,1610612751,85,75,2023-04-08T01:20:48Z,5290000,False,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT07M41.00S,2023-04-08T01:18:24.8Z,4,REGULAR,substitution,out,[],1630284,,,1610612751,85,75,2023-04-08T01:20:48Z,5300000,False,,,0,,SUB out: K. Harris,[1630284],1610612753.0,ORL,,,,Harris,K. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT07M41.00S,2023-04-08T01:18:24.8Z,4,REGULAR,substitution,in,[],203915,,,1610612751,85,75,2023-04-08T01:20:48Z,5310000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT07M41.00S,2023-04-08T01:18:24.8Z,4,REGULAR,substitution,in,[],1631216,,,1610612751,85,75,2023-04-08T01:20:48Z,5320000,False,,,0,,SUB in: C. Houstan,[1631216],1610612753.0,ORL,,,,Houstan,C. Houstan,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M22.00S,2023-04-08T01:21:15.6Z,4,REGULAR,3pt,Jump Shot,[],1628969,30.042706964520367,68.38235294117648,1610612751,85,75,2023-04-08T01:21:46Z,5330000,False,-92.0,230.0,1,left,MISS M. Bridges 24' step back 3PT - blocked,"[1628969, 1629626]",1610612751.0,BKN,step back,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,24.76,Missed,,,,,,,,,,,,,,Bol,1629626.0
542,PT07M22.00S,2023-04-08T01:21:15.6Z,4,REGULAR,block,,[],1629626,,,1610612751,85,75,2023-04-08T01:21:18Z,5340000,False,,,0,,B. Bol BLOCK (3 BLK),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
543,PT07M18.00S,2023-04-08T01:21:19.6Z,4,REGULAR,rebound,defensive,[],1629643,,,1610612753,85,75,2023-04-08T01:21:20Z,5350000,False,,,0,,C. Okeke REBOUND (Off:2 Def:4),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,541.0,,,,,,6.0,4.0,2.0,,
544,PT07M06.00S,2023-04-08T01:21:32.1Z,4,REGULAR,3pt,Jump Shot,[],1629643,71.17279894875165,23.03921568627451,1610612753,85,75,2023-04-08T01:21:37Z,5360000,False,-135.0,218.0,1,right,MISS C. Okeke 25' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,Above the Break 3,24+ Left Center,,,,25.67,Missed,,,,,,,,,,,,,,,
545,PT07M02.00S,2023-04-08T01:21:36.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,85,75,2023-04-08T01:21:37Z,5370000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,544.0,,,,,,,,,,
548,PT06M39.00S,2023-04-08T01:22:24.2Z,4,REGULAR,3pt,Jump Shot,[],1626220,25.969119579500656,17.647058823529413,1610612751,85,75,2023-04-08T01:22:28Z,5400000,False,162.0,192.0,1,left,MISS R. O'Neale 25' step back 3PT,[1626220],1610612751.0,BKN,step back,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,,25.08,Missed,,,,,,,,,,,,,,,
549,PT06M37.00S,2023-04-08T01:22:26.2Z,4,REGULAR,rebound,defensive,[],203487,,,1610612753,85,75,2023-04-08T01:22:28Z,5410000,False,,,0,,M. Carter-Williams REBOUND (Off:1 Def:3),[203487],1610612753.0,ORL,,,,Carter-Williams,M. Carter-Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,548.0,,,,,,4.0,3.0,1.0,,
550,PT06M31.00S,2023-04-08T01:22:32.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203487,81.15965834428384,55.63725490196079,1610612753,85,75,2023-04-08T01:22:36Z,5420000,False,28.0,125.0,1,right,MISS M. Carter-Williams 12' driving floating Shot,[203487],1610612753.0,ORL,driving floating,,,Carter-Williams,M. Carter-Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,12.78,Missed,,,,,,,,,,,,,,,
551,PT06M29.00S,2023-04-08T01:22:34.8Z,4,REGULAR,rebound,defensive,[],1626220,,,1610612751,85,75,2023-04-08T01:22:34Z,5430000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,550.0,,,,,,5.0,5.0,0.0,,
552,PT06M24.00S,2023-04-08T01:22:40.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203915,30.305519053876477,71.07843137254902,1610612751,85,75,2023-04-08T01:22:47Z,5440000,False,-105.0,232.0,1,left,MISS S. Dinwiddie 25' running pullup 3PT,[203915],1610612751.0,BKN,running pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,25.52,Missed,,,,,,,,,,,,,,,
553,PT06M19.00S,2023-04-08T01:22:45.1Z,4,REGULAR,rebound,defensive,[],1629626,,,1610612753,85,75,2023-04-08T01:22:47Z,5450000,False,,,0,,B. Bol REBOUND (Off:0 Def:4),[1629626],1610612753.0,ORL,,,,Bol,B. Bol,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,552.0,,,,,,4.0,4.0,0.0,,
554,PT06M12.00S,2023-04-08T01:22:51.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629626,87.86136662286465,56.61764705882353,1610612753,85,75,2023-04-08T01:22:56Z,5460000,False,33.0,62.0,1,right,MISS B. Bol 6' driving floating Shot,[1629626],1610612753.0,ORL,driving floating,,,Bol,B. Bol,,,,,In The Paint (Non-RA),0-8 Center,,,,6.99,Missed,,,,,,,,,,,,,,,
555,PT06M10.00S,2023-04-08T01:22:53.1Z,4,REGULAR,rebound,defensive,[],1628969,,,1610612751,85,75,2023-04-08T01:22:56Z,5470000,False,,,0,,M. Bridges REBOUND (Off:0 Def:4),[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,554.0,,,,,,4.0,4.0,0.0,,
556,PT06M01.00S,2023-04-08T01:23:06.2Z,4,REGULAR,foul,personal,['2freethrow'],1629678,,,1610612751,85,75,2023-04-08T01:23:17Z,5480000,False,,,0,,A. Schofield shooting personal FOUL (3 PF) (Bridges 2 FT),"[1629678, 1628969]",1610612753.0,ORL,shooting,,,Schofield,A. Schofield,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,2715.0,3.0,0.0,Bridges,1628969.0,,,,,
558,PT06M01.00S,2023-04-08T01:23:36.2Z,4,REGULAR,freethrow,1 of 2,[],1628969,,,1610612751,85,75,2023-04-08T01:23:36Z,5500000,False,,,0,,MISS M. Bridges Free Throw 1 of 2,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
