actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
586,PT04M42.00S,2024-03-16T23:03:40.2Z,4,REGULAR,3pt,Jump Shot,[],1630171,81.94809461235218,92.64705882352942,1610612739,109,91,2024-03-16T23:04:12Z,5810000,False,213.0,117.0,1,right,I. Okoro 24' 3PT  (10 PTS) (C. LeVert 7 AST),"[1630171, 1627747]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Above the Break 3,24+ Right Center,,,,24.33,Made,10.0,C. LeVert,1627747.0,7.0,,,,,,,,,,,
588,PT04M21.00S,2024-03-16T23:04:01.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,13.748357424441524,48.03921568627451,1610612745,109,91,2024-03-16T23:07:19Z,5830000,False,10.0,77.0,1,left,MISS J. Green 7' driving Layup - blocked,"[201145, 1627745]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,7.73,Missed,,,,,Jones,1627745.0,,,,,,,,,
589,PT04M21.00S,2024-03-16T23:04:01.4Z,4,REGULAR,block,,[],1627745,,,1610612745,109,91,2024-03-16T23:13:23Z,5840000,False,,,0,,D. Jones BLOCK (1 BLK),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
590,PT04M21.00S,2024-03-16T23:04:01.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,109,91,2024-03-16T23:04:19Z,5850000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,588.0,,,,,,,,
594,PT04M16.00S,2024-03-16T23:04:21.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201145,35.69316688567674,38.48039215686275,1610612745,109,91,2024-03-16T23:08:20Z,5870000,False,58.0,283.0,1,left,MISS J. Green 28' pullup 3PT,[201145],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,28.88,Missed,,,,,,,,,,,,,,,
595,PT04M16.00S,2024-03-16T23:04:21.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612745,109,91,2024-03-16T23:04:29Z,5880000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,594.0,,,,,,,,
596,PT04M16.00S,2024-03-16T23:04:27.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612745,109,91,2024-03-16T23:04:35Z,5890000,False,,,0,,HOU shot clock Team TURNOVER,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,101283.0,,,,
597,PT04M01.00S,2024-03-16T23:04:50.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1641854,77.21747700394218,48.03921568627451,1610612739,109,93,2024-03-16T23:04:55Z,5900000,False,-10.0,162.0,1,right,C. Porter Jr. 16' pullup Jump Shot (2 PTS),[1641854],1610612739.0,CLE,pullup,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,16-24 Center,,,,16.2,Made,2.0,,,,,,,,,,,,,,
598,PT03M39.00S,2024-03-16T23:05:12.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,7.5722733245729295,56.127450980392155,1610612745,111,93,2024-03-16T23:05:16Z,5910000,False,-31.0,19.0,1,left,D. Brooks driving Layup (12 PTS) (F. VanVleet 16 AST),"[1628415, 1627832]",1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,3.59,Made,12.0,F. VanVleet,1627832.0,16.0,,,,,,,,,,,
599,PT03M27.00S,2024-03-16T23:05:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627747,90.75229960578186,47.05882352941176,1610612739,111,95,2024-03-16T23:05:29Z,5920000,False,-15.0,34.0,1,right,C. LeVert driving finger roll Layup (21 PTS),[1627747],1610612739.0,CLE,driving finger roll,,,LeVert,C. LeVert,,,,,Restricted Area,0-8 Center,,,,3.74,Made,21.0,,,,,,,,,,,,,,
600,PT03M10.00S,2024-03-16T23:05:41.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,4.812746386333772,44.85294117647059,1610612745,113,95,2024-03-16T23:05:47Z,5930000,False,26.0,-7.0,1,left,J. Green driving reverse Layup (26 PTS),[1630224],1610612745.0,HOU,driving reverse,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,2.67,Made,26.0,,,,,,,,,,,,,,
602,PT03M01.00S,2024-03-16T23:05:50.4Z,4,REGULAR,turnover,bad pass,[],1641854,,,1610612739,113,95,2024-03-16T23:05:54Z,5950000,False,,,0,,C. Porter Jr. bad pass TURNOVER (2 TO),"[1641854, 1641708]",1610612739.0,CLE,,,,Porter Jr.,C. Porter Jr.,,,,,Mid-Range,8-16 Right,2.0,Thompson,1641708.0,,,,,,,,,,,,,,,,,
603,PT03M01.00S,2024-03-16T23:05:50.4Z,4,REGULAR,steal,,[],1641708,,,1610612745,113,95,2024-03-16T23:05:52Z,5960000,False,,,0,,A. Thompson STEAL (1 STL),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
604,PT02M50.00S,2024-03-16T23:06:00.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,26.757555847568987,90.93137254901961,1610612745,113,95,2024-03-16T23:09:50Z,5970000,False,-205.0,199.0,1,left,MISS D. Brooks 28' step back 3PT,[1628415],1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,28.55,Missed,,,,,,,,,,,,,,,
605,PT02M50.00S,2024-03-16T23:06:00.5Z,4,REGULAR,rebound,defensive,[],1627747,,,1610612739,113,95,2024-03-16T23:06:07Z,5980000,False,,,0,,C. LeVert REBOUND (Off:1 Def:2),[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,604.0,3.0,2.0,1.0,,,,,
606,PT02M31.00S,2024-03-16T23:06:20.1Z,4,REGULAR,turnover,bad pass,[],1630171,,,1610612739,113,95,2024-03-16T23:06:23Z,5990000,False,,,0,,I. Okoro bad pass TURNOVER (1 TO),"[1630171, 1628415]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,In The Paint (Non-RA),0-8 Center,1.0,Brooks,1628415.0,,,,,,,,,,,,,,,,,
607,PT02M31.00S,2024-03-16T23:06:20.1Z,4,REGULAR,steal,,[],1628415,,,1610612745,113,95,2024-03-16T23:06:21Z,6000000,False,,,0,,D. Brooks STEAL (2 STL),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT02M27.00S,2024-03-16T23:06:24.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",201145,7.046649145860711,47.549019607843135,1610612745,115,95,2024-03-16T23:06:30Z,6010000,False,12.0,14.0,1,left,J. Green running DUNK (9 PTS) (D. Brooks 2 AST),"[201145, 1628415]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,,,1.84,Made,9.0,D. Brooks,1628415.0,2.0,,,,,,,,,,,
610,PT02M12.00S,2024-03-16T23:06:39.9Z,4,REGULAR,3pt,Jump Shot,[],1630171,92.46057818659659,95.34313725490196,1610612739,115,95,2024-03-16T23:06:45Z,6030000,False,227.0,18.0,1,right,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,Right Corner 3,24+ Right,,,,22.74,Missed,,,,,,,,,,,,,,,
611,PT02M12.00S,2024-03-16T23:06:39.9Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612739,115,95,2024-03-16T23:06:45Z,6040000,False,,,0,,D. Jones REBOUND (Off:3 Def:2),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,610.0,5.0,2.0,3.0,,,,,
612,PT02M07.00S,2024-03-16T23:06:44.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1641854,93.38042049934296,49.50980392156863,1610612739,115,97,2024-03-16T23:06:48Z,6050000,False,-2.0,10.0,1,right,C. Porter Jr. cutting DUNK (4 PTS) (D. Jones 1 AST),"[1641854, 1627745]",1610612739.0,CLE,cutting,,,Porter Jr.,C. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,1.0,Made,4.0,D. Jones,1627745.0,1.0,,,,,,,,,,,
614,PT02M07.00S,2024-03-16T23:06:50.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,115,97,2024-03-16T23:06:50Z,6070000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,out,[],1641708,,,1610612745,115,97,2024-03-16T23:09:27Z,6080000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,out,[],1630224,,,1610612745,115,97,2024-03-16T23:09:27Z,6090000,False,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,out,[],1627832,,,1610612745,115,97,2024-03-16T23:09:27Z,6100000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,out,[],201145,,,1610612745,115,97,2024-03-16T23:09:27Z,6110000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,out,[],1628415,,,1610612745,115,97,2024-03-16T23:09:27Z,6120000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612745,115,97,2024-03-16T23:09:27Z,6130000,False,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,in,[],1626246,,,1610612745,115,97,2024-03-16T23:09:27Z,6140000,False,,,0,,SUB in: B. Marjanovic,[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,in,[],1628988,,,1610612745,115,97,2024-03-16T23:09:27Z,6150000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,in,[],1630256,,,1610612745,115,97,2024-03-16T23:09:27Z,6160000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,in,[],1631466,,,1610612745,115,97,2024-03-16T23:09:27Z,6170000,False,,,0,,SUB in: N. Williams,[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,in,[],203493,,,1610612745,115,97,2024-03-16T23:09:27Z,6180000,False,,,0,,SUB in: R. Bullock Jr.,[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT02M07.00S,2024-03-16T23:09:10.1Z,4,REGULAR,substitution,in,[],202684,,,1610612745,115,97,2024-03-16T23:09:27Z,6190000,False,,,0,,SUB in: T. Thompson,[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M54.00S,2024-03-16T23:09:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626246,13.61695137976347,61.51960784313726,1610612745,115,97,2024-03-16T23:09:59Z,6200000,False,-58.0,75.0,1,left,MISS B. Marjanovic 9' turnaround Shot,[1626246],1610612745.0,HOU,turnaround,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),8-16 Left,,,,9.5,Missed,,,,,,,,,,,,,,,
628,PT01M53.00S,2024-03-16T23:09:52.6Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612739,115,97,2024-03-16T23:09:59Z,6210000,False,,,0,,D. Jones REBOUND (Off:3 Def:3),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,627.0,6.0,3.0,3.0,,,,,
629,PT01M40.00S,2024-03-16T23:10:05.0Z,4,REGULAR,turnover,lost ball,[],1627745,,,1610612739,115,97,2024-03-16T23:10:11Z,6220000,False,,,0,,D. Jones lost ball TURNOVER (1 TO),"[1627745, 1628988]",1610612739.0,CLE,,,,Jones,D. Jones,,,,,In The Paint (Non-RA),8-16 Center,1.0,Holiday,1628988.0,,,,,,,,,,,,,,,,,
630,PT01M40.00S,2024-03-16T23:10:05.0Z,4,REGULAR,steal,,[],1628988,,,1610612745,115,97,2024-03-16T23:10:47Z,6230000,False,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
631,PT01M27.00S,2024-03-16T23:10:18.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631466,3.630091984231275,94.6078431372549,1610612745,115,97,2024-03-16T23:10:24Z,6240000,False,-223.0,-18.0,1,left,MISS N. Williams 3PT,[1631466],1610612745.0,HOU,,,,Williams,N. Williams,,,,,Left Corner 3,24+ Left,,,,22.38,Missed,,,,,,,,,,,,,,,
632,PT01M26.00S,2024-03-16T23:10:19.1Z,4,REGULAR,rebound,defensive,[],202684,,,1610612739,115,97,2024-03-16T23:10:24Z,6250000,False,,,0,,T. Thompson REBOUND (Off:3 Def:2),[202684],1610612739.0,CLE,,,,Thompson,T. Thompson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,631.0,5.0,2.0,3.0,,,,,
633,PT01M16.00S,2024-03-16T23:10:29.7Z,4,REGULAR,3pt,Jump Shot,[],1630241,73.01248357424441,15.686274509803921,1610612739,115,100,2024-03-16T23:10:43Z,6260000,False,-172.0,201.0,1,right,S. Merrill 26' 3PT  (11 PTS) (C. Porter Jr. 1 AST),"[1630241, 1641854]",1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Above the Break 3,24+ Left Center,,,,26.44,Made,11.0,C. Porter Jr.,1641854.0,1.0,,,,,,,,,,,
636,PT00M58.10S,2024-03-16T23:11:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628988,6.521024967148489,51.9607843137255,1610612745,117,100,2024-03-16T23:16:19Z,6290000,False,-10.0,9.0,1,left,A. Holiday driving Layup (2 PTS),[1628988],1610612745.0,HOU,driving,,,Holiday,A. Holiday,,,,,Restricted Area,0-8 Center,,,,1.32,Made,2.0,,,,,,,,,,,,,,
638,PT00M45.80S,2024-03-16T23:11:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627745,93.51182654402102,50.98039215686274,1610612739,117,102,2024-03-16T23:11:48Z,6310000,False,5.0,8.0,1,right,D. Jones Layup (2 PTS) (C. Porter Jr. 2 AST),"[1627745, 1641854]",1610612739.0,CLE,,,,Jones,D. Jones,,,,,Restricted Area,0-8 Center,,,,0.98,Made,2.0,C. Porter Jr.,1641854.0,2.0,,,,,,,,,,,
640,PT00M45.80S,2024-03-16T23:11:43.3Z,4,REGULAR,foul,personal,['1freethrow'],1626246,,,1610612739,117,102,2024-03-16T23:12:00Z,6330000,False,,,0,,B. Marjanovic shooting personal FOUL (1 PF) (Jones 1 FT),"[1626246, 1627745]",1610612745.0,HOU,shooting,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Jones,1627745.0
642,PT00M45.80S,2024-03-16T23:12:01.4Z,4,REGULAR,freethrow,1 of 1,[],1627745,,,1610612739,117,103,2024-03-16T23:12:01Z,6350000,False,,,0,,D. Jones Free Throw 1 of 1 (3 PTS),[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
643,PT00M34.30S,2024-03-16T23:12:13.9Z,4,REGULAR,3pt,Jump Shot,[],1630256,7.178055190538765,94.11764705882352,1610612745,117,103,2024-03-16T23:12:21Z,6360000,False,-221.0,15.0,1,left,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,Left Corner 3,24+ Left,,,,22.11,Missed,,,,,,,,,,,,,,,
644,PT00M33.60S,2024-03-16T23:12:14.6Z,4,REGULAR,rebound,defensive,[],1630241,,,1610612739,117,103,2024-03-16T23:12:21Z,6370000,False,,,0,,S. Merrill REBOUND (Off:0 Def:8),[1630241],1610612739.0,CLE,,,,Merrill,S. Merrill,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,643.0,8.0,8.0,0.0,,,,,
645,PT00M23.00S,2024-03-16T23:12:25.3Z,4,REGULAR,3pt,Jump Shot,[],1627745,69.07030223390277,27.941176470588236,1610612739,117,103,2024-03-16T23:12:31Z,6380000,False,-110.0,238.0,1,right,MISS D. Jones 26' 3PT,[1627745],1610612739.0,CLE,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Left Center,,,,26.25,Missed,,,,,,,,,,,,,,,
646,PT00M22.20S,2024-03-16T23:12:26.1Z,4,REGULAR,rebound,defensive,[],203493,,,1610612745,117,103,2024-03-16T23:12:31Z,6390000,False,,,0,,R. Bullock Jr. REBOUND (Off:0 Def:5),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,645.0,5.0,5.0,0.0,,,,,
647,PT00M00.00S,2024-03-16T23:12:52.0Z,4,REGULAR,period,end,[],0,,,1610612745,117,103,2024-03-16T23:12:52Z,6400000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M00.00S,2024-03-16T23:12:55.7Z,4,REGULAR,game,end,[],0,,,0,117,103,2024-03-16T23:12:55Z,6410000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
