actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,playerName,playerNameI,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
598,PT09M06.00S,2023-12-14T03:04:58.2Z,4,REGULAR,3pt,Jump Shot,[],1628991,26.757555847568987,78.43137254901961,1610612763,92,86,2023-12-14T03:05:03Z,5890000,False,-142.0,199.0,1,left,J. Jackson Jr. 24' 3PT  (34 PTS) (D. Roddy 3 AST),"[1628991, 1631223]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Jackson Jr.,J. Jackson Jr.,,,24.46,Made,,,,,,,34.0,D. Roddy,1631223.0,3.0,,,
600,PT08M57.00S,2023-12-14T03:05:10.1Z,4,REGULAR,foul,offensive,[],201145,,,1610612745,92,86,2023-12-14T03:05:18Z,5910000,False,,,0,,J. Green offensive FOUL (1 PF),"[201145, 1631246]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,1628953.0,1.0,0.0,Green,J. Green,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
602,PT08M57.00S,2023-12-14T03:05:10.1Z,4,REGULAR,turnover,offensive foul,[],201145,,,1610612745,92,86,2023-12-14T03:05:10Z,5930000,False,,,0,,J. Green offensive foul TURNOVER (1 TO),[201145],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,1628953.0,,,Green,J. Green,,,,,,,,,,,,,,,1.0,,
603,PT08M41.00S,2023-12-14T03:05:44.5Z,4,REGULAR,foul,offensive,[],1628991,,,1610612763,92,86,2023-12-14T03:05:51Z,5940000,False,,,0,,J. Jackson Jr. offensive FOUL (3 PF),"[1628991, 1631106]",1610612763.0,MEM,,,,,,,Mid-Range,16-24 Right Center,2714.0,3.0,0.0,Jackson Jr.,J. Jackson Jr.,Eason,1631106.0,,,,,,,,,,,,,,,
605,PT08M41.00S,2023-12-14T03:05:44.5Z,4,REGULAR,turnover,offensive foul,[],1628991,,,1610612763,92,86,2023-12-14T03:05:44Z,5960000,False,,,0,,J. Jackson Jr. offensive foul TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Right Center,2714.0,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,2.0,,
606,PT08M36.00S,2023-12-14T03:06:14.0Z,4,REGULAR,foul,personal,[],1631246,,,1610612745,92,86,2023-12-14T03:06:18Z,5970000,False,,,0,,V. Williams Jr. personal FOUL (4 PF),"[1631246, 1627832]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,1628953.0,4.0,0.0,Williams Jr.,V. Williams Jr.,VanVleet,1627832.0,,,,,,,,,,,,,,,
608,PT08M31.00S,2023-12-14T03:06:32.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1627832,78.9257555847569,72.79411764705883,1610612745,94,86,2023-12-14T03:06:41Z,5990000,False,114.0,146.0,1,right,F. VanVleet 18' pullup Jump Shot (7 PTS) (D. Brooks 1 AST),"[1627832, 1628415]",1610612745.0,HOU,pullup,,,,,,Mid-Range,16-24 Right Center,,,,VanVleet,F. VanVleet,,,18.49,Made,,,,,,,7.0,D. Brooks,1628415.0,1.0,,,
609,PT08M08.00S,2023-12-14T03:06:54.7Z,4,REGULAR,3pt,Jump Shot,[],1631223,24.655059132720105,82.59803921568627,1610612763,94,86,2023-12-14T03:06:59Z,6000000,False,-163.0,179.0,1,left,MISS D. Roddy 24' 3PT,[1631223],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Roddy,D. Roddy,,,24.23,Missed,,,,,,,,,,,,,
610,PT08M07.00S,2023-12-14T03:06:55.7Z,4,REGULAR,rebound,offensive,[],1631246,,,1610612763,94,86,2023-12-14T03:06:59Z,6010000,False,,,0,,V. Williams Jr. REBOUND (Off:1 Def:6),[1631246],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Left Center,,,,Williams Jr.,V. Williams Jr.,,,,,,,609.0,7.0,6.0,1.0,,,,,,,
611,PT08M05.00S,2023-12-14T03:06:58.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630533,6.521024967148489,2.696078431372549,1610612763,94,86,2023-12-14T03:07:06Z,6020000,False,237.0,9.0,1,left,MISS Z. Williams 3PT,[1630533],1610612763.0,MEM,,,,,,,Right Corner 3,24+ Right,,,,Williams,Z. Williams,,,23.67,Missed,,,,,,,,,,,,,
612,PT08M04.00S,2023-12-14T03:06:59.1Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,94,86,2023-12-14T03:07:06Z,6030000,False,,,0,,T. Eason REBOUND (Off:4 Def:8),[1631106],1610612745.0,HOU,,,,,,,Right Corner 3,24+ Right,,,,Eason,T. Eason,,,,,,,611.0,12.0,8.0,4.0,,,,,,,
613,PT07M49.00S,2023-12-14T03:07:14.6Z,4,REGULAR,3pt,Jump Shot,[],1628415,69.99014454664915,72.30392156862744,1610612745,94,86,2023-12-14T03:12:54Z,6040000,False,112.0,230.0,1,right,MISS D. Brooks 25' pullup 3PT,[1628415],1610612745.0,HOU,pullup,,,,,,Above the Break 3,24+ Right Center,,,,Brooks,D. Brooks,,,25.52,Missed,,,,,,,,,,,,,
614,PT07M47.00S,2023-12-14T03:07:16.6Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,94,86,2023-12-14T03:07:23Z,6050000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:6),[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,613.0,7.0,6.0,1.0,,,,,,,
615,PT07M47.00S,2023-12-14T03:07:17.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,93.24901445466492,49.01960784313725,1610612745,96,86,2023-12-14T03:07:34Z,6060000,False,-5.0,11.0,1,right,J. Smith Jr. putback Layup (15 PTS),[1631095],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,1.2,Made,,,,,,,15.0,,,,,,
616,PT07M30.00S,2023-12-14T03:07:33.2Z,4,REGULAR,2pt,Jump Shot,[],201565,18.347568988173457,79.65686274509804,1610612763,96,88,2023-12-14T03:07:38Z,6070000,False,-148.0,120.0,1,left,D. Rose 19' pullup Jump Shot (17 PTS),[201565],1610612763.0,MEM,pullup,,,,,,Mid-Range,16-24 Left Center,,,,Rose,D. Rose,,,19.08,Made,,,,,,,17.0,,,,,,
618,PT07M15.00S,2023-12-14T03:08:20.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201565,,,1610612745,96,88,2023-12-14T03:08:37Z,6090000,False,,,0,,D. Rose shooting personal FOUL (4 PF) (Smith Jr. 2 FT),"[201565, 1631095]",1610612763.0,MEM,shooting,,,,,,Mid-Range,8-16 Left,1626301.0,4.0,0.0,Rose,D. Rose,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
620,PT07M15.00S,2023-12-14T03:08:52.2Z,4,REGULAR,freethrow,1 of 2,[],1631095,,,1610612745,97,88,2023-12-14T03:09:18Z,6110000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (16 PTS),[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Made,,,,,,,16.0,,,,,,
621,PT07M15.00S,2023-12-14T03:08:52.2Z,4,REGULAR,freethrow,2 of 2,[],1631095,,,1610612745,97,88,2023-12-14T03:09:18Z,6120000,False,,,0,,MISS J. Smith Jr. Free Throw 2 of 2,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Missed,,,,,,,,,,,,,
622,PT07M15.00S,2023-12-14T03:08:52.2Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612763,97,88,2023-12-14T03:09:18Z,6130000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,,,,621.0,4.0,4.0,0.0,,,,,,,
623,PT07M08.00S,2023-12-14T03:09:29.8Z,4,REGULAR,foul,personal,[],1627832,,,1610612763,97,88,2023-12-14T03:09:37Z,6140000,False,,,0,,F. VanVleet personal FOUL (4 PF),"[1627832, 1631246]",1610612745.0,HOU,,,,,,,Above the Break 3,24+ Right Center,1628953.0,4.0,0.0,VanVleet,F. VanVleet,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
625,PT06M58.00S,2023-12-14T03:09:47.5Z,4,REGULAR,2pt,Jump Shot,[],1628991,10.200394218134035,33.57843137254902,1610612763,97,90,2023-12-14T03:09:52Z,6160000,False,82.0,43.0,1,left,J. Jackson Jr. 9' turnaround bank Jump Shot (36 PTS),[1628991],1610612763.0,MEM,turnaround bank,,,,,,Mid-Range,8-16 Right,,,,Jackson Jr.,J. Jackson Jr.,,,9.29,Made,,,,,,,36.0,,,,,,
626,PT06M53.00S,2023-12-14T03:09:53.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,93.38042049934296,53.431372549019606,1610612745,99,90,2023-12-14T03:10:01Z,6170000,False,17.0,10.0,1,right,T. Eason driving Layup (20 PTS) (F. VanVleet 7 AST),"[1631106, 1627832]",1610612745.0,HOU,driving,,,,,,Restricted Area,0-8 Center,,,,Eason,T. Eason,,,1.97,Made,,,,,,,20.0,F. VanVleet,1627832.0,7.0,,,
628,PT06M32.00S,2023-12-14T03:10:13.2Z,4,REGULAR,2pt,Jump Shot,[],201565,24.129434954007884,37.745098039215684,1610612763,99,92,2023-12-14T03:10:18Z,6190000,False,61.0,174.0,1,left,D. Rose 18' pullup Jump Shot (19 PTS),[201565],1610612763.0,MEM,pullup,,,,,,Mid-Range,16-24 Right Center,,,,Rose,D. Rose,,,18.48,Made,,,,,,,19.0,,,,,,
629,PT06M25.00S,2023-12-14T03:10:24.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631246,,,1610612745,99,92,2023-12-14T03:11:18Z,6200000,False,,,0,,V. Williams Jr. personal FOUL (5 PF) (VanVleet 2 FT),"[1631246, 1627832]",1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,2714.0,5.0,0.0,Williams Jr.,V. Williams Jr.,VanVleet,1627832.0,,,,,,,,,,,,,,,
631,PT06M25.00S,2023-12-14T03:11:24.3Z,4,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,100,92,2023-12-14T03:11:24Z,6220000,False,,,0,,F. VanVleet Free Throw 1 of 2 (8 PTS),[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Made,,,,,,,8.0,,,,,,
632,PT06M25.00S,2023-12-14T03:11:26.4Z,4,REGULAR,substitution,out,[],1630533,,,1610612745,100,92,2023-12-14T03:11:33Z,6230000,False,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,
633,PT06M25.00S,2023-12-14T03:11:26.4Z,4,REGULAR,substitution,out,[],201565,,,1610612745,100,92,2023-12-14T03:11:33Z,6240000,False,,,0,,SUB out: D. Rose,[201565],1610612763.0,MEM,,,,,,,,,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,
634,PT06M25.00S,2023-12-14T03:11:26.4Z,4,REGULAR,substitution,in,[],1631367,,,1610612745,100,92,2023-12-14T03:11:33Z,6250000,False,,,0,,SUB in: J. Gilyard,[1631367],1610612763.0,MEM,,,,,,,,,,,,Gilyard,J. Gilyard,,,,,,,,,,,,,,,,,
635,PT06M25.00S,2023-12-14T03:11:26.4Z,4,REGULAR,substitution,in,[],1631222,,,1610612745,100,92,2023-12-14T03:11:33Z,6260000,False,,,0,,SUB in: J. LaRavia,[1631222],1610612763.0,MEM,,,,,,,,,,,,LaRavia,J. LaRavia,,,,,,,,,,,,,,,,,
636,PT06M25.00S,2023-12-14T03:11:47.7Z,4,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,101,92,2023-12-14T03:11:47Z,6270000,False,,,0,,F. VanVleet Free Throw 2 of 2 (9 PTS),[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Made,,,,,,,9.0,,,,,,
637,PT06M08.00S,2023-12-14T03:12:05.5Z,4,REGULAR,3pt,Jump Shot,[],1631367,8.09789750328515,96.81372549019608,1610612763,101,95,2023-12-14T03:12:59Z,6280000,False,-234.0,24.0,1,left,J. Gilyard 3PT  (3 PTS) (D. Roddy 4 AST),"[1631367, 1631223]",1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,Gilyard,J. Gilyard,,,23.53,Made,,,,,,,3.0,D. Roddy,1631223.0,4.0,,,
639,PT06M03.00S,2023-12-14T03:12:20.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201145,93.64323258869908,49.50980392156863,1610612745,103,95,2023-12-14T03:12:43Z,6300000,False,-2.0,7.0,1,right,J. Green Layup (6 PTS) (J. Smith Jr. 1 AST),"[201145, 1631095]",1610612745.0,HOU,,,,,,,Restricted Area,0-8 Center,,,,Green,J. Green,,,0.77,Made,,,,,,,6.0,J. Smith Jr.,1631095.0,1.0,,,
641,PT06M03.00S,2023-12-14T03:12:38.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1628991,,,1610612745,103,95,2023-12-14T03:12:50Z,6320000,False,,,0,,J. Jackson Jr. shooting personal FOUL (4 PF) (Green 1 FT),"[1628991, 201145]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1626301.0,4.0,0.0,Jackson Jr.,J. Jackson Jr.,Green,201145.0,,,,,,,,,,,,,,,
643,PT06M03.00S,2023-12-14T03:12:51.5Z,4,REGULAR,freethrow,1 of 1,[],201145,,,1610612745,104,95,2023-12-14T03:12:51Z,6340000,False,,,0,,J. Green Free Throw 1 of 1 (7 PTS),[201145],1610612745.0,HOU,,,,,,,,,,,,Green,J. Green,,,,Made,,,,,,,7.0,,,,,,
644,PT05M50.00S,2023-12-14T03:13:00.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,14.536793692509855,49.26470588235294,1610612763,104,97,2023-12-14T03:13:12Z,6350000,False,4.0,84.0,1,left,J. Jackson Jr. 8' Jump Shot (38 PTS),[1628991],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Jackson Jr.,J. Jackson Jr.,,,8.42,Made,,,,,,,38.0,,,,,,
645,PT05M40.00S,2023-12-14T03:13:14.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631222,,,1610612745,104,97,2023-12-14T03:14:37Z,6360000,False,,,0,,J. LaRavia shooting personal FOUL (3 PF) (VanVleet 2 FT),"[1631222, 1627832]",1610612763.0,MEM,shooting,,,,,,Mid-Range,16-24 Left Center,2714.0,3.0,0.0,LaRavia,J. LaRavia,VanVleet,1627832.0,,,,,,,,,,,,,,,
647,PT05M40.00S,2023-12-14T03:13:37.6Z,4,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,105,97,2023-12-14T03:14:11Z,6380000,False,,,0,,F. VanVleet Free Throw 1 of 2 (10 PTS),[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Made,,,,,,,10.0,,,,,,
649,PT05M40.00S,2023-12-14T03:13:37.6Z,4,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,106,97,2023-12-14T03:14:11Z,6390000,False,,,0,,F. VanVleet Free Throw 2 of 2 (11 PTS),[1627832],1610612745.0,HOU,,,,,,,,,,,,VanVleet,F. VanVleet,,,,Made,,,,,,,11.0,,,,,,
650,PT05M26.00S,2023-12-14T03:14:12.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628991,8.09789750328515,34.55882352941176,1610612763,106,97,2023-12-14T03:14:20Z,6400000,False,77.0,24.0,1,left,MISS J. Jackson Jr. 8' Layup - blocked,"[1628991, 1631106]",1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Jackson Jr.,J. Jackson Jr.,,,8.07,Missed,Eason,1631106.0,,,,,,,,,,,
651,PT05M26.00S,2023-12-14T03:14:12.0Z,4,REGULAR,block,,[],1631106,,,1610612763,106,97,2023-12-14T03:14:15Z,6410000,False,,,0,,T. Eason BLOCK (1 BLK),[1631106],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,
652,PT05M26.00S,2023-12-14T03:14:12.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612763,106,97,2023-12-14T03:14:20Z,6420000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,650.0,,,,,,,,,,
654,PT05M15.00S,2023-12-14T03:14:41.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1628991,28.33442838370565,39.950980392156865,1610612763,106,99,2023-12-14T03:14:46Z,6440000,False,50.0,214.0,1,left,J. Jackson Jr. 21' Jump Shot (40 PTS),[1628991],1610612763.0,MEM,,,,,,,Mid-Range,16-24 Center,,,,Jackson Jr.,J. Jackson Jr.,,,21.96,Made,,,,,,,40.0,,,,,,
655,PT05M04.00S,2023-12-14T03:14:52.7Z,4,REGULAR,3pt,Jump Shot,[],1627832,76.82325886990802,85.5392156862745,1610612745,106,99,2023-12-14T03:15:02Z,6450000,False,178.0,165.0,1,right,MISS F. VanVleet 24' step back 3PT,[1627832],1610612745.0,HOU,step back,,,,,,Above the Break 3,24+ Right Center,,,,VanVleet,F. VanVleet,,,24.28,Missed,,,,,,,,,,,,,
656,PT04M59.00S,2023-12-14T03:14:56.3Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,106,99,2023-12-14T03:14:56Z,6460000,False,,,0,,D. Roddy REBOUND (Off:1 Def:4),[1631223],1610612763.0,MEM,,,,,,,Above the Break 3,24+ Right Center,,,,Roddy,D. Roddy,,,,,,,655.0,5.0,4.0,1.0,,,,,,,
657,PT04M47.00S,2023-12-14T03:15:09.3Z,4,REGULAR,2pt,Jump Shot,[],1628991,23.078186596583443,53.431372549019606,1610612763,106,99,2023-12-14T03:15:15Z,6470000,False,-17.0,164.0,1,left,MISS J. Jackson Jr. 16' step back Shot,[1628991],1610612763.0,MEM,step back,,,,,,Mid-Range,16-24 Center,,,,Jackson Jr.,J. Jackson Jr.,,,16.53,Missed,,,,,,,,,,,,,
658,PT04M47.00S,2023-12-14T03:15:09.3Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,106,99,2023-12-14T03:15:15Z,6480000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:7),[1631095],1610612745.0,HOU,,,,,,,Mid-Range,16-24 Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,657.0,8.0,7.0,1.0,,,,,,,
659,PT04M30.00S,2023-12-14T03:15:30.2Z,4,REGULAR,foul,offensive,[],201145,,,1610612745,106,99,2023-12-14T03:15:40Z,6490000,False,,,0,,J. Green charge offensive FOUL (2 PF),"[201145, 1631246]",1610612745.0,HOU,charge,,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,2.0,0.0,Green,J. Green,Williams Jr.,1631246.0,,,,,,,,,,,,,,,
661,PT04M30.00S,2023-12-14T03:15:30.2Z,4,REGULAR,turnover,offensive foul,[],201145,,,1610612745,106,99,2023-12-14T03:15:30Z,6510000,False,,,0,,J. Green offensive foul TURNOVER (2 TO),[201145],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,1626301.0,,,Green,J. Green,,,,,,,,,,,,,,,2.0,,
662,PT04M20.00S,2023-12-14T03:15:58.9Z,4,REGULAR,foul,personal,['2freethrow'],1628415,,,1610612763,106,99,2023-12-14T03:16:16Z,6520000,False,,,0,,D. Brooks shooting personal FOUL (5 PF) (Roddy 2 FT),"[1628415, 1631223]",1610612745.0,HOU,shooting,,,,,,In The Paint (Non-RA),0-8 Center,2714.0,5.0,0.0,Brooks,D. Brooks,Roddy,1631223.0,,,,,,,,,,,,,,,
664,PT04M20.00S,2023-12-14T03:16:26.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631223,,,1610612763,106,99,2023-12-14T03:16:26Z,6540000,False,,,0,,MISS D. Roddy Free Throw 1 of 2,[1631223],1610612763.0,MEM,,,,,,,,,,,,Roddy,D. Roddy,,,,Missed,,,,,,,,,,,,,
665,PT04M20.00S,2023-12-14T03:16:26.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,106,99,2023-12-14T03:16:26Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,664.0,,,,,,,,,,
666,PT04M20.00S,2023-12-14T03:16:35.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,106,99,2023-12-14T03:16:35Z,6560000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT04M20.00S,2023-12-14T03:19:43.3Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631223,,,1610612763,106,100,2023-12-14T03:19:43Z,6570000,False,,,0,,D. Roddy Free Throw 2 of 2 (9 PTS),[1631223],1610612763.0,MEM,,,,,,,,,,,,Roddy,D. Roddy,,,,Made,,,,,,,9.0,,,,,,
668,PT04M02.00S,2023-12-14T03:20:03.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631106,81.68528252299606,42.15686274509804,1610612745,106,100,2023-12-14T03:20:09Z,6580000,False,-39.0,120.0,1,right,MISS T. Eason 12' Jump Shot,[1631106],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Eason,T. Eason,,,12.6,Missed,,,,,,,,,,,,,
669,PT04M01.00S,2023-12-14T03:20:04.9Z,4,REGULAR,rebound,offensive,[],1631095,,,1610612745,106,100,2023-12-14T03:28:33Z,6590000,False,,,0,,J. Smith Jr. REBOUND (Off:2 Def:7),[1631095],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Smith Jr.,J. Smith Jr.,,,,,,,668.0,9.0,7.0,2.0,,,,,,,
670,PT04M01.00S,2023-12-14T03:20:07.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631095,92.72339027595268,48.529411764705884,1610612745,108,100,2023-12-14T03:20:15Z,6600000,False,-7.0,16.0,1,right,J. Smith Jr. putback Layup (18 PTS),[1631095],1610612745.0,HOU,putback,,,,,,Restricted Area,0-8 Center,,,,Smith Jr.,J. Smith Jr.,,,1.75,Made,,,,,,,18.0,,,,,,
671,PT04M01.00S,2023-12-14T03:20:11.4Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631246,,,1610612745,108,100,2023-12-14T03:20:39Z,6610000,False,,,0,,V. Williams Jr. shooting personal FOUL (6 PF) (Smith Jr. 1 FT),"[1631246, 1631095]",1610612763.0,MEM,shooting,,,,,,Restricted Area,0-8 Center,1626301.0,6.0,0.0,Williams Jr.,V. Williams Jr.,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
673,PT04M01.00S,2023-12-14T03:20:26.4Z,4,REGULAR,substitution,out,[],1631246,,,1610612745,108,100,2023-12-14T03:20:33Z,6630000,False,,,0,,SUB out: V. Williams Jr.,[1631246],1610612763.0,MEM,,,,,,,,,,,,Williams Jr.,V. Williams Jr.,,,,,,,,,,,,,,,,,
674,PT04M01.00S,2023-12-14T03:20:26.4Z,4,REGULAR,substitution,in,[],201565,,,1610612745,108,100,2023-12-14T03:20:33Z,6640000,False,,,0,,SUB in: D. Rose,[201565],1610612763.0,MEM,,,,,,,,,,,,Rose,D. Rose,,,,,,,,,,,,,,,,,
675,PT04M01.00S,2023-12-14T03:20:46.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1631095,,,1610612745,108,100,2023-12-14T03:20:53Z,6650000,False,,,0,,MISS J. Smith Jr. Free Throw 1 of 1,[1631095],1610612745.0,HOU,,,,,,,,,,,,Smith Jr.,J. Smith Jr.,,,,Missed,,,,,,,,,,,,,
676,PT04M01.00S,2023-12-14T03:20:46.9Z,4,REGULAR,rebound,defensive,[],1631223,,,1610612763,108,100,2023-12-14T03:20:53Z,6660000,False,,,0,,D. Roddy REBOUND (Off:1 Def:5),[1631223],1610612763.0,MEM,,,,,,,,,,,,Roddy,D. Roddy,,,,,,,675.0,6.0,5.0,1.0,,,,,,,
677,PT03M41.00S,2023-12-14T03:21:06.5Z,4,REGULAR,3pt,Jump Shot,[],1631222,8.229303547963205,95.83333333333334,1610612763,108,100,2023-12-14T03:21:12Z,6670000,False,-229.0,25.0,1,left,MISS J. LaRavia 3PT,[1631222],1610612763.0,MEM,,,,,,,Left Corner 3,24+ Left,,,,LaRavia,J. LaRavia,,,23.05,Missed,,,,,,,,,,,,,
678,PT03M40.00S,2023-12-14T03:21:07.5Z,4,REGULAR,rebound,defensive,[],201145,,,1610612745,108,100,2023-12-14T03:21:12Z,6680000,False,,,0,,J. Green REBOUND (Off:0 Def:2),[201145],1610612745.0,HOU,,,,,,,Left Corner 3,24+ Left,,,,Green,J. Green,,,,,,,677.0,2.0,2.0,0.0,,,,,,,
679,PT03M31.00S,2023-12-14T03:21:15.9Z,4,REGULAR,3pt,Jump Shot,[],1631095,72.22404730617609,15.931372549019606,1610612745,108,100,2023-12-14T03:21:20Z,6690000,False,-170.0,209.0,1,right,MISS J. Smith Jr. 26' 3PT,[1631095],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Smith Jr.,J. Smith Jr.,,,26.93,Missed,,,,,,,,,,,,,
680,PT03M29.00S,2023-12-14T03:21:17.8Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,108,100,2023-12-14T03:21:17Z,6700000,False,,,0,,T. Eason REBOUND (Off:5 Def:8),[1631106],1610612745.0,HOU,,,,,,,Above the Break 3,24+ Left Center,,,,Eason,T. Eason,,,,,,,679.0,13.0,8.0,5.0,,,,,,,
681,PT03M18.00S,2023-12-14T03:21:28.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627832,86.41590013140605,62.254901960784316,1610612745,108,100,2023-12-14T03:21:34Z,6710000,False,61.0,75.0,1,right,MISS F. VanVleet 9' driving Layup,[1627832],1610612745.0,HOU,driving,,,,,,In The Paint (Non-RA),8-16 Right,,,,VanVleet,F. VanVleet,,,9.7,Missed,,,,,,,,,,,,,
682,PT03M14.00S,2023-12-14T03:21:32.1Z,4,REGULAR,rebound,offensive,[],1631106,,,1610612745,108,100,2023-12-14T03:21:32Z,6720000,False,,,0,,T. Eason REBOUND (Off:6 Def:8),[1631106],1610612745.0,HOU,,,,,,,In The Paint (Non-RA),8-16 Right,,,,Eason,T. Eason,,,,,,,681.0,14.0,8.0,6.0,,,,,,,
