actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
610,PT04M47.00S,2021-10-24T01:40:06.0Z,4,REGULAR,3pt,Jump Shot,[],1628467,93.9060446780552,98.0392156862745,1610612742,78,94,2021-10-24T01:40:10Z,6020000,240.0,5.0,1,right,M. Kleber 24' 3PT  (5 PTS) (L. Doncic 11 AST),"[1628467, 1629029]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,24.02,Made,,,,,5.0,,,,,L. Doncic,1629029.0,11.0,,,,,,,
612,PT04M25.00S,2021-10-24T01:40:27.6Z,4,REGULAR,3pt,Jump Shot,[],1629018,32.276609724047304,63.48039215686274,1610612761,78,94,2021-10-24T01:40:32Z,6040000,-67.0,251.0,1,left,MISS G. Trent Jr. 25' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,25.98,Missed,,,,,,,,,,,,,,,,,,,
613,PT04M23.00S,2021-10-24T01:40:29.6Z,4,REGULAR,rebound,defensive,[],1627827,,,1610612742,78,94,2021-10-24T01:40:32Z,6050000,,,0,,D. Finney-Smith REBOUND (Off:4 Def:4),[1627827],1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,612.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
614,PT04M11.00S,2021-10-24T01:40:43.0Z,4,REGULAR,3pt,Jump Shot,[],1628467,64.73390275952694,22.058823529411764,1610612742,78,94,2021-10-24T01:40:47Z,6060000,-140.0,279.0,1,right,MISS M. Kleber 31' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,31.2,Missed,,,,,,,,,,,,,,,,,,,
615,PT04M08.00S,2021-10-24T01:40:46.0Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,78,94,2021-10-24T01:40:47Z,6070000,,,0,,P. Achiuwa REBOUND (Off:2 Def:8),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,614.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
616,PT04M08.00S,2021-10-24T01:40:50.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,78,94,2021-10-24T01:40:50Z,6080000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M08.00S,2021-10-24T01:42:14.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,78,94,2021-10-24T01:42:14Z,6090000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M50.00S,2021-10-24T01:43:59.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,17.0335085413929,45.09803921568628,1610612761,80,94,2021-10-24T01:44:05Z,6100000,25.0,108.0,1,left,F. VanVleet 11' pullup Jump Shot (19 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,11.04,Made,,,,,19.0,,,,,,,,,,,,,,
619,PT03M30.00S,2021-10-24T01:44:19.5Z,4,REGULAR,3pt,Jump Shot,[],1629029,64.20827858081472,54.65686274509803,1610612742,80,94,2021-10-24T01:44:25Z,6110000,23.0,284.0,1,right,MISS L. Doncic 28' step back 3PT,[1629029],1610612742.0,DAL,step back,,,Doncic,L. Doncic,,,,,28.49,Missed,,,,,,,,,,,,,,,,,,,
620,PT03M27.00S,2021-10-24T01:44:22.5Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,80,94,2021-10-24T01:44:25Z,6120000,,,0,,F. VanVleet REBOUND (Off:0 Def:5),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,619.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
621,PT03M15.00S,2021-10-24T01:44:35.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630567,5.995400788436268,48.77450980392157,1610612761,82,94,2021-10-24T01:44:41Z,6130000,6.0,4.0,1,left,S. Barnes driving DUNK (12 PTS),[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,0.72,Made,,,,,12.0,,,,,,,,,,,,,,
622,PT02M45.00S,2021-10-24T01:45:04.8Z,4,REGULAR,2pt,Jump Shot,[],1629029,78.40013140604468,66.42156862745098,1610612742,82,94,2021-10-24T01:45:10Z,6140000,82.0,151.0,1,right,MISS L. Doncic 17' driving floating Shot,[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,17.14,Missed,,,,,,,,,,,,,,,,,,,
623,PT02M42.00S,2021-10-24T01:45:07.8Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,82,94,2021-10-24T01:45:10Z,6150000,,,0,,P. Achiuwa REBOUND (Off:2 Def:9),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,622.0,11.0,9.0,2.0,,,,,,,,,,,,,,,
624,PT02M37.00S,2021-10-24T01:45:13.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629018,5.732588699080158,51.71568627450981,1610612761,82,94,2021-10-24T01:46:11Z,6160000,-9.0,1.0,1,left,MISS G. Trent Jr. driving Layup,[1629018],1610612761.0,TOR,driving,,,Trent Jr.,G. Trent Jr.,,,,,0.87,Missed,,,,,,,,,,,,,,,,,,,
625,PT02M36.00S,2021-10-24T01:45:14.8Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,82,94,2021-10-24T01:45:53Z,6170000,,,0,,P. Achiuwa REBOUND (Off:3 Def:9),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,624.0,12.0,9.0,3.0,,,,,,,,,,,,,,,
626,PT02M36.00S,2021-10-24T01:45:17.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1630173,5.590000152587891,50.0,1610612761,84,94,2021-10-24T01:45:17Z,6180000,0.0,0.0,1,left,P. Achiuwa tip DUNK (10 PTS),[1630173],1610612761.0,TOR,tip,,,Achiuwa,P. Achiuwa,,,,,0.0,Made,,,,,10.0,,,,,,,,,,,,,,
627,PT02M36.00S,2021-10-24T01:45:23.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,84,94,2021-10-24T01:45:23Z,6190000,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT02M36.00S,2021-10-24T01:46:16.0Z,4,REGULAR,substitution,out,[],203939,,,1610612742,84,94,2021-10-24T01:46:35Z,6200000,,,0,,SUB out: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT02M36.00S,2021-10-24T01:46:16.0Z,4,REGULAR,substitution,in,[],204001,,,1610612742,84,94,2021-10-24T01:46:35Z,6210000,,,0,,SUB in: K. Porzingis,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT02M14.00S,2021-10-24T01:47:07.5Z,4,REGULAR,3pt,Jump Shot,[],1627827,70.25295663600527,17.647058823529413,1610612742,84,97,2021-10-24T01:47:13Z,6220000,-162.0,227.0,1,right,D. Finney-Smith 27' 3PT  (11 PTS) (K. Porzingis 1 AST),"[1627827, 204001]",1610612742.0,DAL,,,,Finney-Smith,D. Finney-Smith,,,,,27.88,Made,,,,,11.0,,,,,K. Porzingis,204001.0,1.0,,,,,,,
632,PT01M57.00S,2021-10-24T01:47:27.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627827,,,1610612761,84,97,2021-10-24T01:47:35Z,6240000,,,0,,D. Finney-Smith shooting personal FOUL (3 PF) (Trent Jr. 2 FT),"[1627827, 1629018]",1610612742.0,DAL,shooting,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,1626302.0,,,,3.0,0.0,Trent Jr.,1629018.0,,,
634,PT01M57.00S,2021-10-24T01:47:49.5Z,4,REGULAR,freethrow,1 of 2,[],1629018,,,1610612761,85,97,2021-10-24T01:47:49Z,6260000,,,0,,G. Trent Jr. Free Throw 1 of 2 (11 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
635,PT01M57.00S,2021-10-24T01:48:04.3Z,4,REGULAR,freethrow,2 of 2,[],1629018,,,1610612761,86,97,2021-10-24T01:48:04Z,6270000,,,0,,G. Trent Jr. Free Throw 2 of 2 (12 PTS),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
636,PT01M39.00S,2021-10-24T01:49:16.2Z,4,REGULAR,jumpball,recovered,[],1629029,,,1610612742,86,97,2021-10-24T01:49:16Z,6280000,,,0,,Jump Ball D. Finney-Smith vs. G. Trent Jr.: Tip to L. Doncic,"[1629029, 1627827, 1629018]",1610612742.0,DAL,heldball,L. Doncic,1629029.0,Doncic,L. Doncic,Finney-Smith,1627827.0,Trent Jr.,1629018.0,,,,,,,,,,,,,,,,,,,,,
639,PT01M32.00S,2021-10-24T01:49:23.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629029,90.75229960578186,55.392156862745104,1610612742,86,99,2021-10-24T01:49:29Z,6310000,27.0,34.0,1,right,L. Doncic driving finger roll Layup (27 PTS),[1629029],1610612742.0,DAL,driving finger roll,,,Doncic,L. Doncic,,,,,4.37,Made,,,,,27.0,,,,,,,,,,,,,,
640,PT01M25.00S,2021-10-24T01:49:32.7Z,4,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1629029,,,1610612761,86,99,2021-10-24T01:49:45Z,6320000,,,0,,L. Doncic shooting personal FOUL (2 PF) (VanVleet 3 FT),"[1629029, 1627832]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,VanVleet,1627832.0,,,
642,PT01M25.00S,2021-10-24T01:50:08.9Z,4,REGULAR,freethrow,1 of 3,[],1627832,,,1610612761,87,99,2021-10-24T01:50:46Z,6340000,,,0,,F. VanVleet Free Throw 1 of 3 (20 PTS),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Made,,,,,20.0,,,,,,,,,,,,,,
643,PT01M25.00S,2021-10-24T01:50:08.9Z,4,REGULAR,freethrow,2 of 3,[],1627832,,,1610612761,87,99,2021-10-24T01:50:46Z,6350000,,,0,,MISS F. VanVleet Free Throw 2 of 3,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
644,PT01M25.00S,2021-10-24T01:50:08.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612761,87,99,2021-10-24T01:50:46Z,6360000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,643.0,,,,,,,,,,,,,,,,,,
645,PT01M25.00S,2021-10-24T01:50:26.7Z,4,REGULAR,substitution,out,[],1628467,,,1610612761,87,99,2021-10-24T01:50:30Z,6370000,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M25.00S,2021-10-24T01:50:26.7Z,4,REGULAR,substitution,in,[],1628973,,,1610612761,87,99,2021-10-24T01:50:30Z,6380000,,,0,,SUB in: J. Brunson,[1628973],1610612742.0,DAL,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M25.00S,2021-10-24T01:50:08.9Z,4,REGULAR,freethrow,3 of 3,[],1627832,,,1610612761,87,99,2021-10-24T01:50:46Z,6390000,,,0,,MISS F. VanVleet Free Throw 3 of 3,[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,Missed,,,,,,,,,,,,,,,,,,,
648,PT01M18.00S,2021-10-24T01:50:15.9Z,4,REGULAR,rebound,defensive,[],204001,,,1610612742,87,99,2021-10-24T01:50:46Z,6400000,,,0,,K. Porzingis REBOUND (Off:2 Def:8),[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,,647.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
649,PT01M06.00S,2021-10-24T01:50:57.2Z,4,REGULAR,3pt,Jump Shot,[],204001,71.82982917214193,84.55882352941177,1610612742,87,99,2021-10-24T01:51:02Z,6410000,173.0,212.0,1,right,MISS K. Porzingis 27' 3PT,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,27.37,Missed,,,,,,,,,,,,,,,,,,,
650,PT01M02.00S,2021-10-24T01:51:01.2Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,87,99,2021-10-24T01:51:02Z,6420000,,,0,,S. Barnes REBOUND (Off:4 Def:4),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,649.0,8.0,4.0,4.0,,,,,,,,,,,,,,,
651,PT00M57.60S,2021-10-24T01:51:08.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,8.360709592641262,40.19607843137255,1610612761,89,99,2021-10-24T01:51:29Z,6430000,49.0,26.0,1,left,S. Barnes turnaround bank Hook (14 PTS),[1630567],1610612761.0,TOR,turnaround bank,,,Barnes,S. Barnes,,,,,5.55,Made,,,,,14.0,,,,,,,,,,,,,,
652,PT00M57.60S,2021-10-24T01:51:12.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629029,,,1610612761,89,99,2021-10-24T01:51:21Z,6440000,,,0,,L. Doncic shooting personal FOUL (3 PF) (Barnes 1 FT),"[1629029, 1630567]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,,,,,,,,,,,201639.0,,,,3.0,0.0,Barnes,1630567.0,,,
654,PT00M57.60S,2021-10-24T01:51:33.9Z,4,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,90,99,2021-10-24T01:51:33Z,6460000,,,0,,S. Barnes Free Throw 1 of 1 (15 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,15.0,,,,,,,,,,,,,,
655,PT00M44.60S,2021-10-24T01:51:57.5Z,4,REGULAR,foul,personal,[],1629018,,,1610612742,90,99,2021-10-24T01:52:10Z,6470000,,,0,,G. Trent Jr. personal FOUL (1 PF),"[1629018, 1629029]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,1627534.0,,,,1.0,0.0,Doncic,1629029.0,,,
657,PT00M38.20S,2021-10-24T01:52:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,93.51182654402102,50.245098039215684,1610612742,90,101,2021-10-24T01:52:41Z,6490000,1.0,8.0,1,right,K. Porzingis driving finger roll Layup (16 PTS) (L. Doncic 12 AST),"[204001, 1629029]",1610612742.0,DAL,driving finger roll,,,Porzingis,K. Porzingis,,,,,0.86,Made,,,,,16.0,,,,,L. Doncic,1629029.0,12.0,,,,,,,
658,PT00M32.70S,2021-10-24T01:52:35.1Z,4,REGULAR,3pt,Jump Shot,[],1628384,13.091327201051248,96.56862745098039,1610612761,93,101,2021-10-24T01:52:45Z,6500000,-233.0,71.0,1,left,O. Anunoby 24' 3PT  (23 PTS) (S. Barnes 2 AST),"[1628384, 1630567]",1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,24.33,Made,,,,,23.0,,,,,S. Barnes,1630567.0,2.0,,,,,,,
660,PT00M21.80S,2021-10-24T01:52:49.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,93.24901445466492,48.529411764705884,1610612742,93,103,2021-10-24T01:53:06Z,6520000,-7.0,11.0,1,right,K. Porzingis cutting Layup (18 PTS) (J. Brunson 4 AST),"[204001, 1628973]",1610612742.0,DAL,cutting,,,Porzingis,K. Porzingis,,,,,1.33,Made,,,,,18.0,,,,,J. Brunson,1628973.0,4.0,,,,,,,
663,PT00M21.80S,2021-10-24T01:52:52.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630567,,,1610612742,93,103,2021-10-24T01:52:59Z,6540000,,,0,,S. Barnes shooting personal FOUL (5 PF) (Porzingis 1 FT),"[1630567, 204001]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,,,,,,,,,,,1626302.0,,,,5.0,0.0,Porzingis,204001.0,,,
665,PT00M21.80S,2021-10-24T01:53:16.3Z,4,REGULAR,freethrow,1 of 1,[],204001,,,1610612742,93,103,2021-10-24T01:53:16Z,6560000,,,0,,MISS K. Porzingis Free Throw 1 of 1,[204001],1610612742.0,DAL,,,,Porzingis,K. Porzingis,,,,,,Missed,,,,,,,,,,,,,,,,,,,
666,PT00M19.70S,2021-10-24T01:53:18.4Z,4,REGULAR,rebound,defensive,[],1628384,,,1610612761,93,103,2021-10-24T01:53:28Z,6570000,,,0,,O. Anunoby REBOUND (Off:0 Def:4),[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,665.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
667,PT00M11.50S,2021-10-24T01:53:25.5Z,4,REGULAR,3pt,Jump Shot,[],1628384,5.601182654402102,93.87254901960785,1610612761,93,103,2021-10-24T01:53:33Z,6580000,-219.0,0.0,1,left,MISS O. Anunoby 3PT,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,21.94,Missed,,,,,,,,,,,,,,,,,,,
668,PT00M10.50S,2021-10-24T01:53:29.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,93,103,2021-10-24T01:53:29Z,6590000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,667.0,,,,,,,,,,,,,,,,,,
669,PT00M10.50S,2021-10-24T01:53:30.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203501,,,1610612761,93,103,2021-10-24T01:53:38Z,6600000,,,0,,T. Hardaway Jr. loose ball personal FOUL (2 PF) (Barnes 2 FT),"[203501, 1630567]",1610612742.0,DAL,loose ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,1627534.0,,,,2.0,0.0,Barnes,1630567.0,,,
671,PT00M10.50S,2021-10-24T01:53:57.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,94,103,2021-10-24T01:53:57Z,6620000,,,0,,S. Barnes Free Throw 1 of 2 (16 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,16.0,,,,,,,,,,,,,,
672,PT00M10.50S,2021-10-24T01:54:11.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,95,103,2021-10-24T01:54:11Z,6630000,,,0,,S. Barnes Free Throw 2 of 2 (17 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,Made,,,,,17.0,,,,,,,,,,,,,,
673,PT00M00.00S,2021-10-24T01:54:34.5Z,4,REGULAR,period,end,[],0,,,1610612742,95,103,2021-10-24T01:54:34Z,6640000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2021-10-24T01:54:46.2Z,4,REGULAR,game,end,[],0,,,0,95,103,2021-10-24T01:54:46Z,6650000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
