actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
629,PT02M29.00S,2022-01-24T01:10:40.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,8.623521681997373,2.450980392156863,1610612761,93,103,2022-01-24T01:10:47Z,6240000,238.0,29.0,1,left,MISS S. Barnes 3PT - blocked,"[1630567, 203496]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,23.94,Missed,,,,,,,,,,,,,Covington,203496.0
630,PT02M29.00S,2022-01-24T01:10:40.9Z,4,REGULAR,block,,[],203496,,,1610612761,93,103,2022-01-24T01:10:43Z,6250000,,,0,,R. Covington BLOCK (2 BLK),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,
631,PT02M28.00S,2022-01-24T01:10:41.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,93,103,2022-01-24T01:10:47Z,6260000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,629.0,,,,,,,,,
632,PT02M28.00S,2022-01-24T01:10:46.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,93,103,2022-01-24T01:10:46Z,6270000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT02M23.00S,2022-01-24T01:11:04.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627832,14.273981603153747,53.67647058823529,1610612761,95,103,2022-01-24T01:11:39Z,6280000,-18.0,82.0,1,left,F. VanVleet 8' pullup bank Jump Shot (16 PTS) (G. Trent Jr. 1 AST),"[1627832, 1629018]",1610612761.0,TOR,pullup bank,,,VanVleet,F. VanVleet,,,,,,,,,8.37,Made,16.0,G. Trent Jr.,1629018.0,1.0,,,,,,,,,,
635,PT01M53.00S,2022-01-24T01:11:37.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,87.59855453350855,57.84313725490197,1610612757,95,103,2022-01-24T01:14:56Z,6300000,39.0,64.0,1,right,MISS R. Covington 7' driving Layup,[203496],1610612757.0,POR,driving,,,Covington,R. Covington,,,,,,,,,7.51,Missed,,,,,,,,,,,,,,
637,PT01M51.00S,2022-01-24T01:11:39.5Z,4,REGULAR,rebound,defensive,[],1627832,,,1610612761,95,103,2022-01-24T01:14:56Z,6320000,,,0,,F. VanVleet REBOUND (Off:2 Def:3),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,635.0,5.0,3.0,2.0,,,,,,
638,PT01M41.00S,2022-01-24T01:11:46.8Z,4,REGULAR,3pt,Jump Shot,[],1629018,30.305519053876477,75.24509803921569,1610612761,98,103,2022-01-24T01:11:51Z,6330000,-126.0,232.0,1,left,G. Trent Jr. 26' 3PT  (13 PTS) (S. Barnes 6 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,26.45,Made,13.0,S. Barnes,1630567.0,6.0,,,,,,,,,,
640,PT01M32.00S,2022-01-24T01:12:03.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,93.51182654402102,54.65686274509803,1610612757,98,105,2022-01-24T01:12:09Z,6350000,23.0,8.0,1,right,D. Smith Jr. driving finger roll Layup (5 PTS),[1628372],1610612757.0,POR,driving finger roll,,,Smith Jr.,D. Smith Jr.,,,,,,,,,2.48,Made,5.0,,,,,,,,,,,,,
641,PT01M24.00S,2022-01-24T01:12:16.4Z,4,REGULAR,3pt,Jump Shot,[],1627832,27.020367936925098,14.215686274509803,1610612761,101,105,2022-01-24T01:12:22Z,6360000,179.0,201.0,1,left,F. VanVleet 26' 3PT pullup (19 PTS),[1627832],1610612761.0,TOR,pullup,,,VanVleet,F. VanVleet,,,,,,,,,26.95,Made,19.0,,,,,,,,,,,,,
642,PT01M13.00S,2022-01-24T01:12:37.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,89.43823915900131,5.147058823529411,1610612757,101,108,2022-01-24T01:12:42Z,6370000,-224.0,47.0,1,right,A. Simons 3PT  (16 PTS) (D. Smith Jr. 6 AST),"[1629014, 1628372]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,22.91,Made,16.0,D. Smith Jr.,1628372.0,6.0,,,,,,,,,,
644,PT01M12.00S,2022-01-24T01:12:43.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,101,108,2022-01-24T01:12:43Z,6390000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M12.00S,2022-01-24T01:13:04.1Z,4,REGULAR,substitution,out,[],203994,,,1610612761,101,108,2022-01-24T01:14:04Z,6400000,,,0,,SUB out: J. Nurkic,[203994],1610612757.0,POR,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M12.00S,2022-01-24T01:13:04.1Z,4,REGULAR,substitution,in,[],1629642,,,1610612761,101,108,2022-01-24T01:14:04Z,6410000,,,0,,SUB in: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M02.00S,2022-01-24T01:14:34.8Z,4,REGULAR,2pt,Jump Shot,[],1627832,20.97568988173456,71.07843137254902,1610612761,101,108,2022-01-24T01:14:39Z,6420000,-105.0,145.0,1,left,MISS F. VanVleet 17' driving floating Shot,[1627832],1610612761.0,TOR,driving floating,,,VanVleet,F. VanVleet,,,,,,,,,17.9,Missed,,,,,,,,,,,,,,
648,PT01M00.00S,2022-01-24T01:14:36.8Z,4,REGULAR,rebound,defensive,[],1629642,,,1610612757,101,108,2022-01-24T01:14:39Z,6430000,,,0,,N. Little REBOUND (Off:0 Def:7),[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,647.0,7.0,7.0,0.0,,,,,,
649,PT00M46.90S,2022-01-24T01:14:54.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612757,101,108,2022-01-24T01:14:54Z,6440000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M41.20S,2022-01-24T01:15:09.5Z,4,REGULAR,3pt,Jump Shot,[],1629014,66.04796320630749,14.705882352941178,1610612757,101,111,2022-01-24T01:15:15Z,6450000,-176.0,267.0,1,right,A. Simons 31' 3PT  (19 PTS) (R. Covington 5 AST),"[1629014, 203496]",1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,31.97,Made,19.0,R. Covington,203496.0,5.0,,,,,,,,,,
652,PT00M40.50S,2022-01-24T01:15:18.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,101,111,2022-01-24T01:15:18Z,6470000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M37.40S,2022-01-24T01:16:59.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612761,101,111,2022-01-24T01:16:59Z,6480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M36.30S,2022-01-24T01:17:18.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627783,7.440867279894875,46.07843137254902,1610612761,103,111,2022-01-24T01:17:23Z,6490000,20.0,17.0,1,left,P. Siakam cutting Layup (26 PTS) (F. VanVleet 7 AST),"[1627783, 1627832]",1610612761.0,TOR,cutting,,,Siakam,P. Siakam,,,,,,,,,2.62,Made,26.0,F. VanVleet,1627832.0,7.0,,,,,,,,,,
656,PT00M30.30S,2022-01-24T01:17:32.0Z,4,REGULAR,turnover,lost ball,[],1628372,,,1610612757,103,111,2022-01-24T01:17:37Z,6510000,,,0,,D. Smith Jr. lost ball TURNOVER (1 TO),"[1628372, 1627832]",1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,1.0,VanVleet,1627832.0,,,,,,,,,,,,,,,,,
657,PT00M30.30S,2022-01-24T01:17:32.0Z,4,REGULAR,steal,,[],1627832,,,1610612761,103,111,2022-01-24T01:17:34Z,6520000,,,0,,F. VanVleet STEAL (5 STL),[1627832],1610612761.0,TOR,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M29.10S,2022-01-24T01:17:35.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627783,6.1268068331143235,48.77450980392157,1610612761,105,111,2022-01-24T01:17:42Z,6530000,6.0,5.0,1,left,P. Siakam finger roll Layup (28 PTS) (F. VanVleet 8 AST),"[1627783, 1627832]",1610612761.0,TOR,finger roll,,,Siakam,P. Siakam,,,,,,,,,0.8,Made,28.0,F. VanVleet,1627832.0,8.0,,,,,,,,,,
660,PT00M26.50S,2022-01-24T01:17:50.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628384,,,1610612757,105,111,2022-01-24T01:18:00Z,6550000,,,0,,O. Anunoby shooting personal FOUL (6 PF) (Covington 2 FT),"[1628384, 203496]",1610612761.0,TOR,shooting,,,Anunoby,O. Anunoby,,,,,,,,202056.0,,,,,,,,,,,6.0,1.0,Covington,203496.0,,
662,PT00M26.50S,2022-01-24T01:18:27.1Z,4,REGULAR,substitution,out,[],1628384,,,1610612757,105,111,2022-01-24T01:18:35Z,6570000,,,0,,SUB out: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M26.50S,2022-01-24T01:18:27.1Z,4,REGULAR,substitution,in,[],1628449,,,1610612757,105,111,2022-01-24T01:18:35Z,6580000,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M26.50S,2022-01-24T01:18:54.1Z,4,REGULAR,freethrow,1 of 2,[],203496,,,1610612757,105,112,2022-01-24T01:19:18Z,6590000,,,0,,R. Covington Free Throw 1 of 2 (9 PTS),[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
665,PT00M26.50S,2022-01-24T01:18:54.1Z,4,REGULAR,freethrow,2 of 2,[],203496,,,1610612757,105,112,2022-01-24T01:19:18Z,6600000,,,0,,MISS R. Covington Free Throw 2 of 2,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,Missed,,,,,,,,,,,,,,
666,PT00M24.40S,2022-01-24T01:18:56.2Z,4,REGULAR,rebound,offensive,[],203468,,,1610612757,105,112,2022-01-24T01:19:18Z,6610000,,,0,,C. McCollum REBOUND (Off:1 Def:9),[203468],1610612757.0,POR,,,,McCollum,C. McCollum,,,,,,,,,,,,,,,665.0,10.0,9.0,1.0,,,,,,
667,PT00M12.80S,2022-01-24T01:19:29.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629642,94.43166885676742,49.754901960784316,1610612757,105,114,2022-01-24T01:19:33Z,6620000,-1.0,0.0,1,right,N. Little cutting DUNK (19 PTS) (C. McCollum 6 AST),"[1629642, 203468]",1610612757.0,POR,cutting,,,Little,N. Little,,,,,,,,,0.12,Made,19.0,C. McCollum,203468.0,6.0,,,,,,,,,,
669,PT00M07.60S,2022-01-24T01:19:35.7Z,4,REGULAR,3pt,Jump Shot,[],1627783,34.773324572930356,63.725490196078425,1610612761,105,114,2022-01-24T01:19:44Z,6640000,-69.0,274.0,1,left,MISS P. Siakam 28' pullup 3PT,[1627783],1610612761.0,TOR,pullup,,,Siakam,P. Siakam,,,,,,,,,28.28,Missed,,,,,,,,,,,,,,
670,PT00M04.40S,2022-01-24T01:19:38.9Z,4,REGULAR,rebound,offensive,[],1628449,,,1610612761,105,114,2022-01-24T01:19:38Z,6650000,,,0,,C. Boucher REBOUND (Off:4 Def:5),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,669.0,9.0,5.0,4.0,,,,,,
671,PT00M02.60S,2022-01-24T01:19:40.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,27.283180026281208,17.15686274509804,1610612761,105,114,2022-01-24T01:19:46Z,6660000,164.0,204.0,1,left,MISS S. Barnes 26' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,26.19,Missed,,,,,,,,,,,,,,
672,PT00M02.60S,2022-01-24T01:19:40.6Z,4,REGULAR,rebound,defensive,[],1628372,,,1610612757,105,114,2022-01-24T01:19:46Z,6670000,,,0,,D. Smith Jr. REBOUND (Off:0 Def:1),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,671.0,1.0,1.0,0.0,,,,,,
673,PT00M00.00S,2022-01-24T01:19:51.6Z,4,REGULAR,period,end,[],0,,,1610612757,105,114,2022-01-24T01:19:51Z,6680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT00M00.00S,2022-01-24T01:20:15.0Z,4,REGULAR,game,end,[],0,,,0,105,114,2022-01-24T01:20:15Z,6690000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
