actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
596,PT02M31.00S,2024-01-19T02:50:48.3Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612764,100,93,2024-01-19T02:50:56Z,5860000,False,,,0,,M. Bagley III REBOUND (Off:4 Def:4),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Right,,,,,,,,,595.0,8.0,4.0,4.0,,,,,,,,
597,PT02M31.00S,2024-01-19T02:50:50.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612764,100,93,2024-01-19T02:51:04Z,5870000,False,0.0,0.0,1,left,MISS M. Bagley III tip Layup,[1628963],1610612764.0,WAS,tip,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Missed,,0.0,,,,,,,,,,,,
598,PT02M29.00S,2024-01-19T02:50:52.1Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612764,100,93,2024-01-19T02:51:04Z,5880000,False,,,0,,M. Bagley III REBOUND (Off:5 Def:4),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,597.0,9.0,4.0,5.0,,,,,,,,
599,PT02M27.00S,2024-01-19T02:50:53.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628963,5.590000152587891,50.0,1610612764,100,95,2024-01-19T02:51:09Z,5890000,False,0.0,0.0,1,left,M. Bagley III putback Layup (16 PTS),[1628963],1610612764.0,WAS,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,16.0,0.0,,,,,,,,,,,,
600,PT02M13.00S,2024-01-19T02:51:06.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,93.9060446780552,43.627450980392155,1610612752,102,95,2024-01-19T02:51:12Z,5900000,False,-32.0,5.0,1,right,J. Brunson driving floating Jump Shot (40 PTS),[1628973],1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,Made,40.0,3.23,,,,,,,,,,,,
601,PT02M02.00S,2024-01-19T02:51:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.703679369250986,50.245098039215684,1610612764,102,95,2024-01-19T02:51:22Z,5910000,False,-1.0,20.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.99,,,,,,,,,,,,
602,PT02M00.00S,2024-01-19T02:51:19.7Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,102,95,2024-01-19T02:51:22Z,5920000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:12),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Restricted Area,0-8 Center,,,,,,,,,601.0,17.0,12.0,5.0,,,,,,,,
603,PT01M52.00S,2024-01-19T02:51:27.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628978,95.48291721419186,50.49019607843137,1610612752,102,95,2024-01-19T02:51:38Z,5930000,False,2.0,-10.0,1,right,MISS D. DiVincenzo cutting Layup,[1628978],1610612752.0,NYK,cutting,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.03,,,,,,,,,,,,
604,PT01M51.00S,2024-01-19T02:51:28.7Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,102,95,2024-01-19T02:51:38Z,5940000,False,,,0,,J. Randle REBOUND (Off:1 Def:6),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,603.0,7.0,6.0,1.0,,,,,,,,
605,PT01M51.00S,2024-01-19T02:51:30.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.40999984741211,50.0,1610612752,104,95,2024-01-19T02:51:31Z,5950000,False,0.0,0.0,1,right,J. Randle tip Layup (17 PTS),[203944],1610612752.0,NYK,tip,,,Randle,J. Randle,,,,,Mid-Range,8-16 Left,,,,,,Made,17.0,0.0,,,,,,,,,,,,
606,PT01M51.00S,2024-01-19T02:51:36.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,104,95,2024-01-19T02:51:36Z,5960000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT01M42.00S,2024-01-19T02:53:20.7Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628963,9.543363994743759,50.73529411764706,1610612764,104,97,2024-01-19T02:53:24Z,5970000,False,-4.0,37.0,1,left,M. Bagley III Hook (18 PTS) (J. Poole 2 AST),"[1628963, 1629673]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,18.0,3.74,,,,,,,,J. Poole,1629673.0,2.0,,
609,PT01M26.00S,2024-01-19T02:53:43.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612752,104,97,2024-01-19T02:53:59Z,5990000,False,,,0,,D. Avdija shooting personal FOUL (4 PF) (Brunson 2 FT),"[1630166, 1628973]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,1179.0,4.0,0.0,Brunson,1628973.0,,,,,,,,,,,,,,,
611,PT01M26.00S,2024-01-19T02:54:15.8Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,104,97,2024-01-19T02:54:15Z,6010000,False,,,0,,MISS J. Brunson Free Throw 1 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
612,PT01M26.00S,2024-01-19T02:54:15.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,104,97,2024-01-19T02:54:15Z,6020000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,611.0,,,,,,,,,,,
613,PT01M26.00S,2024-01-19T02:54:32.6Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,105,97,2024-01-19T02:54:32Z,6030000,False,,,0,,J. Brunson Free Throw 2 of 2 (41 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,Made,41.0,,,,,,,,,,,,,
614,PT01M12.00S,2024-01-19T02:54:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,6.915243101182654,50.49019607843137,1610612764,105,99,2024-01-19T02:54:55Z,6040000,False,-2.0,13.0,1,left,D. Avdija driving Layup (15 PTS) (K. Kuzma 5 AST),"[1630166, 1628398]",1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,1.27,,,,,,,,K. Kuzma,1628398.0,5.0,,
616,PT00M58.70S,2024-01-19T02:55:06.4Z,4,REGULAR,3pt,Jump Shot,[],203944,78.0059132720105,89.70588235294117,1610612752,108,99,2024-01-19T02:55:11Z,6060000,False,199.0,154.0,1,right,J. Randle 25' 3PT  (20 PTS) (J. Brunson 8 AST),"[203944, 1628973]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,Made,20.0,25.14,,,,,,,,J. Brunson,1628973.0,8.0,,
618,PT00M46.60S,2024-01-19T02:55:25.9Z,4,REGULAR,foul,personal,['3freethrow'],1628978,,,1610612764,108,99,2024-01-19T02:55:33Z,6080000,False,,,0,,D. DiVincenzo shooting personal FOUL (4 PF) (Poole 3 FT),"[1628978, 1629673]",1610612752.0,NYK,shooting,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,1179.0,4.0,1.0,Poole,1629673.0,,,,,,,,,,,,,,,
620,PT00M46.60S,2024-01-19T02:56:04.4Z,4,REGULAR,freethrow,1 of 3,[],1629673,,,1610612764,108,100,2024-01-19T02:56:04Z,6100000,False,,,0,,J. Poole Free Throw 1 of 3 (20 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,
621,PT00M46.60S,2024-01-19T02:56:23.7Z,4,REGULAR,freethrow,2 of 3,[],1629673,,,1610612764,108,101,2024-01-19T02:56:23Z,6110000,False,,,0,,J. Poole Free Throw 2 of 3 (21 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
622,PT00M46.60S,2024-01-19T02:56:39.6Z,4,REGULAR,freethrow,3 of 3,[],1629673,,,1610612764,108,102,2024-01-19T02:56:39Z,6120000,False,,,0,,J. Poole Free Throw 3 of 3 (22 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,
628,PT00M43.90S,2024-01-19T02:56:26.8Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612752,108,102,2024-01-19T03:00:28Z,6125000,False,,,0,,J. Randle lost ball TURNOVER (5 TO),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,5.0,,,,,
662,PT00M43.90S,2024-01-19T02:56:51.8Z,4,REGULAR,foul,personal,"['2freethrow', 'inpenalty']",203944,,,1610612764,108,102,2024-01-19T03:11:32Z,6137500,False,,,0,,J. Randle loose ball personal FOUL (2 PF) (Poole 2 FT),"[203944, 1629673]",1610612752.0,NYK,loose ball,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,1179.0,2.0,0.0,Poole,1629673.0,,,,,,,,,,,,,,,
668,PT00M43.90S,2024-01-19T02:56:58.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629673,,,1610612764,108,103,2024-01-19T03:15:31Z,6145312,False,,,0,,J. Poole Free Throw 1 of 2 (23 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
669,PT00M43.90S,2024-01-19T02:56:58.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629673,,,1610612764,108,104,2024-01-19T03:15:31Z,6146093,False,,,0,,J. Poole Free Throw 2 of 2 (24 PTS),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,,
625,PT00M43.90S,2024-01-19T02:57:16.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612752,108,104,2024-01-19T03:14:56Z,6150000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M25.30S,2024-01-19T03:00:53.9Z,4,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,108,104,2024-01-19T03:01:07Z,6170000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (6 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,1179.0,,,,,,,,,,,,,,6.0,,,,,
633,PT00M18.60S,2024-01-19T03:01:04.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629673,32.802233902759525,46.81372549019608,1610612764,108,104,2024-01-19T03:01:57Z,6180000,False,16.0,256.0,1,left,MISS J. Poole 25' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,,,,,,Missed,,25.63,,,,,,,,,,,,
634,PT00M17.70S,2024-01-19T03:01:06.8Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,108,104,2024-01-19T03:01:06Z,6190000,False,,,0,,J. Randle REBOUND (Off:1 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Center,,,,,,,,,633.0,8.0,7.0,1.0,,,,,,,,
635,PT00M17.70S,2024-01-19T03:01:08.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612752,108,104,2024-01-19T03:01:16Z,6200000,False,,,0,,D. Avdija take personal FOUL (5 PF) (Randle 2 FT),"[1630166, 203944]",1610612764.0,WAS,take,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,5.0,0.0,Randle,203944.0,,,,,,,,,,,,,,,
637,PT00M17.70S,2024-01-19T03:01:47.7Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,109,104,2024-01-19T03:02:14Z,6220000,False,,,0,,J. Randle Free Throw 1 of 2 (21 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
638,PT00M17.70S,2024-01-19T03:01:47.7Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,109,104,2024-01-19T03:02:14Z,6230000,False,,,0,,MISS J. Randle Free Throw 2 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
639,PT00M15.60S,2024-01-19T03:01:49.8Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612764,109,104,2024-01-19T03:02:14Z,6240000,False,,,0,,M. Bagley III REBOUND (Off:5 Def:5),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,638.0,10.0,5.0,5.0,,,,,,,,
640,PT00M08.70S,2024-01-19T03:02:19.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,6.915243101182654,54.166666666666664,1610612764,109,104,2024-01-19T03:02:27Z,6250000,False,-21.0,13.0,1,left,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.43,,,,,,,,,,,,
641,PT00M07.90S,2024-01-19T03:02:22.3Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612764,109,104,2024-01-19T03:02:22Z,6260000,False,,,0,,M. Bagley III REBOUND (Off:6 Def:5),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,640.0,11.0,5.0,6.0,,,,,,,,
642,PT00M07.90S,2024-01-19T03:02:23.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,6.783837056504599,49.754901960784316,1610612764,109,106,2024-01-19T03:02:29Z,6270000,False,1.0,11.0,1,left,M. Bagley III putback Layup (20 PTS),[1628963],1610612764.0,WAS,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,Made,20.0,1.14,,,,,,,,,,,,
643,PT00M06.50S,2024-01-19T03:02:28.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612752,109,106,2024-01-19T03:02:35Z,6280000,False,,,0,,D. Avdija take personal FOUL (6 PF) (Anunoby 2 FT),"[1630166, 1628384]",1610612764.0,WAS,take,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,200833.0,6.0,0.0,Anunoby,1628384.0,,,,,,,,,,,,,,,
645,PT00M06.50S,2024-01-19T03:02:28.1Z,4,REGULAR,substitution,out,[],1630166,,,1610612752,109,106,2024-01-19T03:02:54Z,6300000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M06.50S,2024-01-19T03:02:28.1Z,4,REGULAR,substitution,in,[],1641731,,,1610612752,109,106,2024-01-19T03:02:54Z,6310000,False,,,0,,SUB in: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M06.50S,2024-01-19T03:03:20.4Z,4,REGULAR,freethrow,1 of 2,[],1628384,,,1610612752,110,106,2024-01-19T03:03:20Z,6320000,False,,,0,,O. Anunoby Free Throw 1 of 2 (18 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
648,PT00M06.50S,2024-01-19T03:03:38.2Z,4,REGULAR,freethrow,2 of 2,[],1628384,,,1610612752,111,106,2024-01-19T03:03:38Z,6330000,False,,,0,,O. Anunoby Free Throw 2 of 2 (19 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
649,PT00M06.50S,2024-01-19T03:03:41.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,111,106,2024-01-19T03:03:41Z,6340000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M06.50S,2024-01-19T03:03:58.8Z,4,REGULAR,substitution,out,[],1641731,,,1610612764,111,106,2024-01-19T03:05:16Z,6345000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M06.50S,2024-01-19T03:03:58.8Z,4,REGULAR,substitution,in,[],1629013,,,1610612764,111,106,2024-01-19T03:05:16Z,6347500,False,,,0,,SUB in: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M05.20S,2024-01-19T03:05:24.0Z,4,REGULAR,3pt,Jump Shot,[],1629013,31.882391590013142,17.401960784313726,1610612764,111,109,2024-01-19T03:05:28Z,6370000,False,163.0,247.0,1,left,L. Shamet 29' 3PT  (13 PTS) (T. Jones 15 AST),"[1629013, 1626145]",1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Right Center,,,,,,Made,13.0,29.61,,,,,,,,T. Jones,1626145.0,15.0,,
656,PT00M03.70S,2024-01-19T03:05:32.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629013,,,1610612752,111,109,2024-01-19T03:05:39Z,6390000,False,,,0,,L. Shamet take personal FOUL (5 PF) (DiVincenzo 2 FT),"[1629013, 1628978]",1610612764.0,WAS,take,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),0-8 Center,1628954.0,5.0,0.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,
658,PT00M03.70S,2024-01-19T03:06:05.3Z,4,REGULAR,freethrow,1 of 2,[],1628978,,,1610612752,112,109,2024-01-19T03:06:05Z,6410000,False,,,0,,D. DiVincenzo Free Throw 1 of 2 (18 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
659,PT00M03.70S,2024-01-19T03:06:20.2Z,4,REGULAR,freethrow,2 of 2,[],1628978,,,1610612752,113,109,2024-01-19T03:06:20Z,6420000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (19 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
660,PT00M00.00S,2024-01-19T03:06:33.1Z,4,REGULAR,period,end,[],0,,,1610612764,113,109,2024-01-19T03:06:33Z,6430000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2024-01-19T03:17:39.7Z,4,REGULAR,game,end,[],0,,,0,113,109,2024-01-19T03:17:39Z,6450000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
