actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
615,PT01M05.00S,2024-01-15T22:24:06.0Z,4,REGULAR,substitution,in,[],1628976,,,1610612752,91,95,2024-01-15T22:24:23Z,5827500,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M05.00S,2024-01-15T22:24:17.3Z,4,REGULAR,freethrow,1 of 2,[],1628978,,,1610612752,91,95,2024-01-15T22:24:17Z,5830000,False,,,0,,MISS D. DiVincenzo Free Throw 1 of 2,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
613,PT01M05.00S,2024-01-15T22:24:17.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,91,95,2024-01-15T22:24:17Z,5840000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,612.0,,,,,,,,,,,,
616,PT01M05.00S,2024-01-15T22:24:35.0Z,4,REGULAR,freethrow,2 of 2,[],1628978,,,1610612752,92,95,2024-01-15T22:24:35Z,5850000,False,,,0,,D. DiVincenzo Free Throw 2 of 2 (15 PTS),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,Made,,,,,15.0,,,,,,,,
617,PT00M44.10S,2024-01-15T22:24:59.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628976,85.3646517739816,42.64705882352941,1610612753,92,97,2024-01-15T22:27:05Z,5860000,False,-37.0,85.0,1,right,W. Carter Jr. 9' turnaround Hook (17 PTS) (M. Fultz 7 AST),"[1628976, 1628365]",1610612753.0,ORL,turnaround,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.27,Made,,,,,17.0,M. Fultz,1628365.0,7.0,,,,,
619,PT00M29.60S,2024-01-15T22:25:17.7Z,4,REGULAR,3pt,Jump Shot,[],203944,30.831143232588698,32.1078431372549,1610612752,92,97,2024-01-15T22:27:42Z,5880000,False,89.0,237.0,1,left,MISS J. Randle 25' pullup 3PT,[203944],1610612752.0,NYK,pullup,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,25.36,Missed,,,,,,,,,,,,,
620,PT00M25.60S,2024-01-15T22:25:21.6Z,4,REGULAR,rebound,offensive,[],1628392,,,1610612752,92,97,2024-01-15T22:25:21Z,5890000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:6),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,Above the Break 3,24+ Right Center,,,,,,,,619.0,11.0,6.0,5.0,,,,,,,,,
621,PT00M24.10S,2024-01-15T22:25:28.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,92,97,2024-01-15T22:25:28Z,5900000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT00M24.10S,2024-01-15T22:25:29.0Z,4,REGULAR,substitution,out,[],1630175,,,1610612752,92,97,2024-01-15T22:26:45Z,5910000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT00M24.10S,2024-01-15T22:25:29.0Z,4,REGULAR,substitution,in,[],1628371,,,1610612752,92,97,2024-01-15T22:26:45Z,5920000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M20.80S,2024-01-15T22:27:05.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,6.652431011826544,49.754901960784316,1610612752,94,97,2024-01-15T22:27:10Z,5930000,False,1.0,10.0,1,left,J. Randle driving Layup (15 PTS) (D. DiVincenzo 4 AST),"[203944, 1628978]",1610612752.0,NYK,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,1.01,Made,,,,,15.0,D. DiVincenzo,1628978.0,4.0,,,,,
626,PT00M16.20S,2024-01-15T22:27:13.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630540,,,1610612753,94,97,2024-01-15T22:27:23Z,5950000,False,,,0,,M. McBride take personal FOUL (4 PF) (Banchero 2 FT),"[1630540, 1631094]",1610612752.0,NYK,take,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,203591.0,4.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
628,PT00M16.20S,2024-01-15T22:27:42.8Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,94,98,2024-01-15T22:27:42Z,5970000,False,,,0,,P. Banchero Free Throw 1 of 2 (20 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Made,,,,,20.0,,,,,,,,
629,PT00M16.20S,2024-01-15T22:27:42.8Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,94,98,2024-01-15T22:28:08Z,5980000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
630,PT00M13.20S,2024-01-15T22:27:45.8Z,4,REGULAR,rebound,defensive,[],1628392,,,1610612752,94,98,2024-01-15T22:28:08Z,5990000,False,,,0,,I. Hartenstein REBOUND (Off:5 Def:7),[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,629.0,12.0,7.0,5.0,,,,,,,,,
631,PT00M08.00S,2024-01-15T22:28:13.4Z,4,REGULAR,3pt,Jump Shot,[],1630540,28.991458607095925,75.24509803921569,1610612752,94,98,2024-01-15T22:28:21Z,6000000,False,-126.0,220.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,,,25.36,Missed,,,,,,,,,,,,,
632,PT00M01.10S,2024-01-15T22:28:20.4Z,4,REGULAR,rebound,offensive,[],1628978,,,1610612752,94,98,2024-01-15T22:28:20Z,6010000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:4),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,631.0,6.0,4.0,2.0,,,,,,,,,
633,PT00M01.10S,2024-01-15T22:28:22.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,26.363337713534822,15.931372549019606,1610612752,94,98,2024-01-15T22:28:30Z,6020000,False,170.0,195.0,1,left,MISS D. DiVincenzo 25' fadeaway 3PT,[1628978],1610612752.0,NYK,fadeaway,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,25.91,Missed,,,,,,,,,,,,,
634,PT00M00.10S,2024-01-15T22:28:23.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,94,98,2024-01-15T22:28:30Z,6030000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,633.0,,,,,,,,,,,,
635,PT00M00.00S,2024-01-15T22:28:25.3Z,4,REGULAR,period,end,[],0,,,1610612752,94,98,2024-01-15T22:28:25Z,6040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M00.00S,2024-01-15T22:28:28.2Z,4,REGULAR,game,end,[],0,,,0,94,98,2024-01-15T22:28:28Z,6050000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
