actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
603,PT03M43.00S,2024-03-06T02:38:23.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,10.200394218134035,55.14705882352941,1610612752,94,103,2024-03-06T02:38:32Z,5880000,False,-26.0,43.0,1,left,MISS M. McBride pullup Shot,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,5.04,Missed,,,,,,,,,,,,,,,,,,
604,PT03M41.00S,2024-03-06T02:38:25.1Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,94,103,2024-03-06T02:38:32Z,5890000,False,,,0,,C. Capela REBOUND (Off:3 Def:5),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,,,,,603.0,8.0,5.0,3.0,,,,,,,,,,,,
605,PT03M37.00S,2024-03-06T02:38:29.2Z,4,REGULAR,turnover,bad pass,[],203991,,,1610612737,94,103,2024-03-06T02:38:34Z,5900000,False,,,0,,C. Capela bad pass TURNOVER (1 TO),"[203991, 1628978]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,,,,,,DiVincenzo,1628978.0
606,PT03M37.00S,2024-03-06T02:38:29.2Z,4,REGULAR,steal,,[],1628978,,,1610612752,94,103,2024-03-06T02:51:18Z,5910000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
607,PT03M20.00S,2024-03-06T02:38:47.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,29.517082785808146,70.58823529411765,1610612752,94,103,2024-03-06T02:40:18Z,5920000,False,-103.0,225.0,1,left,MISS M. McBride 24' pullup 3PT,[1630540],1610612752.0,NYK,pullup,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,24.74,Missed,,,,,,,,,,,,,,,,,,
608,PT03M18.00S,2024-03-06T02:38:49.1Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,94,103,2024-03-06T02:38:55Z,5930000,False,,,0,,J. Johnson REBOUND (Off:1 Def:8),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,607.0,9.0,8.0,1.0,,,,,,,,,,,,
609,PT03M11.00S,2024-03-06T02:38:59.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,94,103,2024-03-06T02:38:59Z,5940000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT03M11.00S,2024-03-06T02:38:59.3Z,4,REGULAR,substitution,out,[],203992,,,1610612737,94,103,2024-03-06T02:41:52Z,5950000,False,,,0,,SUB out: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT03M11.00S,2024-03-06T02:38:59.3Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,94,103,2024-03-06T02:41:52Z,5960000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT03M11.00S,2024-03-06T02:42:00.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,94,103,2024-03-06T02:42:00Z,5970000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT03M06.00S,2024-03-06T02:43:33.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,91.80354796320631,58.08823529411765,1610612737,94,105,2024-03-06T02:43:39Z,5980000,False,40.0,25.0,1,right,D. Hunter driving floating bank Jump Shot (22 PTS) (C. Capela 3 AST),"[1629631, 203991]",1610612737.0,ATL,driving floating bank,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,4.72,Made,,,,,,,22.0,,,C. Capela,203991.0,3.0,,,,,,
615,PT03M06.00S,2024-03-06T02:43:39.1Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202711,,,1610612737,94,105,2024-03-06T02:43:47Z,6000000,False,,,0,,B. Bogdanovic shooting personal FOUL (4 PF) (Hunter 1 FT),"[202711, 1629631]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627541.0,,,,,4.0,0.0,Hunter,1629631.0,,
617,PT03M06.00S,2024-03-06T02:43:59.0Z,4,REGULAR,freethrow,1 of 1,[],1629631,,,1610612737,94,105,2024-03-06T02:43:59Z,6020000,False,,,0,,MISS D. Hunter Free Throw 1 of 1,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
618,PT03M03.00S,2024-03-06T02:44:02.0Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612752,94,105,2024-03-06T02:44:04Z,6030000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:4),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,617.0,4.0,4.0,0.0,,,,,,,,,,,,
619,PT02M50.00S,2024-03-06T02:44:13.9Z,4,REGULAR,3pt,Jump Shot,[],202711,31.882391590013142,35.53921568627451,1610612752,94,105,2024-03-06T02:44:21Z,6040000,False,72.0,247.0,1,left,MISS B. Bogdanovic 25' step back 3PT,[202711],1610612752.0,NYK,step back,,,Bogdanovic,B. Bogdanovic,,,,,Above the Break 3,24+ Center,25.76,Missed,,,,,,,,,,,,,,,,,,
620,PT02M48.00S,2024-03-06T02:44:15.9Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612737,94,105,2024-03-06T02:44:21Z,6050000,False,,,0,,S. Bey REBOUND (Off:4 Def:4),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,619.0,8.0,4.0,4.0,,,,,,,,,,,,
621,PT02M27.00S,2024-03-06T02:44:37.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630180,86.41590013140605,51.71568627450981,1610612737,94,107,2024-03-06T02:44:41Z,6060000,False,9.0,75.0,1,right,S. Bey 7' turnaround fadeaway Jump Shot (14 PTS) (D. Murray 6 AST),"[1630180, 1627749]",1610612737.0,ATL,turnaround fadeaway,,,Bey,S. Bey,,,,,In The Paint (Non-RA),0-8 Center,7.57,Made,,,,,,,14.0,,,D. Murray,1627749.0,6.0,,,,,,
623,PT02M11.00S,2024-03-06T02:44:53.5Z,4,REGULAR,3pt,Jump Shot,[],202711,6.1268068331143235,94.6078431372549,1610612752,94,107,2024-03-06T02:45:00Z,6080000,False,-223.0,5.0,1,left,MISS B. Bogdanovic 3PT,[202711],1610612752.0,NYK,,,,Bogdanovic,B. Bogdanovic,,,,,Left Corner 3,24+ Left,22.31,Missed,,,,,,,,,,,,,,,,,,
624,PT02M09.00S,2024-03-06T02:44:55.5Z,4,REGULAR,rebound,defensive,[],1627749,,,1610612737,94,107,2024-03-06T02:45:00Z,6090000,False,,,0,,D. Murray REBOUND (Off:1 Def:8),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,Left Corner 3,24+ Left,,,,,623.0,9.0,8.0,1.0,,,,,,,,,,,,
625,PT01M54.00S,2024-03-06T02:45:10.9Z,4,REGULAR,2pt,Jump Shot,[],1627749,95.3515111695138,67.64705882352942,1610612737,94,109,2024-03-06T02:45:15Z,6100000,False,88.0,-9.0,1,right,D. Murray 8' turnaround Jump Shot (19 PTS),[1627749],1610612737.0,ATL,turnaround,,,Murray,D. Murray,,,,,Mid-Range,8-16 Right,8.86,Made,,,,,,,19.0,,,,,,,,,,,
626,PT01M52.00S,2024-03-06T02:45:21.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,94,109,2024-03-06T02:45:21Z,6110000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M52.00S,2024-03-06T02:45:21.4Z,4,REGULAR,substitution,out,[],1628392,,,1610612752,94,109,2024-03-06T02:46:43Z,6120000,False,,,0,,SUB out: I. Hartenstein,[1628392],1610612752.0,NYK,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M52.00S,2024-03-06T02:45:21.4Z,4,REGULAR,substitution,in,[],1630173,,,1610612752,94,109,2024-03-06T02:46:43Z,6130000,False,,,0,,SUB in: P. Achiuwa,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT01M43.00S,2024-03-06T02:47:01.9Z,4,REGULAR,3pt,Jump Shot,[],1628404,5.469776609724048,95.09803921568627,1610612752,94,109,2024-03-06T02:47:09Z,6140000,False,-225.0,-1.0,1,left,MISS J. Hart 3PT,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Left Corner 3,24+ Left,22.55,Missed,,,,,,,,,,,,,,,,,,
630,PT01M41.00S,2024-03-06T02:47:03.9Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612752,94,109,2024-03-06T02:47:09Z,6150000,False,,,0,,P. Achiuwa REBOUND (Off:1 Def:5),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Left Corner 3,24+ Left,,,,,629.0,6.0,5.0,1.0,,,,,,,,,,,,
631,PT01M37.00S,2024-03-06T02:47:07.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628978,28.203022339027594,18.38235294117647,1610612752,97,109,2024-03-06T02:47:11Z,6160000,False,158.0,213.0,1,left,D. DiVincenzo 26' 3PT  (18 PTS) (P. Achiuwa 2 AST),"[1628978, 1630173]",1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,26.49,Made,,,,,,,18.0,,,P. Achiuwa,1630173.0,2.0,,,,,,
633,PT01M17.00S,2024-03-06T02:47:29.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627749,82.86793692509855,45.09803921568628,1610612737,97,111,2024-03-06T02:47:34Z,6180000,False,-25.0,109.0,1,right,D. Murray 11' pullup Jump Shot (21 PTS),[1627749],1610612737.0,ATL,pullup,,,Murray,D. Murray,,,,,In The Paint (Non-RA),8-16 Center,11.12,Made,,,,,,,21.0,,,,,,,,,,,
635,PT01M05.00S,2024-03-06T02:47:45.3Z,4,REGULAR,3pt,Jump Shot,[],1628404,32.40801576872536,43.13725490196079,1610612752,97,111,2024-03-06T02:47:53Z,6200000,False,34.0,252.0,1,left,MISS J. Hart 25' step back 3PT,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,25.44,Missed,,,,,,,,,,,,,,,,,,
636,PT01M03.00S,2024-03-06T02:47:47.3Z,4,REGULAR,rebound,defensive,[],1630180,,,1610612737,97,111,2024-03-06T02:47:53Z,6210000,False,,,0,,S. Bey REBOUND (Off:4 Def:5),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,Above the Break 3,24+ Center,,,,,635.0,9.0,5.0,4.0,,,,,,,,,,,,
638,PT00M51.30S,2024-03-06T02:48:11.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,93.38042049934296,49.26470588235294,1610612737,97,113,2024-03-06T02:48:15Z,6230000,False,-4.0,10.0,1,right,C. Capela alley-oop DUNK (13 PTS) (J. Johnson 6 AST),"[203991, 1630552]",1610612737.0,ATL,alley-oop,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1.04,Made,,,,,,,13.0,,,J. Johnson,1630552.0,6.0,,,,,,
640,PT00M43.50S,2024-03-06T02:48:22.6Z,4,REGULAR,3pt,Jump Shot,[],1628978,31.750985545335087,57.84313725490197,1610612752,100,113,2024-03-06T02:51:56Z,6250000,False,-39.0,246.0,1,left,D. DiVincenzo 24' 3PT pullup (21 PTS) (M. McBride 9 AST),"[1628978, 1630540]",1610612752.0,NYK,pullup,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Center,24.91,Made,,,,,,,21.0,,,M. McBride,1630540.0,9.0,,,,,,
642,PT00M31.10S,2024-03-06T02:48:37.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630180,94.30026281208936,49.754901960784316,1610612737,100,115,2024-03-06T02:48:46Z,6270000,False,-1.0,1.0,1,right,S. Bey driving DUNK (16 PTS) (J. Johnson 7 AST),"[1630180, 1630552]",1610612737.0,ATL,driving,,,Bey,S. Bey,,,,,Restricted Area,0-8 Center,0.16,Made,,,,,,,16.0,,,J. Johnson,1630552.0,7.0,,,,,,
644,PT00M31.10S,2024-03-06T02:48:43.0Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",202711,,,1610612737,100,115,2024-03-06T02:48:56Z,6290000,False,,,0,,B. Bogdanovic shooting personal FOUL (5 PF) (Bey 1 FT),"[202711, 1630180]",1610612752.0,NYK,shooting,,,Bogdanovic,B. Bogdanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,2714.0,,,,,5.0,0.0,Bey,1630180.0,,
646,PT00M31.10S,2024-03-06T02:49:07.4Z,4,REGULAR,freethrow,1 of 1,[],1630180,,,1610612737,100,116,2024-03-06T02:49:07Z,6310000,False,,,0,,S. Bey Free Throw 1 of 1 (17 PTS),[1630180],1610612737.0,ATL,,,,Bey,S. Bey,,,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
647,PT00M23.40S,2024-03-06T02:49:20.5Z,4,REGULAR,foul,personal,[],1630552,,,1610612752,100,116,2024-03-06T02:49:29Z,6320000,False,,,0,,J. Johnson personal FOUL (4 PF),"[1630552, 1630540]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Mid-Range,16-24 Left,,,,,,,,,,2714.0,,,,,4.0,0.0,McBride,1630540.0,,
649,PT00M15.60S,2024-03-06T02:49:44.4Z,4,REGULAR,3pt,Jump Shot,[],1630540,33.196452036793694,69.36274509803921,1610612752,100,116,2024-03-06T02:49:52Z,6340000,False,-97.0,260.0,1,left,MISS M. McBride 27' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,27.7,Missed,,,,,,,,,,,,,,,,,,
650,PT00M13.60S,2024-03-06T02:49:46.4Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,100,116,2024-03-06T02:49:52Z,6350000,False,,,0,,C. Capela REBOUND (Off:3 Def:6),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Above the Break 3,24+ Left Center,,,,,649.0,9.0,6.0,3.0,,,,,,,,,,,,
651,PT00M00.00S,2024-03-06T02:50:00.7Z,4,REGULAR,period,end,[],0,,,1610612737,100,116,2024-03-06T02:50:00Z,6360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M00.00S,2024-03-06T02:50:03.5Z,4,REGULAR,game,end,[],0,,,0,100,116,2024-03-06T02:50:03Z,6370000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
