actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
422,PT03M39.00S,2023-03-11T01:32:47.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203078,68.24901445466492,62.00980392156863,1610612764,69,71,2023-03-11T01:36:40Z,4200000,False,60.0,246.0,1,right,MISS B. Beal 25' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,Above the Break 3,24+ Center,25.32,Missed,,,,,,,,,,,,,,,,,
423,PT03M35.00S,2023-03-11T01:32:51.6Z,3,REGULAR,rebound,defensive,[],1629631,,,1610612737,69,71,2023-03-11T01:32:52Z,4210000,False,,,0,,D. Hunter REBOUND (Off:0 Def:5),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,Above the Break 3,24+ Center,,,,422.0,5.0,5.0,0.0,,,,,,,,,,,,
424,PT03M28.00S,2023-03-11T01:33:03.6Z,3,REGULAR,foul,personal,[],203078,,,1610612737,69,71,2023-03-11T01:35:08Z,4220000,False,,,0,,B. Beal personal FOUL (1 PF),"[203078, 1629631]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,1627962.0,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,1.0,0.0,Hunter,1629631.0,,
426,PT03M28.00S,2023-03-11T01:33:12.5Z,3,REGULAR,substitution,out,[],1627749,,,1610612737,69,71,2023-03-11T01:33:24Z,4240000,False,,,0,,SUB out: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
427,PT03M28.00S,2023-03-11T01:33:12.5Z,3,REGULAR,substitution,out,[],1629631,,,1610612737,69,71,2023-03-11T01:33:24Z,4250000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT03M28.00S,2023-03-11T01:33:12.5Z,3,REGULAR,substitution,in,[],1630552,,,1610612737,69,71,2023-03-11T01:33:24Z,4260000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT03M28.00S,2023-03-11T01:33:12.5Z,3,REGULAR,substitution,in,[],1629027,,,1610612737,69,71,2023-03-11T01:33:24Z,4270000,False,,,0,,SUB in: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT03M22.00S,2023-03-11T01:33:39.5Z,3,REGULAR,3pt,Jump Shot,[],203992,30.404073587385014,82.1078431372549,1610612737,69,74,2023-03-11T01:33:44Z,4280000,False,-161.0,233.0,1,left,B. Bogdanovic 28' 3PT  (6 PTS) (T. Young 7 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Above the Break 3,24+ Left Center,28.32,Made,6.0,,,,,T. Young,1629027.0,7.0,,,,,,,,,
432,PT03M20.00S,2023-03-11T01:33:45.7Z,3,REGULAR,timeout,full,['team'],0,,,1610612764,69,74,2023-03-11T01:33:45Z,4300000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT03M08.00S,2023-03-11T01:35:37.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],204001,95.58147174770039,40.68627450980392,1610612764,69,74,2023-03-11T01:35:43Z,4310000,False,-47.0,-11.0,1,right,MISS K. Porzingis cutting Layup - blocked,"[204001, 1630168]",1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,,In The Paint (Non-RA),0-8 Center,4.79,Missed,,,,,,,,,,,,,,,,Okongwu,1630168.0
434,PT03M08.00S,2023-03-11T01:35:37.3Z,3,REGULAR,block,,[],1630168,,,1610612764,69,74,2023-03-11T01:35:39Z,4320000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,
435,PT03M05.00S,2023-03-11T01:35:40.3Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,69,74,2023-03-11T01:55:32Z,4330000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,In The Paint (Non-RA),0-8 Center,,,,433.0,4.0,4.0,0.0,,,,,,,,,,,,
436,PT02M53.00S,2023-03-11T01:35:52.5Z,3,REGULAR,3pt,Jump Shot,[],203992,21.994086727989497,8.57843137254902,1610612737,69,74,2023-03-11T01:35:57Z,4340000,False,207.0,154.0,1,left,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Above the Break 3,24+ Right Center,25.82,Missed,,,,,,,,,,,,,,,,,
437,PT02M50.00S,2023-03-11T01:35:55.5Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,69,74,2023-03-11T01:35:57Z,4350000,False,,,0,,B. Beal REBOUND (Off:0 Def:3),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,Above the Break 3,24+ Right Center,,,,436.0,3.0,3.0,0.0,,,,,,,,,,,,
438,PT02M42.00S,2023-03-11T01:36:05.4Z,3,REGULAR,foul,personal,[],1630552,,,1610612764,69,74,2023-03-11T01:40:31Z,4360000,False,,,0,,J. Johnson personal FOUL (1 PF),"[1630552, 204001]",1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,202041.0,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,1.0,0.0,Porzingis,204001.0,,
440,PT02M42.00S,2023-03-11T01:36:14.2Z,3,REGULAR,substitution,out,[],203078,,,1610612764,69,74,2023-03-11T01:36:22Z,4380000,False,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT02M42.00S,2023-03-11T01:36:14.2Z,3,REGULAR,substitution,in,[],1628398,,,1610612764,69,74,2023-03-11T01:36:22Z,4390000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT02M38.00S,2023-03-11T01:36:35.2Z,3,REGULAR,foul,personal,[],1630180,,,1610612764,69,74,2023-03-11T01:40:33Z,4400000,False,,,0,,S. Bey personal FOUL (1 PF),"[1630180, 1626153]",1610612737.0,ATL,,,,Bey,S. Bey,,,,,1627962.0,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,1.0,0.0,Wright,1626153.0,,
444,PT02M38.00S,2023-03-11T01:36:43.9Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,69,74,2023-03-11T01:36:50Z,4420000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M38.00S,2023-03-11T01:36:43.9Z,3,REGULAR,substitution,in,[],1629655,,,1610612764,69,74,2023-03-11T01:36:50Z,4430000,False,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT02M24.00S,2023-03-11T01:37:16.3Z,3,REGULAR,3pt,Jump Shot,[],204001,68.11760840998686,32.84313725490196,1610612764,69,74,2023-03-11T01:42:04Z,4440000,False,-86.0,247.0,1,right,MISS K. Porzingis 26' pullup 3PT,[204001],1610612764.0,WAS,pullup,,,Porzingis,K. Porzingis,,,,,,Above the Break 3,24+ Left Center,26.17,Missed,,,,,,,,,,,,,,,,,
447,PT02M21.00S,2023-03-11T01:37:19.3Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,69,74,2023-03-11T01:37:30Z,4450000,False,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Above the Break 3,24+ Left Center,,,,446.0,7.0,4.0,3.0,,,,,,,,,,,,
448,PT02M19.00S,2023-03-11T01:37:21.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",204001,89.4053876478318,50.98039215686275,1610612764,69,74,2023-03-11T01:37:33Z,4460000,False,5.0,47.0,1,right,MISS K. Porzingis cutting Layup,[204001],1610612764.0,WAS,cutting,,,Porzingis,K. Porzingis,,,,,,In The Paint (Non-RA),0-8 Center,4.74,Missed,,,,,,,,,,,,,,,,,
449,PT02M18.00S,2023-03-11T01:37:22.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,69,74,2023-03-11T01:37:33Z,4470000,False,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,448.0,,,,,,,,,,,,,,,
451,PT02M18.00S,2023-03-11T01:37:27.3Z,3,REGULAR,substitution,out,[],204001,,,1610612737,69,74,2023-03-11T01:37:35Z,4490000,False,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M18.00S,2023-03-11T01:37:27.3Z,3,REGULAR,substitution,in,[],1630166,,,1610612737,69,74,2023-03-11T01:37:35Z,4500000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M04.00S,2023-03-11T01:37:58.8Z,3,REGULAR,3pt,Jump Shot,[],203992,25.147831800262807,15.196078431372555,1610612737,69,77,2023-03-11T01:38:49Z,4510000,False,174.0,184.0,1,left,B. Bogdanovic 25' 3PT pullup (9 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,Above the Break 3,24+ Right Center,25.32,Made,9.0,,,,,,,,,,,,,,,,
455,PT02M04.00S,2023-03-11T01:38:06.9Z,3,REGULAR,foul,personal,['1freethrow'],1626153,,,1610612737,69,77,2023-03-11T01:38:33Z,4530000,False,,,0,,D. Wright shooting personal FOUL (1 PF) (Bogdanovic 1 FT),"[1626153, 203992]",1610612764.0,WAS,shooting,,,Wright,D. Wright,,,,,1627962.0,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,0.0,Bogdanovic,203992.0,,
457,PT02M04.00S,2023-03-11T01:38:40.8Z,3,REGULAR,freethrow,1 of 1,[],203992,,,1610612737,69,78,2023-03-11T01:38:40Z,4550000,False,,,0,,B. Bogdanovic Free Throw 1 of 1 (10 PTS),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,
458,PT01M50.00S,2023-03-11T01:38:56.5Z,3,REGULAR,3pt,Jump Shot,[],1630557,84.28055190538765,94.8529411764706,1610612764,69,78,2023-03-11T01:39:03Z,4560000,False,224.0,95.0,1,right,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,Above the Break 3,24+ Right Center,24.37,Missed,,,,,,,,,,,,,,,,,
459,PT01M47.00S,2023-03-11T01:38:59.5Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,69,78,2023-03-11T01:39:03Z,4570000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,Above the Break 3,24+ Right Center,,,,458.0,5.0,5.0,0.0,,,,,,,,,,,,
460,PT01M41.00S,2023-03-11T01:39:05.4Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630168,6.8823915900131425,53.92156862745098,1610612737,69,78,2023-03-11T01:45:20Z,4580000,False,-20.0,12.0,1,left,MISS O. Okongwu running Layup - blocked,"[1630168, 1629655]",1610612737.0,ATL,running,,,Okongwu,O. Okongwu,,,,,,Restricted Area,0-8 Center,2.31,Missed,,,,,,,,,,,,,,,,Gafford,1629655.0
461,PT01M41.00S,2023-03-11T01:39:05.4Z,3,REGULAR,block,,[],1629655,,,1610612737,69,78,2023-03-11T01:39:07Z,4590000,False,,,0,,D. Gafford BLOCK (1 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,
462,PT01M39.00S,2023-03-11T01:39:07.4Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,69,78,2023-03-11T01:39:11Z,4600000,False,,,0,,D. Avdija REBOUND (Off:0 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Restricted Area,0-8 Center,,,,460.0,6.0,6.0,0.0,,,,,,,,,,,,
463,PT01M36.00S,2023-03-11T01:39:10.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,92.82194480946123,45.09803921568627,1610612764,71,78,2023-03-11T01:39:16Z,4610000,False,-25.0,15.0,1,right,K. Kuzma running Layup (7 PTS) (D. Avdija 3 AST),"[1628398, 1630166]",1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,,Restricted Area,0-8 Center,2.87,Made,7.0,,,,,D. Avdija,1630166.0,3.0,,,,,,,,,
465,PT01M21.00S,2023-03-11T01:39:24.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,36.0545335085414,40.19607843137255,1610612737,71,81,2023-03-11T01:39:29Z,4630000,False,49.0,286.0,1,left,T. Young 29' 3PT pullup (18 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,,Above the Break 3,24+ Center,29.06,Made,18.0,,,,,,,,,,,,,,,,
467,PT01M03.00S,2023-03-11T01:39:50.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,86.25164257555848,57.59803921568628,1610612764,71,81,2023-03-11T01:39:55Z,4650000,False,38.0,77.0,1,right,MISS D. Avdija 8' cutting Layup,[1630166],1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,,In The Paint (Non-RA),8-16 Center,8.56,Missed,,,,,,,,,,,,,,,,,
468,PT01M02.00S,2023-03-11T01:39:51.5Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,71,81,2023-03-11T01:39:55Z,4660000,False,,,0,,D. Gafford REBOUND (Off:4 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,In The Paint (Non-RA),8-16 Center,,,,467.0,8.0,4.0,4.0,,,,,,,,,,,,
469,PT01M00.00S,2023-03-11T01:39:53.1Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1629655,92.69053876478318,41.666666666666664,1610612764,71,81,2023-03-11T01:39:58Z,4670000,False,-42.0,16.0,1,right,MISS D. Gafford turnaround Hook,[1629655],1610612764.0,WAS,turnaround,,,Gafford,D. Gafford,,,,,,In The Paint (Non-RA),0-8 Center,4.47,Missed,,,,,,,,,,,,,,,,,
470,PT00M58.20S,2023-03-11T01:39:55.4Z,3,REGULAR,rebound,defensive,[],1630168,,,1610612737,71,81,2023-03-11T01:39:55Z,4680000,False,,,0,,O. Okongwu REBOUND (Off:0 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,In The Paint (Non-RA),0-8 Center,,,,469.0,6.0,6.0,0.0,,,,,,,,,,,,
471,PT00M52.70S,2023-03-11T01:40:03.5Z,3,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612737,71,81,2023-03-11T01:40:16Z,4690000,False,,,0,,D. Avdija shooting personal FOUL (2 PF) (Young 2 FT),"[1630166, 1629027]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,1627962.0,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0,,
473,PT00M52.70S,2023-03-11T01:40:29.4Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,71,82,2023-03-11T01:40:29Z,4710000,False,,,0,,T. Young Free Throw 1 of 2 (19 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
474,PT00M52.70S,2023-03-11T01:40:30.1Z,3,REGULAR,substitution,out,[],1630166,,,1610612737,71,82,2023-03-11T01:40:34Z,4720000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT00M52.70S,2023-03-11T01:40:30.1Z,3,REGULAR,substitution,in,[],1630692,,,1610612737,71,82,2023-03-11T01:40:34Z,4730000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M52.70S,2023-03-11T01:40:47.8Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,71,83,2023-03-11T01:40:47Z,4740000,False,,,0,,T. Young Free Throw 2 of 2 (20 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,
477,PT00M42.30S,2023-03-11T01:41:02.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,93.2161629434954,54.411764705882355,1610612764,73,83,2023-03-11T01:41:08Z,4750000,False,22.0,11.0,1,right,K. Kuzma driving Layup (9 PTS) (C. Kispert 1 AST),"[1628398, 1630557]",1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,Restricted Area,0-8 Center,2.48,Made,9.0,,,,,C. Kispert,1630557.0,1.0,,,,,,,,,
479,PT00M37.40S,2023-03-11T01:41:11.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,17.526281208935615,55.3921568627451,1610612737,73,85,2023-03-11T01:41:20Z,4770000,False,-27.0,112.0,1,left,T. Young 11' driving floating Jump Shot (22 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,In The Paint (Non-RA),8-16 Center,11.54,Made,22.0,,,,,,,,,,,,,,,,
480,PT00M16.90S,2023-03-11T01:41:36.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626153,87.17148488830486,61.51960784313725,1610612764,75,85,2023-03-11T01:41:41Z,4780000,False,58.0,68.0,1,right,D. Wright 8' driving Hook (6 PTS),[1626153],1610612764.0,WAS,driving,,,Wright,D. Wright,,,,,,In The Paint (Non-RA),8-16 Right,8.92,Made,6.0,,,,,,,,,,,,,,,,
481,PT00M04.60S,2023-03-11T01:41:55.5Z,3,REGULAR,violation,kicked ball,[],1628398,,,1610612737,75,85,2023-03-11T01:42:05Z,4790000,False,,,0,,K. Kuzma kicked ball VIOLATION,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,1627962.0,,,,,,,,,,,,,,,,,,,,,
482,PT00M04.60S,2023-03-11T01:42:03.9Z,3,REGULAR,substitution,out,[],1630557,,,1610612737,75,85,2023-03-11T01:42:16Z,4800000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M04.60S,2023-03-11T01:42:03.9Z,3,REGULAR,substitution,in,[],1630166,,,1610612737,75,85,2023-03-11T01:42:16Z,4810000,False,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M01.10S,2023-03-11T01:42:24.2Z,3,REGULAR,3pt,Jump Shot,[],203992,30.27266754270697,80.14705882352942,1610612737,75,85,2023-03-11T01:42:29Z,4820000,False,-151.0,232.0,1,left,MISS B. Bogdanovic 27' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,Above the Break 3,24+ Left Center,27.67,Missed,,,,,,,,,,,,,,,,,
485,PT00M01.10S,2023-03-11T01:42:24.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612737,75,85,2023-03-11T01:42:29Z,4830000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,Above the Break 3,24+ Left Center,,,,484.0,,,,,,,,,,,,,,,
486,PT00M00.00S,2023-03-11T01:42:29.0Z,3,REGULAR,period,end,[],0,,,1610612737,75,85,2023-03-11T01:42:29Z,4840000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT12M00.00S,2023-03-11T01:42:39.5Z,4,REGULAR,substitution,out,['startperiod'],1630692,,,1610612737,75,85,2023-03-11T01:45:06Z,4850000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-03-11T01:42:39.5Z,4,REGULAR,substitution,out,['startperiod'],1630166,,,1610612737,75,85,2023-03-11T01:45:06Z,4860000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-03-11T01:42:39.5Z,4,REGULAR,substitution,out,['startperiod'],1629027,,,1610612737,75,85,2023-03-11T01:45:06Z,4870000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-03-11T01:42:39.5Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612737,75,85,2023-03-11T01:45:06Z,4880000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2023-03-11T01:42:39.5Z,4,REGULAR,substitution,in,['startperiod'],203078,,,1610612737,75,85,2023-03-11T01:45:06Z,4890000,False,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2023-03-11T01:42:39.5Z,4,REGULAR,substitution,in,['startperiod'],1627749,,,1610612737,75,85,2023-03-11T01:45:06Z,4900000,False,,,0,,SUB in: D. Murray,[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2023-03-11T01:45:14.5Z,4,REGULAR,period,start,[],0,,,1610612764,75,85,2023-03-11T01:45:14Z,4910000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M38.00S,2023-03-11T01:45:36.4Z,4,REGULAR,2pt,Jump Shot,[],203078,91.24507227332458,16.666666666666657,1610612764,75,85,2023-03-11T01:45:44Z,4920000,False,-167.0,30.0,1,right,MISS B. Beal 16' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,,Mid-Range,16-24 Left,16.93,Missed,,,,,,,,,,,,,,,,,
495,PT11M34.00S,2023-03-11T01:45:40.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,75,85,2023-03-11T01:45:44Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,Mid-Range,16-24 Left,,,,494.0,,,,,,,,,,,,,,,
497,PT11M34.00S,2023-03-11T01:46:12.6Z,4,REGULAR,turnover,traveling,[],1626153,,,1610612764,75,85,2023-03-11T01:46:21Z,4950000,False,,,0,,D. Wright traveling TURNOVER (1 TO),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,200833.0,Mid-Range,8-16 Left,,,,,,,,,,,1.0,,,,,,,,
498,PT11M17.00S,2023-03-11T01:46:40.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630552,20.68002628120894,41.42156862745098,1610612737,75,85,2023-03-11T01:49:45Z,4960000,False,43.0,142.0,1,left,MISS J. Johnson 14' floating Shot,[1630552],1610612737.0,ATL,floating,,,Johnson,J. Johnson,,,,,,Mid-Range,8-16 Center,14.82,Missed,,,,,,,,,,,,,,,,,
499,PT11M14.00S,2023-03-11T01:46:43.5Z,4,REGULAR,rebound,offensive,[],1630552,,,1610612737,75,85,2023-03-11T01:46:51Z,4970000,False,,,0,,J. Johnson REBOUND (Off:2 Def:4),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,Mid-Range,8-16 Center,,,,498.0,6.0,4.0,2.0,,,,,,,,,,,,
500,PT11M11.00S,2023-03-11T01:46:46.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",203992,17.920499342969777,5.14705882352942,1610612737,75,88,2023-03-11T01:46:55Z,4980000,False,224.0,116.0,1,left,B. Bogdanovic 25' 3PT  (13 PTS) (O. Okongwu 1 AST),"[203992, 1630168]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,Above the Break 3,24+ Right Center,25.25,Made,13.0,,,,,O. Okongwu,1630168.0,1.0,,,,,,,,,
502,PT10M52.00S,2023-03-11T01:47:04.8Z,4,REGULAR,3pt,Jump Shot,[],1628398,91.77069645203679,2.941176470588232,1610612764,78,88,2023-03-11T01:47:09Z,5000000,False,-235.0,25.0,1,right,K. Kuzma 3PT  (12 PTS) (B. Beal 5 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Left Corner 3,24+ Left,23.66,Made,12.0,,,,,B. Beal,203078.0,5.0,,,,,,,,,
504,PT10M37.00S,2023-03-11T01:47:20.3Z,4,REGULAR,turnover,lost ball,[],1627749,,,1610612737,78,88,2023-03-11T01:47:27Z,5020000,False,,,0,,D. Murray lost ball TURNOVER (1 TO),"[1627749, 1626153]",1610612737.0,ATL,,,,Murray,D. Murray,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,1.0,Wright,1626153.0,,,,,,
505,PT10M37.00S,2023-03-11T01:47:20.3Z,4,REGULAR,steal,,[],1626153,,,1610612764,78,88,2023-03-11T01:47:22Z,5030000,False,,,0,,D. Wright STEAL (3 STL),[1626153],1610612764.0,WAS,,,,Wright,D. Wright,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,
506,PT10M34.00S,2023-03-11T01:47:25.5Z,4,REGULAR,foul,personal,['2freethrow'],203992,,,1610612764,78,88,2023-03-11T01:47:33Z,5040000,False,,,0,,B. Bogdanovic shooting personal FOUL (2 PF) (Beal 2 FT),"[203992, 203078]",1610612737.0,ATL,shooting,,,Bogdanovic,B. Bogdanovic,,,,,200833.0,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,2.0,0.0,Beal,203078.0,,
508,PT10M34.00S,2023-03-11T01:47:49.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203078,,,1610612764,79,88,2023-03-11T01:47:49Z,5060000,False,,,0,,B. Beal Free Throw 1 of 2 (16 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
