actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
581,PT04M45.00S,2023-04-09T19:01:06.7Z,4,REGULAR,foul,personal,['2freethrow'],1630225,,,1610612745,103,101,2023-04-09T19:01:13Z,5720000,False,,,0,,I. Todd shooting personal FOUL (3 PF) (Eason 2 FT),"[1630225, 1631106]",1610612764.0,WAS,shooting,,,Todd,I. Todd,,,,,Restricted Area,0-8 Center,2715.0,3.0,0.0,Eason,1631106.0,,,,,,,,,,,,,,,
583,PT04M45.00S,2023-04-09T19:01:26.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631106,,,1610612745,103,102,2023-04-09T19:01:26Z,5740000,False,,,0,,T. Eason Free Throw 1 of 2 (15 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,
584,PT04M45.00S,2023-04-09T19:01:27.3Z,4,REGULAR,substitution,out,[],1626163,,,1610612745,103,102,2023-04-09T19:01:31Z,5750000,False,,,0,,SUB out: F. Kaminsky,[1626163],1610612745.0,HOU,,,,Kaminsky,F. Kaminsky,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M45.00S,2023-04-09T19:01:27.3Z,4,REGULAR,substitution,in,[],1631095,,,1610612745,103,102,2023-04-09T19:01:31Z,5760000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M45.00S,2023-04-09T19:01:41.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631106,,,1610612745,103,103,2023-04-09T19:01:41Z,5770000,False,,,0,,T. Eason Free Throw 2 of 2 (16 PTS),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,
587,PT04M34.00S,2023-04-09T19:01:58.0Z,4,REGULAR,3pt,Jump Shot,[],1631098,82.44086727989487,94.8529411764706,1610612764,103,103,2023-04-09T19:11:27Z,5780000,False,224.0,113.0,1,right,MISS J. Davis 25' step back 3PT,[1631098],1610612764.0,WAS,step back,,,Davis,J. Davis,,,,,Above the Break 3,24+ Right Center,,,,,,25.1,Missed,,,,,,,,,,,,,
588,PT04M32.00S,2023-04-09T19:02:00.3Z,4,REGULAR,rebound,offensive,[],1641645,,,1610612764,103,103,2023-04-09T19:02:00Z,5790000,False,,,0,,X. Cooks REBOUND (Off:7 Def:6),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,587.0,13.0,6.0,7.0,,,,,,
589,PT04M31.00S,2023-04-09T19:02:06.7Z,4,REGULAR,foul,personal,[],1631106,,,1610612764,103,103,2023-04-09T19:02:25Z,5800000,False,,,0,,T. Eason personal FOUL (2 PF),"[1631106, 1630692]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Center,202901.0,2.0,0.0,Goodwin,1630692.0,,,,,,,,,,,,,,,
591,PT04M31.00S,2023-04-09T19:02:25.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,103,103,2023-04-09T19:02:25Z,5820000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M31.00S,2023-04-09T19:02:28.4Z,4,REGULAR,substitution,out,[],1629134,,,1610612764,103,103,2023-04-09T19:04:53Z,5830000,False,,,0,,SUB out: K. Nunn,[1629134],1610612764.0,WAS,,,,Nunn,K. Nunn,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M31.00S,2023-04-09T19:02:28.4Z,4,REGULAR,substitution,in,[],1631245,,,1610612764,103,103,2023-04-09T19:04:53Z,5840000,False,,,0,,SUB in: Q. Jackson,[1631245],1610612764.0,WAS,,,,Jackson,Q. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT04M17.00S,2023-04-09T19:05:38.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612764,103,103,2023-04-09T19:05:45Z,5850000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Center,202901.0,,,,,,,,,,,,,,,,,,,
595,PT04M01.00S,2023-04-09T19:06:02.7Z,4,REGULAR,foul,personal,['2freethrow'],1630692,,,1610612745,103,103,2023-04-09T19:06:07Z,5860000,False,,,0,,J. Goodwin shooting personal FOUL (3 PF) (Smith Jr. 2 FT),"[1630692, 1631095]",1610612764.0,WAS,shooting,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,2715.0,3.0,0.0,Smith Jr.,1631095.0,,,,,,,,,,,,,,,
597,PT04M01.00S,2023-04-09T19:06:32.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1631095,,,1610612745,103,104,2023-04-09T19:06:32Z,5880000,False,,,0,,J. Smith Jr. Free Throw 1 of 2 (19 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,
598,PT04M01.00S,2023-04-09T19:06:51.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1631095,,,1610612745,103,105,2023-04-09T19:06:51Z,5890000,False,,,0,,J. Smith Jr. Free Throw 2 of 2 (20 PTS),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,Made,20.0,,,,,,,,,,,,
599,PT03M41.00S,2023-04-09T19:07:15.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641645,86.7772667542707,53.67647058823529,1610612764,103,105,2023-04-09T19:07:20Z,5900000,False,18.0,72.0,1,right,MISS X. Cooks 7' Hook - blocked,"[1641645, 1626246]",1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.41,Missed,,Marjanovic,1626246.0,,,,,,,,,,
600,PT03M41.00S,2023-04-09T19:07:15.2Z,4,REGULAR,block,,[],1626246,,,1610612764,103,105,2023-04-09T19:07:18Z,5910000,False,,,0,,B. Marjanovic BLOCK (1 BLK),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
601,PT03M38.00S,2023-04-09T19:07:18.2Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,103,105,2023-04-09T19:07:20Z,5920000,False,,,0,,T. Eason REBOUND (Off:2 Def:5),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,599.0,7.0,5.0,2.0,,,,,,
602,PT03M26.00S,2023-04-09T19:07:29.7Z,4,REGULAR,2pt,Jump Shot,[],1630528,24.096583442838366,45.34313725490197,1610612745,103,107,2023-04-09T19:07:34Z,5930000,False,23.0,174.0,1,left,J. Christopher 17' step back Jump Shot (8 PTS),[1630528],1610612745.0,HOU,step back,,,Christopher,J. Christopher,,,,,Mid-Range,16-24 Center,,,,,,17.56,Made,8.0,,,,,,,,,,,,
603,PT03M09.00S,2023-04-09T19:07:47.2Z,4,REGULAR,3pt,Jump Shot,[],1631098,71.13994743758212,20.34313725490196,1610612764,103,107,2023-04-09T19:07:55Z,5940000,False,-148.0,219.0,1,right,MISS J. Davis 26' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,,,,,,26.43,Missed,,,,,,,,,,,,,
604,PT03M06.00S,2023-04-09T19:07:50.2Z,4,REGULAR,rebound,defensive,[],1631102,,,1610612745,103,107,2023-04-09T19:07:55Z,5950000,False,,,0,,T. Washington Jr. REBOUND (Off:0 Def:3),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,603.0,3.0,3.0,0.0,,,,,,
605,PT03M04.00S,2023-04-09T19:07:53.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631098,,,1610612745,103,107,2023-04-09T19:08:01Z,5960000,False,,,0,,J. Davis shooting personal FOUL (4 PF) (Washington Jr. 2 FT),"[1631098, 1631102]",1610612764.0,WAS,shooting,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,202901.0,4.0,0.0,Washington Jr.,1631102.0,,,,,,,,,,,,,,,
607,PT03M04.00S,2023-04-09T19:08:22.6Z,4,REGULAR,freethrow,1 of 2,[],1631102,,,1610612745,103,107,2023-04-09T19:08:40Z,5980000,False,,,0,,MISS T. Washington Jr. Free Throw 1 of 2,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
608,PT03M04.00S,2023-04-09T19:08:22.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,103,107,2023-04-09T19:08:40Z,5990000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,607.0,,,,,,,,,
609,PT03M04.00S,2023-04-09T19:08:22.6Z,4,REGULAR,freethrow,2 of 2,[],1631102,,,1610612745,103,107,2023-04-09T19:08:40Z,6000000,False,,,0,,MISS T. Washington Jr. Free Throw 2 of 2,[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
610,PT03M01.00S,2023-04-09T19:08:25.6Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612764,103,107,2023-04-09T19:08:40Z,6010000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:5),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,609.0,5.0,5.0,0.0,,,,,,
611,PT02M39.00S,2023-04-09T19:09:00.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631098,87.56570302233902,52.450980392156865,1610612764,103,107,2023-04-09T19:09:06Z,6020000,False,12.0,64.0,1,right,MISS J. Davis 6' driving floating Shot,[1631098],1610612764.0,WAS,driving floating,,,Davis,J. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.56,Missed,,,,,,,,,,,,,
612,PT02M37.00S,2023-04-09T19:09:02.8Z,4,REGULAR,rebound,defensive,[],1626246,,,1610612745,103,107,2023-04-09T19:09:06Z,6030000,False,,,0,,B. Marjanovic REBOUND (Off:2 Def:3),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,611.0,5.0,3.0,2.0,,,,,,
613,PT02M31.00S,2023-04-09T19:09:09.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631106,7.802233902759525,53.431372549019606,1610612745,103,107,2023-04-09T19:13:51Z,6040000,False,-17.0,21.0,1,left,MISS T. Eason running Layup,[1631106],1610612745.0,HOU,running,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,,,,2.7,Missed,,,,,,,,,,,,,
614,PT02M31.00S,2023-04-09T19:09:09.1Z,4,REGULAR,rebound,offensive,[],1626246,,,1610612745,103,107,2023-04-09T19:13:51Z,6050000,False,,,0,,B. Marjanovic REBOUND (Off:3 Def:3),[1626246],1610612745.0,HOU,,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,,,,,,613.0,6.0,3.0,3.0,,,,,,
615,PT02M27.00S,2023-04-09T19:09:12.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626246,5.962549277266746,49.50980392156863,1610612745,103,109,2023-04-09T19:14:22Z,6060000,False,2.0,4.0,1,left,B. Marjanovic putback Layup (10 PTS),[1626246],1610612745.0,HOU,putback,,,Marjanovic,B. Marjanovic,,,,,Restricted Area,0-8 Center,,,,,,0.43,Made,10.0,,,,,,,,,,,,
616,PT02M12.00S,2023-04-09T19:09:27.9Z,4,REGULAR,3pt,Jump Shot,[],1631098,87.82851511169514,94.6078431372549,1610612764,103,109,2023-04-09T19:09:32Z,6070000,False,223.0,62.0,1,right,MISS J. Davis 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Right Corner 3,24+ Right,,,,,,23.14,Missed,,,,,,,,,,,,,
617,PT02M09.00S,2023-04-09T19:09:30.9Z,4,REGULAR,rebound,defensive,[],1631106,,,1610612745,103,109,2023-04-09T19:09:32Z,6080000,False,,,0,,T. Eason REBOUND (Off:2 Def:6),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Right Corner 3,24+ Right,,,,,,,,,,,616.0,8.0,6.0,2.0,,,,,,
618,PT01M59.00S,2023-04-09T19:09:42.3Z,4,REGULAR,2pt,Jump Shot,[],1630528,21.468462549277262,50.0,1610612745,103,111,2023-04-09T19:09:48Z,6090000,False,0.0,149.0,1,left,J. Christopher 14' pullup Jump Shot (10 PTS),[1630528],1610612745.0,HOU,pullup,,,Christopher,J. Christopher,,,,,Mid-Range,8-16 Center,,,,,,14.93,Made,10.0,,,,,,,,,,,,
619,PT01M59.00S,2023-04-09T19:09:49.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,103,111,2023-04-09T19:09:49Z,6100000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M46.00S,2023-04-09T19:11:33.2Z,4,REGULAR,3pt,Jump Shot,[],1630692,71.7969776609724,18.872549019607845,1610612764,103,111,2023-04-09T19:11:37Z,6110000,False,-156.0,213.0,1,right,MISS J. Goodwin 26' 3PT,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,26.35,Missed,,,,,,,,,,,,,
621,PT01M43.00S,2023-04-09T19:11:36.2Z,4,REGULAR,rebound,defensive,[],1631095,,,1610612745,103,111,2023-04-09T19:11:37Z,6120000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,620.0,5.0,4.0,1.0,,,,,,
622,PT01M35.00S,2023-04-09T19:11:44.1Z,4,REGULAR,turnover,bad pass,[],1631095,,,1610612745,103,111,2023-04-09T19:11:49Z,6130000,False,,,0,,J. Smith Jr. bad pass TURNOVER (1 TO),"[1631095, 1630225]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,1.0,Todd,1630225.0
623,PT01M35.00S,2023-04-09T19:11:44.1Z,4,REGULAR,steal,,[],1630225,,,1610612764,103,111,2023-04-09T19:11:46Z,6140000,False,,,0,,I. Todd STEAL (1 STL),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT01M31.00S,2023-04-09T19:11:49.4Z,4,REGULAR,foul,personal,['2freethrow'],1631102,,,1610612764,103,111,2023-04-09T19:11:55Z,6150000,False,,,0,,T. Washington Jr. shooting personal FOUL (2 PF) (Goodwin 2 FT),"[1631102, 1630692]",1610612745.0,HOU,shooting,,,Washington Jr.,T. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,2715.0,2.0,0.0,Goodwin,1630692.0,,,,,,,,,,,,,,,
626,PT01M31.00S,2023-04-09T19:12:12.2Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630692,,,1610612764,104,111,2023-04-09T19:12:12Z,6170000,False,,,0,,J. Goodwin Free Throw 1 of 2 (21 PTS),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,
627,PT01M31.00S,2023-04-09T19:12:26.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630692,,,1610612764,105,111,2023-04-09T19:12:26Z,6180000,False,,,0,,J. Goodwin Free Throw 2 of 2 (22 PTS),[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,Made,22.0,,,,,,,,,,,,
628,PT01M12.00S,2023-04-09T19:12:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630528,17.132063074901453,38.970588235294116,1610612745,105,113,2023-04-09T19:13:03Z,6190000,False,55.0,109.0,1,left,J. Christopher 12' fadeaway Jump Shot (12 PTS),[1630528],1610612745.0,HOU,fadeaway,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.17,Made,12.0,,,,,,,,,,,,
629,PT01M07.00S,2023-04-09T19:13:05.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612764,105,113,2023-04-09T19:13:15Z,6200000,False,,,0,,J. Smith Jr. personal FOUL (3 PF) (Todd 2 FT),"[1631095, 1630225]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,1628953.0,3.0,1.0,Todd,1630225.0,,,,,,,,,,,,,,,
631,PT01M07.00S,2023-04-09T19:13:31.6Z,4,REGULAR,freethrow,1 of 2,[],1630225,,,1610612764,106,113,2023-04-09T19:13:31Z,6220000,False,,,0,,I. Todd Free Throw 1 of 2 (4 PTS),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
632,PT01M07.00S,2023-04-09T19:13:42.1Z,4,REGULAR,freethrow,2 of 2,[],1630225,,,1610612764,107,113,2023-04-09T19:13:42Z,6230000,False,,,0,,I. Todd Free Throw 2 of 2 (5 PTS),[1630225],1610612764.0,WAS,,,,Todd,I. Todd,,,,,,,,,,,,,Made,5.0,,,,,,,,,,,,
633,PT00M54.00S,2023-04-09T19:14:07.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,107,113,2023-04-09T19:14:07Z,6240000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M54.00S,2023-04-09T19:15:50.9Z,4,REGULAR,violation,kicked ball,[],1630692,,,1610612745,107,113,2023-04-09T19:16:04Z,6250000,False,,,0,,J. Goodwin kicked ball VIOLATION,[1630692],1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,,,1628953.0,,,,,,,,,,,,,,,,,,,
635,PT00M47.20S,2023-04-09T19:16:30.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630225,,,1610612745,107,113,2023-04-09T19:16:40Z,6260000,False,,,0,,I. Todd shooting personal FOUL (4 PF) (Christopher 2 FT),"[1630225, 1630528]",1610612764.0,WAS,shooting,,,Todd,I. Todd,,,,,In The Paint (Non-RA),0-8 Center,2715.0,4.0,0.0,Christopher,1630528.0,,,,,,,,,,,,,,,
637,PT00M47.20S,2023-04-09T19:17:07.1Z,4,REGULAR,freethrow,1 of 2,[],1630528,,,1610612745,107,114,2023-04-09T19:17:30Z,6280000,False,,,0,,J. Christopher Free Throw 1 of 2 (13 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
638,PT00M47.20S,2023-04-09T19:17:07.1Z,4,REGULAR,freethrow,2 of 2,[],1630528,,,1610612745,107,114,2023-04-09T19:17:30Z,6290000,False,,,0,,MISS J. Christopher Free Throw 2 of 2,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
639,PT00M44.20S,2023-04-09T19:17:10.1Z,4,REGULAR,rebound,defensive,[],1641645,,,1610612764,107,114,2023-04-09T19:17:30Z,6300000,False,,,0,,X. Cooks REBOUND (Off:7 Def:7),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,,,,,,,,,,,,,638.0,14.0,7.0,7.0,,,,,,
640,PT00M36.70S,2023-04-09T19:17:36.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630225,89.01116951379764,50.98039215686275,1610612764,109,114,2023-04-09T19:17:41Z,6310000,False,5.0,51.0,1,right,I. Todd driving floating Jump Shot (7 PTS) (J. Goodwin 5 AST),"[1630225, 1630692]",1610612764.0,WAS,driving floating,,,Todd,I. Todd,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.1,Made,7.0,,,,,,,J. Goodwin,1630692.0,5.0,,,
642,PT00M18.20S,2023-04-09T19:17:56.7Z,4,REGULAR,turnover,bad pass,[],1630528,,,1610612745,109,114,2023-04-09T19:18:01Z,6330000,False,,,0,,J. Christopher bad pass TURNOVER (4 TO),"[1630528, 1641645]",1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,4.0,Cooks,1641645.0
643,PT00M18.20S,2023-04-09T19:17:56.7Z,4,REGULAR,steal,,[],1641645,,,1610612764,109,114,2023-04-09T19:17:59Z,6340000,False,,,0,,X. Cooks STEAL (2 STL),[1641645],1610612764.0,WAS,,,,Cooks,X. Cooks,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
644,PT00M14.50S,2023-04-09T19:18:00.3Z,4,REGULAR,turnover,bad pass,[],1630692,,,1610612764,109,114,2023-04-09T19:19:24Z,6350000,False,,,0,,J. Goodwin bad pass TURNOVER (4 TO),"[1630692, 1631102]",1610612764.0,WAS,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,4.0,Washington Jr.,1631102.0
645,PT00M14.50S,2023-04-09T19:18:00.3Z,4,REGULAR,steal,,[],1631102,,,1610612745,109,114,2023-04-09T19:18:02Z,6360000,False,,,0,,T. Washington Jr. STEAL (2 STL),[1631102],1610612745.0,HOU,,,,Washington Jr.,T. Washington Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
646,PT00M00.00S,2023-04-09T19:18:21.6Z,4,REGULAR,period,end,[],0,,,1610612745,109,114,2023-04-09T19:18:21Z,6370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M00.00S,2023-04-09T19:18:24.8Z,4,REGULAR,game,end,[],0,,,0,109,114,2023-04-09T19:18:24Z,6380000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
