actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
521,PT01M00.00S,2026-02-26T02:14:23.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642383,,,1610612744,72,94,2026-02-26T02:14:36Z,5130000,False,,,0,,W. Clayton Jr. loose ball personal FOUL (3 PF) (Leons 2 FT),"[1642383, 1642502]",1610612763.0,MEM,loose ball,,,Clayton Jr.,W. Clayton Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202901.0,,,,,3.0,0.0,Leons,1642502.0,,,,,
523,PT01M00.00S,2026-02-26T02:14:48.0Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1642502,,,1610612744,72,95,2026-02-26T02:14:48Z,5150000,False,,,0,,M. Leons Free Throw 1 of 2 (6 PTS),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
524,PT01M00.00S,2026-02-26T02:15:03.8Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1642502,,,1610612744,72,96,2026-02-26T02:15:03Z,5160000,False,,,0,,M. Leons Free Throw 2 of 2 (7 PTS),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
525,PT00M50.70S,2026-02-26T02:15:15.3Z,3,REGULAR,foul,personal,['2freethrow'],1642502,,,1610612763,72,96,2026-02-26T02:15:26Z,5170000,False,,,0,,M. Leons shooting personal FOUL (3 PF) (Jackson 2 FT),"[1642502, 1641713]",1610612744.0,GSW,shooting,,,Leons,M. Leons,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,,3.0,0.0,Jackson,1641713.0,,,,,
527,PT00M50.70S,2026-02-26T02:15:41.1Z,3,REGULAR,freethrow,1 of 2,[],1641713,,,1610612763,72,96,2026-02-26T02:15:41Z,5190000,False,,,0,,MISS G. Jackson Free Throw 1 of 2,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
528,PT00M50.70S,2026-02-26T02:15:41.1Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,72,96,2026-02-26T02:15:41Z,5200000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,
529,PT00M50.70S,2026-02-26T02:15:58.3Z,3,REGULAR,freethrow,2 of 2,[],1641713,,,1610612763,73,96,2026-02-26T02:15:58Z,5210000,False,,,0,,G. Jackson Free Throw 2 of 2 (20 PTS),[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
530,PT00M29.20S,2026-02-26T02:16:21.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,85.49605781865965,56.86274509803921,1610612744,73,96,2026-02-26T02:38:19Z,5220000,False,34.0,84.0,1,right,MISS B. Podziemski 9' turnaround Shot,[1641764],1610612744.0,GSW,turnaround,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,9.05,Missed,,,,,,,,,,,,,,,,,,
531,PT00M26.30S,2026-02-26T02:16:24.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612763,73,96,2026-02-26T02:16:26Z,5230000,False,,,0,,TEAM defensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,530.0,,,,,,,,,,,,
533,PT00M26.30S,2026-02-26T02:16:32.2Z,3,REGULAR,substitution,out,[],1641764,,,1610612763,73,96,2026-02-26T02:16:41Z,5250000,False,,,0,,SUB out: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT00M26.30S,2026-02-26T02:16:32.2Z,3,REGULAR,substitution,in,[],1627780,,,1610612763,73,96,2026-02-26T02:16:41Z,5260000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT00M02.50S,2026-02-26T02:17:29.5Z,3,REGULAR,3pt,Jump Shot,[],1641765,30.436925098554536,25.98039215686275,1610612763,76,96,2026-02-26T02:17:34Z,5280000,False,120.0,234.0,1,left,O. Prosper 26' 3PT step back (3 PTS) (W. Clayton Jr. 2 AST),"[1641765, 1642383]",1610612763.0,MEM,step back,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Right Center,26.27,Made,3.0,W. Clayton Jr.,1642383.0,2.0,,,,,,,,,,,,,,
538,PT00M00.00S,2026-02-26T02:17:36.0Z,3,REGULAR,heave,,[],0,,,1610612744,76,96,2026-02-26T02:17:45Z,5300000,False,,,0,,GSW Heave,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,56.14,,,,,,,,,,,,,,,,,,,
539,PT00M00.00S,2026-02-26T02:17:40.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612744,76,96,2026-02-26T02:17:40Z,5310000,False,,,0,,TEAM offensive REBOUND,[],1610612744.0,GSW,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,538.0,,,,,,,,,,,,
540,PT00M00.00S,2026-02-26T02:17:40.9Z,3,REGULAR,period,end,[],0,,,1610612744,76,96,2026-02-26T02:17:40Z,5320000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2026-02-26T02:19:30.9Z,4,REGULAR,substitution,out,['startperiod'],1642383,,,1610612744,76,96,2026-02-26T02:20:10Z,5330000,False,,,0,,SUB out: W. Clayton Jr.,[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2026-02-26T02:19:30.9Z,4,REGULAR,substitution,out,['startperiod'],1642954,,,1610612744,76,96,2026-02-26T02:20:10Z,5340000,False,,,0,,SUB out: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2026-02-26T02:19:30.9Z,4,REGULAR,substitution,out,['startperiod'],1642502,,,1610612744,76,96,2026-02-26T02:20:10Z,5350000,False,,,0,,SUB out: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT12M00.00S,2026-02-26T02:19:30.9Z,4,REGULAR,substitution,in,['startperiod'],1629660,,,1610612744,76,96,2026-02-26T02:20:10Z,5360000,False,,,0,,SUB in: T. Jerome,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT12M00.00S,2026-02-26T02:19:30.9Z,4,REGULAR,substitution,in,['startperiod'],1641764,,,1610612744,76,96,2026-02-26T02:20:10Z,5370000,False,,,0,,SUB in: B. Podziemski,[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT12M00.00S,2026-02-26T02:19:30.9Z,4,REGULAR,substitution,in,['startperiod'],1630311,,,1610612744,76,96,2026-02-26T02:20:10Z,5380000,False,,,0,,SUB in: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT12M00.00S,2026-02-26T02:20:17.9Z,4,REGULAR,period,start,[],0,,,1610612744,76,96,2026-02-26T02:20:17Z,5390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT11M36.00S,2026-02-26T02:20:41.6Z,4,REGULAR,3pt,Jump Shot,[],1630311,66.83639947437582,61.51960784313726,1610612744,76,99,2026-02-26T02:20:44Z,5400000,False,58.0,259.0,1,right,P. Spencer 26' 3PT  (10 PTS) (M. Moody 2 AST),"[1630311, 1630541]",1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Center,26.55,Made,10.0,M. Moody,1630541.0,2.0,,,,,,,,,,,,,,
550,PT11M24.00S,2026-02-26T02:20:52.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641713,14.799605781865965,35.78431372549019,1610612763,78,99,2026-02-26T02:20:57Z,5420000,False,71.0,87.0,1,left,G. Jackson 11' driving floating Jump Shot (22 PTS),[1641713],1610612763.0,MEM,driving floating,,,Jackson,G. Jackson,,,,,In The Paint (Non-RA),8-16 Right,11.2,Made,22.0,,,,,,,,,,,,,,,,,
551,PT11M03.00S,2026-02-26T02:21:13.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627780,91.80354796320631,39.46078431372549,1610612744,78,101,2026-02-26T02:21:18Z,5430000,False,-53.0,25.0,1,right,G. Payton II driving floating Jump Shot (11 PTS),[1627780],1610612744.0,GSW,driving floating,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,5.81,Made,11.0,,,,,,,,,,,,,,,,,
552,PT10M52.00S,2026-02-26T02:21:25.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629660,9.937582128777924,46.81372549019608,1610612763,80,101,2026-02-26T02:21:31Z,5440000,False,16.0,41.0,1,left,T. Jerome driving finger roll Layup (14 PTS),[1629660],1610612763.0,MEM,driving finger roll,,,Jerome,T. Jerome,,,,,Restricted Area,0-8 Center,4.39,Made,14.0,,,,,,,,,,,,,,,,,
553,PT10M32.00S,2026-02-26T02:21:46.9Z,4,REGULAR,foul,personal,['2freethrow'],1641765,,,1610612744,80,101,2026-02-26T02:21:56Z,5450000,False,,,0,,O. Prosper shooting personal FOUL (2 PF) (Podziemski 2 FT),"[1641765, 1641764]",1610612763.0,MEM,shooting,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1146.0,,,,,2.0,0.0,Podziemski,1641764.0,,,,,
555,PT10M32.00S,2026-02-26T02:22:16.2Z,4,REGULAR,freethrow,1 of 2,[],1641764,,,1610612744,80,102,2026-02-26T02:22:16Z,5470000,False,,,0,,B. Podziemski Free Throw 1 of 2 (13 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,13.0,,,,,,,,,,,,,,,,,
557,PT10M32.00S,2026-02-26T02:23:33.2Z,4,REGULAR,freethrow,2 of 2,[],1641764,,,1610612744,80,103,2026-02-26T02:23:33Z,5490000,False,,,0,,B. Podziemski Free Throw 2 of 2 (14 PTS),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
558,PT10M15.00S,2026-02-26T02:23:51.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629660,11.645860709592641,60.049019607843135,1610612763,82,103,2026-02-26T02:23:57Z,5500000,False,-50.0,57.0,1,left,T. Jerome 7' driving floating Jump Shot (16 PTS),[1629660],1610612763.0,MEM,driving floating,,,Jerome,T. Jerome,,,,,In The Paint (Non-RA),0-8 Center,7.6,Made,16.0,,,,,,,,,,,,,,,,,
559,PT09M51.00S,2026-02-26T02:24:15.1Z,4,REGULAR,3pt,Jump Shot,[],1627780,67.62483574244416,30.14705882352941,1610612744,82,106,2026-02-26T02:24:19Z,5510000,False,-99.0,252.0,1,right,G. Payton II 27' 3PT  (14 PTS) (P. Spencer 7 AST),"[1627780, 1630311]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Left Center,27.07,Made,14.0,P. Spencer,1630311.0,7.0,,,,,,,,,,,,,,
561,PT09M41.00S,2026-02-26T02:24:25.5Z,4,REGULAR,3pt,Jump Shot,[],1629660,34.641918528252305,50.73529411764706,1610612763,85,106,2026-02-26T02:24:29Z,5530000,False,-4.0,273.0,1,left,T. Jerome 27' 3PT pullup (19 PTS),[1629660],1610612763.0,MEM,pullup,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Center,27.31,Made,19.0,,,,,,,,,,,,,,,,,
562,PT09M29.00S,2026-02-26T02:24:37.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630311,89.04402102496715,40.19607843137255,1610612744,85,106,2026-02-26T02:24:41Z,5540000,False,-49.0,50.0,1,right,MISS P. Spencer 7' driving floating bank Shot,[1630311],1610612744.0,GSW,driving floating bank,,,Spencer,P. Spencer,,,,,In The Paint (Non-RA),0-8 Center,7.04,Missed,,,,,,,,,,,,,,,,,,
563,PT09M26.00S,2026-02-26T02:24:40.4Z,4,REGULAR,rebound,offensive,[],1627780,,,1610612744,85,106,2026-02-26T02:24:40Z,5550000,False,,,0,,G. Payton II REBOUND (Off:1 Def:2),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,562.0,3.0,2.0,1.0,,,,,,,,,
564,PT09M23.00S,2026-02-26T02:24:43.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630311,77.7431011826544,10.049019607843137,1610612744,85,106,2026-02-26T02:24:47Z,5560000,False,-200.0,157.0,1,right,MISS P. Spencer 25' 3PT,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Left Center,25.39,Missed,,,,,,,,,,,,,,,,,,
565,PT09M21.00S,2026-02-26T02:24:45.2Z,4,REGULAR,rebound,offensive,[],201143,,,1610612744,85,106,2026-02-26T02:24:47Z,5570000,False,,,0,,A. Horford REBOUND (Off:1 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,,,,,,,,564.0,6.0,5.0,1.0,,,,,,,,,
566,PT09M19.00S,2026-02-26T02:24:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201143,93.11760840998686,56.372549019607845,1610612744,85,106,2026-02-26T02:24:53Z,5580000,False,32.0,12.0,1,right,MISS A. Horford putback Layup,[201143],1610612744.0,GSW,putback,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,3.42,Missed,,,,,,,,,,,,,,,,,,
567,PT09M15.00S,2026-02-26T02:24:51.3Z,4,REGULAR,rebound,offensive,[],201143,,,1610612744,85,106,2026-02-26T02:24:51Z,5590000,False,,,0,,A. Horford REBOUND (Off:2 Def:5),[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,,,,,,,,566.0,7.0,5.0,2.0,,,,,,,,,
568,PT09M15.00S,2026-02-26T02:24:51.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201143,94.40999984741211,50.0,1610612744,85,108,2026-02-26T02:24:56Z,5600000,False,0.0,0.0,1,right,A. Horford tip Layup (10 PTS),[201143],1610612744.0,GSW,tip,,,Horford,A. Horford,,,,,Restricted Area,0-8 Center,0.0,Made,10.0,,,,,,,,,,,,,,,,,
569,PT09M08.00S,2026-02-26T02:24:58.6Z,4,REGULAR,3pt,Jump Shot,[],1629660,39.635348226018394,20.34313725490196,1610612763,85,108,2026-02-26T02:25:02Z,5610000,False,148.0,320.0,1,left,MISS T. Jerome 35' 3PT,[1629660],1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,35.28,Missed,,,,,,,,,,,,,,,,,,
570,PT09M05.00S,2026-02-26T02:25:01.6Z,4,REGULAR,rebound,defensive,[],1630311,,,1610612744,85,108,2026-02-26T02:25:02Z,5620000,False,,,0,,P. Spencer REBOUND (Off:1 Def:1),[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,Above the Break 3,24+ Right Center,,,,,,,,569.0,2.0,1.0,1.0,,,,,,,,,
571,PT08M53.00S,2026-02-26T02:25:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,92.19776609724047,43.627450980392155,1610612744,85,110,2026-02-26T02:25:20Z,5630000,False,-32.0,21.0,1,right,G. Payton II cutting Layup (16 PTS) (P. Spencer 8 AST),"[1627780, 1630311]",1610612744.0,GSW,cutting,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,3.81,Made,16.0,P. Spencer,1630311.0,8.0,,,,,,,,,,,,,,
573,PT08M42.00S,2026-02-26T02:25:24.8Z,4,REGULAR,2pt,Jump Shot,[],1642914,5.469776609724048,9.068627450980392,1610612763,87,110,2026-02-26T02:25:33Z,5650000,False,205.0,-1.0,1,left,J. Small 20' Jump Shot (13 PTS) (T. Jerome 5 AST),"[1642914, 1629660]",1610612763.0,MEM,,,,Small,J. Small,,,,,Mid-Range,16-24 Right,20.47,Made,13.0,T. Jerome,1629660.0,5.0,,,,,,,,,,,,,,
575,PT08M27.00S,2026-02-26T02:25:40.2Z,4,REGULAR,3pt,Jump Shot,[],201143,70.12155059132719,25.245098039215684,1610612744,87,110,2026-02-26T02:25:44Z,5670000,False,-124.0,228.0,1,right,MISS A. Horford 25' 3PT,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,Above the Break 3,24+ Left Center,25.98,Missed,,,,,,,,,,,,,,,,,,
576,PT08M24.00S,2026-02-26T02:25:43.2Z,4,REGULAR,rebound,offensive,[],1630541,,,1610612744,87,110,2026-02-26T02:25:44Z,5680000,False,,,0,,M. Moody REBOUND (Off:1 Def:1),[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,Above the Break 3,24+ Left Center,,,,,,,,575.0,2.0,1.0,1.0,,,,,,,,,
577,PT08M22.00S,2026-02-26T02:25:45.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,79.05716162943496,92.8921568627451,1610612744,87,113,2026-02-26T02:25:52Z,5690000,False,214.0,144.0,1,right,B. Podziemski 25' 3PT  (17 PTS) (M. Moody 3 AST),"[1641764, 1630541]",1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,25.86,Made,17.0,M. Moody,1630541.0,3.0,,,,,,,,,,,,,,
579,PT08M20.00S,2026-02-26T02:25:50.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,87,113,2026-02-26T02:25:50Z,5710000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,out,[],1642914,,,1610612763,87,113,2026-02-26T02:28:29Z,5720000,False,,,0,,SUB out: J. Small,[1642914],1610612763.0,MEM,,,,Small,J. Small,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,out,[],1641765,,,1610612763,87,113,2026-02-26T02:28:29Z,5730000,False,,,0,,SUB out: O. Prosper,[1641765],1610612763.0,MEM,,,,Prosper,O. Prosper,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,out,[],1627780,,,1610612763,87,113,2026-02-26T02:28:29Z,5740000,False,,,0,,SUB out: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,out,[],1630541,,,1610612763,87,113,2026-02-26T02:28:29Z,5750000,False,,,0,,SUB out: M. Moody,[1630541],1610612744.0,GSW,,,,Moody,M. Moody,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,out,[],1630311,,,1610612763,87,113,2026-02-26T02:28:29Z,5760000,False,,,0,,SUB out: P. Spencer,[1630311],1610612744.0,GSW,,,,Spencer,P. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,in,[],1630590,,,1610612763,87,113,2026-02-26T02:28:29Z,5770000,False,,,0,,SUB in: S. Pippen Jr.,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,in,[],1641707,,,1610612763,87,113,2026-02-26T02:28:29Z,5780000,False,,,0,,SUB in: T. Hendricks,[1641707],1610612763.0,MEM,,,,Hendricks,T. Hendricks,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,in,[],1642954,,,1610612763,87,113,2026-02-26T02:28:29Z,5790000,False,,,0,,SUB in: W. Richard,[1642954],1610612744.0,GSW,,,,Richard,W. Richard,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,in,[],1630611,,,1610612763,87,113,2026-02-26T02:28:29Z,5800000,False,,,0,,SUB in: G. Santos,[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M20.00S,2026-02-26T02:27:28.4Z,4,REGULAR,substitution,in,[],1642502,,,1610612763,87,113,2026-02-26T02:28:29Z,5810000,False,,,0,,SUB in: M. Leons,[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M10.00S,2026-02-26T02:28:55.1Z,4,REGULAR,foul,personal,['2freethrow'],1642954,,,1610612763,87,113,2026-02-26T02:29:05Z,5820000,False,,,0,,W. Richard shooting personal FOUL (1 PF) (Pippen Jr. 2 FT),"[1642954, 1630590]",1610612744.0,GSW,shooting,,,Richard,W. Richard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,202901.0,,,,,1.0,0.0,Pippen Jr.,1630590.0,,,,,
592,PT08M10.00S,2026-02-26T02:29:21.0Z,4,REGULAR,freethrow,1 of 2,[],1630590,,,1610612763,87,113,2026-02-26T02:29:21Z,5840000,False,,,0,,MISS S. Pippen Jr. Free Throw 1 of 2,[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
593,PT08M10.00S,2026-02-26T02:29:21.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,87,113,2026-02-26T02:29:21Z,5850000,False,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,592.0,,,,,,,,,,,,
594,PT08M10.00S,2026-02-26T02:29:36.8Z,4,REGULAR,freethrow,2 of 2,[],1630590,,,1610612763,88,113,2026-02-26T02:29:36Z,5860000,False,,,0,,S. Pippen Jr. Free Throw 2 of 2 (8 PTS),[1630590],1610612763.0,MEM,,,,Pippen Jr.,S. Pippen Jr.,,,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
595,PT07M53.00S,2026-02-26T02:30:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630611,93.11760840998686,55.14705882352941,1610612744,88,115,2026-02-26T02:30:10Z,5870000,False,26.0,12.0,1,right,G. Santos driving reverse Layup (16 PTS),[1630611],1610612744.0,GSW,driving reverse,,,Santos,G. Santos,,,,,Restricted Area,0-8 Center,2.84,Made,16.0,,,,,,,,,,,,,,,,,
596,PT07M53.00S,2026-02-26T02:30:05.0Z,4,REGULAR,foul,personal,['1freethrow'],1641713,,,1610612744,88,115,2026-02-26T02:30:11Z,5880000,False,,,0,,G. Jackson shooting personal FOUL (2 PF) (Santos 1 FT),"[1641713, 1630611]",1610612763.0,MEM,shooting,,,Jackson,G. Jackson,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,,2.0,0.0,Santos,1630611.0,,,,,
598,PT07M53.00S,2026-02-26T02:30:33.1Z,4,REGULAR,freethrow,1 of 1,[],1630611,,,1610612744,88,116,2026-02-26T02:30:33Z,5900000,False,,,0,,G. Santos Free Throw 1 of 1 (17 PTS),[1630611],1610612744.0,GSW,,,,Santos,G. Santos,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
599,PT07M35.00S,2026-02-26T02:30:51.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641707,16.63929040735874,44.36274509803921,1610612763,88,116,2026-02-26T02:30:56Z,5910000,False,28.0,104.0,1,left,MISS T. Hendricks 10' turnaround Shot,[1641707],1610612763.0,MEM,turnaround,,,Hendricks,T. Hendricks,,,,,In The Paint (Non-RA),8-16 Center,10.77,Missed,,,,,,,,,,,,,,,,,,
600,PT07M32.00S,2026-02-26T02:30:54.6Z,4,REGULAR,rebound,defensive,[],1642502,,,1610612744,88,116,2026-02-26T02:30:56Z,5920000,False,,,0,,M. Leons REBOUND (Off:5 Def:3),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,599.0,8.0,3.0,5.0,,,,,,,,,
601,PT07M17.00S,2026-02-26T02:31:08.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641764,92.06636005256242,57.84313725490197,1610612744,88,118,2026-02-26T02:44:43Z,5930000,False,39.0,22.0,1,right,B. Podziemski driving Layup (19 PTS),[1641764],1610612744.0,GSW,driving,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,4.5,Made,19.0,,,,,,,,,,,,,,,,,
602,PT07M03.00S,2026-02-26T02:31:23.1Z,4,REGULAR,turnover,lost ball,[],1629660,,,1610612763,88,118,2026-02-26T02:31:26Z,5940000,False,,,0,,T. Jerome lost ball TURNOVER (2 TO),"[1629660, 1642502]",1610612763.0,MEM,,,,Jerome,T. Jerome,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Leons,1642502.0,,
603,PT07M03.00S,2026-02-26T02:31:23.1Z,4,REGULAR,steal,,[],1642502,,,1610612744,88,118,2026-02-26T02:31:24Z,5950000,False,,,0,,M. Leons STEAL (2 STL),[1642502],1610612744.0,GSW,,,,Leons,M. Leons,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
604,PT06M59.00S,2026-02-26T02:31:28.3Z,4,REGULAR,turnover,out-of-bounds,[],1642502,,,1610612744,88,118,2026-02-26T02:31:34Z,5960000,False,,,0,,M. Leons bad pass out-of-bounds TURNOVER (1 TO),[1642502],1610612744.0,GSW,bad pass,,,Leons,M. Leons,,,,,Above the Break 3,24+ Center,,,,,,,200833.0,,,,,,,,,1.0,,,,
605,PT06M59.00S,2026-02-26T02:31:32.1Z,4,REGULAR,substitution,out,[],201143,,,1610612763,88,118,2026-02-26T02:31:36Z,5970000,False,,,0,,SUB out: A. Horford,[201143],1610612744.0,GSW,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT06M59.00S,2026-02-26T02:31:32.1Z,4,REGULAR,substitution,in,[],1642366,,,1610612763,88,118,2026-02-26T02:31:36Z,5980000,False,,,0,,SUB in: Q. Post,[1642366],1610612744.0,GSW,,,,Post,Q. Post,,,,,,,,,,,,,,,,,,,,,,,,,,
