actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
417,PT08M05.00S,2025-12-27T02:31:09.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628398,12.302890932982917,47.30392156862745,1610612749,71,61,2025-12-27T02:31:14Z,4130000,False,13.0,63.0,1,left,MISS K. Kuzma 6' turnaround Hook,[1628398],1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,6.45,Missed,,,,,,,,,,,,,,,,,,
418,PT08M01.00S,2025-12-27T02:31:13.9Z,3,REGULAR,rebound,defensive,[],1630583,,,1610612763,71,61,2025-12-27T02:31:14Z,4140000,False,,,0,,S. Aldama REBOUND (Off:1 Def:5),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,In The Paint (Non-RA),0-8 Center,,,417.0,6.0,5.0,1.0,,,,,,,,,,,,,,
419,PT07M54.00S,2025-12-27T02:31:24.6Z,3,REGULAR,foul,personal,[],1626167,,,1610612763,71,61,2025-12-27T02:31:31Z,4150000,False,,,0,,M. Turner personal FOUL (3 PF),"[1626167, 1631132]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,203591.0,,,,,,,,,,3.0,0.0,Koloko,1631132.0
421,PT07M47.00S,2025-12-27T02:31:56.2Z,3,REGULAR,3pt,Jump Shot,[],1642377,78.53153745072274,9.803921568627452,1610612763,74,61,2025-12-27T02:32:00Z,4170000,False,-201.0,149.0,1,right,J. Wells 25' 3PT  (9 PTS) (S. Aldama 3 AST),"[1642377, 1630583]",1610612763.0,MEM,,,,Wells,J. Wells,,,,,Above the Break 3,24+ Left Center,25.04,Made,,,,,,,,,9.0,,,S. Aldama,1630583.0,3.0,,,,
423,PT07M33.00S,2025-12-27T02:32:09.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.915243101182654,40.19607843137255,1610612749,74,61,2025-12-27T02:32:58Z,4190000,False,49.0,13.0,1,left,MISS K. Porter Jr. driving Layup,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.06,Missed,,,,,,,,,,,,,,,,,,
424,PT07M31.00S,2025-12-27T02:32:11.6Z,3,REGULAR,rebound,defensive,[],1629630,,,1610612763,74,61,2025-12-27T02:32:13Z,4200000,False,,,0,,J. Morant REBOUND (Off:0 Def:3),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),0-8 Center,,,423.0,3.0,3.0,0.0,,,,,,,,,,,,,,
425,PT07M27.00S,2025-12-27T02:32:16.1Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631132,93.24901445466492,49.754901960784316,1610612763,76,61,2025-12-27T02:32:31Z,4210000,False,-1.0,11.0,1,right,C. Koloko running alley-oop DUNK (2 PTS) (J. Morant 7 AST),"[1631132, 1629630]",1610612763.0,MEM,running alley-oop,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,1.11,Made,,,,,,,,,2.0,,,J. Morant,1629630.0,7.0,,,,
427,PT07M27.00S,2025-12-27T02:32:20.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,76,61,2025-12-27T02:32:20Z,4230000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT07M27.00S,2025-12-27T02:34:11.8Z,3,REGULAR,substitution,out,[],1628398,,,1610612749,76,61,2025-12-27T02:35:03Z,4240000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT07M27.00S,2025-12-27T02:34:11.8Z,3,REGULAR,substitution,in,[],1631157,,,1610612749,76,61,2025-12-27T02:35:03Z,4250000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT07M14.00S,2025-12-27T02:35:22.9Z,3,REGULAR,3pt,Jump Shot,[],1631260,31.225361366622867,29.411764705882355,1610612749,76,64,2025-12-27T02:35:27Z,4260000,False,103.0,241.0,1,left,A. Green 26' 3PT pullup (17 PTS) (R. Rollins 3 AST),"[1631260, 1631157]",1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,26.2,Made,,,,,,,,,17.0,,,R. Rollins,1631157.0,3.0,,,,
432,PT06M56.00S,2025-12-27T02:35:41.0Z,3,REGULAR,turnover,lost ball,[],1629630,,,1610612763,76,64,2025-12-27T02:36:19Z,4280000,False,,,0,,J. Morant lost ball TURNOVER (3 TO),"[1629630, 1629645]",1610612763.0,MEM,,,,Morant,J. Morant,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,3.0,Porter Jr.,1629645.0,,,,,,,,,,
433,PT06M56.00S,2025-12-27T02:35:41.0Z,3,REGULAR,steal,,[],1629645,,,1610612749,76,64,2025-12-27T02:36:19Z,4290000,False,,,0,,K. Porter Jr. STEAL (2 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
434,PT06M51.00S,2025-12-27T02:35:49.8Z,3,REGULAR,foul,personal,['2freethrow'],1631132,,,1610612749,76,64,2025-12-27T02:36:03Z,4300000,False,,,0,,C. Koloko shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1631132, 1629645]",1610612763.0,MEM,shooting,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,203591.0,,,,,,,,,,1.0,0.0,Porter Jr.,1629645.0
436,PT06M51.00S,2025-12-27T02:36:23.7Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629645,,,1610612749,76,65,2025-12-27T02:36:50Z,4320000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (10 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
437,PT06M51.00S,2025-12-27T02:36:25.2Z,3,REGULAR,substitution,out,[],1629630,,,1610612749,76,65,2025-12-27T02:36:32Z,4330000,False,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT06M51.00S,2025-12-27T02:36:25.2Z,3,REGULAR,substitution,in,[],1642285,,,1610612749,76,65,2025-12-27T02:36:32Z,4340000,False,,,0,,SUB in: C. Spencer,[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT06M51.00S,2025-12-27T02:36:23.7Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629645,,,1610612749,76,65,2025-12-27T02:36:50Z,4350000,False,,,0,,MISS K. Porter Jr. Free Throw 2 of 2,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
440,PT06M48.00S,2025-12-27T02:36:26.7Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,76,65,2025-12-27T02:36:50Z,4360000,False,,,0,,B. Portis REBOUND (Off:4 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,439.0,9.0,5.0,4.0,,,,,,,,,,,,,,
441,PT06M45.00S,2025-12-27T02:36:50.9Z,3,REGULAR,turnover,bad pass,[],1626171,,,1610612749,76,65,2025-12-27T02:36:54Z,4370000,False,,,0,,B. Portis bad pass TURNOVER (3 TO),"[1626171, 1631132]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,3.0,Koloko,1631132.0,,,,,,,,,,
442,PT06M45.00S,2025-12-27T02:36:50.9Z,3,REGULAR,steal,,[],1631132,,,1610612763,76,65,2025-12-27T02:36:52Z,4380000,False,,,0,,C. Koloko STEAL (1 STL),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
443,PT06M41.00S,2025-12-27T02:36:55.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631132,94.1688567674113,49.754901960784316,1610612763,78,65,2025-12-27T02:37:01Z,4390000,False,-1.0,2.0,1,right,C. Koloko running alley-oop DUNK (4 PTS) (J. Wells 2 AST),"[1631132, 1642377]",1610612763.0,MEM,running alley-oop,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,0.26,Made,,,,,,,,,4.0,,,J. Wells,1642377.0,2.0,,,,
445,PT06M19.00S,2025-12-27T02:37:17.3Z,3,REGULAR,turnover,bad pass,[],1626167,,,1610612749,78,65,2025-12-27T02:39:18Z,4410000,False,,,0,,M. Turner bad pass TURNOVER (2 TO),"[1626167, 1631132]",1610612749.0,MIL,,,,Turner,M. Turner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Koloko,1631132.0,,,,,,,,,,
446,PT06M19.00S,2025-12-27T02:37:17.3Z,3,REGULAR,steal,,[],1631132,,,1610612763,78,65,2025-12-27T02:39:18Z,4420000,False,,,0,,C. Koloko STEAL (2 STL),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
447,PT06M09.00S,2025-12-27T02:37:28.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630583,71.30420499342969,75.24509803921569,1610612763,78,65,2025-12-27T02:37:31Z,4430000,False,126.0,217.0,1,right,MISS S. Aldama 25' 3PT,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,Above the Break 3,24+ Right Center,25.12,Missed,,,,,,,,,,,,,,,,,,
448,PT06M05.00S,2025-12-27T02:37:32.0Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,78,65,2025-12-27T02:37:31Z,4440000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:6),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,447.0,6.0,6.0,0.0,,,,,,,,,,,,,,
449,PT05M55.00S,2025-12-27T02:37:41.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.258212877792378,49.50980392156863,1610612749,78,65,2025-12-27T02:37:47Z,4450000,False,2.0,6.0,1,left,MISS K. Porter Jr. driving reverse Layup,[1629645],1610612749.0,MIL,driving reverse,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,0.68,Missed,,,,,,,,,,,,,,,,,,
450,PT05M53.00S,2025-12-27T02:37:44.1Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,78,65,2025-12-27T02:37:44Z,4460000,False,,,0,,B. Portis REBOUND (Off:5 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,449.0,10.0,5.0,5.0,,,,,,,,,,,,,,
451,PT05M51.00S,2025-12-27T02:37:45.9Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626171,10.463206307490145,40.931372549019606,1610612749,78,67,2025-12-27T02:37:50Z,4470000,False,45.0,46.0,1,left,B. Portis 6' turnaround Hook (11 PTS),[1626171],1610612749.0,MIL,turnaround,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,6.45,Made,,,,,,,,,11.0,,,,,,,,,
452,PT05M45.00S,2025-12-27T02:37:52.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,85.23324572930355,41.42156862745098,1610612763,80,67,2025-12-27T02:39:11Z,4480000,False,-43.0,86.0,1,right,K. Caldwell-Pope 9' driving floating Jump Shot (11 PTS) (C. Spencer 3 AST),"[203484, 1642285]",1610612763.0,MEM,driving floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,9.64,Made,,,,,,,,,11.0,,,C. Spencer,1642285.0,3.0,,,,
454,PT05M29.00S,2025-12-27T02:38:06.7Z,3,REGULAR,2pt,Jump Shot,[],1629645,22.026938239159,53.18627450980392,1610612749,80,69,2025-12-27T02:38:10Z,4500000,False,-16.0,155.0,1,left,K. Porter Jr. 15' step back Jump Shot (12 PTS) (R. Rollins 4 AST),"[1629645, 1631157]",1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Center,15.54,Made,,,,,,,,,12.0,,,R. Rollins,1631157.0,4.0,,,,
456,PT05M17.00S,2025-12-27T02:38:21.6Z,3,REGULAR,foul,personal,[],1631157,,,1610612763,80,69,2025-12-27T02:38:28Z,4520000,False,,,0,,R. Rollins personal FOUL (3 PF),"[1631157, 1642285]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,,,,1627964.0,,,,,,,,,,3.0,0.0,Spencer,1642285.0
458,PT05M17.00S,2025-12-27T02:38:28.9Z,3,REGULAR,substitution,out,[],1626167,,,1610612763,80,69,2025-12-27T02:38:34Z,4540000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT05M17.00S,2025-12-27T02:38:28.9Z,3,REGULAR,substitution,in,[],1630579,,,1610612763,80,69,2025-12-27T02:38:34Z,4550000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT05M08.00S,2025-12-27T02:38:51.1Z,3,REGULAR,3pt,Jump Shot,[],1642285,79.58278580814718,92.64705882352942,1610612763,80,69,2025-12-27T02:38:55Z,4560000,False,213.0,139.0,1,right,MISS C. Spencer 25' pullup 3PT,[1642285],1610612763.0,MEM,pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,25.47,Missed,,,,,,,,,,,,,,,,,,
461,PT05M06.00S,2025-12-27T02:38:53.1Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,80,69,2025-12-27T02:38:55Z,4570000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:7),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,460.0,7.0,7.0,0.0,,,,,,,,,,,,,,
462,PT04M58.00S,2025-12-27T02:39:02.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.1268068331143235,49.50980392156863,1610612749,80,71,2025-12-27T02:39:06Z,4580000,False,2.0,5.0,1,left,J. Sims alley-oop DUNK (2 PTS) (K. Porter Jr. 5 AST),"[1630579, 1629645]",1610612749.0,MIL,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,,,,,2.0,,,K. Porter Jr.,1629645.0,5.0,,,,
464,PT04M39.00S,2025-12-27T02:39:20.7Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630579,,,1610612763,80,71,2025-12-27T02:41:48Z,4605000,False,,,0,,J. Sims shooting personal FOUL (3 PF) (Aldama 3 FT),"[1630579, 1630583]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,Above the Break 3,24+ Right Center,,,,,,,201638.0,,,,,,,,,,3.0,0.0,Aldama,1630583.0
466,PT04M39.00S,2025-12-27T02:39:58.7Z,3,REGULAR,freethrow,1 of 3,[],1630583,,,1610612763,81,71,2025-12-27T02:40:47Z,4620000,False,,,0,,S. Aldama Free Throw 1 of 3 (8 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
467,PT04M39.00S,2025-12-27T02:39:58.7Z,3,REGULAR,freethrow,2 of 3,[],1630583,,,1610612763,82,71,2025-12-27T02:40:47Z,4630000,False,,,0,,S. Aldama Free Throw 2 of 3 (9 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
470,PT04M39.00S,2025-12-27T02:39:58.7Z,3,REGULAR,freethrow,3 of 3,[],1630583,,,1610612763,83,71,2025-12-27T02:40:47Z,4660000,False,,,0,,S. Aldama Free Throw 3 of 3 (10 PTS),[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
468,PT04M39.00S,2025-12-27T02:40:13.6Z,3,REGULAR,substitution,out,[],1642377,,,1610612749,83,71,2025-12-27T02:40:57Z,4665000,False,,,0,,SUB out: J. Wells,[1642377],1610612763.0,MEM,,,,Wells,J. Wells,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT04M39.00S,2025-12-27T02:40:13.6Z,3,REGULAR,substitution,in,[],1641713,,,1610612749,83,71,2025-12-27T02:40:57Z,4667500,False,,,0,,SUB in: G. Jackson,[1641713],1610612763.0,MEM,,,,Jackson,G. Jackson,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT04M27.00S,2025-12-27T02:40:49.1Z,3,REGULAR,turnover,lost ball,[],1631157,,,1610612749,83,71,2025-12-27T02:41:01Z,4690000,False,,,0,,R. Rollins lost ball TURNOVER (2 TO),"[1631157, 203484]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,2.0,Caldwell-Pope,203484.0,,,,,,,,,,
472,PT04M27.00S,2025-12-27T02:40:49.1Z,3,REGULAR,steal,,[],203484,,,1610612763,83,71,2025-12-27T02:40:50Z,4700000,False,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
473,PT04M23.00S,2025-12-27T02:40:54.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630583,89.96386333771353,50.73529411764706,1610612763,83,71,2025-12-27T02:41:06Z,4710000,False,4.0,42.0,1,right,MISS S. Aldama running finger roll Layup,[1630583],1610612763.0,MEM,running finger roll,,,Aldama,S. Aldama,,,,,Restricted Area,0-8 Center,4.2,Missed,,,,,,,,,,,,,,,,,,
474,PT04M18.00S,2025-12-27T02:40:57.9Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,83,71,2025-12-27T02:40:57Z,4720000,False,,,0,,R. Rollins REBOUND (Off:0 Def:2),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,,,473.0,2.0,2.0,0.0,,,,,,,,,,,,,,
475,PT04M13.00S,2025-12-27T02:41:03.7Z,3,REGULAR,3pt,Jump Shot,[],1629645,5.206964520367937,3.6764705882352944,1610612749,83,71,2025-12-27T02:42:17Z,4730000,False,232.0,-4.0,1,left,MISS K. Porter Jr. step back 3PT,[1629645],1610612749.0,MIL,step back,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,23.16,Missed,,,,,,,,,,,,,,,,,,
476,PT04M13.00S,2025-12-27T02:41:03.7Z,3,REGULAR,rebound,defensive,[],203484,,,1610612763,83,71,2025-12-27T02:41:10Z,4740000,False,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:2),[203484],1610612763.0,MEM,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,Right Corner 3,24+ Right,,,475.0,2.0,2.0,0.0,,,,,,,,,,,,,,
477,PT04M07.00S,2025-12-27T02:41:09.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1642285,74.06373193166885,15.196078431372548,1610612763,83,71,2025-12-27T02:42:30Z,4750000,False,-174.0,191.0,1,right,MISS C. Spencer 25' running pullup 3PT,[1642285],1610612763.0,MEM,running pullup,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Left Center,25.86,Missed,,,,,,,,,,,,,,,,,,
478,PT04M05.00S,2025-12-27T02:41:11.4Z,3,REGULAR,rebound,defensive,[],1631157,,,1610612749,83,71,2025-12-27T02:41:15Z,4760000,False,,,0,,R. Rollins REBOUND (Off:0 Def:3),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,477.0,3.0,3.0,0.0,,,,,,,,,,,,,,
479,PT04M00.00S,2025-12-27T02:41:24.6Z,3,REGULAR,foul,personal,['2freethrow'],203484,,,1610612749,83,71,2025-12-27T02:41:34Z,4770000,False,,,0,,K. Caldwell-Pope shooting personal FOUL (1 PF) (Rollins 2 FT),"[203484, 1631157]",1610612763.0,MEM,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,203591.0,,,,,,,,,,1.0,0.0,Rollins,1631157.0
481,PT04M00.00S,2025-12-27T02:41:51.3Z,3,REGULAR,freethrow,1 of 2,[],1631157,,,1610612749,83,72,2025-12-27T02:41:51Z,4790000,False,,,0,,R. Rollins Free Throw 1 of 2 (8 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,,,,,,,,,8.0,,,,,,,,,
482,PT04M00.00S,2025-12-27T02:41:51.9Z,3,REGULAR,substitution,out,[],1630583,,,1610612749,83,72,2025-12-27T02:42:02Z,4800000,False,,,0,,SUB out: S. Aldama,[1630583],1610612763.0,MEM,,,,Aldama,S. Aldama,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT04M00.00S,2025-12-27T02:41:51.9Z,3,REGULAR,substitution,out,[],1629645,,,1610612749,83,72,2025-12-27T02:42:02Z,4810000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT04M00.00S,2025-12-27T02:41:51.9Z,3,REGULAR,substitution,in,[],1628991,,,1610612749,83,72,2025-12-27T02:42:02Z,4820000,False,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT04M00.00S,2025-12-27T02:41:51.9Z,3,REGULAR,substitution,in,[],203914,,,1610612749,83,72,2025-12-27T02:42:02Z,4830000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT04M00.00S,2025-12-27T02:42:14.2Z,3,REGULAR,freethrow,2 of 2,[],1631157,,,1610612749,83,73,2025-12-27T02:42:14Z,4840000,False,,,0,,R. Rollins Free Throw 2 of 2 (9 PTS),[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
487,PT03M52.00S,2025-12-27T02:42:28.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631157,,,1610612763,83,73,2025-12-27T02:42:34Z,4850000,False,,,0,,R. Rollins personal FOUL (4 PF) (Spencer 2 FT),"[1631157, 1642285]",1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Center,,,,,,,1627964.0,,,,,,,,,,4.0,0.0,Spencer,1642285.0
489,PT03M52.00S,2025-12-27T02:42:56.6Z,3,REGULAR,freethrow,1 of 2,[],1642285,,,1610612763,84,73,2025-12-27T02:42:56Z,4870000,False,,,0,,C. Spencer Free Throw 1 of 2 (9 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,,,,,,,,9.0,,,,,,,,,
490,PT03M52.00S,2025-12-27T02:43:13.1Z,3,REGULAR,freethrow,2 of 2,[],1642285,,,1610612763,85,73,2025-12-27T02:43:13Z,4880000,False,,,0,,C. Spencer Free Throw 2 of 2 (10 PTS),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,,,,Made,,,,,,,,,10.0,,,,,,,,,
491,PT03M39.00S,2025-12-27T02:43:26.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631157,6.1268068331143235,51.225490196078425,1610612749,85,73,2025-12-27T02:43:31Z,4890000,False,-6.0,5.0,1,left,MISS R. Rollins driving finger roll Layup - blocked,"[1631157, 1631132]",1610612749.0,MIL,driving finger roll,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,0.8,Missed,,,,,,,,,,Koloko,1631132.0,,,,,,,
492,PT03M39.00S,2025-12-27T02:43:26.9Z,3,REGULAR,block,,[],1631132,,,1610612749,85,73,2025-12-27T02:43:29Z,4900000,False,,,0,,C. Koloko BLOCK (1 BLK),[1631132],1610612763.0,MEM,,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
493,PT03M36.00S,2025-12-27T02:43:29.9Z,3,REGULAR,rebound,offensive,[],203914,,,1610612749,85,73,2025-12-27T02:43:31Z,4910000,False,,,0,,G. Harris REBOUND (Off:1 Def:1),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,491.0,2.0,1.0,1.0,,,,,,,,,,,,,,
494,PT03M27.00S,2025-12-27T02:43:38.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1631157,20.18725361366623,6.862745098039216,1610612749,85,73,2025-12-27T02:43:42Z,4920000,False,216.0,137.0,1,left,MISS R. Rollins 25' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Right Center,25.57,Missed,,,,,,,,,,,,,,,,,,
495,PT03M25.00S,2025-12-27T02:43:40.9Z,3,REGULAR,rebound,defensive,[],1642285,,,1610612763,85,73,2025-12-27T02:43:42Z,4930000,False,,,0,,C. Spencer REBOUND (Off:2 Def:3),[1642285],1610612763.0,MEM,,,,Spencer,C. Spencer,,,,,Above the Break 3,24+ Right Center,,,494.0,5.0,3.0,2.0,,,,,,,,,,,,,,
496,PT03M06.00S,2025-12-27T02:43:59.8Z,3,REGULAR,2pt,Jump Shot,[],1641713,87.86136662286465,32.84313725490196,1610612763,85,73,2025-12-27T02:44:04Z,4940000,False,-86.0,62.0,1,right,MISS G. Jackson 10' pullup bank Shot,[1641713],1610612763.0,MEM,pullup bank,,,Jackson,G. Jackson,,,,,Mid-Range,8-16 Left,10.56,Missed,,,,,,,,,,,,,,,,,,
497,PT03M03.00S,2025-12-27T02:44:02.8Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,85,73,2025-12-27T02:44:04Z,4950000,False,,,0,,B. Portis REBOUND (Off:5 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,8-16 Left,,,496.0,11.0,6.0,5.0,,,,,,,,,,,,,,
