actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
585,PT02M47.00S,2023-04-09T19:02:12.8Z,4,REGULAR,2pt,Jump Shot,[],201609,20.45006570302234,21.323529411764707,1610612749,118,101,2023-04-09T19:02:17Z,5800000,False,143.0,140.0,1,left,G. Dragic 20' step back Jump Shot (10 PTS) (M. Leonard 1 AST),"[201609, 203086]",1610612749.0,MIL,step back,,,Dragic,G. Dragic,,,,,Mid-Range,16-24 Right Center,20.02,Made,10.0,,,,,,,M. Leonard,203086.0,1.0,,,,,,,,
587,PT02M34.00S,2023-04-09T19:02:26.0Z,4,REGULAR,2pt,Jump Shot,[],1630625,92.46057818659659,27.696078431372552,1610612761,118,101,2023-04-09T19:03:02Z,5820000,False,-112.0,18.0,1,right,MISS D. Banton 11' fadeaway Shot,[1630625],1610612761.0,TOR,fadeaway,,,Banton,D. Banton,,,,,Mid-Range,8-16 Left,11.3,Missed,,,,,,,,,,,,,,,,,,
588,PT02M31.00S,2023-04-09T19:02:29.0Z,4,REGULAR,rebound,defensive,[],203086,,,1610612749,118,101,2023-04-09T19:02:31Z,5830000,False,,,0,,M. Leonard REBOUND (Off:5 Def:7),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,Mid-Range,8-16 Left,,,,,,587.0,12.0,7.0,5.0,,,,,,,,,,,
589,PT02M27.00S,2023-04-09T19:02:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201609,7.178055190538765,49.754901960784316,1610612749,118,103,2023-04-09T19:02:38Z,5840000,False,1.0,15.0,1,left,G. Dragic running finger roll Layup (12 PTS) (L. Wigginton 1 AST),"[201609, 1629623]",1610612749.0,MIL,running finger roll,,,Dragic,G. Dragic,,,,,Restricted Area,0-8 Center,1.5,Made,12.0,,,,,,,L. Wigginton,1629623.0,1.0,,,,,,,,
591,PT02M13.00S,2023-04-09T19:02:47.8Z,4,REGULAR,turnover,lost ball,[],1630201,,,1610612761,118,103,2023-04-09T19:02:51Z,5860000,False,,,0,,M. Flynn lost ball TURNOVER (2 TO),"[1630201, 203086]",1610612761.0,TOR,,,,Flynn,M. Flynn,,,,,In The Paint (Non-RA),0-8 Center,,,,,2.0,,,,,,,,,,,,,,Leonard,203086.0
592,PT02M13.00S,2023-04-09T19:02:47.8Z,4,REGULAR,steal,,[],203086,,,1610612749,118,103,2023-04-09T19:02:49Z,5870000,False,,,0,,M. Leonard STEAL (1 STL),[203086],1610612749.0,MIL,,,,Leonard,M. Leonard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
593,PT02M09.00S,2023-04-09T19:02:55.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630625,,,1610612749,118,103,2023-04-09T19:03:03Z,5880000,False,,,0,,D. Banton shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1630625, 203648]",1610612761.0,TOR,shooting,,,Banton,D. Banton,,,,,Restricted Area,0-8 Center,,,,1626302.0,,,,,,,,,3.0,0.0,Antetokounmpo,203648.0,,,,
595,PT02M09.00S,2023-04-09T19:03:23.5Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203648,,,1610612749,118,103,2023-04-09T19:03:23Z,5900000,False,,,0,,MISS T. Antetokounmpo Free Throw 1 of 2,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
596,PT02M09.00S,2023-04-09T19:03:23.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,118,103,2023-04-09T19:03:23Z,5910000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,595.0,,,,,,,,,,,,,,
597,PT02M09.00S,2023-04-09T19:03:23.5Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203648,,,1610612749,118,103,2023-04-09T19:03:45Z,5920000,False,,,0,,MISS T. Antetokounmpo Free Throw 2 of 2,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
598,PT02M06.00S,2023-04-09T19:03:26.5Z,4,REGULAR,rebound,defensive,[],1630580,,,1610612761,118,103,2023-04-09T19:03:45Z,5930000,False,,,0,,J. Wieskamp REBOUND (Off:0 Def:1),[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,,,,,,,,597.0,1.0,1.0,0.0,,,,,,,,,,,
599,PT01M54.00S,2023-04-09T19:03:58.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631132,92.9862023653088,49.50980392156863,1610612761,120,103,2023-04-09T19:04:01Z,5940000,False,-2.0,13.0,1,right,C. Koloko alley-oop DUNK (6 PTS) (D. Banton 7 AST),"[1631132, 1630625]",1610612761.0,TOR,alley-oop,,,Koloko,C. Koloko,,,,,Restricted Area,0-8 Center,1.36,Made,6.0,,,,,,,D. Banton,1630625.0,7.0,,,,,,,,
601,PT01M45.00S,2023-04-09T19:04:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201609,8.09789750328515,58.57843137254902,1610612749,120,105,2023-04-09T19:04:17Z,5960000,False,-43.0,24.0,1,left,G. Dragic finger roll Layup (14 PTS),[201609],1610612749.0,MIL,finger roll,,,Dragic,G. Dragic,,,,,In The Paint (Non-RA),0-8 Center,4.9,Made,14.0,,,,,,,,,,,,,,,,,
602,PT01M31.00S,2023-04-09T19:04:30.3Z,4,REGULAR,foul,personal,['2freethrow'],203086,,,1610612761,120,105,2023-04-09T19:04:38Z,5970000,False,,,0,,M. Leonard shooting personal FOUL (3 PF) (Koloko 2 FT),"[203086, 1631132]",1610612749.0,MIL,shooting,,,Leonard,M. Leonard,,,,,Restricted Area,0-8 Center,,,,1179.0,,,,,,,,,3.0,0.0,Koloko,1631132.0,,,,
604,PT01M31.00S,2023-04-09T19:05:03.4Z,4,REGULAR,freethrow,1 of 2,[],1631132,,,1610612761,120,105,2023-04-09T19:05:03Z,5990000,False,,,0,,MISS C. Koloko Free Throw 1 of 2,[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
605,PT01M31.00S,2023-04-09T19:05:03.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,120,105,2023-04-09T19:05:03Z,6000000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,,
606,PT01M31.00S,2023-04-09T19:05:18.2Z,4,REGULAR,freethrow,2 of 2,[],1631132,,,1610612761,121,105,2023-04-09T19:05:18Z,6010000,False,,,0,,C. Koloko Free Throw 2 of 2 (7 PTS),[1631132],1610612761.0,TOR,,,,Koloko,C. Koloko,,,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
607,PT01M09.00S,2023-04-09T19:05:43.6Z,4,REGULAR,turnover,out-of-bounds,[],1630699,,,1610612749,121,105,2023-04-09T19:05:49Z,6020000,False,,,0,,M. Beauchamp bad pass out-of-bounds TURNOVER (2 TO),[1630699],1610612749.0,MIL,bad pass,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,,,,101284.0,2.0,,,,,,,,,,,,,,,
608,PT00M57.00S,2023-04-09T19:06:05.4Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630625,69.33311432325887,26.96078431372549,1610612761,121,105,2023-04-09T19:06:09Z,6030000,False,-115.0,236.0,1,right,MISS D. Banton 26' 3PT,[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,26.24,Missed,,,,,,,,,,,,,,,,,,
609,PT00M54.50S,2023-04-09T19:06:07.9Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,121,105,2023-04-09T19:06:09Z,6040000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:5),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Left Center,,,,,,608.0,5.0,5.0,0.0,,,,,,,,,,,
610,PT00M37.90S,2023-04-09T19:06:24.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630699,14.799605781865965,40.68627450980392,1610612749,121,105,2023-04-09T19:06:30Z,6050000,False,47.0,87.0,1,left,MISS M. Beauchamp 9' turnaround fadeaway Shot - blocked,"[1630699, 1630625]",1610612749.0,MIL,turnaround fadeaway,,,Beauchamp,M. Beauchamp,,,,,In The Paint (Non-RA),8-16 Center,9.83,Missed,,,,,,,,,,,,,,,Banton,1630625.0,,
611,PT00M37.90S,2023-04-09T19:06:24.7Z,4,REGULAR,block,,[],1630625,,,1610612749,121,105,2023-04-09T19:06:27Z,6060000,False,,,0,,D. Banton BLOCK (1 BLK),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
612,PT00M34.30S,2023-04-09T19:06:28.3Z,4,REGULAR,rebound,defensive,[],1630625,,,1610612761,121,105,2023-04-09T19:06:30Z,6070000,False,,,0,,D. Banton REBOUND (Off:2 Def:3),[1630625],1610612761.0,TOR,,,,Banton,D. Banton,,,,,In The Paint (Non-RA),8-16 Center,,,,,,610.0,5.0,3.0,2.0,,,,,,,,,,,
613,PT00M21.30S,2023-04-09T19:06:41.4Z,4,REGULAR,3pt,Jump Shot,[],1630580,83.13074901445466,96.56862745098039,1610612761,121,105,2023-04-09T19:06:45Z,6080000,False,233.0,106.0,1,right,MISS J. Wieskamp 25' 3PT,[1630580],1610612761.0,TOR,,,,Wieskamp,J. Wieskamp,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,,
614,PT00M18.50S,2023-04-09T19:06:44.1Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,121,105,2023-04-09T19:06:44Z,6090000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:6),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Above the Break 3,24+ Right Center,,,,,,613.0,6.0,6.0,0.0,,,,,,,,,,,
615,PT00M00.00S,2023-04-09T19:07:06.1Z,4,REGULAR,period,end,[],0,,,1610612749,121,105,2023-04-09T19:07:06Z,6100000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M00.00S,2023-04-09T19:08:37.7Z,4,REGULAR,game,end,[],0,,,0,121,105,2023-04-09T19:08:37Z,6110000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
