actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
581,PT02M30.00S,2023-01-15T02:43:08.2Z,4,REGULAR,foul,personal,[],1629631,,,1610612761,100,109,2023-01-15T02:43:15Z,5790000,False,,,0,,D. Hunter loose ball personal FOUL (4 PF),"[1629631, 1628449]",1610612737.0,ATL,loose ball,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1626300.0,,,4.0,0.0,Boucher,1628449.0,,,,
583,PT02M23.00S,2023-01-15T02:43:31.3Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612761,100,109,2023-01-15T02:43:45Z,5810000,False,,,0,,J. Collins shooting personal FOUL (6 PF) (Barnes 2 FT),"[1628381, 1630567]",1610612737.0,ATL,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,6.0,0.0,Barnes,1630567.0,,,,
585,PT02M23.00S,2023-01-15T02:43:47.4Z,4,REGULAR,substitution,out,[],1628381,,,1610612761,100,109,2023-01-15T02:43:57Z,5830000,False,,,0,,SUB out: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT02M23.00S,2023-01-15T02:43:47.4Z,4,REGULAR,substitution,in,[],1631100,,,1610612761,100,109,2023-01-15T02:43:57Z,5840000,False,,,0,,SUB in: A. Griffin,[1631100],1610612737.0,ATL,,,,Griffin,A. Griffin,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT02M23.00S,2023-01-15T02:44:16.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630567,,,1610612761,101,109,2023-01-15T02:44:16Z,5850000,False,,,0,,S. Barnes Free Throw 1 of 2 (26 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,26.0,,,
588,PT02M23.00S,2023-01-15T02:44:33.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630567,,,1610612761,102,109,2023-01-15T02:44:33Z,5860000,False,,,0,,S. Barnes Free Throw 2 of 2 (27 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,Made,,,,,,,,,,,,,,,27.0,,,
589,PT02M04.00S,2023-01-15T02:45:00.4Z,4,REGULAR,turnover,out-of-bounds,[],1627749,,,1610612737,102,109,2023-01-15T02:45:08Z,5870000,False,,,0,,D. Murray lost ball out-of-bounds TURNOVER (4 TO),[1627749],1610612737.0,ATL,lost ball,,,Murray,D. Murray,,,,,Above the Break 3,24+ Left Center,,,,,,,4.0,,,1626300.0,,,,,,,,,,
590,PT01M46.00S,2023-01-15T02:45:25.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,7.440867279894875,50.245098039215684,1610612761,102,109,2023-01-15T02:45:30Z,5880000,False,-1.0,17.0,1,left,MISS C. Boucher reverse Layup,[1628449],1610612761.0,TOR,reverse,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,1.74,Missed,,,,,,,,,,,,,,,,,,
591,PT01M44.00S,2023-01-15T02:45:27.7Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,102,109,2023-01-15T02:45:30Z,5890000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:9),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,590.0,11.0,9.0,2.0,,,,,,,,,,,,,,
592,PT01M30.00S,2023-01-15T02:45:42.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629027,91.5407358738502,42.40196078431372,1610612737,102,109,2023-01-15T02:45:46Z,5900000,False,-38.0,27.0,1,right,MISS T. Young driving finger roll Layup,[1629027],1610612737.0,ATL,driving finger roll,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,4.66,Missed,,,,,,,,,,,,,,,,,,
593,PT01M28.00S,2023-01-15T02:45:44.0Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,102,109,2023-01-15T02:45:46Z,5910000,False,,,0,,S. Barnes REBOUND (Off:3 Def:9),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),0-8 Center,,,592.0,12.0,9.0,3.0,,,,,,,,,,,,,,
594,PT01M22.00S,2023-01-15T02:45:50.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630173,11.251642575558476,41.66666666666667,1610612761,102,109,2023-01-15T02:45:53Z,5920000,False,42.0,53.0,1,left,MISS P. Achiuwa 6' driving Hook,[1630173],1610612761.0,TOR,driving,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,6.77,Missed,,,,,,,,,,,,,,,,,,
595,PT01M20.00S,2023-01-15T02:45:52.1Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,102,109,2023-01-15T02:45:53Z,5930000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:10),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,594.0,12.0,10.0,2.0,,,,,,,,,,,,,,
596,PT01M13.00S,2023-01-15T02:46:00.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630173,,,1610612737,102,109,2023-01-15T02:46:17Z,5940000,False,,,0,,P. Achiuwa shooting personal FOUL (3 PF) (Murray 2 FT),"[1630173, 1627749]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1627962.0,,,3.0,0.0,Murray,1627749.0,,,,
598,PT01M13.00S,2023-01-15T02:46:27.9Z,4,REGULAR,freethrow,1 of 2,[],1627749,,,1610612737,102,110,2023-01-15T02:46:27Z,5960000,False,,,0,,D. Murray Free Throw 1 of 2 (26 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,,,,,,,,,26.0,,,
599,PT01M13.00S,2023-01-15T02:46:52.3Z,4,REGULAR,freethrow,2 of 2,[],1627749,,,1610612737,102,111,2023-01-15T02:46:52Z,5970000,False,,,0,,D. Murray Free Throw 2 of 2 (27 PTS),[1627749],1610612737.0,ATL,,,,Murray,D. Murray,,,,,,,,Made,,,,,,,,,,,,,,,27.0,,,
600,PT01M13.00S,2023-01-15T02:46:55.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,102,111,2023-01-15T02:46:55Z,5980000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT01M05.00S,2023-01-15T02:48:32.9Z,4,REGULAR,turnover,bad pass,[],1630567,,,1610612761,102,111,2023-01-15T02:48:36Z,5990000,False,,,0,,S. Barnes bad pass TURNOVER (3 TO),"[1630567, 1629027]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,3.0,Young,1629027.0,,,,,,,,,,,
602,PT01M05.00S,2023-01-15T02:48:32.9Z,4,REGULAR,steal,,[],1629027,,,1610612737,102,111,2023-01-15T02:48:34Z,6000000,False,,,0,,T. Young STEAL (2 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
603,PT00M55.30S,2023-01-15T02:48:46.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629027,88.12417871222075,73.77450980392157,1610612737,102,113,2023-01-15T02:48:53Z,6010000,False,119.0,59.0,1,right,T. Young 13' driving floating bank Jump Shot (28 PTS),[1629027],1610612737.0,ATL,driving floating bank,,,Young,T. Young,,,,,Mid-Range,8-16 Right,13.28,Made,,,,,,,,,,,,,,,28.0,,,
604,PT00M55.30S,2023-01-15T02:48:50.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630173,,,1610612737,102,113,2023-01-15T02:48:57Z,6020000,False,,,0,,P. Achiuwa shooting personal FOUL (4 PF) (Young 1 FT),"[1630173, 1629027]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Mid-Range,8-16 Right,,,,,,,,,,2882.0,,,4.0,0.0,Young,1629027.0,,,,
606,PT00M55.30S,2023-01-15T02:49:08.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1629027,,,1610612737,102,114,2023-01-15T02:49:08Z,6040000,False,,,0,,T. Young Free Throw 1 of 1 (29 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,Made,,,,,,,,,,,,,,,29.0,,,
607,PT00M47.70S,2023-01-15T02:49:18.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,8.09789750328515,51.470588235294116,1610612761,102,114,2023-01-15T02:49:22Z,6050000,False,-7.0,24.0,1,left,MISS S. Barnes driving floating Shot,[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,2.47,Missed,,,,,,,,,,,,,,,,,,
608,PT00M45.50S,2023-01-15T02:49:21.0Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,102,114,2023-01-15T02:49:22Z,6060000,False,,,0,,O. Okongwu REBOUND (Off:2 Def:11),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,607.0,13.0,11.0,2.0,,,,,,,,,,,,,,
609,PT00M26.50S,2023-01-15T02:49:40.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627749,93.51182654402102,48.529411764705884,1610612737,102,114,2023-01-15T02:49:44Z,6070000,False,-7.0,8.0,1,right,MISS D. Murray driving finger roll Layup,[1627749],1610612737.0,ATL,driving finger roll,,,Murray,D. Murray,,,,,Restricted Area,0-8 Center,1.13,Missed,,,,,,,,,,,,,,,,,,
610,PT00M24.80S,2023-01-15T02:49:41.7Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,102,114,2023-01-15T02:49:44Z,6080000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:1),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,609.0,4.0,1.0,3.0,,,,,,,,,,,,,,
611,PT00M20.90S,2023-01-15T02:49:48.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631100,,,1610612761,102,114,2023-01-15T02:49:59Z,6090000,False,,,0,,A. Griffin shooting personal FOUL (3 PF) (Achiuwa 2 FT),"[1631100, 1630173]",1610612737.0,ATL,shooting,,,Griffin,A. Griffin,,,,,Restricted Area,0-8 Center,,,,,,,,,,1627962.0,,,3.0,0.0,Achiuwa,1630173.0,,,,
613,PT00M20.90S,2023-01-15T02:50:08.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630173,,,1610612761,102,114,2023-01-15T02:50:08Z,6110000,False,,,0,,MISS P. Achiuwa Free Throw 1 of 2,[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
614,PT00M20.90S,2023-01-15T02:50:08.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,102,114,2023-01-15T02:50:08Z,6120000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,613.0,,,,,,,,,,,,,,,,,
615,PT00M20.90S,2023-01-15T02:50:22.0Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630173,,,1610612761,103,114,2023-01-15T02:50:22Z,6130000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (14 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
616,PT00M00.00S,2023-01-15T02:50:47.0Z,4,REGULAR,period,end,[],0,,,1610612737,103,114,2023-01-15T02:50:47Z,6140000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M00.00S,2023-01-15T02:54:24.7Z,4,REGULAR,game,end,[],0,,,0,103,114,2023-01-15T02:54:24Z,6150000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
