actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
620,PT06M25.00S,2022-11-02T04:15:51.3Z,4,REGULAR,substitution,out,[],1630183,,,1610612750,96,88,2022-11-02T04:17:41Z,6120000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT06M25.00S,2022-11-02T04:15:51.3Z,4,REGULAR,substitution,in,[],1627752,,,1610612750,96,88,2022-11-02T04:17:41Z,6130000,,,0,,SUB in: T. Prince,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT06M25.00S,2022-11-02T04:17:53.8Z,4,REGULAR,substitution,out,[],1626157,,,1610612750,96,88,2022-11-02T04:18:00Z,6140000,,,0,,SUB out: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT06M25.00S,2022-11-02T04:17:53.8Z,4,REGULAR,substitution,in,[],1630183,,,1610612750,96,88,2022-11-02T04:18:00Z,6150000,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT06M25.00S,2022-11-02T04:18:04.2Z,4,REGULAR,substitution,out,[],203497,,,1610612750,96,88,2022-11-02T04:18:06Z,6160000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M25.00S,2022-11-02T04:18:04.2Z,4,REGULAR,substitution,in,[],1626157,,,1610612750,96,88,2022-11-02T04:18:06Z,6170000,,,0,,SUB in: K. Towns,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M00.00S,2022-11-02T04:19:13.7Z,4,REGULAR,3pt,Jump Shot,[],1630162,64.20827858081472,9.313725490196079,1610612750,96,88,2022-11-02T04:19:22Z,6210000,-203.0,284.0,1,right,MISS A. Edwards 34' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,34.92,Missed,,,,,,,,,,,,,,,,,,
630,PT05M59.00S,2022-11-02T04:19:14.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,96,88,2022-11-02T04:19:22Z,6220000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Left Center,,,629.0,,,,,,,,,,,,,,,,,
631,PT05M59.00S,2022-11-02T04:19:17.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612750,96,88,2022-11-02T04:19:25Z,6230000,,,0,,MIN shot clock Team TURNOVER,[],1610612750.0,MIN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2882.0,,,,,,,,,,,,,
632,PT05M39.00S,2022-11-02T04:20:02.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629013,29.122864651773984,60.29411764705882,1610612756,96,88,2022-11-02T04:27:01Z,6240000,-51.0,221.0,1,left,MISS L. Shamet 22' step back Shot - blocked,"[1629013, 1630162]",1610612756.0,PHX,step back,,,Shamet,L. Shamet,,,,,Mid-Range,16-24 Center,22.72,Missed,,,,,,,,,,,Edwards,1630162.0,,,,,,
633,PT05M39.00S,2022-11-02T04:20:02.1Z,4,REGULAR,block,,[],1630162,,,1610612756,96,88,2022-11-02T04:20:04Z,6250000,,,0,,A. Edwards BLOCK (1 BLK),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
634,PT05M36.00S,2022-11-02T04:20:05.1Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,96,88,2022-11-02T04:20:09Z,6260000,,,0,,D. Russell REBOUND (Off:0 Def:4),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,632.0,4.0,4.0,0.0,,,,,,,,,,,,,,
635,PT05M35.00S,2022-11-02T04:20:10.9Z,4,REGULAR,turnover,out-of-bounds,[],1626156,,,1610612750,96,88,2022-11-02T04:20:16Z,6270000,,,0,,D. Russell bad pass out-of-bounds TURNOVER (4 TO),[1626156],1610612750.0,MIN,bad pass,,,Russell,D. Russell,,,,,Above the Break 3,24+ Center,,,,,,,2882.0,,,,,,,,4.0,,,,,
636,PT05M35.00S,2022-11-02T04:20:18.2Z,4,REGULAR,substitution,out,[],1630183,,,1610612756,96,88,2022-11-02T04:20:24Z,6280000,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M35.00S,2022-11-02T04:20:18.2Z,4,REGULAR,substitution,in,[],203937,,,1610612756,96,88,2022-11-02T04:20:24Z,6290000,,,0,,SUB in: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M22.00S,2022-11-02T04:20:44.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629661,7.703679369250986,97.30392156862744,1610612756,99,88,2022-11-02T04:20:47Z,6300000,-237.0,20.0,1,left,C. Johnson 3PT  (29 PTS) (C. Paul 10 AST),"[1629661, 101108]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,23.73,Made,,,,,,,,,,29.0,,,,,,C. Paul,101108.0,10.0
640,PT04M53.00S,2022-11-02T04:21:15.4Z,4,REGULAR,3pt,Jump Shot,[],1627752,73.01248357424441,86.76470588235294,1610612750,99,91,2022-11-02T04:27:37Z,6320000,184.0,201.0,1,right,T. Prince 27' 3PT step back (5 PTS) (K. Towns 6 AST),"[1627752, 1626157]",1610612750.0,MIN,step back,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,27.25,Made,,,,,,,,,,5.0,,,,,,K. Towns,1626157.0,6.0
642,PT04M29.00S,2022-11-02T04:21:37.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202687,14.011169513797633,45.83333333333333,1610612756,101,91,2022-11-02T04:21:42Z,6340000,21.0,79.0,1,left,B. Biyombo 8' Hook (8 PTS) (C. Paul 11 AST),"[202687, 101108]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),8-16 Center,8.19,Made,,,,,,,,,,8.0,,,,,,C. Paul,101108.0,11.0
644,PT04M16.00S,2022-11-02T04:21:49.7Z,4,REGULAR,3pt,Jump Shot,[],1626157,74.72076215505913,12.254901960784313,1610612750,101,91,2022-11-02T04:28:46Z,6360000,-189.0,185.0,1,right,MISS K. Towns 26' step back 3PT,[1626157],1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
645,PT04M14.00S,2022-11-02T04:21:51.7Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,101,91,2022-11-02T04:21:59Z,6370000,,,0,,C. Paul REBOUND (Off:1 Def:6),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Above the Break 3,24+ Left Center,,,644.0,7.0,6.0,1.0,,,,,,,,,,,,,,
646,PT04M03.00S,2022-11-02T04:22:03.1Z,4,REGULAR,2pt,Jump Shot,[],1628969,3.892904073587385,30.637254901960787,1610612756,103,91,2022-11-02T04:22:08Z,6380000,97.0,-16.0,1,left,M. Bridges 9' fadeaway Jump Shot (17 PTS) (C. Paul 12 AST),"[1628969, 101108]",1610612756.0,PHX,fadeaway,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,9.81,Made,,,,,,,,,,17.0,,,,,,C. Paul,101108.0,12.0
648,PT04M03.00S,2022-11-02T04:22:09.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,103,91,2022-11-02T04:22:09Z,6400000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT04M03.00S,2022-11-02T04:22:38.0Z,4,REGULAR,substitution,out,[],1626156,,,1610612750,103,91,2022-11-02T04:23:29Z,6410000,,,0,,SUB out: D. Russell,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT04M03.00S,2022-11-02T04:22:38.0Z,4,REGULAR,substitution,out,[],203937,,,1610612750,103,91,2022-11-02T04:23:29Z,6420000,,,0,,SUB out: K. Anderson,[203937],1610612750.0,MIN,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT04M03.00S,2022-11-02T04:22:38.0Z,4,REGULAR,substitution,in,[],203497,,,1610612750,103,91,2022-11-02T04:23:29Z,6430000,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT04M03.00S,2022-11-02T04:22:38.0Z,4,REGULAR,substitution,in,[],1629669,,,1610612750,103,91,2022-11-02T04:23:29Z,6440000,,,0,,SUB in: J. Nowell,[1629669],1610612750.0,MIN,,,,Nowell,J. Nowell,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M48.00S,2022-11-02T04:24:03.1Z,4,REGULAR,foul,personal,[],1629661,,,1610612750,103,91,2022-11-02T04:24:10Z,6450000,,,0,,C. Johnson personal FOUL (1 PF),"[1629661, 1626157]",1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,2882.0,1.0,0.0,Towns,1626157.0,,,,,,,,,
655,PT03M39.00S,2022-11-02T04:24:26.3Z,4,REGULAR,2pt,Jump Shot,[],1630162,84.83902759526939,75.73529411764706,1610612750,103,91,2022-11-02T04:24:31Z,6470000,129.0,90.0,1,right,MISS A. Edwards 15' pullup Shot,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Mid-Range,8-16 Right,15.7,Missed,,,,,,,,,,,,,,,,,,
656,PT03M38.00S,2022-11-02T04:24:27.3Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,103,91,2022-11-02T04:24:31Z,6480000,,,0,,C. Johnson REBOUND (Off:0 Def:1),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Mid-Range,8-16 Right,,,655.0,1.0,1.0,0.0,,,,,,,,,,,,,,
657,PT03M16.00S,2022-11-02T04:24:49.5Z,4,REGULAR,2pt,Jump Shot,[],1628969,12.434296977660972,80.14705882352942,1610612756,105,91,2022-11-02T04:31:01Z,6490000,-151.0,64.0,1,left,M. Bridges 16' pullup Jump Shot (19 PTS) (C. Johnson 2 AST),"[1628969, 1629661]",1610612756.0,PHX,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,16-24 Left,16.39,Made,,,,,,,,,,19.0,,,,,,C. Johnson,1629661.0,2.0
659,PT03M02.00S,2022-11-02T04:25:03.4Z,4,REGULAR,3pt,Jump Shot,[],1627752,94.69448094612353,3.6764705882352944,1610612750,105,94,2022-11-02T04:25:07Z,6510000,-232.0,-3.0,1,right,T. Prince 3PT  (8 PTS) (J. Nowell 3 AST),"[1627752, 1629669]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.16,Made,,,,,,,,,,8.0,,,,,,J. Nowell,1629669.0,3.0
661,PT02M45.00S,2022-11-02T04:25:19.6Z,4,REGULAR,2pt,Jump Shot,[],101108,15.456636005256241,28.431372549019606,1610612756,107,94,2022-11-02T04:25:23Z,6530000,108.0,93.0,1,left,C. Paul 14' pullup Jump Shot (11 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Mid-Range,8-16 Right,14.22,Made,,,,,,,,,,11.0,,,,,,,,
662,PT02M32.00S,2022-11-02T04:25:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,91.93495400788436,44.85294117647059,1610612750,107,94,2022-11-02T04:31:41Z,6540000,-26.0,23.0,1,right,MISS J. Nowell driving reverse Layup - blocked,"[1629669, 1629661]",1610612750.0,MIN,driving reverse,,,Nowell,J. Nowell,,,,,Restricted Area,0-8 Center,3.47,Missed,,,,,,,,,,,Johnson,1629661.0,,,,,,
663,PT02M32.00S,2022-11-02T04:25:32.9Z,4,REGULAR,block,,[],1629661,,,1610612750,107,94,2022-11-02T04:25:36Z,6550000,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
664,PT02M28.00S,2022-11-02T04:25:36.9Z,4,REGULAR,rebound,offensive,[],1626157,,,1610612750,107,94,2022-11-02T04:25:41Z,6560000,,,0,,K. Towns REBOUND (Off:5 Def:4),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,662.0,9.0,4.0,5.0,,,,,,,,,,,,,,
665,PT02M27.00S,2022-11-02T04:25:38.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626157,90.62089356110381,47.05882352941176,1610612750,107,96,2022-11-02T04:25:44Z,6570000,-15.0,36.0,1,right,K. Towns Layup (18 PTS),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,3.86,Made,,,,,,,,,,18.0,,,,,,,,
666,PT02M11.00S,2022-11-02T04:25:53.6Z,4,REGULAR,3pt,Jump Shot,[],101108,30.831143232588698,64.70588235294117,1610612756,110,96,2022-11-02T04:25:58Z,6580000,-74.0,237.0,1,left,C. Paul 24' 3PT pullup (14 PTS),[101108],1610612756.0,PHX,pullup,,,Paul,C. Paul,,,,,Above the Break 3,24+ Center,24.84,Made,,,,,,,,,,14.0,,,,,,,,
667,PT01M45.00S,2022-11-02T04:26:19.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629669,87.20433639947439,47.05882352941176,1610612750,110,96,2022-11-02T04:26:25Z,6590000,-15.0,68.0,1,right,MISS J. Nowell 6' driving Layup - blocked,"[1629669, 202687]",1610612750.0,MIN,driving,,,Nowell,J. Nowell,,,,,In The Paint (Non-RA),0-8 Center,6.94,Missed,,,,,,,,,,,Biyombo,202687.0,,,,,,
668,PT01M45.00S,2022-11-02T04:26:19.7Z,4,REGULAR,block,,[],202687,,,1610612750,110,96,2022-11-02T04:26:21Z,6600000,,,0,,B. Biyombo BLOCK (4 BLK),[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
669,PT01M43.00S,2022-11-02T04:26:21.7Z,4,REGULAR,rebound,defensive,[],101108,,,1610612756,110,96,2022-11-02T04:26:25Z,6610000,,,0,,C. Paul REBOUND (Off:1 Def:7),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,In The Paint (Non-RA),0-8 Center,,,667.0,8.0,7.0,1.0,,,,,,,,,,,,,,
670,PT01M38.00S,2022-11-02T04:26:27.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629013,6.258212877792378,49.26470588235294,1610612756,110,96,2022-11-02T04:26:35Z,6620000,4.0,6.0,1,left,MISS L. Shamet running Layup,[1629013],1610612756.0,PHX,running,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,0.73,Missed,,,,,,,,,,,,,,,,,,
671,PT01M34.00S,2022-11-02T04:26:31.4Z,4,REGULAR,rebound,defensive,[],1626157,,,1610612750,110,96,2022-11-02T04:26:35Z,6630000,,,0,,K. Towns REBOUND (Off:5 Def:5),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,670.0,10.0,5.0,5.0,,,,,,,,,,,,,,
672,PT01M30.00S,2022-11-02T04:26:35.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,90.62089356110381,2.696078431372549,1610612750,110,96,2022-11-02T04:26:46Z,6640000,-237.0,36.0,1,right,MISS T. Prince 3PT,[1627752],1610612750.0,MIN,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.92,Missed,,,,,,,,,,,,,,,,,,
673,PT01M27.00S,2022-11-02T04:26:38.1Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612756,110,96,2022-11-02T04:40:46Z,6650000,,,0,,C. Johnson REBOUND (Off:0 Def:2),[1629661],1610612756.0,PHX,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,672.0,2.0,2.0,0.0,,,,,,,,,,,,,,
674,PT01M05.00S,2022-11-02T04:27:04.0Z,4,REGULAR,turnover,palming,[],101108,,,1610612756,110,96,2022-11-02T04:27:10Z,6660000,,,0,,C. Paul palming TURNOVER (1 TO),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,Mid-Range,16-24 Left Center,,,,,,,202027.0,,,,,,,,1.0,,,,,
675,PT01M05.00S,2022-11-02T04:27:13.7Z,4,REGULAR,substitution,out,[],203497,,,1610612750,110,96,2022-11-02T04:27:18Z,6670000,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT01M05.00S,2022-11-02T04:27:13.7Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,110,96,2022-11-02T04:27:18Z,6680000,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT01M05.00S,2022-11-02T04:27:31.4Z,4,REGULAR,foul,technical,['1freethrow'],101108,,,1610612750,110,96,2022-11-02T04:27:51Z,6690000,,,0,,C. Paul technical FOUL (1 Tech),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,,,,,,202027.0,2.0,1.0,,,,,,,,,,,
678,PT01M05.00S,2022-11-02T04:28:02.0Z,4,REGULAR,freethrow,1 of 1,[],1626157,,,1610612750,110,97,2022-11-02T04:28:02Z,6700000,,,0,,K. Towns technical Free Throw 1 of 1 (19 PTS),[1626157],1610612750.0,MIN,technical,,,Towns,K. Towns,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
679,PT00M55.00S,2022-11-02T04:28:29.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626157,65.78515111695138,51.470588235294116,1610612750,110,100,2022-11-02T04:34:49Z,6710000,7.0,269.0,1,right,K. Towns 26' 3PT step back (22 PTS) (J. Nowell 4 AST),"[1626157, 1629669]",1610612750.0,MIN,step back,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,26.92,Made,,,,,,,,,,22.0,,,,,,J. Nowell,1629669.0,4.0
681,PT00M46.20S,2022-11-02T04:28:43.1Z,4,REGULAR,3pt,Jump Shot,[],1629013,7.440867279894875,96.56862745098039,1610612756,113,100,2022-11-02T04:28:46Z,6730000,-233.0,17.0,1,left,L. Shamet 3PT  (8 PTS) (C. Johnson 3 AST),"[1629013, 1629661]",1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,23.34,Made,,,,,,,,,,8.0,,,,,,C. Johnson,1629661.0,3.0
683,PT00M40.80S,2022-11-02T04:28:54.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626157,92.85479632063075,52.20588235294118,1610612750,113,102,2022-11-02T04:28:58Z,6750000,11.0,15.0,1,right,K. Towns driving Layup (24 PTS),[1626157],1610612750.0,MIN,driving,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,1.84,Made,,,,,,,,,,24.0,,,,,,,,
684,PT00M38.70S,2022-11-02T04:29:04.5Z,4,REGULAR,foul,personal,[],1626157,,,1610612756,113,102,2022-11-02T04:29:07Z,6760000,,,0,,K. Towns personal FOUL (4 PF),"[1626157, 101108]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,1628951.0,4.0,0.0,Paul,101108.0,,,,,,,,,
686,PT00M36.10S,2022-11-02T04:29:33.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612756,113,102,2022-11-02T04:29:38Z,6780000,,,0,,T. Prince personal FOUL (4 PF) (Paul 2 FT),"[1627752, 101108]",1610612750.0,MIN,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left Center,,,,,,,1628951.0,4.0,0.0,Paul,101108.0,,,,,,,,,
688,PT00M36.10S,2022-11-02T04:29:59.4Z,4,REGULAR,freethrow,1 of 2,[],101108,,,1610612756,113,102,2022-11-02T04:29:59Z,6800000,,,0,,MISS C. Paul Free Throw 1 of 2,[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
689,PT00M36.10S,2022-11-02T04:29:59.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,113,102,2022-11-02T04:29:59Z,6810000,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,688.0,,,,,,,,,,,,,,,,,
690,PT00M36.10S,2022-11-02T04:30:22.3Z,4,REGULAR,freethrow,2 of 2,[],101108,,,1610612756,114,102,2022-11-02T04:30:22Z,6820000,,,0,,C. Paul Free Throw 2 of 2 (15 PTS),[101108],1610612756.0,PHX,,,,Paul,C. Paul,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
691,PT00M36.10S,2022-11-02T04:30:29.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,114,102,2022-11-02T04:30:29Z,6830000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M36.10S,2022-11-02T04:32:04.0Z,4,REGULAR,substitution,out,[],202687,,,1610612750,114,102,2022-11-02T04:32:07Z,6840000,,,0,,SUB out: B. Biyombo,[202687],1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M36.10S,2022-11-02T04:32:04.0Z,4,REGULAR,substitution,in,[],1628470,,,1610612750,114,102,2022-11-02T04:32:07Z,6850000,,,0,,SUB in: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M30.70S,2022-11-02T04:32:27.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,64.73390275952694,40.44117647058824,1610612750,114,105,2022-11-02T04:32:32Z,6860000,-48.0,279.0,1,right,A. Edwards 28' 3PT  (24 PTS) (K. Towns 7 AST),"[1630162, 1626157]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,28.31,Made,,,,,,,,,,24.0,,,,,,K. Towns,1626157.0,7.0
697,PT00M24.10S,2022-11-02T04:32:50.7Z,4,REGULAR,substitution,out,[],1628470,,,1610612756,114,105,2022-11-02T04:32:52Z,6890000,,,0,,SUB out: T. Craig,[1628470],1610612756.0,PHX,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M24.10S,2022-11-02T04:32:50.7Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,114,105,2022-11-02T04:32:52Z,6900000,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M24.10S,2022-11-02T04:32:58.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,114,105,2022-11-02T04:32:58Z,6910000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M24.10S,2022-11-02T04:33:54.9Z,4,REGULAR,substitution,out,[],1629013,,,1610612756,114,105,2022-11-02T04:34:23Z,6920000,,,0,,SUB out: L. Shamet,[1629013],1610612756.0,PHX,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M24.10S,2022-11-02T04:33:54.9Z,4,REGULAR,substitution,in,[],1627814,,,1610612756,114,105,2022-11-02T04:34:23Z,6930000,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M21.40S,2022-11-02T04:34:46.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612756,114,105,2022-11-02T04:34:51Z,6940000,,,0,,A. Edwards personal FOUL (5 PF) (Booker 2 FT),"[1630162, 1626164]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,2882.0,5.0,0.0,Booker,1626164.0,,,,,,,,,
704,PT00M21.40S,2022-11-02T04:35:13.3Z,4,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,115,105,2022-11-02T04:35:13Z,6960000,,,0,,D. Booker Free Throw 1 of 2 (17 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
705,PT00M21.40S,2022-11-02T04:35:26.3Z,4,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,116,105,2022-11-02T04:35:26Z,6970000,,,0,,D. Booker Free Throw 2 of 2 (18 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,,,,,,,,,18.0,,,,,,,,
706,PT00M11.60S,2022-11-02T04:35:39.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629675,89.70105124835742,49.26470588235294,1610612750,116,107,2022-11-02T04:35:44Z,6980000,-4.0,44.0,1,right,N. Reid Layup (13 PTS) (T. Prince 2 AST),"[1629675, 1627752]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,4.45,Made,,,,,,,,,,13.0,,,,,,T. Prince,1627752.0,2.0
708,PT00M00.00S,2022-11-02T04:35:53.8Z,4,REGULAR,period,end,[],0,,,1610612756,116,107,2022-11-02T04:35:53Z,7000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M00.00S,2022-11-02T04:36:02.7Z,4,REGULAR,game,end,[],0,,,0,116,107,2022-11-02T04:36:02Z,7010000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
