actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
624,PT03M54.00S,2022-11-06T04:18:24.1Z,4,REGULAR,block,,[],1630535,,,1610612756,96,70,2022-11-06T04:18:26Z,6220000,,,0,,G. Brown III BLOCK (1 BLK),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
625,PT03M52.00S,2022-11-06T04:18:26.1Z,4,REGULAR,rebound,offensive,[],203967,,,1610612756,96,70,2022-11-06T04:18:31Z,6230000,,,0,,D. Saric REBOUND (Off:4 Def:4),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,,,623.0,8.0,4.0,4.0,,,,,,,,,,,,,,
626,PT03M52.00S,2022-11-06T04:18:28.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203967,6.258212877792378,48.28431372549019,1610612756,98,70,2022-11-06T04:18:37Z,6240000,9.0,6.0,1,left,D. Saric reverse Layup (9 PTS),[203967],1610612756.0,PHX,reverse,,,Saric,D. Saric,,,,,Restricted Area,0-8 Center,1.07,Made,,,,,9.0,,,,,,,,,,,,,
627,PT03M52.00S,2022-11-06T04:18:32.6Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630535,,,1610612756,98,70,2022-11-06T04:18:37Z,6250000,,,0,,G. Brown III shooting personal FOUL (3 PF) (Saric 1 FT),"[1630535, 203967]",1610612757.0,POR,shooting,,,Brown III,G. Brown III,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,3.0,0.0,Saric,203967.0,,,,,,,,
629,PT03M52.00S,2022-11-06T04:18:53.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203967,,,1610612756,98,70,2022-11-06T04:18:53Z,6270000,,,0,,MISS D. Saric Free Throw 1 of 1,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
630,PT03M49.00S,2022-11-06T04:18:56.2Z,4,REGULAR,rebound,defensive,[],1631219,,,1610612757,98,70,2022-11-06T04:19:14Z,6280000,,,0,,J. Butler Jr. REBOUND (Off:0 Def:1),[1631219],1610612757.0,POR,,,,Butler Jr.,J. Butler Jr.,,,,,,,,,629.0,1.0,1.0,0.0,,,,,,,,,,,,,,
631,PT03M32.00S,2022-11-06T04:19:12.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630570,85.10183968462549,47.549019607843135,1610612757,98,72,2022-11-06T04:19:18Z,6290000,-12.0,88.0,1,right,T. Watford 8' driving floating Jump Shot (4 PTS),[1630570],1610612757.0,POR,driving floating,,,Watford,T. Watford,,,,,In The Paint (Non-RA),8-16 Center,8.84,Made,,,,,4.0,,,,,,,,,,,,,
632,PT03M14.00S,2022-11-06T04:19:29.9Z,4,REGULAR,3pt,Jump Shot,[],1630613,4.02431011826544,96.81372549019608,1610612756,98,72,2022-11-06T04:19:34Z,6300000,-234.0,-15.0,1,left,MISS D. Washington Jr. 3PT,[1630613],1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Left Corner 3,24+ Left,23.46,Missed,,,,,,,,,,,,,,,,,,
633,PT03M13.00S,2022-11-06T04:19:30.9Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,98,72,2022-11-06T04:19:34Z,6310000,,,0,,T. Watford REBOUND (Off:1 Def:2),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Left Corner 3,24+ Left,,,632.0,3.0,2.0,1.0,,,,,,,,,,,,,,
634,PT03M06.00S,2022-11-06T04:19:39.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630570,92.06636005256242,52.69607843137255,1610612757,98,74,2022-11-06T04:19:45Z,6320000,13.0,22.0,1,right,T. Watford running finger roll Layup (6 PTS),[1630570],1610612757.0,POR,running finger roll,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.59,Made,,,,,6.0,,,,,,,,,,,,,
635,PT02M53.00S,2022-11-06T04:19:52.0Z,4,REGULAR,turnover,bad pass,[],1630613,,,1610612756,98,74,2022-11-06T04:20:01Z,6330000,,,0,,D. Washington Jr. bad pass TURNOVER (1 TO),"[1630613, 1630553]",1610612756.0,PHX,,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,Johnson,1630553.0,,,,,
636,PT02M53.00S,2022-11-06T04:19:52.0Z,4,REGULAR,steal,,[],1630553,,,1610612757,98,74,2022-11-06T04:19:54Z,6340000,,,0,,K. Johnson STEAL (1 STL),[1630553],1610612757.0,POR,,,,Johnson,K. Johnson,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
637,PT02M48.00S,2022-11-06T04:19:56.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1631219,77.7431011826544,6.61764705882353,1610612757,98,74,2022-11-06T04:21:28Z,6350000,-217.0,157.0,1,right,MISS J. Butler Jr. 26' running 3PT,[1631219],1610612757.0,POR,running,,,Butler Jr.,J. Butler Jr.,,,,,Above the Break 3,24+ Left Center,26.76,Missed,,,,,,,,,,,,,,,,,,
638,PT02M44.00S,2022-11-06T04:20:00.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,98,74,2022-11-06T04:20:06Z,6360000,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Left Center,,,637.0,,,,,,,,,,,,,,,,,
640,PT02M44.00S,2022-11-06T04:20:09.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,98,74,2022-11-06T04:20:09Z,6380000,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT02M25.00S,2022-11-06T04:23:20.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202687,11.12023653088042,49.26470588235294,1610612756,100,74,2022-11-06T04:23:24Z,6390000,4.0,52.0,1,left,B. Biyombo Hook (3 PTS) (D. Saric 1 AST),"[202687, 203967]",1610612756.0,PHX,,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,5.21,Made,,,,,3.0,,,,,,,,,D. Saric,203967.0,1.0,,
643,PT02M14.00S,2022-11-06T04:23:33.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612757,100,74,2022-11-06T04:23:41Z,6410000,,,0,,B. Biyombo shooting personal FOUL (2 PF) (Watford 2 FT),"[202687, 1630570]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1628172.0,2.0,0.0,Watford,1630570.0,,,,,,,,
645,PT02M14.00S,2022-11-06T04:23:57.1Z,4,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,100,74,2022-11-06T04:24:13Z,6430000,,,0,,MISS T. Watford Free Throw 1 of 2,[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
646,PT02M14.00S,2022-11-06T04:23:57.1Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,100,74,2022-11-06T04:24:13Z,6440000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,645.0,,,,,,,,,,,,,,,,,
647,PT02M14.00S,2022-11-06T04:23:57.1Z,4,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,100,75,2022-11-06T04:24:13Z,6450000,,,0,,T. Watford Free Throw 2 of 2 (7 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
648,PT01M56.00S,2022-11-06T04:24:30.4Z,4,REGULAR,2pt,Jump Shot,[],203967,3.892904073587385,17.647058823529413,1610612756,100,75,2022-11-06T04:24:36Z,6460000,162.0,-16.0,1,left,MISS D. Saric 16' Jump Shot,[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,16-24 Right,16.26,Missed,,,,,,,,,,,,,,,,,,
649,PT01M53.00S,2022-11-06T04:24:33.4Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,100,75,2022-11-06T04:24:36Z,6470000,,,0,,J. Walker REBOUND (Off:0 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,Mid-Range,16-24 Right,,,648.0,3.0,3.0,0.0,,,,,,,,,,,,,,
650,PT01M48.00S,2022-11-06T04:24:39.6Z,4,REGULAR,turnover,out-of-bounds,[],1630535,,,1610612757,100,75,2022-11-06T04:24:48Z,6480000,,,0,,G. Brown III lost ball out-of-bounds TURNOVER (1 TO),[1630535],1610612757.0,POR,lost ball,,,Brown III,G. Brown III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,,,,,1.0,,,,,,,
651,PT01M38.00S,2022-11-06T04:24:56.3Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1630613,19.793035479632064,78.18627450980392,1610612756,100,75,2022-11-06T04:25:00Z,6490000,-141.0,134.0,1,left,MISS D. Washington Jr. 19' pullup Shot,[1630613],1610612756.0,PHX,pullup,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Left Center,19.42,Missed,,,,,,,,,,,,,,,,,,
652,PT01M36.00S,2022-11-06T04:24:58.3Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,100,75,2022-11-06T04:25:00Z,6500000,,,0,,T. Watford REBOUND (Off:1 Def:3),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,Mid-Range,16-24 Left Center,,,651.0,4.0,3.0,1.0,,,,,,,,,,,,,,
653,PT01M32.00S,2022-11-06T04:25:05.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629006,,,1610612757,100,75,2022-11-06T04:25:18Z,6510000,,,0,,J. Okogie shooting personal FOUL (3 PF) (Watford 2 FT),"[1629006, 1630570]",1610612756.0,PHX,shooting,,,Okogie,J. Okogie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,1627541.0,3.0,0.0,Watford,1630570.0,,,,,,,,
655,PT01M32.00S,2022-11-06T04:25:28.1Z,4,REGULAR,freethrow,1 of 2,[],1630570,,,1610612757,100,76,2022-11-06T04:25:28Z,6530000,,,0,,T. Watford Free Throw 1 of 2 (8 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
656,PT01M32.00S,2022-11-06T04:25:43.9Z,4,REGULAR,freethrow,2 of 2,[],1630570,,,1610612757,100,77,2022-11-06T04:25:43Z,6540000,,,0,,T. Watford Free Throw 2 of 2 (9 PTS),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
657,PT01M12.00S,2022-11-06T04:26:08.7Z,4,REGULAR,turnover,traveling,[],203967,,,1610612756,100,77,2022-11-06T04:26:15Z,6550000,,,0,,D. Saric traveling TURNOVER (2 TO),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,Mid-Range,16-24 Right,,,,,,,,201639.0,,,,,2.0,,,,,,,
658,PT00M57.20S,2022-11-06T04:26:45.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631219,91.67214191852825,53.92156862745098,1610612757,100,79,2022-11-06T04:26:52Z,6560000,20.0,26.0,1,right,J. Butler Jr. reverse Layup (2 PTS) (T. Watford 1 AST),"[1631219, 1630570]",1610612757.0,POR,reverse,,,Butler Jr.,J. Butler Jr.,,,,,Restricted Area,0-8 Center,3.24,Made,,,,,2.0,,,,,,,,,T. Watford,1630570.0,1.0,,
660,PT00M49.80S,2022-11-06T04:26:54.7Z,4,REGULAR,2pt,Jump Shot,[],1630613,3.3672798948751645,16.42156862745098,1610612756,100,79,2022-11-06T04:27:03Z,6580000,168.0,-21.0,1,left,MISS D. Washington Jr. 16' step back Shot,[1630613],1610612756.0,PHX,step back,,,Washington Jr.,D. Washington Jr.,,,,,Mid-Range,16-24 Right,16.92,Missed,,,,,,,,,,,,,,,,,,
661,PT00M45.30S,2022-11-06T04:26:59.2Z,4,REGULAR,rebound,defensive,[],1630535,,,1610612757,100,79,2022-11-06T04:27:03Z,6590000,,,0,,G. Brown III REBOUND (Off:0 Def:1),[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,Mid-Range,16-24 Right,,,660.0,1.0,1.0,0.0,,,,,,,,,,,,,,
662,PT00M41.70S,2022-11-06T04:27:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202687,,,1610612757,100,79,2022-11-06T04:27:19Z,6600000,,,0,,B. Biyombo shooting personal FOUL (3 PF) (Brown III 2 FT),"[202687, 1630535]",1610612756.0,PHX,shooting,,,Biyombo,B. Biyombo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,201639.0,3.0,0.0,Brown III,1630535.0,,,,,,,,
664,PT00M41.70S,2022-11-06T04:27:28.8Z,4,REGULAR,freethrow,1 of 2,[],1630535,,,1610612757,100,79,2022-11-06T04:27:45Z,6620000,,,0,,MISS G. Brown III Free Throw 1 of 2,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
665,PT00M41.70S,2022-11-06T04:27:28.8Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612757,100,79,2022-11-06T04:27:45Z,6630000,,,0,,TEAM offensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,664.0,,,,,,,,,,,,,,,,,
666,PT00M41.70S,2022-11-06T04:27:28.8Z,4,REGULAR,freethrow,2 of 2,[],1630535,,,1610612757,100,79,2022-11-06T04:27:45Z,6640000,,,0,,MISS G. Brown III Free Throw 2 of 2,[1630535],1610612757.0,POR,,,,Brown III,G. Brown III,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
667,PT00M40.80S,2022-11-06T04:27:29.7Z,4,REGULAR,rebound,defensive,[],203967,,,1610612756,100,79,2022-11-06T04:27:45Z,6650000,,,0,,D. Saric REBOUND (Off:4 Def:5),[203967],1610612756.0,PHX,,,,Saric,D. Saric,,,,,,,,,666.0,9.0,5.0,4.0,,,,,,,,,,,,,,
668,PT00M27.70S,2022-11-06T04:27:55.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630613,11.514454664914586,50.73529411764706,1610612756,102,79,2022-11-06T04:28:00Z,6660000,-4.0,56.0,1,left,D. Washington Jr. driving floating Jump Shot (2 PTS),[1630613],1610612756.0,PHX,driving floating,,,Washington Jr.,D. Washington Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.58,Made,,,,,2.0,,,,,,,,,,,,,
669,PT00M12.10S,2022-11-06T04:28:14.6Z,4,REGULAR,3pt,Jump Shot,[],1630553,90.3580814717477,4.166666666666666,1610612757,102,82,2022-11-06T04:28:38Z,6670000,-229.0,38.0,1,right,K. Johnson 3PT pullup (8 PTS),[1630553],1610612757.0,POR,pullup,,,Johnson,K. Johnson,,,,,Left Corner 3,24+ Left,23.23,Made,,,,,8.0,,,,,,,,,,,,,
670,PT00M00.00S,2022-11-06T04:28:37.8Z,4,REGULAR,period,end,[],0,,,1610612756,102,82,2022-11-06T04:28:37Z,6680000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2022-11-06T04:28:40.4Z,4,REGULAR,game,end,[],0,,,0,102,82,2022-11-06T04:28:40Z,6690000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
