actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
626,PT01M35.00S,2024-11-18T02:28:38.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,8.886333771353483,50.98039215686274,1610612752,113,101,2024-11-18T02:33:59Z,5980000,False,-5.0,31.0,1,left,MISS M. Bridges fadeaway Shot,[1628969],1610612752.0,NYK,fadeaway,,,Bridges,M. Bridges,,,,,Restricted Area,0-8 Center,3.14,Missed,,,,,,,,,,,,,,,,,,
627,PT01M33.00S,2024-11-18T02:28:40.1Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612751,113,101,2024-11-18T02:28:41Z,5990000,False,,,0,,C. Johnson REBOUND (Off:0 Def:5),[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,626.0,5.0,5.0,0.0,,,,,,,,,,,,,,
628,PT01M24.00S,2024-11-18T02:28:50.0Z,4,REGULAR,3pt,Jump Shot,[],1627827,89.96386333771353,3.431372549019608,1610612751,113,101,2024-11-18T02:32:35Z,6000000,False,-233.0,42.0,1,right,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,23.65,Missed,,,,,,,,,,,,,,,,,,
629,PT01M23.00S,2024-11-18T02:28:51.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,113,101,2024-11-18T02:32:35Z,6010000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Left Corner 3,24+ Left,,,628.0,,,,,,,,,,,,,,,,,
630,PT01M23.00S,2024-11-18T02:28:57.0Z,4,REGULAR,foul,personal,[],1630533,,,1610612752,113,101,2024-11-18T02:35:27Z,6020000,False,,,0,,Z. Williams loose ball personal FOUL (3 PF),"[1630533, 1628973]",1610612751.0,BKN,loose ball,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1146.0,,,,3.0,0.0,Brunson,1628973.0,,
633,PT01M17.00S,2024-11-18T02:29:22.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630533,,,1610612752,113,101,2024-11-18T02:29:27Z,6050000,False,,,0,,Z. Williams personal FOUL (4 PF) (Brunson 2 FT),"[1630533, 1628973]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,,,,,,,,1146.0,,,,4.0,0.0,Brunson,1628973.0,,
636,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,out,[],1630533,,,1610612752,113,101,2024-11-18T02:30:05Z,6065000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,out,[],1630560,,,1610612752,113,101,2024-11-18T02:30:05Z,6067500,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,out,[],1627827,,,1610612752,113,101,2024-11-18T02:30:05Z,6068750,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,out,[],203471,,,1610612752,113,101,2024-11-18T02:30:05Z,6069375,False,,,0,,SUB out: D. Schröder,[203471],1610612751.0,BKN,,,,Schröder,D. Schröder,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,out,[],1629661,,,1610612752,113,101,2024-11-18T02:30:05Z,6069687,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,in,[],1629003,,,1610612752,113,101,2024-11-18T02:30:05Z,6069843,False,,,0,,SUB in: S. Milton,[1629003],1610612751.0,BKN,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,in,[],1642385,,,1610612752,113,101,2024-11-18T02:30:05Z,6069921,False,,,0,,SUB in: C. Yongxi,[1642385],1610612751.0,BKN,,,,Yongxi,C. Yongxi,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,in,[],1631213,,,1610612752,113,101,2024-11-18T02:30:05Z,6069960,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,in,[],1630592,,,1610612752,113,101,2024-11-18T02:30:05Z,6069980,False,,,0,,SUB in: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M17.00S,2024-11-18T02:29:38.0Z,4,REGULAR,substitution,in,[],1630553,,,1610612752,113,101,2024-11-18T02:30:05Z,6069990,False,,,0,,SUB in: K. Johnson,[1630553],1610612751.0,BKN,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M17.00S,2024-11-18T02:29:53.8Z,4,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,114,101,2024-11-18T02:32:59Z,6070000,False,,,0,,J. Brunson Free Throw 1 of 2 (12 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,,,,12.0,,,,,,,,,,
646,PT01M17.00S,2024-11-18T02:29:53.8Z,4,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,114,101,2024-11-18T02:32:59Z,6080000,False,,,0,,MISS J. Brunson Free Throw 2 of 2,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
649,PT01M16.00S,2024-11-18T02:29:54.8Z,4,REGULAR,rebound,defensive,[],1631213,,,1610612751,114,101,2024-11-18T02:30:41Z,6090000,False,,,0,,T. Martin REBOUND (Off:0 Def:1),[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,646.0,1.0,1.0,0.0,,,,,,,,,,,,,,
650,PT01M02.00S,2024-11-18T02:30:43.8Z,4,REGULAR,3pt,Jump Shot,[],1631213,71.30420499342969,81.37254901960785,1610612751,114,104,2024-11-18T02:30:47Z,6100000,False,157.0,217.0,1,right,T. Martin 26' 3PT  (3 PTS) (K. Johnson 2 AST),"[1631213, 1630553]",1610612751.0,BKN,,,,Martin,T. Martin,,,,,Above the Break 3,24+ Right Center,26.79,Made,,,,,,,,3.0,,K. Johnson,1630553.0,2.0,,,,,,
653,PT00M39.40S,2024-11-18T02:31:18.0Z,4,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,114,104,2024-11-18T02:31:21Z,6130000,False,,,0,,J. Brunson bad pass out-of-bounds TURNOVER (3 TO),[1628973],1610612752.0,NYK,bad pass,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,,,,3.0,,,,1627524.0,,,,,,,,,
654,PT00M14.20S,2024-11-18T02:31:53.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642385,88.25558475689881,53.431372549019606,1610612751,114,104,2024-11-18T02:31:57Z,6140000,False,17.0,58.0,1,right,MISS C. Yongxi 6' driving finger roll Layup,[1642385],1610612751.0,BKN,driving finger roll,,,Yongxi,C. Yongxi,,,,,In The Paint (Non-RA),0-8 Center,6.04,Missed,,,,,,,,,,,,,,,,,,
655,PT00M12.40S,2024-11-18T02:31:55.1Z,4,REGULAR,rebound,defensive,[],1630579,,,1610612752,114,104,2024-11-18T02:31:55Z,6150000,False,,,0,,J. Sims REBOUND (Off:0 Def:4),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,654.0,4.0,4.0,0.0,,,,,,,,,,,,,,
656,PT00M00.00S,2024-11-18T02:32:08.3Z,4,REGULAR,period,end,[],0,,,1610612752,114,104,2024-11-18T02:32:08Z,6160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M00.00S,2024-11-18T02:32:15.2Z,4,REGULAR,game,end,[],0,,,0,114,104,2024-11-18T02:32:15Z,6170000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
