actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
595,PT04M22.00S,2025-04-02T01:42:46.8Z,4,REGULAR,block,,[],1641737,,,1610612752,99,76,2025-04-02T01:42:48Z,5810000,False,,,0,,A. Bona BLOCK (3 BLK),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,,,,
596,PT04M21.00S,2025-04-02T01:42:47.8Z,4,REGULAR,rebound,defensive,[],1641737,,,1610612755,99,76,2025-04-02T01:45:43Z,5820000,False,,,0,,A. Bona REBOUND (Off:2 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,594.0,7.0,5.0,2.0,,,,,,,,,,
597,PT04M14.00S,2025-04-02T01:42:56.0Z,4,REGULAR,foul,personal,['2freethrow'],1642278,,,1610612755,99,76,2025-04-02T01:43:08Z,5830000,False,,,0,,T. Kolek shooting personal FOUL (4 PF) (Grimes 2 FT),"[1642278, 1629656]",1610612752.0,NYK,shooting,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,4.0,0.0,Grimes,1629656.0,,,,,
599,PT04M14.00S,2025-04-02T01:43:19.7Z,4,REGULAR,freethrow,1 of 2,[],1629656,,,1610612755,99,77,2025-04-02T01:43:19Z,5850000,False,,,0,,Q. Grimes Free Throw 1 of 2 (19 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,,,,,19.0,,,,,,,,,
600,PT04M14.00S,2025-04-02T01:43:32.2Z,4,REGULAR,freethrow,2 of 2,[],1629656,,,1610612755,99,78,2025-04-02T01:43:32Z,5860000,False,,,0,,Q. Grimes Free Throw 2 of 2 (20 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,,,,,20.0,,,,,,,,,
601,PT04M01.00S,2025-04-02T01:43:47.1Z,4,REGULAR,2pt,Jump Shot,[],1629013,8.623521681997373,70.09803921568627,1610612752,101,78,2025-04-02T01:43:50Z,5870000,False,-100.0,29.0,1,left,L. Shamet 10' pullup Jump Shot (20 PTS) (T. Kolek 6 AST),"[1629013, 1642278]",1610612752.0,NYK,pullup,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Left,,,,,10.45,Made,,,,,20.0,,,,,T. Kolek,1642278.0,6.0,,
603,PT03M50.00S,2025-04-02T01:43:57.3Z,4,REGULAR,3pt,Jump Shot,[],1629656,67.23061760840999,55.63725490196079,1610612755,101,81,2025-04-02T01:44:02Z,5890000,False,28.0,256.0,1,right,Q. Grimes 25' 3PT pullup (23 PTS),[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,25.71,Made,,,,,23.0,,,,,,,,,
604,PT03M24.00S,2025-04-02T01:44:23.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,14.011169513797633,48.28431372549019,1610612752,103,81,2025-04-02T01:44:27Z,5900000,False,9.0,79.0,1,left,J. Hart 7' driving floating Jump Shot (9 PTS) (T. Kolek 7 AST),"[1628404, 1642278]",1610612752.0,NYK,driving floating,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.97,Made,,,,,9.0,,,,,T. Kolek,1642278.0,7.0,,
605,PT03M01.00S,2025-04-02T01:44:45.8Z,4,REGULAR,3pt,Jump Shot,[],1629656,66.96780551905388,61.76470588235294,1610612755,103,81,2025-04-02T01:44:50Z,5910000,False,59.0,258.0,1,right,MISS Q. Grimes 26' pullup 3PT,[1629656],1610612755.0,PHI,pullup,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,26.46,Missed,,,,,,,,,,,,,,
606,PT02M59.00S,2025-04-02T01:44:47.8Z,4,REGULAR,rebound,offensive,[],1641737,,,1610612755,103,81,2025-04-02T01:44:50Z,5920000,False,,,0,,A. Bona REBOUND (Off:3 Def:5),[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,Above the Break 3,24+ Center,,,,,,,605.0,8.0,5.0,3.0,,,,,,,,,,
607,PT02M58.00S,2025-04-02T01:44:51.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629656,94.43166885676742,48.28431372549019,1610612755,103,83,2025-04-02T01:44:55Z,5930000,False,-9.0,0.0,1,right,Q. Grimes cutting Layup (25 PTS) (A. Bona 2 AST),"[1629656, 1641737]",1610612755.0,PHI,cutting,,,Grimes,Q. Grimes,,,,,Restricted Area,0-8 Center,,,,,0.86,Made,,,,,25.0,,,,,A. Bona,1641737.0,2.0,,
609,PT02M58.00S,2025-04-02T01:44:53.5Z,4,REGULAR,foul,personal,['1freethrow'],1642278,,,1610612755,103,83,2025-04-02T01:44:59Z,5950000,False,,,0,,T. Kolek shooting personal FOUL (5 PF) (Grimes 1 FT),"[1642278, 1629656]",1610612752.0,NYK,shooting,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,1662.0,,,,,,,,,,,5.0,0.0,Grimes,1629656.0,,,,,
611,PT02M58.00S,2025-04-02T01:45:03.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,103,83,2025-04-02T01:45:03Z,5970000,False,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M58.00S,2025-04-02T01:45:03.3Z,4,REGULAR,substitution,out,[],1628404,,,1610612755,103,83,2025-04-02T01:48:09Z,5980000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M58.00S,2025-04-02T01:45:03.3Z,4,REGULAR,substitution,out,[],1629022,,,1610612755,103,83,2025-04-02T01:48:09Z,5990000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612755.0,PHI,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M58.00S,2025-04-02T01:45:03.3Z,4,REGULAR,substitution,out,[],1641737,,,1610612755,103,83,2025-04-02T01:48:09Z,6000000,False,,,0,,SUB out: A. Bona,[1641737],1610612755.0,PHI,,,,Bona,A. Bona,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M58.00S,2025-04-02T01:45:03.3Z,4,REGULAR,substitution,out,[],1642348,,,1610612755,103,83,2025-04-02T01:48:09Z,6010000,False,,,0,,SUB out: J. Edwards,[1642348],1610612755.0,PHI,,,,Edwards,J. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M58.00S,2025-04-02T01:45:03.3Z,4,REGULAR,substitution,in,[],1641755,,,1610612755,103,83,2025-04-02T01:48:09Z,6020000,False,,,0,,SUB in: K. McCullar Jr.,[1641755],1610612752.0,NYK,,,,McCullar Jr.,K. McCullar Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M58.00S,2025-04-02T01:45:03.3Z,4,REGULAR,substitution,in,[],1641741,,,1610612755,103,83,2025-04-02T01:48:09Z,6030000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M58.00S,2025-04-02T01:45:03.3Z,4,REGULAR,substitution,in,[],1642024,,,1610612755,103,83,2025-04-02T01:48:09Z,6040000,False,,,0,,SUB in: A. Reese,[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M58.00S,2025-04-02T01:45:03.3Z,4,REGULAR,substitution,in,[],1630542,,,1610612755,103,83,2025-04-02T01:48:09Z,6050000,False,,,0,,SUB in: M. Bagley,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT02M58.00S,2025-04-02T01:48:11.2Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1629656,,,1610612755,103,84,2025-04-02T01:48:11Z,6060000,False,,,0,,Q. Grimes Free Throw 1 of 1 (26 PTS),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,Made,,,,,26.0,,,,,,,,,
622,PT02M47.00S,2025-04-02T01:48:26.0Z,4,REGULAR,turnover,out-of-bounds,[],1629013,,,1610612752,103,84,2025-04-02T01:48:30Z,6070000,False,,,0,,L. Shamet bad pass out-of-bounds TURNOVER (1 TO),[1629013],1610612752.0,NYK,bad pass,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Center,1628487.0,1.0,,,,,,,,,,,,,,,,,,
623,PT02M47.00S,2025-04-02T01:48:26.1Z,4,REGULAR,substitution,out,[],1629656,,,1610612755,103,84,2025-04-02T01:48:35Z,6080000,False,,,0,,SUB out: Q. Grimes,[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT02M47.00S,2025-04-02T01:48:26.1Z,4,REGULAR,substitution,in,[],1630215,,,1610612755,103,84,2025-04-02T01:48:35Z,6090000,False,,,0,,SUB in: J. Butler,[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT02M33.00S,2025-04-02T01:48:49.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630542,84.05059132720105,42.8921568627451,1610612755,103,84,2025-04-02T01:48:54Z,6100000,False,-36.0,97.0,1,right,MISS M. Bagley 10' driving floating Shot,[1630542],1610612755.0,PHI,driving floating,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),8-16 Center,,,,,10.37,Missed,,,,,,,,,,,,,,
626,PT02M30.00S,2025-04-02T01:48:52.5Z,4,REGULAR,rebound,offensive,[],1630542,,,1610612755,103,84,2025-04-02T01:48:52Z,6110000,False,,,0,,M. Bagley REBOUND (Off:5 Def:3),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,625.0,8.0,3.0,5.0,,,,,,,,,,
627,PT02M30.00S,2025-04-02T01:48:53.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630542,91.80354796320631,47.794117647058826,1610612755,103,86,2025-04-02T01:48:57Z,6120000,False,-11.0,25.0,1,right,M. Bagley putback Layup (8 PTS),[1630542],1610612755.0,PHI,putback,,,Bagley,M. Bagley,,,,,Restricted Area,0-8 Center,,,,,2.69,Made,,,,,8.0,,,,,,,,,
628,PT02M14.00S,2025-04-02T01:49:08.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630173,18.084756898817346,51.470588235294116,1610612752,103,86,2025-04-02T01:49:16Z,6130000,False,-7.0,117.0,1,left,MISS P. Achiuwa 11' floating Shot,[1630173],1610612752.0,NYK,floating,,,Achiuwa,P. Achiuwa,,,,,In The Paint (Non-RA),8-16 Center,,,,,11.77,Missed,,,,,,,,,,,,,,
629,PT02M12.00S,2025-04-02T01:49:10.9Z,4,REGULAR,rebound,defensive,[],1641741,,,1610612755,103,86,2025-04-02T01:49:16Z,6140000,False,,,0,,R. Council IV REBOUND (Off:1 Def:3),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,628.0,4.0,3.0,1.0,,,,,,,,,,
630,PT02M02.00S,2025-04-02T01:49:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630762,92.32917214191852,51.225490196078425,1610612755,103,86,2025-04-02T01:49:28Z,6150000,False,6.0,20.0,1,right,MISS P. Wheeler driving Layup,[1630762],1610612755.0,PHI,driving,,,Wheeler,P. Wheeler,,,,,Restricted Area,0-8 Center,,,,,2.05,Missed,,,,,,,,,,,,,,
632,PT02M01.00S,2025-04-02T01:49:23.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612752,103,86,2025-04-02T01:49:28Z,6170000,False,,,0,,TEAM defensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,630.0,,,,,,,,,,,,,
634,PT01M50.00S,2025-04-02T01:49:41.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642278,9.017739816031538,56.86274509803921,1610612752,105,86,2025-04-02T01:49:48Z,6190000,False,-34.0,32.0,1,left,T. Kolek driving floating bank Jump Shot (7 PTS),[1642278],1610612752.0,NYK,driving floating bank,,,Kolek,T. Kolek,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.71,Made,,,,,7.0,,,,,,,,,
635,PT01M39.00S,2025-04-02T01:49:54.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641741,93.9060446780552,48.03921568627451,1610612755,105,88,2025-04-02T01:49:57Z,6200000,False,-10.0,5.0,1,right,R. Council IV driving Layup (13 PTS) (J. Butler 6 AST),"[1641741, 1630215]",1610612755.0,PHI,driving,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,1.09,Made,,,,,13.0,,,,,J. Butler,1630215.0,6.0,,
636,PT01M29.00S,2025-04-02T01:50:07.9Z,4,REGULAR,3pt,Jump Shot,[],1629013,5.601182654402102,96.32352941176471,1610612752,105,88,2025-04-02T01:50:11Z,6210000,False,-232.0,0.0,1,left,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,,23.16,Missed,,,,,,,,,,,,,,
637,PT01M26.00S,2025-04-02T01:50:10.9Z,4,REGULAR,rebound,defensive,[],1642024,,,1610612755,105,88,2025-04-02T01:50:11Z,6220000,False,,,0,,A. Reese REBOUND (Off:1 Def:3),[1642024],1610612755.0,PHI,,,,Reese,A. Reese,,,,,Left Corner 3,24+ Left,,,,,,,636.0,4.0,3.0,1.0,,,,,,,,,,
638,PT01M23.00S,2025-04-02T01:50:14.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641741,93.24901445466492,50.0,1610612755,105,90,2025-04-02T01:50:19Z,6230000,False,0.0,11.0,1,right,R. Council IV running DUNK (15 PTS) (J. Butler 7 AST),"[1641741, 1630215]",1610612755.0,PHI,running,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,1.1,Made,,,,,15.0,,,,,J. Butler,1630215.0,7.0,,
640,PT01M00.00S,2025-04-02T01:50:41.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641755,8.886333771353483,44.6078431372549,1610612752,105,90,2025-04-02T01:50:46Z,6250000,False,27.0,31.0,1,left,MISS K. McCullar Jr. driving floating bank Shot,[1641755],1610612752.0,NYK,driving floating bank,,,McCullar Jr.,K. McCullar Jr.,,,,,Restricted Area,0-8 Center,,,,,4.11,Missed,,,,,,,,,,,,,,
641,PT00M56.50S,2025-04-02T01:50:46.1Z,4,REGULAR,rebound,defensive,[],1641741,,,1610612755,105,90,2025-04-02T01:50:46Z,6260000,False,,,0,,R. Council IV REBOUND (Off:1 Def:4),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,Restricted Area,0-8 Center,,,,,,,640.0,5.0,4.0,1.0,,,,,,,,,,
642,PT00M50.20S,2025-04-02T01:50:53.4Z,4,REGULAR,foul,personal,['2freethrow'],1641755,,,1610612755,105,90,2025-04-02T01:51:05Z,6270000,False,,,0,,K. McCullar Jr. shooting personal FOUL (1 PF) (Bagley 2 FT),"[1641755, 1630542]",1610612752.0,NYK,shooting,,,McCullar Jr.,K. McCullar Jr.,,,,,Restricted Area,0-8 Center,202007.0,,,,,,,,,,,1.0,0.0,Bagley,1630542.0,,,,,
644,PT00M50.20S,2025-04-02T01:51:15.1Z,4,REGULAR,freethrow,1 of 2,[],1630542,,,1610612755,105,91,2025-04-02T01:51:33Z,6290000,False,,,0,,M. Bagley Free Throw 1 of 2 (9 PTS),[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,,
645,PT00M50.20S,2025-04-02T01:51:15.1Z,4,REGULAR,freethrow,2 of 2,[],1630542,,,1610612755,105,91,2025-04-02T01:51:33Z,6300000,False,,,0,,MISS M. Bagley Free Throw 2 of 2,[1630542],1610612755.0,PHI,,,,Bagley,M. Bagley,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
646,PT00M47.10S,2025-04-02T01:51:18.2Z,4,REGULAR,rebound,defensive,[],1629013,,,1610612752,105,91,2025-04-02T01:51:33Z,6310000,False,,,0,,L. Shamet REBOUND (Off:0 Def:2),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,,,,,,,,,645.0,2.0,2.0,0.0,,,,,,,,,,
647,PT00M31.40S,2025-04-02T01:51:46.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642278,8.360709592641262,53.18627450980392,1610612752,105,91,2025-04-02T01:53:19Z,6320000,False,-16.0,26.0,1,left,MISS T. Kolek driving Layup,[1642278],1610612752.0,NYK,driving,,,Kolek,T. Kolek,,,,,Restricted Area,0-8 Center,,,,,3.06,Missed,,,,,,,,,,,,,,
648,PT00M29.60S,2025-04-02T01:51:48.5Z,4,REGULAR,rebound,defensive,[],1630215,,,1610612755,105,91,2025-04-02T01:51:48Z,6330000,False,,,0,,J. Butler REBOUND (Off:0 Def:2),[1630215],1610612755.0,PHI,,,,Butler,J. Butler,,,,,Restricted Area,0-8 Center,,,,,,,647.0,2.0,2.0,0.0,,,,,,,,,,
649,PT00M20.10S,2025-04-02T01:51:58.1Z,4,REGULAR,3pt,Jump Shot,[],1630762,77.7431011826544,89.70588235294117,1610612755,105,91,2025-04-02T01:52:04Z,6340000,False,199.0,157.0,1,right,MISS P. Wheeler 25' 3PT,[1630762],1610612755.0,PHI,,,,Wheeler,P. Wheeler,,,,,Above the Break 3,24+ Right Center,,,,,25.29,Missed,,,,,,,,,,,,,,
650,PT00M17.10S,2025-04-02T01:52:01.1Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612752,105,91,2025-04-02T01:52:01Z,6350000,False,,,0,,P. Achiuwa REBOUND (Off:3 Def:6),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,649.0,9.0,6.0,3.0,,,,,,,,,,
652,PT00M00.00S,2025-04-02T01:52:18.9Z,4,REGULAR,period,end,[],0,,,1610612752,105,91,2025-04-02T01:52:18Z,6360000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M00.00S,2025-04-02T01:52:21.0Z,4,REGULAR,game,end,[],0,,,0,105,91,2025-04-02T01:52:21Z,6370000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
