actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
582,PT03M32.00S,2023-11-09T02:09:00.5Z,4,REGULAR,foul,personal,[],203496,,,1610612738,102,87,2023-11-09T02:09:37Z,5800000,False,,,0,,R. Covington personal FOUL (2 PF),"[203496, 1627759]",1610612755.0,PHI,,,,Covington,R. Covington,,,,,Mid-Range,8-16 Left,,,,,,,,203592.0,2.0,0.0,Brown,1627759.0,,,,,,,,
585,PT03M18.00S,2023-11-09T02:09:46.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612738,102,87,2023-11-09T02:09:53Z,5830000,False,,,0,,BOS shot clock Team TURNOVER,[],1610612738.0,BOS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,,,,,,,,,
586,PT02M57.00S,2023-11-09T02:10:17.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,88.25558475689881,62.5,1610612755,102,87,2023-11-09T02:10:21Z,5840000,False,62.0,58.0,1,right,MISS J. Embiid 8' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,In The Paint (Non-RA),8-16 Right,8.52,Missed,,,,,,,,,,,,,,,,,,
587,PT02M55.00S,2023-11-09T02:10:19.4Z,4,REGULAR,rebound,defensive,[],201950,,,1610612738,102,87,2023-11-09T02:10:21Z,5850000,False,,,0,,J. Holiday REBOUND (Off:1 Def:4),[201950],1610612738.0,BOS,,,,Holiday,J. Holiday,,,,,In The Paint (Non-RA),8-16 Right,,,,586.0,5.0,4.0,1.0,,,,,,,,,,,,,
588,PT02M51.00S,2023-11-09T02:10:23.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],204001,34.37910643889619,45.588235294117645,1610612738,102,90,2023-11-09T02:10:30Z,5860000,False,22.0,271.0,1,left,K. Porzingis 27' 3PT running (26 PTS) (J. Holiday 5 AST),"[204001, 201950]",1610612738.0,BOS,running,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,27.16,Made,26.0,,,,,,,,,,,J. Holiday,201950.0,5.0,,,,
590,PT02M28.00S,2023-11-09T02:10:46.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203496,91.67214191852825,47.794117647058826,1610612755,102,90,2023-11-09T02:10:52Z,5880000,False,-11.0,26.0,1,right,MISS R. Covington driving Layup,[203496],1610612755.0,PHI,driving,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,2.8,Missed,,,,,,,,,,,,,,,,,,
591,PT02M23.00S,2023-11-09T02:10:50.5Z,4,REGULAR,rebound,offensive,[],203496,,,1610612755,102,90,2023-11-09T02:10:50Z,5890000,False,,,0,,R. Covington REBOUND (Off:2 Def:1),[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,Restricted Area,0-8 Center,,,,590.0,3.0,1.0,2.0,,,,,,,,,,,,,
592,PT02M23.00S,2023-11-09T02:10:50.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203496,94.40999984741211,50.0,1610612755,104,90,2023-11-09T02:10:50Z,5900000,False,0.0,0.0,1,right,R. Covington putback Layup (5 PTS),[203496],1610612755.0,PHI,putback,,,Covington,R. Covington,,,,,Mid-Range,8-16 Left,0.0,Made,5.0,,,,,,,,,,,,,,,,,
593,PT02M11.00S,2023-11-09T02:11:02.8Z,4,REGULAR,3pt,Jump Shot,[],204001,32.670827858081466,49.754901960784316,1610612738,104,90,2023-11-09T02:11:09Z,5910000,False,1.0,255.0,1,left,MISS K. Porzingis 25' 3PT,[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,25.46,Missed,,,,,,,,,,,,,,,,,,
594,PT02M09.00S,2023-11-09T02:11:04.8Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,104,90,2023-11-09T02:11:09Z,5920000,False,,,0,,J. Embiid REBOUND (Off:1 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,593.0,9.0,8.0,1.0,,,,,,,,,,,,,
595,PT02M06.00S,2023-11-09T02:11:07.8Z,4,REGULAR,turnover,lost ball,[],203954,,,1610612755,104,90,2023-11-09T02:11:12Z,5930000,False,,,0,,J. Embiid lost ball TURNOVER (5 TO),"[203954, 1628401]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,5.0,,,,White,1628401.0,,
596,PT02M06.00S,2023-11-09T02:11:07.8Z,4,REGULAR,steal,,[],1628401,,,1610612738,104,90,2023-11-09T02:11:09Z,5940000,False,,,0,,D. White STEAL (2 STL),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
597,PT02M04.00S,2023-11-09T02:11:11.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628401,10.85742444152431,50.245098039215684,1610612738,104,90,2023-11-09T02:11:16Z,5950000,False,-1.0,50.0,1,left,MISS D. White driving Layup - blocked,"[1628401, 1630178]",1610612738.0,BOS,driving,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0
598,PT02M04.00S,2023-11-09T02:11:11.2Z,4,REGULAR,block,,[],1630178,,,1610612738,104,90,2023-11-09T02:11:13Z,5960000,False,,,0,,T. Maxey BLOCK (2 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
599,PT02M04.00S,2023-11-09T02:11:11.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,104,90,2023-11-09T02:11:16Z,5970000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,597.0,,,,,,,,,,,,,,,,
601,PT01M58.00S,2023-11-09T02:11:40.4Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1627759,33.327858081471746,47.549019607843135,1610612738,104,93,2023-11-09T02:11:46Z,5990000,False,12.0,261.0,1,left,J. Brown 26' 3PT step back (8 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Center,26.11,Made,8.0,,,,,,,,,,,,,,,,,
602,PT01M46.00S,2023-11-09T02:12:01.7Z,4,REGULAR,turnover,out-of-bounds,[],203954,,,1610612755,104,93,2023-11-09T02:12:08Z,6000000,False,,,0,,J. Embiid bad pass out-of-bounds TURNOVER (6 TO),[203954],1610612755.0,PHI,bad pass,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,,,,,202058.0,,,,,6.0,,,,,,,
604,PT01M46.00S,2023-11-09T02:12:10.5Z,4,REGULAR,substitution,in,[],201587,,,1610612738,104,93,2023-11-09T02:12:16Z,6020000,False,,,0,,SUB in: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT01M46.00S,2023-11-09T02:12:10.5Z,4,REGULAR,substitution,out,[],203496,,,1610612738,104,93,2023-11-09T02:12:20Z,6030000,False,,,0,,SUB out: R. Covington,[203496],1610612755.0,PHI,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT01M35.00S,2023-11-09T02:12:35.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",204001,14.273981603153747,41.66666666666667,1610612738,104,95,2023-11-09T02:12:44Z,6040000,False,42.0,82.0,1,left,K. Porzingis 9' turnaround Jump Shot (28 PTS) (J. Tatum 6 AST),"[204001, 1628369]",1610612738.0,BOS,turnaround,,,Porzingis,K. Porzingis,,,,,In The Paint (Non-RA),8-16 Center,9.17,Made,28.0,,,,,,,,,,,J. Tatum,1628369.0,6.0,,,,
608,PT01M35.00S,2023-11-09T02:12:40.0Z,4,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612738,104,95,2023-11-09T02:12:46Z,6060000,False,,,0,,T. Maxey shooting personal FOUL (3 PF) (Porzingis 1 FT),"[1630178, 204001]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,203592.0,3.0,0.0,Porzingis,204001.0,,,,,,,,
610,PT01M35.00S,2023-11-09T02:13:05.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],204001,,,1610612738,104,96,2023-11-09T02:13:05Z,6080000,False,,,0,,K. Porzingis Free Throw 1 of 1 (29 PTS),[204001],1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,,,,Made,29.0,,,,,,,,,,,,,,,,,
611,PT01M27.00S,2023-11-09T02:13:19.3Z,4,REGULAR,foul,personal,[],204001,,,1610612755,104,96,2023-11-09T02:13:24Z,6090000,False,,,0,,K. Porzingis personal FOUL (4 PF),"[204001, 1630178]",1610612738.0,BOS,,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Left Center,,,,,,,,203177.0,4.0,1.0,Maxey,1630178.0,,,,,,,,
613,PT01M15.00S,2023-11-09T02:13:49.0Z,4,REGULAR,3pt,Jump Shot,[],1629001,67.36202365308804,29.411764705882355,1610612755,104,96,2023-11-09T02:13:56Z,6110000,False,-103.0,254.0,1,right,MISS D. Melton 27' 3PT,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,Above the Break 3,24+ Left Center,27.43,Missed,,,,,,,,,,,,,,,,,,
614,PT01M14.00S,2023-11-09T02:13:50.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612738,104,96,2023-11-09T02:13:56Z,6120000,False,,,0,,TEAM defensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Left Center,,,,613.0,,,,,,,,,,,,,,,,
616,PT01M09.00S,2023-11-09T02:14:07.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630178,,,1610612738,104,96,2023-11-09T02:14:18Z,6140000,False,,,0,,T. Maxey personal FOUL (4 PF) (White 2 FT),"[1630178, 1628401]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,,,203592.0,4.0,0.0,White,1628401.0,,,,,,,,
618,PT01M09.00S,2023-11-09T02:14:34.1Z,4,REGULAR,freethrow,1 of 2,[],1628401,,,1610612738,104,97,2023-11-09T02:14:34Z,6160000,False,,,0,,D. White Free Throw 1 of 2 (18 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,,
619,PT01M09.00S,2023-11-09T02:14:54.5Z,4,REGULAR,freethrow,2 of 2,[],1628401,,,1610612738,104,98,2023-11-09T02:14:54Z,6170000,False,,,0,,D. White Free Throw 2 of 2 (19 PTS),[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
620,PT01M03.00S,2023-11-09T02:15:03.1Z,4,REGULAR,turnover,lost ball,[],1629001,,,1610612755,104,98,2023-11-09T02:15:08Z,6180000,False,,,0,,D. Melton lost ball TURNOVER (1 TO),"[1629001, 1628369]",1610612755.0,PHI,,,,Melton,D. Melton,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,1.0,,,,Tatum,1628369.0,,
621,PT01M03.00S,2023-11-09T02:15:03.1Z,4,REGULAR,steal,,[],1628369,,,1610612738,104,98,2023-11-09T02:15:04Z,6190000,False,,,0,,J. Tatum STEAL (3 STL),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
622,PT01M01.00S,2023-11-09T02:15:06.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628369,6.783837056504599,49.754901960784316,1610612738,104,100,2023-11-09T02:15:14Z,6200000,False,1.0,11.0,1,left,J. Tatum running finger roll Layup (16 PTS),[1628369],1610612738.0,BOS,running finger roll,,,Tatum,J. Tatum,,,,,Restricted Area,0-8 Center,1.14,Made,16.0,,,,,,,,,,,,,,,,,
623,PT01M01.00S,2023-11-09T02:15:14.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,104,100,2023-11-09T02:15:14Z,6210000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT00M39.70S,2023-11-09T02:17:11.6Z,4,REGULAR,2pt,Jump Shot,[],203954,81.02825229960578,21.813725490196077,1610612755,106,100,2023-11-09T02:17:18Z,6220000,False,-141.0,126.0,1,right,J. Embiid 18' turnaround fadeaway Jump Shot (27 PTS),[203954],1610612755.0,PHI,turnaround fadeaway,,,Embiid,J. Embiid,,,,,Mid-Range,16-24 Left Center,18.89,Made,27.0,,,,,,,,,,,,,,,,,
625,PT00M38.80S,2023-11-09T02:17:20.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,106,100,2023-11-09T02:17:20Z,6230000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT00M38.80S,2023-11-09T02:18:40.8Z,4,REGULAR,substitution,in,[],201976,,,1610612738,106,100,2023-11-09T02:18:45Z,6250000,False,,,0,,SUB in: P. Beverley,[201976],1610612755.0,PHI,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT00M38.80S,2023-11-09T02:18:40.8Z,4,REGULAR,substitution,out,[],1629001,,,1610612738,106,100,2023-11-09T02:18:51Z,6260000,False,,,0,,SUB out: D. Melton,[1629001],1610612755.0,PHI,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M33.30S,2023-11-09T02:19:06.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,31.488173455978973,67.8921568627451,1610612738,106,103,2023-11-09T02:19:13Z,6270000,False,-89.0,243.0,1,left,J. Brown 25' 3PT step back (11 PTS),[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,25.94,Made,11.0,,,,,,,,,,,,,,,,,
630,PT00M11.00S,2023-11-09T02:19:32.2Z,4,REGULAR,2pt,Jump Shot,[],1630178,75.3777923784494,53.431372549019606,1610612755,106,103,2023-11-09T02:19:41Z,6280000,False,17.0,179.0,1,right,MISS T. Maxey 17' pullup Shot - blocked,"[1630178, 1627759]",1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,17.97,Missed,,,,,,,,,,,,,,,,,Brown,1627759.0
631,PT00M11.00S,2023-11-09T02:19:32.2Z,4,REGULAR,block,,[],1627759,,,1610612755,106,103,2023-11-09T02:19:34Z,6290000,False,,,0,,J. Brown BLOCK (1 BLK),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
632,PT00M10.00S,2023-11-09T02:19:33.2Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,106,103,2023-11-09T02:20:58Z,6300000,False,,,0,,T. Harris REBOUND (Off:2 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Center,,,,630.0,9.0,7.0,2.0,,,,,,,,,,,,,
633,PT00M08.60S,2023-11-09T02:19:37.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,66.5735873850197,52.94117647058824,1610612755,106,103,2023-11-09T02:20:39Z,6310000,False,15.0,262.0,1,right,MISS T. Maxey 26' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,26.21,Missed,,,,,,,,,,,,,,,,,,
634,PT00M08.60S,2023-11-09T02:19:37.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,106,103,2023-11-09T02:20:39Z,6320000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,633.0,,,,,,,,,,,,,,,,
635,PT00M08.50S,2023-11-09T02:19:46.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,106,103,2023-11-09T02:20:09Z,6330000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,203592.0,,,,,,,,,,,,
636,PT00M08.50S,2023-11-09T02:19:50.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,106,103,2023-11-09T02:19:50Z,6340000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M06.20S,2023-11-09T02:21:38.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],204001,32.013797634691194,58.333333333333336,1610612738,106,103,2023-11-09T02:21:44Z,6350000,False,-42.0,248.0,1,left,MISS K. Porzingis 25' pullup 3PT,[204001],1610612738.0,BOS,pullup,,,Porzingis,K. Porzingis,,,,,Above the Break 3,24+ Center,25.19,Missed,,,,,,,,,,,,,,,,,,
638,PT00M03.10S,2023-11-09T02:21:41.6Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,106,103,2023-11-09T02:21:41Z,6360000,False,,,0,,J. Embiid REBOUND (Off:1 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,Above the Break 3,24+ Center,,,,637.0,10.0,9.0,1.0,,,,,,,,,,,,,
639,PT00M00.00S,2023-11-09T02:21:48.4Z,4,REGULAR,period,end,[],0,,,1610612755,106,103,2023-11-09T02:21:48Z,6370000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M00.00S,2023-11-09T02:21:52.8Z,4,REGULAR,game,end,[],0,,,0,106,103,2023-11-09T02:21:52Z,6380000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
