actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
602,PT04M13.00S,2024-02-23T02:15:58.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630540,22.815374507227332,89.95098039215686,1610612752,90,102,2024-02-23T02:16:03Z,5870000,False,-200.0,162.0,1,left,MISS M. McBride 25' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,,,,25.72,Missed,,,,,,,,,,,,,,,
603,PT04M10.00S,2024-02-23T02:16:01.3Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,90,102,2024-02-23T02:16:03Z,5880000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,602.0,4.0,4.0,0.0,,,,,
604,PT04M03.00S,2024-02-23T02:16:09.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.9862023653088,55.392156862745104,1610612755,90,102,2024-02-23T02:16:17Z,5890000,False,27.0,13.0,1,right,MISS T. Maxey driving reverse Layup,[1630178],1610612755.0,PHI,driving reverse,,,Maxey,T. Maxey,,,,,Restricted Area,0-8 Center,,,,3.01,Missed,,,,,,,,,,,,,,,
605,PT04M01.00S,2024-02-23T02:16:11.4Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612752,90,102,2024-02-23T02:16:17Z,5900000,False,,,0,,J. Hart REBOUND (Off:1 Def:11),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,604.0,12.0,11.0,1.0,,,,,
606,PT03M54.00S,2024-02-23T02:16:17.5Z,4,REGULAR,3pt,Jump Shot,[],1628404,34.247700394218136,37.00980392156863,1610612752,90,105,2024-02-23T02:16:27Z,5910000,False,65.0,269.0,1,left,J. Hart 27' 3PT pullup (16 PTS) (J. Brunson 11 AST),"[1628404, 1628973]",1610612752.0,NYK,pullup,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,27.71,Made,16.0,,,,,,,,,,,,J. Brunson,1628973.0,11.0
608,PT03M30.00S,2024-02-23T02:16:40.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,93.77463863337714,51.470588235294116,1610612755,92,105,2024-02-23T02:16:47Z,5930000,False,7.0,6.0,1,right,T. Harris driving reverse Layup (7 PTS),[202699],1610612755.0,PHI,driving reverse,,,Harris,T. Harris,,,,,Restricted Area,0-8 Center,,,,0.95,Made,7.0,,,,,,,,,,,,,,
609,PT03M04.00S,2024-02-23T02:17:06.9Z,4,REGULAR,2pt,Jump Shot,[],1628973,19.530223390275953,27.205882352941174,1610612752,92,105,2024-02-23T02:17:13Z,5940000,False,114.0,131.0,1,left,MISS J. Brunson 17' pullup Shot,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,17.37,Missed,,,,,,,,,,,,,,,
610,PT03M02.00S,2024-02-23T02:17:08.9Z,4,REGULAR,rebound,defensive,[],200768,,,1610612755,92,105,2024-02-23T02:17:13Z,5950000,False,,,0,,K. Lowry REBOUND (Off:1 Def:3),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,609.0,4.0,3.0,1.0,,,,,
611,PT02M56.00S,2024-02-23T02:17:15.6Z,4,REGULAR,turnover,bad pass,[],1630178,,,1610612755,92,105,2024-02-23T02:17:19Z,5960000,False,,,0,,T. Maxey bad pass TURNOVER (4 TO),"[1630178, 1628973]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,4.0,Brunson,1628973.0,,,,,,,,,,,,,,,,,
612,PT02M56.00S,2024-02-23T02:17:15.6Z,4,REGULAR,steal,,[],1628973,,,1610612752,92,105,2024-02-23T02:17:17Z,5970000,False,,,0,,J. Brunson STEAL (2 STL),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
613,PT02M52.00S,2024-02-23T02:17:19.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630540,6.915243101182654,49.26470588235294,1610612752,92,107,2024-02-23T02:17:27Z,5980000,False,4.0,13.0,1,left,M. McBride running DUNK (4 PTS) (J. Brunson 12 AST),"[1630540, 1628973]",1610612752.0,NYK,running,,,McBride,M. McBride,,,,,Restricted Area,0-8 Center,,,,1.3,Made,4.0,,,,,,,,,,,,J. Brunson,1628973.0,12.0
615,PT02M51.00S,2024-02-23T02:17:30.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,92,107,2024-02-23T02:17:30Z,6000000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT02M51.00S,2024-02-23T02:18:45.5Z,4,REGULAR,substitution,out,[],202699,,,1610612755,92,107,2024-02-23T02:18:55Z,6010000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M51.00S,2024-02-23T02:18:45.5Z,4,REGULAR,substitution,out,[],201587,,,1610612755,92,107,2024-02-23T02:18:55Z,6020000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M51.00S,2024-02-23T02:18:45.5Z,4,REGULAR,substitution,in,[],1630231,,,1610612755,92,107,2024-02-23T02:18:55Z,6030000,False,,,0,,SUB in: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M51.00S,2024-02-23T02:18:45.5Z,4,REGULAR,substitution,in,[],1627741,,,1610612755,92,107,2024-02-23T02:18:55Z,6040000,False,,,0,,SUB in: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M33.00S,2024-02-23T02:19:25.4Z,4,REGULAR,turnover,out-of-bounds,[],1626162,,,1610612755,92,107,2024-02-23T02:19:42Z,6050000,False,,,0,,K. Oubre Jr. step out-of-bounds TURNOVER (5 TO),[1626162],1610612755.0,PHI,step,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,5.0,,,,,,2003.0,,,,,,,,,,,,,
621,PT02M21.00S,2024-02-23T02:19:45.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628978,10.988830486202366,97.79411764705883,1610612752,92,107,2024-02-23T02:19:50Z,6060000,False,-239.0,51.0,1,left,MISS D. DiVincenzo 24' 3PT,[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,,,,24.43,Missed,,,,,,,,,,,,,,,
622,PT02M19.00S,2024-02-23T02:19:47.5Z,4,REGULAR,rebound,defensive,[],1627741,,,1610612755,92,107,2024-02-23T02:19:50Z,6070000,False,,,0,,B. Hield REBOUND (Off:0 Def:2),[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,621.0,2.0,2.0,0.0,,,,,
623,PT02M15.00S,2024-02-23T02:19:51.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",200768,92.32917214191852,53.18627450980392,1610612755,94,107,2024-02-23T02:19:59Z,6080000,False,16.0,20.0,1,right,K. Lowry running Layup (11 PTS) (B. Hield 6 AST),"[200768, 1627741]",1610612755.0,PHI,running,,,Lowry,K. Lowry,,,,,Restricted Area,0-8 Center,,,,2.52,Made,11.0,,,,,,,,,,,,B. Hield,1627741.0,6.0
625,PT02M09.00S,2024-02-23T02:20:06.3Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612752,94,107,2024-02-23T02:20:19Z,6100000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,203593.0,,,,,,,,,,,,,
626,PT01M46.00S,2024-02-23T02:20:36.9Z,4,REGULAR,3pt,Jump Shot,[],1628404,32.670827858081466,65.68627450980392,1610612752,94,107,2024-02-23T02:20:54Z,6110000,False,-78.0,255.0,1,left,MISS J. Hart 26' step back 3PT,[1628404],1610612752.0,NYK,step back,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,,26.64,Missed,,,,,,,,,,,,,,,
627,PT01M41.00S,2024-02-23T02:20:41.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612755,94,107,2024-02-23T02:20:42Z,6120000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:3),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,626.0,4.0,3.0,1.0,,,,,
628,PT01M40.00S,2024-02-23T02:20:45.2Z,4,REGULAR,turnover,double dribble,[],200768,,,1610612755,94,107,2024-02-23T02:20:51Z,6130000,False,,,0,,K. Lowry double dribble TURNOVER (3 TO),[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,Above the Break 3,24+ Left Center,3.0,,,,,,2003.0,,,,,,,,,,,,,
629,PT01M23.00S,2024-02-23T02:21:24.2Z,4,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612752,94,107,2024-02-23T02:21:29Z,6140000,False,,,0,,B. Hield shooting personal FOUL (2 PF) (Achiuwa 2 FT),"[1627741, 1630173]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,Restricted Area,0-8 Center,,,,,,,2003.0,2.0,0.0,Achiuwa,1630173.0,,,,,,,,,
631,PT01M23.00S,2024-02-23T02:21:56.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630173,,,1610612752,94,108,2024-02-23T02:22:39Z,6160000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (18 PTS),[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
632,PT01M23.00S,2024-02-23T02:21:57.3Z,4,REGULAR,substitution,out,[],1627741,,,1610612752,94,108,2024-02-23T02:22:02Z,6170000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M23.00S,2024-02-23T02:21:57.3Z,4,REGULAR,substitution,in,[],1641741,,,1610612752,94,108,2024-02-23T02:22:02Z,6180000,False,,,0,,SUB in: R. Council IV,[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M23.00S,2024-02-23T02:22:07.3Z,4,REGULAR,substitution,out,[],1630178,,,1610612752,94,108,2024-02-23T02:22:14Z,6190000,False,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M23.00S,2024-02-23T02:22:07.3Z,4,REGULAR,substitution,out,[],200768,,,1610612752,94,108,2024-02-23T02:22:14Z,6200000,False,,,0,,SUB out: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M23.00S,2024-02-23T02:22:07.3Z,4,REGULAR,substitution,in,[],1629647,,,1610612752,94,108,2024-02-23T02:22:14Z,6210000,False,,,0,,SUB in: D. Bazley,[1629647],1610612755.0,PHI,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M23.00S,2024-02-23T02:22:07.3Z,4,REGULAR,substitution,in,[],1631173,,,1610612752,94,108,2024-02-23T02:22:14Z,6220000,False,,,0,,SUB in: T. Smith,[1631173],1610612755.0,PHI,,,,Smith,T. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M23.00S,2024-02-23T02:21:56.5Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630173,,,1610612752,94,108,2024-02-23T02:22:39Z,6230000,False,,,0,,MISS P. Achiuwa Free Throw 2 of 2,[1630173],1610612752.0,NYK,,,,Achiuwa,P. Achiuwa,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
639,PT01M21.00S,2024-02-23T02:21:58.5Z,4,REGULAR,rebound,defensive,[],1641741,,,1610612755,94,108,2024-02-23T02:22:39Z,6240000,False,,,0,,R. Council IV REBOUND (Off:1 Def:1),[1641741],1610612755.0,PHI,,,,Council IV,R. Council IV,,,,,,,,,,,,,,,,,,638.0,2.0,1.0,1.0,,,,,
640,PT01M14.00S,2024-02-23T02:22:46.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630231,93.64323258869908,50.49019607843137,1610612755,96,108,2024-02-23T02:22:51Z,6250000,False,2.0,7.0,1,right,K. Martin alley-oop DUNK (6 PTS) (R. Council IV 1 AST),"[1630231, 1641741]",1610612755.0,PHI,alley-oop,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,0.77,Made,6.0,,,,,,,,,,,,R. Council IV,1641741.0,1.0
642,PT01M02.00S,2024-02-23T02:23:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628404,10.068988173455978,48.529411764705884,1610612752,96,110,2024-02-23T02:23:07Z,6270000,False,7.0,42.0,1,left,J. Hart turnaround Jump Shot (18 PTS),[1628404],1610612752.0,NYK,turnaround,,,Hart,J. Hart,,,,,Restricted Area,0-8 Center,,,,4.27,Made,18.0,,,,,,,,,,,,,,
643,PT00M44.90S,2024-02-23T02:23:21.9Z,4,REGULAR,turnover,bad pass,[],1629647,,,1610612755,96,110,2024-02-23T02:23:26Z,6280000,False,,,0,,D. Bazley bad pass TURNOVER (1 TO),"[1629647, 1628978]",1610612755.0,PHI,,,,Bazley,D. Bazley,,,,,Restricted Area,0-8 Center,1.0,DiVincenzo,1628978.0,,,,,,,,,,,,,,,,,
644,PT00M44.90S,2024-02-23T02:23:21.9Z,4,REGULAR,steal,,[],1628978,,,1610612752,96,110,2024-02-23T02:24:49Z,6290000,False,,,0,,D. DiVincenzo STEAL (2 STL),[1628978],1610612752.0,NYK,,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
645,PT00M22.10S,2024-02-23T02:23:48.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,96,110,2024-02-23T02:24:34Z,6300000,False,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,2003.0,,,,,,,,,,,,,
646,PT00M21.10S,2024-02-23T02:23:52.3Z,4,REGULAR,substitution,out,[],1628404,,,1610612755,96,110,2024-02-23T02:24:10Z,6310000,False,,,0,,SUB out: J. Hart,[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M21.10S,2024-02-23T02:23:52.3Z,4,REGULAR,substitution,out,[],1628973,,,1610612755,96,110,2024-02-23T02:24:10Z,6320000,False,,,0,,SUB out: J. Brunson,[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M21.10S,2024-02-23T02:23:52.3Z,4,REGULAR,substitution,in,[],1631210,,,1610612755,96,110,2024-02-23T02:24:10Z,6330000,False,,,0,,SUB in: J. Toppin,[1631210],1610612752.0,NYK,,,,Toppin,J. Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M21.10S,2024-02-23T02:23:52.3Z,4,REGULAR,substitution,in,[],1629610,,,1610612755,96,110,2024-02-23T02:24:10Z,6340000,False,,,0,,SUB in: D. Jeffries,[1629610],1610612752.0,NYK,,,,Jeffries,D. Jeffries,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2024-02-23T02:24:40.4Z,4,REGULAR,period,end,[],0,,,1610612755,96,110,2024-02-23T02:24:40Z,6350000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,PT00M00.00S,2024-02-23T02:24:44.0Z,4,REGULAR,game,end,[],0,,,0,96,110,2024-02-23T02:24:44Z,6360000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
