actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
602,PT03M14.00S,2026-04-09T03:09:54.4Z,4,REGULAR,substitution,out,[],1631124,,,1610612763,130,112,2026-04-09T03:10:08Z,5940000,False,,,0,,SUB out: J. Strawther,[1631124],1610612743.0,DEN,,,,Strawther,J. Strawther,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT03M14.00S,2026-04-09T03:09:54.4Z,4,REGULAR,substitution,out,[],1628971,,,1610612763,130,112,2026-04-09T03:10:08Z,5950000,False,,,0,,SUB out: B. Brown,[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M14.00S,2026-04-09T03:09:54.4Z,4,REGULAR,substitution,out,[],202685,,,1610612763,130,112,2026-04-09T03:10:08Z,5960000,False,,,0,,SUB out: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M14.00S,2026-04-09T03:09:54.4Z,4,REGULAR,substitution,in,[],1641747,,,1610612763,130,112,2026-04-09T03:10:08Z,5970000,False,,,0,,SUB in: D. Holmes II,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M14.00S,2026-04-09T03:09:54.4Z,4,REGULAR,substitution,in,[],1642938,,,1610612763,130,112,2026-04-09T03:10:08Z,5980000,False,,,0,,SUB in: C. Jones,[1642938],1610612743.0,DEN,,,,Jones,C. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT03M14.00S,2026-04-09T03:09:54.4Z,4,REGULAR,substitution,in,[],1642354,,,1610612763,130,112,2026-04-09T03:10:08Z,5990000,False,,,0,,SUB in: K. Simpson,[1642354],1610612743.0,DEN,,,,Simpson,K. Simpson,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT03M14.00S,2026-04-09T03:10:19.5Z,4,REGULAR,freethrow,2 of 2,[],1642383,,,1610612763,130,113,2026-04-09T03:10:19Z,6000000,False,,,0,,W. Clayton Jr. Free Throw 2 of 2 (15 PTS),[1642383],1610612763.0,MEM,,,,Clayton Jr.,W. Clayton Jr.,,,,,,,,,,Made,,,,,,,,,15.0,,,,,,,
609,PT03M01.00S,2026-04-09T03:10:34.7Z,4,REGULAR,3pt,Jump Shot,[],1629618,31.750985545335087,69.36274509803921,1610612743,133,113,2026-04-09T03:10:44Z,6010000,False,-97.0,246.0,1,left,J. Pickett 26' 3PT step back (5 PTS),[1629618],1610612743.0,DEN,step back,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Left Center,,,26.44,Made,,,,,,,,,5.0,,,,,,,
610,PT02M37.00S,2026-04-09T03:10:58.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630192,,,1610612763,133,113,2026-04-09T03:15:36Z,6020000,False,,,0,,Z. Nnaji shooting personal FOUL (2 PF) (Coward 2 FT),"[1630192, 1642907]",1610612743.0,DEN,shooting,,,Nnaji,Z. Nnaji,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,,,,,,,2.0,0.0,Coward,1642907.0,,,,,,,,
612,PT02M37.00S,2026-04-09T03:11:17.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,133,113,2026-04-09T03:11:17Z,6040000,False,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M37.00S,2026-04-09T03:14:06.9Z,4,REGULAR,freethrow,1 of 2,[],1642907,,,1610612763,133,114,2026-04-09T03:15:27Z,6050000,False,,,0,,C. Coward Free Throw 1 of 2 (22 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,Made,,,,,,,,,22.0,,,,,,,
614,PT02M37.00S,2026-04-09T03:14:06.9Z,4,REGULAR,freethrow,2 of 2,[],1642907,,,1610612763,133,114,2026-04-09T03:15:27Z,6060000,False,,,0,,MISS C. Coward Free Throw 2 of 2,[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
615,PT02M34.00S,2026-04-09T03:14:09.9Z,4,REGULAR,rebound,defensive,[],1641747,,,1610612743,133,114,2026-04-09T03:15:27Z,6070000,False,,,0,,D. Holmes II REBOUND (Off:0 Def:1),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,,,,,,,614.0,1.0,1.0,0.0,,,,,,,,,,,,
616,PT02M20.00S,2026-04-09T03:14:41.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642354,13.61695137976347,50.0,1610612743,133,114,2026-04-09T03:16:09Z,6080000,False,0.0,75.0,1,left,MISS K. Simpson 7' driving floating Shot,[1642354],1610612743.0,DEN,driving floating,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,,,7.55,Missed,,,,,,,,,,,,,,,,
617,PT02M16.00S,2026-04-09T03:14:45.7Z,4,REGULAR,rebound,offensive,[],1641747,,,1610612743,133,114,2026-04-09T03:16:09Z,6090000,False,,,0,,D. Holmes II REBOUND (Off:1 Def:1),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,In The Paint (Non-RA),0-8 Center,,,,,616.0,2.0,1.0,1.0,,,,,,,,,,,,
618,PT02M14.00S,2026-04-09T03:14:46.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629618,31.750985545335087,62.00980392156863,1610612743,133,114,2026-04-09T03:14:50Z,6100000,False,-60.0,246.0,1,left,MISS J. Pickett 25' 3PT,[1629618],1610612743.0,DEN,,,,Pickett,J. Pickett,,,,,Above the Break 3,24+ Center,,,25.32,Missed,,,,,,,,,,,,,,,,
619,PT02M11.00S,2026-04-09T03:14:49.5Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,133,114,2026-04-09T03:14:50Z,6110000,False,,,0,,C. Coward REBOUND (Off:1 Def:4),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,,,,,618.0,5.0,4.0,1.0,,,,,,,,,,,,
620,PT02M08.00S,2026-04-09T03:14:55.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631351,92.06636005256242,96.32352941176471,1610612763,133,114,2026-04-09T03:16:38Z,6120000,False,232.0,22.0,1,right,MISS L. Williamson running 3PT,[1631351],1610612763.0,MEM,running,,,Williamson,L. Williamson,,,,,Right Corner 3,24+ Right,,,23.27,Missed,,,,,,,,,,,,,,,,
621,PT02M05.00S,2026-04-09T03:14:58.3Z,4,REGULAR,rebound,defensive,[],1641747,,,1610612743,133,114,2026-04-09T03:16:38Z,6130000,False,,,0,,D. Holmes II REBOUND (Off:1 Def:2),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Right Corner 3,24+ Right,,,,,620.0,3.0,2.0,1.0,,,,,,,,,,,,
622,PT01M50.00S,2026-04-09T03:15:13.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642938,9.280551905387648,44.11764705882353,1610612743,133,114,2026-04-09T03:17:12Z,6140000,False,29.0,35.0,1,left,MISS C. Jones driving Layup,[1642938],1610612743.0,DEN,driving,,,Jones,C. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,4.55,Missed,,,,,,,,,,,,,,,,
623,PT01M48.00S,2026-04-09T03:15:15.6Z,4,REGULAR,rebound,defensive,[],1631351,,,1610612763,133,114,2026-04-09T03:17:12Z,6150000,False,,,0,,L. Williamson REBOUND (Off:3 Def:3),[1631351],1610612763.0,MEM,,,,Williamson,L. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,622.0,6.0,3.0,3.0,,,,,,,,,,,,
624,PT01M33.00S,2026-04-09T03:15:27.5Z,4,REGULAR,3pt,Jump Shot,[],1642383,68.9388961892247,73.77450980392157,1610612763,133,114,2026-04-09T03:15:34Z,6160000,False,119.0,239.0,1,right,MISS W. Clayton Jr. 26' step back 3PT,[1642383],1610612763.0,MEM,step back,,,Clayton Jr.,W. Clayton Jr.,,,,,Above the Break 3,24+ Right Center,,,26.74,Missed,,,,,,,,,,,,,,,,
625,PT01M29.00S,2026-04-09T03:15:31.5Z,4,REGULAR,rebound,defensive,[],1642354,,,1610612743,133,114,2026-04-09T03:15:34Z,6170000,False,,,0,,K. Simpson REBOUND (Off:0 Def:1),[1642354],1610612743.0,DEN,,,,Simpson,K. Simpson,,,,,Above the Break 3,24+ Right Center,,,,,624.0,1.0,1.0,0.0,,,,,,,,,,,,
626,PT01M21.00S,2026-04-09T03:15:40.7Z,4,REGULAR,3pt,Jump Shot,[],1630192,3.892904073587385,5.147058823529411,1610612743,133,114,2026-04-09T03:15:45Z,6180000,False,224.0,-16.0,1,left,MISS Z. Nnaji 3PT,[1630192],1610612743.0,DEN,,,,Nnaji,Z. Nnaji,,,,,Right Corner 3,24+ Right,,,22.49,Missed,,,,,,,,,,,,,,,,
627,PT01M17.00S,2026-04-09T03:15:43.9Z,4,REGULAR,rebound,offensive,[],1641747,,,1610612743,133,114,2026-04-09T03:15:43Z,6190000,False,,,0,,D. Holmes II REBOUND (Off:2 Def:2),[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Right Corner 3,24+ Right,,,,,626.0,4.0,2.0,2.0,,,,,,,,,,,,
628,PT01M07.00S,2026-04-09T03:15:56.9Z,4,REGULAR,turnover,traveling,[],1642354,,,1610612743,133,114,2026-04-09T03:16:02Z,6200000,False,,,0,,K. Simpson traveling TURNOVER (1 TO),[1642354],1610612743.0,DEN,,,,Simpson,K. Simpson,,,,,In The Paint (Non-RA),0-8 Center,202041.0,1.0,,,,,,,,,,,,,,,,,,
629,PT00M54.20S,2026-04-09T03:16:21.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1642907,81.68528252299606,47.794117647058826,1610612763,133,116,2026-04-09T03:16:40Z,6210000,False,-11.0,120.0,1,right,C. Coward 12' driving floating Jump Shot (24 PTS),[1642907],1610612763.0,MEM,driving floating,,,Coward,C. Coward,,,,,In The Paint (Non-RA),8-16 Center,,,12.02,Made,,,,,,,,,24.0,,,,,,,
630,PT00M54.20S,2026-04-09T03:16:25.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629618,,,1610612763,133,116,2026-04-09T03:16:33Z,6220000,False,,,0,,J. Pickett shooting personal FOUL (1 PF) (Coward 1 FT),"[1629618, 1642907]",1610612743.0,DEN,shooting,,,Pickett,J. Pickett,,,,,In The Paint (Non-RA),8-16 Center,202037.0,,,,,,,,1.0,0.0,Coward,1642907.0,,,,,,,,
632,PT00M54.20S,2026-04-09T03:16:46.9Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1642907,,,1610612763,133,117,2026-04-09T03:16:46Z,6240000,False,,,0,,C. Coward Free Throw 1 of 1 (25 PTS),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,,,,,,Made,,,,,,,,,25.0,,,,,,,
633,PT00M41.20S,2026-04-09T03:17:03.1Z,4,REGULAR,3pt,Jump Shot,[],1641747,33.196452036793694,53.431372549019606,1610612743,133,117,2026-04-09T03:17:06Z,6250000,False,-17.0,260.0,1,left,MISS D. Holmes II 26' 3PT,[1641747],1610612743.0,DEN,,,,Holmes II,D. Holmes II,,,,,Above the Break 3,24+ Center,,,26.01,Missed,,,,,,,,,,,,,,,,
634,PT00M38.70S,2026-04-09T03:17:05.6Z,4,REGULAR,rebound,defensive,[],1642907,,,1610612763,133,117,2026-04-09T03:17:06Z,6260000,False,,,0,,C. Coward REBOUND (Off:1 Def:5),[1642907],1610612763.0,MEM,,,,Coward,C. Coward,,,,,Above the Break 3,24+ Center,,,,,633.0,6.0,5.0,1.0,,,,,,,,,,,,
635,PT00M34.40S,2026-04-09T03:17:10.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642907,91.27792378449409,50.245098039215684,1610612763,133,119,2026-04-09T03:18:15Z,6270000,False,1.0,29.0,1,right,C. Coward running Layup (27 PTS),[1642907],1610612763.0,MEM,running,,,Coward,C. Coward,,,,,Restricted Area,0-8 Center,,,2.95,Made,,,,,,,,,27.0,,,,,,,
636,PT00M18.50S,2026-04-09T03:17:29.1Z,4,REGULAR,3pt,Jump Shot,[],1641747,5.863994743758213,95.83333333333334,1610612743,136,119,2026-04-09T03:17:33Z,6280000,False,-229.0,3.0,1,left,D. Holmes II 3PT pullup (3 PTS) (J. Pickett 1 AST),"[1641747, 1629618]",1610612743.0,DEN,pullup,,,Holmes II,D. Holmes II,,,,,Left Corner 3,24+ Left,,,22.92,Made,,,,,,,,,3.0,J. Pickett,1629618.0,1.0,,,,
638,PT00M00.00S,2026-04-09T03:17:58.1Z,4,REGULAR,period,end,[],0,,,1610612763,136,119,2026-04-09T03:17:58Z,6300000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M00.00S,2026-04-09T03:18:00.6Z,4,REGULAR,game,end,[],0,,,0,136,119,2026-04-09T03:18:00Z,6310000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
