actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,playerName,playerNameI,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
612,PT04M20.00S,2025-12-19T04:14:05.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,88.12417871222075,43.872549019607845,1610612753,118,103,2025-12-19T04:25:04Z,6060000,False,-31.0,59.0,1,right,P. Banchero 6' driving floating Jump Shot (21 PTS),[1631094],1610612753.0,ORL,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,,,Banchero,P. Banchero,6.66,Made,,,,,,,,,21.0,,,,,,,
613,PT04M20.00S,2025-12-19T04:14:07.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642461,,,1610612753,118,103,2025-12-19T04:14:16Z,6070000,False,,,0,,S. Jones shooting personal FOUL (6 PF) (Banchero 1 FT),"[1642461, 1631094]",1610612743.0,DEN,shooting,,,,,,In The Paint (Non-RA),0-8 Center,201639.0,,Jones,S. Jones,,,,,,,6.0,0.0,Banchero,1631094.0,,,,,,,,
615,PT04M20.00S,2025-12-19T04:14:21.4Z,4,REGULAR,substitution,out,[],1642461,,,1610612753,118,103,2025-12-19T04:14:26Z,6090000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,,,,,,,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,
616,PT04M20.00S,2025-12-19T04:14:21.4Z,4,REGULAR,substitution,in,[],1629661,,,1610612753,118,103,2025-12-19T04:14:26Z,6100000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,
617,PT04M20.00S,2025-12-19T04:14:46.1Z,4,REGULAR,freethrow,1 of 1,[],1631094,,,1610612753,118,104,2025-12-19T04:14:46Z,6110000,False,,,0,,P. Banchero Free Throw 1 of 1 (22 PTS),[1631094],1610612753.0,ORL,,,,,,,,,,,Banchero,P. Banchero,,Made,,,,,,,,,22.0,,,,,,,
618,PT04M08.00S,2025-12-19T04:14:59.9Z,4,REGULAR,3pt,Jump Shot,[],1629618,11.251642575558476,97.05882352941177,1610612743,121,104,2025-12-19T04:15:05Z,6120000,False,-235.0,53.0,1,left,J. Pickett 24' 3PT  (9 PTS) (J. Murray 3 AST),"[1629618, 1627750]",1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,Pickett,J. Pickett,24.13,Made,,,,,,,,,9.0,J. Murray,1627750.0,3.0,,,,
620,PT03M50.00S,2025-12-19T04:15:17.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,84.31340341655716,60.5392156862745,1610612753,121,106,2025-12-19T04:15:22Z,6140000,False,53.0,95.0,1,right,P. Banchero 10' turnaround Jump Shot (24 PTS),[1631094],1610612753.0,ORL,turnaround,,,,,,In The Paint (Non-RA),8-16 Center,,,Banchero,P. Banchero,10.86,Made,,,,,,,,,24.0,,,,,,,
621,PT03M32.00S,2025-12-19T04:15:35.2Z,4,REGULAR,3pt,Jump Shot,[],1627750,27.151773981603156,77.94117647058823,1610612743,121,106,2025-12-19T04:15:39Z,6150000,False,-140.0,203.0,1,left,MISS J. Murray 24' 3PT,[1627750],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Left Center,,,Murray,J. Murray,24.62,Missed,,,,,,,,,,,,,,,,
622,PT03M30.00S,2025-12-19T04:15:37.2Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,121,106,2025-12-19T04:15:39Z,6160000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:4),[1628976],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Left Center,,,Carter Jr.,W. Carter Jr.,,,621.0,6.0,4.0,2.0,,,,,,,,,,,,
623,PT03M26.00S,2025-12-19T04:15:42.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1641710,82.07950065703022,44.85294117647059,1610612753,121,106,2025-12-19T04:15:48Z,6170000,False,-26.0,116.0,1,right,MISS A. Black 11' running pullup Shot,[1641710],1610612753.0,ORL,running pullup,,,,,,In The Paint (Non-RA),8-16 Center,,,Black,A. Black,11.88,Missed,,,,,,,,,,,,,,,,
624,PT03M22.00S,2025-12-19T04:15:46.4Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,121,106,2025-12-19T04:15:48Z,6180000,False,,,0,,N. Jokić REBOUND (Off:1 Def:8),[203999],1610612743.0,DEN,,,,,,,In The Paint (Non-RA),8-16 Center,,,Jokić,N. Jokić,,,623.0,9.0,8.0,1.0,,,,,,,,,,,,
625,PT03M14.00S,2025-12-19T04:15:54.5Z,4,REGULAR,turnover,bad pass,[],203999,,,1610612743,121,106,2025-12-19T04:15:58Z,6190000,False,,,0,,N. Jokić bad pass TURNOVER (6 TO),"[203999, 1641710]",1610612743.0,DEN,,,,,,,Mid-Range,16-24 Center,,6.0,Jokić,N. Jokić,,,,,,,,,,,,,,,Black,1641710.0,,
626,PT03M14.00S,2025-12-19T04:15:54.5Z,4,REGULAR,steal,,[],1641710,,,1610612753,121,106,2025-12-19T04:15:56Z,6200000,False,,,0,,A. Black STEAL (2 STL),[1641710],1610612753.0,ORL,,,,,,,Mid-Range,16-24 Center,,,Black,A. Black,,,,,,,,,,,,,,,,,,
627,PT03M09.00S,2025-12-19T04:15:59.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1631094,92.46057818659659,51.71568627450981,1610612753,121,108,2025-12-19T04:18:36Z,6210000,False,9.0,18.0,1,right,P. Banchero running finger roll Layup (26 PTS) (A. Black 3 AST),"[1631094, 1641710]",1610612753.0,ORL,running finger roll,,,,,,Restricted Area,0-8 Center,,,Banchero,P. Banchero,2.03,Made,,,,,,,,,26.0,A. Black,1641710.0,3.0,,,,
629,PT02M49.00S,2025-12-19T04:16:18.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628971,13.091327201051248,37.5,1610612743,121,108,2025-12-19T04:18:54Z,6230000,False,62.0,71.0,1,left,MISS B. Brown 9' driving floating Shot,[1628971],1610612743.0,DEN,driving floating,,,,,,In The Paint (Non-RA),8-16 Right,,,Brown,B. Brown,9.43,Missed,,,,,,,,,,,,,,,,
630,PT02M47.00S,2025-12-19T04:16:20.0Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,121,108,2025-12-19T04:16:22Z,6240000,False,,,0,,W. Carter Jr. REBOUND (Off:2 Def:5),[1628976],1610612753.0,ORL,,,,,,,In The Paint (Non-RA),8-16 Right,,,Carter Jr.,W. Carter Jr.,,,629.0,7.0,5.0,2.0,,,,,,,,,,,,
631,PT02M42.00S,2025-12-19T04:16:25.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628976,68.67608409986859,67.64705882352942,1610612753,121,111,2025-12-19T04:16:36Z,6250000,False,88.0,242.0,1,right,W. Carter Jr. 25' 3PT running (24 PTS) (D. Bane 8 AST),"[1628976, 1630217]",1610612753.0,ORL,running,,,,,,Above the Break 3,24+ Right Center,,,Carter Jr.,W. Carter Jr.,25.75,Made,,,,,,,,,24.0,D. Bane,1630217.0,8.0,,,,
633,PT02M41.00S,2025-12-19T04:16:36.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612743,121,111,2025-12-19T04:16:36Z,6270000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT02M22.00S,2025-12-19T04:18:27.3Z,4,REGULAR,2pt,Jump Shot,[],1627750,22.026938239159,58.82352941176471,1610612743,121,111,2025-12-19T04:18:32Z,6280000,False,-44.0,155.0,1,left,MISS J. Murray 16' fadeaway Shot,[1627750],1610612743.0,DEN,fadeaway,,,,,,Mid-Range,16-24 Center,,,Murray,J. Murray,16.08,Missed,,,,,,,,,,,,,,,,
635,PT02M20.00S,2025-12-19T04:18:29.3Z,4,REGULAR,rebound,defensive,[],1631094,,,1610612753,121,111,2025-12-19T04:18:59Z,6290000,False,,,0,,P. Banchero REBOUND (Off:2 Def:14),[1631094],1610612753.0,ORL,,,,,,,Mid-Range,16-24 Center,,,Banchero,P. Banchero,,,634.0,16.0,14.0,2.0,,,,,,,,,,,,
636,PT02M13.00S,2025-12-19T04:18:37.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631094,92.72339027595268,50.98039215686274,1610612753,121,111,2025-12-19T04:19:41Z,6300000,False,5.0,16.0,1,right,MISS P. Banchero running Layup,[1631094],1610612753.0,ORL,running,,,,,,Restricted Area,0-8 Center,,,Banchero,P. Banchero,1.66,Missed,,,,,,,,,,,,,,,,
637,PT02M06.00S,2025-12-19T04:18:44.2Z,4,REGULAR,rebound,offensive,[],1628976,,,1610612753,121,111,2025-12-19T04:18:48Z,6310000,False,,,0,,W. Carter Jr. REBOUND (Off:3 Def:5),[1628976],1610612753.0,ORL,,,,,,,Restricted Area,0-8 Center,,,Carter Jr.,W. Carter Jr.,,,636.0,8.0,5.0,3.0,,,,,,,,,,,,
638,PT02M06.00S,2025-12-19T04:18:43.4Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628976,94.40999984741211,50.0,1610612753,121,113,2025-12-19T04:18:54Z,6320000,False,0.0,0.0,1,right,W. Carter Jr. tip DUNK (26 PTS),[1628976],1610612753.0,ORL,tip,,,,,,Restricted Area,0-8 Center,,,Carter Jr.,W. Carter Jr.,0.0,Made,,,,,,,,,26.0,,,,,,,
639,PT01M37.00S,2025-12-19T04:19:13.2Z,4,REGULAR,2pt,Jump Shot,[],1627750,14.668199737187912,73.0392156862745,1610612743,121,113,2025-12-19T04:19:18Z,6330000,False,-115.0,85.0,1,left,MISS J. Murray 14' turnaround fadeaway Shot,[1627750],1610612743.0,DEN,turnaround fadeaway,,,,,,Mid-Range,8-16 Left,,,Murray,J. Murray,14.34,Missed,,,,,,,,,,,,,,,,
640,PT01M35.00S,2025-12-19T04:19:15.8Z,4,REGULAR,rebound,defensive,[],1641724,,,1610612753,121,113,2025-12-19T04:19:15Z,6340000,False,,,0,,J. Howard REBOUND (Off:0 Def:6),[1641724],1610612753.0,ORL,,,,,,,Mid-Range,8-16 Left,,,Howard,J. Howard,,,639.0,6.0,6.0,0.0,,,,,,,,,,,,
641,PT01M32.00S,2025-12-19T04:19:19.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1641710,92.85479632063075,46.568627450980394,1610612753,121,115,2025-12-19T04:19:24Z,6350000,False,-17.0,15.0,1,right,A. Black running alley-oop DUNK (22 PTS) (J. Howard 2 AST),"[1641710, 1641724]",1610612753.0,ORL,running alley-oop,,,,,,Restricted Area,0-8 Center,,,Black,A. Black,2.26,Made,,,,,,,,,22.0,J. Howard,1641724.0,2.0,,,,
643,PT01M24.00S,2025-12-19T04:19:35.2Z,4,REGULAR,foul,personal,[],1641710,,,1610612743,121,115,2025-12-19T04:19:44Z,6370000,False,,,0,,A. Black personal FOUL (4 PF),"[1641710, 203999]",1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,201639.0,,Black,A. Black,,,,,,,4.0,0.0,Jokić,203999.0,,,,,,,,
645,PT01M24.00S,2025-12-19T04:19:49.2Z,4,REGULAR,substitution,out,[],1629618,,,1610612743,121,115,2025-12-19T04:19:57Z,6390000,False,,,0,,SUB out: J. Pickett,[1629618],1610612743.0,DEN,,,,,,,,,,,Pickett,J. Pickett,,,,,,,,,,,,,,,,,,
646,PT01M24.00S,2025-12-19T04:19:49.2Z,4,REGULAR,substitution,in,[],203501,,,1610612743,121,115,2025-12-19T04:19:57Z,6400000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,,,,,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,
647,PT01M15.00S,2025-12-19T04:20:16.2Z,4,REGULAR,3pt,Jump Shot,[],1629661,7.5722733245729295,96.81372549019608,1610612743,124,115,2025-12-19T04:20:21Z,6410000,False,-234.0,19.0,1,left,C. Johnson 3PT  (17 PTS) (N. Jokić 13 AST),"[1629661, 203999]",1610612743.0,DEN,,,,,,,Left Corner 3,24+ Left,,,Johnson,C. Johnson,23.48,Made,,,,,,,,,17.0,N. Jokić,203999.0,13.0,,,,
649,PT00M59.10S,2025-12-19T04:20:35.4Z,4,REGULAR,2pt,Jump Shot,[],1631094,89.56964520367937,31.61764705882353,1610612753,124,115,2025-12-19T04:20:40Z,6430000,False,-92.0,46.0,1,right,MISS P. Banchero 10' pullup Shot,[1631094],1610612753.0,ORL,pullup,,,,,,Mid-Range,8-16 Left,,,Banchero,P. Banchero,10.25,Missed,,,,,,,,,,,,,,,,
650,PT00M57.00S,2025-12-19T04:20:37.5Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,124,115,2025-12-19T04:20:40Z,6440000,False,,,0,,N. Jokić REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,,,,Mid-Range,8-16 Left,,,Jokić,N. Jokić,,,649.0,10.0,9.0,1.0,,,,,,,,,,,,
651,PT00M56.70S,2025-12-19T04:20:40.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630217,,,1610612743,124,115,2025-12-19T04:20:52Z,6450000,False,,,0,,D. Bane personal FOUL (3 PF) (Johnson 2 FT),"[1630217, 1629661]",1610612753.0,ORL,,,,,,,Mid-Range,8-16 Left,1662.0,,Bane,D. Bane,,,,,,,3.0,0.0,Johnson,1629661.0,,,,,,,,
653,PT00M56.70S,2025-12-19T04:21:11.3Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1629661,,,1610612743,125,115,2025-12-19T04:21:11Z,6470000,False,,,0,,C. Johnson Free Throw 1 of 2 (18 PTS),[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,Made,,,,,,,,,18.0,,,,,,,
654,PT00M56.70S,2025-12-19T04:21:30.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1629661,,,1610612743,126,115,2025-12-19T04:21:30Z,6480000,False,,,0,,C. Johnson Free Throw 2 of 2 (19 PTS),[1629661],1610612743.0,DEN,,,,,,,,,,,Johnson,C. Johnson,,Made,,,,,,,,,19.0,,,,,,,
655,PT00M40.00S,2025-12-19T04:21:47.9Z,4,REGULAR,3pt,Jump Shot,[],1628976,68.28186596583443,67.64705882352942,1610612753,126,115,2025-12-19T04:21:53Z,6490000,False,88.0,246.0,1,right,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,,,,Above the Break 3,24+ Right Center,,,Carter Jr.,W. Carter Jr.,26.11,Missed,,,,,,,,,,,,,,,,
656,PT00M36.30S,2025-12-19T04:21:51.6Z,4,REGULAR,rebound,defensive,[],203999,,,1610612743,126,115,2025-12-19T04:21:53Z,6500000,False,,,0,,N. Jokić REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Right Center,,,Jokić,N. Jokić,,,655.0,11.0,10.0,1.0,,,,,,,,,,,,
657,PT00M14.40S,2025-12-19T04:22:15.1Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612743,126,115,2025-12-19T04:22:28Z,6510000,False,,,0,,DEN shot clock Team TURNOVER,[],1610612743.0,DEN,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,
658,PT00M00.00S,2025-12-19T04:22:47.7Z,4,REGULAR,period,end,[],0,,,1610612753,126,115,2025-12-19T04:22:47Z,6520000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M00.00S,2025-12-19T04:22:50.0Z,4,REGULAR,game,end,[],0,,,0,126,115,2025-12-19T04:22:50Z,6530000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
