actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
636,PT01M27.00S,2022-02-01T02:49:51.2Z,4,REGULAR,steal,,[],1629629,,,1610612752,114,89,2022-02-01T02:49:55Z,5970000,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M26.00S,2022-02-01T02:49:58.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629002,,,1610612752,114,89,2022-02-01T02:50:09Z,5980000,,,0,,C. Metu take personal FOUL (2 PF) (Reddish 2 FT),"[1629002, 1629629]",1610612758.0,SAC,take,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,204058.0,2.0,0.0,Reddish,1629629.0
639,PT01M26.00S,2022-02-01T02:50:24.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1629629,,,1610612752,115,89,2022-02-01T02:50:24Z,6000000,,,0,,C. Reddish Free Throw 1 of 2 (3 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
640,PT01M26.00S,2022-02-01T02:50:40.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1629629,,,1610612752,116,89,2022-02-01T02:50:40Z,6010000,,,0,,C. Reddish Free Throw 2 of 2 (4 PTS),[1629629],1610612752.0,NYK,,,,Reddish,C. Reddish,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
641,PT01M16.00S,2022-02-01T02:50:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630186,82.60512483574244,60.29411764705882,1610612758,116,89,2022-02-01T02:50:57Z,6020000,51.0,111.0,1,right,MISS J. Ramsey 12' floating Shot,[1630186],1610612758.0,SAC,floating,,,Ramsey,J. Ramsey,,,,,12.24,Missed,,,,,,,,,,,,,,,,,,
642,PT01M14.00S,2022-02-01T02:50:50.2Z,4,REGULAR,rebound,offensive,[],1630218,,,1610612758,116,89,2022-02-01T02:50:57Z,6030000,,,0,,R. Woodard II REBOUND (Off:1 Def:0),[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,641.0,1.0,0.0,1.0,,,,,,,,
643,PT01M12.00S,2022-02-01T02:50:53.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629663,94.43166885676742,4.411764705882353,1610612758,116,92,2022-02-01T02:50:58Z,6040000,-228.0,0.0,1,right,L. King 3PT  (3 PTS) (R. Woodard II 1 AST),"[1629663, 1630218]",1610612758.0,SAC,,,,King,L. King,,,,,22.79,Made,3.0,R. Woodard II,1630218.0,1.0,,,,,,,,,,,,,,
645,PT00M56.40S,2022-02-01T02:51:11.9Z,4,REGULAR,3pt,Jump Shot,[],1630540,10.068988173455978,96.81372549019608,1610612752,116,92,2022-02-01T02:51:17Z,6060000,-234.0,42.0,1,left,MISS M. McBride step back 3PT,[1630540],1610612752.0,NYK,step back,,,McBride,M. McBride,,,,,23.79,Missed,,,,,,,,,,,,,,,,,,
646,PT00M54.10S,2022-02-01T02:51:14.2Z,4,REGULAR,rebound,defensive,[],1630218,,,1610612758,116,92,2022-02-01T02:51:17Z,6070000,,,0,,R. Woodard II REBOUND (Off:1 Def:1),[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,645.0,2.0,1.0,1.0,,,,,,,,
647,PT00M46.00S,2022-02-01T02:51:23.2Z,4,REGULAR,2pt,Jump Shot,[],1630218,74.06373193166885,43.872549019607845,1610612758,116,92,2022-02-01T02:51:33Z,6080000,-31.0,191.0,1,right,MISS R. Woodard II 19' pullup Shot,[1630218],1610612758.0,SAC,pullup,,,Woodard II,R. Woodard II,,,,,19.37,Missed,,,,,,,,,,,,,,,,,,
648,PT00M44.90S,2022-02-01T02:51:24.3Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612758,116,92,2022-02-01T02:51:33Z,6090000,,,0,,N. Queta REBOUND (Off:2 Def:0),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,647.0,2.0,0.0,2.0,,,,,,,,
649,PT00M44.90S,2022-02-01T02:51:29.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629674,94.40999984741211,50.0,1610612758,116,92,2022-02-01T02:51:50Z,6100000,0.0,0.0,1,right,MISS N. Queta tip Layup,[1629674],1610612758.0,SAC,tip,,,Queta,N. Queta,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
650,PT00M42.50S,2022-02-01T02:51:31.7Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612758,116,92,2022-02-01T02:51:50Z,6110000,,,0,,N. Queta REBOUND (Off:3 Def:0),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,649.0,3.0,0.0,3.0,,,,,,,,
663,PT00M41.50S,2022-02-01T02:51:32.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629674,93.64323258869908,49.754901960784316,1610612758,116,92,2022-02-01T02:54:06Z,6115000,-1.0,7.0,1,right,MISS N. Queta putback Layup - blocked,"[1629674, 1630579]",1610612758.0,SAC,putback,,,Queta,N. Queta,,,,,0.74,Missed,,,,,Sims,1630579.0,,,,,,,,,,,,
664,PT00M41.50S,2022-02-01T02:51:32.7Z,4,REGULAR,block,,[],1630579,,,1610612758,116,92,2022-02-01T02:53:47Z,6117500,,,0,,J. Sims BLOCK (1 BLK),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M40.50S,2022-02-01T02:51:33.7Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612758,116,92,2022-02-01T02:54:06Z,6118750,,,0,,N. Queta REBOUND (Off:4 Def:0),[1629674],1610612758.0,SAC,,,,Queta,N. Queta,,,,,,,,,,,,,663.0,4.0,0.0,4.0,,,,,,,,
651,PT00M39.70S,2022-02-01T02:51:36.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630218,91.14651773981603,52.94117647058824,1610612758,116,92,2022-02-01T02:53:47Z,6120000,15.0,31.0,1,right,MISS R. Woodard II Layup - blocked,"[1630218, 1630167]",1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,3.4,Missed,,,,,Toppin,1630167.0,,,,,,,,,,,,
652,PT00M39.70S,2022-02-01T02:51:36.2Z,4,REGULAR,block,,[],1630167,,,1610612758,116,92,2022-02-01T02:51:39Z,6130000,,,0,,O. Toppin BLOCK (1 BLK),[1630167],1610612752.0,NYK,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,,,,
653,PT00M37.70S,2022-02-01T02:51:38.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612758,116,92,2022-02-01T02:51:59Z,6140000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,651.0,,,,,,,,,,,
654,PT00M37.70S,2022-02-01T02:51:43.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,116,92,2022-02-01T02:51:43Z,6150000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M33.60S,2022-02-01T02:51:48.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630186,93.77463863337714,49.754901960784316,1610612758,116,94,2022-02-01T02:51:53Z,6160000,-1.0,6.0,1,right,J. Ramsey driving Layup (2 PTS) (N. Queta 1 AST),"[1630186, 1629674]",1610612758.0,SAC,driving,,,Ramsey,J. Ramsey,,,,,0.61,Made,2.0,N. Queta,1629674.0,1.0,,,,,,,,,,,,,,
657,PT00M14.10S,2022-02-01T02:52:10.0Z,4,REGULAR,turnover,bad pass,[],1629656,,,1610612752,116,94,2022-02-01T02:52:13Z,6180000,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1630218]",1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,1.0,Woodard II,1630218.0,,,,,
658,PT00M14.10S,2022-02-01T02:52:10.0Z,4,REGULAR,steal,,[],1630218,,,1610612758,116,94,2022-02-01T02:52:11Z,6190000,,,0,,R. Woodard II STEAL (1 STL),[1630218],1610612758.0,SAC,,,,Woodard II,R. Woodard II,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M10.80S,2022-02-01T02:52:13.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630186,92.9862023653088,51.71568627450981,1610612758,116,96,2022-02-01T02:52:19Z,6200000,9.0,13.0,1,right,J. Ramsey running Layup (4 PTS) (R. Woodard II 2 AST),"[1630186, 1630218]",1610612758.0,SAC,running,,,Ramsey,J. Ramsey,,,,,1.59,Made,4.0,R. Woodard II,1630218.0,2.0,,,,,,,,,,,,,,
661,PT00M00.00S,2022-02-01T02:52:28.9Z,4,REGULAR,period,end,[],0,,,1610612752,116,96,2022-02-01T02:52:28Z,6220000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M00.00S,2022-02-01T02:52:31.9Z,4,REGULAR,game,end,[],0,,,0,116,96,2022-02-01T02:52:31Z,6230000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
