actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,jumpBallRecoverdPersonId,playerName,playerNameI,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
451,PT04M39.00S,2022-02-03T02:16:33.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",202689,85.23324572930355,48.77450980392157,1610612752,72,81,2022-02-03T02:16:42Z,4240000,-6.0,86.0,1,right,MISS K. Walker 8' floating Shot - blocked,"[202689, 203937]",1610612752.0,NYK,floating,,,,,,,Walker,K. Walker,8.65,Missed,Anderson,203937.0,,,,,,,,,,,,,,,,,
452,PT04M39.00S,2022-02-03T02:16:33.9Z,3,REGULAR,block,,[],203937,,,1610612752,72,81,2022-02-03T02:16:37Z,4250000,,,0,,K. Anderson BLOCK (1 BLK),[203937],1610612763.0,MEM,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,
453,PT04M37.00S,2022-02-03T02:16:35.9Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,72,81,2022-02-03T02:16:42Z,4260000,,,0,,Z. Williams REBOUND (Off:1 Def:3),[1630533],1610612763.0,MEM,,,,,,,,Williams,Z. Williams,,,,,451.0,4.0,3.0,1.0,,,,,,,,,,,,,
454,PT04M26.00S,2022-02-03T02:16:51.0Z,3,REGULAR,foul,offensive,[],203937,,,1610612763,72,81,2022-02-03T02:16:56Z,4270000,,,0,,K. Anderson offensive FOUL (3 PF),"[203937, 202689]",1610612763.0,MEM,,,,,,,,Anderson,K. Anderson,,,,,,,,,202037.0,3.0,0.0,Walker,202689.0,,,,,,,,
456,PT04M26.00S,2022-02-03T02:16:51.0Z,3,REGULAR,turnover,offensive foul,[],203937,,,1610612763,72,81,2022-02-03T02:16:51Z,4290000,,,0,,K. Anderson offensive foul TURNOVER (1 TO),[203937],1610612763.0,MEM,,,,,,,,Anderson,K. Anderson,,,,,,,,,202037.0,,,,,,1.0,,,,,,
457,PT04M26.00S,2022-02-03T02:16:51.1Z,3,REGULAR,substitution,out,[],203500,,,1610612752,72,81,2022-02-03T02:17:04Z,4300000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,
458,PT04M26.00S,2022-02-03T02:16:51.1Z,3,REGULAR,substitution,in,[],1629634,,,1610612752,72,81,2022-02-03T02:17:04Z,4310000,,,0,,SUB in: B. Clarke,[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,,,,,,,,,,,,,,,,,
459,PT04M13.00S,2022-02-03T02:17:20.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203095,82.9993429697766,50.0,1610612752,74,81,2022-02-03T02:17:25Z,4320000,0.0,107.0,1,right,E. Fournier 10' floating Jump Shot (17 PTS) (J. Randle 8 AST),"[203095, 203944]",1610612752.0,NYK,floating,,,,,,,Fournier,E. Fournier,10.73,Made,,,,,,,,,,,,17.0,,,,J. Randle,203944.0,8.0,
461,PT03M57.00S,2022-02-03T02:17:37.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630533,5.206964520367937,50.245098039215684,1610612763,74,83,2022-02-03T02:17:40Z,4340000,-1.0,-4.0,1,left,Z. Williams DUNK (19 PTS) (J. Morant 7 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,,,,,Williams,Z. Williams,0.38,Made,,,,,,,,,,,,19.0,,,,J. Morant,1629630.0,7.0,
463,PT03M40.00S,2022-02-03T02:17:56.7Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,74,83,2022-02-03T02:17:56Z,4360000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT03M39.00S,2022-02-03T02:18:14.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,74,83,2022-02-03T02:18:14Z,4370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT03M32.00S,2022-02-03T02:18:33.9Z,3,REGULAR,3pt,Jump Shot,[],1629628,95.0886990801577,3.431372549019608,1610612752,74,83,2022-02-03T02:18:40Z,4380000,-233.0,-6.0,1,right,MISS R. Barrett 3PT,[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,23.29,Missed,,,,,,,,,,,,,,,,,,,
466,PT03M30.00S,2022-02-03T02:18:35.9Z,3,REGULAR,rebound,defensive,[],1629634,,,1610612763,74,83,2022-02-03T02:18:40Z,4390000,,,0,,B. Clarke REBOUND (Off:0 Def:3),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,465.0,3.0,3.0,0.0,,,,,,,,,,,,,
467,PT03M22.00S,2022-02-03T02:18:43.4Z,3,REGULAR,3pt,Jump Shot,[],1629001,26.49474375821288,12.990196078431374,1610612763,74,86,2022-02-03T02:18:46Z,4400000,185.0,197.0,1,left,D. Melton 27' 3PT  (14 PTS),[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,27.0,Made,,,,,,,,,,,,14.0,,,,,,,
469,PT03M19.00S,2022-02-03T02:18:51.6Z,3,REGULAR,turnover,inbound,[],1629628,,,1610612752,74,86,2022-02-03T02:19:01Z,4420000,,,0,,R. Barrett inbound TURNOVER (3 TO),[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,,,,,204059.0,,,,,,3.0,,,,,,
470,PT03M09.00S,2022-02-03T02:19:08.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629630,4.5499342969776615,1.715686274509804,1610612763,74,86,2022-02-03T02:19:13Z,4430000,241.0,-10.0,1,left,MISS J. Morant 24' 3PT,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,24.16,Missed,,,,,,,,,,,,,,,,,,,
471,PT03M07.00S,2022-02-03T02:19:10.2Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,74,86,2022-02-03T02:19:13Z,4440000,,,0,,E. Fournier REBOUND (Off:0 Def:4),[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,470.0,4.0,4.0,0.0,,,,,,,,,,,,,
472,PT03M01.00S,2022-02-03T02:19:15.9Z,3,REGULAR,turnover,lost ball,[],203095,,,1610612752,74,86,2022-02-03T02:19:18Z,4450000,,,0,,E. Fournier lost ball TURNOVER (3 TO),"[203095, 1629001]",1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,3.0,Melton,1629001.0,,,,
473,PT03M01.00S,2022-02-03T02:19:15.9Z,3,REGULAR,steal,,[],1629001,,,1610612763,74,86,2022-02-03T02:19:17Z,4460000,,,0,,D. Melton STEAL (1 STL),[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,
474,PT02M55.00S,2022-02-03T02:19:21.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203937,6.389618922470433,57.59803921568627,1610612763,74,86,2022-02-03T02:19:30Z,4470000,-38.0,8.0,1,left,MISS K. Anderson floating Shot,[203937],1610612763.0,MEM,floating,,,,,,,Anderson,K. Anderson,3.88,Missed,,,,,,,,,,,,,,,,,,,
475,PT02M53.00S,2022-02-03T02:19:23.8Z,3,REGULAR,rebound,offensive,[],1629634,,,1610612763,74,86,2022-02-03T02:19:30Z,4480000,,,0,,B. Clarke REBOUND (Off:1 Def:3),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,,,,474.0,4.0,3.0,1.0,,,,,,,,,,,,,
476,PT02M53.00S,2022-02-03T02:19:25.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",1629634,5.590000152587891,50.0,1610612763,74,86,2022-02-03T02:19:35Z,4490000,0.0,0.0,1,left,MISS B. Clarke tip Layup,[1629634],1610612763.0,MEM,tip,,,,,,,Clarke,B. Clarke,0.0,Missed,,,,,,,,,,,,,,,,,,,
477,PT02M51.00S,2022-02-03T02:19:27.7Z,3,REGULAR,rebound,defensive,[],202689,,,1610612752,74,86,2022-02-03T02:19:35Z,4500000,,,0,,K. Walker REBOUND (Off:1 Def:2),[202689],1610612752.0,NYK,,,,,,,,Walker,K. Walker,,,,,476.0,3.0,2.0,1.0,,,,,,,,,,,,,
478,PT02M42.00S,2022-02-03T02:19:34.3Z,3,REGULAR,2pt,Jump Shot,[],1629628,73.13978318002628,33.555453431372555,1610612752,74,86,2022-02-03T02:22:22Z,4510000,-82.0,200.0,1,right,MISS R. Barrett 21' Jump Shot,[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,21.62,Missed,,,,,,,,,,,,,,,,,,,
479,PT02M40.00S,2022-02-03T02:19:36.3Z,3,REGULAR,rebound,defensive,[],1629001,,,1610612763,74,86,2022-02-03T02:19:39Z,4520000,,,0,,D. Melton REBOUND (Off:1 Def:2),[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,,,,,478.0,3.0,2.0,1.0,,,,,,,,,,,,,
480,PT02M18.00S,2022-02-03T02:20:00.0Z,3,REGULAR,3pt,Jump Shot,[],1629001,12.040078843626807,95.09803921568627,1610612763,74,86,2022-02-03T02:20:05Z,4530000,-225.0,61.0,1,left,MISS D. Melton 3PT,[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,23.35,Missed,,,,,,,,,,,,,,,,,,,
481,PT02M16.00S,2022-02-03T02:20:02.0Z,3,REGULAR,rebound,defensive,[],203095,,,1610612752,74,86,2022-02-03T02:20:05Z,4540000,,,0,,E. Fournier REBOUND (Off:0 Def:5),[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,480.0,5.0,5.0,0.0,,,,,,,,,,,,,
482,PT01M56.00S,2022-02-03T02:20:19.6Z,3,REGULAR,3pt,Jump Shot,[],203095,71.56701708278581,21.568627450980394,1610612752,77,86,2022-02-03T02:21:33Z,4550000,-142.0,215.0,1,right,E. Fournier 25' 3PT bank (20 PTS) (N. Noel 1 AST),"[203095, 203457]",1610612752.0,NYK,bank,,,,,,,Fournier,E. Fournier,25.76,Made,,,,,,,,,,,,20.0,,,,N. Noel,203457.0,1.0,
484,PT01M26.00S,2022-02-03T02:20:54.7Z,3,REGULAR,foul,personal,[],203457,,,1610612763,77,86,2022-02-03T02:21:28Z,4570000,,,0,,N. Noel personal FOUL (2 PF),"[203457, 1629001]",1610612752.0,NYK,,,,,,,,Noel,N. Noel,,,,,,,,,202037.0,2.0,0.0,Melton,1629001.0,,,,,,,,
486,PT01M26.00S,2022-02-03T02:21:22.7Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,77,86,2022-02-03T02:21:22Z,4590000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT01M26.00S,2022-02-03T02:21:22.8Z,3,REGULAR,substitution,out,[],203095,,,1610612763,77,86,2022-02-03T02:24:08Z,4600000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,
490,PT01M26.00S,2022-02-03T02:21:22.8Z,3,REGULAR,substitution,out,[],202689,,,1610612763,77,86,2022-02-03T02:24:08Z,4610000,,,0,,SUB out: K. Walker,[202689],1610612752.0,NYK,,,,,,,,Walker,K. Walker,,,,,,,,,,,,,,,,,,,,,
491,PT01M26.00S,2022-02-03T02:21:22.8Z,3,REGULAR,substitution,out,[],1630533,,,1610612763,77,86,2022-02-03T02:24:08Z,4620000,,,0,,SUB out: Z. Williams,[1630533],1610612763.0,MEM,,,,,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,
492,PT01M26.00S,2022-02-03T02:21:22.8Z,3,REGULAR,substitution,out,[],203937,,,1610612763,77,86,2022-02-03T02:24:08Z,4630000,,,0,,SUB out: K. Anderson,[203937],1610612763.0,MEM,,,,,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,
493,PT01M26.00S,2022-02-03T02:21:22.8Z,3,REGULAR,substitution,in,[],1629656,,,1610612763,77,86,2022-02-03T02:24:08Z,4640000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,
494,PT01M26.00S,2022-02-03T02:21:22.8Z,3,REGULAR,substitution,in,[],202692,,,1610612763,77,86,2022-02-03T02:24:08Z,4650000,,,0,,SUB in: A. Burks,[202692],1610612752.0,NYK,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
495,PT01M26.00S,2022-02-03T02:21:22.8Z,3,REGULAR,substitution,in,[],1628991,,,1610612763,77,86,2022-02-03T02:24:08Z,4660000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,
496,PT01M26.00S,2022-02-03T02:21:22.8Z,3,REGULAR,substitution,in,[],1629723,,,1610612763,77,86,2022-02-03T02:24:08Z,4670000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,
497,PT01M23.00S,2022-02-03T02:24:32.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.1268068331143235,52.69607843137255,1610612763,77,86,2022-02-03T02:24:41Z,4680000,-13.0,5.0,1,left,MISS J. Morant driving Layup,[1629630],1610612763.0,MEM,driving,,,,,,,Morant,J. Morant,1.44,Missed,,,,,,,,,,,,,,,,,,,
498,PT01M21.00S,2022-02-03T02:24:34.3Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612763,77,86,2022-02-03T02:24:41Z,4690000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,497.0,,,,,,,,,,,,,,,,
499,PT01M21.00S,2022-02-03T02:24:36.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612763,77,86,2022-02-03T02:24:52Z,4700000,,,0,,J. Randle loose ball personal FOUL (3 PF) (Clarke 2 FT),"[203944, 1629634]",1610612752.0,NYK,loose ball,,,,,,,Randle,J. Randle,,,,,,,,,204059.0,3.0,0.0,Clarke,1629634.0,,,,,,,,
501,PT01M21.00S,2022-02-03T02:25:01.7Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1629634,,,1610612763,77,87,2022-02-03T02:25:01Z,4720000,,,0,,B. Clarke Free Throw 1 of 2 (6 PTS),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,Made,,,,,,,,,,,,6.0,,,,,,,
502,PT01M21.00S,2022-02-03T02:25:14.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1629634,,,1610612763,77,88,2022-02-03T02:25:14Z,4730000,,,0,,B. Clarke Free Throw 2 of 2 (7 PTS),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,Made,,,,,,,,,,,,7.0,,,,,,,
503,PT01M09.00S,2022-02-03T02:25:29.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,93.64323258869908,48.03921568627451,1610612752,77,88,2022-02-03T02:25:35Z,4740000,-10.0,7.0,1,right,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,,,,,Barrett,R. Barrett,1.22,Missed,,,,,,,,,,,,,,,,,,,
504,PT01M07.00S,2022-02-03T02:25:31.4Z,3,REGULAR,rebound,offensive,[],203944,,,1610612752,77,88,2022-02-03T02:25:31Z,4750000,,,0,,J. Randle REBOUND (Off:3 Def:5),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,503.0,8.0,5.0,3.0,,,,,,,,,,,,,
505,PT01M06.00S,2022-02-03T02:25:32.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203944,94.1688567674113,50.245098039215684,1610612752,77,88,2022-02-03T02:25:41Z,4760000,1.0,2.0,1,right,MISS J. Randle driving Layup,[203944],1610612752.0,NYK,driving,,,,,,,Randle,J. Randle,0.26,Missed,,,,,,,,,,,,,,,,,,,
507,PT01M04.00S,2022-02-03T02:25:34.0Z,3,REGULAR,rebound,defensive,[],1628991,,,1610612763,77,88,2022-02-03T02:25:41Z,4780000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:7),[1628991],1610612763.0,MEM,,,,,,,,Jackson Jr.,J. Jackson Jr.,,,,,505.0,7.0,7.0,0.0,,,,,,,,,,,,,
508,PT00M53.70S,2022-02-03T02:25:46.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612763,77,88,2022-02-03T02:26:00Z,4790000,,,0,,A. Burks personal FOUL (2 PF) (Clarke 2 FT),"[202692, 1629634]",1610612752.0,NYK,,,,,,,,Burks,A. Burks,,,,,,,,,2882.0,2.0,0.0,Clarke,1629634.0,,,,,,,,
510,PT00M53.70S,2022-02-03T02:26:15.6Z,3,REGULAR,freethrow,1 of 2,[],1629634,,,1610612763,77,88,2022-02-03T02:26:15Z,4810000,,,0,,MISS B. Clarke Free Throw 1 of 2,[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,Missed,,,,,,,,,,,,,,,,,,,
511,PT00M53.70S,2022-02-03T02:26:15.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612763,77,88,2022-02-03T02:26:15Z,4820000,,,0,,TEAM offensive REBOUND,[],1610612763.0,MEM,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,,
512,PT00M53.70S,2022-02-03T02:26:30.4Z,3,REGULAR,freethrow,2 of 2,[],1629634,,,1610612763,77,89,2022-02-03T02:26:30Z,4830000,,,0,,B. Clarke Free Throw 2 of 2 (8 PTS),[1629634],1610612763.0,MEM,,,,,,,,Clarke,B. Clarke,,Made,,,,,,,,,,,,8.0,,,,,,,
513,PT00M44.30S,2022-02-03T02:26:48.6Z,3,REGULAR,foul,personal,['2freethrow'],1629634,,,1610612752,77,89,2022-02-03T02:26:57Z,4840000,,,0,,B. Clarke shooting personal FOUL (2 PF) (Randle 2 FT),"[1629634, 203944]",1610612763.0,MEM,shooting,,,,,,,Clarke,B. Clarke,,,,,,,,,2882.0,2.0,0.0,Randle,203944.0,,,,,,,,
516,PT00M44.30S,2022-02-03T02:27:03.4Z,3,REGULAR,substitution,out,[],1629723,,,1610612752,77,89,2022-02-03T02:27:25Z,4855000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,
517,PT00M44.30S,2022-02-03T02:27:03.4Z,3,REGULAR,substitution,in,[],1630217,,,1610612752,77,89,2022-02-03T02:27:25Z,4857500,,,0,,SUB in: D. Bane,[1630217],1610612763.0,MEM,,,,,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,
518,PT00M44.30S,2022-02-03T02:27:03.4Z,3,REGULAR,substitution,out,[],1629628,,,1610612752,77,89,2022-02-03T02:27:32Z,4858750,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,
519,PT00M44.30S,2022-02-03T02:27:03.4Z,3,REGULAR,substitution,in,[],1630193,,,1610612752,77,89,2022-02-03T02:27:32Z,4859375,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,
515,PT00M44.30S,2022-02-03T02:27:18.2Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,78,89,2022-02-03T02:27:18Z,4860000,,,0,,J. Randle Free Throw 1 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,Made,,,,,,,,,,,,17.0,,,,,,,
520,PT00M44.30S,2022-02-03T02:27:48.7Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,79,89,2022-02-03T02:27:48Z,4870000,,,0,,J. Randle Free Throw 2 of 2 (18 PTS),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,Made,,,,,,,,,,,,18.0,,,,,,,
521,PT00M31.90S,2022-02-03T02:28:07.8Z,3,REGULAR,3pt,Jump Shot,[],1630217,30.042706964520367,28.186274509803923,1610612763,79,92,2022-02-03T02:28:12Z,4880000,109.0,230.0,1,left,D. Bane 25' 3PT  (6 PTS) (J. Morant 8 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,,,,,Bane,D. Bane,25.45,Made,,,,,,,,,,,,6.0,,,,J. Morant,1629630.0,8.0,
523,PT00M16.70S,2022-02-03T02:28:28.7Z,3,REGULAR,turnover,out-of-bounds,[],1629656,,,1610612752,79,92,2022-02-03T02:28:34Z,4900000,,,0,,Q. Grimes bad pass out-of-bounds TURNOVER (1 TO),[1629656],1610612752.0,NYK,bad pass,,,,,,,Grimes,Q. Grimes,,,,,,,,,204059.0,,,,,,1.0,,,,,,
524,PT00M00.30S,2022-02-03T02:28:48.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629634,16.770696452036795,45.09803921568628,1610612763,79,92,2022-02-03T02:28:56Z,4910000,25.0,105.0,1,left,MISS B. Clarke 10' floating Shot,[1629634],1610612763.0,MEM,floating,,,,,,,Clarke,B. Clarke,10.79,Missed,,,,,,,,,,,,,,,,,,,
525,PT00M00.30S,2022-02-03T02:28:48.9Z,3,REGULAR,rebound,defensive,[],203944,,,1610612752,79,92,2022-02-03T02:28:56Z,4920000,,,0,,J. Randle REBOUND (Off:3 Def:6),[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,524.0,9.0,6.0,3.0,,,,,,,,,,,,,
526,PT00M00.00S,2022-02-03T02:28:53.8Z,3,REGULAR,period,end,[],0,,,1610612752,79,92,2022-02-03T02:28:53Z,4930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2022-02-03T02:31:56.5Z,4,REGULAR,substitution,out,['startperiod'],203944,,,1610612752,79,92,2022-02-03T02:32:26Z,4940000,,,0,,SUB out: J. Randle,[203944],1610612752.0,NYK,,,,,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2022-02-03T02:31:56.5Z,4,REGULAR,substitution,out,['startperiod'],1629630,,,1610612752,79,92,2022-02-03T02:32:26Z,4950000,,,0,,SUB out: J. Morant,[1629630],1610612763.0,MEM,,,,,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2022-02-03T02:31:56.5Z,4,REGULAR,substitution,out,['startperiod'],1629001,,,1610612752,79,92,2022-02-03T02:32:26Z,4960000,,,0,,SUB out: D. Melton,[1629001],1610612763.0,MEM,,,,,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2022-02-03T02:31:56.5Z,4,REGULAR,substitution,in,['startperiod'],1630167,,,1610612752,79,92,2022-02-03T02:32:26Z,4970000,,,0,,SUB in: O. Toppin,[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2022-02-03T02:31:56.5Z,4,REGULAR,substitution,in,['startperiod'],1629723,,,1610612752,79,92,2022-02-03T02:32:26Z,4980000,,,0,,SUB in: J. Konchar,[1629723],1610612763.0,MEM,,,,,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2022-02-03T02:31:56.5Z,4,REGULAR,substitution,in,['startperiod'],1626145,,,1610612752,79,92,2022-02-03T02:32:26Z,4990000,,,0,,SUB in: T. Jones,[1626145],1610612763.0,MEM,,,,,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2022-02-03T02:32:30.4Z,4,REGULAR,period,start,[],0,,,1610612763,79,92,2022-02-03T02:32:30Z,5000000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT11M48.00S,2022-02-03T02:32:41.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628991,6.1268068331143235,47.794117647058826,1610612763,79,94,2022-02-03T02:32:47Z,5010000,11.0,5.0,1,left,J. Jackson Jr. driving DUNK (17 PTS) (J. Konchar 2 AST),"[1628991, 1629723]",1610612763.0,MEM,driving,,,,,,,Jackson Jr.,J. Jackson Jr.,1.21,Made,,,,,,,,,,,,17.0,,,,J. Konchar,1629723.0,2.0,
536,PT11M31.00S,2022-02-03T02:32:57.7Z,4,REGULAR,3pt,Jump Shot,[],1629656,76.2976346911958,13.23529411764706,1610612752,79,94,2022-02-03T02:33:03Z,5030000,-184.0,170.0,1,right,MISS Q. Grimes 25' 3PT,[1629656],1610612752.0,NYK,,,,,,,,Grimes,Q. Grimes,25.06,Missed,,,,,,,,,,,,,,,,,,,
537,PT11M29.00S,2022-02-03T02:32:59.7Z,4,REGULAR,rebound,defensive,[],1629723,,,1610612763,79,94,2022-02-03T02:33:03Z,5040000,,,0,,J. Konchar REBOUND (Off:0 Def:2),[1629723],1610612763.0,MEM,,,,,,,,Konchar,J. Konchar,,,,,536.0,2.0,2.0,0.0,,,,,,,,,,,,,
538,PT11M22.00S,2022-02-03T02:33:09.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,79,94,2022-02-03T02:33:09Z,5050000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT11M18.00S,2022-02-03T02:33:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629634,8.623521681997373,47.549019607843135,1610612763,79,94,2022-02-03T02:33:42Z,5060000,12.0,29.0,1,left,MISS B. Clarke driving Layup - blocked,"[1629634, 202692]",1610612763.0,MEM,driving,,,,,,,Clarke,B. Clarke,3.11,Missed,Burks,202692.0,,,,,,,,,,,,,,,,,
540,PT11M18.00S,2022-02-03T02:33:28.5Z,4,REGULAR,block,,[],202692,,,1610612763,79,94,2022-02-03T02:33:37Z,5070000,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612752.0,NYK,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,
541,PT11M15.00S,2022-02-03T02:33:31.5Z,4,REGULAR,rebound,defensive,[],1630167,,,1610612752,79,94,2022-02-03T02:33:42Z,5080000,,,0,,O. Toppin REBOUND (Off:0 Def:5),[1630167],1610612752.0,NYK,,,,,,,,Toppin,O. Toppin,,,,,539.0,5.0,5.0,0.0,,,,,,,,,,,,,
542,PT11M10.00S,2022-02-03T02:33:38.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1630167,93.11760840998686,51.470588235294116,1610612752,81,94,2022-02-03T02:33:55Z,5090000,7.0,12.0,1,right,O. Toppin running alley-oop DUNK (2 PTS) (A. Burks 1 AST),"[1630167, 202692]",1610612752.0,NYK,running alley-oop,,,,,,,Toppin,O. Toppin,1.43,Made,,,,,,,,,,,,2.0,,,,A. Burks,202692.0,1.0,
