actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
626,PT03M51.00S,2022-03-19T01:49:03.9Z,4,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,96,82,2022-03-19T01:49:03Z,5930000,,,0,,K. Porzingis Free Throw 1 of 2 (17 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
627,PT03M51.00S,2022-03-19T01:49:22.3Z,4,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,96,83,2022-03-19T01:49:22Z,5940000,,,0,,K. Porzingis Free Throw 2 of 2 (18 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
628,PT03M34.00S,2022-03-19T01:49:41.6Z,4,REGULAR,3pt,Jump Shot,[],203095,31.882391590013142,38.48039215686275,1610612752,96,83,2022-03-19T01:49:51Z,5950000,58.0,247.0,1,left,MISS E. Fournier 25' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,25.38,Missed,,,,,,,,,,,,,,,,,,,
629,PT03M30.00S,2022-03-19T01:49:45.6Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,96,83,2022-03-19T01:49:51Z,5960000,,,0,,K. Porzingis REBOUND (Off:2 Def:6),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,628.0,8.0,6.0,2.0,,,,,,,
630,PT03M11.00S,2022-03-19T01:50:04.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203526,94.03745072273325,50.0,1610612764,96,85,2022-03-19T01:50:10Z,5970000,0.0,4.0,1,right,R. Neto driving reverse Layup (11 PTS),[203526],1610612764.0,WAS,driving reverse,,,Neto,R. Neto,,,,,0.35,Made,11.0,,,,,,,,,,,,,,,,,,
631,PT02M55.00S,2022-03-19T01:50:21.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,5.863994743758213,54.166666666666664,1610612752,96,85,2022-03-19T01:50:28Z,5980000,-21.0,3.0,1,left,MISS R. Barrett driving Layup,[1629628],1610612752.0,NYK,driving,,,Barrett,R. Barrett,,,,,2.1,Missed,,,,,,,,,,,,,,,,,,,
633,PT02M55.00S,2022-03-19T01:50:21.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,96,85,2022-03-19T01:50:28Z,6000000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,631.0,,,,,,,,,,
634,PT02M55.00S,2022-03-19T01:50:25.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,96,85,2022-03-19T01:50:25Z,6010000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT02M52.00S,2022-03-19T01:50:44.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203944,30.831143232588698,66.42156862745098,1610612752,96,85,2022-03-19T01:50:49Z,6020000,-82.0,237.0,1,left,MISS J. Randle 25' 3PT,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,25.11,Missed,,,,,,,,,,,,,,,,,,,
636,PT02M49.00S,2022-03-19T01:50:47.9Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,96,85,2022-03-19T01:50:49Z,6030000,,,0,,K. Porzingis REBOUND (Off:2 Def:7),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,635.0,9.0,7.0,2.0,,,,,,,
637,PT02M42.00S,2022-03-19T01:50:54.9Z,4,REGULAR,3pt,Jump Shot,[],1630557,81.8166885676741,7.352941176470589,1610612764,96,88,2022-03-19T01:50:59Z,6040000,-213.0,118.0,1,right,C. Kispert 24' 3PT  (14 PTS) (K. Kuzma 9 AST),"[1630557, 1628398]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,24.39,Made,14.0,K. Kuzma,1628398.0,9.0,,,,,,,,,,,,,,,
639,PT02M42.00S,2022-03-19T01:51:01.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,96,88,2022-03-19T01:51:01Z,6060000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT02M28.00S,2022-03-19T01:52:52.6Z,4,REGULAR,3pt,Jump Shot,[],1629628,33.065045992115635,51.9607843137255,1610612752,96,88,2022-03-19T01:53:00Z,6070000,-10.0,258.0,1,left,MISS R. Barrett 25' 3PT,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,,
641,PT02M24.00S,2022-03-19T01:52:56.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612752,96,88,2022-03-19T01:53:00Z,6080000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,640.0,,,,,,,,,,
642,PT02M24.00S,2022-03-19T01:52:59.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612752,96,88,2022-03-19T01:52:59Z,6090000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT02M13.00S,2022-03-19T01:53:26.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629628,11.514454664914586,61.51960784313726,1610612752,96,88,2022-03-19T01:53:32Z,6100000,-58.0,56.0,1,left,MISS R. Barrett 8' floating Shot,[1629628],1610612752.0,NYK,floating,,,Barrett,R. Barrett,,,,,8.01,Missed,,,,,,,,,,,,,,,,,,,
644,PT02M10.00S,2022-03-19T01:53:29.0Z,4,REGULAR,rebound,defensive,[],203526,,,1610612764,96,88,2022-03-19T01:53:32Z,6110000,,,0,,R. Neto REBOUND (Off:0 Def:3),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,643.0,3.0,3.0,0.0,,,,,,,
645,PT01M54.00S,2022-03-19T01:53:45.2Z,4,REGULAR,3pt,Jump Shot,[],1628398,67.23061760840999,51.470588235294116,1610612764,96,91,2022-03-19T01:55:56Z,6120000,7.0,256.0,1,right,K. Kuzma 25' 3PT pullup (12 PTS),[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,25.56,Made,12.0,,,,,,,,,,,,,,,,,,
646,PT01M40.00S,2022-03-19T01:54:11.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612752,96,91,2022-03-19T01:54:19Z,6130000,,,0,,K. Kuzma shooting personal FOUL (5 PF) (Burks 2 FT),"[1628398, 202692]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,1627963.0,,,,,5.0,0.0,Burks,202692.0,,,
649,PT01M40.00S,2022-03-19T01:54:24.0Z,4,REGULAR,substitution,out,[],1630193,,,1610612752,96,91,2022-03-19T01:54:52Z,6145000,,,0,,SUB out: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT01M40.00S,2022-03-19T01:54:24.0Z,4,REGULAR,substitution,in,[],1629011,,,1610612752,96,91,2022-03-19T01:54:52Z,6147500,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M40.00S,2022-03-19T01:54:37.1Z,4,REGULAR,freethrow,1 of 2,[],202692,,,1610612752,97,91,2022-03-19T01:54:37Z,6150000,,,0,,A. Burks Free Throw 1 of 2 (11 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,11.0,,,,,,,,,,,,,,,,,,
651,PT01M40.00S,2022-03-19T01:55:01.0Z,4,REGULAR,freethrow,2 of 2,[],202692,,,1610612752,98,91,2022-03-19T01:55:01Z,6160000,,,0,,A. Burks Free Throw 2 of 2 (12 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,12.0,,,,,,,,,,,,,,,,,,
652,PT01M24.00S,2022-03-19T01:55:24.4Z,4,REGULAR,3pt,Jump Shot,[],1628398,71.69842312746385,76.9607843137255,1610612764,98,94,2022-03-19T01:55:29Z,6170000,135.0,214.0,1,right,K. Kuzma 25' 3PT bank (15 PTS),[1628398],1610612764.0,WAS,bank,,,Kuzma,K. Kuzma,,,,,25.25,Made,15.0,,,,,,,,,,,,,,,,,,
653,PT01M04.00S,2022-03-19T01:55:47.8Z,4,REGULAR,3pt,Jump Shot,[],202692,5.338370565045992,97.05882352941177,1610612752,98,94,2022-03-19T01:55:52Z,6180000,-235.0,-2.0,1,left,MISS A. Burks 3PT,[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
654,PT01M01.00S,2022-03-19T01:55:50.8Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,98,94,2022-03-19T01:55:52Z,6190000,,,0,,K. Porzingis REBOUND (Off:2 Def:8),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,653.0,10.0,8.0,2.0,,,,,,,
655,PT00M42.40S,2022-03-19T01:56:10.2Z,4,REGULAR,3pt,Jump Shot,[],1628398,72.09264126149803,91.42156862745098,1610612764,98,97,2022-03-19T01:56:14Z,6200000,207.0,210.0,1,right,K. Kuzma 29' 3PT  (18 PTS) (R. Neto 4 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,29.48,Made,18.0,R. Neto,203526.0,4.0,,,,,,,,,,,,,,,
657,PT00M27.30S,2022-03-19T01:56:28.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,12.171484888304862,50.0,1610612752,98,97,2022-03-19T01:56:34Z,6220000,0.0,62.0,1,left,MISS R. Barrett 6' turnaround Shot,[1629628],1610612752.0,NYK,turnaround,,,Barrett,R. Barrett,,,,,6.19,Missed,,,,,,,,,,,,,,,,,,,
658,PT00M25.20S,2022-03-19T01:56:31.0Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,98,97,2022-03-19T01:56:34Z,6230000,,,0,,K. Porzingis REBOUND (Off:2 Def:9),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,657.0,11.0,9.0,2.0,,,,,,,
659,PT00M06.60S,2022-03-19T01:56:49.6Z,4,REGULAR,3pt,Jump Shot,[],1628398,67.88764783180025,71.56862745098039,1610612764,98,97,2022-03-19T01:56:57Z,6240000,108.0,249.0,1,right,MISS K. Kuzma 27' pullup 3PT,[1628398],1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,27.17,Missed,,,,,,,,,,,,,,,,,,,
660,PT00M04.90S,2022-03-19T01:56:51.3Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612752,98,97,2022-03-19T01:56:57Z,6250000,,,0,,R. Barrett REBOUND (Off:2 Def:4),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,659.0,6.0,4.0,2.0,,,,,,,
661,PT00M04.90S,2022-03-19T01:56:56.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204001,,,1610612752,98,97,2022-03-19T01:57:03Z,6260000,,,0,,K. Porzingis personal FOUL (5 PF) (Barrett 2 FT),"[204001, 1629628]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,1627963.0,,,,,5.0,0.0,Barrett,1629628.0,,,
664,PT00M04.90S,2022-03-19T01:57:07.6Z,4,REGULAR,substitution,out,[],203526,,,1610612752,98,97,2022-03-19T01:57:39Z,6275000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M04.90S,2022-03-19T01:57:07.6Z,4,REGULAR,substitution,in,[],1629655,,,1610612752,98,97,2022-03-19T01:57:39Z,6277500,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M04.90S,2022-03-19T01:57:18.6Z,4,REGULAR,freethrow,1 of 2,[],1629628,,,1610612752,99,97,2022-03-19T01:57:18Z,6280000,,,0,,R. Barrett Free Throw 1 of 2 (17 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,17.0,,,,,,,,,,,,,,,,,,
666,PT00M04.90S,2022-03-19T01:57:51.9Z,4,REGULAR,freethrow,2 of 2,[],1629628,,,1610612752,100,97,2022-03-19T01:57:51Z,6290000,,,0,,R. Barrett Free Throw 2 of 2 (18 PTS),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,Made,18.0,,,,,,,,,,,,,,,,,,
667,PT00M04.90S,2022-03-19T01:57:54.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,100,97,2022-03-19T01:57:54Z,6300000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT00M04.90S,2022-03-19T01:57:54.8Z,4,REGULAR,substitution,out,[],203095,,,1610612764,100,97,2022-03-19T01:59:26Z,6310000,,,0,,SUB out: E. Fournier,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M04.90S,2022-03-19T01:57:54.8Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,100,97,2022-03-19T01:59:26Z,6320000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M04.90S,2022-03-19T01:57:54.8Z,4,REGULAR,substitution,in,[],1629656,,,1610612764,100,97,2022-03-19T01:59:26Z,6330000,,,0,,SUB in: Q. Grimes,[1629656],1610612752.0,NYK,,,,Grimes,Q. Grimes,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M04.90S,2022-03-19T01:57:54.8Z,4,REGULAR,substitution,in,[],203526,,,1610612764,100,97,2022-03-19T01:59:26Z,6340000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M01.30S,2022-03-19T01:59:39.1Z,4,REGULAR,3pt,Jump Shot,[],203484,71.17279894875165,20.833333333333336,1610612764,100,97,2022-03-19T01:59:50Z,6350000,-146.0,218.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.27,Missed,,,,,,,,,,,,,,,,,,,
673,PT00M01.30S,2022-03-19T01:59:39.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,100,97,2022-03-19T01:59:50Z,6360000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,672.0,,,,,,,,,,
674,PT00M00.00S,2022-03-19T01:59:52.1Z,4,REGULAR,period,end,[],0,,,1610612764,100,97,2022-03-19T01:59:52Z,6370000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT00M00.00S,2022-03-19T01:59:57.5Z,4,REGULAR,game,end,[],0,,,0,100,97,2022-03-19T01:59:57Z,6380000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
