actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
635,PT01M43.00S,2021-12-03T02:49:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203897,9.017739816031538,56.61764705882353,1610612741,110,111,2021-12-03T02:51:26Z,6180000,-33.0,32.0,1,left,MISS Z. LaVine driving floating Shot,[203897],1610612741.0,CHI,driving floating,,,LaVine,Z. LaVine,,,,,4.62,Missed,,,,,,,,,,,,,,,,,,,
636,PT01M41.00S,2021-12-03T02:49:57.9Z,4,REGULAR,rebound,defensive,[],201565,,,1610612752,110,111,2021-12-03T02:50:00Z,6190000,,,0,,D. Rose REBOUND (Off:0 Def:2),[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,,,635.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
637,PT01M25.00S,2021-12-03T02:50:16.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201942,,,1610612752,110,111,2021-12-03T02:50:24Z,6200000,,,0,,D. DeRozan personal FOUL (4 PF) (Randle 2 FT),"[201942, 203944]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,1627541.0,,,,4.0,0.0,Randle,203944.0,,,
639,PT01M25.00S,2021-12-03T02:50:48.6Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,110,111,2021-12-03T02:50:48Z,6220000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,,
640,PT01M25.00S,2021-12-03T02:50:48.6Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,110,111,2021-12-03T02:50:48Z,6230000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,639.0,,,,,,,,,,,,,,,,,,
641,PT01M25.00S,2021-12-03T02:51:08.8Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,111,111,2021-12-03T02:51:08Z,6240000,,,0,,J. Randle Free Throw 2 of 2 (30 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,30.0,,,,,,,,,,,,,,
642,PT01M06.00S,2021-12-03T02:51:29.7Z,4,REGULAR,3pt,Jump Shot,[],202696,25.57490144546649,83.82352941176471,1610612741,111,111,2021-12-03T02:51:34Z,6250000,-169.0,188.0,1,left,MISS N. Vucevic 25' 3PT,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,,
643,PT01M03.00S,2021-12-03T02:51:32.7Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,111,111,2021-12-03T02:51:34Z,6260000,,,0,,J. Randle REBOUND (Off:4 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,642.0,12.0,8.0,4.0,,,,,,,,,,,,,,,
644,PT00M56.40S,2021-12-03T02:51:41.0Z,4,REGULAR,turnover,lost ball,[],203944,,,1610612752,111,111,2021-12-03T02:51:47Z,6270000,,,0,,J. Randle lost ball TURNOVER (7 TO),"[203944, 1627936]",1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,,,,,,,,,,7.0,,,,,,,Caruso,1627936.0,
645,PT00M56.40S,2021-12-03T02:51:41.0Z,4,REGULAR,steal,,[],1627936,,,1610612741,111,111,2021-12-03T02:51:44Z,6280000,,,0,,A. Caruso STEAL (4 STL),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M53.60S,2021-12-03T02:51:56.9Z,4,REGULAR,foul,personal,['2freethrow'],203095,,,1610612741,111,111,2021-12-03T02:52:09Z,6290000,,,0,,E. Fournier shooting personal FOUL (2 PF) (LaVine 2 FT),"[203095, 203897]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,,,,,1627541.0,,,,2.0,0.0,LaVine,203897.0,,,
648,PT00M53.60S,2021-12-03T02:52:30.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203897,,,1610612741,111,112,2021-12-03T02:52:30Z,6310000,,,0,,Z. LaVine Free Throw 1 of 2 (26 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,26.0,,,,,,,,,,,,,,
649,PT00M53.60S,2021-12-03T02:52:48.8Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203897,,,1610612741,111,113,2021-12-03T02:52:48Z,6320000,,,0,,Z. LaVine Free Throw 2 of 2 (27 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,27.0,,,,,,,,,,,,,,
650,PT00M40.50S,2021-12-03T02:53:06.8Z,4,REGULAR,3pt,Jump Shot,[],201565,73.40670170827858,17.401960784313726,1610612752,111,113,2021-12-03T02:53:13Z,6330000,-163.0,197.0,1,right,MISS D. Rose 25' 3PT,[201565],1610612752.0,NYK,,,,Rose,D. Rose,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
651,PT00M35.30S,2021-12-03T02:53:12.0Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,111,113,2021-12-03T02:53:13Z,6340000,,,0,,Z. LaVine REBOUND (Off:1 Def:6),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,650.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
652,PT00M20.10S,2021-12-03T02:53:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,6.521024967148489,51.225490196078425,1610612741,111,115,2021-12-03T02:53:32Z,6350000,-6.0,9.0,1,left,D. DeRozan driving Layup (30 PTS),[201942],1610612741.0,CHI,driving,,,DeRozan,D. DeRozan,,,,,1.07,Made,,,,,30.0,,,,,,,,,,,,,,
653,PT00M20.10S,2021-12-03T02:53:33.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612752,111,115,2021-12-03T02:53:33Z,6360000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M20.10S,2021-12-03T02:53:33.3Z,4,REGULAR,substitution,out,[],202696,,,1610612752,111,115,2021-12-03T02:54:48Z,6370000,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT00M20.10S,2021-12-03T02:53:33.3Z,4,REGULAR,substitution,in,[],1629750,,,1610612752,111,115,2021-12-03T02:54:48Z,6380000,,,0,,SUB in: J. Green,[1629750],1610612741.0,CHI,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,
656,PT00M14.70S,2021-12-03T02:55:17.0Z,4,REGULAR,3pt,Jump Shot,[],1630193,94.82588699080158,94.36274509803921,1610612752,111,115,2021-12-03T02:55:23Z,6390000,222.0,-4.0,1,right,MISS I. Quickley 3PT,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,22.18,Missed,,,,,,,,,,,,,,,,,,,
657,PT00M12.40S,2021-12-03T02:55:19.3Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,111,115,2021-12-03T02:55:19Z,6400000,,,0,,D. DeRozan REBOUND (Off:0 Def:6),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,656.0,6.0,6.0,0.0,,,,,,,,,,,,,,,
658,PT00M11.10S,2021-12-03T02:55:23.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612741,111,115,2021-12-03T02:55:30Z,6410000,,,0,,J. Randle take personal FOUL (4 PF) (DeRozan 2 FT),"[203944, 201942]",1610612752.0,NYK,take,,,Randle,J. Randle,,,,,,,,,,,,,,,1627541.0,,,,4.0,0.0,DeRozan,201942.0,,,
660,PT00M11.10S,2021-12-03T02:55:47.7Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,111,116,2021-12-03T02:55:47Z,6430000,,,0,,D. DeRozan Free Throw 1 of 2 (31 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,31.0,,,,,,,,,,,,,,
661,PT00M11.10S,2021-12-03T02:56:04.4Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,111,117,2021-12-03T02:56:04Z,6440000,,,0,,D. DeRozan Free Throw 2 of 2 (32 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,32.0,,,,,,,,,,,,,,
662,PT00M07.70S,2021-12-03T02:56:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,93.11760840998686,47.30392156862745,1610612752,113,117,2021-12-03T02:56:23Z,6450000,-13.0,12.0,1,right,I. Quickley driving Layup (13 PTS) (D. Rose 6 AST),"[1630193, 201565]",1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,1.82,Made,,,,,13.0,D. Rose,201565.0,6.0,,,,,,,,,,,
664,PT00M05.90S,2021-12-03T02:56:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612741,113,117,2021-12-03T02:56:31Z,6470000,,,0,,J. Randle take personal FOUL (5 PF) (DeRozan 2 FT),"[203944, 201942]",1610612752.0,NYK,take,,,Randle,J. Randle,,,,,,,,,,,,,,,204059.0,,,,5.0,0.0,DeRozan,201942.0,,,
666,PT00M05.90S,2021-12-03T02:56:54.1Z,4,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,113,118,2021-12-03T02:56:54Z,6490000,,,0,,D. DeRozan Free Throw 1 of 2 (33 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,33.0,,,,,,,,,,,,,,
667,PT00M05.90S,2021-12-03T02:57:15.8Z,4,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,113,119,2021-12-03T02:57:15Z,6500000,,,0,,D. DeRozan Free Throw 2 of 2 (34 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,Made,,,,,34.0,,,,,,,,,,,,,,
668,PT00M00.00S,2021-12-03T02:57:26.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630193,94.82588699080158,51.71568627450981,1610612752,115,119,2021-12-03T02:57:33Z,6510000,9.0,-4.0,1,right,I. Quickley driving Layup (15 PTS),[1630193],1610612752.0,NYK,driving,,,Quickley,I. Quickley,,,,,0.94,Made,,,,,15.0,,,,,,,,,,,,,,
669,PT00M00.00S,2021-12-03T02:57:58.6Z,4,REGULAR,instantreplay,request,[],0,,,1610612741,115,119,2021-12-03T02:58:09Z,6520000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,,,End Period - Good Basket
670,PT00M00.00S,2021-12-03T02:58:20.9Z,4,REGULAR,period,end,[],0,,,1610612741,115,119,2021-12-03T02:58:21Z,6530000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M00.00S,2021-12-03T02:58:23.8Z,4,REGULAR,game,end,[],0,,,0,115,119,2021-12-03T02:58:23Z,6540000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
