actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,value,blockPlayerName,blockPersonId
645,PT01M18.00S,2021-11-21T00:29:10.8Z,4,REGULAR,block,,[],201569,,,1610612752,101,96,2021-11-21T00:29:14Z,5960000,,,0,,E. Gordon BLOCK (2 BLK),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M16.00S,2021-11-21T00:29:12.8Z,4,REGULAR,rebound,offensive,[],203944,,,1610612752,101,96,2021-11-21T00:29:19Z,5970000,,,0,,J. Randle REBOUND (Off:2 Def:7),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,644.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
647,PT01M15.00S,2021-11-21T00:29:19.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203095,4.204993429697766,5.4151348039215685,1610612752,101,96,2021-11-21T00:29:32Z,5980000,223.0,-13.0,1,left,MISS E. Fournier 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,22.33,Missed,,,,,,,,,,,,,,,,,,,
648,PT01M14.00S,2021-11-21T00:29:20.8Z,4,REGULAR,rebound,offensive,[],203457,,,1610612752,101,96,2021-11-21T00:29:32Z,5990000,,,0,,N. Noel REBOUND (Off:1 Def:4),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,647.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
649,PT01M14.00S,2021-11-21T00:29:23.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612752,101,96,2021-11-21T00:29:38Z,6000000,,,0,,NYK shot clock Team TURNOVER,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,202026.0,,,,,,,,,,,
650,PT00M57.70S,2021-11-21T00:29:48.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,92.9862023653088,97.79411764705883,1610612745,101,96,2021-11-21T00:29:54Z,6010000,239.0,13.0,1,right,MISS J. Tate 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,23.94,Missed,,,,,,,,,,,,,,,,,,,
651,PT00M55.50S,2021-11-21T00:29:50.2Z,4,REGULAR,rebound,defensive,[],203457,,,1610612752,101,96,2021-11-21T00:29:54Z,6020000,,,0,,N. Noel REBOUND (Off:1 Def:5),[203457],1610612752.0,NYK,,,,Noel,N. Noel,,,,,,,650.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
652,PT00M51.70S,2021-11-21T00:29:57.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626174,,,1610612752,101,96,2021-11-21T00:30:14Z,6030000,,,0,,C. Wood take personal FOUL (4 PF) (Quickley 2 FT),"[1626174, 1630193]",1610612745.0,HOU,take,,,Wood,C. Wood,,,,,,,,,,,,,,202026.0,4.0,0.0,Quickley,1630193.0,,,,,,,
654,PT00M51.70S,2021-11-21T00:30:30.0Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,102,96,2021-11-21T00:30:30Z,6050000,,,0,,I. Quickley Free Throw 1 of 2 (11 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,,,,,,11.0,,,,,,
655,PT00M51.70S,2021-11-21T00:30:49.9Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,103,96,2021-11-21T00:30:49Z,6060000,,,0,,I. Quickley Free Throw 2 of 2 (12 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,,,,,,12.0,,,,,,
656,PT00M51.70S,2021-11-21T00:30:54.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612745,103,96,2021-11-21T00:30:54Z,6070000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT00M51.70S,2021-11-21T00:30:54.5Z,4,REGULAR,substitution,out,[],1628464,,,1610612745,103,96,2021-11-21T00:32:22Z,6080000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
658,PT00M51.70S,2021-11-21T00:30:54.5Z,4,REGULAR,substitution,in,[],1629726,,,1610612745,103,96,2021-11-21T00:32:22Z,6090000,,,0,,SUB in: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M47.50S,2021-11-21T00:32:32.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.38042049934296,52.20588235294118,1610612745,103,96,2021-11-21T00:32:40Z,6100000,11.0,10.0,1,right,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,1.47,Missed,,,,,,,,,,,,,,,,,,,
660,PT00M45.80S,2021-11-21T00:32:33.7Z,4,REGULAR,rebound,offensive,[],1626174,,,1610612745,103,96,2021-11-21T00:32:40Z,6110000,,,0,,C. Wood REBOUND (Off:1 Def:11),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,,659.0,12.0,11.0,1.0,,,,,,,,,,,,,,,
661,PT00M44.80S,2021-11-21T00:32:36.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203457,,,1610612745,103,96,2021-11-21T00:32:46Z,6120000,,,0,,N. Noel shooting personal FOUL (5 PF) (Wood 2 FT),"[203457, 1626174]",1610612752.0,NYK,shooting,,,Noel,N. Noel,,,,,,,,,,,,,,1363.0,5.0,1.0,Wood,1626174.0,,,,,,,
665,PT00M44.80S,2021-11-21T00:32:50.2Z,4,REGULAR,substitution,out,[],1629726,,,1610612745,103,96,2021-11-21T00:33:10Z,6135000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M44.80S,2021-11-21T00:32:50.2Z,4,REGULAR,substitution,in,[],1628464,,,1610612745,103,96,2021-11-21T00:33:10Z,6137500,,,0,,SUB in: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M44.80S,2021-11-21T00:33:03.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626174,,,1610612745,103,96,2021-11-21T00:33:03Z,6140000,,,0,,MISS C. Wood Free Throw 1 of 2,[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Missed,,,,,,,,,,,,,,,,,,,
664,PT00M44.80S,2021-11-21T00:33:03.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612745,103,96,2021-11-21T00:33:03Z,6150000,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,663.0,,,,,,,,,,,,,,,,,,
667,PT00M44.80S,2021-11-21T00:33:26.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626174,,,1610612745,103,97,2021-11-21T00:33:26Z,6160000,,,0,,C. Wood Free Throw 2 of 2 (18 PTS),[1626174],1610612745.0,HOU,,,,Wood,C. Wood,,,,,,Made,,,,,,,,,,,,,18.0,,,,,,
668,PT00M43.40S,2021-11-21T00:33:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201569,,,1610612752,103,97,2021-11-21T00:33:48Z,6170000,,,0,,E. Gordon take personal FOUL (2 PF) (Quickley 2 FT),"[201569, 1630193]",1610612745.0,HOU,take,,,Gordon,E. Gordon,,,,,,,,,,,,,,202026.0,2.0,0.0,Quickley,1630193.0,,,,,,,
670,PT00M43.40S,2021-11-21T00:34:10.8Z,4,REGULAR,freethrow,1 of 2,[],1630193,,,1610612752,103,97,2021-11-21T00:34:10Z,6190000,,,0,,MISS I. Quickley Free Throw 1 of 2,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Missed,,,,,,,,,,,,,,,,,,,
671,PT00M43.40S,2021-11-21T00:34:10.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,103,97,2021-11-21T00:34:10Z,6200000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,670.0,,,,,,,,,,,,,,,,,,
672,PT00M43.40S,2021-11-21T00:34:27.0Z,4,REGULAR,freethrow,2 of 2,[],1630193,,,1610612752,104,97,2021-11-21T00:34:27Z,6210000,,,0,,I. Quickley Free Throw 2 of 2 (13 PTS),[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,Made,,,,,,,,,,,,,13.0,,,,,,
673,PT00M29.40S,2021-11-21T00:34:42.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201569,93.51182654402102,53.92156862745098,1610612745,104,97,2021-11-21T00:34:49Z,6220000,20.0,8.0,1,right,MISS E. Gordon driving Layup,[201569],1610612745.0,HOU,driving,,,Gordon,E. Gordon,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,,
674,PT00M27.90S,2021-11-21T00:34:44.3Z,4,REGULAR,rebound,defensive,[],203944,,,1610612752,104,97,2021-11-21T00:34:49Z,6230000,,,0,,J. Randle REBOUND (Off:2 Def:8),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,,673.0,10.0,8.0,2.0,,,,,,,,,,,,,,,
675,PT00M25.00S,2021-11-21T00:34:51.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612752,104,97,2021-11-21T00:35:06Z,6240000,,,0,,J. Tate take personal FOUL (5 PF) (Randle 2 FT),"[1630256, 203944]",1610612745.0,HOU,take,,,Tate,J. Tate,,,,,,,,,,,,,,202026.0,5.0,0.0,Randle,203944.0,,,,,,,
677,PT00M25.00S,2021-11-21T00:35:21.3Z,4,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,105,97,2021-11-21T00:35:21Z,6260000,,,0,,J. Randle Free Throw 1 of 2 (15 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,,,,,,15.0,,,,,,
678,PT00M25.00S,2021-11-21T00:35:40.7Z,4,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,106,97,2021-11-21T00:35:40Z,6270000,,,0,,J. Randle Free Throw 2 of 2 (16 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,,,,,,,,,,,,,16.0,,,,,,
679,PT00M19.00S,2021-11-21T00:35:53.0Z,4,REGULAR,3pt,Jump Shot,[],1626174,65.91655716162943,37.00980392156863,1610612745,106,97,2021-11-21T00:35:59Z,6280000,-65.0,268.0,1,right,MISS C. Wood 27' step back 3PT,[1626174],1610612745.0,HOU,step back,,,Wood,C. Wood,,,,,27.57,Missed,,,,,,,,,,,,,,,,,,,
680,PT00M17.60S,2021-11-21T00:35:54.4Z,4,REGULAR,rebound,offensive,[],1630256,,,1610612745,106,97,2021-11-21T00:35:59Z,6290000,,,0,,J. Tate REBOUND (Off:3 Def:7),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,679.0,10.0,7.0,3.0,,,,,,,,,,,,,,,
681,PT00M16.60S,2021-11-21T00:35:56.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630256,94.1688567674113,44.6078431372549,1610612745,106,99,2021-11-21T00:37:17Z,6300000,-27.0,2.0,1,right,J. Tate putback Layup (11 PTS),[1630256],1610612745.0,HOU,putback,,,Tate,J. Tate,,,,,2.71,Made,,,,,,,,,,,,,11.0,,,,,,
682,PT00M00.00S,2021-11-21T00:36:15.8Z,4,REGULAR,period,end,[],0,,,1610612752,106,99,2021-11-21T00:36:15Z,6310000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M00.00S,2021-11-21T00:36:26.3Z,4,REGULAR,game,end,[],0,,,0,106,99,2021-11-21T00:36:26Z,6320000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
