actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
598,PT05M59.00S,2022-12-24T05:39:46.2Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612747,107,114,2022-12-24T05:39:48Z,5900000,False,,,0,,T. Bryant REBOUND (Off:0 Def:12),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,,,597.0,12.0,12.0,0.0,,,,,,,,,,
599,PT05M48.00S,2022-12-24T05:39:57.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.408015768725363,53.431372549019606,1610612747,109,114,2022-12-24T05:40:01Z,5910000,False,-17.0,17.0,1,left,L. James driving reverse Layup (23 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.43,23.0,,,,,,,,
600,PT05M33.00S,2022-12-24T05:40:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,82.17805519053877,49.26470588235294,1610612766,109,114,2022-12-24T05:40:16Z,5920000,False,-4.0,115.0,1,right,MISS L. Ball 11' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,11.51,,,,,,,,,
601,PT05M30.00S,2022-12-24T05:40:14.5Z,4,REGULAR,rebound,defensive,[],201976,,,1610612747,109,114,2022-12-24T05:40:16Z,5930000,False,,,0,,P. Beverley REBOUND (Off:2 Def:4),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,600.0,6.0,4.0,2.0,,,,,,,,,,
602,PT05M19.00S,2022-12-24T05:40:26.8Z,4,REGULAR,3pt,Jump Shot,[],1629022,27.250328515111704,19.607843137254903,1610612747,109,114,2022-12-24T05:45:02Z,5940000,False,152.0,204.0,1,left,MISS L. Walker IV 25' step back 3PT,[1629022],1610612747.0,LAL,step back,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.42,,,,,,,,,
603,PT05M18.00S,2022-12-24T05:40:27.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,109,114,2022-12-24T05:40:31Z,5950000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,602.0,,,,,,,,,,,,,
605,PT05M09.00S,2022-12-24T05:40:53.0Z,4,REGULAR,foul,personal,[],201976,,,1610612766,109,114,2022-12-24T05:40:58Z,5970000,False,,,0,,P. Beverley personal FOUL (1 PF),"[201976, 1626162]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,16-24 Right Center,202053.0,1.0,0.0,Oubre Jr.,1626162.0,,,,,,,,,,,,,,,
607,PT05M00.00S,2022-12-24T05:41:17.8Z,4,REGULAR,3pt,Jump Shot,[],1626162,87.69710906701708,95.09803921568627,1610612766,109,114,2022-12-24T05:41:22Z,5990000,False,225.0,63.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.42,,,,,,,,,
608,PT04M57.00S,2022-12-24T05:41:20.8Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612747,109,114,2022-12-24T05:46:29Z,6000000,False,,,0,,T. Bryant REBOUND (Off:0 Def:13),[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,Right Corner 3,24+ Right,,,,,,,607.0,13.0,13.0,0.0,,,,,,,,,,
609,PT04M52.00S,2022-12-24T05:41:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,8.459264126149804,54.16666666666667,1610612747,111,114,2022-12-24T05:41:53Z,6010000,False,-21.0,27.0,1,left,L. James running Layup (25 PTS),[2544],1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,3.41,25.0,,,,,,,,
610,PT04M51.00S,2022-12-24T05:41:32.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,111,114,2022-12-24T05:41:32Z,6020000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT04M40.00S,2022-12-24T05:43:21.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,91.77069645203679,50.245098039215684,1610612766,111,116,2022-12-24T05:43:26Z,6030000,False,1.0,25.0,1,right,P. Washington DUNK (16 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.49,16.0,,,,,,,,
613,PT04M40.00S,2022-12-24T05:43:24.7Z,4,REGULAR,foul,personal,['1freethrow'],1629022,,,1610612766,111,116,2022-12-24T05:43:38Z,6050000,False,,,0,,L. Walker IV shooting personal FOUL (1 PF) (Washington 1 FT),"[1629022, 1629023]",1610612747.0,LAL,shooting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,1630886.0,1.0,0.0,Washington,1629023.0,,,,,,,,,,,,,,,
615,PT04M40.00S,2022-12-24T05:43:55.3Z,4,REGULAR,freethrow,1 of 1,[],1629023,,,1610612766,111,117,2022-12-24T05:43:55Z,6070000,False,,,0,,P. Washington Free Throw 1 of 1 (17 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,Made,,,,,,17.0,,,,,,,,
616,PT04M27.00S,2022-12-24T05:44:17.6Z,4,REGULAR,3pt,Jump Shot,[],2544,25.016425755584763,13.235294117647058,1610612747,114,117,2022-12-24T05:44:22Z,6080000,False,184.0,183.0,1,left,L. James 25' 3PT  (28 PTS) (T. Bryant 1 AST),"[2544, 1628418]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.92,28.0,,,,,,T. Bryant,1628418.0,1.0
618,PT04M14.00S,2022-12-24T05:44:29.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203486,91.77069645203679,50.245098039215684,1610612766,114,119,2022-12-24T05:48:50Z,6100000,False,1.0,25.0,1,right,M. Plumlee driving Layup (11 PTS),[203486],1610612766.0,CHA,driving,,,Plumlee,M. Plumlee,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,2.49,11.0,,,,,,,,
619,PT04M01.00S,2022-12-24T05:44:42.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203471,15.160972404730614,38.48039215686274,1610612747,116,119,2022-12-24T05:49:38Z,6110000,False,58.0,90.0,1,left,D. Schroder 10' pullup Jump Shot (9 PTS),[203471],1610612747.0,LAL,pullup,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Right,,,,,,Made,,,,,10.69,9.0,,,,,,,,
620,PT03M41.00S,2022-12-24T05:45:03.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629023,93.08475689881735,50.73529411764706,1610612766,116,121,2022-12-24T05:52:14Z,6120000,False,4.0,13.0,1,right,P. Washington driving DUNK (19 PTS) (L. Ball 8 AST),"[1629023, 1630163]",1610612766.0,CHA,driving,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.3,19.0,,,,,,L. Ball,1630163.0,8.0
622,PT03M23.00S,2022-12-24T05:45:20.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,12.00722733245729,50.0,1610612747,116,121,2022-12-24T05:45:32Z,6140000,False,0.0,60.0,1,left,MISS T. Bryant 6' Layup - blocked,"[1628418, 203486]",1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,6.04,,,,,Plumlee,203486.0,,,
623,PT03M23.00S,2022-12-24T05:45:20.9Z,4,REGULAR,block,,[],203486,,,1610612747,116,121,2022-12-24T05:45:24Z,6150000,False,,,0,,M. Plumlee BLOCK (2 BLK),[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
624,PT03M19.00S,2022-12-24T05:45:24.9Z,4,REGULAR,rebound,defensive,[],1626162,,,1610612766,116,121,2022-12-24T05:45:27Z,6160000,False,,,0,,K. Oubre Jr. REBOUND (Off:1 Def:4),[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,622.0,5.0,4.0,1.0,,,,,,,,,,
625,PT03M17.00S,2022-12-24T05:45:27.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1626179,92.16491458607096,4.166666666666657,1610612766,116,124,2022-12-24T05:53:36Z,6170000,False,-229.0,21.0,1,right,T. Rozier 3PT running (23 PTS) (K. Oubre Jr. 1 AST),"[1626179, 1626162]",1610612766.0,CHA,running,,,Rozier,T. Rozier,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,23.02,23.0,,,,,,K. Oubre Jr.,1626162.0,1.0
627,PT03M16.00S,2022-12-24T05:45:38.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,116,124,2022-12-24T05:45:38Z,6190000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT03M16.00S,2022-12-24T05:46:50.4Z,4,REGULAR,substitution,out,[],1628418,,,1610612747,116,124,2022-12-24T05:47:00Z,6200000,False,,,0,,SUB out: T. Bryant,[1628418],1610612747.0,LAL,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M16.00S,2022-12-24T05:46:50.4Z,4,REGULAR,substitution,out,[],1629022,,,1610612747,116,124,2022-12-24T05:47:00Z,6210000,False,,,0,,SUB out: L. Walker IV,[1629022],1610612747.0,LAL,,,,Walker IV,L. Walker IV,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT03M16.00S,2022-12-24T05:46:50.4Z,4,REGULAR,substitution,in,[],201566,,,1610612747,116,124,2022-12-24T05:47:00Z,6230000,False,,,0,,SUB in: R. Westbrook,[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT03M16.00S,2022-12-24T05:46:50.4Z,4,REGULAR,substitution,in,[],1630559,,,1610612747,116,124,2022-12-24T05:47:00Z,6240000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT03M16.00S,2022-12-24T05:46:50.4Z,4,REGULAR,substitution,in,[],202330,,,1610612747,116,124,2022-12-24T05:47:00Z,6250000,False,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M16.00S,2022-12-24T05:46:50.4Z,4,REGULAR,substitution,out,[],203486,,,1610612747,116,124,2022-12-24T05:48:44Z,6255000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT03M00.00S,2022-12-24T05:47:41.2Z,4,REGULAR,3pt,Jump Shot,[],201566,5.568331143232584,96.07843137254902,1610612747,119,124,2022-12-24T05:47:46Z,6260000,False,-230.0,0.0,1,left,R. Westbrook 3PT  (17 PTS) (P. Beverley 3 AST),"[201566, 201976]",1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Left Corner 3,24+ Left,,,,,,Made,,,,,23.04,17.0,,,,,,P. Beverley,201976.0,3.0
636,PT02M37.00S,2022-12-24T05:48:02.9Z,4,REGULAR,3pt,Jump Shot,[],1626162,67.19776609724047,67.8921568627451,1610612766,119,124,2022-12-24T05:48:10Z,6280000,False,89.0,256.0,1,right,MISS K. Oubre Jr. 27' 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,27.1,,,,,,,,,
637,PT02M33.00S,2022-12-24T05:48:06.9Z,4,REGULAR,rebound,defensive,[],203471,,,1610612747,119,124,2022-12-24T05:48:10Z,6290000,False,,,0,,D. Schroder REBOUND (Off:0 Def:4),[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Right Center,,,,,,,636.0,4.0,4.0,0.0,,,,,,,,,,
638,PT02M28.00S,2022-12-24T05:48:13.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.276609724047319,48.28431372549019,1610612747,121,124,2022-12-24T05:48:26Z,6300000,False,9.0,16.0,1,left,L. James alley-oop Layup (30 PTS) (D. Schroder 5 AST),"[2544, 203471]",1610612747.0,LAL,alley-oop,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.81,30.0,,,,,,D. Schroder,203471.0,5.0
640,PT02M19.00S,2022-12-24T05:48:26.9Z,4,REGULAR,foul,personal,[],203471,,,1610612766,121,124,2022-12-24T05:48:32Z,6320000,False,,,0,,D. Schroder personal FOUL (3 PF),"[203471, 1630163]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Above the Break 3,24+ Center,202053.0,3.0,0.0,Ball,1630163.0,,,,,,,,,,,,,,,
644,PT02M02.00S,2022-12-24T05:49:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626179,93.47897503285151,51.470588235294116,1610612766,121,124,2022-12-24T05:56:58Z,6350000,False,7.0,9.0,1,right,MISS T. Rozier Layup,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.15,,,,,,,,,
645,PT01M59.00S,2022-12-24T05:49:07.1Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,121,124,2022-12-24T05:56:46Z,6360000,False,,,0,,P. Washington REBOUND (Off:2 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,644.0,3.0,1.0,2.0,,,,,,,,,,
646,PT01M59.00S,2022-12-24T05:49:13.2Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629023,94.40999984741211,50.0,1610612766,121,126,2022-12-24T05:56:52Z,6370000,False,0.0,0.0,1,right,P. Washington tip Layup (21 PTS),[1629023],1610612766.0,CHA,tip,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.0,21.0,,,,,,,,
647,PT01M52.00S,2022-12-24T05:49:15.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.8823915900131425,50.49019607843137,1610612747,123,126,2022-12-24T05:57:23Z,6380000,False,-2.0,12.0,1,left,L. James driving Layup (32 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.25,32.0,,,,,,,,
648,PT01M34.00S,2022-12-24T05:49:35.8Z,4,REGULAR,3pt,Jump Shot,[],1630163,67.59198423127464,20.833333333333343,1610612766,123,129,2022-12-24T05:49:40Z,6390000,False,-146.0,252.0,1,right,L. Ball 29' 3PT  (23 PTS) (T. Rozier 6 AST),"[1630163, 1626179]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Left Center,,,,,,Made,,,,,29.12,23.0,,,,,,T. Rozier,1626179.0,6.0
650,PT01M25.00S,2022-12-24T05:49:56.3Z,4,REGULAR,3pt,Jump Shot,[],201976,26.987516425755587,18.872549019607845,1610612747,126,129,2022-12-24T05:50:01Z,6410000,False,156.0,201.0,1,left,P. Beverley 25' 3PT step back (11 PTS) (L. James 7 AST),"[201976, 2544]",1610612747.0,LAL,step back,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Right Center,,,,,,Made,,,,,25.43,11.0,,,,,,L. James,2544.0,7.0
652,PT01M17.00S,2022-12-24T05:50:06.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629023,90.06241787122208,52.450980392156865,1610612766,126,129,2022-12-24T05:57:53Z,6430000,False,12.0,41.0,1,right,MISS P. Washington cutting Layup,[1629023],1610612766.0,CHA,cutting,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,4.27,,,,,,,,,
653,PT01M17.00S,2022-12-24T05:50:08.5Z,4,REGULAR,rebound,offensive,[],1629023,,,1610612766,126,129,2022-12-24T05:50:08Z,6440000,False,,,0,,P. Washington REBOUND (Off:3 Def:1),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,652.0,4.0,1.0,3.0,,,,,,,,,,
654,PT01M17.00S,2022-12-24T05:50:11.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203471,,,1610612766,126,129,2022-12-24T05:50:23Z,6450000,False,,,0,,D. Schroder personal FOUL (4 PF) (Washington 2 FT),"[203471, 1629023]",1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,In The Paint (Non-RA),8-16 Center,2882.0,4.0,0.0,Washington,1629023.0,,,,,,,,,,,,,,,
656,PT01M17.00S,2022-12-24T05:50:41.5Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629023,,,1610612766,126,130,2022-12-24T05:51:06Z,6470000,False,,,0,,P. Washington Free Throw 1 of 2 (22 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,Made,,,,,,22.0,,,,,,,,
657,PT01M17.00S,2022-12-24T05:50:41.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629023,,,1610612766,126,130,2022-12-24T05:51:06Z,6480000,False,,,0,,MISS P. Washington Free Throw 2 of 2,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
658,PT01M14.00S,2022-12-24T05:50:44.5Z,4,REGULAR,rebound,offensive,[],202330,,,1610612766,126,130,2022-12-24T05:51:06Z,6490000,False,,,0,,G. Hayward REBOUND (Off:1 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,657.0,5.0,4.0,1.0,,,,,,,,,,
659,PT01M08.00S,2022-12-24T05:51:12.7Z,4,REGULAR,foul,offensive,[],1629023,,,1610612766,126,130,2022-12-24T05:51:19Z,6500000,False,,,0,,P. Washington charge offensive FOUL (1 PF),"[1629023, 2544]",1610612766.0,CHA,charge,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,1.0,0.0,James,2544.0,,,,,,,,,,,,,,,
661,PT01M08.00S,2022-12-24T05:51:12.7Z,4,REGULAR,turnover,offensive foul,[],1629023,,,1610612766,126,130,2022-12-24T05:51:12Z,6520000,False,,,0,,P. Washington offensive foul TURNOVER (1 TO),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,1630886.0,,,,,,,,,,,,1.0,,,,,,,
662,PT01M01.00S,2022-12-24T05:51:43.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630559,7.145203679369246,48.529411764705884,1610612747,128,130,2022-12-24T05:51:48Z,6530000,False,7.0,15.0,1,left,A. Reaves cutting Layup (20 PTS) (L. James 8 AST),"[1630559, 2544]",1610612747.0,LAL,cutting,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,1.65,20.0,,,,,,L. James,2544.0,8.0
664,PT00M46.50S,2022-12-24T05:52:00.5Z,4,REGULAR,3pt,Jump Shot,[],1630163,62.20433639947437,48.0392156862745,1610612766,128,130,2022-12-24T05:58:49Z,6550000,False,-10.0,303.0,1,right,MISS L. Ball 30' pullup 3PT,[1630163],1610612766.0,CHA,pullup,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,30.3,,,,,,,,,
665,PT00M44.60S,2022-12-24T05:52:02.4Z,4,REGULAR,rebound,defensive,[],201566,,,1610612747,128,130,2022-12-24T05:52:03Z,6560000,False,,,0,,R. Westbrook REBOUND (Off:2 Def:3),[201566],1610612747.0,LAL,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,664.0,5.0,3.0,2.0,,,,,,,,,,
666,PT00M42.00S,2022-12-24T05:52:06.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",2544,6.4881734559789805,49.26470588235294,1610612747,130,130,2022-12-24T05:52:12Z,6570000,False,4.0,8.0,1,left,L. James running Layup (34 PTS) (R. Westbrook 7 AST),"[2544, 201566]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,Made,,,,,0.93,34.0,,,,,,R. Westbrook,201566.0,7.0
668,PT00M42.00S,2022-12-24T05:52:13.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612766,130,130,2022-12-24T05:52:13Z,6590000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT00M42.00S,2022-12-24T05:53:04.4Z,4,REGULAR,substitution,out,[],1626162,,,1610612766,130,130,2022-12-24T05:53:34Z,6600000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M42.00S,2022-12-24T05:53:04.4Z,4,REGULAR,substitution,in,[],203486,,,1610612766,130,130,2022-12-24T05:53:34Z,6610000,False,,,0,,SUB in: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M35.70S,2022-12-24T05:53:48.6Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,130,130,2022-12-24T05:53:52Z,6620000,False,,,0,,L. Ball bad pass TURNOVER (4 TO),"[1630163, 201976]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,4.0,Beverley,201976.0,,,,,
672,PT00M35.70S,2022-12-24T05:53:48.6Z,4,REGULAR,steal,,[],201976,,,1610612747,130,130,2022-12-24T05:53:50Z,6630000,False,,,0,,P. Beverley STEAL (1 STL),[201976],1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
673,PT00M32.50S,2022-12-24T05:53:54.2Z,4,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,130,130,2022-12-24T05:54:03Z,6640000,False,,,0,,A. Reaves bad pass out-of-bounds TURNOVER (3 TO),[1630559],1610612747.0,LAL,bad pass,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,202053.0,,,,,,,,,,,,3.0,,,,,,,
674,PT00M08.90S,2022-12-24T05:54:28.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626179,72.05978975032852,71.81372549019608,1610612766,130,130,2022-12-24T06:03:52Z,6650000,False,109.0,210.0,1,right,MISS T. Rozier 23' pullup Shot,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right Center,,,,,,Missed,,,,,23.67,,,,,,,,,
675,PT00M08.90S,2022-12-24T05:54:28.6Z,4,REGULAR,rebound,offensive,[],202330,,,1610612766,130,130,2022-12-24T05:56:44Z,6660000,False,,,0,,G. Hayward REBOUND (Off:2 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Above the Break 3,24+ Right Center,,,,,,,674.0,6.0,4.0,2.0,,,,,,,,,,
676,PT00M06.30S,2022-12-24T05:54:34.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance', 'defensivegoaltending']",202330,89.53679369250986,46.568627450980394,1610612766,130,132,2022-12-24T05:56:32Z,6670000,False,-17.0,46.0,1,right,G. Hayward Layup (15 PTS),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,,,,4.9,15.0,,,,,,,,
677,PT00M06.30S,2022-12-24T05:54:41.2Z,4,REGULAR,violation,defensive goaltending,[],2544,,,1610612766,130,132,2022-12-24T05:56:39Z,6680000,False,,,0,,L. James defensive goaltending VIOLATION,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,1630886.0,,,,,,,,,,,,,,,,,,,
679,PT00M06.00S,2022-12-24T05:56:16.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,130,132,2022-12-24T05:56:16Z,6700000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PT00M06.00S,2022-12-24T05:57:23.9Z,4,REGULAR,substitution,out,[],203486,,,1610612747,130,132,2022-12-24T05:57:37Z,6710000,False,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT00M06.00S,2022-12-24T05:57:23.9Z,4,REGULAR,substitution,in,[],1626162,,,1610612747,130,132,2022-12-24T05:57:37Z,6720000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M01.40S,2022-12-24T05:58:04.7Z,4,REGULAR,3pt,Jump Shot,[],203471,5.699737187910642,96.32352941176471,1610612747,130,132,2022-12-24T05:58:11Z,6730000,False,-232.0,1.0,1,left,MISS D. Schroder 3PT,[203471],1610612747.0,LAL,,,,Schroder,D. Schroder,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,23.16,,,,,,,,,
683,PT00M00.40S,2022-12-24T05:58:06.9Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,130,132,2022-12-24T05:58:06Z,6740000,False,,,0,,P. Washington REBOUND (Off:3 Def:2),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,,,,,682.0,5.0,2.0,3.0,,,,,,,,,,
684,PT00M00.40S,2022-12-24T05:58:09.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612766,130,132,2022-12-24T05:58:16Z,6750000,False,,,0,,P. Beverley personal FOUL (2 PF) (Washington 2 FT),"[201976, 1629023]",1610612747.0,LAL,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Center,2882.0,2.0,0.0,Washington,1629023.0,,,,,,,,,,,,,,,
686,PT00M00.40S,2022-12-24T05:59:03.8Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,130,133,2022-12-24T05:59:03Z,6770000,False,,,0,,P. Washington Free Throw 1 of 2 (23 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,Made,,,,,,23.0,,,,,,,,
