actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
530,PT00M02.80S,2025-04-01T01:46:43.0Z,3,REGULAR,3pt,Jump Shot,[],1628975,75.68988173455979,90.90839460784314,1610612741,114,74,2025-04-01T01:48:04Z,5190000,False,205.0,176.0,1,right,MISS J. Carter 26' step back 3PT,[1628975],1610612741.0,CHI,step back,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,26.98,Missed,,,,,,,,,,,,,,,,,,
531,PT00M00.10S,2025-04-01T01:46:45.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612741,114,74,2025-04-01T01:48:04Z,5200000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,530.0,,,,,,,,,,,,,,,
532,PT00M00.00S,2025-04-01T01:47:01.7Z,3,REGULAR,period,end,[],0,,,1610612741,114,74,2025-04-01T01:47:19Z,5210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2025-04-01T01:47:03.9Z,4,REGULAR,substitution,out,['startperiod'],1628380,,,1610612741,114,74,2025-04-01T01:49:17Z,5220000,False,,,0,,SUB out: Z. Collins,[1628380],1610612741.0,CHI,,,,Collins,Z. Collins,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2025-04-01T01:47:03.9Z,4,REGULAR,substitution,in,['startperiod'],1630188,,,1610612741,114,74,2025-04-01T01:49:17Z,5230000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2025-04-01T01:49:21.7Z,4,REGULAR,period,start,[],0,,,1610612760,114,74,2025-04-01T01:49:21Z,5240000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT11M46.00S,2025-04-01T01:49:37.3Z,4,REGULAR,3pt,Jump Shot,[],1631119,33.00139618922471,37.231924019607845,1610612760,114,74,2025-04-01T01:50:00Z,5250000,False,64.0,258.0,1,left,MISS J. Williams 26' 3PT,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Center,26.55,Missed,,,,,,,,,,,,,,,,,,
537,PT11M44.00S,2025-04-01T01:49:39.3Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,114,74,2025-04-01T01:50:00Z,5260000,False,,,0,,J. Smith REBOUND (Off:0 Def:1),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Center,,,,,536.0,1.0,1.0,0.0,,,,,,,,,,,,
538,PT11M33.00S,2025-04-01T01:49:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630188,89.75032851511169,49.08088235294118,1610612741,114,76,2025-04-01T01:50:11Z,5270000,False,-5.0,44.0,1,right,J. Smith cutting Layup (4 PTS) (J. Carter 1 AST),"[1630188, 1628975]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,4.4,Made,,,,,,,,,,,,4.0,,,,J. Carter,1628975.0,1.0
540,PT11M17.00S,2025-04-01T01:50:05.6Z,4,REGULAR,2pt,Jump Shot,[],1629026,28.252299605781857,60.36688112745098,1610612760,114,76,2025-04-01T01:50:31Z,5290000,False,-52.0,213.0,1,left,MISS K. Williams 21' step back Shot,[1629026],1610612760.0,OKC,step back,,,Williams,K. Williams,,,,,Mid-Range,16-24 Center,21.93,Missed,,,,,,,,,,,,,,,,,,
541,PT11M14.00S,2025-04-01T01:50:08.6Z,4,REGULAR,rebound,offensive,[],1631119,,,1610612760,114,76,2025-04-01T01:50:31Z,5300000,False,,,0,,J. Williams REBOUND (Off:1 Def:0),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Mid-Range,16-24 Center,,,,,540.0,1.0,0.0,1.0,,,,,,,,,,,,
542,PT11M11.00S,2025-04-01T01:50:11.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641717,22.076215505913282,91.6436887254902,1610612760,117,76,2025-04-01T01:50:40Z,5310000,False,-208.0,155.0,1,left,C. Wallace 25' 3PT  (8 PTS) (J. Williams 2 AST),"[1641717, 1631119]",1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Above the Break 3,24+ Left Center,25.96,Made,,,,,,,,,,,,8.0,,,,J. Williams,1631119.0,2.0
544,PT11M01.00S,2025-04-01T01:50:24.1Z,4,REGULAR,foul,personal,['2freethrow'],1631119,,,1610612741,117,76,2025-04-01T01:51:00Z,5330000,False,,,0,,J. Williams shooting personal FOUL (3 PF) (Buzelis 2 FT),"[1631119, 1641824]",1610612760.0,OKC,shooting,,,Williams,J. Williams,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1155.0,3.0,0.0,Buzelis,1641824.0,,,,,,,
546,PT11M01.00S,2025-04-01T01:50:55.9Z,4,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,117,77,2025-04-01T01:50:55Z,5350000,False,,,0,,M. Buzelis Free Throw 1 of 2 (13 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,,13.0,,,,,,
547,PT11M01.00S,2025-04-01T01:51:13.8Z,4,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,117,78,2025-04-01T01:51:13Z,5360000,False,,,0,,M. Buzelis Free Throw 2 of 2 (14 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,Made,,,,,,,,,,,,14.0,,,,,,
548,PT10M49.00S,2025-04-01T01:51:28.0Z,4,REGULAR,3pt,Jump Shot,[],1630198,30.14126149802891,25.980392156862735,1610612760,117,78,2025-04-01T01:51:49Z,5370000,False,120.0,231.0,1,left,MISS I. Joe 26' pullup 3PT,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,26.02,Missed,,,,,,,,,,,,,,,,,,
549,PT10M47.00S,2025-04-01T01:51:30.0Z,4,REGULAR,rebound,offensive,[],1627936,,,1610612760,117,78,2025-04-01T01:51:49Z,5380000,False,,,0,,A. Caruso REBOUND (Off:2 Def:3),[1627936],1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,,,,,548.0,5.0,3.0,2.0,,,,,,,,,,,,
550,PT10M45.00S,2025-04-01T01:51:32.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630198,34.18405059132719,27.18290441176471,1610612760,117,78,2025-04-01T01:52:04Z,5390000,False,114.0,269.0,1,left,MISS I. Joe 29' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Right Center,29.2,Missed,,,,,,,,,,,,,,,,,,
551,PT10M42.00S,2025-04-01T01:51:35.1Z,4,REGULAR,rebound,offensive,[],1631119,,,1610612760,117,78,2025-04-01T01:52:04Z,5400000,False,,,0,,J. Williams REBOUND (Off:2 Def:0),[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,Above the Break 3,24+ Right Center,,,,,550.0,2.0,0.0,2.0,,,,,,,,,,,,
552,PT10M39.00S,2025-04-01T01:51:39.6Z,4,REGULAR,turnover,out-of-bounds,[],1631119,,,1610612760,117,78,2025-04-01T01:52:25Z,5410000,False,,,0,,J. Williams bad pass out-of-bounds TURNOVER (1 TO),[1631119],1610612760.0,OKC,bad pass,,,Williams,J. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,,,204059.0,,,,,,1.0,,,,,
553,PT10M39.00S,2025-04-01T01:51:44.1Z,4,REGULAR,substitution,out,[],1641824,,,1610612741,117,78,2025-04-01T01:51:47Z,5420000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT10M39.00S,2025-04-01T01:51:44.1Z,4,REGULAR,substitution,in,[],1631207,,,1610612741,117,78,2025-04-01T01:51:47Z,5430000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT10M24.00S,2025-04-01T01:52:08.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,95.87713534822602,4.411764705882353,1610612741,117,81,2025-04-01T01:52:19Z,5440000,False,-228.0,-14.0,1,right,J. Carter 3PT  (11 PTS) (T. Horton-Tucker 1 AST),"[1628975, 1629659]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,22.83,Made,,,,,,,,,,,,11.0,,,,T. Horton-Tucker,1629659.0,1.0
557,PT10M24.00S,2025-04-01T01:52:21.0Z,4,REGULAR,foul,personal,['1freethrow'],1629026,,,1610612760,117,81,2025-04-01T01:53:54Z,5460000,False,,,0,,K. Williams loose ball personal FOUL (2 PF) (Smith 1 FT),"[1629026, 1630188]",1610612760.0,OKC,loose ball,,,Williams,K. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,204059.0,2.0,0.0,Smith,1630188.0,,,,,,,
561,PT10M24.00S,2025-04-01T01:53:37.4Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630188,,,1610612741,117,82,2025-04-01T01:54:04Z,5500000,False,,,0,,J. Smith Free Throw 1 of 1 (5 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
562,PT10M14.00S,2025-04-01T01:53:44.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641717,5.781865965834427,34.78094362745098,1610612760,117,82,2025-04-01T01:54:30Z,5510000,False,76.0,2.0,1,left,MISS C. Wallace 7' pullup Shot,[1641717],1610612760.0,OKC,pullup,,,Wallace,C. Wallace,,,,,In The Paint (Non-RA),0-8 Center,7.61,Missed,,,,,,,,,,,,,,,,,,
563,PT10M12.00S,2025-04-01T01:53:46.7Z,4,REGULAR,rebound,defensive,[],1630188,,,1610612741,117,82,2025-04-01T01:54:30Z,5520000,False,,,0,,J. Smith REBOUND (Off:0 Def:2),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,562.0,2.0,2.0,0.0,,,,,,,,,,,,
564,PT10M05.00S,2025-04-01T01:53:52.2Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629659,88.43626806833115,56.26914828431372,1610612741,117,84,2025-04-01T01:54:53Z,5530000,False,31.0,56.0,1,right,T. Horton-Tucker 6' running finger roll Layup (2 PTS) (J. Smith 1 AST),"[1629659, 1630188]",1610612741.0,CHI,running finger roll,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,6.43,Made,,,,,,,,,,,,2.0,,,,J. Smith,1630188.0,1.0
567,PT09M54.00S,2025-04-01T01:54:02.9Z,4,REGULAR,2pt,Jump Shot,[],1630198,20.105124835742444,26.447610294117652,1610612760,117,84,2025-04-01T01:55:17Z,5550000,False,118.0,136.0,1,left,MISS I. Joe 18' pullup Shot,[1630198],1610612760.0,OKC,pullup,,,Joe,I. Joe,,,,,Mid-Range,16-24 Right Center,18.03,Missed,,,,,,,,,,,,,,,,,,
568,PT09M51.00S,2025-04-01T01:54:05.9Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,117,84,2025-04-01T01:55:17Z,5560000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,16-24 Right Center,,,,,567.0,1.0,1.0,0.0,,,,,,,,,,,,
569,PT09M41.00S,2025-04-01T01:54:16.7Z,4,REGULAR,3pt,Jump Shot,[],1628975,86.59658344283837,4.143688725490193,1610612741,117,84,2025-04-01T01:55:44Z,5570000,False,-229.0,73.0,1,right,MISS J. Carter 24' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,24.08,Missed,,,,,,,,,,,,,,,,,,
570,PT09M37.00S,2025-04-01T01:54:20.7Z,4,REGULAR,rebound,defensive,[],1641717,,,1610612760,117,84,2025-04-01T01:55:44Z,5580000,False,,,0,,C. Wallace REBOUND (Off:0 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Left Corner 3,24+ Left,,,,,569.0,2.0,2.0,0.0,,,,,,,,,,,,
571,PT09M33.00S,2025-04-01T01:54:23.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627936,6.701708278580824,96.05545343137256,1610612760,117,84,2025-04-01T01:56:01Z,5590000,False,-230.0,10.0,1,left,MISS A. Caruso running 3PT,[1627936],1610612760.0,OKC,running,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,23.05,Missed,,,,,,,,,,,,,,,,,,
572,PT09M30.00S,2025-04-01T01:54:26.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,117,84,2025-04-01T01:56:01Z,5600000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,571.0,,,,,,,,,,,,,,,
574,PT09M22.00S,2025-04-01T01:54:49.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629659,88.17345597897503,49.83532475490197,1610612741,117,86,2025-04-01T01:56:11Z,5620000,False,-1.0,59.0,1,right,T. Horton-Tucker driving DUNK (4 PTS),[1629659],1610612741.0,CHI,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.87,Made,,,,,,,,,,,,4.0,,,,,,
575,PT09M22.00S,2025-04-01T01:54:52.3Z,4,REGULAR,foul,personal,['1freethrow'],1629026,,,1610612741,117,86,2025-04-01T01:56:29Z,5630000,False,,,0,,K. Williams shooting personal FOUL (3 PF) (Horton-Tucker 1 FT),"[1629026, 1629659]",1610612760.0,OKC,shooting,,,Williams,K. Williams,,,,,Mid-Range,16-24 Center,,,,,,,,,1627529.0,3.0,0.0,Horton-Tucker,1629659.0,,,,,,,
577,PT09M22.00S,2025-04-01T01:55:10.0Z,4,REGULAR,freethrow,1 of 1,[],1629659,,,1610612741,117,87,2025-04-01T01:55:10Z,5650000,False,,,0,,T. Horton-Tucker Free Throw 1 of 1 (5 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
578,PT09M06.00S,2025-04-01T01:55:29.3Z,4,REGULAR,2pt,Jump Shot,[],1631119,11.300919842312751,31.594669117647058,1610612760,117,87,2025-04-01T01:56:55Z,5660000,False,92.0,54.0,1,left,MISS J. Williams 10' bank Shot,[1631119],1610612760.0,OKC,bank,,,Williams,J. Williams,,,,,Mid-Range,8-16 Right,10.65,Missed,,,,,,,,,,,,,,,,,,
579,PT09M04.00S,2025-04-01T01:55:31.3Z,4,REGULAR,rebound,defensive,[],1629659,,,1610612741,117,87,2025-04-01T01:57:02Z,5670000,False,,,0,,T. Horton-Tucker REBOUND (Off:0 Def:1),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,8-16 Right,,,,,578.0,1.0,1.0,0.0,,,,,,,,,,,,
580,PT08M58.00S,2025-04-01T01:55:37.3Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630188,69.81767411300919,22.526041666666657,1610612741,117,87,2025-04-01T01:57:31Z,5680000,False,-137.0,231.0,1,right,MISS J. Smith 26' running 3PT,[1630188],1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,26.89,Missed,,,,,,,,,,,,,,,,,,
581,PT08M56.00S,2025-04-01T01:55:39.3Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,117,87,2025-04-01T01:57:31Z,5690000,False,,,0,,K. Williams REBOUND (Off:0 Def:3),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Left Center,,,,,580.0,3.0,3.0,0.0,,,,,,,,,,,,
582,PT08M45.00S,2025-04-01T01:55:48.6Z,4,REGULAR,3pt,Jump Shot,[],1627936,27.989487516425754,17.624080882352942,1610612760,120,87,2025-04-01T01:58:06Z,5700000,False,162.0,211.0,1,left,A. Caruso 26' 3PT  (5 PTS) (K. Williams 1 AST),"[1627936, 1629026]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,26.56,Made,,,,,,,,,,,,5.0,,,,K. Williams,1629026.0,1.0
584,PT08M44.00S,2025-04-01T01:55:53.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,120,87,2025-04-01T01:55:53Z,5720000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT08M44.00S,2025-04-01T01:58:20.1Z,4,REGULAR,substitution,out,[],1631119,,,1610612741,120,87,2025-04-01T01:58:36Z,5730000,False,,,0,,SUB out: J. Williams,[1631119],1610612760.0,OKC,,,,Williams,J. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT08M44.00S,2025-04-01T01:58:20.1Z,4,REGULAR,substitution,in,[],1642382,,,1610612741,120,87,2025-04-01T01:58:36Z,5740000,False,,,0,,SUB in: B. Carlson,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M31.00S,2025-04-01T01:58:54.2Z,4,REGULAR,3pt,Jump Shot,[],1628975,70.48907687253615,78.40839460784314,1610612741,120,90,2025-04-01T01:59:10Z,5750000,False,142.0,225.0,1,right,J. Carter 26' 3PT  (14 PTS) (D. Terry 1 AST),"[1628975, 1631207]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,26.6,Made,,,,,,,,,,,,14.0,,,,D. Terry,1631207.0,1.0
589,PT08M15.00S,2025-04-01T01:59:11.5Z,4,REGULAR,3pt,Jump Shot,[],1630198,30.354796320630754,77.42800245098039,1610612760,120,90,2025-04-01T01:59:33Z,5770000,False,-137.0,233.0,1,left,MISS I. Joe 27' 3PT,[1630198],1610612760.0,OKC,,,,Joe,I. Joe,,,,,Above the Break 3,24+ Left Center,27.02,Missed,,,,,,,,,,,,,,,,,,
590,PT08M13.00S,2025-04-01T01:59:13.5Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,120,90,2025-04-01T01:59:33Z,5780000,False,,,0,,D. Terry REBOUND (Off:0 Def:2),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,589.0,2.0,2.0,0.0,,,,,,,,,,,,
591,PT08M07.00S,2025-04-01T01:59:19.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1641763,94.21813403416557,59.81924019607843,1610612741,120,92,2025-04-01T01:59:49Z,5790000,False,49.0,2.0,1,right,J. Phillips running Layup (2 PTS) (D. Terry 2 AST),"[1641763, 1631207]",1610612741.0,CHI,running,,,Phillips,J. Phillips,,,,,In The Paint (Non-RA),0-8 Center,4.91,Made,,,,,,,,,,,,2.0,,,,D. Terry,1631207.0,2.0
593,PT07M56.00S,2025-04-01T01:59:30.6Z,4,REGULAR,2pt,Jump Shot,[],1642382,29.303547963206313,53.5922181372549,1610612760,120,92,2025-04-01T02:00:11Z,5810000,False,-18.0,223.0,1,left,MISS B. Carlson 22' Jump Shot,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Mid-Range,16-24 Center,22.37,Missed,,,,,,,,,,,,,,,,,,
594,PT07M54.00S,2025-04-01T01:59:32.6Z,4,REGULAR,rebound,offensive,[],1641717,,,1610612760,120,92,2025-04-01T02:00:11Z,5820000,False,,,0,,C. Wallace REBOUND (Off:1 Def:2),[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,Mid-Range,16-24 Center,,,,,593.0,3.0,2.0,1.0,,,,,,,,,,,,
595,PT07M52.00S,2025-04-01T01:59:36.6Z,4,REGULAR,foul,personal,['2freethrow'],1631207,,,1610612760,120,92,2025-04-01T02:00:24Z,5830000,False,,,0,,D. Terry shooting personal FOUL (2 PF) (Carlson 2 FT),"[1631207, 1642382]",1610612741.0,CHI,shooting,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627529.0,2.0,0.0,Carlson,1642382.0,,,,,,,
597,PT07M52.00S,2025-04-01T02:00:01.1Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642382,,,1610612760,120,92,2025-04-01T02:00:01Z,5850000,False,,,0,,MISS B. Carlson Free Throw 1 of 2,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
598,PT07M52.00S,2025-04-01T02:00:01.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612760,120,92,2025-04-01T02:00:01Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,597.0,,,,,,,,,,,,,,,
599,PT07M52.00S,2025-04-01T02:00:01.8Z,4,REGULAR,substitution,out,[],1641717,,,1610612760,120,92,2025-04-01T02:00:11Z,5870000,False,,,0,,SUB out: C. Wallace,[1641717],1610612760.0,OKC,,,,Wallace,C. Wallace,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT07M52.00S,2025-04-01T02:00:01.8Z,4,REGULAR,substitution,in,[],1641794,,,1610612760,120,92,2025-04-01T02:00:11Z,5880000,False,,,0,,SUB in: D. Jones,[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT07M52.00S,2025-04-01T02:00:21.8Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642382,,,1610612760,121,92,2025-04-01T02:00:21Z,5890000,False,,,0,,B. Carlson Free Throw 2 of 2 (1 PTS),[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
602,PT07M34.00S,2025-04-01T02:00:42.1Z,4,REGULAR,foul,personal,['2freethrow'],1642382,,,1610612741,121,92,2025-04-01T02:00:59Z,5900000,False,,,0,,B. Carlson shooting personal FOUL (1 PF) (Horton-Tucker 2 FT),"[1642382, 1629659]",1610612760.0,OKC,shooting,,,Carlson,B. Carlson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627529.0,1.0,0.0,Horton-Tucker,1629659.0,,,,,,,
604,PT07M34.00S,2025-04-01T02:01:08.2Z,4,REGULAR,freethrow,1 of 2,[],1629659,,,1610612741,121,92,2025-04-01T02:01:08Z,5920000,False,,,0,,MISS T. Horton-Tucker Free Throw 1 of 2,[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
605,PT07M34.00S,2025-04-01T02:01:08.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,121,92,2025-04-01T02:01:08Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,604.0,,,,,,,,,,,,,,,
606,PT07M34.00S,2025-04-01T02:01:20.7Z,4,REGULAR,freethrow,2 of 2,[],1629659,,,1610612741,121,93,2025-04-01T02:01:20Z,5940000,False,,,0,,T. Horton-Tucker Free Throw 2 of 2 (6 PTS),[1629659],1610612741.0,CHI,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,Made,,,,,,,,,,,,6.0,,,,,,
607,PT07M23.00S,2025-04-01T02:01:35.2Z,4,REGULAR,3pt,Jump Shot,[],1642382,34.56389618922471,60.259650735294116,1610612760,121,93,2025-04-01T02:02:00Z,5950000,False,-51.0,272.0,1,left,MISS B. Carlson 27' 3PT,[1642382],1610612760.0,OKC,,,,Carlson,B. Carlson,,,,,Above the Break 3,24+ Center,27.72,Missed,,,,,,,,,,,,,,,,,,
608,PT07M19.00S,2025-04-01T02:01:39.2Z,4,REGULAR,rebound,offensive,[],1641794,,,1610612760,121,93,2025-04-01T02:02:00Z,5960000,False,,,0,,D. Jones REBOUND (Off:1 Def:0),[1641794],1610612760.0,OKC,,,,Jones,D. Jones,,,,,Above the Break 3,24+ Center,,,,,607.0,1.0,0.0,1.0,,,,,,,,,,,,
609,PT07M12.00S,2025-04-01T02:01:45.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627936,8.54139290407359,38.94761029411765,1610612760,123,93,2025-04-01T02:02:12Z,5970000,False,55.0,28.0,1,left,A. Caruso 6' cutting Layup (7 PTS) (I. Joe 1 AST),"[1627936, 1630198]",1610612760.0,OKC,cutting,,,Caruso,A. Caruso,,,,,In The Paint (Non-RA),0-8 Center,6.19,Made,,,,,,,,,,,,7.0,,,,I. Joe,1630198.0,1.0
611,PT07M03.00S,2025-04-01T02:01:53.6Z,4,REGULAR,3pt,Jump Shot,[],1628975,66.86925098554534,59.14139093137255,1610612741,123,96,2025-04-01T02:02:23Z,5990000,False,46.0,259.0,1,right,J. Carter 26' 3PT pullup (17 PTS),[1628975],1610612741.0,CHI,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.29,Made,,,,,,,,,,,,17.0,,,,,,
612,PT06M55.00S,2025-04-01T02:02:02.9Z,4,REGULAR,turnover,bad pass,[],1627936,,,1610612760,123,96,2025-04-01T02:02:39Z,6000000,False,,,0,,A. Caruso bad pass TURNOVER (1 TO),"[1627936, 1631207]",1610612760.0,OKC,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,1.0,Terry,1631207.0,,,
613,PT06M55.00S,2025-04-01T02:02:02.9Z,4,REGULAR,steal,,[],1631207,,,1610612741,123,96,2025-04-01T02:02:06Z,6010000,False,,,0,,D. Terry STEAL (3 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
614,PT06M52.00S,2025-04-01T02:02:07.4Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628975,67.0006570302234,42.86917892156863,1610612741,123,96,2025-04-01T02:02:55Z,6020000,False,-36.0,258.0,1,right,MISS J. Carter 26' running pullup 3PT,[1628975],1610612741.0,CHI,running pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Center,26.02,Missed,,,,,,,,,,,,,,,,,,
615,PT06M49.00S,2025-04-01T02:02:10.4Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,123,96,2025-04-01T02:02:55Z,6030000,False,,,0,,K. Williams REBOUND (Off:0 Def:4),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,Above the Break 3,24+ Center,,,,,614.0,4.0,4.0,0.0,,,,,,,,,,,,
