actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
604,PT04M11.00S,2023-01-08T22:15:18.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627863,92.19776609724047,51.470588235294116,1610612755,99,116,2023-01-08T22:15:22Z,5880000,False,7.0,21.0,1,right,MISS D. House Jr. driving DUNK,[1627863],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,2.21,Missed,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,
606,PT04M07.00S,2023-01-08T22:15:22.0Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,99,116,2023-01-08T22:15:22Z,5900000,False,,,0,,K. Hayes REBOUND (Off:0 Def:3),[1630165],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Hayes,K. Hayes,,,,,,,,,604.0,3.0,3.0,0.0,,,,,
607,PT04M06.00S,2023-01-08T22:15:22.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",202711,6.783837056504599,48.529411764705884,1610612765,101,116,2023-01-08T22:15:30Z,5910000,False,7.0,11.0,1,left,B. Bogdanovic running Layup (18 PTS) (K. Hayes 4 AST),"[202711, 1630165]",1610612765.0,DET,running,,,,,,Restricted Area,0-8 Center,1.35,Made,18.0,Bogdanovic,B. Bogdanovic,K. Hayes,1630165.0,4.0,,,,,,,,,,,,,,
608,PT03M46.00S,2023-01-08T22:15:42.5Z,4,REGULAR,turnover,bad pass,[],1629003,,,1610612755,101,116,2023-01-08T22:15:48Z,5920000,False,,,0,,S. Milton bad pass TURNOVER (2 TO),"[1629003, 1630165]",1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Milton,S. Milton,,,,,,,,,,,,,,,2.0,Hayes,1630165.0
609,PT03M46.00S,2023-01-08T22:15:42.5Z,4,REGULAR,steal,,[],1630165,,,1610612765,101,116,2023-01-08T22:15:44Z,5930000,False,,,0,,K. Hayes STEAL (2 STL),[1630165],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
610,PT03M42.00S,2023-01-08T22:15:46.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202711,5.863994743758213,49.01960784313725,1610612765,103,116,2023-01-08T22:23:15Z,5940000,False,5.0,3.0,1,left,B. Bogdanovic running Layup (20 PTS) (K. Hayes 5 AST),"[202711, 1630165]",1610612765.0,DET,running,,,,,,Restricted Area,0-8 Center,0.55,Made,20.0,Bogdanovic,B. Bogdanovic,K. Hayes,1630165.0,5.0,,,,,,,,,,,,,,
612,PT03M42.00S,2023-01-08T22:15:54.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,103,116,2023-01-08T22:15:54Z,5960000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M26.00S,2023-01-08T22:17:38.5Z,4,REGULAR,3pt,Jump Shot,[],1629003,71.04139290407359,78.67647058823529,1610612755,103,116,2023-01-08T22:17:44Z,5970000,False,143.0,220.0,1,right,MISS S. Milton 26' 3PT,[1629003],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,26.24,Missed,,Milton,S. Milton,,,,,,,,,,,,,,,,,
615,PT03M23.00S,2023-01-08T22:17:41.5Z,4,REGULAR,rebound,offensive,[],1629003,,,1610612755,103,116,2023-01-08T22:17:44Z,5980000,False,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Right Center,,,,Milton,S. Milton,,,,,,,,,614.0,3.0,2.0,1.0,,,,,
616,PT03M20.00S,2023-01-08T22:17:44.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627863,77.08607095926413,7.8431372549019605,1610612755,103,119,2023-01-08T22:17:49Z,5990000,False,-211.0,163.0,1,right,D. House Jr. 26' 3PT  (3 PTS) (S. Milton 5 AST),"[1627863, 1629003]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,26.64,Made,3.0,House Jr.,D. House Jr.,S. Milton,1629003.0,5.0,,,,,,,,,,,,,,
618,PT02M52.00S,2023-01-08T22:18:10.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,6.915243101182654,45.588235294117645,1610612765,103,119,2023-01-08T22:18:15Z,6010000,False,22.0,13.0,1,left,MISS H. Diallo driving Layup,[1628977],1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,2.54,Missed,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,
619,PT02M50.00S,2023-01-08T22:18:13.0Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,103,119,2023-01-08T22:18:13Z,6020000,False,,,0,,S. Milton REBOUND (Off:1 Def:3),[1629003],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Milton,S. Milton,,,,,,,,,618.0,4.0,3.0,1.0,,,,,
620,PT02M46.00S,2023-01-08T22:18:18.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630194,93.51182654402102,49.754901960784316,1610612755,103,121,2023-01-08T22:18:32Z,6030000,False,-1.0,8.0,1,right,P. Reed alley-oop Layup (16 PTS) (S. Milton 6 AST),"[1630194, 1629003]",1610612755.0,PHI,alley-oop,,,,,,Restricted Area,0-8 Center,0.86,Made,16.0,Reed,P. Reed,S. Milton,1629003.0,6.0,,,,,,,,,,,,,,
622,PT02M33.00S,2023-01-08T22:18:33.1Z,4,REGULAR,foul,personal,['2freethrow'],1630194,,,1610612765,103,121,2023-01-08T22:18:41Z,6050000,False,,,0,,P. Reed shooting personal FOUL (2 PF) (Stewart 2 FT),"[1630194, 1630191]",1610612755.0,PHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Reed,P. Reed,,,,202027.0,2.0,0.0,Stewart,1630191.0,,,,,,,,,
624,PT02M33.00S,2023-01-08T22:19:11.8Z,4,REGULAR,freethrow,1 of 2,[],1630191,,,1610612765,104,121,2023-01-08T22:19:31Z,6070000,False,,,0,,I. Stewart Free Throw 1 of 2 (20 PTS),[1630191],1610612765.0,DET,,,,,,,,,,Made,20.0,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
625,PT02M33.00S,2023-01-08T22:19:11.8Z,4,REGULAR,freethrow,2 of 2,[],1630191,,,1610612765,104,121,2023-01-08T22:19:31Z,6080000,False,,,0,,MISS I. Stewart Free Throw 2 of 2,[1630191],1610612765.0,DET,,,,,,,,,,Missed,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
626,PT02M31.00S,2023-01-08T22:19:13.8Z,4,REGULAR,rebound,defensive,[],1629003,,,1610612755,104,121,2023-01-08T22:19:31Z,6090000,False,,,0,,S. Milton REBOUND (Off:1 Def:4),[1629003],1610612755.0,PHI,,,,,,,,,,,,Milton,S. Milton,,,,,,,,,625.0,5.0,4.0,1.0,,,,,
627,PT02M12.00S,2023-01-08T22:19:47.4Z,4,REGULAR,3pt,Jump Shot,[],1627863,72.09264126149803,21.07843137254902,1610612755,104,121,2023-01-08T22:19:51Z,6100000,False,-145.0,210.0,1,right,MISS D. House Jr. 25' 3PT,[1627863],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,,,
628,PT02M10.00S,2023-01-08T22:19:49.4Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,104,121,2023-01-08T22:19:51Z,6110000,False,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,Hayes,K. Hayes,,,,,,,,,627.0,4.0,4.0,0.0,,,,,
629,PT01M56.00S,2023-01-08T22:20:03.0Z,4,REGULAR,3pt,Jump Shot,[],1630165,9.017739816031538,95.58823529411765,1610612765,104,121,2023-01-08T22:20:07Z,6120000,False,-228.0,32.0,1,left,MISS K. Hayes 3PT,[1630165],1610612765.0,DET,,,,,,,Left Corner 3,24+ Left,23.02,Missed,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
630,PT01M52.00S,2023-01-08T22:20:07.0Z,4,REGULAR,rebound,defensive,[],1627863,,,1610612755,104,121,2023-01-08T22:20:07Z,6130000,False,,,0,,D. House Jr. REBOUND (Off:0 Def:1),[1627863],1610612755.0,PHI,,,,,,,Left Corner 3,24+ Left,,,,House Jr.,D. House Jr.,,,,,,,,,629.0,1.0,1.0,0.0,,,,,
631,PT01M31.00S,2023-01-08T22:20:28.3Z,4,REGULAR,turnover,lost ball,[],1627788,,,1610612755,104,121,2023-01-08T22:20:33Z,6140000,False,,,0,,F. Korkmaz lost ball TURNOVER (1 TO),"[1627788, 1630165]",1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,1.0,Hayes,1630165.0
632,PT01M31.00S,2023-01-08T22:20:28.3Z,4,REGULAR,steal,,[],1630165,,,1610612765,104,121,2023-01-08T22:20:30Z,6150000,False,,,0,,K. Hayes STEAL (3 STL),[1630165],1610612765.0,DET,,,,,,,Above the Break 3,24+ Center,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
633,PT01M29.00S,2023-01-08T22:20:32.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630165,6.652431011826544,50.0,1610612765,106,121,2023-01-08T22:20:40Z,6160000,False,0.0,10.0,1,left,K. Hayes running Layup (23 PTS),[1630165],1610612765.0,DET,running,,,,,,Restricted Area,0-8 Center,1.0,Made,23.0,Hayes,K. Hayes,,,,,,,,,,,,,,,,,
634,PT01M15.00S,2023-01-08T22:20:47.6Z,4,REGULAR,turnover,bad pass,[],1627863,,,1610612755,106,121,2023-01-08T22:26:11Z,6170000,False,,,0,,D. House Jr. bad pass TURNOVER (1 TO),"[1627863, 1630191]",1610612755.0,PHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,,House Jr.,D. House Jr.,,,,,,,,,,,,,,,1.0,Stewart,1630191.0
635,PT01M15.00S,2023-01-08T22:20:47.6Z,4,REGULAR,steal,,[],1630191,,,1610612765,106,121,2023-01-08T22:20:50Z,6180000,False,,,0,,I. Stewart STEAL (1 STL),[1630191],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,
636,PT01M06.00S,2023-01-08T22:20:58.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628977,6.521024967148489,50.73529411764706,1610612765,108,121,2023-01-08T22:21:05Z,6190000,False,-4.0,9.0,1,left,H. Diallo reverse DUNK (12 PTS) (K. Hayes 6 AST),"[1628977, 1630165]",1610612765.0,DET,reverse,,,,,,Restricted Area,0-8 Center,0.95,Made,12.0,Diallo,H. Diallo,K. Hayes,1630165.0,6.0,,,,,,,,,,,,,,
638,PT00M48.80S,2023-01-08T22:21:19.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,91.5407358738502,45.34313725490196,1610612755,108,121,2023-01-08T22:21:24Z,6210000,False,-23.0,27.0,1,right,MISS M. Thybulle driving Layup,[1629680],1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,3.57,Missed,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,
639,PT00M46.90S,2023-01-08T22:21:21.4Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,108,121,2023-01-08T22:21:21Z,6220000,False,,,0,,P. Reed REBOUND (Off:8 Def:4),[1630194],1610612755.0,PHI,,,,,,,Restricted Area,0-8 Center,,,,Reed,P. Reed,,,,,,,,,638.0,12.0,4.0,8.0,,,,,
640,PT00M41.80S,2023-01-08T22:21:27.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1627788,94.30026281208936,53.67647058823529,1610612755,108,123,2023-01-08T22:21:32Z,6230000,False,18.0,1.0,1,right,F. Korkmaz driving DUNK (2 PTS) (D. House Jr. 1 AST),"[1627788, 1627863]",1610612755.0,PHI,driving,,,,,,Restricted Area,0-8 Center,1.84,Made,2.0,Korkmaz,F. Korkmaz,D. House Jr.,1627863.0,1.0,,,,,,,,,,,,,,
642,PT00M27.00S,2023-01-08T22:21:51.8Z,4,REGULAR,3pt,Jump Shot,[],1630165,25.312089356110377,12.5,1610612765,111,123,2023-01-08T22:21:58Z,6250000,False,188.0,185.0,1,left,K. Hayes 26' 3PT  (26 PTS) (B. Bogdanovic 5 AST),"[1630165, 202711]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Right Center,26.37,Made,26.0,Hayes,K. Hayes,B. Bogdanovic,202711.0,5.0,,,,,,,,,,,,,,
644,PT00M02.10S,2023-01-08T22:22:25.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,111,123,2023-01-08T22:22:33Z,6270000,False,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,Above the Break 3,24+ Center,,,,,,,,,203177.0,,,,,,,,,,,,,
645,PT00M00.00S,2023-01-08T22:22:37.5Z,4,REGULAR,period,end,[],0,,,1610612765,111,123,2023-01-08T22:22:37Z,6280000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M00.00S,2023-01-08T22:22:41.2Z,4,REGULAR,game,end,[],0,,,0,111,123,2023-01-08T22:22:41Z,6290000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
