actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
606,PT03M04.00S,2023-03-02T02:16:23.5Z,4,REGULAR,2pt,Jump Shot,[],202711,95.6143232588699,75.24509803921569,1610612765,108,108,2023-03-02T02:16:59Z,5990000,False,126.0,-11.0,1,right,B. Bogdanovic 12' pullup Jump Shot (32 PTS),[202711],1610612765.0,DET,pullup,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,12.67,Made,32.0,,,,,,,,,,,,,,,,,
607,PT02M42.00S,2023-03-02T02:16:46.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,7.440867279894875,59.55882352941176,1610612741,108,108,2023-03-02T02:17:16Z,6000000,False,-48.0,17.0,1,left,MISS D. DeRozan driving floating bank Shot,[201942],1610612741.0,CHI,driving floating bank,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,5.09,Missed,,,,,,,,,,,,,,,,,,
608,PT02M40.00S,2023-03-02T02:16:48.3Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,108,108,2023-03-02T02:16:51Z,6010000,False,,,0,,D. DeRozan REBOUND (Off:3 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,607.0,7.0,4.0,3.0,,,,,,
609,PT02M36.00S,2023-03-02T02:16:53.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628977,,,1610612741,108,108,2023-03-02T02:17:00Z,6020000,False,,,0,,H. Diallo shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1628977, 201942]",1610612765.0,DET,shooting,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,2714.0,,,,,,,,2.0,0.0,DeRozan,201942.0,,
611,PT02M36.00S,2023-03-02T02:17:20.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],201942,,,1610612741,108,109,2023-03-02T02:17:20Z,6040000,False,,,0,,D. DeRozan Free Throw 1 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
612,PT02M36.00S,2023-03-02T02:17:35.6Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],201942,,,1610612741,108,110,2023-03-02T02:17:35Z,6050000,False,,,0,,D. DeRozan Free Throw 2 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
614,PT02M20.00S,2023-03-02T02:17:58.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630172,,,1610612765,108,110,2023-03-02T02:18:06Z,6070000,False,,,0,,P. Williams personal FOUL (3 PF) (Bogdanovic 2 FT),"[1630172, 202711]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,Above the Break 3,24+ Center,,,,,,,1628953.0,,,,,,,,3.0,0.0,Bogdanovic,202711.0,,
616,PT02M20.00S,2023-03-02T02:18:25.5Z,4,REGULAR,freethrow,1 of 2,[],202711,,,1610612765,109,110,2023-03-02T02:18:25Z,6090000,False,,,0,,B. Bogdanovic Free Throw 1 of 2 (33 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,33.0,,,,,,,,,,,,,,,,,
617,PT02M20.00S,2023-03-02T02:18:41.8Z,4,REGULAR,freethrow,2 of 2,[],202711,,,1610612765,110,110,2023-03-02T02:18:41Z,6100000,False,,,0,,B. Bogdanovic Free Throw 2 of 2 (34 PTS),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,,,,Made,34.0,,,,,,,,,,,,,,,,,
618,PT02M04.00S,2023-03-02T02:19:01.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,19.004599211563733,53.18627450980392,1610612741,110,112,2023-03-02T02:19:07Z,6110000,False,-16.0,126.0,1,left,D. DeRozan 12' turnaround Jump Shot (19 PTS),[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,12.71,Made,19.0,,,,,,,,,,,,,,,,,
619,PT01M50.00S,2023-03-02T02:19:17.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628977,93.38042049934296,48.03921568627451,1610612765,112,112,2023-03-02T02:19:22Z,6120000,False,-10.0,10.0,1,right,H. Diallo cutting Layup (19 PTS) (J. Ivey 2 AST),"[1628977, 1631093]",1610612765.0,DET,cutting,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,1.38,Made,19.0,J. Ivey,1631093.0,2.0,,,,,,,,,,,,,,
621,PT01M26.00S,2023-03-02T02:19:42.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630172,7.178055190538765,44.85294117647059,1610612741,112,112,2023-03-02T02:19:52Z,6140000,False,26.0,15.0,1,left,MISS P. Williams driving Layup,[1630172],1610612741.0,CHI,driving,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
622,PT01M24.00S,2023-03-02T02:19:44.7Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,112,112,2023-03-02T02:19:46Z,6150000,False,,,0,,C. Joseph REBOUND (Off:0 Def:4),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,,,,,,,,,621.0,4.0,4.0,0.0,,,,,,
623,PT01M11.00S,2023-03-02T02:19:58.2Z,4,REGULAR,2pt,Jump Shot,[],202711,88.51839684625493,72.30392156862744,1610612765,112,112,2023-03-02T02:20:04Z,6160000,False,112.0,55.0,1,right,MISS B. Bogdanovic 12' turnaround fadeaway Shot,[202711],1610612765.0,DET,turnaround fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,Mid-Range,8-16 Right,12.45,Missed,,,,,,,,,,,,,,,,,,
624,PT01M07.00S,2023-03-02T02:20:02.2Z,4,REGULAR,rebound,defensive,[],201976,,,1610612741,112,112,2023-03-02T02:20:04Z,6170000,False,,,0,,P. Beverley REBOUND (Off:4 Def:6),[201976],1610612741.0,CHI,,,,Beverley,P. Beverley,,,,,Mid-Range,8-16 Right,,,,,,,,,,,623.0,10.0,6.0,4.0,,,,,,
625,PT00M48.90S,2023-03-02T02:20:24.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612741,112,112,2023-03-02T02:20:46Z,6180000,False,,,0,,C. Joseph personal FOUL (1 PF) (LaVine 2 FT),"[202709, 203897]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,1628953.0,,,,,,,,1.0,0.0,LaVine,203897.0,,
627,PT00M48.90S,2023-03-02T02:20:51.7Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,112,113,2023-03-02T02:20:51Z,6200000,False,,,0,,Z. LaVine Free Throw 1 of 2 (39 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
628,PT00M48.90S,2023-03-02T02:21:07.1Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,112,114,2023-03-02T02:21:07Z,6210000,False,,,0,,Z. LaVine Free Throw 2 of 2 (40 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,Made,40.0,,,,,,,,,,,,,,,,,
629,PT00M48.90S,2023-03-02T02:21:09.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,112,114,2023-03-02T02:21:09Z,6220000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M48.90S,2023-03-02T02:22:17.3Z,4,REGULAR,substitution,out,[],1630172,,,1610612765,112,114,2023-03-02T02:22:38Z,6230000,False,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT00M48.90S,2023-03-02T02:22:17.3Z,4,REGULAR,substitution,in,[],1627936,,,1610612765,112,114,2023-03-02T02:22:38Z,6240000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M31.50S,2023-03-02T02:23:12.7Z,4,REGULAR,3pt,Jump Shot,[],1631093,69.33311432325887,21.568627450980394,1610612765,112,114,2023-03-02T02:23:25Z,6250000,False,-142.0,236.0,1,right,MISS J. Ivey 27' pullup 3PT,[1631093],1610612765.0,DET,pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,27.54,Missed,,,,,,,,,,,,,,,,,,
633,PT00M28.40S,2023-03-02T02:23:15.8Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,112,114,2023-03-02T02:23:16Z,6260000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,632.0,1.0,1.0,0.0,,,,,,
634,PT00M12.20S,2023-03-02T02:23:32.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201942,18.2161629434954,50.0,1610612741,112,114,2023-03-02T02:23:37Z,6270000,False,0.0,119.0,1,left,MISS D. DeRozan 11' turnaround Shot,[201942],1610612741.0,CHI,turnaround,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Center,11.87,Missed,,,,,,,,,,,,,,,,,,
635,PT00M09.70S,2023-03-02T02:23:35.0Z,4,REGULAR,rebound,defensive,[],202711,,,1610612765,112,114,2023-03-02T02:23:34Z,6280000,False,,,0,,B. Bogdanovic REBOUND (Off:2 Def:4),[202711],1610612765.0,DET,,,,Bogdanovic,B. Bogdanovic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,634.0,6.0,4.0,2.0,,,,,,
636,PT00M09.70S,2023-03-02T02:23:39.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,112,114,2023-03-02T02:23:39Z,6290000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M09.70S,2023-03-02T02:25:53.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,112,114,2023-03-02T02:25:53Z,6300000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M09.70S,2023-03-02T02:26:03.3Z,4,REGULAR,foul,technical,"['team', 'inpenalty', '1freethrow']",0,,,1610612765,112,114,2023-03-02T02:27:02Z,6310000,False,,,0,,TEAM foul technical,[],1610612765.0,DET,excess timeout,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
639,PT00M09.70S,2023-03-02T02:26:03.3Z,4,REGULAR,turnover,excess timeout,['team'],0,,,1610612765,112,114,2023-03-02T02:26:03Z,6320000,False,,,0,,DET excess timeout Team TURNOVER,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,2714.0,,,,,,,,,,,,,
640,PT00M09.70S,2023-03-02T02:27:21.3Z,4,REGULAR,freethrow,1 of 1,[],203897,,,1610612741,112,115,2023-03-02T02:27:21Z,6330000,False,,,0,,Z. LaVine technical Free Throw 1 of 1 (41 PTS),[203897],1610612741.0,CHI,technical,,,LaVine,Z. LaVine,,,,,,,,Made,41.0,,,,,,,,,,,,,,,,,
641,PT00M09.70S,2023-03-02T02:27:30.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,112,115,2023-03-02T02:27:30Z,6340000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M09.70S,2023-03-02T02:28:27.5Z,4,REGULAR,substitution,out,[],1627936,,,1610612741,112,115,2023-03-02T02:28:40Z,6350000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M09.70S,2023-03-02T02:28:27.5Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,112,115,2023-03-02T02:28:40Z,6360000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M08.80S,2023-03-02T02:29:07.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202709,,,1610612741,112,115,2023-03-02T02:29:30Z,6370000,False,,,0,,C. Joseph take personal FOUL (2 PF) (DeRozan 2 FT),"[202709, 201942]",1610612765.0,DET,take,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Right,,,,,,,1628953.0,,,,,,,,2.0,0.0,DeRozan,201942.0,,
646,PT00M08.80S,2023-03-02T02:29:39.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],201942,,,1610612741,112,116,2023-03-02T02:29:39Z,6390000,False,,,0,,D. DeRozan Free Throw 1 of 2 (20 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
647,PT00M08.80S,2023-03-02T02:29:40.1Z,4,REGULAR,substitution,out,[],1629632,,,1610612741,112,116,2023-03-02T02:29:43Z,6400000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M08.80S,2023-03-02T02:29:40.1Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,112,116,2023-03-02T02:29:43Z,6410000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M08.80S,2023-03-02T02:30:01.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],201942,,,1610612741,112,117,2023-03-02T02:30:01Z,6420000,False,,,0,,D. DeRozan Free Throw 2 of 2 (21 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
650,PT00M04.30S,2023-03-02T02:30:06.7Z,4,REGULAR,3pt,Jump Shot,[],202709,68.67608409986859,30.88235294117647,1610612765,115,117,2023-03-02T02:30:16Z,6430000,False,-96.0,242.0,1,right,C. Joseph 26' 3PT pullup bank (3 PTS),[202709],1610612765.0,DET,pullup bank,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Left Center,26.01,Made,3.0,,,,,,,,,,,,,,,,,
651,PT00M00.00S,2023-03-02T02:30:21.0Z,4,REGULAR,period,end,[],0,,,1610612741,115,117,2023-03-02T02:30:21Z,6440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT00M00.00S,2023-03-02T02:30:24.2Z,4,REGULAR,game,end,[],0,,,0,115,117,2023-03-02T02:30:24Z,6450000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
