actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
620,PT02M30.00S,2022-11-05T01:14:26.6Z,4,REGULAR,rebound,defensive,[],1629603,,,1610612739,82,110,2022-11-05T01:14:26Z,6070000,,,0,,M. Diakite REBOUND (Off:0 Def:1),[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,Left Corner 3,24+ Left,,,,,,,,619.0,1.0,1.0,0.0,,,,,,,,,
621,PT02M21.00S,2022-11-05T01:14:35.8Z,4,REGULAR,2pt,Jump Shot,[],203526,27.38173455978975,46.81372549019608,1610612739,82,110,2022-11-05T01:14:44Z,6080000,16.0,205.0,1,left,MISS R. Neto 20' Jump Shot,[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Mid-Range,16-24 Center,,,,,,Missed,,,,,,20.55,,,,,,,,
622,PT02M17.00S,2022-11-05T01:14:39.8Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,82,110,2022-11-05T01:14:44Z,6090000,,,0,,C. Joseph REBOUND (Off:0 Def:1),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Center,,,,,,,,621.0,1.0,1.0,0.0,,,,,,,,,
623,PT02M13.00S,2022-11-05T01:14:43.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628995,71.66557161629436,24.019607843137265,1610612765,82,110,2022-11-05T01:14:53Z,6100000,-130.0,214.0,1,right,MISS K. Knox II 25' 3PT,[1628995],1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.02,,,,,,,,
624,PT02M08.00S,2022-11-05T01:14:48.0Z,4,REGULAR,rebound,defensive,[],203526,,,1610612739,82,110,2022-11-05T01:14:53Z,6110000,,,0,,R. Neto REBOUND (Off:0 Def:5),[203526],1610612739.0,CLE,,,,Neto,R. Neto,,,,,Above the Break 3,24+ Left Center,,,,,,,,623.0,5.0,5.0,0.0,,,,,,,,,
625,PT01M47.00S,2022-11-05T01:15:09.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629603,12.795663600525614,50.49019607843137,1610612739,82,112,2022-11-05T01:15:14Z,6120000,-2.0,68.0,1,left,M. Diakite 6' floating Jump Shot (2 PTS),[1629603],1610612739.0,CLE,floating,,,Diakite,M. Diakite,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,2.0,,,,,6.78,,,,,,,,
626,PT01M37.00S,2022-11-05T01:15:20.4Z,4,REGULAR,3pt,Jump Shot,[],1628995,72.9796320630749,17.15686274509804,1610612765,85,112,2022-11-05T01:15:26Z,6130000,-164.0,201.0,1,right,K. Knox II 25' 3PT  (3 PTS) (C. Joseph 1 AST),"[1628995, 202709]",1610612765.0,DET,,,,Knox II,K. Knox II,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,,25.99,,,,C. Joseph,202709.0,1.0,,
629,PT01M11.00S,2022-11-05T01:16:06.4Z,4,REGULAR,2pt,Jump Shot,[],203526,7.933639947437584,17.40196078431373,1610612739,85,112,2022-11-05T01:16:11Z,6160000,163.0,22.0,1,left,MISS R. Neto 16' Jump Shot - blocked,"[203526, 1630587]",1610612739.0,CLE,,,,Neto,R. Neto,,,,,Mid-Range,16-24 Right,,,,,,Missed,,,,,,16.45,Livers,1630587.0,,,,,,
630,PT01M11.00S,2022-11-05T01:16:06.4Z,4,REGULAR,block,,[],1630587,,,1610612739,85,112,2022-11-05T01:16:09Z,6170000,,,0,,I. Livers BLOCK (1 BLK),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
631,PT01M07.00S,2022-11-05T01:16:10.4Z,4,REGULAR,rebound,defensive,[],203457,,,1610612765,85,112,2022-11-05T01:16:11Z,6180000,,,0,,N. Noel REBOUND (Off:0 Def:6),[203457],1610612765.0,DET,,,,Noel,N. Noel,,,,,Mid-Range,16-24 Right,,,,,,,,629.0,6.0,6.0,0.0,,,,,,,,,
632,PT01M05.00S,2022-11-05T01:16:12.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203585,88.35413929040736,2.205882352941174,1610612765,85,112,2022-11-05T01:16:17Z,6190000,-239.0,57.0,1,right,MISS R. McGruder 24' 3PT,[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,,,,24.57,,,,,,,,
633,PT01M02.00S,2022-11-05T01:16:15.6Z,4,REGULAR,rebound,defensive,[],1629603,,,1610612739,85,112,2022-11-05T01:16:17Z,6200000,,,0,,M. Diakite REBOUND (Off:0 Def:2),[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,Left Corner 3,24+ Left,,,,,,,,632.0,2.0,2.0,0.0,,,,,,,,,
634,PT01M00.00S,2022-11-05T01:16:17.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203526,7.145203679369246,45.58823529411765,1610612739,85,112,2022-11-05T01:16:24Z,6210000,22.0,15.0,1,left,MISS R. Neto running Layup,[203526],1610612739.0,CLE,running,,,Neto,R. Neto,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.65,,,,,,,,
635,PT00M57.60S,2022-11-05T01:16:19.9Z,4,REGULAR,rebound,defensive,[],203585,,,1610612765,85,112,2022-11-05T01:16:24Z,6220000,,,0,,R. McGruder REBOUND (Off:1 Def:1),[203585],1610612765.0,DET,,,,McGruder,R. McGruder,,,,,Restricted Area,0-8 Center,,,,,,,,634.0,2.0,1.0,1.0,,,,,,,,,
636,PT00M53.80S,2022-11-05T01:16:24.8Z,4,REGULAR,3pt,Jump Shot,[],202709,91.63929040735874,4.901960784313729,1610612765,88,112,2022-11-05T01:16:30Z,6230000,-225.0,26.0,1,right,C. Joseph 3PT  (3 PTS) (K. Knox II 1 AST),"[202709, 1628995]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Left Corner 3,24+ Left,,,,,,Made,3.0,,,,,22.7,,,,K. Knox II,1628995.0,1.0,,
638,PT00M34.80S,2022-11-05T01:16:48.5Z,4,REGULAR,3pt,Jump Shot,[],1630205,30.66688567674113,36.274509803921575,1610612739,88,112,2022-11-05T01:16:56Z,6250000,69.0,236.0,1,left,MISS L. Stevens 24' 3PT,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,24.56,,,,,,,,
639,PT00M30.00S,2022-11-05T01:16:53.3Z,4,REGULAR,rebound,offensive,[],201577,,,1610612739,88,112,2022-11-05T01:16:56Z,6260000,,,0,,R. Lopez REBOUND (Off:1 Def:0),[201577],1610612739.0,CLE,,,,Lopez,R. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,,638.0,1.0,0.0,1.0,,,,,,,,,
640,PT00M17.40S,2022-11-05T01:17:07.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,88,112,2022-11-05T01:17:18Z,6270000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,Above the Break 3,24+ Left Center,1628171.0,,,,,,,,,,,,,,,,,,,
641,PT00M10.00S,2022-11-05T01:17:35.6Z,4,REGULAR,turnover,bad pass,[],202709,,,1610612765,88,112,2022-11-05T01:17:40Z,6280000,,,0,,C. Joseph bad pass TURNOVER (1 TO),"[202709, 1629603]",1610612765.0,DET,,,,Joseph,C. Joseph,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,1.0,,,,Diakite,1629603.0
642,PT00M10.00S,2022-11-05T01:17:35.6Z,4,REGULAR,steal,,[],1629603,,,1610612739,88,112,2022-11-05T01:17:38Z,6290000,,,0,,M. Diakite STEAL (1 STL),[1629603],1610612739.0,CLE,,,,Diakite,M. Diakite,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
643,PT00M00.00S,2022-11-05T01:17:49.9Z,4,REGULAR,period,end,[],0,,,1610612739,88,112,2022-11-05T01:17:49Z,6300000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M00.00S,2022-11-05T01:17:58.7Z,4,REGULAR,game,end,[],0,,,0,88,112,2022-11-05T01:17:58Z,6310000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
