actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId
516,PT07M49.00S,2023-03-07T01:54:08.0Z,4,REGULAR,rebound,defensive,[],203924,,,1610612757,83,96,2023-03-07T01:54:08Z,5090000,False,,,0,,J. Grant REBOUND (Off:0 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,515.0,4.0,4.0,0.0,,,,,,,,,,,,,,
517,PT07M42.00S,2023-03-07T01:54:16.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630570,7.802233902759525,46.32352941176471,1610612757,83,98,2023-03-07T02:05:56Z,5100000,False,18.0,21.0,1,left,T. Watford cutting Layup (12 PTS) (C. Reddish 7 AST),"[1630570, 1629629]",1610612757.0,POR,cutting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,12.0,C. Reddish,1629629.0,7.0,,,,,,,,
519,PT07M29.00S,2023-03-07T01:54:32.3Z,4,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612765,83,98,2023-03-07T01:54:41Z,5120000,False,,,0,,M. Thybulle shooting personal FOUL (4 PF) (Diallo 2 FT),"[1629680, 1628977]",1610612757.0,POR,shooting,,,Thybulle,M. Thybulle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201245.0,4.0,0.0,Diallo,1628977.0,,
521,PT07M29.00S,2023-03-07T01:55:02.9Z,4,REGULAR,freethrow,1 of 2,[],1628977,,,1610612765,84,98,2023-03-07T01:55:25Z,5140000,False,,,0,,H. Diallo Free Throw 1 of 2 (7 PTS),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
522,PT07M29.00S,2023-03-07T01:55:02.9Z,4,REGULAR,freethrow,2 of 2,[],1628977,,,1610612765,84,98,2023-03-07T01:55:25Z,5150000,False,,,0,,MISS H. Diallo Free Throw 2 of 2,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
523,PT07M27.00S,2023-03-07T01:55:04.9Z,4,REGULAR,rebound,defensive,[],1630570,,,1610612757,84,98,2023-03-07T01:55:25Z,5160000,False,,,0,,T. Watford REBOUND (Off:0 Def:1),[1630570],1610612757.0,POR,,,,Watford,T. Watford,,,,,,,,,522.0,1.0,1.0,0.0,,,,,,,,,,,,,,
524,PT07M13.00S,2023-03-07T01:55:37.0Z,4,REGULAR,3pt,Jump Shot,[],203081,29.878449408672807,84.06862745098039,1610612757,84,98,2023-03-07T01:55:40Z,5170000,False,-170.0,228.0,1,left,MISS D. Lillard 28' 3PT,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,28.49,Missed,,,,,,,,,,,,,,,,,,
525,PT07M11.00S,2023-03-07T01:55:39.3Z,4,REGULAR,rebound,offensive,[],203924,,,1610612757,84,98,2023-03-07T01:55:39Z,5180000,False,,,0,,J. Grant REBOUND (Off:1 Def:4),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Left Center,,,524.0,5.0,4.0,1.0,,,,,,,,,,,,,,
526,PT07M01.00S,2023-03-07T01:55:49.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629680,23.04533508541394,92.15686274509804,1610612757,84,101,2023-03-07T01:55:53Z,5190000,False,-211.0,164.0,1,left,M. Thybulle 26' 3PT  (3 PTS) (D. Lillard 12 AST),"[1629680, 203081]",1610612757.0,POR,,,,Thybulle,M. Thybulle,,,,,Above the Break 3,24+ Left Center,26.71,Made,,,,,,,3.0,D. Lillard,203081.0,12.0,,,,,,,,
528,PT06M44.00S,2023-03-07T01:56:13.4Z,4,REGULAR,turnover,3-second-violation,[],1630164,,,1610612765,84,101,2023-03-07T01:56:27Z,5210000,False,,,0,,J. Wiseman 3-second-violation TURNOVER (3 TO),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,3.0,201245.0,,,,,,
529,PT06M33.00S,2023-03-07T01:56:49.2Z,4,REGULAR,foul,personal,[],1628977,,,1610612757,84,101,2023-03-07T01:57:01Z,5220000,False,,,0,,H. Diallo personal FOUL (2 PF),"[1628977, 203081]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,201245.0,2.0,0.0,Lillard,203081.0,,
531,PT06M21.00S,2023-03-07T01:57:13.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203081,7.013797634691201,14.215686274509807,1610612757,84,101,2023-03-07T02:07:56Z,5240000,False,179.0,13.0,1,left,MISS D. Lillard 17' step back Shot,[203081],1610612757.0,POR,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Right,17.94,Missed,,,,,,,,,,,,,,,,,,
532,PT06M17.00S,2023-03-07T01:57:17.4Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,84,101,2023-03-07T01:57:18Z,5250000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:4),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,16-24 Right,,,531.0,6.0,4.0,2.0,,,,,,,,,,,,,,
533,PT06M01.00S,2023-03-07T01:57:33.7Z,4,REGULAR,2pt,Jump Shot,[],1628977,78.63009198423127,73.52941176470588,1610612765,86,101,2023-03-07T02:08:20Z,5260000,False,118.0,148.0,1,right,H. Diallo 18' Jump Shot (9 PTS) (R. Hampton 2 AST),"[1628977, 1630181]",1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Mid-Range,16-24 Right Center,18.93,Made,,,,,,,9.0,R. Hampton,1630181.0,2.0,,,,,,,,
535,PT05M37.00S,2023-03-07T01:57:57.4Z,4,REGULAR,3pt,Jump Shot,[],203924,24.753613666228645,10.539215686274503,1610612757,86,101,2023-03-07T01:58:01Z,5280000,False,197.0,180.0,1,left,MISS J. Grant 26' 3PT,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Above the Break 3,24+ Right Center,26.72,Missed,,,,,,,,,,,,,,,,,,
536,PT05M35.00S,2023-03-07T01:57:59.4Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,86,101,2023-03-07T01:58:01Z,5290000,False,,,0,,J. Wiseman REBOUND (Off:2 Def:5),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Right Center,,,535.0,7.0,5.0,2.0,,,,,,,,,,,,,,
537,PT05M29.00S,2023-03-07T01:58:13.9Z,4,REGULAR,foul,offensive,[],1630164,,,1610612765,86,101,2023-03-07T01:58:49Z,5300000,False,,,0,,J. Wiseman offensive FOUL (6 PF),"[1630164, 203081]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101284.0,6.0,0.0,Lillard,203081.0,,
539,PT05M29.00S,2023-03-07T01:58:13.9Z,4,REGULAR,turnover,offensive foul,[],1630164,,,1610612765,86,101,2023-03-07T01:58:13Z,5320000,False,,,0,,J. Wiseman offensive foul TURNOVER (4 TO),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,4.0,101284.0,,,,,,
541,PT05M29.00S,2023-03-07T01:58:50.1Z,4,REGULAR,substitution,out,[],202709,,,1610612757,86,101,2023-03-07T01:59:16Z,5340000,False,,,0,,SUB out: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT05M29.00S,2023-03-07T01:58:50.1Z,4,REGULAR,substitution,out,[],1630164,,,1610612757,86,101,2023-03-07T01:59:16Z,5350000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT05M29.00S,2023-03-07T01:58:50.1Z,4,REGULAR,substitution,in,[],1631093,,,1610612757,86,101,2023-03-07T01:59:16Z,5360000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT05M29.00S,2023-03-07T01:58:50.1Z,4,REGULAR,substitution,in,[],1628963,,,1610612757,86,101,2023-03-07T01:59:16Z,5370000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT05M07.00S,2023-03-07T01:59:44.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203081,5.699737187910642,43.872549019607845,1610612757,86,101,2023-03-07T01:59:49Z,5380000,False,31.0,1.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
546,PT05M04.00S,2023-03-07T01:59:47.0Z,4,REGULAR,rebound,defensive,[],1630181,,,1610612765,86,101,2023-03-07T01:59:47Z,5390000,False,,,0,,R. Hampton REBOUND (Off:0 Def:3),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Restricted Area,0-8 Center,,,545.0,3.0,3.0,0.0,,,,,,,,,,,,,,
548,PT04M41.00S,2023-03-07T02:00:25.5Z,4,REGULAR,3pt,Jump Shot,[],1630587,93.47897503285151,2.941176470588232,1610612765,86,101,2023-03-07T02:00:34Z,5410000,False,-235.0,9.0,1,right,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Left Corner 3,24+ Left,23.55,Missed,,,,,,,,,,,,,,,,,,
549,PT04M38.00S,2023-03-07T02:00:29.2Z,4,REGULAR,rebound,defensive,[],1629629,,,1610612757,86,101,2023-03-07T02:00:29Z,5420000,False,,,0,,C. Reddish REBOUND (Off:1 Def:5),[1629629],1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,,,548.0,6.0,5.0,1.0,,,,,,,,,,,,,,
550,PT04M18.00S,2023-03-07T02:00:48.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.8823915900131425,42.64705882352941,1610612757,86,101,2023-03-07T02:00:55Z,5430000,False,37.0,12.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,3.88,Missed,,,,,,,,,,,,,,,,,,
551,PT04M16.00S,2023-03-07T02:00:50.6Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,86,101,2023-03-07T02:00:55Z,5440000,False,,,0,,J. Ivey REBOUND (Off:0 Def:5),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,,,550.0,5.0,5.0,0.0,,,,,,,,,,,,,,
552,PT04M14.00S,2023-03-07T02:00:54.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630587,93.34756898817345,43.13725490196079,1610612765,88,101,2023-03-07T02:01:01Z,5450000,False,-34.0,10.0,1,right,I. Livers running Layup (17 PTS) (J. Ivey 11 AST),"[1630587, 1631093]",1610612765.0,DET,running,,,Livers,I. Livers,,,,,Restricted Area,0-8 Center,3.57,Made,,,,,,,17.0,J. Ivey,1631093.0,11.0,,,,,,,,
554,PT04M01.00S,2023-03-07T02:01:07.2Z,4,REGULAR,3pt,Jump Shot,[],1629629,6.4881734559789805,97.54901960784314,1610612757,88,104,2023-03-07T02:01:12Z,5470000,False,-238.0,8.0,1,left,C. Reddish 3PT  (13 PTS) (T. Watford 2 AST),"[1629629, 1630570]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Left Corner 3,24+ Left,23.79,Made,,,,,,,13.0,T. Watford,1630570.0,2.0,,,,,,,,
556,PT04M01.00S,2023-03-07T02:01:18.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,88,104,2023-03-07T02:01:18Z,5490000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M01.00S,2023-03-07T02:01:36.8Z,4,REGULAR,substitution,out,[],1630181,,,1610612765,88,104,2023-03-07T02:03:39Z,5500000,False,,,0,,SUB out: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT04M01.00S,2023-03-07T02:01:36.8Z,4,REGULAR,substitution,in,[],202709,,,1610612765,88,104,2023-03-07T02:03:39Z,5510000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT03M47.00S,2023-03-07T02:04:13.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628977,94.66162943495401,54.65686274509804,1610612765,88,104,2023-03-07T02:10:47Z,5520000,False,23.0,-2.0,1,right,MISS H. Diallo driving floating bank Shot,[1628977],1610612765.0,DET,driving floating bank,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,2.34,Missed,,,,,,,,,,,,,,,,,,
563,PT03M46.00S,2023-03-07T02:04:14.1Z,4,REGULAR,rebound,offensive,[],1628977,,,1610612765,88,104,2023-03-07T02:04:18Z,5530000,False,,,0,,H. Diallo REBOUND (Off:4 Def:3),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,562.0,7.0,3.0,4.0,,,,,,,,,,,,,,
564,PT03M43.00S,2023-03-07T02:04:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628977,92.0335085413929,45.833333333333336,1610612765,88,104,2023-03-07T02:11:14Z,5540000,False,-21.0,22.0,1,right,MISS H. Diallo putback Layup,[1628977],1610612765.0,DET,putback,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,3.06,Missed,,,,,,,,,,,,,,,,,,
565,PT03M43.00S,2023-03-07T02:04:16.6Z,4,REGULAR,rebound,offensive,[],1628963,,,1610612765,88,104,2023-03-07T02:04:22Z,5550000,False,,,0,,M. Bagley III REBOUND (Off:4 Def:3),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,564.0,7.0,3.0,4.0,,,,,,,,,,,,,,
566,PT03M42.00S,2023-03-07T02:04:20.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628963,94.13600525624179,47.05882352941176,1610612765,90,104,2023-03-07T02:11:54Z,5560000,False,-15.0,3.0,1,right,M. Bagley III putback Layup (8 PTS),[1628963],1610612765.0,DET,putback,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,1.49,Made,,,,,,,8.0,,,,,,,,,,,
567,PT03M42.00S,2023-03-07T02:04:26.2Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612757,90,104,2023-03-07T02:04:33Z,5570000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,,,
568,PT03M25.00S,2023-03-07T02:04:46.2Z,4,REGULAR,foul,personal,['2freethrow'],1628963,,,1610612757,90,104,2023-03-07T02:04:55Z,5580000,False,,,0,,M. Bagley III shooting personal FOUL (3 PF) (Lillard 2 FT),"[1628963, 203081]",1610612765.0,DET,shooting,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101284.0,3.0,0.0,Lillard,203081.0,,
570,PT03M25.00S,2023-03-07T02:05:15.0Z,4,REGULAR,freethrow,1 of 2,[],203081,,,1610612757,90,105,2023-03-07T02:05:39Z,5600000,False,,,0,,D. Lillard Free Throw 1 of 2 (29 PTS),[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,29.0,,,,,,,,,,,
571,PT03M25.00S,2023-03-07T02:05:15.9Z,4,REGULAR,substitution,out,[],1630587,,,1610612757,90,105,2023-03-07T02:05:22Z,5610000,False,,,0,,SUB out: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT03M25.00S,2023-03-07T02:05:15.9Z,4,REGULAR,substitution,in,[],1630647,,,1610612757,90,105,2023-03-07T02:05:22Z,5620000,False,,,0,,SUB in: E. Omoruyi,[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT03M25.00S,2023-03-07T02:05:15.0Z,4,REGULAR,freethrow,2 of 2,[],203081,,,1610612757,90,105,2023-03-07T02:05:39Z,5630000,False,,,0,,MISS D. Lillard Free Throw 2 of 2,[203081],1610612757.0,POR,,,,Lillard,D. Lillard,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
574,PT03M22.00S,2023-03-07T02:05:18.0Z,4,REGULAR,rebound,defensive,[],1628963,,,1610612765,90,105,2023-03-07T02:05:39Z,5640000,False,,,0,,M. Bagley III REBOUND (Off:4 Def:4),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,,,,,573.0,8.0,4.0,4.0,,,,,,,,,,,,,,
578,PT03M15.00S,2023-03-07T02:06:01.4Z,4,REGULAR,foul,personal,['2freethrow'],1630570,,,1610612765,90,105,2023-03-07T02:06:09Z,5680000,False,,,0,,T. Watford shooting personal FOUL (3 PF) (Ivey 2 FT),"[1630570, 1631093]",1610612757.0,POR,shooting,,,Watford,T. Watford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,201245.0,3.0,0.0,Ivey,1631093.0,,
580,PT03M15.00S,2023-03-07T02:06:22.1Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,91,105,2023-03-07T02:06:22Z,5700000,False,,,0,,J. Ivey Free Throw 1 of 2 (9 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,9.0,,,,,,,,,,,
581,PT03M15.00S,2023-03-07T02:06:36.3Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,92,105,2023-03-07T02:06:36Z,5710000,False,,,0,,J. Ivey Free Throw 2 of 2 (10 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,10.0,,,,,,,,,,,
582,PT02M55.00S,2023-03-07T02:06:57.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,6.8823915900131425,45.34313725490197,1610612757,92,105,2023-03-07T02:07:02Z,5720000,False,23.0,12.0,1,left,MISS D. Lillard driving Layup,[203081],1610612757.0,POR,driving,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.63,Missed,,,,,,,,,,,,,,,,,,
583,PT02M53.00S,2023-03-07T02:06:59.3Z,4,REGULAR,rebound,defensive,[],1628977,,,1610612765,92,105,2023-03-07T02:07:02Z,5730000,False,,,0,,H. Diallo REBOUND (Off:4 Def:4),[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,Restricted Area,0-8 Center,,,582.0,8.0,4.0,4.0,,,,,,,,,,,,,,
584,PT02M35.00S,2023-03-07T02:07:17.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202709,94.13600525624179,45.34313725490197,1610612765,94,105,2023-03-07T02:07:23Z,5740000,False,-23.0,3.0,1,right,C. Joseph driving Layup (14 PTS) (J. Ivey 12 AST),"[202709, 1631093]",1610612765.0,DET,driving,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,2.34,Made,,,,,,,14.0,J. Ivey,1631093.0,12.0,,,,,,,,
586,PT02M20.00S,2023-03-07T02:07:37.8Z,4,REGULAR,foul,offensive,[],203924,,,1610612757,94,105,2023-03-07T02:08:12Z,5760000,False,,,0,,J. Grant offensive FOUL (3 PF),"[203924, 1630647]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,201245.0,3.0,1.0,Omoruyi,1630647.0,,
588,PT02M20.00S,2023-03-07T02:07:37.8Z,4,REGULAR,turnover,offensive foul,[],203924,,,1610612757,94,105,2023-03-07T02:07:37Z,5780000,False,,,0,,J. Grant offensive foul TURNOVER (2 TO),[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,2.0,201245.0,,,,,,
589,PT02M20.00S,2023-03-07T02:07:52.7Z,4,REGULAR,substitution,out,[],1628977,,,1610612765,94,105,2023-03-07T02:07:59Z,5790000,False,,,0,,SUB out: H. Diallo,[1628977],1610612765.0,DET,,,,Diallo,H. Diallo,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT02M20.00S,2023-03-07T02:07:52.7Z,4,REGULAR,substitution,in,[],1630181,,,1610612765,94,105,2023-03-07T02:07:59Z,5800000,False,,,0,,SUB in: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT02M08.00S,2023-03-07T02:08:46.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628963,91.50788436268068,42.40196078431373,1610612765,96,105,2023-03-07T02:08:51Z,5810000,False,-38.0,27.0,1,right,M. Bagley III driving Hook (10 PTS),[1628963],1610612765.0,DET,driving,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,4.68,Made,,,,,,,10.0,,,,,,,,,,,
592,PT01M43.00S,2023-03-07T02:09:11.4Z,4,REGULAR,turnover,lost ball,[],203081,,,1610612757,96,105,2023-03-07T02:09:17Z,5820000,False,,,0,,D. Lillard lost ball TURNOVER (4 TO),"[203081, 1630181]",1610612757.0,POR,,,,Lillard,D. Lillard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,4.0,,,,,,Hampton,1630181.0
593,PT01M43.00S,2023-03-07T02:09:11.4Z,4,REGULAR,steal,,[],1630181,,,1610612765,96,105,2023-03-07T02:09:13Z,5830000,False,,,0,,R. Hampton STEAL (5 STL),[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
594,PT01M39.00S,2023-03-07T02:09:17.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631093,93.61038107752957,55.88235294117647,1610612765,98,105,2023-03-07T02:14:46Z,5840000,False,29.0,8.0,1,right,J. Ivey running Layup (12 PTS) (R. Hampton 3 AST),"[1631093, 1630181]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,3.04,Made,,,,,,,12.0,R. Hampton,1630181.0,3.0,,,,,,,,
596,PT01M39.00S,2023-03-07T02:09:21.2Z,4,REGULAR,foul,personal,['1freethrow'],203924,,,1610612765,98,105,2023-03-07T02:09:35Z,5860000,False,,,0,,J. Grant shooting personal FOUL (4 PF) (Ivey 1 FT),"[203924, 1631093]",1610612757.0,POR,shooting,,,Grant,J. Grant,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,101284.0,4.0,1.0,Ivey,1631093.0,,
598,PT01M39.00S,2023-03-07T02:09:46.3Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1631093,,,1610612765,99,105,2023-03-07T02:09:46Z,5880000,False,,,0,,J. Ivey Free Throw 1 of 1 (13 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
599,PT01M19.00S,2023-03-07T02:10:09.9Z,4,REGULAR,3pt,Jump Shot,[],203924,8.196452036793687,2.941176470588232,1610612757,99,108,2023-03-07T02:10:14Z,5890000,False,235.0,25.0,1,left,J. Grant 3PT  (26 PTS) (C. Reddish 8 AST),"[203924, 1629629]",1610612757.0,POR,,,,Grant,J. Grant,,,,,Right Corner 3,24+ Right,23.66,Made,,,,,,,26.0,C. Reddish,1629629.0,8.0,,,,,,,,
601,PT01M04.00S,2023-03-07T02:10:31.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629629,,,1610612765,99,108,2023-03-07T02:11:01Z,5910000,False,,,0,,C. Reddish personal FOUL (2 PF) (Omoruyi 2 FT),"[1629629, 1630647]",1610612757.0,POR,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,201245.0,2.0,0.0,Omoruyi,1630647.0,,
603,PT01M04.00S,2023-03-07T02:11:17.3Z,4,REGULAR,freethrow,1 of 2,[],1630647,,,1610612765,100,108,2023-03-07T02:11:17Z,5930000,False,,,0,,E. Omoruyi Free Throw 1 of 2 (1 PTS),[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
604,PT01M04.00S,2023-03-07T02:11:33.1Z,4,REGULAR,freethrow,2 of 2,[],1630647,,,1610612765,101,108,2023-03-07T02:11:33Z,5940000,False,,,0,,E. Omoruyi Free Throw 2 of 2 (2 PTS),[1630647],1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
605,PT00M54.60S,2023-03-07T02:11:54.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612757,101,108,2023-03-07T02:11:54Z,5950000,False,,,0,,POR Timeout,[],1610612757.0,POR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M44.90S,2023-03-07T02:13:35.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629629,5.699737187910642,43.627450980392155,1610612757,101,108,2023-03-07T02:16:14Z,5960000,False,32.0,1.0,1,left,MISS C. Reddish driving Layup - blocked,"[1629629, 1628963]",1610612757.0,POR,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,3.19,Missed,,,,,Bagley III,1628963.0,,,,,,,,,,,,
607,PT00M44.90S,2023-03-07T02:13:35.2Z,4,REGULAR,block,,[],1628963,,,1610612757,101,108,2023-03-07T02:13:37Z,5970000,False,,,0,,M. Bagley III BLOCK (2 BLK),[1628963],1610612765.0,DET,,,,Bagley III,M. Bagley III,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
608,PT00M41.70S,2023-03-07T02:13:38.4Z,4,REGULAR,rebound,defensive,[],202709,,,1610612765,101,108,2023-03-07T02:13:39Z,5980000,False,,,0,,C. Joseph REBOUND (Off:0 Def:5),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Restricted Area,0-8 Center,,,606.0,5.0,5.0,0.0,,,,,,,,,,,,,,
609,PT00M37.60S,2023-03-07T02:13:42.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631093,71.40275952693824,17.892156862745097,1610612765,101,108,2023-03-07T02:16:34Z,5990000,False,-161.0,216.0,1,right,MISS J. Ivey 26' running pullup 3PT,[1631093],1610612765.0,DET,running pullup,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Left Center,26.93,Missed,,,,,,,,,,,,,,,,,,
