actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
586,PT06M23.00S,2023-03-10T02:04:26.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630647,5.590000152587891,50.0,1610612765,92,106,2023-03-10T02:04:26Z,5820000,False,0.0,0.0,1,left,E. Omoruyi tip Layup (9 PTS),[1630647],1610612765.0,DET,tip,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,9.0,,,,,,,,
587,PT06M10.00S,2023-03-10T02:04:52.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630647,,,1610612766,92,106,2023-03-10T02:04:59Z,5830000,False,,,0,,E. Omoruyi personal FOUL (4 PF) (Smith Jr. 2 FT),"[1630647, 1628372]",1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,In The Paint (Non-RA),8-16 Center,,,,203591.0,4.0,0.0,Smith Jr.,1628372.0,,,,,,,,,,,,
589,PT06M10.00S,2023-03-10T02:05:15.2Z,4,REGULAR,freethrow,1 of 2,[],1628372,,,1610612766,92,106,2023-03-10T02:05:43Z,5850000,False,,,0,,MISS D. Smith Jr. Free Throw 1 of 2,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
590,PT06M10.00S,2023-03-10T02:05:15.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,92,106,2023-03-10T02:05:43Z,5860000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,589.0,,,,,,,,,,,,,,,,,
591,PT06M10.00S,2023-03-10T02:05:15.8Z,4,REGULAR,substitution,out,[],1631105,,,1610612766,92,106,2023-03-10T02:05:24Z,5870000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT06M10.00S,2023-03-10T02:05:15.8Z,4,REGULAR,substitution,out,[],1630181,,,1610612766,92,106,2023-03-10T02:05:24Z,5880000,False,,,0,,SUB out: R. Hampton,[1630181],1610612765.0,DET,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT06M10.00S,2023-03-10T02:05:15.8Z,4,REGULAR,substitution,in,[],1630587,,,1610612766,92,106,2023-03-10T02:05:24Z,5890000,False,,,0,,SUB in: I. Livers,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT06M10.00S,2023-03-10T02:05:15.8Z,4,REGULAR,substitution,in,[],1630164,,,1610612766,92,106,2023-03-10T02:05:24Z,5900000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT06M10.00S,2023-03-10T02:05:15.2Z,4,REGULAR,freethrow,2 of 2,[],1628372,,,1610612766,92,106,2023-03-10T02:05:43Z,5910000,False,,,0,,MISS D. Smith Jr. Free Throw 2 of 2,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
596,PT06M07.00S,2023-03-10T02:05:18.2Z,4,REGULAR,rebound,defensive,[],1630165,,,1610612765,92,106,2023-03-10T02:05:43Z,5920000,False,,,0,,K. Hayes REBOUND (Off:0 Def:4),[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,595.0,,,,,,4.0,4.0,0.0,,,,,,,,,
597,PT05M56.00S,2023-03-10T02:05:57.1Z,4,REGULAR,foul,personal,['2freethrow'],202330,,,1610612765,92,106,2023-03-10T02:06:04Z,5930000,False,,,0,,G. Hayward shooting personal FOUL (2 PF) (Ivey 2 FT),"[202330, 1631093]",1610612766.0,CHA,shooting,,,Hayward,G. Hayward,,,,,Mid-Range,8-16 Left,,,,200834.0,2.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
599,PT05M56.00S,2023-03-10T02:06:19.7Z,4,REGULAR,freethrow,1 of 2,[],1631093,,,1610612765,93,106,2023-03-10T02:06:19Z,5950000,False,,,0,,J. Ivey Free Throw 1 of 2 (13 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
601,PT05M56.00S,2023-03-10T02:06:20.7Z,4,REGULAR,substitution,out,[],1628372,,,1610612765,93,106,2023-03-10T02:06:38Z,5970000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M56.00S,2023-03-10T02:06:20.7Z,4,REGULAR,substitution,in,[],1629023,,,1610612765,93,106,2023-03-10T02:06:38Z,5980000,False,,,0,,SUB in: P. Washington,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M56.00S,2023-03-10T02:06:40.8Z,4,REGULAR,freethrow,2 of 2,[],1631093,,,1610612765,94,106,2023-03-10T02:06:40Z,6000000,False,,,0,,J. Ivey Free Throw 2 of 2 (14 PTS),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
605,PT05M41.00S,2023-03-10T02:06:54.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630647,,,1610612766,94,106,2023-03-10T02:07:07Z,6010000,False,,,0,,E. Omoruyi personal FOUL (5 PF) (Rozier 2 FT),"[1630647, 1626179]",1610612765.0,DET,,,,Omoruyi,E. Omoruyi,,,,,Mid-Range,16-24 Center,,,,203591.0,5.0,0.0,Rozier,1626179.0,,,,,,,,,,,,
607,PT05M41.00S,2023-03-10T02:07:19.2Z,4,REGULAR,freethrow,1 of 2,[],1626179,,,1610612766,94,106,2023-03-10T02:07:39Z,6030000,False,,,0,,MISS T. Rozier Free Throw 1 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
608,PT05M41.00S,2023-03-10T02:07:19.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612766,94,106,2023-03-10T02:07:39Z,6040000,False,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,607.0,,,,,,,,,,,,,,,,,
609,PT05M41.00S,2023-03-10T02:07:19.2Z,4,REGULAR,freethrow,2 of 2,[],1626179,,,1610612766,94,106,2023-03-10T02:07:39Z,6050000,False,,,0,,MISS T. Rozier Free Throw 2 of 2,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
610,PT05M39.00S,2023-03-10T02:07:21.2Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,94,106,2023-03-10T02:07:39Z,6060000,False,,,0,,I. Livers REBOUND (Off:0 Def:4),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,,,,,609.0,,,,,,4.0,4.0,0.0,,,,,,,,,
611,PT05M35.00S,2023-03-10T02:07:45.5Z,4,REGULAR,foul,personal,[],1626179,,,1610612765,94,106,2023-03-10T02:08:00Z,6070000,False,,,0,,T. Rozier personal FOUL (5 PF),"[1626179, 1631093]",1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Mid-Range,16-24 Right,,,,200834.0,5.0,0.0,Ivey,1631093.0,,,,,,,,,,,,
613,PT05M35.00S,2023-03-10T02:07:51.6Z,4,REGULAR,substitution,out,[],1630165,,,1610612765,94,106,2023-03-10T02:08:00Z,6090000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT05M35.00S,2023-03-10T02:07:51.6Z,4,REGULAR,substitution,out,[],1626179,,,1610612765,94,106,2023-03-10T02:08:00Z,6100000,False,,,0,,SUB out: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT05M35.00S,2023-03-10T02:07:51.6Z,4,REGULAR,substitution,in,[],202709,,,1610612765,94,106,2023-03-10T02:08:00Z,6110000,False,,,0,,SUB in: C. Joseph,[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT05M35.00S,2023-03-10T02:07:51.6Z,4,REGULAR,substitution,in,[],1628372,,,1610612765,94,106,2023-03-10T02:08:00Z,6120000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT05M20.00S,2023-03-10T02:08:23.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,13.61695137976347,50.245098039215684,1610612765,96,106,2023-03-10T02:08:28Z,6130000,False,-1.0,75.0,1,left,J. Ivey 7' driving floating Jump Shot (16 PTS),[1631093],1610612765.0,DET,driving floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,7.55,Made,,,,,,,,,,16.0,,,,,,,,
618,PT04M55.00S,2023-03-10T02:08:48.2Z,4,REGULAR,3pt,Jump Shot,[],1626162,92.06636005256242,96.07843137254902,1610612766,96,106,2023-03-10T02:08:53Z,6140000,False,230.0,22.0,1,right,MISS K. Oubre Jr. 3PT,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,23.15,Missed,,,,,,,,,,,,,,,,,,
619,PT04M51.00S,2023-03-10T02:08:52.2Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,96,106,2023-03-10T02:08:53Z,6150000,False,,,0,,N. Richards REBOUND (Off:3 Def:5),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Right Corner 3,24+ Right,,,618.0,,,,,,8.0,5.0,3.0,,,,,,,,,
620,PT04M50.00S,2023-03-10T02:08:54.6Z,4,REGULAR,turnover,lost ball,[],1630208,,,1610612766,96,106,2023-03-10T02:08:59Z,6160000,False,,,0,,N. Richards lost ball TURNOVER (1 TO),"[1630208, 202709]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,1.0,Joseph,202709.0,,
621,PT04M50.00S,2023-03-10T02:08:54.6Z,4,REGULAR,steal,,[],202709,,,1610612765,96,106,2023-03-10T02:08:56Z,6170000,False,,,0,,C. Joseph STEAL (2 STL),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
622,PT04M42.00S,2023-03-10T02:09:01.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631093,31.225361366622867,36.029411764705884,1610612765,96,106,2023-03-10T02:09:08Z,6180000,False,70.0,241.0,1,left,MISS J. Ivey 25' step back 3PT,[1631093],1610612765.0,DET,step back,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,25.09,Missed,,,,,,,,,,,,,,,,,,
623,PT04M40.00S,2023-03-10T02:09:03.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,96,106,2023-03-10T02:16:20Z,6190000,False,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Center,,,622.0,,,,,,,,,,,,,,,,,
624,PT04M40.00S,2023-03-10T02:09:08.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630164,,,1610612766,96,106,2023-03-10T02:09:19Z,6200000,False,,,0,,J. Wiseman loose ball personal FOUL (3 PF) (Washington 2 FT),"[1630164, 1629023]",1610612765.0,DET,loose ball,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,202053.0,3.0,1.0,Washington,1629023.0,,,,,,,,,,,,
626,PT04M40.00S,2023-03-10T02:09:41.7Z,4,REGULAR,freethrow,1 of 2,[],1629023,,,1610612766,96,107,2023-03-10T02:09:41Z,6220000,False,,,0,,P. Washington Free Throw 1 of 2 (19 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,,,,19.0,,,,,,,,
627,PT04M40.00S,2023-03-10T02:10:02.6Z,4,REGULAR,freethrow,2 of 2,[],1629023,,,1610612766,96,108,2023-03-10T02:10:02Z,6230000,False,,,0,,P. Washington Free Throw 2 of 2 (20 PTS),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
628,PT04M24.00S,2023-03-10T02:10:20.4Z,4,REGULAR,3pt,Jump Shot,[],1631093,31.750985545335087,65.68627450980392,1610612765,96,108,2023-03-10T02:10:24Z,6240000,False,-78.0,246.0,1,left,MISS J. Ivey 25' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,25.82,Missed,,,,,,,,,,,,,,,,,,
629,PT04M21.00S,2023-03-10T02:10:23.4Z,4,REGULAR,rebound,offensive,[],1631093,,,1610612765,96,108,2023-03-10T02:10:24Z,6250000,False,,,0,,J. Ivey REBOUND (Off:2 Def:1),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Center,,,628.0,,,,,,3.0,1.0,2.0,,,,,,,,,
630,PT04M09.00S,2023-03-10T02:10:35.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202709,4.681340341655716,71.07843137254902,1610612765,96,108,2023-03-10T02:11:00Z,6260000,False,-105.0,-8.0,1,left,MISS C. Joseph 10' step back Shot,[202709],1610612765.0,DET,step back,,,Joseph,C. Joseph,,,,,Mid-Range,8-16 Left,10.57,Missed,,,,,,,,,,,,,,,,,,
631,PT04M05.00S,2023-03-10T02:10:39.8Z,4,REGULAR,rebound,defensive,[],1630208,,,1610612766,96,108,2023-03-10T02:10:42Z,6270000,False,,,0,,N. Richards REBOUND (Off:3 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,630.0,,,,,,9.0,6.0,3.0,,,,,,,,,
632,PT03M58.00S,2023-03-10T02:10:50.7Z,4,REGULAR,foul,offensive,[],1630208,,,1610612766,96,108,2023-03-10T02:11:08Z,6280000,False,,,0,,N. Richards offensive FOUL (2 PF),"[1630208, 202709]",1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right Center,,,,203591.0,2.0,0.0,Joseph,202709.0,,,,,,,,,,,,
634,PT03M58.00S,2023-03-10T02:10:50.7Z,4,REGULAR,turnover,offensive foul,[],1630208,,,1610612766,96,108,2023-03-10T02:10:50Z,6300000,False,,,0,,N. Richards offensive foul TURNOVER (2 TO),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Mid-Range,16-24 Right Center,,,,203591.0,,,,,,,,,,,,2.0,,,,
635,PT03M58.00S,2023-03-10T02:10:59.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,96,108,2023-03-10T02:11:23Z,6310000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT03M58.00S,2023-03-10T02:13:27.5Z,4,REGULAR,substitution,out,[],1628372,,,1610612765,96,108,2023-03-10T02:13:48Z,6320000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612766.0,CHA,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT03M58.00S,2023-03-10T02:13:27.5Z,4,REGULAR,substitution,in,[],1626179,,,1610612765,96,108,2023-03-10T02:13:48Z,6330000,False,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT03M51.00S,2023-03-10T02:13:58.5Z,4,REGULAR,turnover,traveling,[],1631093,,,1610612765,96,108,2023-03-10T02:14:06Z,6340000,False,,,0,,J. Ivey traveling TURNOVER (7 TO),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,200834.0,,,,,,,,,,,,7.0,,,,
639,PT03M37.00S,2023-03-10T02:14:22.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1626179,93.24901445466492,53.431372549019606,1610612766,96,110,2023-03-10T02:14:34Z,6350000,False,17.0,11.0,1,right,T. Rozier driving Layup (21 PTS) (P. Washington 1 AST),"[1626179, 1629023]",1610612766.0,CHA,driving,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,2.04,Made,,,,,,,,,,21.0,P. Washington,1629023.0,1.0,,,,,
641,PT03M24.00S,2023-03-10T02:14:36.0Z,4,REGULAR,2pt,Jump Shot,[],1630587,24.26084099868594,41.17647058823529,1610612765,98,110,2023-03-10T02:14:42Z,6370000,False,44.0,176.0,1,left,I. Livers 18' step back Jump Shot (13 PTS) (J. Ivey 6 AST),"[1630587, 1631093]",1610612765.0,DET,step back,,,Livers,I. Livers,,,,,Mid-Range,16-24 Center,18.11,Made,,,,,,,,,,13.0,J. Ivey,1631093.0,6.0,,,,,
643,PT03M02.00S,2023-03-10T02:14:59.0Z,4,REGULAR,2pt,Hook,[],1629023,92.46057818659659,67.8921568627451,1610612766,98,110,2023-03-10T02:18:20Z,6390000,False,89.0,18.0,1,right,MISS P. Washington 9' Hook,[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Mid-Range,8-16 Right,9.14,Missed,,,,,,,,,,,,,,,,,,
644,PT02M58.00S,2023-03-10T02:15:03.0Z,4,REGULAR,rebound,defensive,[],1630587,,,1610612765,98,110,2023-03-10T02:18:20Z,6400000,False,,,0,,I. Livers REBOUND (Off:0 Def:5),[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Mid-Range,8-16 Right,,,643.0,,,,,,5.0,5.0,0.0,,,,,,,,,
645,PT02M54.00S,2023-03-10T02:15:06.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631093,5.863994743758213,45.588235294117645,1610612765,98,110,2023-03-10T02:15:13Z,6410000,False,22.0,3.0,1,left,MISS J. Ivey running Layup - blocked,"[1631093, 1630208]",1610612765.0,DET,running,,,Ivey,J. Ivey,,,,,Restricted Area,0-8 Center,2.23,Missed,,,,,,,,,,,,,,,,,Richards,1630208.0
646,PT02M54.00S,2023-03-10T02:15:06.6Z,4,REGULAR,block,,[],1630208,,,1610612765,98,110,2023-03-10T02:15:08Z,6420000,False,,,0,,N. Richards BLOCK (2 BLK),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
647,PT02M54.00S,2023-03-10T02:15:06.6Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,98,110,2023-03-10T02:15:13Z,6430000,False,,,0,,G. Hayward REBOUND (Off:0 Def:4),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,645.0,,,,,,4.0,4.0,0.0,,,,,,,,,
648,PT02M40.00S,2023-03-10T02:15:23.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202330,88.64980289093299,54.41176470588235,1610612766,98,110,2023-03-10T02:23:08Z,6440000,False,22.0,54.0,1,right,MISS G. Hayward pullup Shot,[202330],1610612766.0,CHA,pullup,,,Hayward,G. Hayward,,,,,In The Paint (Non-RA),0-8 Center,5.85,Missed,,,,,,,,,,,,,,,,,,
649,PT02M37.00S,2023-03-10T02:15:26.6Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612766,98,110,2023-03-10T02:23:08Z,6450000,False,,,0,,N. Richards REBOUND (Off:4 Def:6),[1630208],1610612766.0,CHA,,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,648.0,,,,,,10.0,6.0,4.0,,,,,,,,,
667,PT02M37.00S,2023-03-10T02:15:31.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,93.61038107752957,51.71568627450981,1610612766,98,110,2023-03-10T02:24:12Z,6455000,False,9.0,8.0,1,right,MISS N. Richards tip Layup,[1630208],1610612766.0,CHA,tip,,,Richards,N. Richards,,,,,Restricted Area,0-8 Center,1.15,Missed,,,,,,,,,,,,,,,,,,
668,PT02M33.00S,2023-03-10T02:15:35.8Z,4,REGULAR,rebound,offensive,[],1626179,,,1610612766,98,110,2023-03-10T02:24:12Z,6457500,False,,,0,,T. Rozier REBOUND (Off:2 Def:4),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,Restricted Area,0-8 Center,,,667.0,,,,,,6.0,4.0,2.0,,,,,,,,,
650,PT02M20.00S,2023-03-10T02:15:40.0Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626179,67.7562417871222,35.294117647058826,1610612766,98,110,2023-03-10T02:24:12Z,6460000,False,-74.0,251.0,1,right,MISS T. Rozier 26' pullup 3PT,[1626179],1610612766.0,CHA,pullup,,,Rozier,T. Rozier,,,,,Above the Break 3,24+ Center,26.12,Missed,,,,,,,,,,,,,,,,,,
651,PT02M18.00S,2023-03-10T02:15:42.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612765,98,110,2023-03-10T02:15:47Z,6470000,False,,,0,,TEAM defensive REBOUND,[],1610612765.0,DET,,,,,,,,,,Above the Break 3,24+ Center,,,650.0,,,,,,,,,,,,,,,,,
653,PT02M02.00S,2023-03-10T02:16:11.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,7.5722733245729295,53.92156862745098,1610612765,98,110,2023-03-10T02:16:14Z,6490000,False,-20.0,19.0,1,left,MISS J. Wiseman floating Shot,[1630164],1610612765.0,DET,floating,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
654,PT02M01.00S,2023-03-10T02:16:12.8Z,4,REGULAR,rebound,defensive,[],202330,,,1610612766,98,110,2023-03-10T02:16:14Z,6500000,False,,,0,,G. Hayward REBOUND (Off:0 Def:5),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Restricted Area,0-8 Center,,,653.0,,,,,,5.0,5.0,0.0,,,,,,,,,
655,PT01M43.00S,2023-03-10T02:16:31.4Z,4,REGULAR,3pt,Jump Shot,[],1626162,62.5,43.38235294117647,1610612766,98,113,2023-03-10T02:16:38Z,6510000,False,-33.0,300.0,1,right,K. Oubre Jr. 30' 3PT  (27 PTS) (T. Rozier 9 AST),"[1626162, 1626179]",1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,Above the Break 3,24+ Center,30.18,Made,,,,,,,,,,27.0,T. Rozier,1626179.0,9.0,,,,,
657,PT01M30.00S,2023-03-10T02:16:48.8Z,4,REGULAR,3pt,Jump Shot,[],1630587,6.389618922470433,4.411764705882353,1610612765,98,113,2023-03-10T02:16:54Z,6530000,False,228.0,8.0,1,left,MISS I. Livers 3PT,[1630587],1610612765.0,DET,,,,Livers,I. Livers,,,,,Right Corner 3,24+ Right,22.8,Missed,,,,,,,,,,,,,,,,,,
658,PT01M25.00S,2023-03-10T02:16:53.8Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612766,98,113,2023-03-10T02:16:54Z,6540000,False,,,0,,P. Washington REBOUND (Off:0 Def:5),[1629023],1610612766.0,CHA,,,,Washington,P. Washington,,,,,Right Corner 3,24+ Right,,,657.0,,,,,,5.0,5.0,0.0,,,,,,,,,
659,PT01M04.00S,2023-03-10T02:17:13.8Z,4,REGULAR,3pt,Jump Shot,[],202330,88.51839684625493,1.715686274509804,1610612766,98,113,2023-03-10T02:17:20Z,6550000,False,-241.0,55.0,1,right,MISS G. Hayward 24' 3PT,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,Left Corner 3,24+ Left,24.77,Missed,,,,,,,,,,,,,,,,,,
660,PT01M00.00S,2023-03-10T02:17:17.8Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,98,113,2023-03-10T02:17:20Z,6560000,False,,,0,,J. Wiseman REBOUND (Off:3 Def:10),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Left Corner 3,24+ Left,,,659.0,,,,,,13.0,10.0,3.0,,,,,,,,,
661,PT00M51.70S,2023-03-10T02:17:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,6.1268068331143235,52.450980392156865,1610612765,100,113,2023-03-10T02:17:33Z,6570000,False,-12.0,5.0,1,left,J. Wiseman Layup (16 PTS) (C. Joseph 3 AST),"[1630164, 202709]",1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,1.33,Made,,,,,,,,,,16.0,C. Joseph,202709.0,3.0,,,,,
663,PT00M27.60S,2023-03-10T02:18:03.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,100,113,2023-03-10T02:18:10Z,6590000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,,,,200834.0,,,,,,,,,,,,,,,,
664,PT00M20.30S,2023-03-10T02:18:17.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202709,32.14520367936925,64.4607843137255,1610612765,103,113,2023-03-10T02:18:24Z,6600000,False,-72.0,250.0,1,left,C. Joseph 26' 3PT  (17 PTS),[202709],1610612765.0,DET,,,,Joseph,C. Joseph,,,,,Above the Break 3,24+ Center,26.0,Made,,,,,,,,,,17.0,,,,,,,,
665,PT00M00.00S,2023-03-10T02:18:42.7Z,4,REGULAR,period,end,[],0,,,1610612766,103,113,2023-03-10T02:18:42Z,6610000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M00.00S,2023-03-10T02:18:45.7Z,4,REGULAR,game,end,[],0,,,0,103,113,2023-03-10T02:18:45Z,6620000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
