actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
668,PT06M04.00S,2025-10-26T22:08:38.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1627759,9.904730617608408,42.15686274509803,1610612738,105,98,2025-10-26T22:21:25Z,6630000,False,39.0,41.0,1,left,MISS J. Brown driving Layup - blocked,"[1627759, 1631105]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,In The Paint (Non-RA),0-8 Center,5.64,Missed,,Duren,1631105.0,,,,,,,,,,,,,,,
669,PT06M04.00S,2025-10-26T22:08:38.0Z,4,REGULAR,block,,[],1631105,,,1610612738,105,98,2025-10-26T22:08:42Z,6640000,False,,,0,,J. Duren BLOCK (2 BLK),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
670,PT05M59.00S,2025-10-26T22:08:43.0Z,4,REGULAR,rebound,defensive,[],202699,,,1610612765,105,98,2025-10-26T22:08:48Z,6650000,False,,,0,,T. Harris REBOUND (Off:1 Def:6),[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,668.0,,,,,,,,,7.0,6.0,1.0,,,
671,PT05M58.00S,2025-10-26T22:08:44.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1641842,90.19382391590013,49.754901960784316,1610612765,107,98,2025-10-26T22:08:52Z,6660000,False,-1.0,40.0,1,right,R. Holland II running Layup (7 PTS) (T. Harris 3 AST),"[1641842, 202699]",1610612765.0,DET,running,,,Holland II,R. Holland II,,,,,Restricted Area,0-8 Center,3.97,Made,7.0,,,,T. Harris,202699.0,3.0,,,,,,,,,,,
673,PT05M39.00S,2025-10-26T22:09:03.7Z,4,REGULAR,3pt,Jump Shot,[],1628401,33.820630749014455,37.5,1610612738,107,101,2025-10-26T22:22:11Z,6680000,False,62.0,265.0,1,left,D. White 27' 3PT pullup (15 PTS),[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,27.27,Made,15.0,,,,,,,,,,,,,,,,,
674,PT05M23.00S,2025-10-26T22:09:19.0Z,4,REGULAR,3pt,Jump Shot,[],1641842,87.56570302233902,97.54901960784314,1610612765,107,101,2025-10-26T22:09:23Z,6690000,False,238.0,64.0,1,right,MISS R. Holland II 24' 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
675,PT05M21.00S,2025-10-26T22:09:21.7Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,107,101,2025-10-26T22:09:21Z,6700000,False,,,0,,J. Duren REBOUND (Off:7 Def:8),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Right Corner 3,24+ Right,,,,,,674.0,,,,,,,,,15.0,8.0,7.0,,,
676,PT05M17.00S,2025-10-26T22:09:25.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641842,89.01116951379764,97.54901960784314,1610612765,107,101,2025-10-26T22:09:31Z,6710000,False,238.0,51.0,1,right,MISS R. Holland II 24' 3PT,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,Right Corner 3,24+ Right,24.31,Missed,,,,,,,,,,,,,,,,,,
677,PT05M13.00S,2025-10-26T22:09:29.5Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,107,101,2025-10-26T22:09:31Z,6720000,False,,,0,,S. Hauser REBOUND (Off:1 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Right Corner 3,24+ Right,,,,,,676.0,,,,,,,,,4.0,3.0,1.0,,,
678,PT05M10.00S,2025-10-26T22:09:35.5Z,4,REGULAR,foul,personal,[],1641709,,,1610612738,107,101,2025-10-26T22:10:05Z,6730000,False,,,0,,A. Thompson personal FOUL (2 PF),"[1641709, 1630202]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,101283.0,2.0,0.0,Pritchard,1630202.0,,,,,,
680,PT05M10.00S,2025-10-26T22:09:48.9Z,4,REGULAR,substitution,out,[],1641842,,,1610612738,107,101,2025-10-26T22:09:52Z,6750000,False,,,0,,SUB out: R. Holland II,[1641842],1610612765.0,DET,,,,Holland II,R. Holland II,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PT05M10.00S,2025-10-26T22:09:48.9Z,4,REGULAR,substitution,in,[],1630595,,,1610612738,107,101,2025-10-26T22:09:52Z,6760000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT05M03.00S,2025-10-26T22:10:09.5Z,4,REGULAR,3pt,Jump Shot,[],1630573,32.90078843626807,30.637254901960787,1610612738,107,101,2025-10-26T22:10:17Z,6770000,False,97.0,257.0,1,left,MISS S. Hauser 27' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,27.44,Missed,,,,,,,,,,,,,,,,,,
683,PT05M03.00S,2025-10-26T22:10:09.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612738,107,101,2025-10-26T22:10:17Z,6780000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,682.0,,,,,,,,,,,,,,
685,PT05M03.00S,2025-10-26T22:10:16.8Z,4,REGULAR,substitution,out,[],1629674,,,1610612738,107,101,2025-10-26T22:10:22Z,6800000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT05M03.00S,2025-10-26T22:10:16.8Z,4,REGULAR,substitution,in,[],1630568,,,1610612738,107,101,2025-10-26T22:10:22Z,6810000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT04M56.00S,2025-10-26T22:10:36.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612738,107,101,2025-10-26T22:10:47Z,6820000,False,,,0,,T. Harris shooting personal FOUL (3 PF) (Brown 2 FT),"[202699, 1627759]",1610612765.0,DET,shooting,,,Harris,T. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,101283.0,3.0,0.0,Brown,1627759.0,,,,,,
689,PT04M56.00S,2025-10-26T22:11:07.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627759,,,1610612738,107,102,2025-10-26T22:11:07Z,6840000,False,,,0,,J. Brown Free Throw 1 of 2 (37 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,37.0,,,,,,,,,,,,,,,,,
690,PT04M56.00S,2025-10-26T22:11:08.4Z,4,REGULAR,substitution,out,[],1630202,,,1610612738,107,102,2025-10-26T22:11:20Z,6850000,False,,,0,,SUB out: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT04M56.00S,2025-10-26T22:11:08.4Z,4,REGULAR,substitution,out,[],1630573,,,1610612738,107,102,2025-10-26T22:11:20Z,6860000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT04M56.00S,2025-10-26T22:11:08.4Z,4,REGULAR,substitution,in,[],1642864,,,1610612738,107,102,2025-10-26T22:11:20Z,6870000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT04M56.00S,2025-10-26T22:11:08.4Z,4,REGULAR,substitution,in,[],1631169,,,1610612738,107,102,2025-10-26T22:11:20Z,6880000,False,,,0,,SUB in: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT04M56.00S,2025-10-26T22:11:32.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627759,,,1610612738,107,103,2025-10-26T22:11:32Z,6890000,False,,,0,,J. Brown Free Throw 2 of 2 (38 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,38.0,,,,,,,,,,,,,,,,,
695,PT04M43.00S,2025-10-26T22:11:47.7Z,4,REGULAR,3pt,Jump Shot,[],1629130,69.95729303547964,78.67647058823529,1610612765,107,103,2025-10-26T22:11:53Z,6900000,False,143.0,230.0,1,right,MISS D. Robinson 27' 3PT,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,Above the Break 3,24+ Right Center,27.1,Missed,,,,,,,,,,,,,,,,,,
696,PT04M36.00S,2025-10-26T22:11:54.7Z,4,REGULAR,rebound,defensive,[],1642864,,,1610612738,107,103,2025-10-26T22:11:53Z,6910000,False,,,0,,H. González REBOUND (Off:0 Def:1),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,,,,,,695.0,,,,,,,,,1.0,1.0,0.0,,,
697,PT04M25.00S,2025-10-26T22:12:05.4Z,4,REGULAR,3pt,Jump Shot,[],1628401,37.10578186596584,77.94117647058823,1610612738,107,103,2025-10-26T22:23:43Z,6920000,False,-140.0,296.0,1,left,MISS D. White 32' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Left Center,32.76,Missed,,,,,,,,,,,,,,,,,,
698,PT04M20.00S,2025-10-26T22:12:10.4Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,107,103,2025-10-26T22:12:09Z,6930000,False,,,0,,J. Duren REBOUND (Off:7 Def:9),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Left Center,,,,,,697.0,,,,,,,,,16.0,9.0,7.0,,,
699,PT04M08.00S,2025-10-26T22:12:20.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1631105,92.42772667542707,56.61764705882353,1610612765,109,103,2025-10-26T22:12:29Z,6940000,False,33.0,19.0,1,right,J. Duren alley-oop DUNK (24 PTS) (T. Harris 4 AST),"[1631105, 202699]",1610612765.0,DET,alley-oop,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,3.8,Made,24.0,,,,T. Harris,202699.0,4.0,,,,,,,,,,,
701,PT03M53.00S,2025-10-26T22:12:39.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641709,,,1610612738,109,103,2025-10-26T22:12:50Z,6960000,False,,,0,,A. Thompson personal FOUL (3 PF) (Brown 2 FT),"[1641709, 1627759]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,1627534.0,3.0,0.0,Brown,1627759.0,,,,,,
703,PT03M53.00S,2025-10-26T22:13:07.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612738,109,103,2025-10-26T22:13:07Z,6980000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT03M53.00S,2025-10-26T22:15:32.9Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,109,103,2025-10-26T22:15:32Z,7000000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
708,PT03M53.00S,2025-10-26T22:15:32.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,109,103,2025-10-26T22:15:32Z,7010000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,707.0,,,,,,,,,,,,,,
709,PT03M53.00S,2025-10-26T22:15:34.1Z,4,REGULAR,substitution,out,[],1642864,,,1610612738,109,103,2025-10-26T22:15:46Z,7020000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT03M53.00S,2025-10-26T22:15:34.1Z,4,REGULAR,substitution,out,[],1631169,,,1610612738,109,103,2025-10-26T22:15:46Z,7030000,False,,,0,,SUB out: J. Minott,[1631169],1610612738.0,BOS,,,,Minott,J. Minott,,,,,,,,,,,,,,,,,,,,,,,,,,
711,PT03M53.00S,2025-10-26T22:15:34.1Z,4,REGULAR,substitution,in,[],1630573,,,1610612738,109,103,2025-10-26T22:15:46Z,7040000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT03M53.00S,2025-10-26T22:15:34.1Z,4,REGULAR,substitution,in,[],1630202,,,1610612738,109,103,2025-10-26T22:15:46Z,7050000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT03M53.00S,2025-10-26T22:15:53.1Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,109,104,2025-10-26T22:15:53Z,7060000,False,,,0,,J. Brown Free Throw 2 of 2 (39 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,39.0,,,,,,,,,,,,,,,,,
714,PT03M29.00S,2025-10-26T22:16:21.2Z,4,REGULAR,3pt,Jump Shot,[],202699,71.92838370565046,81.12745098039215,1610612765,109,104,2025-10-26T22:16:26Z,7070000,False,156.0,211.0,1,right,MISS T. Harris 26' 3PT,[202699],1610612765.0,DET,,,,Harris,T. Harris,,,,,Above the Break 3,24+ Right Center,26.25,Missed,,,,,,,,,,,,,,,,,,
715,PT03M26.00S,2025-10-26T22:16:24.2Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,109,104,2025-10-26T22:16:26Z,7080000,False,,,0,,P. Pritchard REBOUND (Off:3 Def:7),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Right Center,,,,,,714.0,,,,,,,,,10.0,7.0,3.0,,,
716,PT03M21.00S,2025-10-26T22:16:29.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630202,5.962549277266746,44.85294117647059,1610612738,109,106,2025-10-26T22:25:39Z,7090000,False,26.0,4.0,1,left,P. Pritchard running Layup (19 PTS),[1630202],1610612738.0,BOS,running,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,2.59,Made,19.0,,,,,,,,,,,,,,,,,
717,PT02M59.00S,2025-10-26T22:16:51.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,92.42772667542707,37.99019607843137,1610612765,109,106,2025-10-26T22:16:56Z,7100000,False,-60.0,19.0,1,right,MISS T. Harris 6' driving Layup,[202699],1610612765.0,DET,driving,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,,,,,,,,,,,,,,,,,,
718,PT02M58.00S,2025-10-26T22:16:52.9Z,4,REGULAR,rebound,offensive,[],1631105,,,1610612765,109,106,2025-10-26T22:16:52Z,7110000,False,,,0,,J. Duren REBOUND (Off:8 Def:9),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,In The Paint (Non-RA),0-8 Center,,,,,,717.0,,,,,,,,,17.0,9.0,8.0,,,
719,PT02M57.00S,2025-10-26T22:16:53.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631105,92.0335085413929,46.07843137254902,1610612765,109,106,2025-10-26T22:26:35Z,7120000,False,-20.0,22.0,1,right,MISS J. Duren putback Layup,[1631105],1610612765.0,DET,putback,,,Duren,J. Duren,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,,,,,
720,PT02M57.00S,2025-10-26T22:16:53.8Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,109,106,2025-10-26T22:17:01Z,7130000,False,,,0,,A. Thompson REBOUND (Off:3 Def:7),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,719.0,,,,,,,,,10.0,7.0,3.0,,,
721,PT02M51.00S,2025-10-26T22:17:00.5Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1641709,94.40999984741211,50.0,1610612765,111,106,2025-10-27T00:02:03Z,7140000,False,0.0,0.0,1,right,A. Thompson tip DUNK (19 PTS),[1641709],1610612765.0,DET,tip,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,0.0,Made,19.0,,,,,,,,,,,,,,,,,
722,PT02M47.00S,2025-10-26T22:17:03.8Z,4,REGULAR,3pt,Jump Shot,[],1630573,32.769382391590014,36.76470588235294,1610612738,111,106,2025-10-26T22:26:54Z,7150000,False,66.0,256.0,1,left,MISS S. Hauser 26' pullup 3PT,[1630573],1610612738.0,BOS,pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,26.39,Missed,,,,,,,,,,,,,,,,,,
723,PT02M44.00S,2025-10-26T22:17:06.8Z,4,REGULAR,rebound,defensive,[],1631105,,,1610612765,111,106,2025-10-26T22:17:08Z,7160000,False,,,0,,J. Duren REBOUND (Off:8 Def:10),[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,Above the Break 3,24+ Center,,,,,,722.0,,,,,,,,,18.0,10.0,8.0,,,
724,PT02M37.00S,2025-10-26T22:17:13.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630595,92.16491458607096,56.372549019607845,1610612765,111,106,2025-10-26T22:17:18Z,7170000,False,32.0,21.0,1,right,MISS C. Cunningham driving Layup,[1630595],1610612765.0,DET,driving,,,Cunningham,C. Cunningham,,,,,Restricted Area,0-8 Center,3.82,Missed,,,,,,,,,,,,,,,,,,
725,PT02M36.00S,2025-10-26T22:17:15.8Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,111,106,2025-10-26T22:17:15Z,7180000,False,,,0,,A. Thompson REBOUND (Off:4 Def:7),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,724.0,,,,,,,,,11.0,7.0,4.0,,,
726,PT02M36.00S,2025-10-26T22:17:17.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1641709,90.8508541392904,50.73529411764706,1610612765,113,106,2025-10-26T22:27:27Z,7190000,False,4.0,34.0,1,right,A. Thompson putback Layup (21 PTS),[1641709],1610612765.0,DET,putback,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,3.37,Made,21.0,,,,,,,,,,,,,,,,,
727,PT02M36.00S,2025-10-26T22:17:20.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630573,,,1610612765,113,106,2025-10-26T22:17:31Z,7200000,False,,,0,,S. Hauser shooting personal FOUL (1 PF) (Thompson 1 FT),"[1630573, 1641709]",1610612738.0,BOS,shooting,,,Hauser,S. Hauser,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,101283.0,1.0,0.0,Thompson,1641709.0,,,,,,
729,PT02M36.00S,2025-10-26T22:17:33.4Z,4,REGULAR,substitution,out,[],1629130,,,1610612765,113,106,2025-10-26T22:18:06Z,7220000,False,,,0,,SUB out: D. Robinson,[1629130],1610612765.0,DET,,,,Robinson,D. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
730,PT02M36.00S,2025-10-26T22:17:33.4Z,4,REGULAR,substitution,out,[],1630568,,,1610612765,113,106,2025-10-26T22:18:06Z,7230000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
731,PT02M36.00S,2025-10-26T22:17:33.4Z,4,REGULAR,substitution,in,[],1629750,,,1610612765,113,106,2025-10-26T22:18:06Z,7240000,False,,,0,,SUB in: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
732,PT02M36.00S,2025-10-26T22:17:33.4Z,4,REGULAR,substitution,in,[],1629674,,,1610612765,113,106,2025-10-26T22:18:06Z,7250000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
733,PT02M36.00S,2025-10-26T22:18:05.0Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1641709,,,1610612765,113,106,2025-10-26T22:18:05Z,7260000,False,,,0,,MISS A. Thompson Free Throw 1 of 1,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
734,PT02M33.00S,2025-10-26T22:18:06.9Z,4,REGULAR,rebound,defensive,[],1627759,,,1610612738,113,106,2025-10-26T22:18:06Z,7270000,False,,,0,,J. Brown REBOUND (Off:1 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,733.0,,,,,,,,,5.0,4.0,1.0,,,
735,PT02M28.00S,2025-10-26T22:18:11.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,8.327858081471746,44.85294117647059,1610612738,113,106,2025-10-26T22:18:19Z,7280000,False,26.0,26.0,1,left,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,3.64,Missed,,,,,,,,,,,,,,,,,,
736,PT02M26.00S,2025-10-26T22:18:14.4Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,113,106,2025-10-26T22:18:14Z,7290000,False,,,0,,J. Brown REBOUND (Off:2 Def:4),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,735.0,,,,,,,,,6.0,4.0,2.0,,,
737,PT02M19.00S,2025-10-26T22:18:22.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630202,19.8915900131406,39.950980392156865,1610612738,113,108,2025-10-26T22:18:26Z,7300000,False,50.0,134.0,1,left,P. Pritchard 14' fadeaway Jump Shot (21 PTS),[1630202],1610612738.0,BOS,fadeaway,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,14.36,Made,21.0,,,,,,,,,,,,,,,,,
738,PT01M49.00S,2025-10-26T22:18:50.3Z,4,REGULAR,3pt,Jump Shot,[],1630595,67.46057818659658,34.803921568627445,1610612765,113,108,2025-10-26T22:18:56Z,7310000,False,-76.0,253.0,1,right,MISS C. Cunningham 26' 3PT,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,Above the Break 3,24+ Center,26.46,Missed,,,,,,,,,,,,,,,,,,
739,PT01M46.00S,2025-10-26T22:18:53.3Z,4,REGULAR,rebound,offensive,[],1641709,,,1610612765,113,108,2025-10-26T22:18:56Z,7320000,False,,,0,,A. Thompson REBOUND (Off:5 Def:7),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,738.0,,,,,,,,,12.0,7.0,5.0,,,
740,PT01M46.00S,2025-10-26T22:18:54.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,89.93101182654402,52.94117647058824,1610612765,115,108,2025-10-26T22:18:59Z,7330000,False,15.0,42.0,1,right,T. Harris Layup (16 PTS) (A. Thompson 3 AST),"[202699, 1641709]",1610612765.0,DET,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,4.46,Made,16.0,,,,A. Thompson,1641709.0,3.0,,,,,,,,,,,
744,PT01M39.00S,2025-10-26T22:19:05.8Z,4,REGULAR,3pt,Jump Shot,[],1630573,24.753613666228645,16.666666666666657,1610612738,115,111,2025-10-26T22:19:11Z,7350000,False,167.0,180.0,1,left,S. Hauser 24' 3PT  (8 PTS) (P. Pritchard 4 AST),"[1630573, 1630202]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,24.55,Made,8.0,,,,P. Pritchard,1630202.0,4.0,,,,,,,,,,,
746,PT01M30.00S,2025-10-26T22:19:24.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628401,,,1610612765,115,111,2025-10-26T22:19:31Z,7370000,False,,,0,,D. White personal FOUL (3 PF) (Cunningham 2 FT),"[1628401, 1630595]",1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,,,,,101283.0,3.0,1.0,Cunningham,1630595.0,,,,,,
748,PT01M30.00S,2025-10-26T22:19:41.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612765,115,111,2025-10-26T22:19:41Z,7390000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,PT01M30.00S,2025-10-26T22:21:36.5Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,116,111,2025-10-26T22:21:36Z,7410000,False,,,0,,C. Cunningham Free Throw 1 of 2 (24 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
751,PT01M30.00S,2025-10-26T22:21:53.1Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,117,111,2025-10-26T22:21:53Z,7420000,False,,,0,,C. Cunningham Free Throw 2 of 2 (25 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
752,PT01M13.00S,2025-10-26T22:22:12.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641709,,,1610612738,117,111,2025-10-26T22:22:35Z,7430000,False,,,0,,A. Thompson shooting personal FOUL (4 PF) (Brown 2 FT),"[1641709, 1627759]",1610612765.0,DET,shooting,,,Thompson,A. Thompson,,,,,Mid-Range,8-16 Right,,,,,,,,,,1627534.0,4.0,0.0,Brown,1627759.0,,,,,,
754,PT01M13.00S,2025-10-26T22:22:46.0Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,117,112,2025-10-26T22:23:15Z,7450000,False,,,0,,J. Brown Free Throw 1 of 2 (40 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,Made,40.0,,,,,,,,,,,,,,,,,
755,PT01M13.00S,2025-10-26T22:22:47.6Z,4,REGULAR,substitution,out,[],1629750,,,1610612738,117,112,2025-10-26T22:22:55Z,7460000,False,,,0,,SUB out: J. Green,[1629750],1610612765.0,DET,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
756,PT01M13.00S,2025-10-26T22:22:47.6Z,4,REGULAR,substitution,out,[],1630573,,,1610612738,117,112,2025-10-26T22:22:55Z,7470000,False,,,0,,SUB out: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
