actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
657,PT05M11.00S,2023-11-03T03:20:30.7Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628381,5.590000152587891,50.0,1610612762,101,107,2023-11-03T03:20:30Z,6450000,False,0.0,0.0,1,left,J. Collins tip DUNK (20 PTS),[1628381],1610612762.0,UTA,tip,,,Collins,J. Collins,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,20.0,,,,,,,,
658,PT05M11.00S,2023-11-03T03:20:37.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612753,101,107,2023-11-03T03:20:43Z,6460000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,1627963.0,,,,,,,
659,PT04M57.00S,2023-11-03T03:21:02.9Z,4,REGULAR,3pt,Jump Shot,[],1631094,73.80091984231275,16.42156862745098,1610612753,101,107,2023-11-03T03:21:08Z,6470000,False,-168.0,194.0,1,right,MISS P. Banchero 25' step back 3PT,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,25.64,Missed,,,,,,,,,,,,,,,
660,PT04M54.00S,2023-11-03T03:21:05.9Z,4,REGULAR,rebound,offensive,[],1641710,,,1610612753,101,107,2023-11-03T03:21:08Z,6480000,False,,,0,,A. Black REBOUND (Off:1 Def:2),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,,,,,,,,659.0,3.0,2.0,1.0,,,,,,,,,
661,PT04M42.00S,2023-11-03T03:21:16.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630532,87.59855453350855,61.029411764705884,1610612753,101,107,2023-11-03T03:21:21Z,6490000,False,55.0,64.0,1,right,MISS F. Wagner 8' driving Layup,[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Right,,,,8.45,Missed,,,,,,,,,,,,,,,
662,PT04M41.00S,2023-11-03T03:21:17.6Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,101,107,2023-11-03T03:21:21Z,6500000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:5),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,661.0,6.0,5.0,1.0,,,,,,,,,
663,PT04M35.00S,2023-11-03T03:21:24.3Z,4,REGULAR,3pt,Jump Shot,[],203903,28.728646517739815,20.34313725490196,1610612762,101,107,2023-11-03T03:24:02Z,6510000,False,148.0,218.0,1,left,MISS J. Clarkson 26' pullup 3PT,[203903],1610612762.0,UTA,pullup,,,Clarkson,J. Clarkson,,,,,Above the Break 3,24+ Right Center,,,,26.32,Missed,,,,,,,,,,,,,,,
664,PT04M31.00S,2023-11-03T03:21:28.3Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,101,107,2023-11-03T03:21:29Z,6520000,False,,,0,,C. Anthony REBOUND (Off:0 Def:6),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,,,,,,,,663.0,6.0,6.0,0.0,,,,,,,,,
665,PT04M25.00S,2023-11-03T03:21:37.0Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612753,101,107,2023-11-03T03:21:41Z,6530000,False,,,0,,J. Collins shooting personal FOUL (4 PF) (Banchero 2 FT),"[1628381, 1631094]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,4.0,0.0,Banchero,1631094.0,,,
667,PT04M25.00S,2023-11-03T03:22:09.1Z,4,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,101,107,2023-11-03T03:22:09Z,6550000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
668,PT04M25.00S,2023-11-03T03:22:09.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,101,107,2023-11-03T03:22:09Z,6560000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,667.0,,,,,,,,,,,,
669,PT04M25.00S,2023-11-03T03:22:27.6Z,4,REGULAR,substitution,out,[],1630532,,,1610612753,101,107,2023-11-03T03:22:32Z,6570000,False,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT04M25.00S,2023-11-03T03:22:27.6Z,4,REGULAR,substitution,in,[],204060,,,1610612753,101,107,2023-11-03T03:22:32Z,6580000,False,,,0,,SUB in: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT04M25.00S,2023-11-03T03:22:51.8Z,4,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,101,108,2023-11-03T03:22:51Z,6590000,False,,,0,,P. Banchero Free Throw 2 of 2 (24 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,24.0,,,,,,,,
673,PT04M13.00S,2023-11-03T03:23:28.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203903,7.178055190538765,41.66666666666667,1610612762,101,108,2023-11-03T03:23:33Z,6610000,False,42.0,15.0,1,left,MISS J. Clarkson Layup,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),0-8 Center,,,,4.43,Missed,,,,,,,,,,,,,,,
674,PT04M13.00S,2023-11-03T03:23:28.6Z,4,REGULAR,rebound,offensive,[],203482,,,1610612762,101,108,2023-11-03T03:23:33Z,6620000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,673.0,2.0,1.0,1.0,,,,,,,,,
675,PT04M13.00S,2023-11-03T03:23:36.2Z,4,REGULAR,foul,personal,[],1628976,,,1610612762,101,108,2023-11-03T03:23:46Z,6630000,False,,,0,,W. Carter Jr. personal FOUL (3 PF),"[1628976, 203482]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,204058.0,3.0,0.0,Olynyk,203482.0,,,
677,PT04M07.00S,2023-11-03T03:24:06.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629659,9.674770039421814,43.872549019607845,1610612762,103,108,2023-11-03T03:24:11Z,6650000,False,31.0,38.0,1,left,T. Horton-Tucker driving Layup (15 PTS),[1629659],1610612762.0,UTA,driving,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,4.91,Made,,,,,,,15.0,,,,,,,,
678,PT03M51.00S,2023-11-03T03:24:23.3Z,4,REGULAR,3pt,Jump Shot,[],1630175,67.09921156373193,30.14705882352941,1610612753,103,108,2023-11-03T03:24:28Z,6660000,False,-99.0,257.0,1,right,MISS C. Anthony 27' 3PT,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Left Center,,,,27.53,Missed,,,,,,,,,,,,,,,
679,PT03M47.00S,2023-11-03T03:24:27.3Z,4,REGULAR,rebound,offensive,[],204060,,,1610612753,103,108,2023-11-03T03:24:28Z,6670000,False,,,0,,J. Ingles REBOUND (Off:1 Def:1),[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,Above the Break 3,24+ Left Center,,,,,,,,678.0,2.0,1.0,1.0,,,,,,,,,
680,PT03M42.00S,2023-11-03T03:24:34.9Z,4,REGULAR,foul,personal,['2freethrow'],1628381,,,1610612753,103,108,2023-11-03T03:24:41Z,6680000,False,,,0,,J. Collins shooting personal FOUL (5 PF) (Banchero 2 FT),"[1628381, 1631094]",1610612762.0,UTA,shooting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,5.0,0.0,Banchero,1631094.0,,,
682,PT03M42.00S,2023-11-03T03:25:03.2Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631094,,,1610612753,103,109,2023-11-03T03:25:03Z,6700000,False,,,0,,P. Banchero Free Throw 1 of 2 (25 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,25.0,,,,,,,,
683,PT03M42.00S,2023-11-03T03:25:06.0Z,4,REGULAR,substitution,out,[],1641710,,,1610612753,103,109,2023-11-03T03:25:08Z,6710000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT03M42.00S,2023-11-03T03:25:06.0Z,4,REGULAR,substitution,in,[],1630591,,,1610612753,103,109,2023-11-03T03:25:08Z,6720000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT03M42.00S,2023-11-03T03:25:25.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631094,,,1610612753,103,110,2023-11-03T03:25:25Z,6730000,False,,,0,,P. Banchero Free Throw 2 of 2 (26 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,Made,,,,,,,26.0,,,,,,,,
687,PT03M27.00S,2023-11-03T03:26:05.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628381,11.514454664914586,41.66666666666667,1610612762,103,110,2023-11-03T03:26:38Z,6750000,False,42.0,56.0,1,left,MISS J. Collins 6' driving Layup - blocked,"[1628381, 1631094]",1610612762.0,UTA,driving,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,6.96,Missed,Banchero,1631094.0,,,,,,,,,,,,,
688,PT03M27.00S,2023-11-03T03:26:05.7Z,4,REGULAR,block,,[],1631094,,,1610612762,103,110,2023-11-03T03:26:08Z,6760000,False,,,0,,P. Banchero BLOCK (2 BLK),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
689,PT03M27.00S,2023-11-03T03:26:05.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,103,110,2023-11-03T03:26:10Z,6770000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,687.0,,,,,,,,,,,,
691,PT03M25.00S,2023-11-03T03:26:22.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612762,103,110,2023-11-03T03:26:32Z,6790000,False,,,0,,J. Suggs personal FOUL (4 PF) (Clarkson 2 FT),"[1630591, 203903]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,1627963.0,4.0,0.0,Clarkson,203903.0,,,
693,PT03M25.00S,2023-11-03T03:26:49.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203903,,,1610612762,104,110,2023-11-03T03:26:49Z,6810000,False,,,0,,J. Clarkson Free Throw 1 of 2 (18 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,18.0,,,,,,,,
694,PT03M25.00S,2023-11-03T03:27:05.4Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203903,,,1610612762,105,110,2023-11-03T03:27:05Z,6820000,False,,,0,,J. Clarkson Free Throw 2 of 2 (19 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,19.0,,,,,,,,
695,PT03M22.00S,2023-11-03T03:27:19.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,105,110,2023-11-03T03:27:19Z,6830000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT03M22.00S,2023-11-03T03:28:24.3Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,105,110,2023-11-03T03:28:52Z,6840000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT03M22.00S,2023-11-03T03:28:24.3Z,4,REGULAR,substitution,in,[],1630532,,,1610612753,105,110,2023-11-03T03:28:52Z,6850000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT03M11.00S,2023-11-03T03:29:14.4Z,4,REGULAR,turnover,bad pass,[],1631094,,,1610612753,105,110,2023-11-03T03:29:19Z,6860000,False,,,0,,P. Banchero bad pass TURNOVER (5 TO),"[1631094, 203482]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Center,5.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,
699,PT03M11.00S,2023-11-03T03:29:14.4Z,4,REGULAR,steal,,[],203482,,,1610612762,105,110,2023-11-03T03:29:16Z,6870000,False,,,0,,K. Olynyk STEAL (2 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
700,PT02M55.00S,2023-11-03T03:29:29.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,4.02431011826544,1.9607843137254901,1610612762,105,110,2023-11-03T03:29:33Z,6880000,False,240.0,-15.0,1,left,MISS L. Markkanen 24' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Right Corner 3,24+ Right,,,,24.06,Missed,,,,,,,,,,,,,,,
701,PT02M54.00S,2023-11-03T03:29:30.9Z,4,REGULAR,rebound,offensive,[],203903,,,1610612762,105,110,2023-11-03T03:29:33Z,6890000,False,,,0,,J. Clarkson REBOUND (Off:3 Def:3),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,Right Corner 3,24+ Right,,,,,,,,700.0,6.0,3.0,3.0,,,,,,,,,
702,PT02M49.00S,2023-11-03T03:29:39.4Z,4,REGULAR,foul,offensive,[],1629659,,,1610612762,105,110,2023-11-03T03:29:45Z,6900000,False,,,0,,T. Horton-Tucker charge offensive FOUL (4 PF),"[1629659, 1630591]",1610612762.0,UTA,charge,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,204058.0,4.0,0.0,Suggs,1630591.0,,,
704,PT02M49.00S,2023-11-03T03:29:39.4Z,4,REGULAR,turnover,offensive foul,[],1629659,,,1610612762,105,110,2023-11-03T03:29:39Z,6920000,False,,,0,,T. Horton-Tucker offensive foul TURNOVER (2 TO),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,2.0,,,,,,,,,,,,204058.0,,,,,,,
705,PT02M32.00S,2023-11-03T03:30:14.2Z,4,REGULAR,turnover,lost ball,[],1630532,,,1610612753,105,110,2023-11-03T03:30:18Z,6930000,False,,,0,,F. Wagner lost ball TURNOVER (2 TO),"[1630532, 1629659]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Center,2.0,Horton-Tucker,1629659.0,,,,,,,,,,,,,,,,,
706,PT02M32.00S,2023-11-03T03:30:14.2Z,4,REGULAR,steal,,[],1629659,,,1610612762,105,110,2023-11-03T03:30:16Z,6940000,False,,,0,,T. Horton-Tucker STEAL (3 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
711,PT02M26.00S,2023-11-03T03:30:30.0Z,4,REGULAR,turnover,out-of-bounds,[],203903,,,1610612762,105,110,2023-11-03T03:33:41Z,6955000,False,,,0,,J. Clarkson bad pass out-of-bounds TURNOVER (6 TO),[203903],1610612762.0,UTA,bad pass,,,Clarkson,J. Clarkson,,,,,In The Paint (Non-RA),8-16 Center,6.0,,,,,,,,,,,,200832.0,,,,,,,
709,PT02M26.00S,2023-11-03T03:30:45.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612753,105,110,2023-11-03T03:34:06Z,6970000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT02M26.00S,2023-11-03T03:30:47.1Z,4,REGULAR,substitution,out,[],204060,,,1610612753,105,110,2023-11-03T03:33:54Z,6975000,False,,,0,,SUB out: J. Ingles,[204060],1610612753.0,ORL,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT02M26.00S,2023-11-03T03:30:47.1Z,4,REGULAR,substitution,in,[],1630175,,,1610612753,105,110,2023-11-03T03:33:54Z,6977500,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
712,PT02M17.00S,2023-11-03T03:33:44.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631094,92.85479632063075,45.09803921568628,1610612753,105,112,2023-11-03T03:33:53Z,6990000,False,-25.0,15.0,1,right,P. Banchero driving Layup (28 PTS),[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,2.86,Made,,,,,,,28.0,,,,,,,,
715,PT02M03.00S,2023-11-03T03:33:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,6.1268068331143235,53.67647058823529,1610612762,105,112,2023-11-03T03:34:09Z,7000000,False,-18.0,5.0,1,left,MISS T. Horton-Tucker driving reverse Layup - blocked,"[1629659, 1628976]",1610612762.0,UTA,driving reverse,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,,,,1.91,Missed,Carter Jr.,1628976.0,,,,,,,,,,,,,
716,PT02M03.00S,2023-11-03T03:33:59.0Z,4,REGULAR,block,,[],1628976,,,1610612762,105,112,2023-11-03T03:34:01Z,7010000,False,,,0,,W. Carter Jr. BLOCK (1 BLK),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
717,PT02M01.00S,2023-11-03T03:34:01.0Z,4,REGULAR,rebound,defensive,[],1630175,,,1610612753,105,112,2023-11-03T03:34:09Z,7020000,False,,,0,,C. Anthony REBOUND (Off:0 Def:7),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,715.0,7.0,7.0,0.0,,,,,,,,,
718,PT01M48.00S,2023-11-03T03:34:14.6Z,4,REGULAR,2pt,Jump Shot,[],1631094,85.49605781865965,11.27450980392157,1610612753,105,112,2023-11-03T03:34:19Z,7030000,False,-194.0,84.0,1,right,MISS P. Banchero 21' step back Shot,[1631094],1610612753.0,ORL,step back,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,,,,21.1,Missed,,,,,,,,,,,,,,,
719,PT01M45.00S,2023-11-03T03:34:17.6Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,105,112,2023-11-03T03:34:19Z,7040000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:6),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Mid-Range,16-24 Left,,,,,,,,718.0,7.0,6.0,1.0,,,,,,,,,
720,PT01M41.00S,2023-11-03T03:34:26.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630175,,,1610612762,105,112,2023-11-03T03:34:34Z,7050000,False,,,0,,C. Anthony personal FOUL (3 PF) (Clarkson 2 FT),"[1630175, 203903]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200832.0,3.0,0.0,Clarkson,203903.0,,,
722,PT01M41.00S,2023-11-03T03:34:55.9Z,4,REGULAR,freethrow,1 of 2,[],203903,,,1610612762,106,112,2023-11-03T03:34:55Z,7070000,False,,,0,,J. Clarkson Free Throw 1 of 2 (20 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,20.0,,,,,,,,
723,PT01M41.00S,2023-11-03T03:35:12.5Z,4,REGULAR,freethrow,2 of 2,[],203903,,,1610612762,107,112,2023-11-03T03:35:12Z,7080000,False,,,0,,J. Clarkson Free Throw 2 of 2 (21 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,Made,,,,,,,21.0,,,,,,,,
724,PT01M26.00S,2023-11-03T03:35:33.6Z,4,REGULAR,turnover,lost ball,[],1631094,,,1610612753,107,112,2023-11-03T03:35:37Z,7090000,False,,,0,,P. Banchero lost ball TURNOVER (6 TO),"[1631094, 203482]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left,6.0,Olynyk,203482.0,,,,,,,,,,,,,,,,,
725,PT01M26.00S,2023-11-03T03:35:33.6Z,4,REGULAR,steal,,[],203482,,,1610612762,107,112,2023-11-03T03:35:35Z,7100000,False,,,0,,K. Olynyk STEAL (3 STL),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left,,,,,,,,,,,,,,,,,,,,
726,PT01M15.00S,2023-11-03T03:35:44.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,30.436925098554536,63.725490196078425,1610612762,110,112,2023-11-03T03:35:52Z,7110000,False,-69.0,234.0,1,left,L. Markkanen 24' 3PT  (19 PTS) (T. Horton-Tucker 8 AST),"[1628374, 1629659]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,24.35,Made,,,,,,,19.0,,,,,,T. Horton-Tucker,1629659.0,8.0
728,PT01M04.00S,2023-11-03T03:36:06.7Z,4,REGULAR,foul,offensive,['inpenalty'],1628976,,,1610612753,110,112,2023-11-03T03:36:12Z,7130000,False,,,0,,W. Carter Jr. offensive FOUL (4 PF),"[1628976, 1629659]",1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,204058.0,4.0,0.0,Horton-Tucker,1629659.0,,,
730,PT01M04.00S,2023-11-03T03:36:06.7Z,4,REGULAR,turnover,offensive foul,[],1628976,,,1610612753,110,112,2023-11-03T03:36:06Z,7150000,False,,,0,,W. Carter Jr. offensive foul TURNOVER (2 TO),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Above the Break 3,24+ Center,2.0,,,,,,,,,,,,204058.0,,,,,,,
731,PT00M53.10S,2023-11-03T03:36:41.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628381,9.674770039421814,2.696078431372549,1610612762,110,112,2023-11-03T03:36:46Z,7160000,False,237.0,38.0,1,left,MISS J. Collins 3PT,[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,,,,23.96,Missed,,,,,,,,,,,,,,,
732,PT00M50.50S,2023-11-03T03:36:43.8Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,110,112,2023-11-03T03:36:46Z,7170000,False,,,0,,J. Suggs REBOUND (Off:2 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,,,,,,,,731.0,4.0,2.0,2.0,,,,,,,,,
733,PT00M33.00S,2023-11-03T03:37:02.0Z,4,REGULAR,2pt,Jump Shot,[],1630175,92.59198423127464,79.16666666666666,1610612753,110,112,2023-11-03T03:37:07Z,7180000,False,146.0,17.0,1,right,MISS C. Anthony 14' step back Shot,[1630175],1610612753.0,ORL,step back,,,Anthony,C. Anthony,,,,,Mid-Range,8-16 Right,,,,14.68,Missed,,,,,,,,,,,,,,,
734,PT00M30.90S,2023-11-03T03:37:04.1Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612762,110,112,2023-11-03T03:37:07Z,7190000,False,,,0,,J. Collins REBOUND (Off:3 Def:7),[1628381],1610612762.0,UTA,,,,Collins,J. Collins,,,,,Mid-Range,8-16 Right,,,,,,,,733.0,10.0,7.0,3.0,,,,,,,,,
735,PT00M20.30S,2023-11-03T03:37:14.8Z,4,REGULAR,3pt,Jump Shot,[],1628374,32.933639947437584,37.5,1610612762,113,112,2023-11-03T03:37:20Z,7200000,False,62.0,257.0,1,left,L. Markkanen 26' 3PT  (22 PTS) (K. Olynyk 3 AST),"[1628374, 203482]",1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,,,,26.46,Made,,,,,,,22.0,,,,,,K. Olynyk,203482.0,3.0
737,PT00M19.20S,2023-11-03T03:37:23.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,113,112,2023-11-03T03:37:23Z,7220000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738,PT00M14.10S,2023-11-03T03:39:11.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,88.51839684625493,44.11764705882353,1610612753,113,114,2023-11-03T03:39:19Z,7230000,False,-29.0,55.0,1,right,P. Banchero 6' driving Layup (30 PTS) (C. Anthony 7 AST),"[1631094, 1630175]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,,,,6.27,Made,,,,,,,30.0,,,,,,C. Anthony,1630175.0,7.0
739,PT00M14.10S,2023-11-03T03:39:15.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,113,114,2023-11-03T03:39:15Z,7240000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740,PT00M14.10S,2023-11-03T03:40:15.9Z,4,REGULAR,substitution,out,[],1630175,,,1610612762,113,114,2023-11-03T03:40:38Z,7250000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
741,PT00M14.10S,2023-11-03T03:40:15.9Z,4,REGULAR,substitution,in,[],1628371,,,1610612762,113,114,2023-11-03T03:40:38Z,7260000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
743,PT00M04.30S,2023-11-03T03:41:00.9Z,4,REGULAR,3pt,Jump Shot,[],1629659,28.07161629434954,76.22549019607843,1610612762,113,114,2023-11-03T03:41:06Z,7270000,False,-131.0,211.0,1,left,MISS T. Horton-Tucker 24' 3PT,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Left Center,,,,24.88,Missed,,,,,,,,,,,,,,,
