actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
504,PT00M35.00S,2023-12-19T03:48:54.2Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629012,88.25558475689881,35.294117647058826,1610612762,88,80,2023-12-19T03:49:02Z,4960000,False,-74.0,58.0,1,right,MISS C. Sexton 9' turnaround Shot,[1629012],1610612762.0,UTA,turnaround,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Left,9.36,Missed,,,,,,,,,,,,,,,,,,
505,PT00M32.30S,2023-12-19T03:48:56.9Z,3,REGULAR,rebound,defensive,[],1630560,,,1610612751,88,80,2023-12-19T03:49:02Z,4970000,False,,,0,,C. Thomas REBOUND (Off:2 Def:2),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Left,,,504.0,4.0,2.0,2.0,,,,,,,,,,,,,,
506,PT00M22.50S,2023-12-19T03:49:09.5Z,3,REGULAR,foul,personal,['2freethrow'],1628374,,,1610612751,88,80,2023-12-19T03:49:25Z,4980000,False,,,0,,L. Markkanen shooting personal FOUL (1 PF) (Thomas 2 FT),"[1628374, 1630560]",1610612762.0,UTA,shooting,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1627541.0,1.0,0.0,Thomas,1630560.0,,,,
508,PT00M22.50S,2023-12-19T03:49:33.5Z,3,REGULAR,freethrow,1 of 2,[],1630560,,,1610612751,88,81,2023-12-19T03:49:33Z,5000000,False,,,0,,C. Thomas Free Throw 1 of 2 (23 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,,,,,,23.0,,,
509,PT00M22.50S,2023-12-19T03:49:49.2Z,3,REGULAR,freethrow,2 of 2,[],1630560,,,1610612751,88,82,2023-12-19T03:49:49Z,5010000,False,,,0,,C. Thomas Free Throw 2 of 2 (24 PTS),[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,Made,,,,,,,,,,,,,,,24.0,,,
510,PT00M02.40S,2023-12-19T03:50:17.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628381,90.88370565045992,42.64705882352941,1610612762,88,82,2023-12-19T03:59:38Z,5020000,False,-37.0,33.0,1,right,MISS J. Collins cutting DUNK,[1628381],1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,4.96,Missed,,,,,,,,,,,,,,,,,,
511,PT00M01.30S,2023-12-19T03:50:24.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,88,82,2023-12-19T03:50:24Z,5030000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,510.0,,,,,,,,,,,,,,,,,
513,PT00M00.10S,2023-12-19T03:50:46.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628374,65.1281208935611,64.2156862745098,1610612762,88,82,2023-12-19T03:50:52Z,5050000,False,71.0,275.0,1,right,MISS L. Markkanen 28' 3PT,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Center,28.43,Missed,,,,,,,,,,,,,,,,,,
514,PT00M00.10S,2023-12-19T03:50:46.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612762,88,82,2023-12-19T03:50:52Z,5060000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Above the Break 3,24+ Center,,,513.0,,,,,,,,,,,,,,,,,
515,PT00M00.00S,2023-12-19T03:50:51.1Z,3,REGULAR,period,end,[],0,,,1610612762,88,82,2023-12-19T03:50:51Z,5070000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2023-12-19T03:53:11.2Z,4,REGULAR,substitution,out,['startperiod'],1629012,,,1610612762,88,82,2023-12-19T03:53:24Z,5080000,False,,,0,,SUB out: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2023-12-19T03:53:11.2Z,4,REGULAR,substitution,out,['startperiod'],1630560,,,1610612762,88,82,2023-12-19T03:53:24Z,5090000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2023-12-19T03:53:11.2Z,4,REGULAR,substitution,in,['startperiod'],1629659,,,1610612762,88,82,2023-12-19T03:53:24Z,5100000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2023-12-19T03:53:11.2Z,4,REGULAR,substitution,in,['startperiod'],1628969,,,1610612762,88,82,2023-12-19T03:53:24Z,5110000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2023-12-19T03:53:35.0Z,4,REGULAR,period,start,[],0,,,1610612762,88,82,2023-12-19T03:53:35Z,5120000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M43.00S,2023-12-19T03:53:51.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628381,84.57621550591328,38.72549019607843,1610612762,88,82,2023-12-19T03:53:56Z,5130000,False,-56.0,92.0,1,right,MISS J. Collins 10' turnaround Hook,[1628381],1610612762.0,UTA,turnaround,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,10.83,Missed,,,,,,,,,,,,,,,,,,
522,PT11M41.00S,2023-12-19T03:53:53.2Z,4,REGULAR,rebound,offensive,[],1627739,,,1610612762,88,82,2023-12-19T03:53:56Z,5140000,False,,,0,,K. Dunn REBOUND (Off:2 Def:1),[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,In The Paint (Non-RA),8-16 Center,,,521.0,3.0,1.0,2.0,,,,,,,,,,,,,,
523,PT11M37.00S,2023-12-19T03:53:56.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628381,92.19776609724047,53.67647058823529,1610612762,90,82,2023-12-19T04:02:45Z,5150000,False,18.0,21.0,1,right,J. Collins cutting Layup (8 PTS) (K. Dunn 5 AST),"[1628381, 1627739]",1610612762.0,UTA,cutting,,,Collins,J. Collins,,,,,Restricted Area,0-8 Center,2.78,Made,,,,,,,,,,,,,,,8.0,K. Dunn,1627739.0,5.0
525,PT11M15.00S,2023-12-19T03:54:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,8.492115637319317,39.46078431372549,1610612751,90,82,2023-12-19T03:54:24Z,5170000,False,53.0,27.0,1,left,MISS M. Bridges driving Layup - blocked,"[1628969, 1630534]",1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.94,Missed,,,,,Agbaji,1630534.0,,,,,,,,,,,,
551,PT11M15.00S,2023-12-19T03:54:19.8Z,4,REGULAR,block,,[],1630534,,,1610612751,90,82,2023-12-19T03:58:08Z,5175000,False,,,0,,O. Agbaji BLOCK (1 BLK),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
526,PT11M13.00S,2023-12-19T03:54:21.8Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,90,82,2023-12-19T03:54:24Z,5180000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:8),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,525.0,8.0,8.0,0.0,,,,,,,,,,,,,,
527,PT11M07.00S,2023-12-19T03:54:26.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628374,89.30683311432325,50.73529411764706,1610612762,90,82,2023-12-19T04:03:57Z,5190000,False,4.0,48.0,1,right,MISS L. Markkanen running Layup,[1628374],1610612762.0,UTA,running,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.81,Missed,,,,,,,,,,,,,,,,,,
528,PT11M04.00S,2023-12-19T03:54:29.9Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,90,82,2023-12-19T03:54:31Z,5200000,False,,,0,,N. Claxton REBOUND (Off:2 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,,,527.0,7.0,5.0,2.0,,,,,,,,,,,,,,
529,PT11M00.00S,2023-12-19T03:54:34.8Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",203915,6.652431011826544,54.65686274509803,1610612751,90,84,2023-12-19T04:04:37Z,5210000,False,-23.0,10.0,1,left,S. Dinwiddie running Layup (14 PTS),[203915],1610612751.0,BKN,running,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,2.54,Made,,,,,,,,,,,,,,,14.0,,,
530,PT10M37.00S,2023-12-19T03:54:56.9Z,4,REGULAR,2pt,Jump Shot,[],1629659,83.26215505913272,79.90196078431373,1610612762,92,84,2023-12-19T03:55:04Z,5220000,False,150.0,105.0,1,right,T. Horton-Tucker 18' step back Jump Shot (17 PTS),[1629659],1610612762.0,UTA,step back,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Right,18.26,Made,,,,,,,,,,,,,,,17.0,,,
531,PT10M21.00S,2023-12-19T03:55:13.0Z,4,REGULAR,3pt,Jump Shot,[],1627827,4.5499342969776615,95.09803921568627,1610612751,92,87,2023-12-19T03:55:18Z,5230000,False,-225.0,-10.0,1,left,D. Finney-Smith 3PT  (3 PTS) (S. Dinwiddie 10 AST),"[1627827, 203915]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,22.57,Made,,,,,,,,,,,,,,,3.0,S. Dinwiddie,203915.0,10.0
533,PT10M02.00S,2023-12-19T03:55:33.0Z,4,REGULAR,turnover,lost ball,[],1628381,,,1610612762,92,87,2023-12-19T03:55:38Z,5250000,False,,,0,,J. Collins lost ball TURNOVER (4 TO),"[1628381, 1626220]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,4.0,O'Neale,1626220.0,,,,,,,,,
534,PT10M02.00S,2023-12-19T03:55:33.0Z,4,REGULAR,steal,,[],1626220,,,1610612751,92,87,2023-12-19T03:55:35Z,5260000,False,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
535,PT10M02.00S,2023-12-19T03:55:38.2Z,4,REGULAR,foul,personal,['1freethrow'],1628381,,,1610612751,92,87,2023-12-19T03:55:47Z,5270000,False,,,0,,J. Collins transition take personal FOUL (2 PF) (O'Neale 1 FT),"[1628381, 1626220]",1610612762.0,UTA,transition take,,,Collins,J. Collins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,1627541.0,2.0,0.0,O'Neale,1626220.0,,,,
537,PT10M02.00S,2023-12-19T03:56:04.7Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1628969,,,1610612751,92,87,2023-12-19T03:56:06Z,5290000,False,,,0,,MISS M. Bridges transition take Free Throw 1 of 1,[1628969],1610612751.0,BKN,transition take,,,Bridges,M. Bridges,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
538,PT10M02.00S,2023-12-19T03:56:04.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612751,92,87,2023-12-19T03:56:06Z,5300000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,537.0,,,,,,,,,,,,,,,,,
539,PT09M48.00S,2023-12-19T03:56:32.0Z,4,REGULAR,turnover,bad pass,[],203915,,,1610612751,92,87,2023-12-19T03:56:36Z,5310000,False,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1629659]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,1.0,Horton-Tucker,1629659.0,,,,,,,,,
540,PT09M48.00S,2023-12-19T03:56:32.0Z,4,REGULAR,steal,,[],1629659,,,1610612762,92,87,2023-12-19T04:09:42Z,5320000,False,,,0,,T. Horton-Tucker STEAL (2 STL),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
541,PT09M45.00S,2023-12-19T03:56:36.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629659,91.80354796320631,56.372549019607845,1610612762,94,87,2023-12-19T03:56:41Z,5330000,False,32.0,25.0,1,right,T. Horton-Tucker running Layup (19 PTS),[1629659],1610612762.0,UTA,running,,,Horton-Tucker,T. Horton-Tucker,,,,,Restricted Area,0-8 Center,4.02,Made,,,,,,,,,,,,,,,19.0,,,
542,PT09M31.00S,2023-12-19T03:56:49.3Z,4,REGULAR,3pt,Jump Shot,[],1626220,29.25427069645204,9.558823529411764,1610612751,94,87,2023-12-19T03:56:54Z,5340000,False,202.0,222.0,1,left,MISS R. O'Neale 30' 3PT,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,30.07,Missed,,,,,,,,,,,,,,,,,,
543,PT09M28.00S,2023-12-19T03:56:52.3Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612762,94,87,2023-12-19T03:56:54Z,5350000,False,,,0,,L. Markkanen REBOUND (Off:0 Def:9),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,Above the Break 3,24+ Right Center,,,542.0,9.0,9.0,0.0,,,,,,,,,,,,,,
544,PT09M16.00S,2023-12-19T03:57:06.0Z,4,REGULAR,foul,personal,['2freethrow'],1627827,,,1610612762,94,87,2023-12-19T03:57:10Z,5360000,False,,,0,,D. Finney-Smith shooting personal FOUL (4 PF) (Markkanen 2 FT),"[1627827, 1628374]",1610612751.0,BKN,shooting,,,Finney-Smith,D. Finney-Smith,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,202026.0,4.0,0.0,Markkanen,1628374.0,,,,
547,PT09M16.00S,2023-12-19T03:57:35.4Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612762,95,87,2023-12-19T03:57:35Z,5380000,False,,,0,,L. Markkanen Free Throw 1 of 2 (17 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,,,,,,17.0,,,
548,PT09M16.00S,2023-12-19T03:57:36.1Z,4,REGULAR,substitution,out,[],1626220,,,1610612762,95,87,2023-12-19T03:57:42Z,5390000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT09M16.00S,2023-12-19T03:57:36.1Z,4,REGULAR,substitution,in,[],1630560,,,1610612762,95,87,2023-12-19T03:57:42Z,5400000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT09M16.00S,2023-12-19T03:58:04.6Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612762,96,87,2023-12-19T03:58:04Z,5410000,False,,,0,,L. Markkanen Free Throw 2 of 2 (18 PTS),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,Made,,,,,,,,,,,,,,,18.0,,,
552,PT08M58.00S,2023-12-19T03:58:26.2Z,4,REGULAR,2pt,Jump Shot,[],1630560,21.632720105124836,17.647058823529413,1610612751,96,89,2023-12-19T03:58:31Z,5420000,False,162.0,151.0,1,left,C. Thomas 22' pullup Jump Shot (26 PTS),[1630560],1610612751.0,BKN,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,22.12,Made,,,,,,,,,,,,,,,26.0,,,
553,PT08M42.00S,2023-12-19T03:58:40.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628374,90.75229960578186,44.36274509803921,1610612762,96,89,2023-12-19T03:58:45Z,5430000,False,-28.0,34.0,1,right,MISS L. Markkanen driving Layup,[1628374],1610612762.0,UTA,driving,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,4.45,Missed,,,,,,,,,,,,,,,,,,
554,PT08M40.00S,2023-12-19T03:58:43.2Z,4,REGULAR,rebound,offensive,[],1628374,,,1610612762,96,89,2023-12-19T03:58:43Z,5440000,False,,,0,,L. Markkanen REBOUND (Off:1 Def:9),[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,In The Paint (Non-RA),0-8 Center,,,553.0,10.0,9.0,1.0,,,,,,,,,,,,,,
555,PT08M40.00S,2023-12-19T03:58:43.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628374,94.40999984741211,50.0,1610612762,98,89,2023-12-19T03:58:43Z,5450000,False,0.0,0.0,1,right,L. Markkanen tip Layup (20 PTS),[1628374],1610612762.0,UTA,tip,,,Markkanen,L. Markkanen,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,,,,,,,,20.0,,,
556,PT08M21.00S,2023-12-19T03:59:02.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628969,10.33180026281209,44.11764705882353,1610612751,98,89,2023-12-19T03:59:06Z,5460000,False,29.0,45.0,1,left,MISS M. Bridges driving Layup,[1628969],1610612751.0,BKN,driving,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),0-8 Center,5.34,Missed,,,,,,,,,,,,,,,,,,
557,PT08M19.00S,2023-12-19T03:59:04.2Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612762,98,89,2023-12-19T03:59:04Z,5470000,False,,,0,,O. Agbaji REBOUND (Off:1 Def:2),[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,In The Paint (Non-RA),0-8 Center,,,556.0,3.0,2.0,1.0,,,,,,,,,,,,,,
558,PT08M08.00S,2023-12-19T03:59:15.1Z,4,REGULAR,3pt,Jump Shot,[],1628381,92.9862023653088,94.6078431372549,1610612762,101,89,2023-12-19T03:59:19Z,5480000,False,223.0,13.0,1,right,J. Collins 3PT  (11 PTS) (T. Horton-Tucker 5 AST),"[1628381, 1629659]",1610612762.0,UTA,,,,Collins,J. Collins,,,,,Right Corner 3,24+ Right,22.34,Made,,,,,,,,,,,,,,,11.0,T. Horton-Tucker,1629659.0,5.0
560,PT08M06.00S,2023-12-19T03:59:20.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,101,89,2023-12-19T03:59:20Z,5500000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT08M06.00S,2023-12-19T04:01:45.6Z,4,REGULAR,substitution,out,[],1627739,,,1610612751,101,89,2023-12-19T04:02:02Z,5510000,False,,,0,,SUB out: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M06.00S,2023-12-19T04:01:45.6Z,4,REGULAR,substitution,out,[],1628374,,,1610612751,101,89,2023-12-19T04:02:02Z,5520000,False,,,0,,SUB out: L. Markkanen,[1628374],1610612762.0,UTA,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT08M06.00S,2023-12-19T04:01:45.6Z,4,REGULAR,substitution,out,[],1629651,,,1610612751,101,89,2023-12-19T04:02:02Z,5530000,False,,,0,,SUB out: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M06.00S,2023-12-19T04:01:45.6Z,4,REGULAR,substitution,in,[],1629012,,,1610612751,101,89,2023-12-19T04:02:02Z,5540000,False,,,0,,SUB in: C. Sexton,[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT08M06.00S,2023-12-19T04:01:45.6Z,4,REGULAR,substitution,in,[],1631117,,,1610612751,101,89,2023-12-19T04:02:02Z,5550000,False,,,0,,SUB in: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT08M06.00S,2023-12-19T04:01:45.6Z,4,REGULAR,substitution,in,[],1629661,,,1610612751,101,89,2023-12-19T04:02:02Z,5560000,False,,,0,,SUB in: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT07M57.00S,2023-12-19T04:02:33.1Z,4,REGULAR,3pt,Jump Shot,[],1627827,22.683968462549277,10.53921568627451,1610612751,101,92,2023-12-19T04:02:37Z,5570000,False,197.0,161.0,1,left,D. Finney-Smith 25' 3PT  (6 PTS) (S. Dinwiddie 11 AST),"[1627827, 203915]",1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,25.45,Made,,,,,,,,,,,,,,,6.0,S. Dinwiddie,203915.0,11.0
569,PT07M42.00S,2023-12-19T04:02:48.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,90.88370565045992,55.88235294117647,1610612762,101,92,2023-12-19T04:02:54Z,5590000,False,29.0,33.0,1,right,MISS T. Horton-Tucker Layup - blocked,"[1629659, 203915]",1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,4.43,Missed,,,,,Dinwiddie,203915.0,,,,,,,,,,,,
570,PT07M42.00S,2023-12-19T04:02:48.7Z,4,REGULAR,block,,[],203915,,,1610612762,101,92,2023-12-19T04:02:51Z,5600000,False,,,0,,S. Dinwiddie BLOCK (2 BLK),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
571,PT07M42.00S,2023-12-19T04:02:48.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,101,92,2023-12-19T04:02:54Z,5610000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,569.0,,,,,,,,,,,,,,,,,
573,PT07M34.00S,2023-12-19T04:03:08.1Z,4,REGULAR,3pt,Jump Shot,[],1628969,25.18068331143233,83.57843137254902,1610612751,101,92,2023-12-19T04:03:14Z,5630000,False,-168.0,184.0,1,left,MISS M. Bridges 24' 3PT,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,24.92,Missed,,,,,,,,,,,,,,,,,,
574,PT07M28.00S,2023-12-19T04:03:14.1Z,4,REGULAR,rebound,offensive,[],203915,,,1610612751,101,92,2023-12-19T04:03:26Z,5640000,False,,,0,,S. Dinwiddie REBOUND (Off:1 Def:6),[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,573.0,7.0,6.0,1.0,,,,,,,,,,,,,,
575,PT07M26.00S,2023-12-19T04:03:15.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627827,5.601182654402102,2.450980392156863,1610612751,101,92,2023-12-19T04:03:24Z,5650000,False,238.0,0.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,Right Corner 3,24+ Right,23.77,Missed,,,,,,,,,,,,,,,,,,
576,PT07M24.00S,2023-12-19T04:03:17.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612762,101,92,2023-12-19T04:03:24Z,5660000,False,,,0,,TEAM defensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,575.0,,,,,,,,,,,,,,,,,
580,PT07M24.00S,2023-12-19T04:04:59.3Z,4,REGULAR,substitution,out,[],1629661,,,1610612762,101,92,2023-12-19T04:05:17Z,5690000,False,,,0,,SUB out: C. Johnson,[1629661],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M24.00S,2023-12-19T04:04:59.3Z,4,REGULAR,substitution,in,[],1626220,,,1610612762,101,92,2023-12-19T04:05:17Z,5700000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M09.00S,2023-12-19T04:05:39.9Z,4,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612762,101,92,2023-12-19T04:05:45Z,5710000,False,,,0,,R. O'Neale shooting personal FOUL (2 PF) (Sexton 2 FT),"[1626220, 1629012]",1610612751.0,BKN,shooting,,,O'Neale,R. O'Neale,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,1628480.0,2.0,0.0,Sexton,1629012.0,,,,
584,PT07M09.00S,2023-12-19T04:06:02.0Z,4,REGULAR,freethrow,1 of 2,[],1629012,,,1610612762,102,92,2023-12-19T04:06:02Z,5730000,False,,,0,,C. Sexton Free Throw 1 of 2 (24 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,24.0,,,
585,PT07M09.00S,2023-12-19T04:06:17.0Z,4,REGULAR,freethrow,2 of 2,[],1629012,,,1610612762,103,92,2023-12-19T04:06:17Z,5740000,False,,,0,,C. Sexton Free Throw 2 of 2 (25 PTS),[1629012],1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,,,,Made,,,,,,,,,,,,,,,25.0,,,
586,PT06M52.00S,2023-12-19T04:06:40.2Z,4,REGULAR,3pt,Jump Shot,[],203915,6.1268068331143235,3.1862745098039214,1610612751,103,95,2023-12-19T04:06:45Z,5750000,False,234.0,5.0,1,left,S. Dinwiddie 3PT  (17 PTS) (M. Bridges 4 AST),"[203915, 1628969]",1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,Right Corner 3,24+ Right,23.42,Made,,,,,,,,,,,,,,,17.0,M. Bridges,1628969.0,4.0
588,PT06M33.00S,2023-12-19T04:06:58.2Z,4,REGULAR,3pt,Jump Shot,[],1629659,68.9388961892247,66.42156862745098,1610612762,106,95,2023-12-19T04:07:03Z,5770000,False,82.0,239.0,1,right,T. Horton-Tucker 25' 3PT  (22 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,Above the Break 3,24+ Right Center,25.32,Made,,,,,,,,,,,,,,,22.0,,,
