actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal
582,PT07M12.00S,2023-11-26T04:30:18.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,85,84,2023-11-26T04:30:18Z,5730000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M12.00S,2023-11-26T04:31:56.6Z,4,REGULAR,substitution,out,[],1631117,,,1610612740,85,84,2023-11-26T04:32:13Z,5750000,False,,,0,,SUB out: W. Kessler,[1631117],1610612762.0,UTA,,,,Kessler,W. Kessler,,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M12.00S,2023-11-26T04:31:56.6Z,4,REGULAR,substitution,in,[],1630209,,,1610612740,85,84,2023-11-26T04:32:13Z,5760000,False,,,0,,SUB in: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M12.00S,2023-11-26T04:31:56.6Z,4,REGULAR,substitution,out,[],202685,,,1610612740,85,84,2023-11-26T04:32:48Z,5770000,False,,,0,,SUB out: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M12.00S,2023-11-26T04:31:56.6Z,4,REGULAR,substitution,in,[],203469,,,1610612740,85,84,2023-11-26T04:32:48Z,5780000,False,,,0,,SUB in: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M57.00S,2023-11-26T04:33:24.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630529,7.178055190538765,46.568627450980394,1610612740,85,86,2023-11-26T04:34:27Z,5790000,False,17.0,15.0,1,left,H. Jones cutting Layup (11 PTS) (B. Ingram 7 AST),"[1630529, 1627742]",1610612740.0,NOP,cutting,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.28,Made,,,,,,,,,,,,,,,11.0,B. Ingram,1627742.0,7.0
589,PT06M31.00S,2023-11-26T04:33:51.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629659,91.5407358738502,41.17647058823529,1610612762,87,86,2023-11-26T04:33:55Z,5800000,False,-44.0,27.0,1,right,T. Horton-Tucker Layup (5 PTS),[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,In The Paint (Non-RA),0-8 Center,5.17,Made,,,,,,,,,,,,,,,5.0,,,
590,PT06M09.00S,2023-11-26T04:34:14.0Z,4,REGULAR,3pt,Jump Shot,[],1641722,8.492115637319317,94.6078431372549,1610612740,87,86,2023-11-26T04:34:18Z,5810000,False,-223.0,27.0,1,left,MISS J. Hawkins 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,22.47,Missed,,,,,,,,,,,,,,,,,,
591,PT06M05.00S,2023-11-26T04:34:18.0Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612762,87,86,2023-11-26T04:34:18Z,5820000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:4),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Left Corner 3,24+ Left,,,590.0,6.0,4.0,2.0,,,,,,,,,,,,,,
593,PT05M56.00S,2023-11-26T04:34:25.8Z,4,REGULAR,2pt,Jump Shot,[],1629012,77.4802890932983,56.127450980392155,1610612762,89,86,2023-11-26T04:35:48Z,5830000,False,31.0,159.0,1,right,C. Sexton 16' pullup Jump Shot (10 PTS),[1629012],1610612762.0,UTA,pullup,,,Sexton,C. Sexton,,,,,Mid-Range,16-24 Center,16.21,Made,,,,,,,,,,,,,,,10.0,,,
594,PT05M39.00S,2023-11-26T04:34:42.2Z,4,REGULAR,3pt,Jump Shot,[],1630631,26.49474375821288,78.67647058823529,1610612740,89,89,2023-11-26T04:34:46Z,5840000,False,-143.0,197.0,1,left,J. Alvarado 24' 3PT  (13 PTS) (C. Zeller 4 AST),"[1630631, 203469]",1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Left Center,24.33,Made,,,,,,,,,,,,,,,13.0,C. Zeller,203469.0,4.0
596,PT05M22.00S,2023-11-26T04:34:59.7Z,4,REGULAR,turnover,bad pass,[],1630534,,,1610612762,89,89,2023-11-26T04:35:04Z,5860000,False,,,0,,O. Agbaji bad pass TURNOVER (1 TO),"[1630534, 1630529]",1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,Left Corner 3,24+ Left,,,,,,,,1.0,,,Jones,1630529.0,,,,,,,,
597,PT05M22.00S,2023-11-26T04:34:59.7Z,4,REGULAR,steal,,[],1630529,,,1610612740,89,89,2023-11-26T04:35:01Z,5870000,False,,,0,,H. Jones STEAL (1 STL),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,,,,
598,PT05M18.00S,2023-11-26T04:35:03.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641722,7.046649145860711,46.81372549019608,1610612740,89,91,2023-11-26T04:36:53Z,5880000,False,16.0,14.0,1,left,J. Hawkins running DUNK (22 PTS) (H. Jones 1 AST),"[1641722, 1630529]",1610612740.0,NOP,running,,,Hawkins,J. Hawkins,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,,,,,22.0,H. Jones,1630529.0,1.0
600,PT05M06.00S,2023-11-26T04:35:15.1Z,4,REGULAR,3pt,Jump Shot,[],203482,82.9993429697766,4.166666666666666,1610612762,92,91,2023-11-26T04:35:19Z,5900000,False,-229.0,107.0,1,right,K. Olynyk 25' 3PT  (13 PTS) (C. Sexton 4 AST),"[203482, 1629012]",1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,25.31,Made,,,,,,,,,,,,,,,13.0,C. Sexton,1629012.0,4.0
602,PT04M50.00S,2023-11-26T04:35:32.0Z,4,REGULAR,2pt,Jump Shot,[],1627742,17.95335085413929,20.588235294117645,1610612740,92,93,2023-11-26T04:35:37Z,5920000,False,147.0,116.0,1,left,B. Ingram 18' Jump Shot (24 PTS) (J. Alvarado 3 AST),"[1627742, 1630631]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Right Center,18.75,Made,,,,,,,,,,,,,,,24.0,J. Alvarado,1630631.0,3.0
604,PT04M24.00S,2023-11-26T04:35:57.9Z,4,REGULAR,3pt,Jump Shot,[],1629012,85.89027595269383,96.07843137254902,1610612762,95,93,2023-11-26T04:36:04Z,5940000,False,230.0,80.0,1,right,C. Sexton 24' 3PT  (13 PTS) (T. Horton-Tucker 3 AST),"[1629012, 1629659]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Right Corner 3,24+ Right,24.39,Made,,,,,,,,,,,,,,,13.0,T. Horton-Tucker,1629659.0,3.0
606,PT04M07.00S,2023-11-26T04:36:14.8Z,4,REGULAR,2pt,Jump Shot,[],1627742,21.50131406044678,54.90196078431373,1610612740,95,95,2023-11-26T04:36:19Z,5960000,False,-25.0,150.0,1,left,B. Ingram 15' Jump Shot (26 PTS) (C. Zeller 5 AST),"[1627742, 203469]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,8-16 Center,15.16,Made,,,,,,,,,,,,,,,26.0,C. Zeller,203469.0,5.0
608,PT03M52.00S,2023-11-26T04:36:29.8Z,4,REGULAR,3pt,Jump Shot,[],1629012,67.7562417871222,62.00980392156863,1610612762,98,95,2023-11-26T04:36:35Z,5980000,False,60.0,251.0,1,right,C. Sexton 25' 3PT  (16 PTS) (T. Horton-Tucker 4 AST),"[1629012, 1629659]",1610612762.0,UTA,,,,Sexton,C. Sexton,,,,,Above the Break 3,24+ Center,25.77,Made,,,,,,,,,,,,,,,16.0,T. Horton-Tucker,1629659.0,4.0
610,PT03M35.00S,2023-11-26T04:36:46.9Z,4,REGULAR,3pt,Jump Shot,[],1627742,30.699737187910642,63.23529411764706,1610612740,98,95,2023-11-26T04:36:52Z,6000000,False,-66.0,236.0,1,left,MISS B. Ingram 24' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Center,24.52,Missed,,,,,,,,,,,,,,,,,,
611,PT03M34.00S,2023-11-26T04:36:47.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,98,95,2023-11-26T04:38:44Z,6010000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Center,,,610.0,,,,,,,,,,,,,,,,,
613,PT03M34.00S,2023-11-26T04:37:12.8Z,4,REGULAR,timeout,challenge,['team'],0,,,1610612740,98,95,2023-11-26T04:39:04Z,6030000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M34.00S,2023-11-26T04:38:47.1Z,4,REGULAR,substitution,out,[],1629659,,,1610612740,98,95,2023-11-26T04:38:58Z,6050000,False,,,0,,SUB out: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M34.00S,2023-11-26T04:38:47.1Z,4,REGULAR,substitution,out,[],1630534,,,1610612740,98,95,2023-11-26T04:38:58Z,6060000,False,,,0,,SUB out: O. Agbaji,[1630534],1610612762.0,UTA,,,,Agbaji,O. Agbaji,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M34.00S,2023-11-26T04:38:47.1Z,4,REGULAR,substitution,out,[],1630631,,,1610612740,98,95,2023-11-26T04:38:58Z,6070000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M34.00S,2023-11-26T04:38:47.1Z,4,REGULAR,substitution,in,[],1631323,,,1610612740,98,95,2023-11-26T04:38:58Z,6080000,False,,,0,,SUB in: S. Fontecchio,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M34.00S,2023-11-26T04:38:47.1Z,4,REGULAR,substitution,in,[],1641718,,,1610612740,98,95,2023-11-26T04:38:58Z,6090000,False,,,0,,SUB in: K. George,[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M34.00S,2023-11-26T04:38:47.1Z,4,REGULAR,substitution,in,[],1630700,,,1610612740,98,95,2023-11-26T04:38:58Z,6100000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT03M32.00S,2023-11-26T04:39:11.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,17.559132720105126,73.0392156862745,1610612740,98,95,2023-11-26T04:39:17Z,6110000,False,-115.0,113.0,1,left,MISS B. Ingram 16' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,16.11,Missed,,,,,,,,,,,,,,,,,,
622,PT03M28.00S,2023-11-26T04:39:15.6Z,4,REGULAR,rebound,defensive,[],203482,,,1610612762,98,95,2023-11-26T04:39:17Z,6120000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:5),[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Mid-Range,16-24 Left Center,,,621.0,6.0,5.0,1.0,,,,,,,,,,,,,,
623,PT03M17.00S,2023-11-26T04:39:27.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203482,93.77463863337714,50.49019607843137,1610612762,98,95,2023-11-26T04:39:31Z,6130000,False,2.0,6.0,1,right,MISS K. Olynyk Layup,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,0.65,Missed,,,,,,,,,,,,,,,,,,
624,PT03M14.00S,2023-11-26T04:39:30.0Z,4,REGULAR,rebound,defensive,[],203469,,,1610612740,98,95,2023-11-26T04:45:18Z,6140000,False,,,0,,C. Zeller REBOUND (Off:2 Def:3),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,623.0,5.0,3.0,2.0,,,,,,,,,,,,,,
625,PT02M57.00S,2023-11-26T04:39:47.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,18.347568988173457,35.049019607843135,1610612740,98,95,2023-11-26T04:39:53Z,6150000,False,75.0,120.0,1,left,MISS D. Daniels 14' driving floating Shot,[1630700],1610612740.0,NOP,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Right,14.14,Missed,,,,,,,,,,,,,,,,,,
626,PT02M54.00S,2023-11-26T04:39:50.2Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612762,98,95,2023-11-26T04:39:53Z,6160000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:2),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,In The Paint (Non-RA),8-16 Right,,,625.0,2.0,2.0,0.0,,,,,,,,,,,,,,
681,PT02M45.00S,2023-11-26T04:39:54.6Z,4,REGULAR,turnover,out-of-bounds,[],1641718,,,1610612762,98,95,2023-11-26T05:01:08Z,6165000,False,,,0,,K. George lost ball out-of-bounds TURNOVER (5 TO),[1641718],1610612762.0,UTA,lost ball,,,George,K. George,,,,,Above the Break 3,24+ Left Center,,,,,,,1204.0,5.0,,,,,,,,,,,,
630,PT02M30.00S,2023-11-26T04:40:42.0Z,4,REGULAR,foul,offensive,[],1627742,,,1610612740,98,95,2023-11-26T04:40:48Z,6200000,False,,,0,,B. Ingram offensive FOUL (4 PF),"[1627742, 1629012]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,203177.0,,,,,,4.0,0.0,Sexton,1629012.0,,,,
632,PT02M30.00S,2023-11-26T04:40:42.0Z,4,REGULAR,turnover,offensive foul,[],1627742,,,1610612740,98,95,2023-11-26T04:40:42Z,6220000,False,,,0,,B. Ingram offensive foul TURNOVER (1 TO),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Right Center,,,,,,,203177.0,1.0,,,,,,,,,,,,
633,PT02M19.00S,2023-11-26T04:41:06.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631323,70.38436268068331,75.73529411764706,1610612762,98,95,2023-11-26T04:41:13Z,6230000,False,129.0,226.0,1,right,MISS S. Fontecchio 26' 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Above the Break 3,24+ Right Center,26.0,Missed,,,,,,,,,,,,,,,,,,
634,PT02M17.00S,2023-11-26T04:41:08.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612740,98,95,2023-11-26T04:41:13Z,6240000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Above the Break 3,24+ Right Center,,,633.0,,,,,,,,,,,,,,,,,
636,PT02M05.00S,2023-11-26T04:41:35.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630529,7.30946123521682,52.69607843137255,1610612740,98,95,2023-11-26T04:41:39Z,6260000,False,-13.0,16.0,1,left,MISS H. Jones driving DUNK,[1630529],1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,2.11,Missed,,,,,,,,,,,,,,,,,,
637,PT02M03.00S,2023-11-26T04:41:37.0Z,4,REGULAR,rebound,defensive,[],1631323,,,1610612762,98,95,2023-11-26T04:41:39Z,6270000,False,,,0,,S. Fontecchio REBOUND (Off:0 Def:3),[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,,,636.0,3.0,3.0,0.0,,,,,,,,,,,,,,
638,PT01M55.00S,2023-11-26T04:41:45.1Z,4,REGULAR,3pt,Jump Shot,[],1641718,69.07030223390277,70.58823529411765,1610612762,101,95,2023-11-26T04:41:49Z,6280000,False,103.0,238.0,1,right,K. George 25' 3PT  (13 PTS) (C. Sexton 5 AST),"[1641718, 1629012]",1610612762.0,UTA,,,,George,K. George,,,,,Above the Break 3,24+ Right Center,25.95,Made,,,,,,,,,,,,,,,13.0,C. Sexton,1629012.0,5.0
640,PT01M42.00S,2023-11-26T04:42:05.5Z,4,REGULAR,3pt,Jump Shot,[],1630700,12.697109067017081,94.85294117647058,1610612740,101,95,2023-11-26T04:42:11Z,6300000,False,-224.0,67.0,1,left,MISS D. Daniels 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Left Corner 3,24+ Left,23.41,Missed,,,,,,,,,,,,,,,,,,
641,PT01M38.00S,2023-11-26T04:42:09.5Z,4,REGULAR,rebound,offensive,[],1641722,,,1610612740,101,95,2023-11-26T04:42:11Z,6310000,False,,,0,,J. Hawkins REBOUND (Off:1 Def:5),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Left Corner 3,24+ Left,,,640.0,6.0,5.0,1.0,,,,,,,,,,,,,,
642,PT01M31.00S,2023-11-26T04:42:16.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627742,22.026938239159,87.5,1610612740,101,95,2023-11-26T04:43:38Z,6320000,False,-188.0,155.0,1,left,MISS B. Ingram 24' pullup 3PT,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,24.3,Missed,,,,,,,,,,,,,,,,,,
643,PT01M29.00S,2023-11-26T04:42:18.8Z,4,REGULAR,rebound,defensive,[],1630209,,,1610612762,101,95,2023-11-26T04:42:21Z,6330000,False,,,0,,O. Yurtseven REBOUND (Off:2 Def:5),[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,Above the Break 3,24+ Left Center,,,642.0,7.0,5.0,2.0,,,,,,,,,,,,,,
644,PT01M11.00S,2023-11-26T04:42:36.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631323,93.77463863337714,58.08823529411765,1610612762,103,95,2023-11-26T04:42:41Z,6340000,False,40.0,6.0,1,right,S. Fontecchio driving Layup (10 PTS) (C. Sexton 6 AST),"[1631323, 1629012]",1610612762.0,UTA,driving,,,Fontecchio,S. Fontecchio,,,,,Restricted Area,0-8 Center,4.08,Made,,,,,,,,,,,,,,,10.0,C. Sexton,1629012.0,6.0
646,PT01M11.00S,2023-11-26T04:42:41.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,103,95,2023-11-26T04:42:41Z,6360000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M07.00S,2023-11-26T04:44:28.3Z,4,REGULAR,3pt,Jump Shot,[],1641722,32.14520367936925,53.18627450980392,1610612740,103,98,2023-11-26T04:44:33Z,6370000,False,-16.0,250.0,1,left,J. Hawkins 25' 3PT  (25 PTS) (D. Daniels 5 AST),"[1641722, 1630700]",1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,25.02,Made,,,,,,,,,,,,,,,25.0,D. Daniels,1630700.0,5.0
649,PT01M05.00S,2023-11-26T04:44:38.6Z,4,REGULAR,foul,personal,[],1630700,,,1610612762,103,98,2023-11-26T04:44:52Z,6390000,False,,,0,,D. Daniels personal FOUL (1 PF),"[1630700, 1641718]",1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Mid-Range,16-24 Right,,,,,,,1204.0,,,,,,1.0,0.0,George,1641718.0,,,,
651,PT00M59.20S,2023-11-26T04:45:00.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629012,83.52496714848883,40.19607843137255,1610612762,103,98,2023-11-26T04:45:07Z,6410000,False,-49.0,102.0,1,right,MISS C. Sexton 11' floating Shot,[1629012],1610612762.0,UTA,floating,,,Sexton,C. Sexton,,,,,In The Paint (Non-RA),8-16 Center,11.35,Missed,,,,,,,,,,,,,,,,,,
652,PT00M56.60S,2023-11-26T04:45:02.9Z,4,REGULAR,rebound,defensive,[],203469,,,1610612740,103,98,2023-11-26T04:45:07Z,6420000,False,,,0,,C. Zeller REBOUND (Off:2 Def:4),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,In The Paint (Non-RA),8-16 Center,,,651.0,6.0,4.0,2.0,,,,,,,,,,,,,,
653,PT00M49.40S,2023-11-26T04:45:10.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.966491458607096,55.14705882352941,1610612740,103,100,2023-11-26T04:50:59Z,6430000,False,-26.0,22.0,1,left,H. Jones driving Layup (13 PTS) (B. Ingram 8 AST),"[1630529, 1627742]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,3.41,Made,,,,,,,,,,,,,,,13.0,B. Ingram,1627742.0,8.0
655,PT00M25.30S,2023-11-26T04:45:37.4Z,4,REGULAR,3pt,Jump Shot,[],1631323,92.85479632063075,94.85294117647058,1610612762,103,100,2023-11-26T04:46:08Z,6450000,False,224.0,15.0,1,right,MISS S. Fontecchio 3PT,[1631323],1610612762.0,UTA,,,,Fontecchio,S. Fontecchio,,,,,Right Corner 3,24+ Right,22.48,Missed,,,,,,,,,,,,,,,,,,
656,PT00M25.20S,2023-11-26T04:45:37.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612762,103,100,2023-11-26T04:46:08Z,6460000,False,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,Right Corner 3,24+ Right,,,655.0,,,,,,,,,,,,,,,,,
657,PT00M25.20S,2023-11-26T04:45:46.2Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612762,103,100,2023-11-26T04:46:05Z,6470000,False,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,202058.0,,,,,,,,,,,,,
658,PT00M25.20S,2023-11-26T04:45:50.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,103,100,2023-11-26T04:45:50Z,6480000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT00M09.90S,2023-11-26T04:47:45.2Z,4,REGULAR,turnover,traveling,[],1630700,,,1610612740,103,100,2023-11-26T04:47:53Z,6490000,False,,,0,,D. Daniels traveling TURNOVER (5 TO),[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,,,,,202058.0,5.0,,,,,,,,,,,,
660,PT00M09.90S,2023-11-26T04:47:57.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612762,103,100,2023-11-26T04:47:57Z,6500000,False,,,0,,UTA Timeout,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M09.90S,2023-11-26T04:49:11.2Z,4,REGULAR,substitution,out,[],1630209,,,1610612762,103,100,2023-11-26T04:49:31Z,6510000,False,,,0,,SUB out: O. Yurtseven,[1630209],1610612762.0,UTA,,,,Yurtseven,O. Yurtseven,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M09.90S,2023-11-26T04:49:11.2Z,4,REGULAR,substitution,out,[],1641722,,,1610612762,103,100,2023-11-26T04:49:31Z,6520000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT00M09.90S,2023-11-26T04:49:11.2Z,4,REGULAR,substitution,out,[],203469,,,1610612762,103,100,2023-11-26T04:49:31Z,6530000,False,,,0,,SUB out: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT00M09.90S,2023-11-26T04:49:11.2Z,4,REGULAR,substitution,in,[],1629659,,,1610612762,103,100,2023-11-26T04:49:31Z,6540000,False,,,0,,SUB in: T. Horton-Tucker,[1629659],1610612762.0,UTA,,,,Horton-Tucker,T. Horton-Tucker,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M09.90S,2023-11-26T04:49:11.2Z,4,REGULAR,substitution,in,[],1630230,,,1610612762,103,100,2023-11-26T04:49:31Z,6550000,False,,,0,,SUB in: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT00M09.90S,2023-11-26T04:49:11.2Z,4,REGULAR,substitution,in,[],1630631,,,1610612762,103,100,2023-11-26T04:49:31Z,6560000,False,,,0,,SUB in: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M05.70S,2023-11-26T04:49:46.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630631,,,1610612762,103,100,2023-11-26T04:49:54Z,6570000,False,,,0,,J. Alvarado take personal FOUL (4 PF) (George 2 FT),"[1630631, 1641718]",1610612740.0,NOP,take,,,Alvarado,J. Alvarado,,,,,Above the Break 3,24+ Right Center,,,,,,,1204.0,,,,,,4.0,0.0,George,1641718.0,,,,
669,PT00M05.70S,2023-11-26T04:50:15.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641718,,,1610612762,104,100,2023-11-26T04:50:15Z,6590000,False,,,0,,K. George Free Throw 1 of 2 (14 PTS),[1641718],1610612762.0,UTA,,,,George,K. George,,,,,,,,Made,,,,,,,,,,,,,,,14.0,,,
670,PT00M05.70S,2023-11-26T04:50:16.2Z,4,REGULAR,substitution,out,[],203482,,,1610612762,104,100,2023-11-26T04:50:24Z,6600000,False,,,0,,SUB out: K. Olynyk,[203482],1610612762.0,UTA,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT00M05.70S,2023-11-26T04:50:16.2Z,4,REGULAR,substitution,out,[],1630230,,,1610612762,104,100,2023-11-26T04:50:24Z,6610000,False,,,0,,SUB out: N. Marshall,[1630230],1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M05.70S,2023-11-26T04:50:16.2Z,4,REGULAR,substitution,out,[],1630631,,,1610612762,104,100,2023-11-26T04:50:24Z,6620000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M05.70S,2023-11-26T04:50:16.2Z,4,REGULAR,substitution,in,[],1627739,,,1610612762,104,100,2023-11-26T04:50:24Z,6630000,False,,,0,,SUB in: K. Dunn,[1627739],1610612762.0,UTA,,,,Dunn,K. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
