actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
429,PT06M10.00S,2026-02-23T01:40:25.9Z,3,REGULAR,3pt,Jump Shot,[],1630183,89.30683311432325,4.6568627450980395,1610612750,66,77,2026-02-23T01:40:30Z,4200000,False,-227.0,48.0,1,right,MISS J. McDaniels 3PT,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,Left Corner 3,24+ Left,,,,,,,,,Missed,,,,,,23.17,,,,,
430,PT06M07.00S,2026-02-23T01:40:28.9Z,3,REGULAR,rebound,defensive,[],1626162,,,1610612755,66,77,2026-02-23T01:40:30Z,4210000,False,,,0,,K. Oubre Jr. REBOUND (Off:0 Def:4),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Left Corner 3,24+ Left,,,,,,,,,,429.0,4.0,4.0,0.0,,,,,,,
431,PT05M59.00S,2026-02-23T01:40:37.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,11.251642575558476,56.372549019607845,1610612755,66,79,2026-02-23T01:40:41Z,4220000,False,-32.0,53.0,1,left,T. Maxey 6' driving floating Jump Shot (25 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,Made,,,,,25.0,6.21,,,,,
432,PT05M45.00S,2026-02-23T01:40:51.4Z,3,REGULAR,foul,personal,['2freethrow'],1641737,,,1610612750,66,79,2026-02-23T01:41:00Z,4230000,False,,,0,,A. Bona shooting personal FOUL (3 PF) (Edwards 2 FT),"[1641737, 1630162]",1610612755.0,PHI,shooting,,,Bona,A. Bona,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,3.0,0.0,Edwards,1630162.0,,,,,,,,,,,,
434,PT05M45.00S,2026-02-23T01:41:21.9Z,3,REGULAR,freethrow,1 of 2,[],1630162,,,1610612750,67,79,2026-02-23T01:41:21Z,4250000,False,,,0,,A. Edwards Free Throw 1 of 2 (20 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,Made,,,,,20.0,,,,,,
435,PT05M45.00S,2026-02-23T01:41:22.5Z,3,REGULAR,substitution,out,[],1630245,,,1610612750,67,79,2026-02-23T01:41:31Z,4260000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612750.0,MIN,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M45.00S,2026-02-23T01:41:22.5Z,3,REGULAR,substitution,in,[],1630538,,,1610612750,67,79,2026-02-23T01:41:31Z,4270000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT05M45.00S,2026-02-23T01:41:43.7Z,3,REGULAR,substitution,out,[],203944,,,1610612750,67,79,2026-02-23T01:41:52Z,4280000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT05M45.00S,2026-02-23T01:41:43.7Z,3,REGULAR,substitution,in,[],1642866,,,1610612750,67,79,2026-02-23T01:41:52Z,4290000,False,,,0,,SUB in: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT05M45.00S,2026-02-23T01:42:02.5Z,3,REGULAR,freethrow,2 of 2,[],1630162,,,1610612750,68,79,2026-02-23T01:42:02Z,4300000,False,,,0,,A. Edwards Free Throw 2 of 2 (21 PTS),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,Made,,,,,21.0,,,,,,
440,PT05M34.00S,2026-02-23T01:42:19.6Z,3,REGULAR,turnover,backcourt,[],1630178,,,1610612755,68,79,2026-02-23T01:42:30Z,4310000,False,,,0,,T. Maxey backcourt TURNOVER (5 TO),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Center,5.0,,,200834.0,,,,,,,,,,,,,,,,
441,PT05M18.00S,2026-02-23T01:42:50.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630183,67.93281865965835,49.720435049019606,1610612750,68,79,2026-02-23T01:42:58Z,4320000,False,-1.0,249.0,1,right,MISS J. McDaniels 24' step back 3PT,[1630183],1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Center,,,,,,,,,Missed,,,,,,24.89,,,,,
442,PT05M15.00S,2026-02-23T01:42:53.5Z,3,REGULAR,rebound,defensive,[],1629656,,,1610612755,68,79,2026-02-23T01:42:58Z,4330000,False,,,0,,Q. Grimes REBOUND (Off:0 Def:2),[1629656],1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Center,,,,,,,,,,441.0,2.0,2.0,0.0,,,,,,,
443,PT05M05.00S,2026-02-23T01:43:03.0Z,3,REGULAR,3pt,Jump Shot,[],1629656,8.754927726675426,4.411764705882353,1610612755,68,82,2026-02-23T01:43:07Z,4340000,False,228.0,30.0,1,left,Q. Grimes 3PT  (13 PTS) (A. Bona 2 AST),"[1629656, 1641737]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Right Corner 3,24+ Right,,,,,,,,,Made,,,,,13.0,22.98,,,A. Bona,1641737.0,2.0
445,PT04M52.00S,2026-02-23T01:43:16.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630162,92.90407358738501,45.978860294117645,1610612750,70,82,2026-02-23T01:43:21Z,4360000,False,-20.0,14.0,1,right,A. Edwards driving Layup (23 PTS),[1630162],1610612750.0,MIN,driving,,,Edwards,A. Edwards,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,23.0,2.46,,,,,
446,PT04M33.00S,2026-02-23T01:43:35.2Z,3,REGULAR,2pt,Jump Shot,[],1630178,24.655059132720105,52.94117647058824,1610612755,70,82,2026-02-23T01:43:41Z,4370000,False,-15.0,179.0,1,left,MISS T. Maxey 17' step back Shot,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,Mid-Range,16-24 Center,,,,,,,,,Missed,,,,,,17.99,,,,,
447,PT04M28.00S,2026-02-23T01:43:40.2Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612750,70,82,2026-02-23T01:43:41Z,4380000,False,,,0,,B. Hyland REBOUND (Off:1 Def:3),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Center,,,,,,,,,,446.0,4.0,3.0,1.0,,,,,,,
448,PT04M24.00S,2026-02-23T01:43:43.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1630162,71.96123521681997,77.45098039215686,1610612750,70,82,2026-02-23T01:47:46Z,4390000,False,137.0,211.0,1,right,MISS A. Edwards 25' running pullup 3PT,[1630162],1610612750.0,MIN,running pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,25.18,,,,,
449,PT04M21.00S,2026-02-23T01:43:46.8Z,3,REGULAR,rebound,defensive,[],1631230,,,1610612755,70,82,2026-02-23T01:43:49Z,4400000,False,,,0,,D. Barlow REBOUND (Off:1 Def:2),[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,448.0,3.0,2.0,1.0,,,,,,,
450,PT04M18.00S,2026-02-23T01:43:52.1Z,3,REGULAR,foul,personal,['2freethrow'],1630183,,,1610612755,70,82,2026-02-23T01:44:02Z,4410000,False,,,0,,J. McDaniels shooting personal FOUL (3 PF) (Maxey 2 FT),"[1630183, 1630178]",1610612750.0,MIN,shooting,,,McDaniels,J. McDaniels,,,,,Restricted Area,0-8 Center,,,,202058.0,3.0,0.0,Maxey,1630178.0,,,,,,,,,,,,
452,PT04M18.00S,2026-02-23T01:44:30.6Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,70,83,2026-02-23T01:44:30Z,4430000,False,,,0,,T. Maxey Free Throw 1 of 2 (26 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,Made,,,,,26.0,,,,,,
453,PT04M18.00S,2026-02-23T01:44:31.1Z,3,REGULAR,substitution,out,[],1630183,,,1610612755,70,83,2026-02-23T01:44:46Z,4440000,False,,,0,,SUB out: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT04M18.00S,2026-02-23T01:44:31.1Z,3,REGULAR,substitution,out,[],1626162,,,1610612755,70,83,2026-02-23T01:44:46Z,4450000,False,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT04M18.00S,2026-02-23T01:44:31.1Z,3,REGULAR,substitution,out,[],1631230,,,1610612755,70,83,2026-02-23T01:44:46Z,4460000,False,,,0,,SUB out: D. Barlow,[1631230],1610612755.0,PHI,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT04M18.00S,2026-02-23T01:44:31.1Z,3,REGULAR,substitution,in,[],1630545,,,1610612755,70,83,2026-02-23T01:44:46Z,4470000,False,,,0,,SUB in: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M18.00S,2026-02-23T01:44:31.1Z,3,REGULAR,substitution,in,[],1631133,,,1610612755,70,83,2026-02-23T01:44:46Z,4480000,False,,,0,,SUB in: J. Walker,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M18.00S,2026-02-23T01:44:31.1Z,3,REGULAR,substitution,in,[],1642845,,,1610612755,70,83,2026-02-23T01:44:46Z,4490000,False,,,0,,SUB in: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M18.00S,2026-02-23T01:44:59.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,70,84,2026-02-23T01:44:59Z,4500000,False,,,0,,T. Maxey Free Throw 2 of 2 (27 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,Made,,,,,27.0,,,,,,
460,PT04M00.00S,2026-02-23T01:45:22.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629656,,,1610612750,70,84,2026-02-23T01:45:31Z,4510000,False,,,0,,Q. Grimes shooting personal FOUL (2 PF) (Shannon Jr. 2 FT),"[1629656, 1630545]",1610612755.0,PHI,shooting,,,Grimes,Q. Grimes,,,,,In The Paint (Non-RA),0-8 Center,,,,200834.0,2.0,0.0,Shannon Jr.,1630545.0,,,,,,,,,,,,
462,PT04M00.00S,2026-02-23T01:45:47.0Z,3,REGULAR,freethrow,1 of 2,[],1630545,,,1610612750,71,84,2026-02-23T01:45:47Z,4530000,False,,,0,,T. Shannon Jr. Free Throw 1 of 2 (1 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,
463,PT04M00.00S,2026-02-23T01:46:03.2Z,3,REGULAR,freethrow,2 of 2,[],1630545,,,1610612750,72,84,2026-02-23T01:46:03Z,4540000,False,,,0,,T. Shannon Jr. Free Throw 2 of 2 (2 PTS),[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,Made,,,,,2.0,,,,,,
464,PT03M41.00S,2026-02-23T01:46:24.4Z,3,REGULAR,turnover,bad pass,[],1629656,,,1610612755,72,84,2026-02-23T01:46:29Z,4550000,False,,,0,,Q. Grimes bad pass TURNOVER (1 TO),"[1629656, 1630538]",1610612755.0,PHI,,,,Grimes,Q. Grimes,,,,,Mid-Range,16-24 Right Center,1.0,Hyland,1630538.0,,,,,,,,,,,,,,,,,
465,PT03M41.00S,2026-02-23T01:46:24.4Z,3,REGULAR,steal,,[],1630538,,,1610612750,72,84,2026-02-23T01:46:25Z,4560000,False,,,0,,B. Hyland STEAL (2 STL),[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
466,PT03M37.00S,2026-02-23T01:46:28.6Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630538,79.05716162943496,8.823529411764707,1610612750,75,84,2026-02-23T01:46:35Z,4570000,False,-206.0,144.0,1,right,B. Hyland 25' 3PT running (3 PTS) (M. Conley 4 AST),"[1630538, 201144]",1610612750.0,MIN,running,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Made,,,,,3.0,25.15,,,M. Conley,201144.0,4.0
468,PT03M19.00S,2026-02-23T01:46:52.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,75,84,2026-02-23T01:46:52Z,4590000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M06.00S,2026-02-23T01:50:08.4Z,3,REGULAR,3pt,Jump Shot,[],1642845,31.488173455978973,36.27450980392157,1610612755,75,87,2026-02-23T01:50:15Z,4600000,False,69.0,243.0,1,left,V. Edgecombe 25' 3PT pullup (19 PTS),[1642845],1610612755.0,PHI,pullup,,,Edgecombe,V. Edgecombe,,,,,Above the Break 3,24+ Center,,,,,,,,,Made,,,,,19.0,25.3,,,,,
473,PT02M41.00S,2026-02-23T01:50:54.3Z,3,REGULAR,turnover,out-of-bounds,[],1630162,,,1610612750,75,87,2026-02-23T01:50:58Z,4640000,False,,,0,,A. Edwards lost ball out-of-bounds TURNOVER (5 TO),[1630162],1610612750.0,MIN,lost ball,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,5.0,,,200834.0,,,,,,,,,,,,,,,,
475,PT02M25.00S,2026-02-23T01:51:19.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1631133,16.245072273324574,4.411764705882353,1610612755,75,87,2026-02-23T01:51:27Z,4650000,False,228.0,100.0,1,left,MISS J. Walker 24' 3PT,[1631133],1610612755.0,PHI,,,,Walker,J. Walker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,24.9,,,,,
476,PT02M24.00S,2026-02-23T01:51:20.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,75,87,2026-02-23T01:51:27Z,4660000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,475.0,,,,,,,,,,
477,PT02M24.00S,2026-02-23T01:51:24.1Z,3,REGULAR,foul,personal,[],1642866,,,1610612755,75,87,2026-02-23T01:51:40Z,4670000,False,,,0,,J. Beringer loose ball personal FOUL (4 PF),"[1642866, 1641737]",1610612750.0,MIN,loose ball,,,Beringer,J. Beringer,,,,,Restricted Area,0-8 Center,,,,202058.0,4.0,0.0,Bona,1641737.0,,,,,,,,,,,,
479,PT02M24.00S,2026-02-23T01:51:29.7Z,3,REGULAR,substitution,out,[],1630162,,,1610612755,75,87,2026-02-23T01:51:38Z,4690000,False,,,0,,SUB out: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M24.00S,2026-02-23T01:51:29.7Z,3,REGULAR,substitution,in,[],1628978,,,1610612755,75,87,2026-02-23T01:51:38Z,4700000,False,,,0,,SUB in: D. DiVincenzo,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M17.00S,2026-02-23T01:51:52.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629656,30.56833114323259,28.676470588235293,1610612755,75,87,2026-02-23T01:51:59Z,4710000,False,107.0,235.0,1,left,MISS Q. Grimes 25' step back 3PT,[1629656],1610612755.0,PHI,step back,,,Grimes,Q. Grimes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,25.79,,,,,
482,PT02M15.00S,2026-02-23T01:51:54.7Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612750,75,87,2026-02-23T01:51:59Z,4720000,False,,,0,,TEAM defensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,481.0,,,,,,,,,,
484,PT02M01.00S,2026-02-23T01:52:21.4Z,3,REGULAR,3pt,Jump Shot,[],201144,94.43166885676742,96.56862745098039,1610612750,75,87,2026-02-23T01:52:27Z,4740000,False,233.0,0.0,1,right,MISS M. Conley 3PT,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,Right Corner 3,24+ Right,,,,,,,,,Missed,,,,,,23.28,,,,,
485,PT01M59.00S,2026-02-23T01:52:23.4Z,3,REGULAR,rebound,offensive,[],1642866,,,1610612750,75,87,2026-02-23T01:52:27Z,4750000,False,,,0,,J. Beringer REBOUND (Off:1 Def:1),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,Right Corner 3,24+ Right,,,,,,,,,,484.0,2.0,1.0,1.0,,,,,,,
486,PT01M58.00S,2026-02-23T01:52:28.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642845,,,1610612750,75,87,2026-02-23T01:52:41Z,4760000,False,,,0,,V. Edgecombe personal FOUL (3 PF) (Beringer 2 FT),"[1642845, 1642866]",1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,In The Paint (Non-RA),0-8 Center,,,,202058.0,3.0,0.0,Beringer,1642866.0,,,,,,,,,,,,
488,PT01M58.00S,2026-02-23T01:52:52.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1642866,,,1610612750,75,87,2026-02-23T01:52:52Z,4780000,False,,,0,,MISS J. Beringer Free Throw 1 of 2,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,Missed,,,,,,,,,,,
489,PT01M58.00S,2026-02-23T01:52:52.5Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,75,87,2026-02-23T01:52:52Z,4790000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,488.0,,,,,,,,,,
490,PT01M58.00S,2026-02-23T01:52:53.0Z,3,REGULAR,substitution,out,[],1642845,,,1610612750,75,87,2026-02-23T01:53:05Z,4800000,False,,,0,,SUB out: V. Edgecombe,[1642845],1610612755.0,PHI,,,,Edgecombe,V. Edgecombe,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M58.00S,2026-02-23T01:52:53.0Z,3,REGULAR,substitution,in,[],1626166,,,1610612750,75,87,2026-02-23T01:53:05Z,4810000,False,,,0,,SUB in: C. Payne,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M58.00S,2026-02-23T01:53:15.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1642866,,,1610612750,76,87,2026-02-23T01:53:15Z,4820000,False,,,0,,J. Beringer Free Throw 2 of 2 (3 PTS),[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,Made,,,,,3.0,,,,,,
493,PT01M45.00S,2026-02-23T01:53:30.0Z,3,REGULAR,3pt,Jump Shot,[],1626166,29.517082785808146,25.735294117647058,1610612755,76,87,2026-02-23T01:53:34Z,4830000,False,121.0,225.0,1,left,MISS C. Payne 25' pullup 3PT,[1626166],1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,25.56,,,,,
494,PT01M42.00S,2026-02-23T01:53:33.0Z,3,REGULAR,rebound,defensive,[],1628978,,,1610612750,76,87,2026-02-23T01:53:46Z,4840000,False,,,0,,D. DiVincenzo REBOUND (Off:1 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,493.0,5.0,4.0,1.0,,,,,,,
495,PT01M26.00S,2026-02-23T01:53:48.6Z,3,REGULAR,2pt,Jump Shot,[],1630538,92.46057818659659,71.07843137254902,1610612750,76,87,2026-02-23T01:53:59Z,4850000,False,105.0,18.0,1,right,MISS B. Hyland 10' fadeaway Shot - blocked,"[1630538, 1630178]",1610612750.0,MIN,fadeaway,,,Hyland,B. Hyland,,,,,Mid-Range,8-16 Right,,,,,,,,,Missed,,,,,,10.7,Maxey,1630178.0,,,
496,PT01M26.00S,2026-02-23T01:53:48.6Z,3,REGULAR,block,,[],1630178,,,1610612750,76,87,2026-02-23T01:53:50Z,4860000,False,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
497,PT01M24.00S,2026-02-23T01:53:50.6Z,3,REGULAR,rebound,defensive,[],1626166,,,1610612755,76,87,2026-02-23T01:53:59Z,4870000,False,,,0,,C. Payne REBOUND (Off:0 Def:1),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,495.0,1.0,1.0,0.0,,,,,,,
498,PT01M24.00S,2026-02-23T01:54:00.0Z,3,REGULAR,foul,personal,[],1630538,,,1610612755,76,87,2026-02-23T01:54:12Z,4880000,False,,,0,,B. Hyland personal FOUL (1 PF),"[1630538, 1641737]",1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,In The Paint (Non-RA),8-16 Center,,,,1628168.0,1.0,0.0,Bona,1641737.0,,,,,,,,,,,,
500,PT01M24.00S,2026-02-23T01:54:12.2Z,3,REGULAR,substitution,out,[],1642866,,,1610612755,76,87,2026-02-23T01:54:17Z,4900000,False,,,0,,SUB out: J. Beringer,[1642866],1610612750.0,MIN,,,,Beringer,J. Beringer,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT01M24.00S,2026-02-23T01:54:12.2Z,3,REGULAR,substitution,in,[],203944,,,1610612755,76,87,2026-02-23T01:54:17Z,4910000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT01M11.00S,2026-02-23T01:54:26.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,28.465834428383708,20.34313725490196,1610612755,76,90,2026-02-23T01:54:30Z,4920000,False,148.0,215.0,1,left,T. Maxey 26' 3PT pullup (30 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Made,,,,,30.0,26.13,,,,,
503,PT00M56.90S,2026-02-23T01:54:43.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,93.05601182654402,54.80238970588235,1610612750,78,90,2026-02-23T01:54:48Z,4930000,False,24.0,13.0,1,right,J. Randle driving Layup (14 PTS) (B. Hyland 2 AST),"[203944, 1630538]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,14.0,2.72,,,B. Hyland,1630538.0,2.0
505,PT00M36.80S,2026-02-23T01:55:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641737,8.541392904073588,46.71415441176471,1610612755,78,92,2026-02-23T01:56:28Z,4950000,False,16.0,28.0,1,left,A. Bona driving Layup (8 PTS) (C. Payne 3 AST),"[1641737, 1626166]",1610612755.0,PHI,driving,,,Bona,A. Bona,,,,,Restricted Area,0-8 Center,,,,,,,,,Made,,,,,8.0,3.23,,,C. Payne,1626166.0,3.0
507,PT00M23.10S,2026-02-23T01:55:21.7Z,3,REGULAR,3pt,Jump Shot,[],203944,74.19513797634691,80.88235294117648,1610612750,78,92,2026-02-23T01:55:28Z,4970000,False,154.0,190.0,1,right,MISS J. Randle 24' 3PT,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Right Center,,,,,,,,,Missed,,,,,,24.49,,,,,
508,PT00M20.20S,2026-02-23T01:55:24.6Z,3,REGULAR,rebound,offensive,[],1628978,,,1610612750,78,92,2026-02-23T01:55:28Z,4980000,False,,,0,,D. DiVincenzo REBOUND (Off:2 Def:4),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,507.0,6.0,4.0,2.0,,,,,,,
509,PT00M14.80S,2026-02-23T01:55:30.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630538,67.49342969776609,23.284313725490197,1610612750,78,92,2026-02-23T01:55:38Z,4990000,False,-134.0,253.0,1,right,MISS B. Hyland 28' 3PT,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Left Center,,,,,,,,,Missed,,,,,,28.62,,,,,
510,PT00M10.70S,2026-02-23T01:55:35.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,78,92,2026-02-23T01:55:35Z,5000000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,509.0,,,,,,,,,,
512,PT00M00.80S,2026-02-23T01:55:56.4Z,3,REGULAR,2pt,Jump Shot,[],1630178,22.470433639947437,50.83869485294118,1610612755,78,94,2026-02-23T01:56:24Z,5020000,False,-4.0,159.0,1,left,T. Maxey 15' driving floating Jump Shot (32 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,Mid-Range,8-16 Center,,,,,,,,,Made,,,,,32.0,15.88,,,,,
514,PT00M00.00S,2026-02-23T01:56:34.3Z,3,REGULAR,period,end,[],0,,,1610612750,78,94,2026-02-23T01:56:34Z,5040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,out,['startperiod'],1630545,,,1610612750,78,94,2026-02-23T01:58:38Z,5050000,False,,,0,,SUB out: T. Shannon Jr.,[1630545],1610612750.0,MIN,,,,Shannon Jr.,T. Shannon Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,out,['startperiod'],1630538,,,1610612750,78,94,2026-02-23T01:58:38Z,5060000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2026-02-23T01:58:13.8Z,4,REGULAR,substitution,out,['startperiod'],201144,,,1610612750,78,94,2026-02-23T01:58:38Z,5070000,False,,,0,,SUB out: M. Conley,[201144],1610612750.0,MIN,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,,
