actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
620,PT04M47.00S,2025-01-24T02:41:26.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629027,85.62746386333771,46.07843137254902,1610612737,111,107,2025-01-24T02:41:32Z,6110000,False,-20.0,83.0,1,right,MISS T. Young 8' driving floating Shot,[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,8.49,,,,,,,,,
621,PT04M46.00S,2025-01-24T02:41:28.8Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,111,107,2025-01-24T02:41:28Z,6120000,False,,,0,,O. Okongwu REBOUND (Off:5 Def:6),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,620.0,11.0,6.0,5.0,,
622,PT04M46.00S,2025-01-24T02:41:30.6Z,4,REGULAR,foul,personal,['2freethrow'],1630567,,,1610612737,111,107,2025-01-24T02:41:53Z,6130000,False,,,0,,S. Barnes shooting personal FOUL (1 PF) (Okongwu 2 FT),"[1630567, 1630168]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,202058.0,1.0,0.0,Okongwu,1630168.0,,,,,,,,,,,,,,,
624,PT04M46.00S,2025-01-24T02:41:56.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630168,,,1610612737,112,107,2025-01-24T02:45:50Z,6150000,False,,,0,,O. Okongwu Free Throw 1 of 2 (18 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
652,PT04M46.00S,2025-01-24T02:42:43.5Z,4,REGULAR,substitution,out,[],1628449,,,1610612737,112,107,2025-01-24T02:46:21Z,6152500,False,,,0,,SUB out: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT04M46.00S,2025-01-24T02:42:43.5Z,4,REGULAR,substitution,out,[],1642347,,,1610612737,112,107,2025-01-24T02:46:21Z,6153750,False,,,0,,SUB out: J. Shead,[1642347],1610612761.0,TOR,,,,Shead,J. Shead,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M46.00S,2025-01-24T02:42:43.5Z,4,REGULAR,substitution,in,[],1630558,,,1610612737,112,107,2025-01-24T02:46:21Z,6154375,False,,,0,,SUB in: D. Mitchell,[1630558],1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT04M46.00S,2025-01-24T02:42:43.5Z,4,REGULAR,substitution,in,[],1627751,,,1610612737,112,107,2025-01-24T02:46:21Z,6154687,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT04M46.00S,2025-01-24T02:41:56.0Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630168,,,1610612737,113,107,2025-01-24T02:45:50Z,6155000,False,,,0,,O. Okongwu Free Throw 2 of 2 (19 PTS),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,Made,19.0,,,,,,,,,,,,,
630,PT04M25.00S,2025-01-24T02:43:31.0Z,4,REGULAR,jumpball,recovered,[],1630558,,,1610612761,113,107,2025-01-24T02:45:50Z,6195000,False,,,0,,Jump Ball J. Poeltl vs. D. Hunter: Tip to D. Mitchell,"[1630558, 1627751, 1629631]",1610612761.0,TOR,heldball,D. Mitchell,1630558.0,Mitchell,D. Mitchell,Poeltl,1627751.0,Hunter,1629631.0,,,,,,,,,,,,,,,,,,,,,,
633,PT04M22.00S,2025-01-24T02:43:32.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,6.389618922470433,50.73529411764706,1610612761,113,107,2025-01-24T02:44:24Z,6210000,False,-4.0,8.0,1,left,MISS D. Mitchell driving Layup - blocked,"[1630558, 1630168]",1610612761.0,TOR,driving,,,Mitchell,D. Mitchell,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.85,,,,,,,,Okongwu,1630168.0
634,PT04M22.00S,2025-01-24T02:43:32.9Z,4,REGULAR,block,,[],1630168,,,1610612761,113,107,2025-01-24T02:43:35Z,6220000,False,,,0,,O. Okongwu BLOCK (1 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
635,PT04M20.00S,2025-01-24T02:43:34.9Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,113,107,2025-01-24T02:44:24Z,6230000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,633.0,7.0,5.0,2.0,,
636,PT04M19.00S,2025-01-24T02:43:38.3Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,113,107,2025-01-24T02:44:37Z,6240000,False,0.0,0.0,1,left,MISS J. Poeltl tip Layup,[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,0.0,,,,,,,,,
637,PT04M18.00S,2025-01-24T02:43:39.3Z,4,REGULAR,rebound,offensive,[],1627751,,,1610612761,113,107,2025-01-24T02:44:37Z,6250000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,636.0,8.0,5.0,3.0,,
638,PT04M17.00S,2025-01-24T02:43:40.0Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627751,5.590000152587891,50.0,1610612761,113,109,2025-01-24T02:44:47Z,6260000,False,0.0,0.0,1,left,J. Poeltl tip Layup (15 PTS),[1627751],1610612761.0,TOR,tip,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,,,,0.0,,,,,,,,,
639,PT04M03.00S,2025-01-24T02:43:52.4Z,4,REGULAR,foul,personal,[],1630558,,,1610612737,113,109,2025-01-24T02:43:57Z,6270000,False,,,0,,D. Mitchell personal FOUL (4 PF),"[1630558, 1629027]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Center,202058.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
641,PT03M58.00S,2025-01-24T02:44:23.8Z,4,REGULAR,3pt,Jump Shot,[],1629027,71.82982917214193,78.67647058823529,1610612737,113,109,2025-01-24T02:44:29Z,6290000,False,143.0,212.0,1,right,MISS T. Young 25' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,,,25.62,,,,,,,,,
642,PT03M56.00S,2025-01-24T02:44:25.8Z,4,REGULAR,rebound,defensive,[],1629628,,,1610612761,113,109,2025-01-24T02:44:29Z,6300000,False,,,0,,R. Barrett REBOUND (Off:0 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,641.0,5.0,5.0,0.0,,
643,PT03M50.00S,2025-01-24T02:44:32.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630567,31.09395532194481,65.44117647058823,1610612761,113,112,2025-01-24T02:49:03Z,6310000,False,-77.0,240.0,1,left,S. Barnes 25' 3PT running pullup (22 PTS),[1630567],1610612761.0,TOR,running pullup,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,Made,22.0,,,,25.19,,,,,,,,,
644,PT03M39.00S,2025-01-24T02:44:50.1Z,4,REGULAR,foul,offensive,[],1630700,,,1610612737,113,112,2025-01-24T02:45:00Z,6320000,False,,,0,,D. Daniels off-the-ball offensive FOUL (1 PF),"[1630700, 1630558]",1610612737.0,ATL,off-the-ball,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,202058.0,1.0,0.0,Mitchell,1630558.0,,,,,,,,,,,,,,,
646,PT03M39.00S,2025-01-24T02:44:50.1Z,4,REGULAR,turnover,offensive foul,[],1630700,,,1610612737,113,112,2025-01-24T02:44:50Z,6340000,False,,,0,,D. Daniels offensive foul TURNOVER (2 TO),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Center,202058.0,,,,,,,2.0,,,,,,,,,,,,
647,PT03M29.00S,2025-01-24T02:45:24.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629628,6.915243101182654,48.77450980392157,1610612761,113,114,2025-01-24T02:45:29Z,6350000,False,6.0,13.0,1,left,R. Barrett driving Layup (12 PTS) (J. Poeltl 5 AST),"[1629628, 1627751]",1610612761.0,TOR,driving,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.39,J. Poeltl,1627751.0,5.0,,,,,,
648,PT03M21.00S,2025-01-24T02:45:35.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630558,,,1610612737,113,114,2025-01-24T02:45:58Z,6360000,False,,,0,,D. Mitchell shooting personal FOUL (5 PF) (Young 2 FT),"[1630558, 1629027]",1610612761.0,TOR,shooting,,,Mitchell,D. Mitchell,,,,,Mid-Range,16-24 Center,2003.0,5.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,
650,PT03M21.00S,2025-01-24T02:45:59.5Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,114,114,2025-01-24T02:45:59Z,6380000,False,,,0,,T. Young Free Throw 1 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
651,PT03M21.00S,2025-01-24T02:46:15.4Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,115,114,2025-01-24T02:46:15Z,6390000,False,,,0,,T. Young Free Throw 2 of 2 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,Made,18.0,,,,,,,,,,,,,
656,PT02M58.00S,2025-01-24T02:46:37.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612761,115,114,2025-01-24T02:46:49Z,6400000,False,,,0,,D. Hunter shooting personal FOUL (3 PF) (Barnes 2 FT),"[1629631, 1630567]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,Mid-Range,8-16 Left,2003.0,3.0,1.0,Barnes,1630567.0,,,,,,,,,,,,,,,
658,PT02M58.00S,2025-01-24T02:47:08.6Z,4,REGULAR,freethrow,1 of 2,[],1630567,,,1610612761,115,115,2025-01-24T02:47:24Z,6420000,False,,,0,,S. Barnes Free Throw 1 of 2 (23 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,Made,23.0,,,,,,,,,,,,,
659,PT02M58.00S,2025-01-24T02:47:08.6Z,4,REGULAR,freethrow,2 of 2,[],1630567,,,1610612761,115,115,2025-01-24T02:47:24Z,6430000,False,,,0,,MISS S. Barnes Free Throw 2 of 2,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
660,PT02M55.00S,2025-01-24T02:47:11.6Z,4,REGULAR,rebound,offensive,[],1629628,,,1610612761,115,115,2025-01-24T02:47:24Z,6440000,False,,,0,,R. Barrett REBOUND (Off:1 Def:5),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,659.0,6.0,5.0,1.0,,
661,PT02M51.00S,2025-01-24T02:47:27.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629628,30.962549277266753,62.5,1610612761,115,118,2025-01-24T02:47:32Z,6450000,False,-62.0,239.0,1,left,R. Barrett 24' 3PT  (15 PTS) (D. Mitchell 7 AST),"[1629628, 1630558]",1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,Above the Break 3,24+ Center,,,,,,Made,15.0,,,,24.66,D. Mitchell,1630558.0,7.0,,,,,,
663,PT02M29.00S,2025-01-24T02:47:48.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,90.62089356110381,59.55882352941176,1610612737,117,118,2025-01-24T02:47:53Z,6470000,False,48.0,36.0,1,right,D. Daniels driving floating Jump Shot (22 PTS) (D. Hunter 2 AST),"[1630700, 1629631]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,22.0,,,,5.97,D. Hunter,1629631.0,2.0,,,,,,
665,PT02M14.00S,2025-01-24T02:48:03.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,13.354139290407357,49.01960784313725,1610612761,117,118,2025-01-24T02:48:09Z,6490000,False,5.0,73.0,1,left,MISS J. Poeltl 7' floating Shot,[1627751],1610612761.0,TOR,floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,7.32,,,,,,,,,
666,PT02M11.00S,2025-01-24T02:48:06.5Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,117,118,2025-01-24T02:48:09Z,6500000,False,,,0,,O. Okongwu REBOUND (Off:5 Def:7),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,665.0,12.0,7.0,5.0,,
667,PT02M03.00S,2025-01-24T02:48:14.5Z,4,REGULAR,3pt,Jump Shot,[],203992,90.75229960578186,95.58823529411765,1610612737,117,118,2025-01-24T02:48:21Z,6510000,False,228.0,34.0,1,right,MISS B. Bogdanović 3PT,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.05,,,,,,,,,
668,PT01M59.00S,2025-01-24T02:48:18.5Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,117,118,2025-01-24T02:48:21Z,6520000,False,,,0,,S. Barnes REBOUND (Off:1 Def:5),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,667.0,6.0,5.0,1.0,,
670,PT01M40.00S,2025-01-24T02:49:21.7Z,4,REGULAR,2pt,Jump Shot,[],1629628,5.995400788436268,25.735294117647058,1610612761,117,118,2025-01-24T02:50:09Z,6540000,False,121.0,4.0,1,left,MISS R. Barrett 12' fadeaway Shot,[1629628],1610612761.0,TOR,fadeaway,,,Barrett,R. Barrett,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,,,12.14,,,,,,,,,
671,PT01M39.00S,2025-01-24T02:49:22.7Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,117,118,2025-01-24T02:50:09Z,6550000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,670.0,,,,,
672,PT01M39.00S,2025-01-24T02:49:26.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612761,117,118,2025-01-24T02:49:41Z,6560000,False,,,0,,TOR shot clock Team TURNOVER,[],1610612761.0,TOR,,,,,,,,,,Restricted Area,0-8 Center,202058.0,,,,,,,,,,,,,,,,,,,
673,PT01M24.00S,2025-01-24T02:49:51.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629027,67.09921156373193,62.00980392156863,1610612737,117,118,2025-01-24T02:50:00Z,6570000,False,60.0,257.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.37,,,,,,,,,
674,PT01M23.00S,2025-01-24T02:49:52.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,117,118,2025-01-24T02:50:00Z,6580000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,673.0,,,,,
677,PT01M10.00S,2025-01-24T02:50:43.0Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630700,79.05716162943496,8.333333333333332,1610612737,117,118,2025-01-24T02:50:55Z,6610000,False,-208.0,144.0,1,right,MISS D. Daniels 25' pullup 3PT,[1630700],1610612737.0,ATL,pullup,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,25.35,,,,,,,,,
678,PT01M09.00S,2025-01-24T02:50:44.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,117,118,2025-01-24T02:50:55Z,6620000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,677.0,,,,,
679,PT01M09.00S,2025-01-24T02:50:48.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,117,118,2025-01-24T02:50:56Z,6630000,False,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,Restricted Area,0-8 Center,1627519.0,,,,,,,,,,,,,,,,,,,
680,PT00M55.60S,2025-01-24T02:51:10.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630567,14.4053876478318,59.31372549019608,1610612761,117,120,2025-01-24T02:51:16Z,6640000,False,-47.0,83.0,1,left,S. Barnes 9' pullup Jump Shot (25 PTS),[1630567],1610612761.0,TOR,pullup,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,25.0,,,,9.51,,,,,,,,,
681,PT00M40.90S,2025-01-24T02:51:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203992,87.07293035479631,51.9607843137255,1610612737,119,120,2025-01-24T02:51:37Z,6650000,False,10.0,69.0,1,right,B. Bogdanović 6' driving finger roll Layup (23 PTS) (T. Young 13 AST),"[203992, 1629027]",1610612737.0,ATL,driving finger roll,,,Bogdanović,B. Bogdanović,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,23.0,,,,6.97,T. Young,1629027.0,13.0,,,,,,
682,PT00M24.20S,2025-01-24T02:51:53.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630567,8.229303547963205,44.36274509803921,1610612761,119,120,2025-01-24T02:52:02Z,6660000,False,28.0,25.0,1,left,MISS S. Barnes driving Hook,[1630567],1610612761.0,TOR,driving,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,3.76,,,,,,,,,
683,PT00M21.50S,2025-01-24T02:51:56.2Z,4,REGULAR,rebound,defensive,[],1630700,,,1610612737,119,120,2025-01-24T02:52:02Z,6670000,False,,,0,,D. Daniels REBOUND (Off:3 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,682.0,7.0,4.0,3.0,,
684,PT00M11.90S,2025-01-24T02:52:05.9Z,4,REGULAR,3pt,Jump Shot,[],1629027,68.41327201051249,29.411764705882355,1610612737,119,120,2025-01-24T02:52:42Z,6680000,False,-103.0,244.0,1,right,MISS T. Young 26' step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,26.52,,,,,,,,,
685,PT00M07.40S,2025-01-24T02:52:10.4Z,4,REGULAR,rebound,offensive,[],1630700,,,1610612737,119,120,2025-01-24T02:52:10Z,6690000,False,,,0,,D. Daniels REBOUND (Off:4 Def:4),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,684.0,8.0,4.0,4.0,,
686,PT00M05.20S,2025-01-24T02:52:12.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629631,92.9862023653088,48.28431372549019,1610612737,119,120,2025-01-24T02:52:32Z,6700000,False,-9.0,13.0,1,right,MISS D. Hunter driving Layup,[1629631],1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,1.59,,,,,,,,,
687,PT00M02.70S,2025-01-24T02:52:15.3Z,4,REGULAR,rebound,defensive,[],1627751,,,1610612761,119,120,2025-01-24T02:52:15Z,6710000,False,,,0,,J. Poeltl REBOUND (Off:3 Def:6),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,686.0,9.0,6.0,3.0,,
688,PT00M02.70S,2025-01-24T02:52:17.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629631,,,1610612761,119,120,2025-01-24T02:52:24Z,6720000,False,,,0,,D. Hunter take personal FOUL (4 PF) (Poeltl 2 FT),"[1629631, 1627751]",1610612737.0,ATL,take,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,2003.0,4.0,1.0,Poeltl,1627751.0,,,,,,,,,,,,,,,
690,PT00M02.70S,2025-01-24T02:52:48.7Z,4,REGULAR,freethrow,1 of 2,[],1627751,,,1610612761,119,121,2025-01-24T02:52:48Z,6740000,False,,,0,,J. Poeltl Free Throw 1 of 2 (16 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,16.0,,,,,,,,,,,,,
691,PT00M02.70S,2025-01-24T02:52:51.0Z,4,REGULAR,substitution,out,[],203992,,,1610612761,119,121,2025-01-24T02:52:58Z,6750000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M02.70S,2025-01-24T02:52:51.0Z,4,REGULAR,substitution,out,[],1641711,,,1610612761,119,121,2025-01-24T02:52:58Z,6760000,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M02.70S,2025-01-24T02:52:51.0Z,4,REGULAR,substitution,in,[],1631230,,,1610612761,119,121,2025-01-24T02:52:58Z,6770000,False,,,0,,SUB in: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M02.70S,2025-01-24T02:52:51.0Z,4,REGULAR,substitution,in,[],1628971,,,1610612761,119,121,2025-01-24T02:52:58Z,6780000,False,,,0,,SUB in: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M02.70S,2025-01-24T02:53:14.3Z,4,REGULAR,freethrow,2 of 2,[],1627751,,,1610612761,119,122,2025-01-24T02:53:14Z,6790000,False,,,0,,J. Poeltl Free Throw 2 of 2 (17 PTS),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,Made,17.0,,,,,,,,,,,,,
696,PT00M02.70S,2025-01-24T02:53:18.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,119,122,2025-01-24T02:53:18Z,6800000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M02.70S,2025-01-24T02:54:51.1Z,4,REGULAR,substitution,out,[],1631230,,,1610612737,119,122,2025-01-24T02:55:00Z,6810000,False,,,0,,SUB out: D. Barlow,[1631230],1610612737.0,ATL,,,,Barlow,D. Barlow,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M02.70S,2025-01-24T02:54:51.1Z,4,REGULAR,substitution,in,[],203992,,,1610612737,119,122,2025-01-24T02:55:00Z,6820000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M02.70S,2025-01-24T02:55:07.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,119,122,2025-01-24T02:55:07Z,6830000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M00.60S,2025-01-24T02:56:47.8Z,4,REGULAR,3pt,Jump Shot,[],1630168,67.7562417871222,34.31372549019608,1610612737,119,122,2025-01-24T02:57:05Z,6840000,False,-78.0,251.0,1,right,MISS O. Okongwu 26' pullup 3PT,[1630168],1610612737.0,ATL,pullup,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,26.26,,,,,,,,,
704,PT00M00.10S,2025-01-24T02:56:48.3Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,119,122,2025-01-24T02:57:05Z,6850000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,703.0,,,,,
705,PT00M00.00S,2025-01-24T02:56:51.6Z,4,REGULAR,period,end,[],0,,,1610612737,119,122,2025-01-24T02:56:51Z,6860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PT00M00.00S,2025-01-24T02:56:53.5Z,4,REGULAR,game,end,[],0,,,0,119,122,2025-01-24T02:56:53Z,6870000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
