actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
580,PT06M42.00S,2024-11-26T02:29:33.5Z,4,REGULAR,turnover,bad pass,[],1629027,,,1610612737,107,112,2024-11-26T02:29:40Z,5760000,False,,,0,,T. Young bad pass TURNOVER (3 TO),"[1629027, 1628467]",1610612737.0,ATL,,,,Young,T. Young,,,,,In The Paint (Non-RA),0-8 Center,,3.0,,,,,,,Kleber,1628467.0,,,,,,,,,,
581,PT06M42.00S,2024-11-26T02:29:33.5Z,4,REGULAR,steal,,[],1628467,,,1610612742,107,112,2024-11-26T02:29:36Z,5770000,False,,,0,,M. Kleber STEAL (1 STL),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
582,PT06M38.00S,2024-11-26T02:29:37.8Z,4,REGULAR,turnover,lost ball,[],1630702,,,1610612742,107,112,2024-11-26T02:29:42Z,5780000,False,,,0,,J. Hardy lost ball TURNOVER (5 TO),"[1630702, 203991]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,5.0,,,,,,,Capela,203991.0,,,,,,,,,,
583,PT06M38.00S,2024-11-26T02:29:37.8Z,4,REGULAR,steal,,[],203991,,,1610612737,107,112,2024-11-26T02:29:40Z,5790000,False,,,0,,C. Capela STEAL (1 STL),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
584,PT06M23.00S,2024-11-26T02:29:52.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630700,28.597240473061763,21.813725490196077,1610612737,107,112,2024-11-26T02:29:58Z,5800000,False,141.0,216.0,1,left,MISS D. Daniels 25' 3PT,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Right Center,,,25.81,Missed,,,,,,,,,,,,,,,,
585,PT06M19.00S,2024-11-26T02:29:56.0Z,4,REGULAR,rebound,defensive,[],1628467,,,1610612742,107,112,2024-11-26T02:29:58Z,5810000,False,,,0,,M. Kleber REBOUND (Off:1 Def:6),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Right Center,,,,,584.0,7.0,6.0,1.0,,,,,,,,,,,,
586,PT06M04.00S,2024-11-26T02:30:11.2Z,4,REGULAR,3pt,Jump Shot,[],202681,69.85873850197109,73.77450980392157,1610612742,107,115,2024-11-26T02:30:16Z,5820000,False,119.0,231.0,1,right,K. Irving 25' 3PT pullup (27 PTS),[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,25.96,Made,,,,,,,27.0,,,,,,,,,
587,PT06M04.00S,2024-11-26T02:30:18.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,107,115,2024-11-26T02:30:18Z,5830000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT06M04.00S,2024-11-26T02:32:44.2Z,4,REGULAR,substitution,out,[],203992,,,1610612737,107,115,2024-11-26T02:33:02Z,5840000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M04.00S,2024-11-26T02:32:44.2Z,4,REGULAR,substitution,in,[],1630552,,,1610612737,107,115,2024-11-26T02:33:02Z,5850000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT05M45.00S,2024-11-26T02:33:28.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.652431011826544,45.09803921568628,1610612737,109,115,2024-11-26T02:33:59Z,5860000,False,25.0,10.0,1,left,J. Johnson driving Layup (28 PTS),[1630552],1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,2.65,Made,,,,,,,28.0,,,,,,,,,
591,PT05M25.00S,2024-11-26T02:33:47.8Z,4,REGULAR,3pt,Jump Shot,[],202681,85.75886990801577,2.941176470588235,1610612742,109,118,2024-11-26T02:33:54Z,5870000,False,-235.0,81.0,1,right,K. Irving 24' 3PT pullup (30 PTS) (M. Kleber 1 AST),"[202681, 1628467]",1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Left Corner 3,24+ Left,,,24.9,Made,,,,,,,30.0,,,M. Kleber,1628467.0,1.0,,,,
593,PT05M07.00S,2024-11-26T02:34:05.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630700,15.325229960578188,47.794117647058826,1610612737,111,118,2024-11-26T02:34:12Z,5890000,False,11.0,92.0,1,left,D. Daniels 9' driving floating Jump Shot (15 PTS) (T. Young 14 AST),"[1630700, 1629027]",1610612737.0,ATL,driving floating,,,Daniels,D. Daniels,,,,,In The Paint (Non-RA),8-16 Center,,,9.23,Made,,,,,,,15.0,,,T. Young,1629027.0,14.0,,,,
595,PT04M51.00S,2024-11-26T02:34:24.7Z,4,REGULAR,foul,personal,[],1630700,,,1610612742,111,118,2024-11-26T02:34:30Z,5910000,False,,,0,,D. Daniels personal FOUL (2 PF),"[1630700, 202681]",1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,1626302.0,,,,,,,,,,,,,,,,2.0,0.0,Irving,202681.0
597,PT04M40.00S,2024-11-26T02:34:50.9Z,4,REGULAR,3pt,Jump Shot,[],1629023,91.14651773981603,3.431372549019608,1610612742,111,121,2024-11-26T03:50:24Z,5930000,False,-233.0,31.0,1,right,P. Washington 3PT pullup (11 PTS) (S. Dinwiddie 4 AST),"[1629023, 203915]",1610612742.0,DAL,pullup,,,Washington,P. Washington,,,,,Left Corner 3,24+ Left,,,23.48,Made,,,,,,,11.0,,,S. Dinwiddie,203915.0,4.0,,,,
599,PT04M25.00S,2024-11-26T02:35:08.4Z,4,REGULAR,foul,personal,[],202681,,,1610612737,111,121,2024-11-26T02:35:33Z,5950000,False,,,0,,K. Irving personal FOUL (2 PF),"[202681, 1629631]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Left,11629177.0,,,,,,,,,,,,,,,,2.0,0.0,Hunter,1629631.0
601,PT04M20.00S,2024-11-26T02:35:37.9Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612737,111,121,2024-11-26T02:36:10Z,5970000,False,,,0,,M. Kleber shooting personal FOUL (2 PF) (Young 2 FT),"[1628467, 1629027]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,,,,,,,,,,,,,,,,2.0,0.0,Young,1629027.0
603,PT04M20.00S,2024-11-26T02:36:12.4Z,4,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,112,121,2024-11-26T02:36:12Z,5990000,False,,,0,,T. Young Free Throw 1 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,17.0,,,,,,,,,
604,PT04M20.00S,2024-11-26T02:36:27.4Z,4,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,113,121,2024-11-26T02:36:27Z,6000000,False,,,0,,T. Young Free Throw 2 of 2 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,,,18.0,,,,,,,,,
605,PT03M58.00S,2024-11-26T02:36:51.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,90.22667542706965,41.42156862745098,1610612742,113,121,2024-11-26T02:36:59Z,6010000,False,-43.0,39.0,1,right,MISS S. Dinwiddie driving floating bank Shot,[203915],1610612742.0,DAL,driving floating bank,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,5.82,Missed,,,,,,,,,,,,,,,,
606,PT03M55.00S,2024-11-26T02:36:54.0Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,113,121,2024-11-26T02:36:59Z,6020000,False,,,0,,D. Hunter REBOUND (Off:0 Def:3),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,In The Paint (Non-RA),0-8 Center,,,,,605.0,3.0,3.0,0.0,,,,,,,,,,,,
607,PT03M48.00S,2024-11-26T02:37:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630552,6.652431011826544,50.73529411764706,1610612737,113,121,2024-11-26T02:37:08Z,6030000,False,-4.0,10.0,1,left,MISS J. Johnson driving Layup - blocked,"[1630552, 1628467]",1610612737.0,ATL,driving,,,Johnson,J. Johnson,,,,,Restricted Area,0-8 Center,,,1.07,Missed,,,,,,,,Kleber,1628467.0,,,,,,,
608,PT03M48.00S,2024-11-26T02:37:00.4Z,4,REGULAR,block,,[],1628467,,,1610612737,113,121,2024-11-26T02:37:03Z,6040000,False,,,0,,M. Kleber BLOCK (1 BLK),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
609,PT03M45.00S,2024-11-26T02:37:03.4Z,4,REGULAR,rebound,defensive,[],1630702,,,1610612742,113,121,2024-11-26T02:37:08Z,6050000,False,,,0,,J. Hardy REBOUND (Off:0 Def:3),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,,,607.0,3.0,3.0,0.0,,,,,,,,,,,,
610,PT03M44.00S,2024-11-26T02:37:05.3Z,4,REGULAR,turnover,bad pass,[],1630702,,,1610612742,113,121,2024-11-26T02:37:14Z,6060000,False,,,0,,J. Hardy bad pass TURNOVER (6 TO),"[1630702, 1629027]",1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Mid-Range,8-16 Right,,6.0,,,,,,,Young,1629027.0,,,,,,,,,,
611,PT03M44.00S,2024-11-26T02:37:05.3Z,4,REGULAR,steal,,[],1629027,,,1610612737,113,121,2024-11-26T02:37:07Z,6070000,False,,,0,,T. Young STEAL (3 STL),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
612,PT03M38.00S,2024-11-26T02:37:11.2Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629631,28.33442838370565,22.30392156862745,1610612737,113,121,2024-11-26T02:37:43Z,6080000,False,138.0,214.0,1,left,MISS D. Hunter 25' running 3PT,[1629631],1610612737.0,ATL,running,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Right Center,,,25.47,Missed,,,,,,,,,,,,,,,,
613,PT03M36.00S,2024-11-26T02:37:15.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,113,121,2024-11-26T02:37:15Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,612.0,,,,,,,,,,,,,,,
615,PT03M36.00S,2024-11-26T02:37:19.6Z,4,REGULAR,substitution,out,[],203991,,,1610612737,113,121,2024-11-26T02:37:24Z,6110000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M36.00S,2024-11-26T02:37:19.6Z,4,REGULAR,substitution,in,[],203992,,,1610612737,113,121,2024-11-26T02:37:24Z,6120000,False,,,0,,SUB in: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT03M36.00S,2024-11-26T02:37:28.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,113,121,2024-11-26T02:37:28Z,6130000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT03M36.00S,2024-11-26T02:38:37.1Z,4,REGULAR,substitution,out,[],202681,,,1610612737,113,121,2024-11-26T02:38:57Z,6140000,False,,,0,,SUB out: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT03M36.00S,2024-11-26T02:38:37.1Z,4,REGULAR,substitution,in,[],1630230,,,1610612737,113,121,2024-11-26T02:38:57Z,6150000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT03M34.00S,2024-11-26T02:39:14.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203992,6.652431011826544,46.568627450980394,1610612737,115,121,2024-11-26T02:39:30Z,6160000,False,17.0,10.0,1,left,B. Bogdanović driving Layup (18 PTS) (D. Daniels 2 AST),"[203992, 1630700]",1610612737.0,ATL,driving,,,Bogdanović,B. Bogdanović,,,,,Restricted Area,0-8 Center,,,1.99,Made,,,,,,,18.0,,,D. Daniels,1630700.0,2.0,,,,
622,PT03M34.00S,2024-11-26T02:39:21.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612742,115,121,2024-11-26T02:39:21Z,6180000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT03M34.00S,2024-11-26T02:40:16.3Z,4,REGULAR,substitution,out,[],1630230,,,1610612742,115,121,2024-11-26T02:40:48Z,6190000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M34.00S,2024-11-26T02:40:16.3Z,4,REGULAR,substitution,in,[],202681,,,1610612742,115,121,2024-11-26T02:40:48Z,6200000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M19.00S,2024-11-26T02:41:07.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628467,93.38042049934296,47.549019607843135,1610612742,115,123,2024-11-26T02:41:14Z,6210000,False,-12.0,10.0,1,right,M. Kleber cutting DUNK (7 PTS) (K. Irving 6 AST),"[1628467, 202681]",1610612742.0,DAL,cutting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,1.57,Made,,,,,,,7.0,,,K. Irving,202681.0,6.0,,,,
627,PT03M05.00S,2024-11-26T02:41:20.4Z,4,REGULAR,3pt,Jump Shot,[],203992,32.013797634691194,46.07843137254902,1610612737,115,123,2024-11-26T02:41:26Z,6230000,False,20.0,248.0,1,left,MISS B. Bogdanović 24' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,,,24.92,Missed,,,,,,,,,,,,,,,,
628,PT03M02.00S,2024-11-26T02:41:23.4Z,4,REGULAR,rebound,defensive,[],203915,,,1610612742,115,123,2024-11-26T02:41:26Z,6240000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:3),[203915],1610612742.0,DAL,,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,,,,,627.0,3.0,3.0,0.0,,,,,,,,,,,,
629,PT02M44.00S,2024-11-26T02:41:42.0Z,4,REGULAR,3pt,Jump Shot,[],202681,96.7969776609724,95.34313725490196,1610612742,115,123,2024-11-26T02:41:47Z,6250000,False,227.0,-22.0,1,right,MISS K. Irving pullup 3PT,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Right Corner 3,24+ Right,,,22.78,Missed,,,,,,,,,,,,,,,,
630,PT02M41.00S,2024-11-26T02:41:45.0Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,115,123,2024-11-26T02:41:47Z,6260000,False,,,0,,D. Hunter REBOUND (Off:0 Def:4),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Right Corner 3,24+ Right,,,,,629.0,4.0,4.0,0.0,,,,,,,,,,,,
631,PT02M26.00S,2024-11-26T02:42:00.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629631,6.915243101182654,50.0,1610612737,117,123,2024-11-26T02:42:05Z,6270000,False,0.0,13.0,1,left,D. Hunter driving Layup (9 PTS) (T. Young 15 AST),"[1629631, 1629027]",1610612737.0,ATL,driving,,,Hunter,D. Hunter,,,,,Restricted Area,0-8 Center,,,1.25,Made,,,,,,,9.0,,,T. Young,1629027.0,15.0,,,,
633,PT02M00.00S,2024-11-26T02:42:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,91.93495400788436,62.5,1610612742,117,125,2024-11-26T02:42:39Z,6290000,False,62.0,23.0,1,right,S. Dinwiddie 6' driving floating Jump Shot (22 PTS),[203915],1610612742.0,DAL,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,In The Paint (Non-RA),0-8 Center,,,6.67,Made,,,,,,,22.0,,,,,,,,,
634,PT01M58.00S,2024-11-26T02:42:32.2Z,4,REGULAR,foul,personal,[],202681,,,1610612737,117,125,2024-11-26T02:42:35Z,6300000,False,,,0,,K. Irving personal FOUL (3 PF),"[202681, 1629027]",1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Left Center,2882.0,,,,,,,,,,,,,,,,3.0,0.0,Young,1629027.0
636,PT01M58.00S,2024-11-26T02:42:44.5Z,4,REGULAR,substitution,out,[],1628467,,,1610612737,117,125,2024-11-26T02:42:49Z,6320000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M58.00S,2024-11-26T02:42:44.5Z,4,REGULAR,substitution,in,[],1630230,,,1610612737,117,125,2024-11-26T02:42:49Z,6330000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M52.00S,2024-11-26T02:43:02.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,6.521024967148489,43.627450980392155,1610612737,119,125,2024-11-26T02:43:08Z,6340000,False,32.0,9.0,1,left,D. Daniels cutting Layup (17 PTS) (T. Young 16 AST),"[1630700, 1629027]",1610612737.0,ATL,cutting,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,3.31,Made,,,,,,,17.0,,,T. Young,1629027.0,16.0,,,,
640,PT01M35.00S,2024-11-26T02:43:23.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,92.59198423127464,50.245098039215684,1610612742,119,127,2024-11-26T02:43:29Z,6360000,False,1.0,17.0,1,right,J. Hardy driving Layup (23 PTS),[1630702],1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,,,1.71,Made,,,,,,,23.0,,,,,,,,,
641,PT01M28.00S,2024-11-26T02:43:32.8Z,4,REGULAR,3pt,Jump Shot,[],1630552,32.14520367936925,42.8921568627451,1610612737,119,127,2024-11-26T02:43:38Z,6370000,False,36.0,250.0,1,left,MISS J. Johnson 25' 3PT,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,Above the Break 3,24+ Center,,,25.22,Missed,,,,,,,,,,,,,,,,
642,PT01M23.00S,2024-11-26T02:43:37.8Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,119,127,2024-11-26T02:43:38Z,6380000,False,,,0,,P. Washington REBOUND (Off:0 Def:9),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,641.0,9.0,9.0,0.0,,,,,,,,,,,,
643,PT01M04.00S,2024-11-26T02:43:55.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,86.28449408672799,46.07843137254902,1610612742,119,127,2024-11-26T02:44:08Z,6390000,False,-20.0,76.0,1,right,MISS J. Hardy 7' driving floating Shot,[1630702],1610612742.0,DAL,driving floating,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),0-8 Center,,,7.89,Missed,,,,,,,,,,,,,,,,
644,PT01M01.00S,2024-11-26T02:43:58.9Z,4,REGULAR,rebound,defensive,[],1630552,,,1610612737,119,127,2024-11-26T02:44:08Z,6400000,False,,,0,,J. Johnson REBOUND (Off:0 Def:11),[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,In The Paint (Non-RA),0-8 Center,,,,,643.0,11.0,11.0,0.0,,,,,,,,,,,,
645,PT00M58.90S,2024-11-26T02:44:02.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629027,7.30946123521682,50.49019607843137,1610612737,119,127,2024-11-26T02:44:13Z,6410000,False,-2.0,16.0,1,left,MISS T. Young running Layup - blocked,"[1629027, 1629023]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,1.64,Missed,,,,,,,,Washington,1629023.0,,,,,,,
646,PT00M58.90S,2024-11-26T02:44:02.1Z,4,REGULAR,block,,[],1629023,,,1610612737,119,127,2024-11-26T02:44:04Z,6420000,False,,,0,,P. Washington BLOCK (3 BLK),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
647,PT00M56.20S,2024-11-26T02:44:04.8Z,4,REGULAR,rebound,defensive,[],1630230,,,1610612742,119,127,2024-11-26T02:44:13Z,6430000,False,,,0,,N. Marshall REBOUND (Off:1 Def:5),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Restricted Area,0-8 Center,,,,,645.0,6.0,5.0,1.0,,,,,,,,,,,,
648,PT00M49.40S,2024-11-26T02:44:12.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.9862023653088,48.03921568627451,1610612742,119,129,2024-11-26T02:44:17Z,6440000,False,-10.0,13.0,1,right,K. Irving driving Layup (32 PTS),[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,1.66,Made,,,,,,,32.0,,,,,,,,,
649,PT00M49.40S,2024-11-26T02:44:16.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,119,129,2024-11-26T02:44:16Z,6450000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M46.70S,2024-11-26T02:46:03.2Z,4,REGULAR,3pt,Jump Shot,[],203992,32.013797634691194,37.5,1610612737,119,129,2024-11-26T02:46:10Z,6460000,False,62.0,248.0,1,left,MISS B. Bogdanović 25' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Center,,,25.61,Missed,,,,,,,,,,,,,,,,
651,PT00M42.70S,2024-11-26T02:46:07.1Z,4,REGULAR,rebound,defensive,[],1629023,,,1610612742,119,129,2024-11-26T02:46:07Z,6470000,False,,,0,,P. Washington REBOUND (Off:0 Def:10),[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Center,,,,,650.0,10.0,10.0,0.0,,,,,,,,,,,,
652,PT00M20.70S,2024-11-26T02:46:29.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,119,129,2024-11-26T02:46:38Z,6480000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Left Center,2882.0,,,,,,,,,,,,,,,,,,,
653,PT00M00.00S,2024-11-26T02:47:05.4Z,4,REGULAR,period,end,[],0,,,1610612737,119,129,2024-11-26T02:47:05Z,6490000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT00M00.00S,2024-11-26T02:47:07.7Z,4,REGULAR,game,end,[],0,,,0,119,129,2024-11-26T02:47:07Z,6500000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
