actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
620,PT04M06.00S,2022-03-07T02:48:18.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,96,83,2022-03-07T02:48:18Z,5970000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M06.00S,2022-03-07T02:49:29.3Z,4,REGULAR,memo,,[],0,,,1610612739,96,83,2022-03-07T02:56:26Z,5980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lauri Markkanen sets season high in rebounds
622,PT03M51.00S,2022-03-07T02:50:18.8Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,96,83,2022-03-07T02:50:24Z,5990000,,,0,,D. Garland bad pass TURNOVER (6 TO),"[1629636, 1628449]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,6.0,Boucher,1628449.0,,,,,,,,,,,,,,,,,,
623,PT03M51.00S,2022-03-07T02:50:18.8Z,4,REGULAR,steal,,[],1628449,,,1610612761,96,83,2022-03-07T02:50:21Z,6000000,,,0,,C. Boucher STEAL (3 STL),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT03M45.00S,2022-03-07T02:50:26.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203920,94.30026281208936,49.754901960784316,1610612761,96,85,2022-03-07T02:50:42Z,6010000,-1.0,1.0,1,right,K. Birch cutting Layup (4 PTS) (P. Siakam 4 AST),"[203920, 1627783]",1610612761.0,TOR,cutting,,,Birch,K. Birch,,,,,,,,0.16,Made,,,,,,4.0,P. Siakam,1627783.0,4.0,,,,,,,
626,PT03M45.00S,2022-03-07T02:50:32.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",201567,,,1610612761,96,85,2022-03-07T02:50:52Z,6030000,,,0,,K. Love shooting personal FOUL (2 PF) (Birch 1 FT),"[201567, 203920]",1610612739.0,CLE,shooting,,,Love,K. Love,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Birch,203920.0,,,
628,PT03M45.00S,2022-03-07T02:50:45.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612761,96,85,2022-03-07T02:50:48Z,6050000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M45.00S,2022-03-07T02:50:45.1Z,4,REGULAR,substitution,in,[],1626224,,,1610612761,96,85,2022-03-07T02:50:48Z,6060000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT03M45.00S,2022-03-07T02:50:59.2Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],203920,,,1610612761,96,86,2022-03-07T02:50:59Z,6070000,,,0,,K. Birch Free Throw 1 of 1 (5 PTS),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,Made,,,,,,5.0,,,,,,,,,,
631,PT03M33.00S,2022-03-07T02:51:17.0Z,4,REGULAR,foul,personal,[],1628449,,,1610612739,96,86,2022-03-07T02:51:33Z,6080000,,,0,,C. Boucher personal FOUL (3 PF),"[1628449, 1629636]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,202049.0,,,,,3.0,0.0,Garland,1629636.0,,,
633,PT03M31.00S,2022-03-07T02:51:48.7Z,4,REGULAR,foul,personal,['2freethrow'],203920,,,1610612739,96,86,2022-03-07T02:52:03Z,6100000,,,0,,K. Birch shooting personal FOUL (2 PF) (Mobley 2 FT),"[203920, 1630596]",1610612761.0,TOR,shooting,,,Birch,K. Birch,,,,,,,,,,,,,,101284.0,,,,,2.0,0.0,Mobley,1630596.0,,,
635,PT03M31.00S,2022-03-07T02:52:17.6Z,4,REGULAR,freethrow,1 of 2,[],1630596,,,1610612739,96,86,2022-03-07T02:52:42Z,6120000,,,0,,MISS E. Mobley Free Throw 1 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Missed,,,,,,,,,,,,,,,,
636,PT03M31.00S,2022-03-07T02:52:17.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612739,96,86,2022-03-07T02:52:42Z,6130000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,635.0,,,,,,,,,,,,,,,
637,PT03M31.00S,2022-03-07T02:52:17.6Z,4,REGULAR,freethrow,2 of 2,[],1630596,,,1610612739,96,86,2022-03-07T02:52:42Z,6140000,,,0,,MISS E. Mobley Free Throw 2 of 2,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,Missed,,,,,,,,,,,,,,,,
638,PT03M26.00S,2022-03-07T02:52:22.6Z,4,REGULAR,rebound,defensive,[],203920,,,1610612761,96,86,2022-03-07T02:52:42Z,6150000,,,0,,K. Birch REBOUND (Off:3 Def:5),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,637.0,8.0,5.0,3.0,,,,,,,,,,,,
639,PT03M15.00S,2022-03-07T02:52:52.5Z,4,REGULAR,3pt,Jump Shot,[],1629018,71.04139290407359,21.07843137254902,1610612761,96,86,2022-03-07T02:52:59Z,6160000,-145.0,220.0,1,right,MISS G. Trent Jr. 26' step back 3PT,[1629018],1610612761.0,TOR,step back,,,Trent Jr.,G. Trent Jr.,,,,,,,,26.3,Missed,,,,,,,,,,,,,,,,
640,PT03M11.00S,2022-03-07T02:52:56.5Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,96,86,2022-03-07T02:52:59Z,6170000,,,0,,K. Love REBOUND (Off:0 Def:9),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,639.0,9.0,9.0,0.0,,,,,,,,,,,,
641,PT02M49.00S,2022-03-07T02:53:17.7Z,4,REGULAR,3pt,Jump Shot,[],1626224,8.754927726675426,2.941176470588235,1610612739,96,86,2022-03-07T02:53:22Z,6180000,235.0,30.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,23.72,Missed,,,,,,,,,,,,,,,,
642,PT02M45.00S,2022-03-07T02:53:21.7Z,4,REGULAR,rebound,defensive,[],1630567,,,1610612761,96,86,2022-03-07T02:53:22Z,6190000,,,0,,S. Barnes REBOUND (Off:4 Def:8),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,641.0,12.0,8.0,4.0,,,,,,,,,,,,
643,PT02M39.00S,2022-03-07T02:53:30.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,89.43823915900131,57.107843137254896,1610612761,96,88,2022-03-07T02:53:36Z,6200000,36.0,47.0,1,right,S. Barnes turnaround Jump Shot (17 PTS),[1630567],1610612761.0,TOR,turnaround,,,Barnes,S. Barnes,,,,,,,,5.87,Made,,,,,,17.0,,,,,,,,,,
644,PT02M39.00S,2022-03-07T02:53:33.5Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630596,,,1610612761,96,88,2022-03-07T02:53:41Z,6210000,,,0,,E. Mobley shooting personal FOUL (5 PF) (Barnes 1 FT),"[1630596, 1630567]",1610612739.0,CLE,shooting,,,Mobley,E. Mobley,,,,,,,,,,,,,,101284.0,,,,,5.0,0.0,Barnes,1630567.0,,,
646,PT02M39.00S,2022-03-07T02:53:42.6Z,4,REGULAR,substitution,out,[],201567,,,1610612761,96,88,2022-03-07T02:53:46Z,6230000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT02M39.00S,2022-03-07T02:53:42.6Z,4,REGULAR,substitution,in,[],1630171,,,1610612761,96,88,2022-03-07T02:53:46Z,6240000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT02M39.00S,2022-03-07T02:54:02.2Z,4,REGULAR,freethrow,1 of 1,[],1630567,,,1610612761,96,88,2022-03-07T02:54:05Z,6250000,,,0,,MISS S. Barnes Free Throw 1 of 1,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,Missed,,,,,,,,,,,,,,,,
649,PT02M36.00S,2022-03-07T02:54:05.2Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,96,88,2022-03-07T02:54:05Z,6260000,,,0,,L. Markkanen REBOUND (Off:0 Def:12),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,648.0,12.0,12.0,0.0,,,,,,,,,,,,
650,PT02M15.00S,2022-03-07T02:54:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,5.995400788436268,52.94117647058824,1610612739,96,88,2022-03-07T02:54:33Z,6270000,-15.0,4.0,1,left,MISS D. Garland driving Layup,[1629636],1610612739.0,CLE,driving,,,Garland,D. Garland,,,,,,,,1.52,Missed,,,,,,,,,,,,,,,,
651,PT02M13.00S,2022-03-07T02:54:26.5Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,96,88,2022-03-07T02:54:40Z,6280000,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,650.0,3.0,2.0,1.0,,,,,,,,,,,,
652,PT02M13.00S,2022-03-07T02:54:28.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629636,5.590000152587891,50.0,1610612739,98,88,2022-03-07T02:54:50Z,6290000,0.0,0.0,1,left,D. Garland tip Layup (15 PTS),[1629636],1610612739.0,CLE,tip,,,Garland,D. Garland,,,,,,,,0.0,Made,,,,,,15.0,,,,,,,,,,
654,PT02M02.00S,2022-03-07T02:54:38.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630567,87.33574244415243,43.872549019607845,1610612761,98,90,2022-03-07T02:54:44Z,6310000,-31.0,67.0,1,right,S. Barnes 7' driving floating Jump Shot (19 PTS),[1630567],1610612761.0,TOR,driving floating,,,Barnes,S. Barnes,,,,,,,,7.32,Made,,,,,,19.0,,,,,,,,,,
655,PT01M41.00S,2022-03-07T02:55:00.9Z,4,REGULAR,2pt,Hook,[],1630596,8.09789750328515,33.82352941176471,1610612739,100,90,2022-03-07T02:55:08Z,6320000,81.0,24.0,1,left,E. Mobley 8' bank Hook (20 PTS) (D. Garland 10 AST),"[1630596, 1629636]",1610612739.0,CLE,bank,,,Mobley,E. Mobley,,,,,,,,8.43,Made,,,,,,20.0,D. Garland,1629636.0,10.0,,,,,,,
657,PT01M31.00S,2022-03-07T02:55:13.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629018,92.32917214191852,51.225490196078425,1610612761,100,92,2022-03-07T02:55:21Z,6340000,6.0,20.0,1,right,G. Trent Jr. driving reverse Layup (19 PTS),[1629018],1610612761.0,TOR,driving reverse,,,Trent Jr.,G. Trent Jr.,,,,,,,,2.05,Made,,,,,,19.0,,,,,,,,,,
658,PT01M22.00S,2022-03-07T02:55:23.5Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,100,92,2022-03-07T02:57:51Z,6350000,,,0,,D. Garland bad pass TURNOVER (7 TO),"[1629636, 203920]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,7.0,Birch,203920.0,,,,,,,,,,,,,,,,,,
659,PT01M22.00S,2022-03-07T02:55:23.5Z,4,REGULAR,steal,,[],203920,,,1610612761,100,92,2022-03-07T02:55:32Z,6360000,,,0,,K. Birch STEAL (2 STL),[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT01M12.00S,2022-03-07T02:55:33.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628449,93.24901445466492,96.81372549019608,1610612761,100,95,2022-03-07T02:55:40Z,6370000,234.0,11.0,1,right,C. Boucher 3PT  (21 PTS) (K. Birch 3 AST),"[1628449, 203920]",1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,23.44,Made,,,,,,21.0,K. Birch,203920.0,3.0,,,,,,,
661,PT01M12.00S,2022-03-07T02:55:47.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,100,95,2022-03-07T02:55:47Z,6380000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT01M12.00S,2022-03-07T02:56:37.5Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,100,95,2022-03-07T02:57:17Z,6390000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT01M12.00S,2022-03-07T02:56:37.5Z,4,REGULAR,substitution,in,[],201567,,,1610612739,100,95,2022-03-07T02:57:17Z,6400000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT01M07.00S,2022-03-07T02:57:33.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629018,,,1610612739,100,95,2022-03-07T02:57:43Z,6410000,,,0,,G. Trent Jr. personal FOUL (3 PF) (Garland 2 FT),"[1629018, 1629636]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Garland,1629636.0,,,
667,PT01M07.00S,2022-03-07T02:58:02.8Z,4,REGULAR,freethrow,1 of 2,[],1629636,,,1610612739,101,95,2022-03-07T02:58:02Z,6430000,,,0,,D. Garland Free Throw 1 of 2 (16 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,Made,,,,,,16.0,,,,,,,,,,
668,PT01M07.00S,2022-03-07T02:58:04.2Z,4,REGULAR,substitution,out,[],201567,,,1610612739,101,95,2022-03-07T02:58:10Z,6440000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT01M07.00S,2022-03-07T02:58:04.2Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,101,95,2022-03-07T02:58:10Z,6450000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT01M07.00S,2022-03-07T02:58:18.1Z,4,REGULAR,freethrow,2 of 2,[],1629636,,,1610612739,102,95,2022-03-07T02:58:18Z,6460000,,,0,,D. Garland Free Throw 2 of 2 (17 PTS),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,Made,,,,,,17.0,,,,,,,,,,
671,PT00M56.60S,2022-03-07T02:58:35.4Z,4,REGULAR,turnover,bad pass,[],1629018,,,1610612761,102,95,2022-03-07T02:58:40Z,6470000,,,0,,G. Trent Jr. bad pass TURNOVER (3 TO),"[1629018, 1626224]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,3.0,Osman,1626224.0,,,,,,,,,,,,,,,,,,
672,PT00M56.60S,2022-03-07T02:58:35.4Z,4,REGULAR,steal,,[],1626224,,,1610612739,102,95,2022-03-07T02:58:38Z,6480000,,,0,,C. Osman STEAL (2 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M33.80S,2022-03-07T02:58:58.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628374,15.193823915900131,94.36274509803921,1610612739,102,95,2022-03-07T02:59:03Z,6490000,-222.0,90.0,1,left,MISS L. Markkanen 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,23.95,Missed,,,,,,,,,,,,,,,,
674,PT00M33.40S,2022-03-07T02:58:58.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612761,102,95,2022-03-07T02:59:03Z,6500000,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,673.0,,,,,,,,,,,,,,,
675,PT00M33.40S,2022-03-07T02:59:10.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612761,102,95,2022-03-07T02:59:10Z,6510000,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PT00M33.40S,2022-03-07T02:59:53.5Z,4,REGULAR,substitution,out,[],1629636,,,1610612761,102,95,2022-03-07T03:00:40Z,6520000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT00M33.40S,2022-03-07T02:59:53.5Z,4,REGULAR,substitution,in,[],1629731,,,1610612761,102,95,2022-03-07T03:00:40Z,6530000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M27.70S,2022-03-07T03:00:51.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630171,,,1610612761,102,95,2022-03-07T03:01:11Z,6540000,,,0,,I. Okoro shooting personal FOUL (3 PF) (Siakam 2 FT),"[1630171, 1627783]",1610612739.0,CLE,shooting,,,Okoro,I. Okoro,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Siakam,1627783.0,,,
680,PT00M27.70S,2022-03-07T03:01:21.4Z,4,REGULAR,freethrow,1 of 2,[],1627783,,,1610612761,102,95,2022-03-07T03:01:21Z,6560000,,,0,,MISS P. Siakam Free Throw 1 of 2,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Missed,,,,,,,,,,,,,,,,
681,PT00M27.70S,2022-03-07T03:01:21.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,102,95,2022-03-07T03:01:21Z,6570000,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,,680.0,,,,,,,,,,,,,,,
682,PT00M27.70S,2022-03-07T03:01:23.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612761,102,95,2022-03-07T03:01:32Z,6580000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT00M27.70S,2022-03-07T03:01:23.1Z,4,REGULAR,substitution,out,[],1629731,,,1610612761,102,95,2022-03-07T03:01:32Z,6590000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT00M27.70S,2022-03-07T03:01:23.1Z,4,REGULAR,substitution,in,[],1629636,,,1610612761,102,95,2022-03-07T03:01:32Z,6600000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M27.70S,2022-03-07T03:01:23.1Z,4,REGULAR,substitution,in,[],201567,,,1610612761,102,95,2022-03-07T03:01:32Z,6610000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M27.70S,2022-03-07T03:01:46.9Z,4,REGULAR,freethrow,2 of 2,[],1627783,,,1610612761,102,96,2022-03-07T03:01:46Z,6620000,,,0,,P. Siakam Free Throw 2 of 2 (24 PTS),[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,Made,,,,,,24.0,,,,,,,,,,
687,PT00M16.00S,2022-03-07T03:02:08.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203920,,,1610612739,102,96,2022-03-07T03:02:19Z,6630000,,,0,,K. Birch personal FOUL (3 PF) (Love 2 FT),"[203920, 201567]",1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Love,201567.0,,,
689,PT00M16.00S,2022-03-07T03:02:36.6Z,4,REGULAR,freethrow,1 of 2,[],201567,,,1610612739,103,96,2022-03-07T03:02:36Z,6650000,,,0,,K. Love Free Throw 1 of 2 (14 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,Made,,,,,,14.0,,,,,,,,,,
690,PT00M16.00S,2022-03-07T03:02:38.6Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,103,96,2022-03-07T03:02:43Z,6660000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M16.00S,2022-03-07T03:02:38.6Z,4,REGULAR,substitution,in,[],1629731,,,1610612739,103,96,2022-03-07T03:02:43Z,6670000,,,0,,SUB in: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
692,PT00M16.00S,2022-03-07T03:03:03.5Z,4,REGULAR,freethrow,2 of 2,[],201567,,,1610612739,104,96,2022-03-07T03:03:03Z,6680000,,,0,,K. Love Free Throw 2 of 2 (15 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,Made,,,,,,15.0,,,,,,,,,,
693,PT00M08.10S,2022-03-07T03:03:15.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203920,92.72339027595268,34.80392156862745,1610612761,104,96,2022-03-07T03:03:29Z,6690000,-76.0,16.0,1,right,MISS K. Birch 7' Jump Shot,[203920],1610612761.0,TOR,,,,Birch,K. Birch,,,,,,,,7.76,Missed,,,,,,,,,,,,,,,,
694,PT00M07.00S,2022-03-07T03:03:24.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612739,104,96,2022-03-07T03:03:24Z,6700000,,,0,,TEAM defensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,693.0,,,,,,,,,,,,,,,
695,PT00M07.00S,2022-03-07T03:03:27.8Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,104,96,2022-03-07T03:03:30Z,6710000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M07.00S,2022-03-07T03:03:27.8Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,104,96,2022-03-07T03:03:30Z,6720000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M00.00S,2022-03-07T03:03:54.6Z,4,REGULAR,period,end,[],0,,,1610612739,104,96,2022-03-07T03:03:54Z,6730000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M00.00S,2022-03-07T03:04:18.8Z,4,REGULAR,game,end,[],0,,,0,104,96,2022-03-07T03:04:18Z,6740000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
