actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
632,PT05M34.00S,2021-12-12T03:10:04.7Z,4,REGULAR,turnover,offensive foul,[],1629056,,,1610612758,105,96,2021-12-12T03:10:04Z,6200000,,,0,,T. Davis offensive foul TURNOVER (2 TO),[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,1363.0,2.0,,,,,,,,,,,,,,,,,,,
633,PT05M14.00S,2021-12-12T03:10:31.4Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201937,14.011169513797633,20.833333333333336,1610612739,105,96,2021-12-12T03:10:39Z,6210000,146.0,79.0,1,left,MISS R. Rubio 16' pullup Shot,[201937],1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,,,16.59,Missed,,,,,,,,,,,,,,,,,
634,PT05M10.00S,2021-12-12T03:10:33.7Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,105,96,2021-12-12T03:10:33Z,6220000,,,0,,D. Jones REBOUND (Off:0 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,633.0,3.0,3.0,0.0,,,,,,,,,
635,PT04M55.00S,2021-12-12T03:10:51.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629056,94.43166885676742,49.26470588235294,1610612758,105,96,2021-12-12T03:11:11Z,6230000,-4.0,0.0,1,right,MISS T. Davis driving reverse Layup,[1629056],1610612758.0,SAC,driving reverse,,,Davis,T. Davis,,,,,,,0.37,Missed,,,,,,,,,,,,,,,,,
636,PT04M54.00S,2021-12-12T03:10:52.4Z,4,REGULAR,rebound,offensive,[],1627745,,,1610612758,105,96,2021-12-12T03:11:11Z,6240000,,,0,,D. Jones REBOUND (Off:1 Def:3),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,635.0,4.0,3.0,1.0,,,,,,,,,
637,PT04M53.00S,2021-12-12T03:10:55.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612758,105,96,2021-12-12T03:11:17Z,6250000,,,0,,L. Markkanen personal FOUL (6 PF) (Jones 2 FT),"[1628374, 1627745]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,200834.0,,,,,,,,,,,,,,6.0,0.0,Jones,1627745.0,,,
639,PT04M53.00S,2021-12-12T03:11:34.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1627745,,,1610612758,105,96,2021-12-12T03:11:34Z,6270000,,,0,,MISS D. Jones Free Throw 1 of 2,[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,Missed,,,,,,,,,,,,,,,,,
640,PT04M53.00S,2021-12-12T03:11:34.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612758,105,96,2021-12-12T03:11:34Z,6280000,,,0,,TEAM offensive REBOUND,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,639.0,,,,,,,,,,,,
641,PT04M53.00S,2021-12-12T03:11:34.9Z,4,REGULAR,substitution,out,[],1628374,,,1610612758,105,96,2021-12-12T03:11:44Z,6290000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M53.00S,2021-12-12T03:11:34.9Z,4,REGULAR,substitution,out,[],1630558,,,1610612758,105,96,2021-12-12T03:11:44Z,6300000,,,0,,SUB out: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M53.00S,2021-12-12T03:11:34.9Z,4,REGULAR,substitution,in,[],1626224,,,1610612758,105,96,2021-12-12T03:11:44Z,6310000,,,0,,SUB in: C. Osman,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M53.00S,2021-12-12T03:11:34.9Z,4,REGULAR,substitution,in,[],1630169,,,1610612758,105,96,2021-12-12T03:11:44Z,6320000,,,0,,SUB in: T. Haliburton,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M53.00S,2021-12-12T03:11:48.7Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1627745,,,1610612758,105,97,2021-12-12T03:11:48Z,6330000,,,0,,D. Jones Free Throw 2 of 2 (5 PTS),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,Made,5.0,,,,,,,,,,,,,,,,
646,PT04M38.00S,2021-12-12T03:12:05.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,11.514454664914586,40.19607843137255,1610612739,105,97,2021-12-12T03:17:19Z,6340000,49.0,56.0,1,left,MISS D. Garland 7' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,7.42,Missed,,,,,,,,,,,,,,,,,
647,PT04M36.00S,2021-12-12T03:12:07.2Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,105,97,2021-12-12T03:17:19Z,6350000,,,0,,D. Jones REBOUND (Off:1 Def:4),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,646.0,5.0,4.0,1.0,,,,,,,,,
648,PT04M30.00S,2021-12-12T03:12:16.9Z,4,REGULAR,turnover,out-of-bounds,[],1627741,,,1610612758,105,97,2021-12-12T03:12:30Z,6360000,,,0,,B. Hield bad pass out-of-bounds TURNOVER (3 TO),[1627741],1610612758.0,SAC,bad pass,,,Hield,B. Hield,,,,,2715.0,3.0,,,,,,,,,,,,,,,,,,,
649,PT04M12.00S,2021-12-12T03:12:40.5Z,4,REGULAR,foul,personal,['2freethrow'],1629056,,,1610612739,105,97,2021-12-12T03:12:48Z,6370000,,,0,,T. Davis shooting personal FOUL (5 PF) (Allen 2 FT),"[1629056, 1628386]",1610612758.0,SAC,shooting,,,Davis,T. Davis,,,,,2715.0,,,,,,,,,,,,,,5.0,2.0,Allen,1628386.0,,,
651,PT04M12.00S,2021-12-12T03:13:06.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,106,97,2021-12-12T03:13:06Z,6390000,,,0,,J. Allen Free Throw 1 of 2 (16 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,
652,PT04M12.00S,2021-12-12T03:13:07.0Z,4,REGULAR,substitution,out,[],1629056,,,1610612739,106,97,2021-12-12T03:13:20Z,6400000,,,0,,SUB out: T. Davis,[1629056],1610612758.0,SAC,,,,Davis,T. Davis,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT04M12.00S,2021-12-12T03:13:07.0Z,4,REGULAR,substitution,in,[],1630558,,,1610612739,106,97,2021-12-12T03:13:20Z,6410000,,,0,,SUB in: D. Mitchell,[1630558],1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT04M12.00S,2021-12-12T03:13:27.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,107,97,2021-12-12T03:13:27Z,6420000,,,0,,J. Allen Free Throw 2 of 2 (17 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,
655,PT03M58.00S,2021-12-12T03:13:42.4Z,4,REGULAR,3pt,Jump Shot,[],1629002,69.85873850197109,76.7156862745098,1610612758,107,97,2021-12-12T03:13:47Z,6430000,134.0,231.0,1,right,MISS C. Metu 26' 3PT,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,26.67,Missed,,,,,,,,,,,,,,,,,
656,PT03M56.00S,2021-12-12T03:13:44.7Z,4,REGULAR,rebound,defensive,[],1626224,,,1610612739,107,97,2021-12-12T03:13:44Z,6440000,,,0,,C. Osman REBOUND (Off:1 Def:1),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,655.0,2.0,1.0,1.0,,,,,,,,,
659,PT03M38.00S,2021-12-12T03:14:06.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,107,97,2021-12-12T03:14:06Z,6450000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,PT03M22.00S,2021-12-12T03:14:50.8Z,4,REGULAR,3pt,Jump Shot,[],1626224,27.54599211563732,17.892156862745097,1610612739,107,97,2021-12-12T03:14:55Z,6460000,161.0,206.0,1,left,MISS C. Osman 26' 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,26.15,Missed,,,,,,,,,,,,,,,,,
661,PT03M19.00S,2021-12-12T03:14:53.4Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,107,97,2021-12-12T03:14:53Z,6470000,,,0,,D. Jones REBOUND (Off:1 Def:5),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,660.0,6.0,5.0,1.0,,,,,,,,,
662,PT03M00.00S,2021-12-12T03:15:12.3Z,4,REGULAR,3pt,Jump Shot,[],1630169,73.9323258869908,8.57843137254902,1610612758,107,97,2021-12-12T03:15:19Z,6480000,-207.0,193.0,1,right,MISS T. Haliburton 28' 3PT,[1630169],1610612758.0,SAC,,,,Haliburton,T. Haliburton,,,,,,,28.27,Missed,,,,,,,,,,,,,,,,,
663,PT02M57.00S,2021-12-12T03:15:15.8Z,4,REGULAR,rebound,defensive,[],201937,,,1610612739,107,97,2021-12-12T03:15:15Z,6490000,,,0,,R. Rubio REBOUND (Off:0 Def:2),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,662.0,2.0,2.0,0.0,,,,,,,,,
664,PT02M56.00S,2021-12-12T03:15:22.4Z,4,REGULAR,foul,offensive,['inpenalty'],201937,,,1610612739,107,97,2021-12-12T03:19:39Z,6500000,,,0,,R. Rubio charge offensive FOUL (5 PF),"[201937, 1630558]",1610612739.0,CLE,charge,,,Rubio,R. Rubio,,,,,200834.0,,,,,,,,,,,,,,5.0,0.0,Mitchell,1630558.0,,,
666,PT02M56.00S,2021-12-12T03:15:22.4Z,4,REGULAR,turnover,offensive foul,[],201937,,,1610612739,107,97,2021-12-12T03:15:22Z,6520000,,,0,,R. Rubio offensive foul TURNOVER (3 TO),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,200834.0,3.0,,,,,,,,,,,,,,,,,,,
667,PT02M44.00S,2021-12-12T03:15:47.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630558,93.77463863337714,47.549019607843135,1610612758,107,99,2021-12-12T03:15:54Z,6530000,-12.0,6.0,1,right,D. Mitchell driving Layup (14 PTS),[1630558],1610612758.0,SAC,driving,,,Mitchell,D. Mitchell,,,,,,,1.37,Made,14.0,,,,,,,,,,,,,,,,
668,PT02M28.00S,2021-12-12T03:16:03.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,10.988830486202366,53.18627450980392,1610612739,107,99,2021-12-12T03:16:14Z,6540000,-16.0,51.0,1,left,MISS D. Garland driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,5.32,Missed,,,,,,,,,,,,,,,,,
669,PT02M27.00S,2021-12-12T03:16:04.6Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,107,99,2021-12-12T03:27:09Z,6550000,,,0,,D. Jones REBOUND (Off:1 Def:6),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,668.0,7.0,6.0,1.0,,,,,,,,,
697,PT02M26.00S,2021-12-12T03:16:08.6Z,4,REGULAR,turnover,bad pass,[],1627745,,,1610612758,107,99,2021-12-12T03:27:49Z,6555000,,,0,,D. Jones bad pass TURNOVER (1 TO),"[1627745, 1629636]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,1.0,,,,,,,,,,,,,,,,,Garland,1629636.0,
698,PT02M26.00S,2021-12-12T03:16:08.6Z,4,REGULAR,steal,,[],1629636,,,1610612739,107,99,2021-12-12T03:27:49Z,6557500,,,0,,D. Garland STEAL (3 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M18.00S,2021-12-12T03:16:13.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201937,25.443495400788436,11.27450980392157,1610612739,110,99,2021-12-12T03:27:49Z,6560000,194.0,187.0,1,left,R. Rubio 26' 3PT  (12 PTS) (E. Mobley 2 AST),"[201937, 1630596]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,26.9,Made,12.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,
672,PT02M08.00S,2021-12-12T03:16:25.8Z,4,REGULAR,turnover,lost ball,[],1630558,,,1610612758,110,99,2021-12-12T03:16:49Z,6580000,,,0,,D. Mitchell lost ball TURNOVER (1 TO),"[1630558, 201937]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,1.0,,,,,,,,,,,,,,,,,Rubio,201937.0,
673,PT02M08.00S,2021-12-12T03:16:25.8Z,4,REGULAR,steal,,[],201937,,,1610612739,110,99,2021-12-12T03:16:28Z,6590000,,,0,,R. Rubio STEAL (2 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M07.00S,2021-12-12T03:16:32.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627745,,,1610612739,110,99,2021-12-12T03:16:41Z,6600000,,,0,,D. Jones personal FOUL (1 PF) (Allen 2 FT),"[1627745, 1628386]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,1363.0,,,,,,,,,,,,,,1.0,0.0,Allen,1628386.0,,,
676,PT02M07.00S,2021-12-12T03:17:01.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628386,,,1610612739,111,99,2021-12-12T03:17:01Z,6620000,,,0,,J. Allen Free Throw 1 of 2 (18 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,18.0,,,,,,,,,,,,,,,,
677,PT02M07.00S,2021-12-12T03:17:18.2Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628386,,,1610612739,112,99,2021-12-12T03:17:18Z,6630000,,,0,,J. Allen Free Throw 2 of 2 (19 PTS),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,
678,PT01M56.00S,2021-12-12T03:17:33.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629002,93.9060446780552,50.245098039215684,1610612758,112,101,2021-12-12T03:17:45Z,6640000,1.0,5.0,1,right,C. Metu alley-oop DUNK (8 PTS) (D. Jones 3 AST),"[1629002, 1627745]",1610612758.0,SAC,alley-oop,,,Metu,C. Metu,,,,,,,0.49,Made,8.0,D. Jones,1627745.0,3.0,,,,,,,,,,,,,
680,PT01M34.00S,2021-12-12T03:17:59.1Z,4,REGULAR,3pt,Jump Shot,[],201937,33.459264126149804,58.333333333333336,1610612739,115,101,2021-12-12T03:22:27Z,6660000,-42.0,262.0,1,left,R. Rubio 26' 3PT pullup (15 PTS) (D. Garland 13 AST),"[201937, 1629636]",1610612739.0,CLE,pullup,,,Rubio,R. Rubio,,,,,,,26.53,Made,15.0,D. Garland,1629636.0,13.0,,,,,,,,,,,,,
682,PT01M26.00S,2021-12-12T03:18:13.2Z,4,REGULAR,turnover,bad pass,[],1630558,,,1610612758,115,101,2021-12-12T03:18:21Z,6680000,,,0,,D. Mitchell bad pass TURNOVER (2 TO),"[1630558, 201937]",1610612758.0,SAC,,,,Mitchell,D. Mitchell,,,,,,2.0,,,,,,,,,,,,,,,,,Rubio,201937.0,
683,PT01M26.00S,2021-12-12T03:18:13.2Z,4,REGULAR,steal,,[],201937,,,1610612739,115,101,2021-12-12T03:18:17Z,6690000,,,0,,R. Rubio STEAL (3 STL),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT01M09.00S,2021-12-12T03:18:31.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629636,5.601182654402102,50.0,1610612739,117,101,2021-12-12T03:18:39Z,6700000,0.0,0.0,1,left,D. Garland driving finger roll Layup (16 PTS),[1629636],1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,0.02,Made,16.0,,,,,,,,,,,,,,,,
685,PT01M09.00S,2021-12-12T03:18:39.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612758,117,101,2021-12-12T03:18:39Z,6710000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M59.50S,2021-12-12T03:20:36.3Z,4,REGULAR,turnover,bad pass,[],1627745,,,1610612758,117,101,2021-12-12T03:20:42Z,6720000,,,0,,D. Jones bad pass TURNOVER (2 TO),"[1627745, 1626224]",1610612758.0,SAC,,,,Jones,D. Jones,,,,,,2.0,,,,,,,,,,,,,,,,,Osman,1626224.0,
687,PT00M59.50S,2021-12-12T03:20:36.3Z,4,REGULAR,steal,,[],1626224,,,1610612739,117,101,2021-12-12T03:20:39Z,6730000,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M42.50S,2021-12-12T03:20:53.7Z,4,REGULAR,turnover,lost ball,[],201937,,,1610612739,117,101,2021-12-12T03:21:05Z,6740000,,,0,,R. Rubio lost ball TURNOVER (4 TO),"[201937, 1627741]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,4.0,,,,,,,,,,,,,,,,,Hield,1627741.0,
689,PT00M42.50S,2021-12-12T03:20:53.7Z,4,REGULAR,steal,,[],1627741,,,1610612758,117,101,2021-12-12T03:21:05Z,6750000,,,0,,B. Hield STEAL (2 STL),[1627741],1610612758.0,SAC,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT00M38.70S,2021-12-12T03:20:58.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627741,93.51182654402102,50.49019607843137,1610612758,117,103,2021-12-12T03:21:14Z,6760000,2.0,8.0,1,right,B. Hield running Layup (21 PTS),[1627741],1610612758.0,SAC,running,,,Hield,B. Hield,,,,,,,0.89,Made,21.0,,,,,,,,,,,,,,,,
691,PT00M18.20S,2021-12-12T03:21:24.0Z,4,REGULAR,3pt,Jump Shot,[],1626224,7.30946123521682,2.2058823529411766,1610612739,117,103,2021-12-12T03:21:30Z,6770000,239.0,16.0,1,left,MISS C. Osman 3PT,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,23.95,Missed,,,,,,,,,,,,,,,,,
692,PT00M17.00S,2021-12-12T03:21:25.2Z,4,REGULAR,rebound,defensive,[],1627745,,,1610612758,117,103,2021-12-12T03:21:59Z,6780000,,,0,,D. Jones REBOUND (Off:1 Def:7),[1627745],1610612758.0,SAC,,,,Jones,D. Jones,,,,,,,,,,,,,691.0,8.0,7.0,1.0,,,,,,,,,
693,PT00M10.60S,2021-12-12T03:21:31.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627745,92.9862023653088,48.529411764705884,1610612758,117,103,2021-12-12T03:24:19Z,6790000,-7.0,13.0,1,right,MISS D. Jones running alley-oop DUNK,[1627745],1610612758.0,SAC,running alley-oop,,,Jones,D. Jones,,,,,,,1.53,Missed,,,,,,,,,,,,,,,,,
694,PT00M06.30S,2021-12-12T03:21:35.9Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,117,103,2021-12-12T03:21:35Z,6800000,,,0,,E. Mobley REBOUND (Off:2 Def:13),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,693.0,15.0,13.0,2.0,,,,,,,,,
695,PT00M00.00S,2021-12-12T03:21:45.5Z,4,REGULAR,period,end,[],0,,,1610612739,117,103,2021-12-12T03:21:45Z,6810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M00.00S,2021-12-12T03:22:02.1Z,4,REGULAR,game,end,[],0,,,0,117,103,2021-12-12T03:22:02Z,6820000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
