actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
629,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,out,[],1628386,,,1610612749,111,96,2022-01-27T02:16:26Z,6220000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,out,[],1630171,,,1610612749,111,96,2022-01-27T02:16:26Z,6230000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
631,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,out,[],1629731,,,1610612749,111,96,2022-01-27T02:16:26Z,6240000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,in,[],202334,,,1610612749,111,96,2022-01-27T02:16:26Z,6250000,,,0,,SUB in: E. Davis,[202334],1610612739.0,CLE,,,,Davis,E. Davis,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,in,[],1629685,,,1610612749,111,96,2022-01-27T02:16:26Z,6260000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,in,[],1629164,,,1610612749,111,96,2022-01-27T02:16:26Z,6270000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,in,[],1630205,,,1610612749,111,96,2022-01-27T02:16:26Z,6280000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M02.00S,2022-01-27T02:16:04.2Z,4,REGULAR,substitution,in,[],1630698,,,1610612749,111,96,2022-01-27T02:16:26Z,6290000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M02.00S,2022-01-27T02:16:32.2Z,4,REGULAR,freethrow,2 of 2,[],1629670,,,1610612749,111,97,2022-01-27T02:16:32Z,6300000,,,0,,J. Nwora Free Throw 2 of 2 (4 PTS),[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,Made,,,,,,,4.0,,,,,,,,,,,
638,PT00M41.30S,2022-01-27T02:17:01.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203648,,,1610612739,111,97,2022-01-27T02:17:09Z,6310000,,,0,,T. Antetokounmpo personal FOUL (1 PF) (Stevens 2 FT),"[203648, 1630205]",1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,201638.0,,,,,,,,1.0,0.0,Stevens,1630205.0,,
640,PT00M41.30S,2022-01-27T02:17:24.8Z,4,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,112,97,2022-01-27T02:17:24Z,6330000,,,0,,L. Stevens Free Throw 1 of 2 (1 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Made,,,,,,,1.0,,,,,,,,,,,
641,PT00M41.30S,2022-01-27T02:17:40.0Z,4,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,113,97,2022-01-27T02:17:40Z,6340000,,,0,,L. Stevens Free Throw 2 of 2 (2 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,Made,,,,,,,2.0,,,,,,,,,,,
642,PT00M31.70S,2022-01-27T02:17:55.4Z,4,REGULAR,turnover,out-of-bounds,[],1629670,,,1610612749,113,97,2022-01-27T02:18:03Z,6350000,,,0,,J. Nwora bad pass out-of-bounds TURNOVER (1 TO),[1629670],1610612749.0,MIL,bad pass,,,Nwora,J. Nwora,,,,,,,,,,,201638.0,1.0,,,,,,,,,,,,
643,PT00M22.00S,2022-01-27T02:18:10.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630205,93.11760840998686,50.49019607843137,1610612739,115,97,2022-01-27T02:18:16Z,6360000,2.0,12.0,1,right,L. Stevens driving Layup (4 PTS),[1630205],1610612739.0,CLE,driving,,,Stevens,L. Stevens,,,,,1.25,Made,,,,,,,4.0,,,,,,,,,,,
644,PT00M11.00S,2022-01-27T02:18:23.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629670,10.463206307490145,64.2156862745098,1610612749,115,97,2022-01-27T02:18:29Z,6370000,-71.0,46.0,1,left,MISS J. Nwora 8' turnaround fadeaway Shot,[1629670],1610612749.0,MIL,turnaround fadeaway,,,Nwora,J. Nwora,,,,,8.46,Missed,,,,,,,,,,,,,,,,,,
645,PT00M10.20S,2022-01-27T02:18:24.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612749,115,97,2022-01-27T02:18:29Z,6380000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,644.0,,,,,,,,,,,,,,,,,
646,PT00M10.20S,2022-01-27T02:18:28.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,115,97,2022-01-27T02:18:28Z,6390000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M08.90S,2022-01-27T02:18:39.5Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1628400,6.1268068331143235,49.754901960784316,1610612749,115,99,2022-01-27T02:18:45Z,6400000,1.0,5.0,1,left,S. Ojeleye cutting DUNK (2 PTS) (D. DiVincenzo 3 AST),"[1628400, 1628978]",1610612749.0,MIL,cutting,,,Ojeleye,S. Ojeleye,,,,,0.52,Made,,,,,,,2.0,D. DiVincenzo,1628978.0,3.0,,,,,,,,
649,PT00M00.00S,2022-01-27T02:18:53.6Z,4,REGULAR,period,end,[],0,,,1610612739,115,99,2022-01-27T02:18:53Z,6420000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2022-01-27T02:19:09.2Z,4,REGULAR,game,end,[],0,,,0,115,99,2022-01-27T02:19:09Z,6430000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
