actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
553,PT06M53.00S,2022-03-01T02:11:30.3Z,4,REGULAR,3pt,Jump Shot,[],1626224,33.21903745072273,23.06219362745098,1610612739,101,110,2022-03-01T02:15:53Z,5460000,135.0,260.0,1,left,MISS C. Osman 29' pullup 3PT,[1626224],1610612739.0,CLE,pullup,,,Osman,C. Osman,,,,,,,,,,29.26,Missed,,,,,,,,,,,,,,
554,PT06M53.00S,2022-03-01T02:11:30.3Z,4,REGULAR,rebound,offensive,[],201567,,,1610612739,101,110,2022-03-01T02:11:52Z,5470000,,,0,,K. Love REBOUND (Off:1 Def:4),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,553.0,5.0,4.0,1.0,,,,,,,,
555,PT06M50.00S,2022-03-01T02:11:37.4Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201567,5.590000152587891,50.0,1610612739,103,110,2022-03-01T02:11:57Z,5480000,0.0,0.0,1,left,K. Love tip Layup (25 PTS),[201567],1610612739.0,CLE,tip,,,Love,K. Love,,,,,,,,,,0.0,Made,,,,,,,25.0,,,,,,,
556,PT06M37.00S,2022-03-01T02:11:52.9Z,4,REGULAR,foul,personal,[],1629164,,,1610612750,103,110,2022-03-01T02:12:04Z,5490000,,,0,,B. Goodwin personal FOUL (2 PF),"[1629164, 1626156]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,200833.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,,
558,PT06M37.00S,2022-03-01T02:12:11.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,103,110,2022-03-01T02:12:11Z,5510000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M37.00S,2022-03-01T02:13:48.7Z,4,REGULAR,substitution,out,[],1629164,,,1610612750,103,110,2022-03-01T02:14:23Z,5520000,,,0,,SUB out: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M37.00S,2022-03-01T02:13:48.7Z,4,REGULAR,substitution,in,[],1630171,,,1610612750,103,110,2022-03-01T02:14:23Z,5530000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M31.00S,2022-03-01T02:14:59.5Z,4,REGULAR,2pt,Jump Shot,[],1630162,81.68528252299606,27.941176470588236,1610612750,103,110,2022-03-01T02:15:07Z,5540000,-110.0,120.0,1,right,MISS A. Edwards 16' pullup bank Shot,[1630162],1610612750.0,MIN,pullup bank,,,Edwards,A. Edwards,,,,,,,,,,16.28,Missed,,,,,,,,,,,,,,
562,PT06M28.00S,2022-03-01T02:15:02.5Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,103,110,2022-03-01T02:15:07Z,5550000,,,0,,J. Allen REBOUND (Off:2 Def:3),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,561.0,5.0,3.0,2.0,,,,,,,,
563,PT06M21.00S,2022-03-01T02:15:14.6Z,4,REGULAR,foul,personal,[],1630162,,,1610612739,103,110,2022-03-01T02:15:54Z,5560000,,,0,,A. Edwards personal FOUL (4 PF),"[1630162, 1628386]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,1146.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,,
565,PT06M19.00S,2022-03-01T02:15:48.8Z,4,REGULAR,turnover,out-of-bounds,[],1628374,,,1610612739,103,110,2022-03-01T02:16:04Z,5580000,,,0,,L. Markkanen bad pass out-of-bounds TURNOVER (5 TO),[1628374],1610612739.0,CLE,bad pass,,,Markkanen,L. Markkanen,,,,,1146.0,,,,,,,,,,,,,,,,,5.0,,,
566,PT06M12.00S,2022-03-01T02:16:03.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612750,103,110,2022-03-01T02:17:39Z,5590000,,,0,,L. Markkanen personal FOUL (2 PF) (Russell 2 FT),"[1628374, 1626156]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,204058.0,2.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,,
568,PT06M12.00S,2022-03-01T02:16:32.1Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626156,,,1610612750,103,110,2022-03-01T02:17:23Z,5610000,,,0,,MISS D. Russell Free Throw 1 of 2,[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,Missed,,,,,,,,,,,,,,
573,PT06M12.00S,2022-03-01T02:16:32.1Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612750,103,110,2022-03-01T02:17:23Z,5620000,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,568.0,,,,,,,,,,,
574,PT06M12.00S,2022-03-01T02:16:32.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626156,,,1610612750,103,111,2022-03-01T02:17:23Z,5625000,,,0,,D. Russell Free Throw 2 of 2 (17 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,,,17.0,,,,,,,
570,PT06M01.00S,2022-03-01T02:17:08.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630162,,,1610612739,103,111,2022-03-01T02:17:23Z,5630000,,,0,,A. Edwards personal FOUL (5 PF) (Osman 2 FT),"[1630162, 1626224]",1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,204058.0,5.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
575,PT06M01.00S,2022-03-01T02:17:35.1Z,4,REGULAR,freethrow,1 of 2,[],1626224,,,1610612739,104,111,2022-03-01T02:17:35Z,5660000,,,0,,C. Osman Free Throw 1 of 2 (16 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,,,,,,,16.0,,,,,,,
576,PT06M01.00S,2022-03-01T02:17:55.4Z,4,REGULAR,freethrow,2 of 2,[],1626224,,,1610612739,105,111,2022-03-01T02:17:55Z,5670000,,,0,,C. Osman Free Throw 2 of 2 (17 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,,,,,,,17.0,,,,,,,
577,PT05M46.00S,2022-03-01T02:18:13.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.72339027595268,53.431372549019606,1610612750,105,111,2022-03-01T02:18:19Z,5680000,17.0,16.0,1,right,MISS D. Russell driving Layup,[1626156],1610612750.0,MIN,driving,,,Russell,D. Russell,,,,,,,,,,2.34,Missed,,,,,,,,,,,,,,
578,PT05M44.00S,2022-03-01T02:18:15.4Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,105,111,2022-03-01T02:18:15Z,5690000,,,0,,J. Allen REBOUND (Off:2 Def:4),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,577.0,6.0,4.0,2.0,,,,,,,,
579,PT05M31.00S,2022-03-01T02:18:28.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628386,5.075558475689881,48.529411764705884,1610612739,107,111,2022-03-01T02:18:38Z,5700000,7.0,-5.0,1,left,J. Allen Layup (17 PTS) (K. Love 4 AST),"[1628386, 201567]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,0.88,Made,,,,,,,17.0,K. Love,201567.0,4.0,,,,
581,PT05M31.00S,2022-03-01T02:18:39.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612750,107,111,2022-03-01T02:18:39Z,5720000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT05M12.00S,2022-03-01T02:21:43.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629020,92.46057818659659,49.754901960784316,1610612750,107,113,2022-03-01T02:21:48Z,5730000,-1.0,18.0,1,right,J. Vanderbilt cutting DUNK (8 PTS) (P. Beverley 6 AST),"[1629020, 201976]",1610612750.0,MIN,cutting,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,1.84,Made,,,,,,,8.0,P. Beverley,201976.0,6.0,,,,
584,PT04M58.00S,2022-03-01T02:22:00.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626156,,,1610612739,107,113,2022-03-01T02:22:12Z,5750000,,,0,,D. Russell personal FOUL (3 PF) (Okoro 2 FT),"[1626156, 1630171]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,204058.0,3.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,,
586,PT04M58.00S,2022-03-01T02:22:39.1Z,4,REGULAR,freethrow,1 of 2,[],1630171,,,1610612739,108,113,2022-03-01T02:22:58Z,5770000,,,0,,I. Okoro Free Throw 1 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,
587,PT04M58.00S,2022-03-01T02:22:39.1Z,4,REGULAR,freethrow,2 of 2,[],1630171,,,1610612739,108,113,2022-03-01T02:22:58Z,5780000,,,0,,MISS I. Okoro Free Throw 2 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,Missed,,,,,,,,,,,,,,
588,PT04M56.00S,2022-03-01T02:22:41.1Z,4,REGULAR,rebound,defensive,[],1629020,,,1610612750,108,113,2022-03-01T02:22:58Z,5790000,,,0,,J. Vanderbilt REBOUND (Off:1 Def:8),[1629020],1610612750.0,MIN,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,587.0,9.0,8.0,1.0,,,,,,,,
589,PT04M40.00S,2022-03-01T02:23:13.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,87.46714848883047,56.61764705882353,1610612750,108,113,2022-03-01T02:23:23Z,5800000,33.0,65.0,1,right,MISS D. Russell 7' floating Shot,[1626156],1610612750.0,MIN,floating,,,Russell,D. Russell,,,,,,,,,,7.32,Missed,,,,,,,,,,,,,,
590,PT04M37.00S,2022-03-01T02:23:16.6Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,108,113,2022-03-01T02:23:23Z,5810000,,,0,,J. Allen REBOUND (Off:2 Def:5),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,589.0,7.0,5.0,2.0,,,,,,,,
591,PT04M22.00S,2022-03-01T02:23:31.4Z,4,REGULAR,2pt,Jump Shot,[],201567,5.995400788436268,26.47058823529412,1610612739,108,113,2022-03-01T02:23:42Z,5820000,118.0,4.0,1,left,MISS K. Love 11' turnaround Shot,[201567],1610612739.0,CLE,turnaround,,,Love,K. Love,,,,,,,,,,11.77,Missed,,,,,,,,,,,,,,
592,PT04M19.00S,2022-03-01T02:23:33.9Z,4,REGULAR,rebound,defensive,[],201976,,,1610612750,108,113,2022-03-01T02:23:33Z,5830000,,,0,,P. Beverley REBOUND (Off:0 Def:2),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,591.0,2.0,2.0,0.0,,,,,,,,
593,PT04M14.00S,2022-03-01T02:23:39.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201976,67.36202365308804,24.264705882352942,1610612750,108,116,2022-03-01T02:23:46Z,5840000,-129.0,254.0,1,right,P. Beverley 28' 3PT  (11 PTS) (A. Edwards 4 AST),"[201976, 1630162]",1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,28.5,Made,,,,,,,11.0,A. Edwards,1630162.0,4.0,,,,
595,PT03M56.00S,2022-03-01T02:24:06.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629020,,,1610612739,108,116,2022-03-01T02:24:15Z,5860000,,,0,,J. Vanderbilt shooting personal FOUL (4 PF) (Markkanen 2 FT),"[1629020, 1628374]",1610612750.0,MIN,shooting,,,Vanderbilt,J. Vanderbilt,,,,,1146.0,4.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
597,PT03M56.00S,2022-03-01T02:24:54.2Z,4,REGULAR,foul,technical,"['inpenalty', '1freethrow']",1626156,,,1610612739,108,116,2022-03-01T02:25:00Z,5880000,,,0,,D. Russell technical FOUL (1 Tech),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,1146.0,3.0,1.0,,,,,,,,,,,,,,,,,,
598,PT03M56.00S,2022-03-01T02:25:06.6Z,4,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,109,116,2022-03-01T02:25:06Z,5890000,,,0,,K. Love technical Free Throw 1 of 1 (26 PTS),[201567],1610612739.0,CLE,technical,,,Love,K. Love,,,,,,,,,,,Made,,,,,,,26.0,,,,,,,
599,PT03M56.00S,2022-03-01T02:25:32.9Z,4,REGULAR,freethrow,1 of 2,[],1628374,,,1610612739,110,116,2022-03-01T02:25:32Z,5900000,,,0,,L. Markkanen Free Throw 1 of 2 (9 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,,,,,,,9.0,,,,,,,
600,PT03M56.00S,2022-03-01T02:25:38.2Z,4,REGULAR,substitution,out,[],201567,,,1610612739,110,116,2022-03-01T02:25:45Z,5910000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT03M56.00S,2022-03-01T02:25:38.2Z,4,REGULAR,substitution,in,[],1630596,,,1610612739,110,116,2022-03-01T02:25:45Z,5920000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M56.00S,2022-03-01T02:25:55.2Z,4,REGULAR,freethrow,2 of 2,[],1628374,,,1610612739,111,116,2022-03-01T02:25:55Z,5930000,,,0,,L. Markkanen Free Throw 2 of 2 (10 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,
603,PT03M56.00S,2022-03-01T02:26:04.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,111,116,2022-03-01T02:26:04Z,5940000,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M56.00S,2022-03-01T02:27:11.5Z,4,REGULAR,substitution,out,[],1628374,,,1610612750,111,116,2022-03-01T02:27:34Z,5950000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M56.00S,2022-03-01T02:27:11.5Z,4,REGULAR,substitution,in,[],1629164,,,1610612750,111,116,2022-03-01T02:27:34Z,5960000,,,0,,SUB in: B. Goodwin,[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT03M45.00S,2022-03-01T02:27:46.1Z,4,REGULAR,3pt,Jump Shot,[],1626157,63.288436268068324,32.84313725490196,1610612750,111,116,2022-03-01T02:27:53Z,5970000,-86.0,293.0,1,right,MISS K. Towns 30' 3PT,[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,30.49,Missed,,,,,,,,,,,,,,
607,PT03M42.00S,2022-03-01T02:27:49.1Z,4,REGULAR,rebound,defensive,[],1630596,,,1610612739,111,116,2022-03-01T02:27:53Z,5980000,,,0,,E. Mobley REBOUND (Off:1 Def:9),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,606.0,10.0,9.0,1.0,,,,,,,,
608,PT03M29.00S,2022-03-01T02:28:03.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628386,4.5499342969776615,48.03921568627451,1610612739,113,116,2022-03-01T02:28:26Z,5990000,10.0,-10.0,1,left,J. Allen alley-oop DUNK (19 PTS) (B. Goodwin 12 AST),"[1628386, 1629164]",1610612739.0,CLE,alley-oop,,,Allen,J. Allen,,,,,,,,,,1.38,Made,,,,,,,19.0,B. Goodwin,1629164.0,12.0,,,,
610,PT03M10.00S,2022-03-01T02:28:24.7Z,4,REGULAR,foul,offensive,['inpenalty'],1626157,,,1610612750,113,116,2022-03-01T02:28:33Z,6010000,,,0,,K. Towns offensive FOUL (4 PF),"[1626157, 1628386]",1610612750.0,MIN,,,,Towns,K. Towns,,,,,204058.0,4.0,0.0,Allen,1628386.0,,,,,,,,,,,,,,,,
612,PT03M10.00S,2022-03-01T02:28:24.7Z,4,REGULAR,turnover,offensive foul,[],1626157,,,1610612750,113,116,2022-03-01T02:28:24Z,6030000,,,0,,K. Towns offensive foul TURNOVER (1 TO),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,204058.0,,,,,,,,,,,,,,,,,1.0,,,
613,PT03M03.00S,2022-03-01T02:28:48.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629164,11.251642575558476,48.77450980392157,1610612739,113,116,2022-03-01T02:29:01Z,6040000,6.0,53.0,1,left,MISS B. Goodwin driving floating Shot - blocked,"[1629164, 201976]",1610612739.0,CLE,driving floating,,,Goodwin,B. Goodwin,,,,,,,,,,5.36,Missed,Beverley,201976.0,,,,,,,,,,,,
614,PT03M03.00S,2022-03-01T02:28:48.4Z,4,REGULAR,block,,[],201976,,,1610612739,113,116,2022-03-01T02:28:51Z,6050000,,,0,,P. Beverley BLOCK (2 BLK),[201976],1610612750.0,MIN,,,,Beverley,P. Beverley,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M03.00S,2022-03-01T02:28:48.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,113,116,2022-03-01T02:29:01Z,6060000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,613.0,,,,,,,,,,,
616,PT03M03.00S,2022-03-01T02:28:54.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,113,116,2022-03-01T02:28:54Z,6070000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT02M53.00S,2022-03-01T02:29:14.6Z,4,REGULAR,turnover,bad pass,[],1628386,,,1610612739,113,116,2022-03-01T02:29:21Z,6080000,,,0,,J. Allen bad pass TURNOVER (2 TO),"[1628386, 1626156]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,2.0,Russell,1626156.0,
618,PT02M53.00S,2022-03-01T02:29:14.6Z,4,REGULAR,steal,,[],1626156,,,1610612750,113,116,2022-03-01T02:29:16Z,6090000,,,0,,D. Russell STEAL (1 STL),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT02M49.00S,2022-03-01T02:29:18.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626156,93.77463863337714,49.50980392156863,1610612750,113,118,2022-03-01T02:29:28Z,6100000,-2.0,6.0,1,right,D. Russell running Layup (19 PTS),[1626156],1610612750.0,MIN,running,,,Russell,D. Russell,,,,,,,,,,0.65,Made,,,,,,,19.0,,,,,,,
657,PT02M25.00S,2022-03-01T02:29:31.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629164,15.686596583442835,47.30392156862745,1610612739,113,118,2022-03-01T02:39:31Z,6105000,13.0,95.0,1,left,MISS B. Goodwin 9' pullup Shot - blocked,"[1629164, 1626157]",1610612739.0,CLE,pullup,,,Goodwin,B. Goodwin,,,,,,,,,,9.6,Missed,Towns,1626157.0,,,,,,,,,,,,
658,PT02M25.00S,2022-03-01T02:29:31.5Z,4,REGULAR,block,,[],1626157,,,1610612739,113,118,2022-03-01T02:39:31Z,6107500,,,0,,K. Towns BLOCK (1 BLK),[1626157],1610612750.0,MIN,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,
659,PT02M24.00S,2022-03-01T02:29:32.5Z,4,REGULAR,rebound,offensive,[],1629164,,,1610612739,113,118,2022-03-01T02:39:31Z,6108750,,,0,,B. Goodwin REBOUND (Off:1 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,657.0,3.0,2.0,1.0,,,,,,,,
620,PT02M23.00S,2022-03-01T02:29:44.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628386,9.674770039421814,50.73529411764706,1610612739,115,118,2022-03-01T02:39:31Z,6110000,-4.0,38.0,1,left,J. Allen driving Hook (21 PTS) (E. Mobley 3 AST),"[1628386, 1630596]",1610612739.0,CLE,driving,,,Allen,J. Allen,,,,,,,,,,3.86,Made,,,,,,,21.0,E. Mobley,1630596.0,3.0,,,,
622,PT02M00.00S,2022-03-01T02:30:07.4Z,4,REGULAR,3pt,Jump Shot,[],201976,66.17936925098554,30.88235294117647,1610612750,115,118,2022-03-01T02:30:20Z,6130000,-96.0,265.0,1,right,MISS P. Beverley 28' step back 3PT,[201976],1610612750.0,MIN,step back,,,Beverley,P. Beverley,,,,,,,,,,28.21,Missed,,,,,,,,,,,,,,
623,PT01M56.00S,2022-03-01T02:30:11.4Z,4,REGULAR,rebound,defensive,[],1628386,,,1610612739,115,118,2022-03-01T02:30:20Z,6140000,,,0,,J. Allen REBOUND (Off:2 Def:6),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,622.0,8.0,6.0,2.0,,,,,,,,
624,PT01M56.00S,2022-03-01T02:30:19.8Z,4,REGULAR,turnover,out-of-bounds,[],1628386,,,1610612739,115,118,2022-03-01T02:30:38Z,6150000,,,0,,J. Allen step out-of-bounds TURNOVER (3 TO),[1628386],1610612739.0,CLE,step,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,3.0,,,
625,PT01M49.00S,2022-03-01T02:30:45.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1626156,78.53153745072274,66.66666666666666,1610612750,115,120,2022-03-01T02:30:51Z,6160000,83.0,149.0,1,right,D. Russell 17' pullup Jump Shot (21 PTS),[1626156],1610612750.0,MIN,pullup,,,Russell,D. Russell,,,,,,,,,,17.1,Made,,,,,,,21.0,,,,,,,
626,PT01M37.00S,2022-03-01T02:30:58.7Z,4,REGULAR,3pt,Jump Shot,[],1630596,21.632720105124836,88.23529411764706,1610612739,115,120,2022-03-01T02:33:59Z,6170000,-191.0,151.0,1,left,MISS E. Mobley 24' pullup 3PT,[1630596],1610612739.0,CLE,pullup,,,Mobley,E. Mobley,,,,,,,,,,24.35,Missed,,,,,,,,,,,,,,
627,PT01M33.00S,2022-03-01T02:31:02.9Z,4,REGULAR,rebound,offensive,[],1629164,,,1610612739,115,120,2022-03-01T02:31:02Z,6180000,,,0,,B. Goodwin REBOUND (Off:2 Def:2),[1629164],1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,,,,,,,,,,626.0,4.0,2.0,2.0,,,,,,,,
628,PT01M30.00S,2022-03-01T02:31:06.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630171,5.075558475689881,3.1862745098039214,1610612739,118,120,2022-03-01T02:31:12Z,6190000,234.0,-5.0,1,left,I. Okoro 3PT  (6 PTS) (C. Osman 5 AST),"[1630171, 1626224]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,23.41,Made,,,,,,,6.0,C. Osman,1626224.0,5.0,,,,
630,PT01M10.00S,2022-03-01T02:31:35.0Z,4,REGULAR,turnover,bad pass,[],1626156,,,1610612750,118,120,2022-03-01T02:31:45Z,6210000,,,0,,D. Russell bad pass TURNOVER (4 TO),"[1626156, 1626224]",1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,4.0,Osman,1626224.0,
631,PT01M10.00S,2022-03-01T02:31:35.0Z,4,REGULAR,steal,,[],1626224,,,1610612739,118,120,2022-03-01T02:31:37Z,6220000,,,0,,C. Osman STEAL (1 STL),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M09.00S,2022-03-01T02:31:43.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201976,,,1610612739,118,120,2022-03-01T02:32:17Z,6230000,,,0,,P. Beverley shooting personal FOUL (5 PF) (Osman 2 FT),"[201976, 1626224]",1610612750.0,MIN,shooting,,,Beverley,P. Beverley,,,,,1146.0,5.0,0.0,Osman,1626224.0,,,,,,,,,,,,,,,,
634,PT01M09.00S,2022-03-01T02:32:10.2Z,4,REGULAR,instantreplay,request,[],0,,,1610612739,118,120,2022-03-01T02:34:12Z,6250000,,,0,,,[],,,stands,,,,,,,,,1146.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
635,PT01M09.00S,2022-03-01T02:34:43.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1626224,,,1610612739,119,120,2022-03-01T02:35:13Z,6260000,,,0,,C. Osman Free Throw 1 of 2 (18 PTS),[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Made,,,,,,,18.0,,,,,,,
636,PT01M09.00S,2022-03-01T02:34:43.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1626224,,,1610612739,119,120,2022-03-01T02:35:13Z,6270000,,,0,,MISS C. Osman Free Throw 2 of 2,[1626224],1610612739.0,CLE,,,,Osman,C. Osman,,,,,,,,,,,Missed,,,,,,,,,,,,,,
637,PT01M05.00S,2022-03-01T02:34:47.9Z,4,REGULAR,rebound,defensive,[],1626156,,,1610612750,119,120,2022-03-01T02:35:13Z,6280000,,,0,,D. Russell REBOUND (Off:1 Def:3),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,,,,636.0,4.0,3.0,1.0,,,,,,,,
638,PT00M57.70S,2022-03-01T02:35:24.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629164,,,1610612750,119,120,2022-03-01T02:35:33Z,6290000,,,0,,B. Goodwin personal FOUL (3 PF) (Russell 2 FT),"[1629164, 1626156]",1610612739.0,CLE,,,,Goodwin,B. Goodwin,,,,,1146.0,3.0,0.0,Russell,1626156.0,,,,,,,,,,,,,,,,
640,PT00M57.70S,2022-03-01T02:35:47.7Z,4,REGULAR,freethrow,1 of 2,[],1626156,,,1610612750,119,121,2022-03-01T02:35:47Z,6310000,,,0,,D. Russell Free Throw 1 of 2 (22 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,,,22.0,,,,,,,
641,PT00M57.70S,2022-03-01T02:36:02.1Z,4,REGULAR,freethrow,2 of 2,[],1626156,,,1610612750,119,122,2022-03-01T02:36:02Z,6320000,,,0,,D. Russell Free Throw 2 of 2 (23 PTS),[1626156],1610612750.0,MIN,,,,Russell,D. Russell,,,,,,,,,,,Made,,,,,,,23.0,,,,,,,
