actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,value
544,PT08M32.00S,2022-04-04T00:00:56.6Z,4,REGULAR,steal,,[],1629636,,,1610612739,83,87,2022-04-04T00:00:58Z,5380000,,,0,,D. Garland STEAL (4 STL),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M30.00S,2022-04-04T00:01:03.6Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612739,83,87,2022-04-04T00:01:12Z,5390000,,,0,,G. Niang shooting personal FOUL (2 PF) (Okoro 2 FT),"[1627777, 1630171]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,1628951.0,2.0,0.0,Okoro,1630171.0,,,,,,,,,,,,,,,,
547,PT08M30.00S,2022-04-04T00:01:42.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630171,,,1610612739,83,87,2022-04-04T00:01:42Z,5410000,,,0,,MISS I. Okoro Free Throw 1 of 2,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,Missed,,,,,,,,,,,,,,,
548,PT08M30.00S,2022-04-04T00:01:42.2Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612739,83,87,2022-04-04T00:01:42Z,5420000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,547.0,,,,,,,,,,,,
549,PT08M30.00S,2022-04-04T00:01:43.6Z,4,REGULAR,substitution,out,[],200765,,,1610612739,83,87,2022-04-04T00:01:49Z,5430000,,,0,,SUB out: R. Rondo,[200765],1610612739.0,CLE,,,,Rondo,R. Rondo,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M30.00S,2022-04-04T00:01:43.6Z,4,REGULAR,substitution,in,[],1627747,,,1610612739,83,87,2022-04-04T00:01:49Z,5440000,,,0,,SUB in: C. LeVert,[1627747],1610612739.0,CLE,,,,LeVert,C. LeVert,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT08M30.00S,2022-04-04T00:01:57.7Z,4,REGULAR,substitution,out,[],1627777,,,1610612739,83,87,2022-04-04T00:02:09Z,5450000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT08M30.00S,2022-04-04T00:01:57.7Z,4,REGULAR,substitution,in,[],1630178,,,1610612739,83,87,2022-04-04T00:02:09Z,5460000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT08M30.00S,2022-04-04T00:02:20.6Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630171,,,1610612739,84,87,2022-04-04T00:02:20Z,5470000,,,0,,I. Okoro Free Throw 2 of 2 (3 PTS),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
554,PT08M05.00S,2022-04-04T00:02:47.4Z,4,REGULAR,2pt,Jump Shot,[],201980,94.66162943495401,93.13725490196079,1610612755,84,87,2022-04-04T00:06:17Z,5480000,216.0,-2.0,1,right,MISS D. Green 21' fadeaway Shot,[201980],1610612755.0,PHI,fadeaway,,,Green,D. Green,,,,,,,,,,Missed,,21.57,,,,,,,,,,,,,
555,PT08M02.00S,2022-04-04T00:02:50.4Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,84,87,2022-04-04T00:02:52Z,5490000,,,0,,L. Markkanen REBOUND (Off:0 Def:7),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,554.0,7.0,7.0,0.0,,,,,,,,,
556,PT07M57.00S,2022-04-04T00:02:56.3Z,4,REGULAR,3pt,Jump Shot,[],1628374,30.831143232588698,58.57843137254902,1610612739,87,87,2022-04-04T00:03:01Z,5500000,-43.0,237.0,1,left,L. Markkanen 24' 3PT  (10 PTS) (L. Stevens 1 AST),"[1628374, 1630205]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,10.0,24.11,,,,,,,,,,L. Stevens,1630205.0,1.0,
558,PT07M57.00S,2022-04-04T00:03:02.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,87,87,2022-04-04T00:03:02Z,5520000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M57.00S,2022-04-04T00:03:31.7Z,4,REGULAR,substitution,out,[],201599,,,1610612755,87,87,2022-04-04T00:05:40Z,5530000,,,0,,SUB out: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT07M57.00S,2022-04-04T00:03:31.7Z,4,REGULAR,substitution,out,[],201980,,,1610612755,87,87,2022-04-04T00:05:40Z,5540000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT07M57.00S,2022-04-04T00:03:31.7Z,4,REGULAR,substitution,in,[],203954,,,1610612755,87,87,2022-04-04T00:05:40Z,5550000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT07M57.00S,2022-04-04T00:03:31.7Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,87,87,2022-04-04T00:05:40Z,5560000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT07M37.00S,2022-04-04T00:06:14.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,94.69448094612353,50.49019607843137,1610612755,87,87,2022-04-04T00:06:19Z,5570000,2.0,-3.0,1,right,MISS J. Embiid cutting Layup,[203954],1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,,,,,,Missed,,0.36,,,,,,,,,,,,,
564,PT07M35.00S,2022-04-04T00:06:16.9Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,87,87,2022-04-04T00:06:16Z,5580000,,,0,,J. Embiid REBOUND (Off:1 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,563.0,13.0,12.0,1.0,,,,,,,,,
565,PT07M33.00S,2022-04-04T00:06:18.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,92.72339027595268,50.245098039215684,1610612755,87,89,2022-04-04T00:06:23Z,5590000,1.0,16.0,1,right,J. Embiid putback Layup (33 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,,,,,,Made,33.0,1.59,,,,,,,,,,,,,
566,PT07M17.00S,2022-04-04T00:06:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629636,4.812746386333772,49.50980392156863,1610612739,89,89,2022-04-04T00:06:44Z,5600000,2.0,-7.0,1,left,D. Garland driving finger roll Layup (16 PTS) (L. Markkanen 2 AST),"[1629636, 1628374]",1610612739.0,CLE,driving finger roll,,,Garland,D. Garland,,,,,,,,,,Made,16.0,0.77,,,,,,,,,,L. Markkanen,1628374.0,2.0,
568,PT06M56.00S,2022-04-04T00:06:54.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.57621550591328,39.46078431372549,1610612755,89,89,2022-04-04T00:07:48Z,5620000,-53.0,92.0,1,right,MISS T. Maxey 10' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,,,,,,Missed,,10.65,,,,,,,,,,,,,
569,PT06M54.00S,2022-04-04T00:06:56.7Z,4,REGULAR,rebound,defensive,[],1630171,,,1610612739,89,89,2022-04-04T00:06:58Z,5630000,,,0,,I. Okoro REBOUND (Off:1 Def:3),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,568.0,4.0,3.0,1.0,,,,,,,,,
570,PT06M43.00S,2022-04-04T00:07:07.7Z,4,REGULAR,3pt,Jump Shot,[],1628374,35.955978975032856,24.754901960784316,1610612739,92,89,2022-04-04T00:07:11Z,5640000,126.0,285.0,1,left,L. Markkanen 31' 3PT  (13 PTS) (D. Garland 4 AST),"[1628374, 1629636]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,13.0,31.21,,,,,,,,,,D. Garland,1629636.0,4.0,
572,PT06M24.00S,2022-04-04T00:07:27.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,91.93495400788436,50.98039215686274,1610612755,92,89,2022-04-04T00:08:37Z,5660000,5.0,23.0,1,right,MISS T. Harris driving finger roll Layup,[202699],1610612755.0,PHI,driving finger roll,,,Harris,T. Harris,,,,,,,,,,Missed,,2.38,,,,,,,,,,,,,
573,PT06M18.00S,2022-04-04T00:07:33.9Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,92,89,2022-04-04T00:07:34Z,5670000,,,0,,J. Embiid REBOUND (Off:2 Def:12),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,572.0,14.0,12.0,2.0,,,,,,,,,
574,PT06M18.00S,2022-04-04T00:07:33.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,94.40999984741211,50.0,1610612755,92,91,2022-04-04T00:07:33Z,5680000,0.0,0.0,1,right,J. Embiid putback Layup (35 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,,,,,,Made,35.0,0.0,,,,,,,,,,,,,
575,PT06M04.00S,2022-04-04T00:07:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,11.383048620236531,59.068627450980394,1610612739,92,91,2022-04-04T00:07:50Z,5690000,-45.0,55.0,1,left,MISS D. Garland 7' driving floating Shot,[1629636],1610612739.0,CLE,driving floating,,,Garland,D. Garland,,,,,,,,,,Missed,,7.09,,,,,,,,,,,,,
576,PT06M03.00S,2022-04-04T00:07:48.9Z,4,REGULAR,rebound,offensive,[],1629636,,,1610612739,92,91,2022-04-04T00:07:48Z,5700000,,,0,,D. Garland REBOUND (Off:1 Def:2),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,575.0,3.0,2.0,1.0,,,,,,,,,
577,PT05M53.00S,2022-04-04T00:07:58.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627747,30.699737187910642,61.51960784313726,1610612739,92,91,2022-04-04T00:08:04Z,5710000,-58.0,236.0,1,left,MISS C. LeVert 24' step back 3PT,[1627747],1610612739.0,CLE,step back,,,LeVert,C. LeVert,,,,,,,,,,Missed,,24.3,,,,,,,,,,,,,
578,PT05M50.00S,2022-04-04T00:08:01.7Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,92,91,2022-04-04T00:08:04Z,5720000,,,0,,J. Embiid REBOUND (Off:2 Def:13),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,577.0,15.0,13.0,2.0,,,,,,,,,
579,PT05M41.00S,2022-04-04T00:08:11.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,94.03745072273325,50.49019607843137,1610612755,92,93,2022-04-04T00:14:17Z,5730000,2.0,4.0,1,right,M. Thybulle reverse Layup (4 PTS) (J. Harden 9 AST),"[1629680, 201935]",1610612755.0,PHI,reverse,,,Thybulle,M. Thybulle,,,,,,,,,,Made,4.0,0.43,,,,,,,,,,J. Harden,201935.0,9.0,
581,PT05M29.00S,2022-04-04T00:08:30.7Z,4,REGULAR,foul,personal,[],202699,,,1610612739,92,93,2022-04-04T00:08:38Z,5750000,,,0,,T. Harris personal FOUL (3 PF),"[202699, 1628374]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,202026.0,3.0,0.0,Markkanen,1628374.0,,,,,,,,,,,,,,,,
583,PT05M25.00S,2022-04-04T00:08:53.9Z,4,REGULAR,3pt,Jump Shot,[],1629636,25.969119579500656,81.86274509803921,1610612739,95,93,2022-04-04T00:08:57Z,5770000,-159.0,192.0,1,left,D. Garland 24' 3PT  (19 PTS) (C. LeVert 6 AST),"[1629636, 1627747]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,Made,19.0,24.92,,,,,,,,,,C. LeVert,1627747.0,6.0,
585,PT05M10.00S,2022-04-04T00:09:11.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,92.72339027595268,50.73529411764706,1610612755,95,95,2022-04-04T00:09:16Z,5790000,4.0,16.0,1,right,J. Embiid Layup (37 PTS) (T. Harris 3 AST),"[203954, 202699]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,37.0,1.63,,,,,,,,,,T. Harris,202699.0,3.0,
587,PT05M10.00S,2022-04-04T00:09:14.4Z,4,REGULAR,foul,personal,['1freethrow'],1629636,,,1610612755,95,95,2022-04-04T00:09:22Z,5810000,,,0,,D. Garland shooting personal FOUL (3 PF) (Embiid 1 FT),"[1629636, 203954]",1610612739.0,CLE,shooting,,,Garland,D. Garland,,,,,2882.0,3.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
589,PT05M10.00S,2022-04-04T00:09:37.2Z,4,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,95,96,2022-04-04T00:09:37Z,5830000,,,0,,J. Embiid Free Throw 1 of 1 (38 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,38.0,,,,,,,,,,,,,,
590,PT04M53.00S,2022-04-04T00:10:01.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,95,96,2022-04-04T00:10:01Z,5840000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT04M53.00S,2022-04-04T00:10:02.2Z,4,REGULAR,substitution,out,[],202699,,,1610612739,95,96,2022-04-04T00:10:11Z,5850000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT04M53.00S,2022-04-04T00:10:02.2Z,4,REGULAR,substitution,in,[],1627777,,,1610612739,95,96,2022-04-04T00:10:11Z,5860000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT04M47.00S,2022-04-04T00:10:29.4Z,4,REGULAR,2pt,Jump Shot,[],1630205,20.71287779237845,34.55882352941176,1610612739,97,96,2022-04-04T00:10:36Z,5870000,77.0,142.0,1,left,L. Stevens 16' step back Jump Shot (16 PTS) (C. LeVert 7 AST),"[1630205, 1627747]",1610612739.0,CLE,step back,,,Stevens,L. Stevens,,,,,,,,,,Made,16.0,16.18,,,,,,,,,,C. LeVert,1627747.0,7.0,
594,PT04M32.00S,2022-04-04T00:10:44.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,94.30026281208936,50.73529411764706,1610612755,97,98,2022-04-04T00:10:50Z,5880000,4.0,1.0,1,right,J. Embiid cutting DUNK (40 PTS) (J. Harden 10 AST),"[203954, 201935]",1610612755.0,PHI,cutting,,,Embiid,J. Embiid,,,,,,,,,,Made,40.0,0.39,,,,,,,,,,J. Harden,201935.0,10.0,
597,PT04M06.00S,2022-04-04T00:11:12.2Z,4,REGULAR,2pt,Jump Shot,[],1629636,7.178055190538765,68.87254901960785,1610612739,97,98,2022-04-04T00:14:09Z,5900000,-94.0,15.0,1,left,MISS D. Garland 9' driving floating bank Shot,[1629636],1610612739.0,CLE,driving floating bank,,,Garland,D. Garland,,,,,,,,,,Missed,,9.56,,,,,,,,,,,,,
598,PT04M03.00S,2022-04-04T00:11:15.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,97,98,2022-04-04T00:12:30Z,5910000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,597.0,,,,,,,,,,,,
599,PT04M03.00S,2022-04-04T00:11:16.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612739,97,98,2022-04-04T00:12:09Z,5920000,,,0,,CLE shot clock Team TURNOVER,[],1610612739.0,CLE,,,,,,,,,,202026.0,,,,,,,,,,,,,,,,,,,,
600,PT03M44.00S,2022-04-04T00:11:49.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",203954,94.1688567674113,49.754901960784316,1610612755,97,98,2022-04-04T00:16:14Z,5930000,-1.0,2.0,1,right,MISS J. Embiid DUNK - blocked,"[203954, 1630205]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Missed,,0.26,,,,,,,,Stevens,1630205.0,,,,
601,PT03M44.00S,2022-04-04T00:11:49.0Z,4,REGULAR,block,,[],1630205,,,1610612755,97,98,2022-04-04T00:11:54Z,5940000,,,0,,L. Stevens BLOCK (2 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT03M43.00S,2022-04-04T00:11:50.0Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,97,98,2022-04-04T00:16:14Z,5950000,,,0,,J. Embiid REBOUND (Off:3 Def:13),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,600.0,16.0,13.0,3.0,,,,,,,,,
612,PT03M42.00S,2022-04-04T00:11:55.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203954,93.24901445466492,47.05882352941176,1610612755,97,100,2022-04-04T00:17:48Z,5960000,-15.0,11.0,1,right,J. Embiid putback Layup (42 PTS),[203954],1610612755.0,PHI,putback,,,Embiid,J. Embiid,,,,,,,,,,Made,42.0,1.84,,,,,,,,,,,,,
604,PT03M42.00S,2022-04-04T00:12:02.7Z,4,REGULAR,foul,personal,['1freethrow'],1628374,,,1610612755,97,100,2022-04-04T00:12:13Z,5970000,,,0,,L. Markkanen shooting personal FOUL (4 PF) (Embiid 1 FT),"[1628374, 203954]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,202026.0,4.0,0.0,Embiid,203954.0,,,,,,,,,,,,,,,,
606,PT03M42.00S,2022-04-04T00:12:18.7Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', '2ndchance']",203954,,,1610612755,97,101,2022-04-04T00:12:18Z,5990000,,,0,,J. Embiid Free Throw 1 of 1 (43 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,43.0,,,,,,,,,,,,,,
607,PT03M16.00S,2022-04-04T00:12:48.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628374,6.915243101182654,55.63725490196079,1610612739,97,101,2022-04-04T00:18:46Z,6010000,-28.0,13.0,1,left,MISS L. Markkanen turnaround Hook,[1628374],1610612739.0,CLE,turnaround,,,Markkanen,L. Markkanen,,,,,,,,,,Missed,,3.08,,,,,,,,,,,,,
608,PT03M14.00S,2022-04-04T00:12:50.6Z,4,REGULAR,rebound,defensive,[],201935,,,1610612755,97,101,2022-04-04T00:12:54Z,6020000,,,0,,J. Harden REBOUND (Off:4 Def:5),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,607.0,9.0,5.0,4.0,,,,,,,,,
609,PT02M57.00S,2022-04-04T00:13:15.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628374,,,1610612755,97,101,2022-04-04T00:13:22Z,6030000,,,0,,L. Markkanen shooting personal FOUL (5 PF) (Harden 2 FT),"[1628374, 201935]",1610612739.0,CLE,shooting,,,Markkanen,L. Markkanen,,,,,2882.0,5.0,0.0,Harden,201935.0,,,,,,,,,,,,,,,,
611,PT02M57.00S,2022-04-04T00:13:31.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,97,101,2022-04-04T00:13:31Z,6050000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M57.00S,2022-04-04T00:15:30.3Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,97,101,2022-04-04T00:16:05Z,6060000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT02M57.00S,2022-04-04T00:15:30.3Z,4,REGULAR,substitution,in,[],202699,,,1610612755,97,101,2022-04-04T00:16:05Z,6070000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT02M57.00S,2022-04-04T00:16:27.8Z,4,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,97,102,2022-04-04T00:16:27Z,6080000,,,0,,J. Harden Free Throw 1 of 2 (16 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
616,PT02M57.00S,2022-04-04T00:16:47.6Z,4,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,97,103,2022-04-04T00:16:47Z,6090000,,,0,,J. Harden Free Throw 2 of 2 (17 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
617,PT02M44.00S,2022-04-04T00:17:06.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,97,103,2022-04-04T00:17:06Z,6100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT02M37.00S,2022-04-04T00:17:30.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612739,97,103,2022-04-04T00:17:59Z,6110000,,,0,,T. Harris shooting personal FOUL (4 PF) (Stevens 2 FT),"[202699, 1630205]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,2882.0,4.0,0.0,Stevens,1630205.0,,,,,,,,,,,,,,,,
620,PT02M37.00S,2022-04-04T00:18:09.4Z,4,REGULAR,freethrow,1 of 2,[],1630205,,,1610612739,98,103,2022-04-04T00:18:09Z,6130000,,,0,,L. Stevens Free Throw 1 of 2 (17 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Made,17.0,,,,,,,,,,,,,,
621,PT02M37.00S,2022-04-04T00:18:27.2Z,4,REGULAR,freethrow,2 of 2,[],1630205,,,1610612739,99,103,2022-04-04T00:18:27Z,6140000,,,0,,L. Stevens Free Throw 2 of 2 (18 PTS),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
622,PT02M18.00S,2022-04-04T00:18:50.8Z,4,REGULAR,2pt,Jump Shot,[],203954,91.80354796320631,21.323529411764707,1610612755,99,103,2022-04-04T00:18:54Z,6150000,-143.0,25.0,1,right,MISS J. Embiid 14' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,,,,,,Missed,,14.55,,,,,,,,,,,,,
623,PT02M15.00S,2022-04-04T00:18:53.1Z,4,REGULAR,rebound,defensive,[],1630205,,,1610612739,99,103,2022-04-04T00:18:53Z,6160000,,,0,,L. Stevens REBOUND (Off:0 Def:3),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,622.0,3.0,3.0,0.0,,,,,,,,,
624,PT02M11.00S,2022-04-04T00:18:57.2Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628374,30.56833114323259,9.068627450980392,1610612739,102,103,2022-04-04T00:19:03Z,6170000,205.0,235.0,1,left,L. Markkanen 31' 3PT  (16 PTS) (L. Stevens 2 AST),"[1628374, 1630205]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,Made,16.0,31.15,,,,,,,,,,L. Stevens,1630205.0,2.0,
626,PT01M49.00S,2022-04-04T00:19:20.4Z,4,REGULAR,3pt,Jump Shot,[],202699,93.9060446780552,97.30392156862744,1610612755,102,103,2022-04-04T00:19:24Z,6190000,237.0,5.0,1,right,MISS T. Harris 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,Missed,,23.65,,,,,,,,,,,,,
627,PT01M46.00S,2022-04-04T00:19:22.9Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,102,103,2022-04-04T00:19:22Z,6200000,,,0,,J. Embiid REBOUND (Off:4 Def:13),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,626.0,17.0,13.0,4.0,,,,,,,,,
628,PT01M37.00S,2022-04-04T00:19:31.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203954,90.75229960578186,59.55882352941176,1610612755,102,103,2022-04-04T00:21:14Z,6210000,48.0,34.0,1,right,MISS J. Embiid pullup Shot - blocked,"[203954, 1630205]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,,,,,Missed,,5.89,,,,,,,,Stevens,1630205.0,,,,
629,PT01M37.00S,2022-04-04T00:19:31.5Z,4,REGULAR,block,,[],1630205,,,1610612755,102,103,2022-04-04T00:19:35Z,6220000,,,0,,L. Stevens BLOCK (3 BLK),[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT01M37.00S,2022-04-04T00:19:31.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,102,103,2022-04-04T00:19:39Z,6230000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,628.0,,,,,,,,,,,,
631,PT01M37.00S,2022-04-04T00:19:39.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,102,103,2022-04-04T00:19:39Z,6240000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M35.00S,2022-04-04T00:20:06.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630205,,,1610612755,102,103,2022-04-04T00:20:14Z,6250000,,,0,,L. Stevens shooting personal FOUL (4 PF) (Harris 2 FT),"[1630205, 202699]",1610612739.0,CLE,shooting,,,Stevens,L. Stevens,,,,,202026.0,4.0,0.0,Harris,202699.0,,,,,,,,,,,,,,,,
634,PT01M35.00S,2022-04-04T00:20:30.6Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],202699,,,1610612755,102,104,2022-04-04T00:20:30Z,6270000,,,0,,T. Harris Free Throw 1 of 2 (8 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
635,PT01M35.00S,2022-04-04T00:20:46.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],202699,,,1610612755,102,105,2022-04-04T00:20:46Z,6280000,,,0,,T. Harris Free Throw 2 of 2 (9 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
