actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,value
624,PT03M56.00S,2021-11-23T02:11:02.7Z,4,REGULAR,steal,,[],1630171,,,1610612739,103,102,2021-11-23T02:11:05Z,6120000,,,0,,I. Okoro STEAL (2 STL),[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT03M42.00S,2021-11-23T02:11:23.4Z,4,REGULAR,foul,personal,[],200746,,,1610612739,103,102,2021-11-23T02:11:35Z,6130000,,,0,,L. Aldridge personal FOUL (4 PF),"[200746, 1628386]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,1628954.0,4.0,0.0,Allen,1628386.0,,,,,,,,
627,PT03M31.00S,2021-11-23T02:11:54.6Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629636,17.69053876478318,24.264705882352942,1610612739,105,102,2021-11-23T02:14:50Z,6150000,129.0,114.0,1,left,D. Garland 17' Jump Shot (24 PTS) (I. Okoro 2 AST),"[1629636, 1630171]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,17.18,Made,,,,,,,,,,,,24.0,I. Okoro,1630171.0,2.0,,,,
629,PT03M11.00S,2021-11-23T02:12:14.1Z,4,REGULAR,2pt,Jump Shot,[],201142,91.80354796320631,71.81372549019608,1610612751,105,104,2021-11-23T02:15:22Z,6170000,109.0,25.0,1,right,K. Durant 11' turnaround fadeaway Jump Shot (21 PTS),[201142],1610612751.0,BKN,turnaround fadeaway,,,Durant,K. Durant,,,,,11.18,Made,,,,,,,,,,,,21.0,,,,,,,
630,PT02M58.00S,2021-11-23T02:12:27.4Z,4,REGULAR,turnover,bad pass,[],1629636,,,1610612739,105,104,2021-11-23T02:12:32Z,6180000,,,0,,D. Garland bad pass TURNOVER (2 TO),"[1629636, 201949]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,2.0,Johnson,201949.0,
631,PT02M58.00S,2021-11-23T02:12:27.4Z,4,REGULAR,steal,,[],201949,,,1610612751,105,104,2021-11-23T02:12:29Z,6190000,,,0,,J. Johnson STEAL (2 STL),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT02M51.00S,2021-11-23T02:12:34.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201142,93.77463863337714,49.01960784313725,1610612751,105,106,2021-11-23T02:12:41Z,6200000,-5.0,6.0,1,right,K. Durant driving Layup (23 PTS) (J. Johnson 4 AST),"[201142, 201949]",1610612751.0,BKN,driving,,,Durant,K. Durant,,,,,0.77,Made,,,,,,,,,,,,23.0,J. Johnson,201949.0,4.0,,,,
633,PT02M29.00S,2021-11-23T02:12:56.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629636,12.959921156373195,41.17647058823529,1610612739,105,106,2021-11-23T02:13:06Z,6210000,44.0,69.0,1,left,MISS D. Garland 8' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,8.21,Missed,,,,,,,,,,,,,,,,,,,
634,PT02M28.00S,2021-11-23T02:12:57.6Z,4,REGULAR,rebound,offensive,[],201937,,,1610612739,105,106,2021-11-23T02:15:20Z,6220000,,,0,,R. Rubio REBOUND (Off:2 Def:5),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,633.0,7.0,5.0,2.0,,,,,,,,,,,,,
635,PT02M28.00S,2021-11-23T02:13:07.6Z,4,REGULAR,foul,offensive,[],201937,,,1610612739,105,106,2021-11-23T02:13:28Z,6230000,,,0,,R. Rubio offensive FOUL (2 PF),"[201937, 201988]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,203593.0,2.0,0.0,Mills,201988.0,,,,,,,,
637,PT02M28.00S,2021-11-23T02:13:07.6Z,4,REGULAR,turnover,offensive foul,[],201937,,,1610612739,105,106,2021-11-23T02:13:28Z,6250000,,,0,,R. Rubio offensive foul TURNOVER (4 TO),[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,203593.0,,,,,,,,,4.0,,,
638,PT02M15.00S,2021-11-23T02:13:29.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],201988,66.04796320630749,54.90196078431373,1610612751,105,109,2021-11-23T02:13:36Z,6260000,25.0,267.0,1,right,P. Mills 26' 3PT  (17 PTS) (J. Johnson 5 AST),"[201988, 201949]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,26.77,Made,,,,,,,,,,,,17.0,J. Johnson,201949.0,5.0,,,,
640,PT02M13.00S,2021-11-23T02:13:39.5Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,105,109,2021-11-23T02:13:39Z,6280000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M58.00S,2021-11-23T02:15:38.5Z,4,REGULAR,3pt,Jump Shot,[],201937,18.2161629434954,91.42156862745098,1610612739,108,109,2021-11-23T02:15:45Z,6290000,-207.0,119.0,1,left,R. Rubio 3PT step back (16 PTS) (J. Allen 2 AST),"[201937, 1628386]",1610612739.0,CLE,step back,,,Rubio,R. Rubio,,,,,23.87,Made,,,,,,,,,,,,16.0,J. Allen,1628386.0,2.0,,,,
644,PT01M40.00S,2021-11-23T02:15:59.2Z,4,REGULAR,2pt,Jump Shot,[],201142,93.24901445466492,80.3921568627451,1610612751,108,109,2021-11-23T02:16:05Z,6310000,152.0,11.0,1,right,MISS K. Durant 15' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,15.24,Missed,,,,,,,,,,,,,,,,,,,
645,PT01M37.00S,2021-11-23T02:16:02.2Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,108,109,2021-11-23T02:16:05Z,6320000,,,0,,L. Aldridge REBOUND (Off:1 Def:8),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,644.0,9.0,8.0,1.0,,,,,,,,,,,,,
646,PT01M37.00S,2021-11-23T02:16:03.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200746,94.40999984741211,50.0,1610612751,108,111,2021-11-23T02:16:03Z,6330000,0.0,0.0,1,right,L. Aldridge tip Layup (21 PTS),[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,0.0,Made,,,,,,,,,,,,21.0,,,,,,,
647,PT01M28.00S,2021-11-23T02:16:14.1Z,4,REGULAR,3pt,Jump Shot,[],1630171,5.863994743758213,2.941176470588235,1610612739,108,111,2021-11-23T02:16:18Z,6340000,235.0,3.0,1,left,MISS I. Okoro 3PT,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,23.53,Missed,,,,,,,,,,,,,,,,,,,
648,PT01M25.00S,2021-11-23T02:16:16.4Z,4,REGULAR,rebound,defensive,[],201142,,,1610612751,108,111,2021-11-23T02:16:16Z,6350000,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,647.0,6.0,6.0,0.0,,,,,,,,,,,,,
649,PT01M08.00S,2021-11-23T02:16:34.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,93.9060446780552,52.450980392156865,1610612751,108,113,2021-11-23T02:16:40Z,6360000,12.0,5.0,1,right,J. Johnson cutting Layup (9 PTS) (K. Durant 9 AST),"[201949, 201142]",1610612751.0,BKN,cutting,,,Johnson,J. Johnson,,,,,1.32,Made,,,,,,,,,,,,9.0,K. Durant,201142.0,9.0,,,,
651,PT01M08.00S,2021-11-23T02:16:39.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612739,108,113,2021-11-23T02:16:39Z,6380000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,PT01M08.00S,2021-11-23T02:17:32.6Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,108,113,2021-11-23T02:18:33Z,6390000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT01M08.00S,2021-11-23T02:17:32.6Z,4,REGULAR,substitution,in,[],1628374,,,1610612739,108,113,2021-11-23T02:18:33Z,6400000,,,0,,SUB in: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT01M00.00S,2021-11-23T02:18:35.5Z,4,REGULAR,3pt,Jump Shot,[],1628374,32.933639947437584,48.03921568627451,1610612739,108,113,2021-11-23T02:18:40Z,6410000,10.0,257.0,1,left,MISS L. Markkanen 25' pullup 3PT,[1628374],1610612739.0,CLE,pullup,,,Markkanen,L. Markkanen,,,,,25.73,Missed,,,,,,,,,,,,,,,,,,,
655,PT00M58.00S,2021-11-23T02:18:37.6Z,4,REGULAR,rebound,defensive,[],201949,,,1610612751,108,113,2021-11-23T02:18:37Z,6420000,,,0,,J. Johnson REBOUND (Off:2 Def:2),[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,654.0,4.0,2.0,2.0,,,,,,,,,,,,,
656,PT00M52.30S,2021-11-23T02:18:44.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201949,94.69448094612353,52.69607843137255,1610612751,108,113,2021-11-23T02:19:52Z,6430000,13.0,-3.0,1,right,MISS J. Johnson driving Layup,[201949],1610612751.0,BKN,driving,,,Johnson,J. Johnson,,,,,1.37,Missed,,,,,,,,,,,,,,,,,,,
657,PT00M48.90S,2021-11-23T02:18:47.6Z,4,REGULAR,rebound,offensive,[],200746,,,1610612751,108,113,2021-11-23T02:18:56Z,6440000,,,0,,L. Aldridge REBOUND (Off:2 Def:8),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,656.0,10.0,8.0,2.0,,,,,,,,,,,,,
658,PT00M48.90S,2021-11-23T02:18:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",200746,94.40999984741211,50.0,1610612751,108,113,2021-11-23T02:18:47Z,6450000,0.0,0.0,1,right,MISS L. Aldridge tip Layup,[200746],1610612751.0,BKN,tip,,,Aldridge,L. Aldridge,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,,
659,PT00M47.80S,2021-11-23T02:18:48.9Z,4,REGULAR,rebound,defensive,[],1628374,,,1610612739,108,113,2021-11-23T02:18:48Z,6460000,,,0,,L. Markkanen REBOUND (Off:2 Def:6),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,658.0,8.0,6.0,2.0,,,,,,,,,,,,,
660,PT00M42.50S,2021-11-23T02:18:56.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,108,113,2021-11-23T02:18:56Z,6470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M42.50S,2021-11-23T02:19:21.6Z,4,REGULAR,stoppage,court clean up,[],0,,,1610612739,108,113,2021-11-23T02:19:21Z,6480000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M30.10S,2021-11-23T02:19:49.7Z,4,REGULAR,3pt,Jump Shot,[],201937,15.850854139290407,93.62745098039215,1610612739,108,113,2021-11-23T02:19:54Z,6490000,-218.0,96.0,1,left,MISS R. Rubio 3PT,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,23.85,Missed,,,,,,,,,,,,,,,,,,,
663,PT00M27.00S,2021-11-23T02:19:52.8Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,108,113,2021-11-23T02:19:54Z,6500000,,,0,,L. Aldridge REBOUND (Off:2 Def:9),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,662.0,11.0,9.0,2.0,,,,,,,,,,,,,
664,PT00M23.30S,2021-11-23T02:19:59.0Z,4,REGULAR,foul,personal,[],1629636,,,1610612751,108,113,2021-11-23T02:20:07Z,6510000,,,0,,D. Garland personal FOUL (3 PF),"[1629636, 201988]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,2004.0,3.0,0.0,Mills,201988.0,,,,,,,,
666,PT00M23.30S,2021-11-23T02:20:22.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612751,108,113,2021-11-23T02:20:22Z,6530000,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT00M23.30S,2021-11-23T02:21:11.4Z,4,REGULAR,memo,,[],0,,,1610612751,108,113,2021-11-23T02:24:44Z,6540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Isaac Okoro season high in points
716,PT00M23.30S,2021-11-23T02:21:42.7Z,4,REGULAR,substitution,out,[],1629636,,,1610612751,108,113,2021-11-23T02:32:44Z,6565000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
717,PT00M23.30S,2021-11-23T02:21:42.7Z,4,REGULAR,substitution,in,[],1630171,,,1610612751,108,113,2021-11-23T02:32:44Z,6577500,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT00M23.30S,2021-11-23T02:22:14.1Z,4,REGULAR,foul,offensive,[],201142,,,1610612751,108,113,2021-11-23T02:35:58Z,6590000,,,0,,K. Durant offensive FOUL (3 PF),"[201142, 201937]",1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,203593.0,3.0,0.0,Rubio,201937.0,,,,,,,,
674,PT00M23.30S,2021-11-23T02:22:14.1Z,4,REGULAR,turnover,offensive foul,[],201142,,,1610612751,108,113,2021-11-23T02:35:58Z,6610000,,,0,,K. Durant offensive foul TURNOVER (2 TO),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,203593.0,,,,,,,,,2.0,,,
718,PT00M23.30S,2021-11-23T02:22:57.1Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,108,113,2021-11-23T02:36:11Z,6630000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
719,PT00M23.30S,2021-11-23T02:22:57.1Z,4,REGULAR,substitution,in,[],1629636,,,1610612739,108,113,2021-11-23T02:36:11Z,6640000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
678,PT00M16.50S,2021-11-23T02:23:40.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629636,30.042706964520367,25.98039215686275,1610612739,108,113,2021-11-23T02:23:48Z,6650000,120.0,230.0,1,left,MISS D. Garland 25' 3PT,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,25.94,Missed,,,,,,,,,,,,,,,,,,,
679,PT00M16.00S,2021-11-23T02:23:45.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,108,113,2021-11-23T02:23:45Z,6660000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,678.0,,,,,,,,,,,,,,,,
715,PT00M16.00S,2021-11-23T02:24:02.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612739,108,113,2021-11-23T02:31:14Z,6675000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PT00M14.90S,2021-11-23T02:24:24.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201949,,,1610612739,108,113,2021-11-23T02:25:39Z,6690000,,,0,,J. Johnson shooting personal FOUL (4 PF) (Markkanen 2 FT),"[201949, 1628374]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,1628954.0,4.0,1.0,Markkanen,1628374.0,,,,,,,,
684,PT00M14.90S,2021-11-23T02:24:37.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1628374,,,1610612739,109,113,2021-11-23T02:24:37Z,6710000,,,0,,L. Markkanen Free Throw 1 of 2 (19 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,,19.0,,,,,,,
685,PT00M14.90S,2021-11-23T02:24:38.3Z,4,REGULAR,substitution,out,[],1629636,,,1610612739,109,113,2021-11-23T02:24:45Z,6720000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT00M14.90S,2021-11-23T02:24:38.3Z,4,REGULAR,substitution,out,[],201949,,,1610612739,109,113,2021-11-23T02:24:45Z,6730000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT00M14.90S,2021-11-23T02:24:38.3Z,4,REGULAR,substitution,in,[],1630171,,,1610612739,109,113,2021-11-23T02:24:45Z,6740000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT00M14.90S,2021-11-23T02:24:38.3Z,4,REGULAR,substitution,in,[],200794,,,1610612739,109,113,2021-11-23T02:24:45Z,6750000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT00M14.90S,2021-11-23T02:25:11.1Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1628374,,,1610612739,110,113,2021-11-23T02:25:11Z,6760000,,,0,,L. Markkanen Free Throw 2 of 2 (20 PTS),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,Made,,,,,,,,,,,,20.0,,,,,,,
690,PT00M13.80S,2021-11-23T02:25:23.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201937,,,1610612751,110,113,2021-11-23T02:25:30Z,6770000,,,0,,R. Rubio personal FOUL (3 PF) (Durant 2 FT),"[201937, 201142]",1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,2004.0,3.0,0.0,Durant,201142.0,,,,,,,,
692,PT00M13.80S,2021-11-23T02:26:00.8Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,110,114,2021-11-23T02:26:00Z,6790000,,,0,,K. Durant Free Throw 1 of 2 (24 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,24.0,,,,,,,
693,PT00M13.80S,2021-11-23T02:26:01.6Z,4,REGULAR,substitution,out,[],1630171,,,1610612751,110,114,2021-11-23T02:26:11Z,6800000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
694,PT00M13.80S,2021-11-23T02:26:01.6Z,4,REGULAR,substitution,out,[],200794,,,1610612751,110,114,2021-11-23T02:26:11Z,6810000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M13.80S,2021-11-23T02:26:01.6Z,4,REGULAR,substitution,in,[],1629636,,,1610612751,110,114,2021-11-23T02:26:11Z,6820000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M13.80S,2021-11-23T02:26:01.6Z,4,REGULAR,substitution,in,[],201949,,,1610612751,110,114,2021-11-23T02:26:11Z,6830000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
697,PT00M13.80S,2021-11-23T02:26:25.2Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,110,115,2021-11-23T02:26:25Z,6840000,,,0,,K. Durant Free Throw 2 of 2 (25 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,25.0,,,,,,,
698,PT00M06.80S,2021-11-23T02:26:40.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628374,8.229303547963205,49.754901960784316,1610612739,112,115,2021-11-23T02:26:51Z,6850000,1.0,25.0,1,left,L. Markkanen driving DUNK (22 PTS) (D. Garland 11 AST),"[1628374, 1629636]",1610612739.0,CLE,driving,,,Markkanen,L. Markkanen,,,,,2.49,Made,,,,,,,,,,,,22.0,D. Garland,1629636.0,11.0,,,,
700,PT00M04.80S,2021-11-23T02:26:49.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612751,112,115,2021-11-23T02:26:49Z,6870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M04.80S,2021-11-23T02:27:00.3Z,4,REGULAR,substitution,out,[],1629636,,,1610612751,112,115,2021-11-23T02:27:07Z,6880000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M04.80S,2021-11-23T02:27:00.3Z,4,REGULAR,substitution,out,[],201949,,,1610612751,112,115,2021-11-23T02:27:07Z,6890000,,,0,,SUB out: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M04.80S,2021-11-23T02:27:00.3Z,4,REGULAR,substitution,in,[],1630171,,,1610612751,112,115,2021-11-23T02:27:07Z,6900000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
704,PT00M04.80S,2021-11-23T02:27:00.3Z,4,REGULAR,substitution,in,[],200794,,,1610612751,112,115,2021-11-23T02:27:07Z,6910000,,,0,,SUB in: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
705,PT00M04.30S,2021-11-23T02:27:25.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629731,,,1610612751,112,115,2021-11-23T02:27:38Z,6920000,,,0,,D. Wade personal FOUL (4 PF) (Durant 2 FT),"[1629731, 201142]",1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,203593.0,4.0,0.0,Durant,201142.0,,,,,,,,
707,PT00M04.30S,2021-11-23T02:27:54.5Z,4,REGULAR,freethrow,1 of 2,[],201142,,,1610612751,112,116,2021-11-23T02:27:54Z,6940000,,,0,,K. Durant Free Throw 1 of 2 (26 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,26.0,,,,,,,
708,PT00M04.30S,2021-11-23T02:27:59.0Z,4,REGULAR,substitution,out,[],200794,,,1610612751,112,116,2021-11-23T02:28:02Z,6950000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
709,PT00M04.30S,2021-11-23T02:27:59.0Z,4,REGULAR,substitution,in,[],201949,,,1610612751,112,116,2021-11-23T02:28:02Z,6960000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
720,PT00M04.30S,2021-11-23T02:28:13.4Z,4,REGULAR,substitution,out,[],1630171,,,1610612751,112,116,2021-11-23T02:38:13Z,6965000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
721,PT00M04.30S,2021-11-23T02:28:13.4Z,4,REGULAR,substitution,in,[],1629636,,,1610612751,112,116,2021-11-23T02:38:13Z,6967500,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
710,PT00M04.30S,2021-11-23T02:28:19.8Z,4,REGULAR,freethrow,2 of 2,[],201142,,,1610612751,112,117,2021-11-23T02:28:19Z,6970000,,,0,,K. Durant Free Throw 2 of 2 (27 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,,,,,,,,,,,,27.0,,,,,,,
711,PT00M00.00S,2021-11-23T02:28:27.8Z,4,REGULAR,2pt,Jump Shot,[],1629636,21.76412614980289,14.705882352941178,1610612739,112,117,2021-11-23T02:28:34Z,6980000,176.0,152.0,1,left,MISS D. Garland 23' pullup Shot,[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,23.3,Missed,,,,,,,,,,,,,,,,,,,
712,PT00M00.00S,2021-11-23T02:28:32.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,112,117,2021-11-23T02:28:32Z,6990000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,711.0,,,,,,,,,,,,,,,,
713,PT00M00.00S,2021-11-23T02:28:58.3Z,4,REGULAR,period,end,[],0,,,1610612739,112,117,2021-11-23T02:28:58Z,7000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,PT00M00.00S,2021-11-23T02:29:13.3Z,4,REGULAR,game,end,[],0,,,0,112,117,2021-11-23T02:29:13Z,7010000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
