actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
284,PT06M34.00S,2025-11-11T02:25:14.8Z,2,REGULAR,2pt,Jump Shot,[],1631157,91.27792378449409,74.01960784313727,1610612749,41,41,2025-11-11T03:17:56Z,2790000,False,120.0,29.0,1,right,R. Rollins 12' pullup Jump Shot (2 PTS),[1631157],1610612749.0,MIL,pullup,,,,,,Mid-Range,8-16 Right,12.37,Made,2.0,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
285,PT06M12.00S,2025-11-11T02:25:37.0Z,2,REGULAR,3pt,Jump Shot,[],1630314,29.911300919842315,26.225490196078432,1610612742,41,41,2025-11-11T02:25:42Z,2800000,False,119.0,229.0,1,left,MISS B. Williams 25' 3PT,[1630314],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,25.78,Missed,,Williams,B. Williams,,,,,,,,,,,,,,,,,
286,PT06M09.00S,2025-11-11T02:25:40.0Z,2,REGULAR,rebound,defensive,[],1626167,,,1610612749,41,41,2025-11-11T02:25:42Z,2810000,False,,,0,,M. Turner REBOUND (Off:0 Def:4),[1626167],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Right Center,,,,Turner,M. Turner,,,,,,,,,,,,285.0,4.0,4.0,0.0,,
287,PT05M57.00S,2025-11-11T02:25:52.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626171,83.13074901445466,59.55882352941176,1610612749,41,41,2025-11-11T02:25:55Z,2820000,False,48.0,106.0,1,right,MISS B. Portis 11' turnaround fadeaway Shot,[1626171],1610612749.0,MIL,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,11.64,Missed,,Portis,B. Portis,,,,,,,,,,,,,,,,,
288,PT05M55.00S,2025-11-11T02:25:54.0Z,2,REGULAR,rebound,defensive,[],1630619,,,1610612742,41,41,2025-11-11T02:25:55Z,2830000,False,,,0,,M. Cisse REBOUND (Off:0 Def:1),[1630619],1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Cisse,M. Cisse,,,,,,,,,,,,287.0,1.0,1.0,0.0,,
289,PT05M48.00S,2025-11-11T02:26:01.7Z,2,REGULAR,3pt,Jump Shot,[],1630230,23.603810775295663,84.31372549019608,1610612742,41,41,2025-11-11T03:18:23Z,2840000,False,-172.0,169.0,1,left,MISS N. Marshall 24' 3PT,[1630230],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,24.11,Missed,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
290,PT05M44.00S,2025-11-11T02:26:05.7Z,2,REGULAR,rebound,defensive,[],1631260,,,1610612749,41,41,2025-11-11T02:26:05Z,2850000,False,,,0,,A. Green REBOUND (Off:0 Def:3),[1631260],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Green,A. Green,,,,,,,,,,,,289.0,3.0,3.0,0.0,,
291,PT05M32.00S,2025-11-11T02:26:16.8Z,2,REGULAR,3pt,Jump Shot,[],1631157,69.59592641261499,26.47058823529412,1610612749,41,44,2025-11-11T03:18:44Z,2860000,False,-118.0,233.0,1,right,R. Rollins 26' 3PT  (5 PTS) (M. Turner 1 AST),"[1631157, 1626167]",1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,26.13,Made,5.0,Rollins,R. Rollins,M. Turner,1626167.0,1.0,,,,,,,,,,,,,,
293,PT05M19.00S,2025-11-11T02:26:30.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630314,5.732588699080158,54.65686274509803,1610612742,41,44,2025-11-11T02:26:35Z,2880000,False,-23.0,1.0,1,left,MISS B. Williams driving Layup - blocked,"[1630314, 1626167]",1610612742.0,DAL,driving,,,,,,Restricted Area,0-8 Center,2.33,Missed,,Williams,B. Williams,,,,,,,,,,,,,,,,Turner,1626167.0
294,PT05M19.00S,2025-11-11T02:26:30.3Z,2,REGULAR,block,,[],1626167,,,1610612742,41,44,2025-11-11T02:26:32Z,2890000,False,,,0,,M. Turner BLOCK (1 BLK),[1626167],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,
295,PT05M16.00S,2025-11-11T02:26:33.3Z,2,REGULAR,rebound,defensive,[],1631157,,,1610612749,41,44,2025-11-11T02:26:35Z,2900000,False,,,0,,R. Rollins REBOUND (Off:0 Def:2),[1631157],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,Rollins,R. Rollins,,,,,,,,,,,,293.0,2.0,2.0,0.0,,
296,PT05M15.00S,2025-11-11T02:26:35.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631260,93.11760840998686,44.36274509803921,1610612749,41,44,2025-11-11T02:29:33Z,2910000,False,-28.0,12.0,1,right,MISS A. Green running Layup - blocked,"[1631260, 1631108]",1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,3.07,Missed,,Green,A. Green,,,,,,,,,,,,,,,,Christie,1631108.0
297,PT05M15.00S,2025-11-11T02:26:35.6Z,2,REGULAR,block,,[],1631108,,,1610612749,41,44,2025-11-11T02:26:37Z,2920000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,
298,PT05M14.00S,2025-11-11T02:26:36.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612749,41,44,2025-11-11T02:29:33Z,2930000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,296.0,,,,,
300,PT05M14.00S,2025-11-11T02:26:49.1Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,41,44,2025-11-11T02:26:49Z,2950000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT05M14.00S,2025-11-11T02:27:50.4Z,2,REGULAR,substitution,out,[],1630230,,,1610612749,41,44,2025-11-11T02:29:36Z,2960000,False,,,0,,SUB out: N. Marshall,[1630230],1610612742.0,DAL,,,,,,,,,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,
302,PT05M14.00S,2025-11-11T02:27:50.4Z,2,REGULAR,substitution,in,[],202691,,,1610612749,41,44,2025-11-11T02:29:36Z,2970000,False,,,0,,SUB in: K. Thompson,[202691],1610612742.0,DAL,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
303,PT05M11.00S,2025-11-11T02:29:44.9Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626167,89.30683311432325,95.83333333333334,1610612749,41,44,2025-11-11T02:29:49Z,2980000,False,229.0,48.0,1,right,MISS M. Turner 3PT,[1626167],1610612749.0,MIL,,,,,,,Right Corner 3,24+ Right,23.42,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,
304,PT05M08.00S,2025-11-11T02:29:47.9Z,2,REGULAR,rebound,defensive,[],1630619,,,1610612742,41,44,2025-11-11T02:29:49Z,2990000,False,,,0,,M. Cisse REBOUND (Off:0 Def:2),[1630619],1610612742.0,DAL,,,,,,,Right Corner 3,24+ Right,,,,Cisse,M. Cisse,,,,,,,,,,,,303.0,2.0,2.0,0.0,,
305,PT04M57.00S,2025-11-11T02:29:59.0Z,2,REGULAR,3pt,Jump Shot,[],202691,20.71287779237845,7.352941176470589,1610612742,41,44,2025-11-11T02:30:04Z,3000000,False,213.0,142.0,1,left,MISS K. Thompson 25' 3PT,[202691],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,25.63,Missed,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
306,PT04M56.00S,2025-11-11T02:30:00.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,41,44,2025-11-11T02:30:04Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,305.0,,,,,
308,PT04M56.00S,2025-11-11T02:30:05.5Z,2,REGULAR,substitution,out,[],1626171,,,1610612742,41,44,2025-11-11T02:30:14Z,3030000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,,,,,,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,
309,PT04M56.00S,2025-11-11T02:30:05.5Z,2,REGULAR,substitution,in,[],1628398,,,1610612742,41,44,2025-11-11T02:30:14Z,3040000,False,,,0,,SUB in: K. Kuzma,[1628398],1610612749.0,MIL,,,,,,,,,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
310,PT04M49.00S,2025-11-11T02:30:26.7Z,2,REGULAR,foul,personal,['2freethrow'],1626167,,,1610612742,41,44,2025-11-11T02:30:31Z,3050000,False,,,0,,M. Turner shooting personal FOUL (2 PF) (Cisse 2 FT),"[1626167, 1630619]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Turner,M. Turner,,,,1146.0,2.0,0.0,Cisse,1630619.0,,,,,,,,,
312,PT04M49.00S,2025-11-11T02:30:48.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630619,,,1610612742,41,44,2025-11-11T02:30:48Z,3070000,False,,,0,,MISS M. Cisse Free Throw 1 of 2,[1630619],1610612742.0,DAL,,,,,,,,,,Missed,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
313,PT04M49.00S,2025-11-11T02:30:48.6Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,41,44,2025-11-11T02:30:48Z,3080000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,312.0,,,,,
314,PT04M49.00S,2025-11-11T02:31:03.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630619,,,1610612742,42,44,2025-11-11T02:31:03Z,3090000,False,,,0,,M. Cisse Free Throw 2 of 2 (3 PTS),[1630619],1610612742.0,DAL,,,,,,,,,,Made,3.0,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
315,PT04M38.00S,2025-11-11T02:31:19.0Z,2,REGULAR,3pt,Jump Shot,[],1626167,67.09921156373193,48.77450980392157,1610612749,42,44,2025-11-11T02:31:23Z,3100000,False,-6.0,257.0,1,right,MISS M. Turner 25' 3PT,[1626167],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Center,25.69,Missed,,Turner,M. Turner,,,,,,,,,,,,,,,,,
316,PT04M35.00S,2025-11-11T02:31:22.0Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,42,44,2025-11-11T02:31:23Z,3110000,False,,,0,,M. Christie REBOUND (Off:0 Def:1),[1631108],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Center,,,,Christie,M. Christie,,,,,,,,,,,,315.0,1.0,1.0,0.0,,
317,PT04M29.00S,2025-11-11T02:31:29.3Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629023,13.61695137976347,37.254901960784316,1610612742,44,44,2025-11-11T03:13:38Z,3120000,False,64.0,75.0,1,left,P. Washington 9' pullup bank Jump Shot (4 PTS) (M. Christie 2 AST),"[1629023, 1631108]",1610612742.0,DAL,pullup bank,,,,,,In The Paint (Non-RA),8-16 Right,9.88,Made,4.0,Washington,P. Washington,M. Christie,1631108.0,2.0,,,,,,,,,,,,,,
318,PT04M29.00S,2025-11-11T02:31:34.2Z,2,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612742,44,44,2025-11-11T02:31:39Z,3130000,False,,,0,,K. Kuzma shooting personal FOUL (1 PF) (Washington 1 FT),"[1628398, 1629023]",1610612749.0,MIL,shooting,,,,,,In The Paint (Non-RA),8-16 Right,,,,Kuzma,K. Kuzma,,,,203593.0,1.0,0.0,Washington,1629023.0,,,,,,,,,
320,PT04M29.00S,2025-11-11T02:31:55.4Z,2,REGULAR,substitution,out,[],1630619,,,1610612742,44,44,2025-11-11T02:32:28Z,3150000,False,,,0,,SUB out: M. Cisse,[1630619],1610612742.0,DAL,,,,,,,,,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
321,PT04M29.00S,2025-11-11T02:31:55.4Z,2,REGULAR,substitution,in,[],1629655,,,1610612742,44,44,2025-11-11T02:32:28Z,3160000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
322,PT04M29.00S,2025-11-11T02:32:10.9Z,2,REGULAR,freethrow,1 of 1,[],1629023,,,1610612742,45,44,2025-11-11T02:32:10Z,3170000,False,,,0,,P. Washington Free Throw 1 of 1 (5 PTS),[1629023],1610612742.0,DAL,,,,,,,,,,Made,5.0,Washington,P. Washington,,,,,,,,,,,,,,,,,
323,PT04M15.00S,2025-11-11T02:32:26.1Z,2,REGULAR,3pt,Jump Shot,[],1629018,71.82982917214193,19.852941176470587,1610612749,45,44,2025-11-11T02:32:42Z,3180000,False,-151.0,212.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,26.03,Missed,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
324,PT04M12.00S,2025-11-11T02:32:29.1Z,2,REGULAR,rebound,defensive,[],202691,,,1610612742,45,44,2025-11-11T02:32:42Z,3190000,False,,,0,,K. Thompson REBOUND (Off:0 Def:2),[202691],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Left Center,,,,Thompson,K. Thompson,,,,,,,,,,,,323.0,2.0,2.0,0.0,,
325,PT04M00.00S,2025-11-11T02:32:41.0Z,2,REGULAR,3pt,Jump Shot,[],1631108,30.962549277266753,32.35294117647059,1610612742,45,44,2025-11-11T02:32:47Z,3200000,False,88.0,239.0,1,left,MISS M. Christie 25' 3PT,[1631108],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,25.43,Missed,,Christie,M. Christie,,,,,,,,,,,,,,,,,
326,PT03M58.00S,2025-11-11T02:32:43.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,45,44,2025-11-11T02:32:47Z,3210000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,325.0,,,,,
328,PT03M52.00S,2025-11-11T02:33:12.7Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612742,45,44,2025-11-11T02:33:21Z,3230000,False,,,0,,A. Green shooting personal FOUL (2 PF) (Williams 2 FT),"[1631260, 1630314]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Green,A. Green,,,,203054.0,2.0,0.0,Williams,1630314.0,,,,,,,,,
330,PT03M52.00S,2025-11-11T02:33:37.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630314,,,1610612742,46,44,2025-11-11T02:33:37Z,3250000,False,,,0,,B. Williams Free Throw 1 of 2 (6 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,6.0,Williams,B. Williams,,,,,,,,,,,,,,,,,
331,PT03M52.00S,2025-11-11T02:33:38.6Z,2,REGULAR,substitution,out,[],1629018,,,1610612742,46,44,2025-11-11T02:34:00Z,3260000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,,,,,,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,
332,PT03M52.00S,2025-11-11T02:33:38.6Z,2,REGULAR,substitution,in,[],203507,,,1610612742,46,44,2025-11-11T02:34:00Z,3270000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,,,,,,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
333,PT03M52.00S,2025-11-11T02:34:10.7Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630314,,,1610612742,46,44,2025-11-11T02:34:10Z,3280000,False,,,0,,MISS B. Williams Free Throw 2 of 2,[1630314],1610612742.0,DAL,,,,,,,,,,Missed,,Williams,B. Williams,,,,,,,,,,,,,,,,,
334,PT03M49.00S,2025-11-11T02:34:16.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612742,46,44,2025-11-11T02:34:16Z,3290000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,333.0,,,,,
336,PT03M49.00S,2025-11-11T02:34:23.2Z,2,REGULAR,substitution,out,[],1631157,,,1610612742,46,44,2025-11-11T02:34:33Z,3310000,False,,,0,,SUB out: R. Rollins,[1631157],1610612749.0,MIL,,,,,,,,,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,
337,PT03M49.00S,2025-11-11T02:34:23.2Z,2,REGULAR,substitution,in,[],1630175,,,1610612742,46,44,2025-11-11T02:34:33Z,3320000,False,,,0,,SUB in: C. Anthony,[1630175],1610612749.0,MIL,,,,,,,,,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
338,PT03M41.00S,2025-11-11T02:34:43.5Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1630314,23.209592641261498,46.07843137254902,1610612742,46,44,2025-11-11T03:00:18Z,3330000,False,20.0,166.0,1,left,MISS B. Williams 16' pullup Shot,[1630314],1610612742.0,DAL,pullup,,,,,,Mid-Range,16-24 Center,16.69,Missed,,Williams,B. Williams,,,,,,,,,,,,,,,,,
339,PT03M39.00S,2025-11-11T02:34:45.5Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612749,46,44,2025-11-11T02:34:48Z,3340000,False,,,0,,C. Anthony REBOUND (Off:1 Def:3),[1630175],1610612749.0,MIL,,,,,,,Mid-Range,16-24 Center,,,,Anthony,C. Anthony,,,,,,,,,,,,338.0,4.0,3.0,1.0,,
340,PT03M26.00S,2025-11-11T02:34:58.0Z,2,REGULAR,2pt,Jump Shot,[],1630175,82.07950065703022,28.676470588235293,1610612749,46,44,2025-11-11T02:40:36Z,3350000,False,-107.0,116.0,1,right,MISS C. Anthony 15' fadeaway Shot,[1630175],1610612749.0,MIL,fadeaway,,,,,,Mid-Range,8-16 Left,15.75,Missed,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,
341,PT03M23.00S,2025-11-11T02:35:01.0Z,2,REGULAR,rebound,defensive,[],1629023,,,1610612742,46,44,2025-11-11T02:35:03Z,3360000,False,,,0,,P. Washington REBOUND (Off:0 Def:4),[1629023],1610612742.0,DAL,,,,,,,Mid-Range,8-16 Left,,,,Washington,P. Washington,,,,,,,,,,,,340.0,4.0,4.0,0.0,,
342,PT03M11.00S,2025-11-11T02:35:13.3Z,2,REGULAR,3pt,Jump Shot,[],1631108,21.369908015768726,89.4607843137255,1610612742,46,44,2025-11-11T02:41:46Z,3370000,False,-197.0,148.0,1,left,MISS M. Christie 24' pullup 3PT,[1631108],1610612742.0,DAL,pullup,,,,,,Above the Break 3,24+ Left Center,24.69,Missed,,Christie,M. Christie,,,,,,,,,,,,,,,,,
343,PT03M07.00S,2025-11-11T02:35:17.3Z,2,REGULAR,rebound,defensive,[],203507,,,1610612749,46,44,2025-11-11T02:35:20Z,3380000,False,,,0,,G. Antetokounmpo REBOUND (Off:1 Def:2),[203507],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,342.0,3.0,2.0,1.0,,
348,PT03M03.00S,2025-11-11T02:35:29.5Z,2,REGULAR,substitution,out,[],202691,,,1610612749,46,44,2025-11-11T02:35:40Z,3430000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,,,,,,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,
349,PT03M03.00S,2025-11-11T02:35:29.5Z,2,REGULAR,substitution,in,[],1642843,,,1610612749,46,44,2025-11-11T02:35:40Z,3440000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,,,,,,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,
350,PT02M56.00S,2025-11-11T02:35:57.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,69.99014454664915,25.245098039215684,1610612749,46,44,2025-11-11T03:31:48Z,3450000,False,-124.0,230.0,1,right,MISS K. Kuzma 26' 3PT,[1628398],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,26.08,Missed,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
351,PT02M53.00S,2025-11-11T02:36:00.2Z,2,REGULAR,rebound,offensive,[],1626167,,,1610612749,46,44,2025-11-11T02:36:03Z,3460000,False,,,0,,M. Turner REBOUND (Off:1 Def:4),[1626167],1610612749.0,MIL,,,,,,,Above the Break 3,24+ Left Center,,,,Turner,M. Turner,,,,,,,,,,,,350.0,5.0,4.0,1.0,,
352,PT02M53.00S,2025-11-11T02:36:01.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612749,46,44,2025-11-11T02:36:10Z,3470000,False,,,0,,P. Washington shooting personal FOUL (3 PF) (Turner 2 FT),"[1629023, 1626167]",1610612742.0,DAL,shooting,,,,,,Restricted Area,0-8 Center,,,,Washington,P. Washington,,,,1146.0,3.0,0.0,Turner,1626167.0,,,,,,,,,
354,PT02M53.00S,2025-11-11T02:36:31.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626167,,,1610612749,46,45,2025-11-11T02:36:31Z,3490000,False,,,0,,M. Turner Free Throw 1 of 2 (9 PTS),[1626167],1610612749.0,MIL,,,,,,,,,,Made,9.0,Turner,M. Turner,,,,,,,,,,,,,,,,,
355,PT02M53.00S,2025-11-11T02:36:32.7Z,2,REGULAR,substitution,out,[],1629023,,,1610612749,46,45,2025-11-11T02:36:48Z,3500000,False,,,0,,SUB out: P. Washington,[1629023],1610612742.0,DAL,,,,,,,,,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,
356,PT02M53.00S,2025-11-11T02:36:32.7Z,2,REGULAR,substitution,in,[],1628997,,,1610612749,46,45,2025-11-11T02:36:48Z,3510000,False,,,0,,SUB in: C. Martin,[1628997],1610612742.0,DAL,,,,,,,,,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,
357,PT02M53.00S,2025-11-11T02:36:53.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626167,,,1610612749,46,46,2025-11-11T02:36:53Z,3520000,False,,,0,,M. Turner Free Throw 2 of 2 (10 PTS),[1626167],1610612749.0,MIL,,,,,,,,,,Made,10.0,Turner,M. Turner,,,,,,,,,,,,,,,,,
358,PT02M41.00S,2025-11-11T02:37:08.2Z,2,REGULAR,turnover,lost ball,[],1642843,,,1610612742,46,46,2025-11-11T02:37:12Z,3530000,False,,,0,,C. Flagg lost ball TURNOVER (1 TO),"[1642843, 1631260]",1610612742.0,DAL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Flagg,C. Flagg,,,,,,,,,1.0,Green,1631260.0,,,,,,
359,PT02M41.00S,2025-11-11T02:37:08.2Z,2,REGULAR,steal,,[],1631260,,,1610612749,46,46,2025-11-11T02:37:59Z,3540000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Green,A. Green,,,,,,,,,,,,,,,,,
360,PT02M37.00S,2025-11-11T02:37:12.2Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628398,92.85479632063075,53.92156862745098,1610612749,46,46,2025-11-11T02:37:17Z,3550000,False,20.0,15.0,1,right,MISS K. Kuzma running Layup,[1628398],1610612749.0,MIL,running,,,,,,Restricted Area,0-8 Center,2.45,Missed,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,
361,PT02M35.00S,2025-11-11T02:37:14.2Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612742,46,46,2025-11-11T02:37:17Z,3560000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612742.0,DAL,,,,,,,Restricted Area,0-8 Center,,,,Christie,M. Christie,,,,,,,,,,,,360.0,2.0,2.0,0.0,,
362,PT02M31.00S,2025-11-11T02:37:18.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630314,8.360709592641262,43.872549019607845,1610612742,48,46,2025-11-11T02:37:24Z,3570000,False,31.0,26.0,1,left,B. Williams running Layup (8 PTS) (M. Christie 3 AST),"[1630314, 1631108]",1610612742.0,DAL,running,,,,,,Restricted Area,0-8 Center,4.02,Made,8.0,Williams,B. Williams,M. Christie,1631108.0,3.0,,,,,,,,,,,,,,
364,PT02M16.00S,2025-11-11T02:37:37.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612749,48,46,2025-11-11T02:38:13Z,3590000,False,,,0,,D. Gafford shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629655, 203507]",1610612742.0,DAL,shooting,,,,,,In The Paint (Non-RA),8-16 Center,,,,Gafford,D. Gafford,,,,203593.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
366,PT02M16.00S,2025-11-11T02:38:14.4Z,2,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,48,47,2025-11-11T02:38:14Z,3610000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (7 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,7.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
367,PT02M16.00S,2025-11-11T02:38:15.1Z,2,REGULAR,substitution,out,[],1629655,,,1610612749,48,47,2025-11-11T02:38:22Z,3620000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,,,,,,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,
368,PT02M16.00S,2025-11-11T02:38:15.1Z,2,REGULAR,substitution,in,[],1630619,,,1610612749,48,47,2025-11-11T02:38:22Z,3630000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,,,,,,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,
369,PT02M16.00S,2025-11-11T02:38:37.6Z,2,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,48,48,2025-11-11T02:38:37Z,3640000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (8 PTS),[203507],1610612749.0,MIL,,,,,,,,,,Made,8.0,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,
370,PT02M05.00S,2025-11-11T02:38:53.4Z,2,REGULAR,foul,personal,['2freethrow'],1631260,,,1610612742,48,48,2025-11-11T02:39:02Z,3650000,False,,,0,,A. Green shooting personal FOUL (3 PF) (Williams 2 FT),"[1631260, 1630314]",1610612749.0,MIL,shooting,,,,,,Restricted Area,0-8 Center,,,,Green,A. Green,,,,203593.0,3.0,0.0,Williams,1630314.0,,,,,,,,,
372,PT02M05.00S,2025-11-11T02:39:23.3Z,2,REGULAR,freethrow,1 of 2,[],1630314,,,1610612742,49,48,2025-11-11T02:39:23Z,3670000,False,,,0,,B. Williams Free Throw 1 of 2 (9 PTS),[1630314],1610612742.0,DAL,,,,,,,,,,Made,9.0,Williams,B. Williams,,,,,,,,,,,,,,,,,
