actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
438,PT04M11.00S,2026-02-04T02:43:24.6Z,3,REGULAR,freethrow,1 of 3,[],1642843,,,1610612742,61,72,2026-02-04T02:43:24Z,4260000,False,,,0,,C. Flagg Free Throw 1 of 3 (19 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,19.0,,,,,,,,,,
439,PT04M11.00S,2026-02-04T02:43:41.4Z,3,REGULAR,freethrow,2 of 3,[],1642843,,,1610612742,62,72,2026-02-04T02:43:41Z,4270000,False,,,0,,C. Flagg Free Throw 2 of 3 (20 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,20.0,,,,,,,,,,
440,PT04M11.00S,2026-02-04T02:43:56.2Z,3,REGULAR,freethrow,3 of 3,[],1642843,,,1610612742,63,72,2026-02-04T02:43:56Z,4280000,False,,,0,,C. Flagg Free Throw 3 of 3 (21 PTS),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,Made,,,,,,,,21.0,,,,,,,,,,
441,PT03M58.00S,2026-02-04T02:44:10.3Z,3,REGULAR,3pt,Jump Shot,[],1630568,67.23061760840999,55.392156862745104,1610612738,63,75,2026-02-04T02:44:22Z,4290000,False,27.0,256.0,1,right,L. Garza 25' 3PT  (10 PTS) (P. Pritchard 3 AST),"[1630568, 1630202]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,25.69,Made,,,,,,,,10.0,,P. Pritchard,1630202.0,3.0,,,,,,
443,PT03M44.00S,2026-02-04T02:44:23.8Z,3,REGULAR,turnover,lost ball,[],1642939,,,1610612742,63,75,2026-02-04T02:44:28Z,4310000,False,,,0,,M. Kelly lost ball TURNOVER (1 TO),"[1642939, 1631248]",1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,Above the Break 3,24+ Left Center,,,,,,,1.0,Scheierman,1631248.0,,,,,,,,,,,
444,PT03M44.00S,2026-02-04T02:44:23.8Z,3,REGULAR,steal,,[],1631248,,,1610612738,63,75,2026-02-04T02:44:26Z,4320000,False,,,0,,B. Scheierman STEAL (1 STL),[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
445,PT03M33.00S,2026-02-04T02:44:35.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1627759,76.82325886990802,50.49019607843137,1610612738,63,75,2026-02-04T02:51:32Z,4330000,False,2.0,165.0,1,right,MISS J. Brown 16' step back Shot,[1627759],1610612738.0,BOS,step back,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,16.54,Missed,,,,,,,,,,,,,,,,,,
446,PT03M30.00S,2026-02-04T02:44:38.5Z,3,REGULAR,rebound,offensive,[],1642864,,,1610612738,63,75,2026-02-04T02:44:38Z,4340000,False,,,0,,H. González REBOUND (Off:2 Def:3),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Mid-Range,16-24 Center,,,445.0,5.0,3.0,2.0,,,,,,,,,,,,,,
447,PT03M24.00S,2026-02-04T02:44:45.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1630568,67.49342969776609,37.00980392156863,1610612738,63,78,2026-02-04T02:44:49Z,4350000,False,-65.0,253.0,1,right,L. Garza 26' 3PT  (13 PTS) (P. Pritchard 4 AST),"[1630568, 1630202]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,26.13,Made,,,,,,,,13.0,,P. Pritchard,1630202.0,4.0,,,,,,
449,PT03M03.00S,2026-02-04T02:45:04.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,5.863994743758213,56.127450980392155,1610612742,65,78,2026-02-04T02:45:09Z,4370000,False,-31.0,3.0,1,left,D. Gafford Layup (6 PTS) (C. Flagg 6 AST),"[1629655, 1642843]",1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,3.07,Made,,,,,,,,6.0,,C. Flagg,1642843.0,6.0,,,,,,
451,PT02M48.00S,2026-02-04T02:45:20.4Z,3,REGULAR,3pt,Jump Shot,[],1642864,82.9993429697766,96.81372549019608,1610612738,65,78,2026-02-04T02:45:30Z,4390000,False,234.0,107.0,1,right,MISS H. González 25' 3PT,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Above the Break 3,24+ Right Center,25.75,Missed,,,,,,,,,,,,,,,,,,
452,PT02M45.00S,2026-02-04T02:45:23.4Z,3,REGULAR,rebound,defensive,[],1642843,,,1610612742,65,78,2026-02-04T02:45:45Z,4400000,False,,,0,,C. Flagg REBOUND (Off:0 Def:7),[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,Above the Break 3,24+ Right Center,,,451.0,7.0,7.0,0.0,,,,,,,,,,,,,,
453,PT02M44.00S,2026-02-04T02:45:25.9Z,3,REGULAR,foul,personal,[],1630202,,,1610612742,65,78,2026-02-04T02:45:35Z,4410000,False,,,0,,P. Pritchard personal FOUL (1 PF),"[1630202, 1642843]",1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201638.0,,,,1.0,0.0,Flagg,1642843.0,,
455,PT02M44.00S,2026-02-04T02:45:37.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,65,78,2026-02-04T02:45:37Z,4430000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M44.00S,2026-02-04T02:45:39.3Z,3,REGULAR,substitution,out,[],1628997,,,1610612742,65,78,2026-02-04T02:48:20Z,4440000,False,,,0,,SUB out: C. Martin,[1628997],1610612742.0,DAL,,,,Martin,C. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT02M44.00S,2026-02-04T02:45:39.3Z,3,REGULAR,substitution,out,[],1642843,,,1610612742,65,78,2026-02-04T02:48:20Z,4450000,False,,,0,,SUB out: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT02M44.00S,2026-02-04T02:45:39.3Z,3,REGULAR,substitution,out,[],1627759,,,1610612742,65,78,2026-02-04T02:48:20Z,4460000,False,,,0,,SUB out: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT02M44.00S,2026-02-04T02:45:39.3Z,3,REGULAR,substitution,out,[],1631248,,,1610612742,65,78,2026-02-04T02:48:20Z,4470000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT02M44.00S,2026-02-04T02:45:39.3Z,3,REGULAR,substitution,in,[],1642948,,,1610612742,65,78,2026-02-04T02:48:20Z,4480000,False,,,0,,SUB in: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT02M44.00S,2026-02-04T02:45:39.3Z,3,REGULAR,substitution,in,[],1630230,,,1610612742,65,78,2026-02-04T02:48:20Z,4490000,False,,,0,,SUB in: N. Marshall,[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,
462,PT02M44.00S,2026-02-04T02:45:39.3Z,3,REGULAR,substitution,in,[],1628401,,,1610612742,65,78,2026-02-04T02:48:20Z,4500000,False,,,0,,SUB in: D. White,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,,,,,,,,,,,,,,,,,,,,,,
463,PT02M44.00S,2026-02-04T02:45:39.3Z,3,REGULAR,substitution,in,[],1641775,,,1610612742,65,78,2026-02-04T02:48:20Z,4510000,False,,,0,,SUB in: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT02M22.00S,2026-02-04T02:49:19.5Z,3,REGULAR,2pt,Jump Shot,[],202691,19.185282522996058,14.973958333333334,1610612742,65,78,2026-02-04T02:52:57Z,4520000,False,175.0,128.0,1,left,MISS K. Thompson 21' step back Shot,[202691],1610612742.0,DAL,step back,,,Thompson,K. Thompson,,,,,Mid-Range,16-24 Right Center,21.68,Missed,,,,,,,,,,,,,,,,,,
467,PT02M16.00S,2026-02-04T02:49:25.5Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612742,65,78,2026-02-04T02:49:27Z,4530000,False,,,0,,D. Gafford REBOUND (Off:3 Def:4),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Mid-Range,16-24 Right Center,,,466.0,7.0,4.0,3.0,,,,,,,,,,,,,,
468,PT02M16.00S,2026-02-04T02:49:24.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,5.590000152587891,50.0,1610612742,67,78,2026-02-04T02:49:24Z,4540000,False,0.0,0.0,1,left,D. Gafford tip DUNK (8 PTS),[1629655],1610612742.0,DAL,tip,,,Gafford,D. Gafford,,,,,Mid-Range,8-16 Left,0.0,Made,,,,,,,,8.0,,,,,,,,,,
469,PT02M07.00S,2026-02-04T02:49:33.9Z,3,REGULAR,3pt,Jump Shot,[],1630202,69.46452036793693,21.568627450980394,1610612738,67,78,2026-02-04T02:53:12Z,4550000,False,-142.0,235.0,1,right,MISS P. Pritchard 27' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,27.42,Missed,,,,,,,,,,,,,,,,,,
470,PT02M04.00S,2026-02-04T02:49:36.9Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612742,67,78,2026-02-04T02:49:39Z,4560000,False,,,0,,D. Gafford REBOUND (Off:3 Def:5),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Above the Break 3,24+ Left Center,,,469.0,8.0,5.0,3.0,,,,,,,,,,,,,,
471,PT01M54.00S,2026-02-04T02:49:47.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642948,15.062417871222076,60.5392156862745,1610612742,67,78,2026-02-04T02:53:27Z,4570000,False,-53.0,89.0,1,left,MISS R. Nembhard 10' turnaround fadeaway Shot,[1642948],1610612742.0,DAL,turnaround fadeaway,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,10.35,Missed,,,,,,,,,,,,,,,,,,
472,PT01M52.00S,2026-02-04T02:49:49.0Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,67,78,2026-02-04T02:49:51Z,4580000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:2),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,,,471.0,2.0,2.0,0.0,,,,,,,,,,,,,,
473,PT01M42.00S,2026-02-04T02:49:59.7Z,3,REGULAR,3pt,Jump Shot,[],1630568,66.70499342969777,41.66666666666667,1610612738,67,81,2026-02-04T02:50:18Z,4590000,False,-42.0,260.0,1,right,L. Garza 26' 3PT  (16 PTS) (P. Pritchard 5 AST),"[1630568, 1630202]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Center,26.38,Made,,,,,,,,16.0,,P. Pritchard,1630202.0,5.0,,,,,,
475,PT01M22.00S,2026-02-04T02:50:18.1Z,3,REGULAR,turnover,bad pass,[],1642948,,,1610612742,67,81,2026-02-04T02:50:21Z,4610000,False,,,0,,R. Nembhard bad pass TURNOVER (1 TO),"[1642948, 1642864]",1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,1.0,González,1642864.0,,,,,,,,,,,
476,PT01M22.00S,2026-02-04T02:50:18.1Z,3,REGULAR,steal,,[],1642864,,,1610612738,67,81,2026-02-04T02:50:19Z,4620000,False,,,0,,H. González STEAL (1 STL),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
477,PT01M13.00S,2026-02-04T02:50:27.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628401,94.30026281208936,3.9215686274509802,1610612738,67,84,2026-02-04T02:50:47Z,4630000,False,-230.0,1.0,1,right,D. White 3PT  (9 PTS) (H. González 1 AST),"[1628401, 1642864]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,23.04,Made,,,,,,,,9.0,,H. González,1642864.0,1.0,,,,,,
479,PT00M59.10S,2026-02-04T02:50:41.7Z,3,REGULAR,3pt,Jump Shot,[],1642939,19.398817345597898,95.09803921568627,1610612742,67,84,2026-02-04T02:55:13Z,4650000,False,-225.0,130.0,1,left,MISS M. Kelly 26' 3PT,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,Above the Break 3,24+ Left Center,26.02,Missed,,,,,,,,,,,,,,,,,,
480,PT00M59.10S,2026-02-04T02:50:41.7Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,67,84,2026-02-04T02:50:51Z,4660000,False,,,0,,P. Pritchard REBOUND (Off:0 Def:3),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,,,479.0,3.0,3.0,0.0,,,,,,,,,,,,,,
481,PT00M51.00S,2026-02-04T02:50:50.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630202,83.13074901445466,45.34313725490196,1610612738,67,86,2026-02-04T02:55:29Z,4670000,False,-23.0,106.0,1,right,P. Pritchard 10' pullup Jump Shot (17 PTS),[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,In The Paint (Non-RA),8-16 Center,10.86,Made,,,,,,,,17.0,,,,,,,,,,
482,PT00M50.50S,2026-02-04T02:50:54.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612742,67,86,2026-02-04T02:50:54Z,4680000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT00M50.50S,2026-02-04T02:51:00.4Z,3,REGULAR,substitution,out,[],1642939,,,1610612742,67,86,2026-02-04T02:52:25Z,4690000,False,,,0,,SUB out: M. Kelly,[1642939],1610612742.0,DAL,,,,Kelly,M. Kelly,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT00M50.50S,2026-02-04T02:51:00.4Z,3,REGULAR,substitution,in,[],1630702,,,1610612742,67,86,2026-02-04T02:52:25Z,4700000,False,,,0,,SUB in: J. Hardy,[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M31.70S,2026-02-04T02:53:04.3Z,3,REGULAR,foul,offensive,[],1629655,,,1610612742,67,86,2026-02-04T02:54:44Z,4720000,False,,,0,,D. Gafford charge offensive FOUL (1 PF),"[1629655, 1630568]",1610612742.0,DAL,charge,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1629178.0,,,,1.0,0.0,Garza,1630568.0,,
490,PT00M31.70S,2026-02-04T02:53:04.3Z,3,REGULAR,turnover,offensive foul,[],1629655,,,1610612742,67,86,2026-02-04T02:53:04Z,4735000,False,,,0,,D. Gafford offensive foul TURNOVER (2 TO),[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,Restricted Area,0-8 Center,,,,,,,2.0,,,,1629178.0,,,,,,,,,
488,PT00M31.70S,2026-02-04T02:53:19.7Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612738,67,86,2026-02-04T02:54:57Z,4740000,False,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M31.70S,2026-02-04T02:54:56.2Z,3,REGULAR,substitution,out,[],1641775,,,1610612738,67,86,2026-02-04T02:54:59Z,4760000,False,,,0,,SUB out: J. Walsh,[1641775],1610612738.0,BOS,,,,Walsh,J. Walsh,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M31.70S,2026-02-04T02:54:56.2Z,3,REGULAR,substitution,out,[],1642864,,,1610612738,67,86,2026-02-04T02:54:59Z,4770000,False,,,0,,SUB out: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M31.70S,2026-02-04T02:54:56.2Z,3,REGULAR,substitution,in,[],1631248,,,1610612738,67,86,2026-02-04T02:54:59Z,4780000,False,,,0,,SUB in: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M31.70S,2026-02-04T02:54:56.2Z,3,REGULAR,substitution,in,[],1630573,,,1610612738,67,86,2026-02-04T02:54:59Z,4790000,False,,,0,,SUB in: S. Hauser,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M25.60S,2026-02-04T02:55:15.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630202,66.3107752956636,28.921568627450984,1610612738,67,86,2026-02-04T02:56:18Z,4800000,False,-105.0,264.0,1,right,MISS P. Pritchard 28' pullup 3PT,[1630202],1610612738.0,BOS,pullup,,,Pritchard,P. Pritchard,,,,,Above the Break 3,24+ Left Center,28.44,Missed,,,,,,,,,,,,,,,,,,
496,PT00M22.60S,2026-02-04T02:55:18.6Z,3,REGULAR,rebound,defensive,[],1630702,,,1610612742,67,86,2026-02-04T02:55:18Z,4810000,False,,,0,,J. Hardy REBOUND (Off:0 Def:2),[1630702],1610612742.0,DAL,,,,Hardy,J. Hardy,,,,,Above the Break 3,24+ Left Center,,,495.0,2.0,2.0,0.0,,,,,,,,,,,,,,
497,PT00M17.60S,2026-02-04T02:55:24.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630568,,,1610612742,67,86,2026-02-04T02:55:32Z,4820000,False,,,0,,L. Garza personal FOUL (1 PF) (Gafford 2 FT),"[1630568, 1629655]",1610612738.0,BOS,,,,Garza,L. Garza,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203593.0,,,,1.0,0.0,Gafford,1629655.0,,
499,PT00M17.60S,2026-02-04T02:56:04.2Z,3,REGULAR,freethrow,1 of 2,[],1629655,,,1610612742,67,86,2026-02-04T02:56:35Z,4840000,False,,,0,,MISS D. Gafford Free Throw 1 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
500,PT00M17.60S,2026-02-04T02:56:04.2Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,67,86,2026-02-04T02:56:35Z,4850000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,
501,PT00M17.60S,2026-02-04T02:56:05.6Z,3,REGULAR,substitution,out,[],1630568,,,1610612742,67,86,2026-02-04T02:56:09Z,4860000,False,,,0,,SUB out: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT00M17.60S,2026-02-04T02:56:05.6Z,3,REGULAR,substitution,in,[],1629674,,,1610612742,67,86,2026-02-04T02:56:09Z,4870000,False,,,0,,SUB in: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M17.60S,2026-02-04T02:56:04.2Z,3,REGULAR,freethrow,2 of 2,[],1629655,,,1610612742,67,86,2026-02-04T02:56:35Z,4880000,False,,,0,,MISS D. Gafford Free Throw 2 of 2,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
504,PT00M16.10S,2026-02-04T02:56:05.7Z,3,REGULAR,rebound,defensive,[],1630573,,,1610612738,67,86,2026-02-04T02:56:35Z,4890000,False,,,0,,S. Hauser REBOUND (Off:0 Def:5),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,503.0,5.0,5.0,0.0,,,,,,,,,,,,,,
505,PT00M05.40S,2026-02-04T02:56:42.4Z,3,REGULAR,3pt,Jump Shot,[],1630573,79.45137976346912,6.61764705882353,1610612738,67,86,2026-02-04T02:56:47Z,4900000,False,-217.0,141.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Left Center,25.85,Missed,,,,,,,,,,,,,,,,,,
506,PT00M02.00S,2026-02-04T02:56:45.8Z,3,REGULAR,rebound,defensive,[],1630230,,,1610612742,67,86,2026-02-04T02:56:45Z,4910000,False,,,0,,N. Marshall REBOUND (Off:0 Def:6),[1630230],1610612742.0,DAL,,,,Marshall,N. Marshall,,,,,Above the Break 3,24+ Left Center,,,505.0,6.0,6.0,0.0,,,,,,,,,,,,,,
507,PT00M00.30S,2026-02-04T02:56:47.8Z,3,REGULAR,heave,,[],0,,,1610612742,67,86,2026-02-04T02:57:34Z,4920000,False,,,0,,DAL Heave,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Center,60.26,,,,,,,,,,,,,,,,,,,
508,PT00M00.10S,2026-02-04T02:56:48.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612742,67,86,2026-02-04T02:57:00Z,4930000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,507.0,,,,,,,,,,,,,,,,,
509,PT00M00.00S,2026-02-04T02:56:53.1Z,3,REGULAR,period,end,[],0,,,1610612742,67,86,2026-02-04T02:56:53Z,4940000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2026-02-04T02:58:00.5Z,4,REGULAR,substitution,out,['startperiod'],1642948,,,1610612742,67,86,2026-02-04T03:00:13Z,4950000,False,,,0,,SUB out: R. Nembhard,[1642948],1610612742.0,DAL,,,,Nembhard,R. Nembhard,,,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2026-02-04T02:58:00.5Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612742,67,86,2026-02-04T03:00:13Z,4960000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2026-02-04T02:58:00.5Z,4,REGULAR,substitution,out,['startperiod'],202691,,,1610612742,67,86,2026-02-04T03:00:13Z,4970000,False,,,0,,SUB out: K. Thompson,[202691],1610612742.0,DAL,,,,Thompson,K. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2026-02-04T02:58:00.5Z,4,REGULAR,substitution,out,['startperiod'],1631248,,,1610612742,67,86,2026-02-04T03:00:13Z,4980000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2026-02-04T02:58:00.5Z,4,REGULAR,substitution,in,['startperiod'],1631108,,,1610612742,67,86,2026-02-04T03:00:13Z,4990000,False,,,0,,SUB in: M. Christie,[1631108],1610612742.0,DAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2026-02-04T02:58:00.5Z,4,REGULAR,substitution,in,['startperiod'],1642843,,,1610612742,67,86,2026-02-04T03:00:13Z,5000000,False,,,0,,SUB in: C. Flagg,[1642843],1610612742.0,DAL,,,,Flagg,C. Flagg,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2026-02-04T02:58:00.5Z,4,REGULAR,substitution,in,['startperiod'],1630619,,,1610612742,67,86,2026-02-04T03:00:13Z,5010000,False,,,0,,SUB in: M. Cisse,[1630619],1610612742.0,DAL,,,,Cisse,M. Cisse,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2026-02-04T02:58:00.5Z,4,REGULAR,substitution,in,['startperiod'],1642864,,,1610612742,67,86,2026-02-04T03:00:13Z,5020000,False,,,0,,SUB in: H. González,[1642864],1610612738.0,BOS,,,,González,H. González,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2026-02-04T03:00:31.5Z,4,REGULAR,period,start,[],0,,,1610612742,67,86,2026-02-04T03:00:31Z,5030000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT11M53.00S,2026-02-04T03:00:38.8Z,4,REGULAR,foul,personal,[],1630573,,,1610612742,67,86,2026-02-04T03:01:12Z,5040000,False,,,0,,S. Hauser personal FOUL (2 PF),"[1630573, 1642843]",1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,203593.0,,,,2.0,0.0,Flagg,1642843.0,,
524,PT11M45.00S,2026-02-04T03:01:08.7Z,4,REGULAR,2pt,Jump Shot,[],1642843,22.026938239159,45.34313725490196,1610612742,67,86,2026-02-04T03:02:22Z,5060000,False,23.0,155.0,1,left,MISS C. Flagg 15' pullup Shot,[1642843],1610612742.0,DAL,pullup,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Center,15.63,Missed,,,,,,,,,,,,,,,,,,
525,PT11M42.00S,2026-02-04T03:01:12.0Z,4,REGULAR,rebound,defensive,[],1642864,,,1610612738,67,86,2026-02-04T03:01:12Z,5070000,False,,,0,,H. González REBOUND (Off:2 Def:4),[1642864],1610612738.0,BOS,,,,González,H. González,,,,,Mid-Range,8-16 Center,,,524.0,6.0,4.0,2.0,,,,,,,,,,,,,,
526,PT11M25.00S,2026-02-04T03:01:28.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629674,93.51182654402102,54.65686274509803,1610612738,67,88,2026-02-04T03:01:33Z,5080000,False,23.0,8.0,1,right,N. Queta alley-oop Layup (8 PTS) (D. White 5 AST),"[1629674, 1628401]",1610612738.0,BOS,alley-oop,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,2.48,Made,,,,,,,,8.0,,D. White,1628401.0,5.0,,,,,,
528,PT11M00.00S,2026-02-04T03:01:53.8Z,4,REGULAR,2pt,Jump Shot,[],1642843,5.206964520367937,19.852941176470587,1610612742,69,88,2026-02-04T03:01:58Z,5100000,False,151.0,-4.0,1,left,C. Flagg 15' turnaround Jump Shot (23 PTS),[1642843],1610612742.0,DAL,turnaround,,,Flagg,C. Flagg,,,,,Mid-Range,8-16 Right,15.07,Made,,,,,,,,23.0,,,,,,,,,,
