actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
586,PT03M22.00S,2024-04-14T21:25:53.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1630561,93.38042049934296,49.50980392156863,1610612759,120,88,2024-04-14T21:33:03Z,5770000,False,-2.0,10.0,1,right,D. Duke Jr. driving finger roll Layup (15 PTS) (S. Cissoko 5 AST),"[1630561, 1631321]",1610612759.0,SAS,driving finger roll,,,Duke Jr.,D. Duke Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,15.0,1.0,S. Cissoko,1631321.0,5.0,,,,,,,,,
588,PT03M22.00S,2024-04-14T21:25:56.0Z,4,REGULAR,violation,defensive goaltending,[],1630164,,,1610612759,120,88,2024-04-14T21:26:07Z,5790000,False,,,0,,J. Wiseman defensive goaltending VIOLATION,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,202053.0,,,,,,,,,,,,,,,,,,,
589,PT03M08.00S,2024-04-14T21:26:12.7Z,4,REGULAR,2pt,Jump Shot,[],1631204,8.623521681997373,79.16666666666666,1610612765,120,88,2024-04-14T21:33:29Z,5800000,False,-146.0,29.0,1,left,MISS M. Sasser 14' step back Shot,[1631204],1610612765.0,DET,step back,,,Sasser,M. Sasser,,,,,Mid-Range,8-16 Left,,,,,,Missed,,14.86,,,,,,,,,,,,
590,PT03M05.00S,2024-04-14T21:26:15.7Z,4,REGULAR,rebound,defensive,[],1631104,,,1610612759,120,88,2024-04-14T21:33:29Z,5810000,False,,,0,,B. Wesley REBOUND (Off:1 Def:6),[1631104],1610612759.0,SAS,,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,589.0,7.0,6.0,1.0,,,,
591,PT03M01.00S,2024-04-14T21:26:20.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631104,94.03745072273325,44.6078431372549,1610612759,122,88,2024-04-14T21:34:26Z,5820000,False,-27.0,4.0,1,right,B. Wesley running Layup (17 PTS),[1631104],1610612759.0,SAS,running,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,,,,,,Made,17.0,2.72,,,,,,,,,,,,
592,PT03M01.00S,2024-04-14T21:26:28.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,122,88,2024-04-14T21:26:57Z,5830000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT02M45.00S,2024-04-14T21:29:30.6Z,4,REGULAR,2pt,Jump Shot,[],1630164,8.229303547963205,30.14705882352941,1610612765,122,90,2024-04-14T21:29:34Z,5840000,False,99.0,25.0,1,left,J. Wiseman 10' turnaround fadeaway Jump Shot (20 PTS),[1630164],1610612765.0,DET,turnaround fadeaway,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Right,,,,,,Made,20.0,10.24,,,,,,,,,,,,
594,PT02M19.00S,2024-04-14T21:29:56.9Z,4,REGULAR,2pt,Jump Shot,[],1630561,84.1819973718791,27.941176470588236,1610612759,122,90,2024-04-14T21:35:30Z,5850000,False,-110.0,96.0,1,right,MISS D. Duke Jr. 14' turnaround Shot,[1630561],1610612759.0,SAS,turnaround,,,Duke Jr.,D. Duke Jr.,,,,,Mid-Range,8-16 Left,,,,,,Missed,,14.64,,,,,,,,,,,,
595,PT02M17.00S,2024-04-14T21:29:58.9Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,122,90,2024-04-14T21:30:00Z,5860000,False,,,0,,J. Wiseman REBOUND (Off:5 Def:10),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,594.0,15.0,10.0,5.0,,,,
596,PT02M00.00S,2024-04-14T21:30:15.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630164,13.87976346911958,46.32352941176471,1610612765,122,90,2024-04-14T21:36:03Z,5870000,False,18.0,78.0,1,left,MISS J. Wiseman 8' driving Hook,[1630164],1610612765.0,DET,driving,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,8.01,,,,,,,,,,,,
597,PT01M56.00S,2024-04-14T21:30:19.4Z,4,REGULAR,rebound,offensive,[],1629002,,,1610612765,122,90,2024-04-14T21:30:29Z,5880000,False,,,0,,C. Metu REBOUND (Off:1 Def:3),[1629002],1610612765.0,DET,,,,Metu,C. Metu,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,596.0,4.0,3.0,1.0,,,,
598,PT01M56.00S,2024-04-14T21:30:21.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629002,5.590000152587891,50.0,1610612765,122,92,2024-04-14T21:30:21Z,5890000,False,0.0,0.0,1,left,C. Metu putback Layup (9 PTS),[1629002],1610612765.0,DET,putback,,,Metu,C. Metu,,,,,Mid-Range,8-16 Left,,,,,,Made,9.0,0.0,,,,,,,,,,,,
599,PT01M47.00S,2024-04-14T21:30:33.5Z,4,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612759,122,92,2024-04-14T21:30:43Z,5900000,False,,,0,,J. Wiseman shooting personal FOUL (2 PF) (Cissoko 2 FT),"[1630164, 1631321]",1610612765.0,DET,shooting,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,202053.0,2.0,0.0,Cissoko,1631321.0,,,,,,,,,,,,,,,
601,PT01M47.00S,2024-04-14T21:30:57.5Z,4,REGULAR,freethrow,1 of 2,[],1631321,,,1610612759,122,92,2024-04-14T21:30:57Z,5920000,False,,,0,,MISS S. Cissoko Free Throw 1 of 2,[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
602,PT01M47.00S,2024-04-14T21:30:57.5Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612759,122,92,2024-04-14T21:30:57Z,5930000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,601.0,,,,,,,
603,PT01M47.00S,2024-04-14T21:31:08.8Z,4,REGULAR,freethrow,2 of 2,[],1631321,,,1610612759,123,92,2024-04-14T21:31:08Z,5940000,False,,,0,,S. Cissoko Free Throw 2 of 2 (7 PTS),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,
604,PT01M27.00S,2024-04-14T21:31:29.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630164,4.681340341655716,55.392156862745104,1610612765,123,92,2024-04-14T21:32:51Z,5950000,False,-27.0,-8.0,1,left,MISS J. Wiseman Layup,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.83,,,,,,,,,,,,
605,PT01M27.00S,2024-04-14T21:31:32.3Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612765,123,92,2024-04-14T21:31:32Z,5960000,False,,,0,,J. Wiseman REBOUND (Off:6 Def:10),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,604.0,16.0,10.0,6.0,,,,
606,PT01M27.00S,2024-04-14T21:31:33.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631104,,,1610612765,123,92,2024-04-14T21:32:42Z,5970000,False,,,0,,B. Wesley shooting personal FOUL (2 PF) (Wiseman 2 FT),"[1631104, 1630164]",1610612759.0,SAS,shooting,,,Wesley,B. Wesley,,,,,Restricted Area,0-8 Center,202056.0,2.0,0.0,Wiseman,1630164.0,,,,,,,,,,,,,,,
608,PT01M27.00S,2024-04-14T21:32:47.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1630164,,,1610612765,123,92,2024-04-14T21:32:47Z,5990000,False,,,0,,MISS J. Wiseman Free Throw 1 of 2,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
609,PT01M27.00S,2024-04-14T21:32:47.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612765,123,92,2024-04-14T21:32:47Z,6000000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,608.0,,,,,,,
610,PT01M27.00S,2024-04-14T21:33:00.3Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1630164,,,1610612765,123,93,2024-04-14T21:33:00Z,6010000,False,,,0,,J. Wiseman Free Throw 2 of 2 (21 PTS),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,
611,PT01M12.00S,2024-04-14T21:33:15.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631321,93.9060446780552,44.85294117647059,1610612759,123,93,2024-04-14T21:38:54Z,6020000,False,-26.0,5.0,1,right,MISS S. Cissoko driving floating bank Shot,[1631321],1610612759.0,SAS,driving floating bank,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,Missed,,2.61,,,,,,,,,,,,
612,PT01M10.00S,2024-04-14T21:33:16.6Z,4,REGULAR,rebound,offensive,[],1630564,,,1610612759,123,93,2024-04-14T21:33:16Z,6030000,False,,,0,,R. Gray REBOUND (Off:2 Def:3),[1630564],1610612759.0,SAS,,,,Gray,R. Gray,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,611.0,5.0,3.0,2.0,,,,
613,PT01M02.00S,2024-04-14T21:33:24.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630561,66.17936925098554,51.9607843137255,1610612759,123,93,2024-04-14T21:33:29Z,6040000,False,10.0,265.0,1,right,MISS D. Duke Jr. 26' 3PT,[1630561],1610612759.0,SAS,,,,Duke Jr.,D. Duke Jr.,,,,,Above the Break 3,24+ Center,,,,,,Missed,,26.56,,,,,,,,,,,,
614,PT00M59.00S,2024-04-14T21:33:27.7Z,4,REGULAR,rebound,defensive,[],1630164,,,1610612765,123,93,2024-04-14T21:33:29Z,6050000,False,,,0,,J. Wiseman REBOUND (Off:6 Def:11),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,613.0,17.0,11.0,6.0,,,,
615,PT00M52.00S,2024-04-14T21:33:36.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631204,5.601182654402102,53.92156862745098,1610612765,123,93,2024-04-14T21:33:42Z,6060000,False,-20.0,0.0,1,left,MISS M. Sasser driving finger roll Layup - blocked,"[1631204, 1631321]",1610612765.0,DET,driving finger roll,,,Sasser,M. Sasser,,,,,Restricted Area,0-8 Center,,,,,,Missed,,1.96,,,,,,,,,,,Cissoko,1631321.0
616,PT00M52.00S,2024-04-14T21:33:36.2Z,4,REGULAR,block,,[],1631321,,,1610612765,123,93,2024-04-14T21:33:38Z,6070000,False,,,0,,S. Cissoko BLOCK (2 BLK),[1631321],1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
617,PT00M48.40S,2024-04-14T21:33:39.8Z,4,REGULAR,rebound,offensive,[],1631205,,,1610612765,123,93,2024-04-14T21:33:39Z,6080000,False,,,0,,B. Boeheim REBOUND (Off:1 Def:0),[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,615.0,1.0,0.0,1.0,,,,
618,PT00M46.30S,2024-04-14T21:33:41.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631204,5.601182654402102,3.6764705882352944,1610612765,123,93,2024-04-14T21:33:52Z,6090000,False,232.0,0.0,1,left,MISS M. Sasser 3PT,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,Right Corner 3,24+ Right,,,,,,Missed,,23.16,,,,,,,,,,,,
619,PT00M43.20S,2024-04-14T21:33:44.9Z,4,REGULAR,rebound,offensive,[],1631205,,,1610612765,123,93,2024-04-14T21:33:52Z,6100000,False,,,0,,B. Boeheim REBOUND (Off:2 Def:0),[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,618.0,2.0,0.0,2.0,,,,
620,PT00M43.20S,2024-04-14T21:33:53.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631321,,,1610612765,123,93,2024-04-14T21:34:03Z,6110000,False,,,0,,S. Cissoko personal FOUL (4 PF) (Boeheim 2 FT),"[1631321, 1631205]",1610612759.0,SAS,,,,Cissoko,S. Cissoko,,,,,In The Paint (Non-RA),8-16 Center,1662.0,4.0,0.0,Boeheim,1631205.0,,,,,,,,,,,,,,,
622,PT00M43.20S,2024-04-14T21:34:12.3Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1631205,,,1610612765,123,94,2024-04-14T21:34:12Z,6130000,False,,,0,,B. Boeheim Free Throw 1 of 2 (2 PTS),[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
623,PT00M43.20S,2024-04-14T21:34:22.2Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1631205,,,1610612765,123,95,2024-04-14T21:34:22Z,6140000,False,,,0,,B. Boeheim Free Throw 2 of 2 (3 PTS),[1631205],1610612765.0,DET,,,,Boeheim,B. Boeheim,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
624,PT00M19.10S,2024-04-14T21:35:08.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612759,123,95,2024-04-14T21:35:59Z,6150000,False,,,0,,SAS shot clock Team TURNOVER,[],1610612759.0,SAS,,,,,,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
625,PT00M00.00S,2024-04-14T21:35:37.4Z,4,REGULAR,period,end,[],0,,,1610612765,123,95,2024-04-14T21:35:37Z,6160000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT00M00.00S,2024-04-14T21:35:44.4Z,4,REGULAR,game,end,[],0,,,0,123,95,2024-04-14T21:35:44Z,6170000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
