actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,blockPlayerName,blockPersonId,shotActionNumber,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
754,PT02M03.00S,2024-04-07T21:25:06.7Z,3,REGULAR,substitution,in,[],1628988,,,1610612742,96,98,2024-04-07T22:17:50Z,4832500,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT02M03.00S,2024-04-07T21:24:56.6Z,3,REGULAR,freethrow,2 of 2,[],1628467,,,1610612742,96,98,2024-04-07T21:25:22Z,4840000,False,,,0,,MISS M. Kleber Free Throw 2 of 2,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
487,PT02M00.00S,2024-04-07T21:24:59.6Z,3,REGULAR,rebound,defensive,[],203493,,,1610612745,96,98,2024-04-07T21:25:22Z,4850000,False,,,0,,R. Bullock Jr. REBOUND (Off:0 Def:1),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,,,,,,,,,,,486.0,,,,,,,,,1.0,1.0,0.0
492,PT01M45.00S,2024-04-07T21:25:16.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641715,10.249671484888305,49.77787990196079,1610612745,96,98,2024-04-07T21:27:58Z,4855000,False,1.0,44.0,1,left,MISS C. Whitmore Jump Shot - blocked,"[1641715, 1629029]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),0-8 Center,,,,4.38,Missed,,Doncic,1629029.0,,,,,,,,,,,,
493,PT01M45.00S,2024-04-07T21:25:16.8Z,3,REGULAR,block,,[],1629029,,,1610612745,96,98,2024-04-07T21:27:58Z,4857500,False,,,0,,L. Doncic BLOCK (1 BLK),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
494,PT01M45.00S,2024-04-07T21:25:16.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,96,98,2024-04-07T21:27:58Z,4858750,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,492.0,,,,,,,,,,,
490,PT01M45.00S,2024-04-07T21:26:02.6Z,3,REGULAR,timeout,challenge,['team'],0,,,1610612745,96,98,2024-04-07T21:26:14Z,4880000,False,,,0,,DAL Timeout,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M45.00S,2024-04-07T21:28:18.9Z,3,REGULAR,substitution,out,[],1628467,,,1610612745,96,98,2024-04-07T21:28:30Z,4900000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M45.00S,2024-04-07T21:28:18.9Z,3,REGULAR,substitution,in,[],1629655,,,1610612745,96,98,2024-04-07T21:28:30Z,4910000,False,,,0,,SUB in: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT01M45.00S,2024-04-07T21:29:14.8Z,3,REGULAR,jumpball,recovered,[],1627832,,,1610612745,96,98,2024-04-07T21:29:14Z,4920000,False,,,0,,Jump Ball J. Landale vs. L. Doncic: Tip to F. VanVleet,"[1627832, 1629111, 1629029]",1610612745.0,HOU,challenge,F. VanVleet,1627832.0,VanVleet,F. VanVleet,Landale,1629111.0,Doncic,1629029.0,,,,,,,,,,,,,,,,,,,,,,
500,PT01M34.00S,2024-04-07T21:29:28.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612745,96,98,2024-04-07T21:29:52Z,4950000,False,,,0,,D. Gafford shooting personal FOUL (5 PF) (Whitmore 2 FT),"[1629655, 1641715]",1610612742.0,DAL,shooting,,,Gafford,D. Gafford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,5.0,0.0,Whitmore,1641715.0,,,
502,PT01M34.00S,2024-04-07T21:29:53.2Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1641715,,,1610612745,96,99,2024-04-07T21:29:53Z,4970000,False,,,0,,C. Whitmore Free Throw 1 of 2 (4 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,
503,PT01M34.00S,2024-04-07T21:30:07.0Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1641715,,,1610612745,96,100,2024-04-07T21:30:07Z,4980000,False,,,0,,C. Whitmore Free Throw 2 of 2 (5 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,Made,5.0,,,,,,,,,,,,,,
504,PT01M19.00S,2024-04-07T21:30:24.8Z,3,REGULAR,3pt,Jump Shot,[],203501,65.39093298291722,50.49019607843137,1610612742,96,100,2024-04-07T21:32:15Z,4990000,False,2.0,273.0,1,right,MISS T. Hardaway Jr. 27' pullup 3PT,[203501],1610612742.0,DAL,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,27.28,Missed,,,,,,,,,,,,,,,
505,PT01M18.00S,2024-04-07T21:30:25.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612745,96,100,2024-04-07T21:30:28Z,5000000,False,,,0,,TEAM defensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,504.0,,,,,,,,,,,
507,PT01M06.00S,2024-04-07T21:30:45.1Z,3,REGULAR,3pt,Jump Shot,[],1627832,32.276609724047304,43.627450980392155,1610612745,96,100,2024-04-07T21:32:36Z,5020000,False,32.0,251.0,1,left,MISS F. VanVleet 25' pullup 3PT,[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,,,,25.29,Missed,,,,,,,,,,,,,,,
508,PT01M02.00S,2024-04-07T21:30:49.1Z,3,REGULAR,rebound,offensive,[],1629111,,,1610612745,96,100,2024-04-07T21:30:51Z,5030000,False,,,0,,J. Landale REBOUND (Off:1 Def:0),[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,Above the Break 3,24+ Center,,,,,,,,,507.0,,,,,,,,,1.0,0.0,1.0
509,PT01M01.00S,2024-04-07T21:30:49.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629111,9.411957950065702,47.794117647058826,1610612745,96,102,2024-04-07T21:32:53Z,5040000,False,11.0,36.0,1,left,J. Landale putback Layup (13 PTS),[1629111],1610612745.0,HOU,putback,,,Landale,J. Landale,,,,,Restricted Area,0-8 Center,,,,3.76,Made,13.0,,,,,,,,,,,,,,
510,PT01M00.00S,2024-04-07T21:30:54.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203493,,,1610612742,96,102,2024-04-07T21:31:01Z,5050000,False,,,0,,R. Bullock Jr. personal FOUL (2 PF) (Doncic 2 FT),"[203493, 1629029]",1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,200833.0,2.0,0.0,Doncic,1629029.0,,,
512,PT01M00.00S,2024-04-07T21:31:30.7Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,97,102,2024-04-07T21:31:30Z,5070000,False,,,0,,L. Doncic Free Throw 1 of 2 (31 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,31.0,,,,,,,,,,,,,,
513,PT01M00.00S,2024-04-07T21:31:32.6Z,3,REGULAR,substitution,out,[],1629655,,,1610612742,97,102,2024-04-07T21:31:43Z,5080000,False,,,0,,SUB out: D. Gafford,[1629655],1610612742.0,DAL,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT01M00.00S,2024-04-07T21:31:32.6Z,3,REGULAR,substitution,in,[],1629023,,,1610612742,97,102,2024-04-07T21:31:43Z,5090000,False,,,0,,SUB in: P. Washington,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT01M00.00S,2024-04-07T21:31:52.6Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,98,102,2024-04-07T21:31:52Z,5100000,False,,,0,,L. Doncic Free Throw 2 of 2 (32 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,Made,32.0,,,,,,,,,,,,,,
516,PT00M50.10S,2024-04-07T21:32:05.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,7.30946123521682,56.61764705882353,1610612745,98,104,2024-04-07T21:32:09Z,5110000,False,-33.0,16.0,1,left,F. VanVleet fadeaway bank Jump Shot (19 PTS),[1627832],1610612745.0,HOU,fadeaway bank,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,3.69,Made,19.0,,,,,,,,,,,,,,
517,PT00M40.10S,2024-04-07T21:32:17.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,84.90883705650461,40.3109681372549,1610612742,98,104,2024-04-07T21:32:21Z,5120000,False,-48.0,89.0,1,right,MISS L. Doncic 10' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),8-16 Center,,,,10.17,Missed,,,,,,,,,,,,,,,
518,PT00M38.30S,2024-04-07T21:32:19.2Z,3,REGULAR,rebound,defensive,[],1641715,,,1610612745,98,104,2024-04-07T21:32:21Z,5130000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:3),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,517.0,,,,,,,,,3.0,3.0,0.0
519,PT00M34.10S,2024-04-07T21:32:26.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629023,,,1610612745,98,104,2024-04-07T21:32:39Z,5140000,False,,,0,,P. Washington shooting personal FOUL (1 PF) (Whitmore 2 FT),"[1629023, 1641715]",1610612742.0,DAL,shooting,,,Washington,P. Washington,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,1.0,0.0,Whitmore,1641715.0,,,
521,PT00M34.10S,2024-04-07T21:32:57.4Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1641715,,,1610612745,98,105,2024-04-07T21:32:57Z,5160000,False,,,0,,C. Whitmore Free Throw 1 of 2 (6 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,Made,6.0,,,,,,,,,,,,,,
522,PT00M34.10S,2024-04-07T21:33:02.8Z,3,REGULAR,substitution,out,[],1629111,,,1610612745,98,105,2024-04-07T21:33:13Z,5170000,False,,,0,,SUB out: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT00M34.10S,2024-04-07T21:33:02.8Z,3,REGULAR,substitution,in,[],1630207,,,1610612745,98,105,2024-04-07T21:33:13Z,5180000,False,,,0,,SUB in: N. Hinton,[1630207],1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT00M34.10S,2024-04-07T21:33:17.0Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1641715,,,1610612745,98,106,2024-04-07T21:33:17Z,5190000,False,,,0,,C. Whitmore Free Throw 2 of 2 (7 PTS),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,,,,,,,Made,7.0,,,,,,,,,,,,,,
525,PT00M22.20S,2024-04-07T21:33:32.1Z,3,REGULAR,violation,kicked ball,[],1630207,,,1610612742,98,106,2024-04-07T21:33:35Z,5200000,False,,,0,,N. Hinton kicked ball VIOLATION,[1630207],1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,,,,,,,,,,,,,,,200832.0,,,,,,,
527,PT00M09.10S,2024-04-07T21:34:14.1Z,3,REGULAR,3pt,Jump Shot,[],1629023,71.82982917214193,16.666666666666664,1610612742,98,106,2024-04-07T21:34:18Z,5220000,False,-167.0,212.0,1,right,MISS P. Washington 26' 3PT,[1629023],1610612742.0,DAL,,,,Washington,P. Washington,,,,,Above the Break 3,24+ Left Center,,,,26.99,Missed,,,,,,,,,,,,,,,
528,PT00M06.30S,2024-04-07T21:34:16.9Z,3,REGULAR,rebound,defensive,[],1630207,,,1610612745,98,106,2024-04-07T21:34:18Z,5230000,False,,,0,,N. Hinton REBOUND (Off:0 Def:1),[1630207],1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,527.0,,,,,,,,,1.0,1.0,0.0
529,PT00M02.00S,2024-04-07T21:34:23.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627832,8.09789750328515,54.65686274509803,1610612745,98,106,2024-04-07T21:36:09Z,5232500,False,-23.0,24.0,1,left,MISS F. VanVleet driving finger roll Layup,[1627832],1610612745.0,HOU,driving finger roll,,,VanVleet,F. VanVleet,,,,,Restricted Area,0-8 Center,,,,3.32,Missed,,,,,,,,,,,,,,,
530,PT00M02.00S,2024-04-07T21:34:23.6Z,3,REGULAR,rebound,offensive,[],1630207,,,1610612745,98,106,2024-04-07T21:35:13Z,5233750,False,,,0,,N. Hinton REBOUND (Off:1 Def:1),[1630207],1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,Restricted Area,0-8 Center,,,,,,,,,529.0,,,,,,,,,2.0,1.0,1.0
531,PT00M02.00S,2024-04-07T21:34:26.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630207,5.590000152587891,50.0,1610612745,98,106,2024-04-07T21:35:13Z,5235000,False,0.0,0.0,1,left,MISS N. Hinton tip Layup,[1630207],1610612745.0,HOU,tip,,,Hinton,N. Hinton,,,,,Restricted Area,0-8 Center,,,,0.0,Missed,,,,,,,,,,,,,,,
532,PT00M01.00S,2024-04-07T21:34:27.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612745,98,106,2024-04-07T21:35:20Z,5237500,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,531.0,,,,,,,,,,,
534,PT00M00.00S,2024-04-07T21:34:40.7Z,3,REGULAR,period,end,[],0,,,1610612745,98,106,2024-04-07T21:34:40Z,5290000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2024-04-07T21:35:56.1Z,4,REGULAR,substitution,out,['startperiod'],1627884,,,1610612745,98,106,2024-04-07T21:37:03Z,5300000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2024-04-07T21:35:56.1Z,4,REGULAR,substitution,out,['startperiod'],1629029,,,1610612745,98,106,2024-04-07T21:37:03Z,5310000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT12M00.00S,2024-04-07T21:35:56.1Z,4,REGULAR,substitution,out,['startperiod'],1627832,,,1610612745,98,106,2024-04-07T21:37:03Z,5320000,False,,,0,,SUB out: F. VanVleet,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT12M00.00S,2024-04-07T21:35:56.1Z,4,REGULAR,substitution,out,['startperiod'],1630207,,,1610612745,98,106,2024-04-07T21:37:03Z,5330000,False,,,0,,SUB out: N. Hinton,[1630207],1610612745.0,HOU,,,,Hinton,N. Hinton,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT12M00.00S,2024-04-07T21:35:56.1Z,4,REGULAR,substitution,in,['startperiod'],1628467,,,1610612745,98,106,2024-04-07T21:37:03Z,5340000,False,,,0,,SUB in: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT12M00.00S,2024-04-07T21:35:56.1Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612745,98,106,2024-04-07T21:37:03Z,5350000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT12M00.00S,2024-04-07T21:35:56.1Z,4,REGULAR,substitution,in,['startperiod'],1629111,,,1610612745,98,106,2024-04-07T21:37:03Z,5360000,False,,,0,,SUB in: J. Landale,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT12M00.00S,2024-04-07T21:35:56.1Z,4,REGULAR,substitution,in,['startperiod'],1630224,,,1610612745,98,106,2024-04-07T21:37:03Z,5370000,False,,,0,,SUB in: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT12M00.00S,2024-04-07T21:37:04.6Z,4,REGULAR,period,start,[],0,,,1610612742,98,106,2024-04-07T21:37:04Z,5380000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT11M51.00S,2024-04-07T21:37:14.8Z,4,REGULAR,turnover,bad pass,[],203957,,,1610612742,98,106,2024-04-07T21:39:43Z,5390000,False,,,0,,D. Exum bad pass TURNOVER (3 TO),[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,Above the Break 3,24+ Right Center,3.0,,,,,,,,,,,,,,,,,,,
545,PT11M50.00S,2024-04-07T21:37:25.0Z,4,REGULAR,foul,personal,[],203501,,,1610612745,98,106,2024-04-07T21:39:43Z,5400000,False,,,0,,T. Hardaway Jr. loose ball personal FOUL (2 PF),"[203501, 1630224]",1610612742.0,DAL,loose ball,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,200833.0,2.0,0.0,Green,1630224.0,,,
548,PT11M32.00S,2024-04-07T21:38:05.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630224,31.225361366622867,63.970588235294116,1610612745,98,106,2024-04-07T21:40:13Z,5430000,False,-70.0,241.0,1,left,MISS J. Green 25' pullup 3PT,[1630224],1610612745.0,HOU,pullup,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,25.09,Missed,,,,,,,,,,,,,,,
549,PT11M30.00S,2024-04-07T21:38:07.0Z,4,REGULAR,rebound,defensive,[],202681,,,1610612742,98,106,2024-04-07T21:38:08Z,5440000,False,,,0,,K. Irving REBOUND (Off:0 Def:5),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,,,,,,548.0,,,,,,,,,5.0,5.0,0.0
550,PT11M21.00S,2024-04-07T21:38:16.7Z,4,REGULAR,turnover,bad pass,[],1628467,,,1610612742,98,106,2024-04-07T21:38:50Z,5450000,False,,,0,,M. Kleber bad pass TURNOVER (1 TO),"[1628467, 1641715]",1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Mid-Range,16-24 Center,1.0,Whitmore,1641715.0,,,,,,,,,,,,,,,,,
551,PT11M21.00S,2024-04-07T21:38:16.7Z,4,REGULAR,steal,,[],1641715,,,1610612745,98,106,2024-04-07T21:38:18Z,5460000,False,,,0,,C. Whitmore STEAL (1 STL),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
552,PT11M17.00S,2024-04-07T21:38:19.6Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641715,7.046649145860711,51.225490196078425,1610612745,98,108,2024-04-07T21:39:09Z,5470000,False,-6.0,14.0,1,left,C. Whitmore running DUNK (9 PTS),[1641715],1610612745.0,HOU,running,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,1.5,Made,9.0,,,,,,,,,,,,,,
553,PT11M02.00S,2024-04-07T21:38:38.8Z,4,REGULAR,foul,personal,[],1641715,,,1610612742,98,108,2024-04-07T21:38:46Z,5480000,False,,,0,,C. Whitmore personal FOUL (2 PF),"[1641715, 202681]",1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,202056.0,2.0,0.0,Irving,202681.0,,,
555,PT10M56.00S,2024-04-07T21:39:03.5Z,4,REGULAR,3pt,Jump Shot,[],202681,67.36202365308804,45.83333333333333,1610612742,98,108,2024-04-07T21:41:21Z,5500000,False,-21.0,254.0,1,right,MISS K. Irving 25' pullup 3PT,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Center,,,,25.51,Missed,,,,,,,,,,,,,,,
556,PT10M56.00S,2024-04-07T21:39:03.5Z,4,REGULAR,rebound,defensive,[],1641715,,,1610612745,98,108,2024-04-07T21:39:12Z,5510000,False,,,0,,C. Whitmore REBOUND (Off:0 Def:4),[1641715],1610612745.0,HOU,,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,,,,,,,555.0,,,,,,,,,4.0,4.0,0.0
557,PT10M46.00S,2024-04-07T21:39:13.2Z,4,REGULAR,3pt,Jump Shot,[],1641715,32.53942181340342,48.03921568627451,1610612745,98,108,2024-04-07T21:41:48Z,5520000,False,10.0,253.0,1,left,MISS C. Whitmore 25' pullup 3PT,[1641715],1610612745.0,HOU,pullup,,,Whitmore,C. Whitmore,,,,,Above the Break 3,24+ Center,,,,25.36,Missed,,,,,,,,,,,,,,,
558,PT10M41.00S,2024-04-07T21:39:18.2Z,4,REGULAR,rebound,defensive,[],203501,,,1610612742,98,108,2024-04-07T21:39:21Z,5530000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:1),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,557.0,,,,,,,,,1.0,1.0,0.0
559,PT10M37.00S,2024-04-07T21:39:23.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,92.46057818659659,40.19607843137255,1610612742,98,108,2024-04-07T21:39:39Z,5540000,False,-49.0,18.0,1,right,MISS T. Hardaway Jr. driving Layup - blocked,"[203501, 203493]",1610612742.0,DAL,driving,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.23,Missed,,Bullock Jr.,203493.0,,,,,,,,,,,,
560,PT10M37.00S,2024-04-07T21:39:23.9Z,4,REGULAR,block,,[],203493,,,1610612742,98,108,2024-04-07T21:39:26Z,5550000,False,,,0,,R. Bullock Jr. BLOCK (1 BLK),[203493],1610612745.0,HOU,,,,Bullock Jr.,R. Bullock Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
561,PT10M37.00S,2024-04-07T21:39:23.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612742,98,108,2024-04-07T21:39:39Z,5560000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,559.0,,,,,,,,,,,
564,PT10M31.00S,2024-04-07T21:39:48.5Z,4,REGULAR,foul,personal,['2freethrow'],1629111,,,1610612742,98,108,2024-04-07T21:39:59Z,5580000,False,,,0,,J. Landale shooting personal FOUL (2 PF) (Kleber 2 FT),"[1629111, 1628467]",1610612745.0,HOU,shooting,,,Landale,J. Landale,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200832.0,2.0,0.0,Kleber,1628467.0,,,
566,PT10M31.00S,2024-04-07T21:40:13.0Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1628467,,,1610612742,99,108,2024-04-07T21:40:13Z,5600000,False,,,0,,M. Kleber Free Throw 1 of 2 (8 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,,
567,PT10M31.00S,2024-04-07T21:40:27.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1628467,,,1610612742,100,108,2024-04-07T21:40:27Z,5610000,False,,,0,,M. Kleber Free Throw 2 of 2 (9 PTS),[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
568,PT10M15.00S,2024-04-07T21:40:45.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641715,7.966491458607096,45.34313725490196,1610612745,100,110,2024-04-07T21:40:49Z,5620000,False,23.0,22.0,1,left,C. Whitmore cutting Layup (11 PTS) (J. Landale 2 AST),"[1641715, 1629111]",1610612745.0,HOU,cutting,,,Whitmore,C. Whitmore,,,,,Restricted Area,0-8 Center,,,,3.23,Made,11.0,,,,J. Landale,1629111.0,2.0,,,,,,,,
570,PT10M04.00S,2024-04-07T21:40:55.9Z,4,REGULAR,3pt,Jump Shot,[],1628467,67.36202365308804,51.470588235294116,1610612742,100,110,2024-04-07T21:40:59Z,5640000,False,7.0,254.0,1,right,MISS M. Kleber 25' 3PT,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,Above the Break 3,24+ Center,,,,25.44,Missed,,,,,,,,,,,,,,,
571,PT10M01.00S,2024-04-07T21:40:58.9Z,4,REGULAR,rebound,defensive,[],1630224,,,1610612745,100,110,2024-04-07T21:40:59Z,5650000,False,,,0,,J. Green REBOUND (Off:0 Def:4),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,570.0,,,,,,,,,4.0,4.0,0.0
572,PT09M51.00S,2024-04-07T21:41:11.1Z,4,REGULAR,foul,personal,['2freethrow'],1628467,,,1610612745,100,110,2024-04-07T21:41:18Z,5660000,False,,,0,,M. Kleber shooting personal FOUL (4 PF) (Landale 2 FT),"[1628467, 1629111]",1610612742.0,DAL,shooting,,,Kleber,M. Kleber,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202056.0,4.0,0.0,Landale,1629111.0,,,
574,PT09M51.00S,2024-04-07T21:41:37.6Z,4,REGULAR,freethrow,1 of 2,[],1629111,,,1610612745,100,110,2024-04-07T21:41:59Z,5680000,False,,,0,,MISS J. Landale Free Throw 1 of 2,[1629111],1610612745.0,HOU,,,,Landale,J. Landale,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
575,PT09M51.00S,2024-04-07T21:41:37.6Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612745,100,110,2024-04-07T21:41:59Z,5690000,False,,,0,,TEAM offensive REBOUND,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,574.0,,,,,,,,,,,
