actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
420,PT04M08.00S,2023-10-28T02:06:20.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203501,85.75886990801577,55.14705882352941,1610612742,75,79,2023-10-28T02:07:36Z,4130000,False,26.0,81.0,1,right,MISS T. Hardaway Jr. 8' running Shot,[203501],1610612742.0,DAL,running,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,8.54,Missed,,,,,,,,,,,,,,,,,,
421,PT04M06.00S,2023-10-28T02:06:22.7Z,3,REGULAR,rebound,offensive,[],203501,,,1610612742,75,79,2023-10-28T02:06:25Z,4140000,False,,,0,,T. Hardaway Jr. REBOUND (Off:1 Def:2),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,420.0,3.0,2.0,1.0,,,,,,,,,,,,,,
423,PT04M04.00S,2023-10-28T02:06:25.0Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",203501,94.43166885676742,75.0,1610612742,75,79,2023-10-28T02:06:29Z,4160000,False,125.0,0.0,1,right,MISS T. Hardaway Jr. 12' Jump Shot,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Mid-Range,8-16 Right,12.5,Missed,,,,,,,,,,,,,,,,,,
424,PT04M00.00S,2023-10-28T02:06:28.5Z,3,REGULAR,rebound,defensive,[],1627732,,,1610612751,75,79,2023-10-28T02:06:28Z,4170000,False,,,0,,B. Simmons REBOUND (Off:2 Def:5),[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,Mid-Range,8-16 Right,,,423.0,7.0,5.0,2.0,,,,,,,,,,,,,,
425,PT03M55.00S,2023-10-28T02:06:33.4Z,3,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",1630560,9.937582128777924,47.794117647058826,1610612751,75,81,2023-10-28T02:09:16Z,4180000,False,11.0,41.0,1,left,C. Thomas floating Jump Shot (18 PTS) (B. Simmons 6 AST),"[1630560, 1627732]",1610612751.0,BKN,floating,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,4.24,Made,,,,,,,,,,18.0,,,,B. Simmons,1627732.0,6.0,,
427,PT03M47.00S,2023-10-28T02:06:47.9Z,3,REGULAR,foul,offensive,[],1630182,,,1610612742,75,81,2023-10-28T02:06:59Z,4200000,False,,,0,,J. Green off-the-ball offensive FOUL (1 PF),"[1630182, 1627732]",1610612742.0,DAL,off-the-ball,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,1628487.0,1.0,0.0,Simmons,1627732.0,,,,,,,,,
429,PT03M47.00S,2023-10-28T02:06:47.9Z,3,REGULAR,turnover,offensive foul,[],1630182,,,1610612742,75,81,2023-10-28T02:06:47Z,4220000,False,,,0,,J. Green offensive foul TURNOVER (3 TO),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,1628487.0,,,,,,,,3.0,,,,,
430,PT03M27.00S,2023-10-28T02:07:23.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630560,32.933639947437584,38.23529411764706,1610612751,75,81,2023-10-28T02:07:27Z,4230000,False,59.0,257.0,1,left,MISS C. Thomas 26' step back 3PT,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,26.37,Missed,,,,,,,,,,,,,,,,,,
431,PT03M24.00S,2023-10-28T02:07:26.6Z,3,REGULAR,rebound,defensive,[],1629684,,,1610612742,75,81,2023-10-28T02:07:27Z,4240000,False,,,0,,G. Williams REBOUND (Off:0 Def:5),[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Center,,,430.0,5.0,5.0,0.0,,,,,,,,,,,,,,
433,PT03M21.00S,2023-10-28T02:07:42.2Z,3,REGULAR,substitution,out,[],1627732,,,1610612742,75,81,2023-10-28T02:07:57Z,4260000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT03M21.00S,2023-10-28T02:07:42.2Z,3,REGULAR,substitution,out,[],1630560,,,1610612742,75,81,2023-10-28T02:07:57Z,4270000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT03M21.00S,2023-10-28T02:07:42.2Z,3,REGULAR,substitution,out,[],203915,,,1610612742,75,81,2023-10-28T02:07:57Z,4280000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT03M21.00S,2023-10-28T02:07:42.2Z,3,REGULAR,substitution,in,[],1628372,,,1610612742,75,81,2023-10-28T02:07:57Z,4290000,False,,,0,,SUB in: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M21.00S,2023-10-28T02:07:42.2Z,3,REGULAR,substitution,in,[],1628969,,,1610612742,75,81,2023-10-28T02:07:57Z,4300000,False,,,0,,SUB in: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M21.00S,2023-10-28T02:07:42.2Z,3,REGULAR,substitution,in,[],1627827,,,1610612742,75,81,2023-10-28T02:07:57Z,4310000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M13.00S,2023-10-28T02:08:08.1Z,3,REGULAR,3pt,Jump Shot,[],1629029,66.44218134034165,33.33333333333333,1610612742,75,81,2023-10-28T02:08:12Z,4320000,False,-83.0,263.0,1,right,MISS L. Doncic 27' 3PT,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Center,27.58,Missed,,,,,,,,,,,,,,,,,,
440,PT03M08.00S,2023-10-28T02:08:13.1Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,75,81,2023-10-28T02:08:12Z,4330000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:3),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,,,439.0,4.0,3.0,1.0,,,,,,,,,,,,,,
441,PT02M53.00S,2023-10-28T02:08:27.3Z,3,REGULAR,2pt,Jump Shot,[],1628372,25.57490144546649,49.01960784313725,1610612751,75,81,2023-10-28T02:08:32Z,4340000,False,5.0,188.0,1,left,MISS D. Smith Jr. 18' pullup Shot,[1628372],1610612751.0,BKN,pullup,,,Smith Jr.,D. Smith Jr.,,,,,Mid-Range,16-24 Center,18.8,Missed,,,,,,,,,,,,,,,,,,
442,PT02M52.00S,2023-10-28T02:08:28.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612742,75,81,2023-10-28T02:08:32Z,4350000,False,,,0,,TEAM defensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,Mid-Range,16-24 Center,,,441.0,,,,,,,,,,,,,,,,,
444,PT02M41.00S,2023-10-28T02:08:56.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,91.72141918528253,43.52787990196079,1610612742,77,81,2023-10-28T02:09:03Z,4370000,False,-32.0,25.0,1,right,L. Doncic driving floating bank Jump Shot (29 PTS),[1629029],1610612742.0,DAL,driving floating bank,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,4.11,Made,,,,,,,,,,29.0,,,,,,,,
448,PT02M41.00S,2023-10-28T02:09:15.0Z,3,REGULAR,foul,personal,['1freethrow'],1628372,,,1610612742,77,81,2023-10-28T02:09:25Z,4410000,False,,,0,,D. Smith Jr. shooting personal FOUL (2 PF) (Doncic 1 FT),"[1628372, 1629029]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,1628487.0,2.0,0.0,Doncic,1629029.0,,,,,,,,,
450,PT02M41.00S,2023-10-28T02:09:26.0Z,3,REGULAR,freethrow,1 of 1,[],1629029,,,1610612742,78,81,2023-10-28T02:09:26Z,4430000,False,,,0,,L. Doncic Free Throw 1 of 1 (30 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,30.0,,,,,,,,
451,PT02M17.00S,2023-10-28T02:09:48.2Z,3,REGULAR,turnover,lost ball,[],1626220,,,1610612751,78,81,2023-10-28T02:10:01Z,4440000,False,,,0,,R. O'Neale lost ball TURNOVER (2 TO),"[1626220, 1630182]",1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,2.0,,,,Green,1630182.0
452,PT02M17.00S,2023-10-28T02:09:48.2Z,3,REGULAR,steal,,[],1630182,,,1610612742,78,81,2023-10-28T02:11:56Z,4450000,False,,,0,,J. Green STEAL (2 STL),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
453,PT02M15.00S,2023-10-28T02:10:00.3Z,3,REGULAR,foul,personal,['2freethrow'],1628372,,,1610612742,78,81,2023-10-28T02:10:06Z,4460000,False,,,0,,D. Smith Jr. shooting personal FOUL (3 PF) (Green 2 FT),"[1628372, 1630182]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,204059.0,3.0,0.0,Green,1630182.0,,,,,,,,,
455,PT02M15.00S,2023-10-28T02:10:19.9Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630182,,,1610612742,78,81,2023-10-28T02:10:19Z,4480000,False,,,0,,MISS J. Green Free Throw 1 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
456,PT02M15.00S,2023-10-28T02:10:19.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612742,78,81,2023-10-28T02:10:19Z,4490000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,,,
457,PT02M15.00S,2023-10-28T02:10:19.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630182,,,1610612742,78,81,2023-10-28T02:10:34Z,4500000,False,,,0,,MISS J. Green Free Throw 2 of 2,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
458,PT02M12.00S,2023-10-28T02:10:22.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,78,81,2023-10-28T02:10:34Z,4510000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:4),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,457.0,5.0,4.0,1.0,,,,,,,,,,,,,,
459,PT01M55.00S,2023-10-28T02:10:50.2Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628372,11.514454664914586,50.98039215686274,1610612751,78,81,2023-10-28T02:10:53Z,4520000,False,-5.0,56.0,1,left,MISS D. Smith Jr. turnaround Hook,[1628372],1610612751.0,BKN,turnaround,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),0-8 Center,5.59,Missed,,,,,,,,,,,,,,,,,,
460,PT01M53.00S,2023-10-28T02:10:52.2Z,3,REGULAR,rebound,defensive,[],1629029,,,1610612742,78,81,2023-10-28T02:10:53Z,4530000,False,,,0,,L. Doncic REBOUND (Off:1 Def:6),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,459.0,7.0,6.0,1.0,,,,,,,,,,,,,,
461,PT01M43.00S,2023-10-28T02:11:05.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628372,,,1610612742,78,81,2023-10-28T02:11:11Z,4540000,False,,,0,,D. Smith Jr. shooting personal FOUL (4 PF) (Doncic 2 FT),"[1628372, 1629029]",1610612751.0,BKN,shooting,,,Smith Jr.,D. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,4.0,0.0,Doncic,1629029.0,,,,,,,,,
463,PT01M43.00S,2023-10-28T02:11:35.6Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,79,81,2023-10-28T02:11:35Z,4560000,False,,,0,,L. Doncic Free Throw 1 of 2 (31 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,31.0,,,,,,,,
464,PT01M43.00S,2023-10-28T02:11:37.7Z,3,REGULAR,substitution,out,[],1628372,,,1610612742,79,81,2023-10-28T02:11:40Z,4570000,False,,,0,,SUB out: D. Smith Jr.,[1628372],1610612751.0,BKN,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT01M43.00S,2023-10-28T02:11:37.7Z,3,REGULAR,substitution,in,[],203915,,,1610612742,79,81,2023-10-28T02:11:40Z,4580000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT01M43.00S,2023-10-28T02:11:57.2Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,80,81,2023-10-28T02:11:57Z,4590000,False,,,0,,L. Doncic Free Throw 2 of 2 (32 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,32.0,,,,,,,,
467,PT01M19.00S,2023-10-28T02:12:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629022,8.360709592641262,46.32352941176471,1610612751,80,83,2023-10-28T02:12:27Z,4600000,False,18.0,26.0,1,left,L. Walker IV cutting Layup (8 PTS) (S. Dinwiddie 3 AST),"[1629022, 203915]",1610612751.0,BKN,cutting,,,Walker IV,L. Walker IV,,,,,Restricted Area,0-8 Center,3.19,Made,,,,,,,,,,8.0,,,,S. Dinwiddie,203915.0,3.0,,
469,PT01M08.00S,2023-10-28T02:12:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630182,92.9862023653088,47.30392156862745,1610612742,82,83,2023-10-28T02:14:51Z,4620000,False,-13.0,13.0,1,right,J. Green driving Layup (4 PTS),[1630182],1610612742.0,DAL,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.9,Made,,,,,,,,,,4.0,,,,,,,,
470,PT01M00.00S,2023-10-28T02:12:41.1Z,3,REGULAR,3pt,Jump Shot,[],1629022,31.225361366622867,20.34313725490196,1610612751,82,86,2023-10-28T02:12:44Z,4630000,False,148.0,241.0,1,left,L. Walker IV 28' 3PT  (11 PTS) (S. Dinwiddie 4 AST),"[1629022, 203915]",1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,Above the Break 3,24+ Right Center,28.3,Made,,,,,,,,,,11.0,,,,S. Dinwiddie,203915.0,4.0,,
472,PT00M42.90S,2023-10-28T02:13:03.2Z,3,REGULAR,2pt,Jump Shot,[],1629029,94.23866622864652,30.916819852941174,1610612742,84,86,2023-10-28T02:13:09Z,4650000,False,-95.0,2.0,1,right,L. Doncic 9' driving floating Jump Shot (34 PTS),[1629029],1610612742.0,DAL,driving floating,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Left,9.54,Made,,,,,,,,,,34.0,,,,,,,,
473,PT00M35.10S,2023-10-28T02:13:16.2Z,3,REGULAR,3pt,Jump Shot,[],1628969,23.209592641261498,87.74509803921569,1610612751,84,89,2023-10-28T02:13:20Z,4660000,False,-189.0,166.0,1,left,M. Bridges 25' 3PT  (18 PTS) (S. Dinwiddie 5 AST),"[1628969, 203915]",1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,25.11,Made,,,,,,,,,,18.0,,,,S. Dinwiddie,203915.0,5.0,,
475,PT00M17.50S,2023-10-28T02:13:43.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629022,,,1610612742,84,89,2023-10-28T02:13:49Z,4680000,False,,,0,,L. Walker IV personal FOUL (3 PF) (Doncic 2 FT),"[1629022, 1629029]",1610612751.0,BKN,,,,Walker IV,L. Walker IV,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,204059.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,
477,PT00M17.50S,2023-10-28T02:14:14.4Z,3,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,85,89,2023-10-28T02:14:14Z,4700000,False,,,0,,L. Doncic Free Throw 1 of 2 (35 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Made,,,,,,,,,,35.0,,,,,,,,
478,PT00M17.50S,2023-10-28T02:14:15.9Z,3,REGULAR,substitution,out,[],1627827,,,1610612742,85,89,2023-10-28T02:14:31Z,4710000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M17.50S,2023-10-28T02:14:15.9Z,3,REGULAR,substitution,in,[],1630560,,,1610612742,85,89,2023-10-28T02:14:31Z,4720000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT00M17.50S,2023-10-28T02:14:14.4Z,3,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,85,89,2023-10-28T02:14:44Z,4730000,False,,,0,,MISS L. Doncic Free Throw 2 of 2,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
481,PT00M15.00S,2023-10-28T02:14:16.9Z,3,REGULAR,rebound,defensive,[],1626220,,,1610612751,85,89,2023-10-28T02:14:44Z,4740000,False,,,0,,R. O'Neale REBOUND (Off:1 Def:5),[1626220],1610612751.0,BKN,,,,O'Neale,R. O'Neale,,,,,,,,,480.0,6.0,5.0,1.0,,,,,,,,,,,,,,
482,PT00M05.80S,2023-10-28T02:14:52.6Z,3,REGULAR,2pt,Jump Shot,[],1630560,21.107095926412615,26.96078431372549,1610612751,85,89,2023-10-28T02:14:56Z,4750000,False,115.0,146.0,1,left,MISS C. Thomas 18' step back Shot,[1630560],1610612751.0,BKN,step back,,,Thomas,C. Thomas,,,,,Mid-Range,16-24 Right Center,18.59,Missed,,,,,,,,,,,,,,,,,,
483,PT00M03.10S,2023-10-28T02:14:55.4Z,3,REGULAR,rebound,defensive,[],1630182,,,1610612742,85,89,2023-10-28T02:14:55Z,4760000,False,,,0,,J. Green REBOUND (Off:1 Def:1),[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,Mid-Range,16-24 Right Center,,,482.0,2.0,1.0,1.0,,,,,,,,,,,,,,
484,PT00M00.20S,2023-10-28T02:14:58.7Z,3,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630560,,,1610612742,85,89,2023-10-28T02:19:36Z,4770000,False,,,0,,C. Thomas shooting personal FOUL (2 PF) (Hardaway Jr. 3 FT),"[1630560, 203501]",1610612751.0,BKN,shooting,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Left Center,,,,,,,1628487.0,2.0,0.0,Hardaway Jr.,203501.0,,,,,,,,,
487,PT00M00.20S,2023-10-28T02:17:21.1Z,3,REGULAR,freethrow,1 of 3,[],203501,,,1610612742,86,89,2023-10-28T02:18:37Z,4780000,False,,,0,,T. Hardaway Jr. Free Throw 1 of 3 (14 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,14.0,,,,,,,,
488,PT00M00.20S,2023-10-28T02:17:21.1Z,3,REGULAR,freethrow,2 of 3,[],203501,,,1610612742,87,89,2023-10-28T02:18:37Z,4790000,False,,,0,,T. Hardaway Jr. Free Throw 2 of 3 (15 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,15.0,,,,,,,,
499,PT00M00.20S,2023-10-28T02:17:21.1Z,3,REGULAR,freethrow,3 of 3,[],203501,,,1610612742,88,89,2023-10-28T02:18:37Z,4795000,False,,,0,,T. Hardaway Jr. Free Throw 3 of 3 (16 PTS),[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
489,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,out,[],1628467,,,1610612751,88,89,2023-10-28T02:19:06Z,4840000,False,,,0,,SUB out: M. Kleber,[1628467],1610612742.0,DAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,out,[],1629029,,,1610612751,88,89,2023-10-28T02:19:06Z,4850000,False,,,0,,SUB out: L. Doncic,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,out,[],1628969,,,1610612751,88,89,2023-10-28T02:19:06Z,4860000,False,,,0,,SUB out: M. Bridges,[1628969],1610612751.0,BKN,,,,Bridges,M. Bridges,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,out,[],203915,,,1610612751,88,89,2023-10-28T02:19:06Z,4870000,False,,,0,,SUB out: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,out,[],1630560,,,1610612751,88,89,2023-10-28T02:19:06Z,4880000,False,,,0,,SUB out: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,in,[],203957,,,1610612751,88,89,2023-10-28T02:19:06Z,4890000,False,,,0,,SUB in: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,in,[],203939,,,1610612751,88,89,2023-10-28T02:19:06Z,4900000,False,,,0,,SUB in: D. Powell,[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,in,[],1627732,,,1610612751,88,89,2023-10-28T02:19:06Z,4910000,False,,,0,,SUB in: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,in,[],1630549,,,1610612751,88,89,2023-10-28T02:19:06Z,4920000,False,,,0,,SUB in: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M00.20S,2023-10-28T02:17:36.0Z,3,REGULAR,substitution,in,[],1627827,,,1610612751,88,89,2023-10-28T02:19:06Z,4930000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612751.0,BKN,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT00M00.00S,2023-10-28T02:18:05.5Z,3,REGULAR,period,end,[],0,,,1610612751,88,89,2023-10-28T02:19:36Z,4950000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2023-10-28T02:18:11.1Z,4,REGULAR,substitution,out,['startperiod'],203957,,,1610612751,88,89,2023-10-28T02:20:39Z,4960000,False,,,0,,SUB out: D. Exum,[203957],1610612742.0,DAL,,,,Exum,D. Exum,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2023-10-28T02:18:11.1Z,4,REGULAR,substitution,out,['startperiod'],1627732,,,1610612751,88,89,2023-10-28T02:20:39Z,4970000,False,,,0,,SUB out: B. Simmons,[1627732],1610612751.0,BKN,,,,Simmons,B. Simmons,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2023-10-28T02:18:11.1Z,4,REGULAR,substitution,out,['startperiod'],1630549,,,1610612751,88,89,2023-10-28T02:20:39Z,4980000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT12M00.00S,2023-10-28T02:18:11.1Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612751,88,89,2023-10-28T02:20:39Z,4990000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT12M00.00S,2023-10-28T02:18:11.1Z,4,REGULAR,substitution,in,['startperiod'],1630560,,,1610612751,88,89,2023-10-28T02:20:39Z,5000000,False,,,0,,SUB in: C. Thomas,[1630560],1610612751.0,BKN,,,,Thomas,C. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2023-10-28T02:18:11.1Z,4,REGULAR,substitution,in,['startperiod'],203915,,,1610612751,88,89,2023-10-28T02:20:39Z,5010000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612751.0,BKN,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2023-10-28T02:20:49.4Z,4,REGULAR,period,start,[],0,,,1610612751,88,89,2023-10-28T02:20:49Z,5020000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT11M47.00S,2023-10-28T02:21:02.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,16.90210249671485,53.431372549019606,1610612751,88,91,2023-10-28T02:21:08Z,5030000,False,-17.0,106.0,1,left,C. Thomas 10' driving floating Jump Shot (20 PTS) (D. Finney-Smith 3 AST),"[1630560, 1627827]",1610612751.0,BKN,driving floating,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,10.78,Made,,,,,,,,,,20.0,,,,D. Finney-Smith,1627827.0,3.0,,
510,PT11M33.00S,2023-10-28T02:21:15.4Z,4,REGULAR,3pt,Jump Shot,[],203501,67.7562417871222,60.29411764705882,1610612742,88,91,2023-10-28T02:21:18Z,5050000,False,51.0,251.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,25.58,Missed,,,,,,,,,,,,,,,,,,
