actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
593,PT04M31.00S,2024-02-15T03:31:42.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630639,88.91261498028909,51.470588235294116,1610612742,110,85,2024-02-15T03:31:48Z,5850000,False,7.0,52.0,1,right,MISS A. Lawson driving floating Shot,[1630639],1610612742.0,DAL,driving floating,,,Lawson,A. Lawson,,,,,In The Paint (Non-RA),0-8 Center,5.22,Missed,,,,,,,,,,,,,,,,,,
594,PT04M27.00S,2024-02-15T03:31:46.5Z,4,REGULAR,rebound,defensive,[],1628984,,,1610612759,110,85,2024-02-15T03:31:48Z,5860000,False,,,0,,D. Graham REBOUND (Off:0 Def:1),[1628984],1610612759.0,SAS,,,,Graham,D. Graham,,,,,In The Paint (Non-RA),0-8 Center,,,593.0,1.0,1.0,0.0,,,,,,,,,,,,,,
595,PT04M16.00S,2024-02-15T03:31:57.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630572,17.95335085413929,44.36274509803921,1610612759,110,85,2024-02-15T03:32:02Z,5870000,False,28.0,116.0,1,left,MISS S. Mamukelashvili 11' turnaround Shot,[1630572],1610612759.0,SAS,turnaround,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,11.97,Missed,,,,,,,,,,,,,,,,,,
596,PT04M13.00S,2024-02-15T03:32:00.4Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,110,85,2024-02-15T03:32:02Z,5880000,False,,,0,,D. Powell REBOUND (Off:0 Def:1),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),8-16 Center,,,595.0,1.0,1.0,0.0,,,,,,,,,,,,,,
597,PT04M05.00S,2024-02-15T03:32:07.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,92.72339027595268,47.794117647058826,1610612742,112,85,2024-02-15T03:32:11Z,5890000,False,-11.0,16.0,1,right,J. Hardy driving Layup (11 PTS),[1630702],1610612742.0,DAL,driving,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,,,,,,,11.0,,,,,
598,PT03M55.00S,2024-02-15T03:32:18.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628380,16.376478318002626,46.568627450980394,1610612759,112,85,2024-02-15T03:32:25Z,5900000,False,17.0,101.0,1,left,MISS Z. Collins 10' driving floating Shot,[1628380],1610612759.0,SAS,driving floating,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,10.28,Missed,,,,,,,,,,,,,,,,,,
599,PT03M54.00S,2024-02-15T03:32:19.0Z,4,REGULAR,rebound,offensive,[],1630572,,,1610612759,112,85,2024-02-15T06:32:26Z,5910000,False,,,0,,S. Mamukelashvili REBOUND (Off:1 Def:0),[1630572],1610612759.0,SAS,,,,Mamukelashvili,S. Mamukelashvili,,,,,In The Paint (Non-RA),8-16 Center,,,598.0,1.0,0.0,1.0,,,,,,,,,,,,,,
637,PT03M53.00S,2024-02-15T03:32:20.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630572,7.178055190538765,55.14705882352941,1610612759,112,85,2024-02-15T06:34:45Z,5915000,False,-26.0,15.0,1,left,MISS S. Mamukelashvili tip Layup - blocked,"[1630572, 1641765]",1610612759.0,SAS,tip,,,Mamukelashvili,S. Mamukelashvili,,,,,Restricted Area,0-8 Center,2.98,Missed,,,,,,,,,,,,,,Prosper,1641765.0,,,
638,PT03M53.00S,2024-02-15T03:32:20.5Z,4,REGULAR,block,,[],1641765,,,1610612759,112,85,2024-02-15T06:34:45Z,5917500,False,,,0,,O. Prosper BLOCK (1 BLK),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
639,PT03M52.00S,2024-02-15T03:32:21.5Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,112,85,2024-02-15T06:34:45Z,5918750,False,,,0,,Z. Collins REBOUND (Off:4 Def:6),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,637.0,10.0,6.0,4.0,,,,,,,,,,,,,,
600,PT03M50.00S,2024-02-15T03:32:23.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628380,7.440867279894875,45.588235294117645,1610612759,112,85,2024-02-15T06:34:45Z,5920000,False,22.0,17.0,1,left,MISS Z. Collins Layup,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,2.81,Missed,,,,,,,,,,,,,,,,,,
601,PT03M48.00S,2024-02-15T03:32:25.1Z,4,REGULAR,rebound,defensive,[],203939,,,1610612742,112,85,2024-02-15T03:32:27Z,5930000,False,,,0,,D. Powell REBOUND (Off:0 Def:2),[203939],1610612742.0,DAL,,,,Powell,D. Powell,,,,,Restricted Area,0-8 Center,,,600.0,2.0,2.0,0.0,,,,,,,,,,,,,,
602,PT03M39.00S,2024-02-15T03:32:33.6Z,4,REGULAR,turnover,out-of-bounds,[],203939,,,1610612742,112,85,2024-02-15T03:32:38Z,5940000,False,,,0,,D. Powell bad pass out-of-bounds TURNOVER (1 TO),[203939],1610612742.0,DAL,bad pass,,,Powell,D. Powell,,,,,Mid-Range,16-24 Center,,,,,,,1.0,,,1830.0,,,,,,,,,,
603,PT03M23.00S,2024-02-15T03:32:59.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628380,19.004599211563733,51.225490196078425,1610612759,112,87,2024-02-15T03:33:04Z,5950000,False,-6.0,126.0,1,left,Z. Collins 12' step back Jump Shot (6 PTS),[1628380],1610612759.0,SAS,step back,,,Collins,Z. Collins,,,,,In The Paint (Non-RA),8-16 Center,12.62,Made,,,,,,,,,,,,,6.0,,,,,
605,PT03M09.00S,2024-02-15T03:33:15.0Z,4,REGULAR,turnover,out-of-bounds,[],1641765,,,1610612742,112,87,2024-02-15T03:33:21Z,5970000,False,,,0,,O. Prosper lost ball out-of-bounds TURNOVER (1 TO),[1641765],1610612742.0,DAL,lost ball,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,,,,,,,1.0,,,1201.0,,,,,,,,,,
606,PT02M59.00S,2024-02-15T03:33:29.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1628380,2.578843626806833,97.05882352941177,1610612759,112,87,2024-02-15T03:33:34Z,5980000,False,-235.0,-28.0,1,left,MISS Z. Collins 3PT,[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Left Corner 3,24+ Left,23.7,Missed,,,,,,,,,,,,,,,,,,
607,PT02M57.00S,2024-02-15T03:33:31.9Z,4,REGULAR,rebound,defensive,[],1630639,,,1610612742,112,87,2024-02-15T03:33:34Z,5990000,False,,,0,,A. Lawson REBOUND (Off:0 Def:2),[1630639],1610612742.0,DAL,,,,Lawson,A. Lawson,,,,,Left Corner 3,24+ Left,,,606.0,2.0,2.0,0.0,,,,,,,,,,,,,,
608,PT02M50.00S,2024-02-15T03:33:39.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630702,93.77463863337714,53.92156862745098,1610612742,112,87,2024-02-15T06:47:43Z,6000000,False,20.0,6.0,1,right,MISS J. Hardy driving finger roll Layup - blocked,"[1630702, 1628380]",1610612742.0,DAL,driving finger roll,,,Hardy,J. Hardy,,,,,Restricted Area,0-8 Center,2.05,Missed,,,,,,,,,,,,,,Collins,1628380.0,,,
609,PT02M50.00S,2024-02-15T03:33:39.4Z,4,REGULAR,block,,[],1628380,,,1610612742,112,87,2024-02-15T03:33:41Z,6010000,False,,,0,,Z. Collins BLOCK (2 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
610,PT02M46.00S,2024-02-15T03:33:43.4Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,112,87,2024-02-15T03:33:43Z,6020000,False,,,0,,M. Branham REBOUND (Off:1 Def:1),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,608.0,2.0,1.0,1.0,,,,,,,,,,,,,,
611,PT02M42.00S,2024-02-15T03:33:46.7Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628984,20.581471747700395,93.62745098039215,1610612759,112,87,2024-02-15T06:48:14Z,6030000,False,-218.0,141.0,1,left,MISS D. Graham 25' running 3PT,[1628984],1610612759.0,SAS,running,,,Graham,D. Graham,,,,,Above the Break 3,24+ Left Center,25.97,Missed,,,,,,,,,,,,,,,,,,
612,PT02M39.00S,2024-02-15T03:33:49.7Z,4,REGULAR,rebound,defensive,[],1641765,,,1610612742,112,87,2024-02-15T03:33:55Z,6040000,False,,,0,,O. Prosper REBOUND (Off:0 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Above the Break 3,24+ Left Center,,,611.0,1.0,1.0,0.0,,,,,,,,,,,,,,
614,PT02M19.00S,2024-02-15T03:34:26.5Z,4,REGULAR,2pt,Jump Shot,[],1630702,78.26872536136662,33.088235294117645,1610612742,114,87,2024-02-15T03:34:30Z,6060000,False,-85.0,152.0,1,right,J. Hardy 17' pullup Jump Shot (13 PTS),[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,Mid-Range,16-24 Left Center,17.38,Made,,,,,,,,,,,,,13.0,,,,,
615,PT02M02.00S,2024-02-15T03:34:44.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631103,14.931011826544022,41.17647058823529,1610612759,114,89,2024-02-15T03:34:57Z,6070000,False,44.0,88.0,1,left,M. Branham 9' driving floating Jump Shot (15 PTS),[1631103],1610612759.0,SAS,driving floating,,,Branham,M. Branham,,,,,In The Paint (Non-RA),8-16 Center,9.83,Made,,,,,,,,,,,,,15.0,,,,,
616,PT02M02.00S,2024-02-15T03:34:47.6Z,4,REGULAR,foul,personal,['1freethrow'],1630314,,,1610612759,114,89,2024-02-15T03:34:52Z,6080000,False,,,0,,B. Williams shooting personal FOUL (1 PF) (Branham 1 FT),"[1630314, 1631103]",1610612742.0,DAL,shooting,,,Williams,B. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,1830.0,1.0,0.0,Branham,1631103.0,,,,,,
618,PT02M02.00S,2024-02-15T03:35:09.7Z,4,REGULAR,freethrow,1 of 1,[],1631103,,,1610612759,114,90,2024-02-15T03:35:09Z,6100000,False,,,0,,M. Branham Free Throw 1 of 1 (16 PTS),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,,,,Made,,,,,,,,,,,,,16.0,,,,,
619,PT01M51.00S,2024-02-15T03:35:23.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630314,93.38042049934296,53.92156862745098,1610612742,114,90,2024-02-15T06:48:34Z,6110000,False,20.0,10.0,1,right,MISS B. Williams driving DUNK - blocked,"[1630314, 1628380]",1610612742.0,DAL,driving,,,Williams,B. Williams,,,,,Restricted Area,0-8 Center,2.19,Missed,,,,,,,,,,,,,,Collins,1628380.0,,,
620,PT01M51.00S,2024-02-15T03:35:23.5Z,4,REGULAR,block,,[],1628380,,,1610612742,114,90,2024-02-15T03:35:25Z,6120000,False,,,0,,Z. Collins BLOCK (3 BLK),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
621,PT01M48.00S,2024-02-15T03:35:26.5Z,4,REGULAR,rebound,defensive,[],1631103,,,1610612759,114,90,2024-02-15T03:35:26Z,6130000,False,,,0,,M. Branham REBOUND (Off:1 Def:2),[1631103],1610612759.0,SAS,,,,Branham,M. Branham,,,,,Restricted Area,0-8 Center,,,619.0,3.0,2.0,1.0,,,,,,,,,,,,,,
622,PT01M34.00S,2024-02-15T03:35:40.7Z,4,REGULAR,3pt,Jump Shot,[],1631104,11.383048620236531,2.696078431372549,1610612759,114,90,2024-02-15T03:35:46Z,6140000,False,237.0,55.0,1,left,MISS B. Wesley 24' step back 3PT,[1631104],1610612759.0,SAS,step back,,,Wesley,B. Wesley,,,,,Right Corner 3,24+ Right,24.27,Missed,,,,,,,,,,,,,,,,,,
623,PT01M32.00S,2024-02-15T03:35:42.3Z,4,REGULAR,rebound,offensive,[],1628380,,,1610612759,114,90,2024-02-15T03:35:42Z,6150000,False,,,0,,Z. Collins REBOUND (Off:5 Def:6),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Right Corner 3,24+ Right,,,622.0,11.0,6.0,5.0,,,,,,,,,,,,,,
624,PT01M29.00S,2024-02-15T03:35:44.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631103,26.231931668856767,84.55882352941177,1610612759,114,93,2024-02-15T03:35:48Z,6160000,False,-173.0,194.0,1,left,M. Branham 25' 3PT  (19 PTS) (B. Wesley 6 AST),"[1631103, 1631104]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Above the Break 3,24+ Left Center,25.99,Made,,,,,,,,,,,,,19.0,,,B. Wesley,1631104.0,6.0
626,PT01M12.00S,2024-02-15T03:36:05.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630702,86.5473061760841,39.21568627450981,1610612742,114,93,2024-02-15T03:36:10Z,6180000,False,-54.0,74.0,1,right,MISS J. Hardy 9' pullup Shot,[1630702],1610612742.0,DAL,pullup,,,Hardy,J. Hardy,,,,,In The Paint (Non-RA),8-16 Left,9.15,Missed,,,,,,,,,,,,,,,,,,
627,PT01M09.00S,2024-02-15T03:36:08.8Z,4,REGULAR,rebound,offensive,[],1641765,,,1610612742,114,93,2024-02-15T03:36:10Z,6190000,False,,,0,,O. Prosper REBOUND (Off:1 Def:1),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,In The Paint (Non-RA),8-16 Left,,,626.0,2.0,1.0,1.0,,,,,,,,,,,,,,
628,PT01M09.00S,2024-02-15T03:36:09.6Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1641765,90.09526938239159,75.24509803921569,1610612742,114,93,2024-02-15T03:36:13Z,6200000,False,126.0,41.0,1,right,MISS O. Prosper 13' Jump Shot,[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Mid-Range,8-16 Right,13.26,Missed,,,,,,,,,,,,,,,,,,
629,PT01M05.00S,2024-02-15T03:36:13.6Z,4,REGULAR,rebound,defensive,[],1628380,,,1610612759,114,93,2024-02-15T03:36:13Z,6210000,False,,,0,,Z. Collins REBOUND (Off:5 Def:7),[1628380],1610612759.0,SAS,,,,Collins,Z. Collins,,,,,Mid-Range,8-16 Right,,,628.0,12.0,7.0,5.0,,,,,,,,,,,,,,
630,PT00M50.20S,2024-02-15T03:36:27.9Z,4,REGULAR,turnover,bad pass,[],1631103,,,1610612759,114,93,2024-02-15T03:36:36Z,6220000,False,,,0,,M. Branham bad pass TURNOVER (1 TO),"[1631103, 1641765]",1610612759.0,SAS,,,,Branham,M. Branham,,,,,Mid-Range,16-24 Center,,,,,,,1.0,Prosper,1641765.0,,,,,,,,,,,
631,PT00M50.20S,2024-02-15T03:36:27.9Z,4,REGULAR,steal,,[],1641765,,,1610612742,114,93,2024-02-15T03:36:29Z,6230000,False,,,0,,O. Prosper STEAL (1 STL),[1641765],1610612742.0,DAL,,,,Prosper,O. Prosper,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
632,PT00M47.70S,2024-02-15T03:36:30.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1641765,93.38042049934296,50.245098039215684,1610612742,116,93,2024-02-15T03:36:42Z,6240000,False,1.0,10.0,1,right,O. Prosper running DUNK (2 PTS),[1641765],1610612742.0,DAL,running,,,Prosper,O. Prosper,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,,,,,,,,,2.0,,,,,
633,PT00M34.80S,2024-02-15T03:36:54.8Z,4,REGULAR,turnover,out-of-bounds,[],1631104,,,1610612759,116,93,2024-02-15T03:36:59Z,6250000,False,,,0,,B. Wesley lost ball out-of-bounds TURNOVER (3 TO),[1631104],1610612759.0,SAS,lost ball,,,Wesley,B. Wesley,,,,,Mid-Range,8-16 Right,,,,,,,3.0,,,1627534.0,,,,,,,,,,
634,PT00M11.40S,2024-02-15T03:37:26.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612742,116,93,2024-02-15T03:37:52Z,6260000,False,,,0,,DAL shot clock Team TURNOVER,[],1610612742.0,DAL,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
635,PT00M00.00S,2024-02-15T03:38:03.7Z,4,REGULAR,period,end,[],0,,,1610612759,116,93,2024-02-15T03:38:03Z,6270000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M00.00S,2024-02-15T03:38:06.8Z,4,REGULAR,game,end,[],0,,,0,116,93,2024-02-15T03:38:06Z,6280000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
