actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
419,PT04M33.00S,2026-01-05T03:38:29.2Z,3,REGULAR,substitution,in,[],1629018,,,1610612758,56,81,2026-01-05T03:38:34Z,4090000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
420,PT04M20.00S,2026-01-05T03:38:46.3Z,3,REGULAR,3pt,Jump Shot,[],1631099,76.03482260183968,9.803921568627452,1610612758,56,81,2026-01-05T03:38:52Z,4100000,False,-201.0,173.0,1,right,MISS K. Murray 26' 3PT,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,Above the Break 3,24+ Left Center,,,,26.51,Missed,,,,,,,,,,,,,,,
421,PT04M17.00S,2026-01-05T03:38:49.3Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612749,56,81,2026-01-05T03:38:52Z,4110000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,420.0,,,,,,4.0,3.0,1.0,,
422,PT04M13.00S,2026-01-05T03:38:53.1Z,3,REGULAR,turnover,bad pass,[],1628398,,,1610612749,56,81,2026-01-05T03:38:56Z,4120000,False,,,0,,K. Kuzma bad pass TURNOVER (1 TO),"[1628398, 1642363]",1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,1.0,Clifford,1642363.0,,,,,,,,,,,,,,,,,
423,PT04M13.00S,2026-01-05T03:38:53.1Z,3,REGULAR,steal,,[],1642363,,,1610612758,56,81,2026-01-05T03:38:55Z,4130000,False,,,0,,N. Clifford STEAL (1 STL),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
500,PT04M01.00S,2026-01-05T03:39:00.5Z,3,REGULAR,turnover,out-of-bounds,[],1631099,,,1610612758,56,81,2026-01-05T04:39:21Z,4135000,False,,,0,,K. Murray bad pass out-of-bounds TURNOVER (2 TO),[1631099],1610612758.0,SAC,bad pass,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,2.0,,,,,,,,,,2882.0,,,,,,,,,
432,PT04M01.00S,2026-01-05T03:40:25.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,56,81,2026-01-05T03:40:25Z,4220000,False,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M01.00S,2026-01-05T03:42:15.0Z,3,REGULAR,substitution,out,[],1631099,,,1610612749,56,81,2026-01-05T03:42:53Z,4230000,False,,,0,,SUB out: K. Murray,[1631099],1610612758.0,SAC,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M01.00S,2026-01-05T03:42:15.0Z,3,REGULAR,substitution,out,[],1626167,,,1610612749,56,81,2026-01-05T03:42:53Z,4240000,False,,,0,,SUB out: M. Turner,[1626167],1610612749.0,MIL,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M01.00S,2026-01-05T03:42:15.0Z,3,REGULAR,substitution,in,[],201566,,,1610612749,56,81,2026-01-05T03:42:53Z,4250000,False,,,0,,SUB in: R. Westbrook,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M01.00S,2026-01-05T03:42:15.0Z,3,REGULAR,substitution,in,[],1626171,,,1610612749,56,81,2026-01-05T03:42:53Z,4260000,False,,,0,,SUB in: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT03M55.00S,2026-01-05T03:43:22.9Z,3,REGULAR,turnover,lost ball,[],1631260,,,1610612749,56,81,2026-01-05T03:43:31Z,4270000,False,,,0,,A. Green lost ball TURNOVER (1 TO),"[1631260, 203471]",1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Left,1.0,Schröder,203471.0,,,,,,,,,,,,,,,,,
438,PT03M55.00S,2026-01-05T03:43:22.9Z,3,REGULAR,steal,,[],203471,,,1610612758,56,81,2026-01-05T03:43:26Z,4280000,False,,,0,,D. Schröder STEAL (1 STL),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
439,PT03M51.00S,2026-01-05T03:43:28.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1642363,92.19776609724047,49.50980392156863,1610612758,58,81,2026-01-05T03:46:13Z,4290000,False,-2.0,21.0,1,right,N. Clifford driving Layup (4 PTS) (D. Schröder 4 AST),"[1642363, 203471]",1610612758.0,SAC,driving,,,Clifford,N. Clifford,,,,,Restricted Area,0-8 Center,,,,2.09,Made,4.0,D. Schröder,203471.0,4.0,,,,,,,,,,,
441,PT03M29.00S,2026-01-05T03:43:49.4Z,3,REGULAR,3pt,Jump Shot,[],1628398,31.61957950065703,31.372549019607842,1610612749,58,81,2026-01-05T03:43:56Z,4310000,False,93.0,245.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,26.18,Missed,,,,,,,,,,,,,,,
442,PT03M29.00S,2026-01-05T03:43:49.4Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,58,81,2026-01-05T03:43:56Z,4320000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:1),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,441.0,,,,,,1.0,1.0,0.0,,
443,PT03M29.00S,2026-01-05T03:43:54.8Z,3,REGULAR,foul,technical,"['inpenalty', '1freethrow']",57,,,1610612758,58,81,2026-01-05T03:44:07Z,4330000,False,,,0,,TEAM foul technical,[57],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,1201.0,,,,,,,,,
444,PT03M29.00S,2026-01-05T03:44:14.0Z,3,REGULAR,freethrow,1 of 1,[],1629018,,,1610612758,58,82,2026-01-05T03:44:14Z,4340000,False,,,0,,G. Trent Jr. technical Free Throw 1 of 1 (10 PTS),[1629018],1610612749.0,MIL,technical,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
445,PT03M29.00S,2026-01-05T03:44:17.1Z,3,REGULAR,substitution,out,[],1631260,,,1610612758,58,82,2026-01-05T03:44:31Z,4350000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M29.00S,2026-01-05T03:44:17.1Z,3,REGULAR,substitution,in,[],203914,,,1610612758,58,82,2026-01-05T03:44:31Z,4360000,False,,,0,,SUB in: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M16.00S,2026-01-05T03:44:54.0Z,3,REGULAR,foul,personal,['2freethrow'],1626171,,,1610612758,58,82,2026-01-05T03:45:01Z,4370000,False,,,0,,B. Portis shooting personal FOUL (2 PF) (Westbrook 2 FT),"[1626171, 201566]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,Westbrook,201566.0,,,,,
449,PT03M16.00S,2026-01-05T03:45:20.3Z,3,REGULAR,freethrow,1 of 2,[],201566,,,1610612758,59,82,2026-01-05T03:45:20Z,4390000,False,,,0,,R. Westbrook Free Throw 1 of 2 (12 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
450,PT03M16.00S,2026-01-05T03:45:34.1Z,3,REGULAR,freethrow,2 of 2,[],201566,,,1610612758,60,82,2026-01-05T03:45:34Z,4400000,False,,,0,,R. Westbrook Free Throw 2 of 2 (13 PTS),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
451,PT03M01.00S,2026-01-05T03:45:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,12.959921156373195,55.392156862745104,1610612749,60,82,2026-01-05T03:45:56Z,4410000,False,-27.0,69.0,1,left,MISS K. Porter Jr. 7' driving Layup,[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,7.44,Missed,,,,,,,,,,,,,,,
453,PT03M00.00S,2026-01-05T03:45:52.8Z,3,REGULAR,rebound,defensive,[],1642363,,,1610612758,60,82,2026-01-05T03:48:38Z,4430000,False,,,0,,N. Clifford REBOUND (Off:0 Def:2),[1642363],1610612758.0,SAC,,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,451.0,,,,,,2.0,2.0,0.0,,
454,PT02M54.00S,2026-01-05T03:45:58.3Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1642363,90.09526938239159,46.07843137254902,1610612758,62,82,2026-01-05T03:48:50Z,4440000,False,-20.0,41.0,1,right,N. Clifford running Layup (6 PTS),[1642363],1610612758.0,SAC,running,,,Clifford,N. Clifford,,,,,In The Paint (Non-RA),0-8 Center,,,,4.51,Made,6.0,,,,,,,,,,,,,,
455,PT02M54.00S,2026-01-05T03:46:10.8Z,3,REGULAR,timeout,full,['team'],0,,,1610612749,62,82,2026-01-05T03:46:10Z,4450000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT02M33.00S,2026-01-05T03:47:53.3Z,3,REGULAR,2pt,Jump Shot,[],1626171,27.020367936925098,58.333333333333336,1610612749,62,82,2026-01-05T03:48:02Z,4460000,False,-42.0,201.0,1,left,MISS B. Portis 20' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Center,,,,20.58,Missed,,,,,,,,,,,,,,,
457,PT02M32.00S,2026-01-05T03:47:54.3Z,3,REGULAR,rebound,defensive,[],203897,,,1610612758,62,82,2026-01-05T03:50:26Z,4470000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:2),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,,,,456.0,,,,,,2.0,2.0,0.0,,
458,PT02M25.00S,2026-01-05T03:48:02.4Z,3,REGULAR,foul,personal,['3freethrow'],1626171,,,1610612758,62,82,2026-01-05T03:51:35Z,4480000,False,,,0,,B. Portis shooting personal FOUL (3 PF) (Schröder 3 FT),"[1626171, 203471]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,2882.0,3.0,0.0,Schröder,203471.0,,,,,
460,PT02M25.00S,2026-01-05T03:49:39.2Z,3,REGULAR,freethrow,1 of 3,['fastbreak'],203471,,,1610612758,63,82,2026-01-05T03:50:55Z,4500000,False,,,0,,D. Schröder Free Throw 1 of 3 (1 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
461,PT02M25.00S,2026-01-05T03:49:39.2Z,3,REGULAR,freethrow,2 of 3,['fastbreak'],203471,,,1610612758,64,82,2026-01-05T03:50:55Z,4510000,False,,,0,,D. Schröder Free Throw 2 of 3 (2 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
462,PT02M25.00S,2026-01-05T03:49:39.2Z,3,REGULAR,freethrow,3 of 3,['fastbreak'],203471,,,1610612758,65,82,2026-01-05T03:50:55Z,4520000,False,,,0,,D. Schröder Free Throw 3 of 3 (3 PTS),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
463,PT02M07.00S,2026-01-05T03:50:31.0Z,3,REGULAR,3pt,Jump Shot,[],1629018,24.392247043363994,86.51960784313727,1610612749,65,85,2026-01-05T03:50:35Z,4530000,False,-183.0,177.0,1,left,G. Trent Jr. 25' 3PT  (13 PTS) (K. Porter Jr. 7 AST),"[1629018, 1629645]",1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,25.42,Made,13.0,K. Porter Jr.,1629645.0,7.0,,,,,,,,,,,
465,PT01M51.00S,2026-01-05T03:50:50.1Z,3,REGULAR,turnover,out-of-bounds,[],203471,,,1610612758,65,85,2026-01-05T03:50:58Z,4550000,False,,,0,,D. Schröder lost ball out-of-bounds TURNOVER (1 TO),[203471],1610612758.0,SAC,lost ball,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,1.0,,,,,,,,,,2882.0,,,,,,,,,
466,PT01M26.00S,2026-01-05T03:51:18.5Z,3,REGULAR,turnover,lost ball,[],1629645,,,1610612749,65,85,2026-01-05T03:52:44Z,4560000,False,,,0,,K. Porter Jr. lost ball TURNOVER (1 TO),"[1629645, 203471]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Right,1.0,Schröder,203471.0,,,,,,,,,,,,,,,,,
467,PT01M26.00S,2026-01-05T03:51:18.5Z,3,REGULAR,steal,,[],203471,,,1610612758,65,85,2026-01-05T03:52:44Z,4570000,False,,,0,,D. Schröder STEAL (2 STL),[203471],1610612758.0,SAC,,,,Schröder,D. Schröder,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
468,PT01M23.00S,2026-01-05T03:51:27.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612758,65,85,2026-01-05T03:51:42Z,4580000,False,,,0,,B. Portis shooting personal FOUL (4 PF) (LaVine 2 FT),"[1626171, 203897]",1610612749.0,MIL,shooting,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1201.0,4.0,0.0,LaVine,203897.0,,,,,
470,PT01M23.00S,2026-01-05T03:51:54.4Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",203897,,,1610612758,66,85,2026-01-05T03:51:54Z,4600000,False,,,0,,Z. LaVine Free Throw 1 of 2 (10 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,,
471,PT01M23.00S,2026-01-05T03:52:09.6Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",203897,,,1610612758,67,85,2026-01-05T03:52:09Z,4610000,False,,,0,,Z. LaVine Free Throw 2 of 2 (11 PTS),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
472,PT01M13.00S,2026-01-05T03:52:26.4Z,3,REGULAR,foul,offensive,['inpenalty'],1629645,,,1610612749,67,85,2026-01-05T03:52:51Z,4620000,False,,,0,,K. Porter Jr. offensive FOUL (1 PF),"[1629645, 203471]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,16-24 Center,,,,,,,,,,,202007.0,1.0,0.0,Schröder,203471.0,,,,,
474,PT01M13.00S,2026-01-05T03:52:26.4Z,3,REGULAR,turnover,offensive foul,[],1629645,,,1610612749,67,85,2026-01-05T03:52:51Z,4640000,False,,,0,,K. Porter Jr. offensive foul TURNOVER (2 TO),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,16-24 Center,2.0,,,,,,,,,,2882.0,,,,,,,,,
475,PT01M13.00S,2026-01-05T03:52:44.7Z,3,REGULAR,substitution,out,[],1629645,,,1610612758,67,85,2026-01-05T03:52:48Z,4650000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT01M13.00S,2026-01-05T03:52:44.7Z,3,REGULAR,substitution,in,[],1631157,,,1610612758,67,85,2026-01-05T03:52:48Z,4660000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT01M00.00S,2026-01-05T03:53:00.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201566,89.43823915900131,97.30392156862744,1610612758,67,85,2026-01-05T03:53:03Z,4670000,False,237.0,47.0,1,right,MISS R. Westbrook 24' 3PT,[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Right Corner 3,24+ Right,,,,24.11,Missed,,,,,,,,,,,,,,,
478,PT00M58.30S,2026-01-05T03:53:01.7Z,3,REGULAR,rebound,defensive,[],1626171,,,1610612749,67,85,2026-01-05T03:53:03Z,4680000,False,,,0,,B. Portis REBOUND (Off:2 Def:9),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,,,,,,,,,,477.0,,,,,,11.0,9.0,2.0,,
480,PT00M36.90S,2026-01-05T03:53:24.2Z,3,REGULAR,3pt,Jump Shot,[],1631157,24.78646517739816,82.84313725490196,1610612749,67,85,2026-01-05T03:53:30Z,4690000,False,-164.0,180.0,1,left,MISS R. Rollins 24' 3PT,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,Above the Break 3,24+ Left Center,,,,24.4,Missed,,,,,,,,,,,,,,,
481,PT00M34.10S,2026-01-05T03:53:27.0Z,3,REGULAR,rebound,offensive,[],203914,,,1610612749,67,85,2026-01-05T03:59:20Z,4700000,False,,,0,,G. Harris REBOUND (Off:1 Def:0),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,480.0,,,,,,1.0,0.0,1.0,,
482,PT00M27.80S,2026-01-05T03:53:33.2Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1628398,31.61957950065703,50.0,1610612749,67,85,2026-01-05T03:53:37Z,4710000,False,0.0,245.0,1,left,MISS K. Kuzma 24' 3PT,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Center,,,,24.47,Missed,,,,,,,,,,,,,,,
483,PT00M25.40S,2026-01-05T03:53:35.7Z,3,REGULAR,rebound,defensive,[],201566,,,1610612758,67,85,2026-01-05T03:53:35Z,4720000,False,,,0,,R. Westbrook REBOUND (Off:0 Def:5),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Above the Break 3,24+ Center,,,,,,,,,,482.0,,,,,,5.0,5.0,0.0,,
484,PT00M06.20S,2026-01-05T03:53:57.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201566,91.14651773981603,46.32352941176471,1610612758,67,85,2026-01-05T04:00:29Z,4730000,False,-18.0,31.0,1,right,MISS R. Westbrook driving Layup,[201566],1610612758.0,SAC,driving,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,3.58,Missed,,,,,,,,,,,,,,,
485,PT00M05.10S,2026-01-05T03:53:58.6Z,3,REGULAR,rebound,offensive,[],201566,,,1610612758,67,85,2026-01-05T04:00:29Z,4740000,False,,,0,,R. Westbrook REBOUND (Off:1 Def:5),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,,,,,,,484.0,,,,,,6.0,5.0,1.0,,
486,PT00M04.10S,2026-01-05T03:54:01.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",201566,94.40999984741211,50.0,1610612758,69,85,2026-01-05T04:00:34Z,4750000,False,0.0,0.0,1,right,R. Westbrook tip Layup (15 PTS),[201566],1610612758.0,SAC,tip,,,Westbrook,R. Westbrook,,,,,Restricted Area,0-8 Center,,,,0.0,Made,15.0,,,,,,,,,,,,,,
488,PT00M00.40S,2026-01-05T03:54:16.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631157,10.33180026281209,65.44117647058823,1610612749,69,85,2026-01-05T04:00:52Z,4770000,False,-77.0,45.0,1,left,MISS R. Rollins 8' driving floating Shot,[1631157],1610612749.0,MIL,driving floating,,,Rollins,R. Rollins,,,,,In The Paint (Non-RA),8-16 Left,,,,8.92,Missed,,,,,,,,,,,,,,,
489,PT00M00.10S,2026-01-05T03:54:17.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,69,85,2026-01-05T04:00:52Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,488.0,,,,,,,,,,
490,PT00M00.00S,2026-01-05T03:54:35.3Z,3,REGULAR,period,end,[],0,,,1610612749,69,85,2026-01-05T03:54:35Z,4790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2026-01-05T03:55:59.7Z,4,REGULAR,substitution,out,['startperiod'],1628398,,,1610612749,69,85,2026-01-05T03:56:46Z,4800000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2026-01-05T03:55:59.7Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,69,85,2026-01-05T03:56:46Z,4810000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2026-01-05T03:56:40.6Z,4,REGULAR,period,start,[],0,,,1610612758,69,85,2026-01-05T03:56:46Z,4820000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT11M48.00S,2026-01-05T03:56:51.9Z,4,REGULAR,3pt,Jump Shot,[],203471,68.80749014454665,22.54901960784314,1610612758,72,85,2026-01-05T04:01:29Z,4830000,False,-137.0,241.0,1,right,D. Schröder 27' 3PT pullup (6 PTS),[203471],1610612758.0,SAC,pullup,,,Schröder,D. Schröder,,,,,Above the Break 3,24+ Left Center,,,,27.71,Made,6.0,,,,,,,,,,,,,,
495,PT11M18.00S,2026-01-05T03:57:23.6Z,4,REGULAR,3pt,Jump Shot,[],1629018,16.770696452036795,5.88235294117647,1610612749,72,85,2026-01-05T04:02:02Z,4840000,False,221.0,105.0,1,left,MISS G. Trent Jr. 24' step back 3PT,[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,,,,24.44,Missed,,,,,,,,,,,,,,,
496,PT11M17.00S,2026-01-05T03:57:24.6Z,4,REGULAR,rebound,defensive,[],1629234,,,1610612758,72,85,2026-01-05T03:57:41Z,4850000,False,,,0,,D. Eubanks REBOUND (Off:0 Def:2),[1629234],1610612758.0,SAC,,,,Eubanks,D. Eubanks,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,495.0,,,,,,2.0,2.0,0.0,,
497,PT11M10.00S,2026-01-05T03:57:30.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],203897,79.58278580814718,5.88235294117647,1610612758,75,85,2026-01-05T04:02:24Z,4860000,False,-221.0,139.0,1,right,Z. LaVine 26' 3PT running (14 PTS) (D. Schröder 5 AST),"[203897, 203471]",1610612758.0,SAC,running,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Left Center,,,,26.1,Made,14.0,D. Schröder,203471.0,5.0,,,,,,,,,,,
499,PT11M10.00S,2026-01-05T03:57:41.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,75,85,2026-01-05T03:57:41Z,4880000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M10.00S,2026-01-05T03:58:53.3Z,4,REGULAR,substitution,out,[],203914,,,1610612749,75,85,2026-01-05T03:59:46Z,4890000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
502,PT11M10.00S,2026-01-05T03:58:53.3Z,4,REGULAR,substitution,in,[],1629645,,,1610612749,75,85,2026-01-05T03:59:46Z,4900000,False,,,0,,SUB in: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT10M49.00S,2026-01-05T04:00:51.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629645,6.389618922470433,60.29411764705882,1610612749,75,85,2026-01-05T04:08:42Z,4910000,False,-51.0,8.0,1,left,MISS K. Porter Jr. driving floating Shot - blocked,"[1629645, 201566]",1610612749.0,MIL,driving floating,,,Porter Jr.,K. Porter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,5.21,Missed,,,,,,,,,,,,,,Westbrook,201566.0
504,PT10M49.00S,2026-01-05T04:00:51.8Z,4,REGULAR,block,,[],201566,,,1610612749,75,85,2026-01-05T04:00:54Z,4920000,False,,,0,,R. Westbrook BLOCK (3 BLK),[201566],1610612758.0,SAC,,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
505,PT10M48.00S,2026-01-05T04:00:52.8Z,4,REGULAR,rebound,defensive,[],203897,,,1610612758,75,85,2026-01-05T04:03:44Z,4930000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612758.0,SAC,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,503.0,,,,,,3.0,3.0,0.0,,
506,PT10M42.00S,2026-01-05T04:00:58.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",201566,87.86136662286465,52.94117647058824,1610612758,77,85,2026-01-05T04:01:05Z,4940000,False,15.0,62.0,1,right,R. Westbrook 6' running finger roll Layup (17 PTS) (Z. LaVine 3 AST),"[201566, 203897]",1610612758.0,SAC,running finger roll,,,Westbrook,R. Westbrook,,,,,In The Paint (Non-RA),0-8 Center,,,,6.33,Made,17.0,Z. LaVine,203897.0,3.0,,,,,,,,,,,
507,PT10M21.00S,2026-01-05T04:01:18.5Z,4,REGULAR,3pt,Jump Shot,[],1626171,30.699737187910642,37.00980392156863,1610612749,77,85,2026-01-05T04:01:32Z,4950000,False,65.0,236.0,1,left,MISS B. Portis 24' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,24.49,Missed,,,,,,,,,,,,,,,
