actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
588,PT01M53.00S,2026-01-13T05:19:40.7Z,4,REGULAR,substitution,out,[],203935,,,1610612747,120,104,2026-01-13T05:20:12Z,5800000,False,,,0,,SUB out: M. Smart,[203935],1610612747.0,LAL,,,,Smart,M. Smart,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT01M53.00S,2026-01-13T05:19:40.7Z,4,REGULAR,substitution,out,[],1629029,,,1610612747,120,104,2026-01-13T05:20:12Z,5810000,False,,,0,,SUB out: L. Dončić,[1629029],1610612747.0,LAL,,,,Dončić,L. Dončić,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT01M53.00S,2026-01-13T05:19:40.7Z,4,REGULAR,substitution,in,[],1642355,,,1610612747,120,104,2026-01-13T05:20:12Z,5820000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT01M53.00S,2026-01-13T05:19:40.7Z,4,REGULAR,substitution,in,[],1641733,,,1610612747,120,104,2026-01-13T05:20:12Z,5830000,False,,,0,,SUB in: N. Smith Jr.,[1641733],1610612747.0,LAL,,,,Smith Jr.,N. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M53.00S,2026-01-13T05:19:40.7Z,4,REGULAR,substitution,in,[],1628467,,,1610612747,120,104,2026-01-13T05:20:12Z,5840000,False,,,0,,SUB in: M. Kleber,[1628467],1610612747.0,LAL,,,,Kleber,M. Kleber,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT01M53.00S,2026-01-13T05:19:40.7Z,4,REGULAR,substitution,in,[],1629020,,,1610612747,120,104,2026-01-13T05:20:12Z,5850000,False,,,0,,SUB in: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT01M53.00S,2026-01-13T05:19:40.7Z,4,REGULAR,substitution,in,[],1642261,,,1610612747,120,104,2026-01-13T05:20:12Z,5860000,False,,,0,,SUB in: D. Knecht,[1642261],1610612747.0,LAL,,,,Knecht,D. Knecht,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M38.00S,2026-01-13T05:20:23.3Z,4,REGULAR,3pt,Jump Shot,[],1642261,32.40801576872536,27.941176470588236,1610612747,120,104,2026-01-13T05:22:59Z,5870000,False,110.0,252.0,1,left,MISS D. Knecht 27' pullup 3PT,[1642261],1610612747.0,LAL,pullup,,,Knecht,D. Knecht,,,,,Above the Break 3,24+ Right Center,27.52,Missed,,,,,,,,,,,,,,,,,,
596,PT01M37.00S,2026-01-13T05:20:24.3Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612758,120,104,2026-01-13T05:23:12Z,5880000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612758.0,SAC,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,595.0,7.0,5.0,2.0,,,,,,,
597,PT01M18.00S,2026-01-13T05:20:43.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201942,86.5473061760841,40.19607843137255,1610612758,122,104,2026-01-13T05:23:57Z,5890000,False,-49.0,74.0,1,right,D. DeRozan 8' driving finger roll Layup (32 PTS),[201942],1610612758.0,SAC,driving finger roll,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,8.88,Made,32.0,,,,,,,,,,,,,,,,,
598,PT01M06.00S,2026-01-13T05:20:59.3Z,4,REGULAR,3pt,Jump Shot,[],1642355,32.013797634691194,51.225490196078425,1610612747,122,107,2026-01-13T05:24:21Z,5900000,False,-6.0,248.0,1,left,B. James 24' 3PT pullup (3 PTS) (D. Knecht 1 AST),"[1642355, 1642261]",1610612747.0,LAL,pullup,,,James,B. James,,,,,Above the Break 3,24+ Center,24.85,Made,3.0,D. Knecht,1642261.0,1.0,,,,,,,,,,,,,,
600,PT00M46.30S,2026-01-13T05:21:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642875,83.65637319316689,56.61764705882353,1610612758,124,107,2026-01-13T05:24:49Z,5920000,False,33.0,101.0,1,right,M. Raynaud 10' driving floating Jump Shot (11 PTS),[1642875],1610612758.0,SAC,driving floating,,,Raynaud,M. Raynaud,,,,,In The Paint (Non-RA),8-16 Center,10.64,Made,11.0,,,,,,,,,,,,,,,,,
601,PT00M39.20S,2026-01-13T05:21:35.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642261,6.521024967148489,56.86274509803921,1610612747,124,109,2026-01-13T05:21:39Z,5930000,False,-34.0,9.0,1,left,D. Knecht driving DUNK (5 PTS),[1642261],1610612747.0,LAL,driving,,,Knecht,D. Knecht,,,,,Restricted Area,0-8 Center,3.54,Made,5.0,,,,,,,,,,,,,,,,,
602,PT00M15.20S,2026-01-13T05:22:03.3Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612758,124,109,2026-01-13T05:22:19Z,5940000,False,,,0,,SAC shot clock Team TURNOVER,[],1610612758.0,SAC,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1627534.0,,,,,,
603,PT00M08.60S,2026-01-13T05:22:27.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1642355,31.61957950065703,56.61764705882353,1610612747,124,112,2026-01-13T05:22:35Z,5950000,False,-33.0,245.0,1,left,B. James 24' 3PT  (6 PTS) (M. Kleber 1 AST),"[1642355, 1628467]",1610612747.0,LAL,,,,James,B. James,,,,,Above the Break 3,24+ Center,24.69,Made,6.0,M. Kleber,1628467.0,1.0,,,,,,,,,,,,,,
605,PT00M00.00S,2026-01-13T05:23:22.4Z,4,REGULAR,period,end,[],0,,,1610612758,124,112,2026-01-13T05:23:22Z,5970000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M00.00S,2026-01-13T05:23:28.0Z,4,REGULAR,game,end,[],0,,,0,124,112,2026-01-13T05:23:28Z,5980000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
