actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
622,PT01M48.00S,2025-01-05T02:13:36.6Z,4,REGULAR,rebound,offensive,[],1627783,,,1610612754,119,106,2025-01-05T02:13:39Z,6040000,False,,,0,,P. Siakam REBOUND (Off:1 Def:6),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,,,621.0,7.0,6.0,1.0,,,,,,,,,,,,
623,PT01M48.00S,2025-01-05T02:13:38.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1627783,94.40999984741211,50.0,1610612754,121,106,2025-01-05T02:13:38Z,6050000,False,0.0,0.0,1,right,P. Siakam tip Layup (15 PTS),[1627783],1610612754.0,IND,tip,,,Siakam,P. Siakam,,,,,Mid-Range,8-16 Left,,,0.0,Made,,,,,15.0,,,,,,,,,,,
624,PT01M39.00S,2025-01-05T02:13:51.8Z,4,REGULAR,3pt,Jump Shot,[],1642346,8.360709592641262,97.30392156862744,1610612756,121,106,2025-01-05T02:13:55Z,6060000,False,-237.0,26.0,1,left,MISS R. Dunn 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,,,23.79,Missed,,,,,,,,,,,,,,,,
625,PT01M36.00S,2025-01-05T02:13:54.8Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,121,106,2025-01-05T02:13:55Z,6070000,False,,,0,,P. Siakam REBOUND (Off:1 Def:7),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Left Corner 3,24+ Left,,,,,624.0,8.0,7.0,1.0,,,,,,,,,,,,
626,PT01M16.00S,2025-01-05T02:14:14.2Z,4,REGULAR,3pt,Jump Shot,[],1630169,71.96123521681997,88.48039215686273,1610612754,124,106,2025-01-05T02:14:18Z,6080000,False,192.0,211.0,1,right,T. Haliburton 28' 3PT step back (27 PTS),[1630169],1610612754.0,IND,step back,,,Haliburton,T. Haliburton,,,,,Above the Break 3,24+ Right Center,,,28.56,Made,,,,,27.0,,,,,,,,,,,
627,PT01M08.00S,2025-01-05T02:14:27.1Z,4,REGULAR,3pt,Jump Shot,[],203078,29.6484888304862,24.264705882352942,1610612756,124,106,2025-01-05T02:14:32Z,6090000,False,129.0,226.0,1,left,MISS B. Beal 26' pullup 3PT,[203078],1610612756.0,PHX,pullup,,,Beal,B. Beal,,,,,Above the Break 3,24+ Right Center,,,26.03,Missed,,,,,,,,,,,,,,,,
628,PT01M03.00S,2025-01-05T02:14:32.1Z,4,REGULAR,rebound,defensive,[],1627783,,,1610612754,124,106,2025-01-05T02:14:32Z,6100000,False,,,0,,P. Siakam REBOUND (Off:1 Def:8),[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,Above the Break 3,24+ Right Center,,,,,627.0,9.0,8.0,1.0,,,,,,,,,,,,
629,PT00M54.00S,2025-01-05T02:14:43.6Z,4,REGULAR,foul,personal,[],201142,,,1610612754,124,106,2025-01-05T02:14:50Z,6110000,False,,,0,,K. Durant take personal FOUL (1 PF),"[201142, 1630169]",1610612756.0,PHX,take,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,200832.0,,,,,,,,,,,,,,,,1.0,0.0,Haliburton,1630169.0
631,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],1626164,,,1610612754,124,106,2025-01-05T02:15:00Z,6130000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],1628960,,,1610612754,124,106,2025-01-05T02:15:00Z,6140000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],201142,,,1610612754,124,106,2025-01-05T02:15:00Z,6150000,False,,,0,,SUB out: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],1642346,,,1610612754,124,106,2025-01-05T02:15:00Z,6160000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],203078,,,1610612754,124,106,2025-01-05T02:15:00Z,6170000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1627814,,,1610612754,124,106,2025-01-05T02:15:00Z,6180000,False,,,0,,SUB in: D. Lee,[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1629626,,,1610612754,124,106,2025-01-05T02:15:00Z,6190000,False,,,0,,SUB in: B. Bol,[1629626],1610612756.0,PHX,,,,Bol,B. Bol,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1631102,,,1610612754,124,106,2025-01-05T02:15:00Z,6200000,False,,,0,,SUB in: T. Washington Jr.,[1631102],1610612756.0,PHX,,,,Washington Jr.,T. Washington Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1629006,,,1610612754,124,106,2025-01-05T02:15:00Z,6210000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
640,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1628420,,,1610612754,124,106,2025-01-05T02:15:00Z,6220000,False,,,0,,SUB in: M. Morris,[1628420],1610612756.0,PHX,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],1630169,,,1610612754,124,106,2025-01-05T02:15:23Z,6230000,False,,,0,,SUB out: T. Haliburton,[1630169],1610612754.0,IND,,,,Haliburton,T. Haliburton,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],1631097,,,1610612754,124,106,2025-01-05T02:15:23Z,6240000,False,,,0,,SUB out: B. Mathurin,[1631097],1610612754.0,IND,,,,Mathurin,B. Mathurin,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],1626167,,,1610612754,124,106,2025-01-05T02:15:23Z,6250000,False,,,0,,SUB out: M. Turner,[1626167],1610612754.0,IND,,,,Turner,M. Turner,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,out,[],1627783,,,1610612754,124,106,2025-01-05T02:15:23Z,6260000,False,,,0,,SUB out: P. Siakam,[1627783],1610612754.0,IND,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1628418,,,1610612754,124,106,2025-01-05T02:15:23Z,6270000,False,,,0,,SUB in: T. Bryant,[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1641767,,,1610612754,124,106,2025-01-05T02:15:23Z,6280000,False,,,0,,SUB in: B. Sheppard,[1641767],1610612754.0,IND,,,,Sheppard,B. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1642277,,,1610612754,124,106,2025-01-05T02:15:23Z,6290000,False,,,0,,SUB in: J. Furphy,[1642277],1610612754.0,IND,,,,Furphy,J. Furphy,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT00M54.00S,2025-01-05T02:14:51.7Z,4,REGULAR,substitution,in,[],1641716,,,1610612754,124,106,2025-01-05T02:15:23Z,6300000,False,,,0,,SUB in: J. Walker,[1641716],1610612754.0,IND,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
649,PT00M44.90S,2025-01-05T02:15:44.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,92.72339027595268,47.05882352941176,1610612754,126,106,2025-01-05T02:15:47Z,6310000,False,-15.0,16.0,1,right,T. Bryant alley-oop DUNK (5 PTS) (A. Nembhard 7 AST),"[1628418, 1629614]",1610612754.0,IND,alley-oop,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,,,2.17,Made,,,,,5.0,A. Nembhard,1629614.0,7.0,,,,,,,,
651,PT00M40.60S,2025-01-05T02:15:52.0Z,4,REGULAR,3pt,Jump Shot,[],1628420,27.677398160315374,77.69607843137256,1610612756,126,106,2025-01-05T02:15:58Z,6330000,False,-138.0,208.0,1,left,MISS M. Morris 24' pullup 3PT,[1628420],1610612756.0,PHX,pullup,,,Morris,M. Morris,,,,,Above the Break 3,24+ Left Center,,,24.96,Missed,,,,,,,,,,,,,,,,
652,PT00M37.10S,2025-01-05T02:15:55.4Z,4,REGULAR,rebound,offensive,[],1627814,,,1610612756,126,106,2025-01-05T02:15:55Z,6340000,False,,,0,,D. Lee REBOUND (Off:1 Def:0),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,Above the Break 3,24+ Left Center,,,,,651.0,1.0,0.0,1.0,,,,,,,,,,,,
653,PT00M31.70S,2025-01-05T02:16:00.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629626,32.802233902759525,44.36274509803921,1610612756,126,106,2025-01-05T02:16:05Z,6350000,False,28.0,256.0,1,left,MISS B. Bol 25' pullup 3PT,[1629626],1610612756.0,PHX,pullup,,,Bol,B. Bol,,,,,Above the Break 3,24+ Center,,,25.73,Missed,,,,,,,,,,,,,,,,
654,PT00M28.70S,2025-01-05T02:16:03.8Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612754,126,106,2025-01-05T02:16:05Z,6360000,False,,,0,,T. Bryant REBOUND (Off:3 Def:3),[1628418],1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Above the Break 3,24+ Center,,,,,653.0,6.0,3.0,3.0,,,,,,,,,,,,
655,PT00M05.70S,2025-01-05T02:16:30.4Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612754,126,106,2025-01-05T02:16:35Z,6370000,False,,,0,,IND shot clock Team TURNOVER,[],1610612754.0,IND,,,,,,,,,,Above the Break 3,24+ Right Center,1628951.0,,,,,,,,,,,,,,,,,,,
656,PT00M02.90S,2025-01-05T02:16:39.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628418,,,1610612756,126,106,2025-01-05T02:16:47Z,6380000,False,,,0,,T. Bryant personal FOUL (1 PF) (Lee 2 FT),"[1628418, 1627814]",1610612754.0,IND,,,,Bryant,T. Bryant,,,,,Restricted Area,0-8 Center,1628951.0,,,,,,,,,,,,,,,,1.0,0.0,Lee,1627814.0
658,PT00M02.90S,2025-01-05T02:17:08.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1627814,,,1610612756,126,107,2025-01-05T02:17:08Z,6400000,False,,,0,,D. Lee Free Throw 1 of 2 (1 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,Made,,,,,1.0,,,,,,,,,,,
659,PT00M02.90S,2025-01-05T02:17:29.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1627814,,,1610612756,126,108,2025-01-05T02:17:29Z,6410000,False,,,0,,D. Lee Free Throw 2 of 2 (2 PTS),[1627814],1610612756.0,PHX,,,,Lee,D. Lee,,,,,,,,,,Made,,,,,2.0,,,,,,,,,,,
660,PT00M00.00S,2025-01-05T02:17:38.1Z,4,REGULAR,period,end,[],0,,,1610612754,126,108,2025-01-05T02:17:38Z,6420000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,PT00M00.00S,2025-01-05T02:17:40.6Z,4,REGULAR,game,end,[],0,,,0,126,108,2025-01-05T02:17:40Z,6430000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
